I,MCL,ABP,RESP
4068,10367,3554,757
4046,10296,3561,767
3981,10226,3572,775
3921,10185,3598,785
3886,10112,3615,795
3921,10074,3635,804
3989,10051,3648,811
4046,10074,3672,823
4047,10068,3689,833
4046,10074,3709,841
4072,10061,3711,847
4129,10074,3709,860
4149,10064,3699,879
4129,10074,3709,897
4078,10065,3724,906
4046,10074,3746,916
4029,10060,3747,932
4046,10074,3746,954
4077,10070,3740,966
4129,10074,3746,972
4173,10051,3745,977
4213,10074,3746,991
4220,10116,3740,1009
4213,10185,3746,1028
4196,10194,3745,1039
4213,10185,3746,1047
4237,10158,3737,1052
4254,10185,3746,1066
4250,10209,3761,1083
4296,10240,3783,1103
4416,10232,3784,1114
4588,10240,3783,1122
4692,10217,3777,1127
4671,10185,3783,1141
4521,10106,3781,1158
4338,10074,3783,1178
4175,10060,3778,1190
4087,10074,3783,1197
4054,10039,3780,1201
4087,10019,3783,1215
4141,9991,3779,1234
4213,9963,3783,1253
4244,9878,3780,1262
4254,9797,3783,1271
4243,9757,3780,1281
4254,9797,3783,1290
4259,9846,3779,1289
4254,9908,3783,1290
4243,9959,3780,1296
4296,10074,3783,1309
4418,10253,3778,1318
4588,10572,3783,1328
4765,10995,3781,1335
5005,11513,3783,1346
5351,11972,3777,1353
5839,12288,3783,1365
6445,12321,3784,1375
7174,12011,3783,1384
7948,11178,3761,1382
8634,9742,3746,1384
9044,7743,3737,1389
9093,5646,3746,1402
8744,4048,3745,1411
8050,3487,3746,1421
7093,3956,3741,1429
6048,5092,3746,1440
5062,6335,3743,1447
4254,7417,3746,1458
3655,8256,3742,1468
3295,8967,3746,1477
3135,9547,3743,1482
3128,10019,3746,1496
3198,10310,3742,1514
3337,10462,3746,1533
3516,10460,3742,1541
3712,10406,3746,1552
3838,10306,3742,1567
3879,10240,3746,1589
3849,10183,3742,1605
3837,10185,3746,1627
3850,10180,3743,1653
3879,10185,3746,1683
3845,10165,3741,1702
3754,10185,3746,1720
3604,10213,3744,1737
3462,10240,3746,1758
3345,10224,3740,1767
3295,10240,3746,1776
3284,10297,3747,1788
3295,10406,3746,1814
3289,10472,3724,1841
3295,10517,3709,1870
3320,10529,3701,1889
3378,10572,3709,1907
3437,10583,3707,1921
3504,10572,3709,1945
3563,10490,3704,1971
3629,10406,3709,2001
3675,10317,3705,2020
3712,10296,3709,2038
3717,10313,3706,2053
3712,10406,3709,2075
3708,10495,3703,2093
3754,10572,3709,2113
3823,10576,3710,2127
3879,10572,3709,2150
3866,10554,3687,2175
3837,10572,3672,2206
3854,10567,3663,2227
3962,10572,3672,2244
4083,10557,3671,2255
4129,10572,3672,2281
4039,10566,3666,2309
3879,10572,3672,2337
3751,10556,3669,2352
3754,10572,3672,2375
3848,10572,3667,2401
3962,10572,3672,2431
4041,10515,3669,2447
4129,10462,3672,2468
4225,10406,3668,2493
4296,10406,3672,2524
4290,10401,3668,2542
4254,10406,3672,2562
4221,10385,3667,2584
4213,10406,3672,2618
4211,10428,3680,2638
4254,10462,3709,2655
4304,10450,3732,2667
4296,10462,3746,2692
4175,10475,3738,2718
4046,10517,3746,2749
4008,10517,3762,2768
4087,10517,3783,2786
4184,10484,3780,2798
4254,10462,3783,2823
4280,10414,3795,2850
4296,10406,3820,2879
4292,10401,3823,2895
4296,10406,3820,2917
4305,10350,3813,2935
4338,10296,3820,2954
4373,10243,3819,2959
4421,10240,3820,2973
4451,10214,3815,2989
4463,10185,3820,3010
4448,10118,3817,3017
4463,10074,3820,3029
4521,10013,3816,3044
4630,9963,3820,3066
4727,9875,3817,3075
4797,9797,3820,3085
4822,9714,3817,3092
4838,9687,3820,3104
4830,9671,3816,3101
4797,9687,3820,3104
4717,9677,3817,3108
4630,9687,3820,3123
4548,9678,3815,3123
4505,9687,3820,3123
4484,9673,3818,3117
4505,9687,3820,3123
4539,9683,3814,3122
4588,9687,3820,3123
4625,9665,3822,3117
4671,9687,3820,3123
4703,9712,3797,3123
4713,9742,3783,3123
4664,9712,3776,3108
4588,9687,3783,3104
4497,9652,3779,3101
4421,9631,3783,3104
4332,9550,3783,3092
4254,9465,3783,3085
4210,9396,3761,3080
4254,9410,3746,3085
4340,9422,3737,3077
4421,9410,3746,3066
4455,9337,3744,3050
4505,9299,3746,3048
4582,9284,3742,3046
4671,9299,3746,3048
4703,9268,3741,3037
4713,9244,3746,3029
4746,9223,3747,3015
4838,9244,3746,3010
4901,9238,3724,2999
4880,9244,3709,2992
4769,9250,3700,2977
4671,9299,3709,2973
4625,9312,3708,2969
4630,9299,3709,2973
4625,9261,3704,2965
4630,9299,3709,2954
4641,9366,3706,2937
4671,9410,3709,2936
4675,9338,3704,2935
4671,9244,3709,2936
4671,9177,3706,2921
4713,9188,3709,2917
4769,9189,3704,2915
4838,9188,3709,2917
4899,9167,3707,2904
4963,9188,3709,2898
4986,9222,3703,2895
4963,9299,3709,2898
4899,9359,3710,2886
4880,9410,3709,2879
4930,9422,3687,2876
5047,9465,3672,2879
5157,9487,3662,2869
5255,9465,3672,2861
5328,9348,3672,2855
5380,9244,3672,2861
5358,9169,3664,2859
5255,9133,3672,2861
5073,9060,3674,2859
4880,9022,3672,2861
4714,9040,3649,2850
4630,9133,3635,2842
4606,9184,3626,2835
4630,9188,3635,2842
4648,9142,3634,2843
4671,9133,3635,2842
4686,9126,3629,2830
4713,9133,3635,2823
4709,9115,3634,2817
4671,9133,3635,2823
4582,9139,3628,2825
4505,9133,3635,2823
4454,9064,3636,2809
4463,9022,3635,2805
4479,9004,3613,2802
4505,9022,3598,2805
4501,9012,3588,2794
4505,9022,3598,2786
4495,9061,3598,2774
4505,9133,3598,2767
4502,9169,3590,2753
4505,9188,3598,2749
4494,9180,3600,2745
4505,9188,3598,2749
4540,9196,3575,2739
4630,9299,3561,2730
4763,9537,3552,2717
4963,9963,3561,2711
5228,10463,3560,2699
5589,10960,3561,2692
6040,11335,3555,2681
6590,11569,3561,2674
7195,11500,3560,2661
7841,10960,3561,2655
8488,9739,3554,2645
9093,7915,3561,2636
9483,5765,3563,2615
9468,3875,3561,2599
8923,2807,3538,2585
7966,2934,3524,2580
6839,4003,3516,2564
5798,5425,3524,2543
4932,6622,3521,2517
4254,7528,3524,2505
3718,8256,3520,2496
3337,8912,3524,2487
3119,9389,3519,2465
3086,9687,3524,2449
3168,9796,3524,2436
3295,9797,3524,2431
3390,9700,3502,2414
3462,9631,3487,2393
3495,9604,3477,2368
3504,9631,3487,2356
3486,9623,3486,2345
3504,9631,3487,2337
3529,9632,3480,2318
3545,9631,3487,2300
3523,9571,3485,2278
3545,9521,3487,2262
3597,9501,3480,2242
3629,9521,3487,2225
3567,9512,3488,2204
3504,9521,3487,2188
3520,9551,3464,2167
3629,9631,3449,2150
3721,9672,3441,2129
3754,9687,3449,2113
3724,9665,3449,2092
3670,9687,3449,2075
3588,9710,3443,2055
3504,9742,3449,2038
3423,9715,3448,2017
3378,9687,3449,2001
3359,9657,3443,1980
3378,9687,3449,1963
3422,9696,3451,1942
3504,9687,3449,1926
3601,9645,3427,1906
3712,9687,3412,1888
3795,9785,3404,1867
3837,9908,3412,1851
3810,9962,3411,1832
3754,10019,3412,1814
3713,10087,3407,1791
3754,10185,3412,1776
3842,10222,3410,1765
3921,10240,3412,1758
3942,10230,3407,1740
3962,10240,3412,1720
3999,10239,3410,1698
4046,10296,3412,1683
4063,10361,3406,1664
4087,10406,3412,1645
4119,10341,3423,1624
4129,10240,3449,1608
4061,10119,3468,1589
3962,10019,3487,1571
3888,9887,3497,1547
3879,9797,3524,1533
3904,9743,3545,1523
3962,9742,3561,1515
4017,9709,3554,1496
4046,9687,3561,1477
4011,9665,3575,1457
3962,9687,3598,1440
3939,9683,3598,1418
3962,9687,3598,1402
3975,9672,3594,1391
3962,9687,3598,1384
3938,9680,3591,1367
3962,9687,3598,1346
4013,9672,3612,1323
4046,9687,3635,1309
4012,9681,3636,1298
3962,9687,3635,1290
3925,9667,3629,1274
3921,9687,3635,1253
3912,9721,3631,1228
3921,9797,3635,1215
3938,9849,3633,1207
3962,9908,3635,1197
3948,9949,3627,1176
3921,10019,3635,1159
3902,10057,3649,1149
3921,10074,3672,1141
3932,10020,3673,1121
3921,9963,3672,1103
3874,9906,3666,1091
3837,9908,3672,1084
3818,9904,3670,1068
3837,9908,3672,1047
3876,9885,3667,1026
3962,9908,3672,1010
4077,9919,3669,991
4213,9908,3672,972
4278,9818,3668,952
4254,9742,3672,935
4144,9694,3668,915
4046,9687,3672,897
3966,9655,3668,880
3921,9631,3672,860
3898,9616,3668,832
3962,9631,3672,804
4102,9616,3668,780
4254,9631,3672,767
4323,9713,3668,756
4338,9963,3672,748
4393,10358,3668,732
4588,10904,3672,711
4900,11464,3668,687
5297,11956,3672,673
5774,12257,3668,665
6381,12344,3672,654
7057,12007,3668,634
7716,11070,3672,617
8331,9464,3668,607
8926,7473,3672,598
9281,5396,3668,580
9051,3653,3672,561
8124,2738,3668,549
6882,3155,3672,542
5760,4680,3668,526
4880,6476,3672,505
4112,7732,3668,489
3462,8469,3672,486
3014,9041,3668,487
2795,9631,3672,486
2712,10053,3668,478
2753,10296,3672,467
2879,10412,3668,456
3003,10462,3672,449
3012,10351,3668,446
2961,10185,3672,449
2942,10048,3668,449
3003,10019,3672,449
3073,9985,3668,447
3128,9963,3672,449
3127,9941,3668,450
3086,9963,3672,449
3004,9968,3668,446
2961,9963,3672,449
2953,9928,3668,458
2961,9908,3672,467
2947,9888,3669,469
2961,9908,3672,467
3016,9923,3667,471
3086,9963,3672,486
3116,9984,3670,500
3128,10019,3672,505
3135,10016,3666,501
3128,10019,3672,505
3069,10014,3673,520
3003,10074,3672,542
2972,10137,3650,556
3003,10185,3635,561
3055,10138,3626,565
3128,10074,3635,580
3208,10027,3633,599
3295,10074,3635,617
3339,10132,3630,626
3337,10185,3635,636
3294,10191,3631,650
3253,10240,3635,673
3209,10312,3632,694
3170,10406,3635,711
3143,10426,3629,719
3170,10406,3635,729
3221,10338,3635,744
3253,10296,3635,767
3248,10258,3614,787
3295,10296,3598,804
3447,10376,3588,818
3670,10517,3598,841
3833,10634,3599,870
3879,10738,3598,897
3824,10764,3588,915
3754,10738,3598,935
3707,10640,3613,959
3712,10572,3635,991
3736,10538,3636,1019
3754,10572,3635,1047
3713,10610,3628,1074
3629,10683,3635,1103
3535,10727,3644,1129
3504,10738,3672,1159
3542,10656,3693,1189
3629,10572,3709,1215
3689,10510,3703,1232
3712,10517,3709,1253
3706,10512,3723,1280
3712,10517,3746,1309
3692,10499,3747,1327
3629,10517,3746,1346
3541,10514,3740,1370
3545,10517,3746,1402
3662,10465,3743,1430
3837,10406,3746,1458
3939,10312,3744,1486
3962,10240,3746,1515
3911,10152,3738,1533
3837,10074,3746,1552
3735,9993,3761,1569
3670,9963,3783,1589
3651,9942,3785,1604
3670,9908,3783,1627
3679,9806,3777,1653
3712,9742,3783,1683
3789,9781,3781,1702
3921,10019,3783,1720
4091,10400,3779,1737
4338,10904,3783,1758
4657,11387,3779,1774
5047,11790,3783,1795
5520,12043,3781,1815
6131,12177,3783,1832
6798,12000,3777,1839
7382,11292,3783,1851
7850,9915,3785,1868
8300,8137,3783,1888
8602,6296,3760,1897
8425,4816,3746,1907
7614,4049,3739,1922
6507,4317,3746,1945
5508,5399,3742,1956
4713,6698,3746,1963
3982,7633,3746,1969
3337,8247,3746,1982
2882,8766,3725,1991
2628,9299,3709,2001
2459,9677,3699,2007
2377,9908,3709,2019
2412,10020,3709,2028
2544,10074,3709,2038
2671,10013,3702,2044
2795,9963,3709,2057
2930,9974,3708,2065
3086,10074,3709,2075
3197,10148,3702,2080
3253,10240,3709,2094
3213,10338,3711,2110
3086,10462,3709,2132
2902,10555,3686,2142
2795,10683,3672,2150
2799,10842,3663,2155
2878,11015,3672,2169
2928,11128,3671,2178
2961,11236,3672,2188
3009,11330,3667,2191
3086,11403,3672,2206
3132,11354,3669,2223
3128,11236,3672,2244
3095,11079,3667,2252
3086,10960,3672,2262
3091,10820,3669,2275
3086,10683,3672,2300
3045,10523,3667,2319
3003,10406,3672,2337
2972,10303,3670,2350
2961,10240,3672,2375
2941,10153,3666,2401
2920,10074,3672,2431
2892,9988,3673,2449
2878,9963,3672,2468
2875,9940,3650,2483
2920,9908,3635,2505
3009,9812,3626,2522
3128,9742,3635,2543
3212,9692,3634,2559
3253,9687,3635,2580
3264,9648,3629,2596
3295,9631,3635,2618
3325,9612,3633,2635
3337,9631,3635,2655
3309,9621,3630,2669
3295,9631,3635,2692
3291,9641,3633,2718
3295,9687,3635,2749
3275,9710,3629,2767
3295,9742,3635,2786
3362,9762,3634,2801
3462,9797,3635,2823
3509,9800,3625,2840
3504,9797,3635,2861
3447,9770,3651,2877
3378,9797,3672,2898
3319,9909,3670,2913
3337,10185,3672,2936
3455,10549,3680,2953
3670,10960,3709,2973
3931,11346,3729,2980
4254,11735,3746,2992
4669,11953,3746,3003
5214,11790,3746,3029
5853,11057,3737,3049
6548,9908,3746,3066
7234,8560,3761,3072
7841,7251,3783,3085
8215,6068,3784,3100
8217,5203,3783,3123
7798,4777,3777,3132
7091,4871,3783,3141
6256,5321,3781,3144
5422,5978,3783,3160
4632,6664,3779,3170
3962,7362,3783,3179
3465,8010,3780,3174
3170,8635,3783,3179
3020,9181,3779,3185
2961,9687,3783,3197
2922,10096,3780,3196
2878,10406,3783,3197
2822,10518,3780,3194
2795,10462,3783,3197
2780,10246,3779,3193
2753,10019,3783,3197
2671,9837,3780,3197
2586,9797,3783,3197
2522,9834,3778,3184
2503,9908,3783,3179
2488,9937,3781,3175
2503,9963,3783,3179
2531,9981,3776,3167
2586,10019,3783,3160
2640,10036,3785,3154
2711,10074,3783,3160
2759,10116,3760,3152
2753,10185,3746,3141
2671,10202,3739,3125
2586,10185,3746,3123
2542,10113,3742,3115
2544,10074,3746,3104
2542,10048,3746,3080
2544,10074,3746,3066
2567,10107,3725,3055
2628,10185,3709,3048
2681,10229,3700,3027
2711,10240,3709,3010
2719,10204,3708,2996
2753,10240,3709,2992
2820,10325,3703,2974
2920,10406,3709,2954
3014,10368,3706,2929
3086,10296,3709,2917
3085,10248,3704,2904
3003,10296,3709,2898
2872,10347,3706,2880
2795,10406,3709,2861
2803,10430,3705,2835
2878,10462,3709,2823
2976,10443,3706,2813
3128,10406,3709,2805
3316,10308,3704,2782
3462,10185,3709,2767
3458,9978,3707,2755
3337,9742,3709,2749
3193,9482,3703,2727
3128,9299,3709,2711
3151,9174,3710,2698
3253,9133,3709,2692
3371,9119,3687,2673
3462,9188,3672,2655
3492,9300,3663,2638
3504,9465,3672,2636
3504,9614,3671,2628
3504,9797,3672,2618
3499,9984,3667,2596
3545,10185,3672,2580
3631,10313,3669,2565
3712,10406,3672,2562
3737,10450,3667,2553
3754,10517,3672,2543
3789,10580,3669,2520
3837,10683,3672,2505
3852,10740,3667,2493
3879,10738,3672,2487
3957,10641,3670,2468
4087,10572,3672,2449
4162,10543,3665,2433
4129,10572,3672,2431
4012,10566,3674,2423
3921,10572,3672,2412
3869,10565,3649,2389
3837,10572,3635,2375
3777,10535,3628,2362
3754,10517,3635,2356
3775,10507,3631,2343
3837,10517,3635,2337
3886,10487,3635,2329
3962,10462,3635,2319
4035,10444,3613,2296
4046,10462,3598,2281
3946,10448,3590,2270
3837,10462,3598,2262
3807,10539,3595,2241
3879,10794,3598,2225
4033,11184,3597,2213
4338,11679,3598,2206
4809,12117,3577,2186
5380,12454,3561,2169
5942,12629,3550,2156
6507,12676,3561,2150
7085,12433,3562,2131
7674,11735,3561,2113
8247,10429,3553,2099
8801,8690,3561,2094
9153,6810,3563,2078
9009,5258,3561,2057
8213,4426,3537,2031
7007,4594,3524,2019
5762,5535,3516,2010
4713,6753,3524,2001
3885,7754,3521,1981
3295,8524,3524,1963
2920,9177,3520,1943
2711,9797,3524,1926
2602,10247,3518,1904
2628,10517,3524,1888
2776,10598,3524,1870
2961,10572,3524,1851
3059,10429,3502,1821
3086,10296,3487,1795
3093,10202,3478,1772
3128,10185,3487,1758
3168,10134,3485,1738
3253,10074,3487,1720
3376,9994,3482,1700
3504,9963,3487,1683
3509,9946,3483,1660
3378,9963,3487,1645
3163,9980,3484,1635
3003,10019,3487,1627
2918,10041,3481,1608
2878,10074,3487,1589
2824,10073,3487,1570
2795,10074,3487,1552
2812,10055,3465,1523
2878,10074,3449,1496
2940,10075,3440,1472
3003,10074,3449,1458
3063,10043,3450,1441
3128,10074,3449,1421
3179,10129,3442,1398
3253,10185,3449,1384
3352,10144,3452,1372
3462,10074,3449,1365
3524,10005,3427,1349
3545,10019,3412,1328
3539,10070,3404,1303
3545,10185,3412,1290
3564,10297,3411,1281
3629,10406,3412,1271
3736,10440,3407,1251
3879,10462,3412,1234
3992,10470,3410,1223
4046,10517,3412,1215
4019,10524,3408,1198
3962,10517,3412,1178
3916,10499,3410,1163
3921,10572,3412,1159
3934,10671,3408,1153
3921,10738,3412,1141
3846,10673,3410,1119
3754,10572,3412,1103
3670,10480,3406,1092
3629,10462,3412,1084
3621,10445,3423,1074
3670,10462,3449,1066
3762,10477,3468,1057
3879,10517,3487,1047
3951,10514,3497,1028
3962,10517,3524,1010
3916,10504,3545,997
3879,10517,3561,991
3863,10505,3556,982
3879,10517,3561,972
3893,10514,3574,961
3921,10517,3598,954
3944,10477,3601,944
3962,10462,3598,935
3946,10447,3590,924
3921,10462,3598,916
3890,10450,3599,906
3879,10462,3598,897
3867,10446,3588,887
3879,10406,3598,879
3907,10289,3614,869
3962,10185,3635,860
4009,10102,3636,849
4046,10074,3635,841
4049,10016,3629,832
4046,9963,3635,823
4046,9908,3633,811
4087,9908,3635,804
4126,9902,3630,797
4129,9908,3635,785
4079,9889,3632,765
4046,9908,3635,748
4038,9924,3631,737
4046,9963,3635,729
4051,9961,3631,712
4129,9963,3635,692
4274,9930,3631,677
4421,9908,3635,673
4469,9843,3631,668
4463,9797,3635,654
4438,9760,3631,633
4421,9797,3635,617
4357,9851,3631,606
4296,9908,3635,598
4254,9913,3631,587
4254,9908,3635,580
4245,9891,3631,573
4254,9908,3635,561
4283,9932,3632,540
4338,10019,3635,524
4376,10155,3631,514
4421,10406,3635,505
4503,10751,3632,486
4671,11236,3635,467
4917,11771,3630,457
5255,12288,3635,449
5702,12619,3634,431
6298,12731,3635,411
6992,12543,3627,398
7716,12011,3635,393
8402,10939,3638,385
9009,9299,3635,374
9353,7282,3609,363
9218,5480,3598,355
8536,4432,3606,347
7549,4428,3635,337
6515,5212,3641,325
5547,6365,3635,318
4636,7468,3623,310
3879,8414,3635,299
3375,9165,3641,286
3128,9797,3635,280
3012,10289,3606,281
2961,10683,3598,280
2943,10891,3608,271
2961,10904,3635,262
2993,10729,3639,259
3086,10572,3635,262
3250,10499,3626,262
3462,10517,3635,262
3614,10489,3635,262
3670,10462,3635,262
3600,10438,3627,259
3462,10462,3635,262
3289,10456,3637,271
3170,10462,3635,280
3102,10475,3612,281
3086,10517,3598,280
3073,10520,3590,287
3086,10517,3598,299
3140,10499,3595,309
3253,10517,3598,318
3372,10512,3594,327
3462,10517,3598,337
3495,10498,3593,344
3504,10517,3598,355
3492,10532,3598,373
3462,10572,3598,393
3375,10572,3576,404
3253,10572,3561,411
3145,10548,3552,424
3128,10572,3561,449
3180,10609,3559,472
3253,10683,3561,486
3292,10715,3556,492
3337,10738,3561,505
3407,10737,3557,530
3504,10794,3561,561
3585,10865,3558,583
3670,10960,3561,598
3757,11007,3554,613
3837,11070,3561,636
3870,11134,3563,662
3879,11236,3561,692
3876,11286,3536,720
3879,11292,3524,748
3869,11225,3519,769
3879,11181,3524,785
3907,11152,3516,799
3962,11181,3524,823
4030,11201,3540,851
4129,11236,3561,879
4207,11233,3558,898
4213,11236,3561,916
4135,11220,3573,934
4087,11236,3598,954
4127,11221,3600,969
4213,11181,3598,991
4208,11078,3602,1018
4087,11015,3635,1047
3900,10990,3660,1065
3754,11015,3672,1084
3686,10993,3664,1109
3712,10960,3672,1141
3775,10908,3687,1163
3837,10904,3709,1178
3860,10895,3710,1191
3879,10904,3709,1215
3896,10863,3704,1243
3921,10794,3709,1271
3929,10665,3705,1291
3962,10572,3709,1309
4027,10510,3707,1324
4129,10517,3709,1346
4208,10512,3701,1366
4254,10517,3709,1384
4256,10468,3723,1398
4254,10406,3746,1421
4232,10300,3748,1449
4213,10240,3746,1477
4188,10197,3739,1495
4213,10185,3746,1515
4251,10128,3745,1533
4296,10074,3746,1552
4306,10035,3740,1560
4338,10074,3746,1571
4384,10142,3745,1585
4421,10240,3746,1608
4391,10310,3739,1626
4338,10406,3746,1645
4304,10521,3747,1662
4338,10738,3746,1683
4458,11053,3724,1694
4713,11513,3709,1701
5064,12003,3700,1705
5464,12454,3709,1720
5933,12764,3708,1738
6590,12952,3709,1758
7381,12843,3703,1767
8133,12233,3709,1776
8747,10948,3708,1783
9301,9188,3709,1795
9655,7265,3702,1803
9426,5646,3709,1814
8397,4762,3711,1821
6924,4982,3709,1832
5542,6088,3686,1839
4505,7473,3672,1851
3725,8542,3663,1860
3170,9299,3672,1870
2863,9914,3671,1869
2795,10462,3672,1870
2842,10791,3667,1873
2961,10960,3672,1888
3123,11020,3669,1905
3295,11015,3672,1926
3401,10859,3668,1937
3462,10683,3672,1945
3494,10571,3669,1948
3504,10572,3672,1963
3427,10549,3668,1982
3295,10517,3672,2001
3161,10468,3668,2007
3128,10462,3672,2019
3171,10450,3668,2036
3253,10462,3672,2057
3298,10448,3668,2065
3337,10406,3672,2075
3387,10319,3668,2088
3462,10296,3672,2113
3494,10330,3669,2131
3462,10406,3672,2150
3386,10414,3667,2165
3337,10406,3672,2188
3305,10387,3670,2205
3253,10406,3672,2225
3157,10396,3666,2240
3086,10406,3672,2262
3069,10416,3673,2280
3086,10462,3672,2300
3080,10464,3649,2313
3086,10462,3635,2337
3147,10436,3627,2363
3295,10462,3635,2393
3483,10500,3633,2412
3670,10572,3635,2431
3765,10588,3631,2446
3712,10572,3635,2468
3519,10527,3629,2484
3337,10572,3635,2505
3272,10655,3636,2523
3337,10738,3635,2543
3417,10746,3612,2556
3462,10794,3598,2580
3471,10901,3590,2606
3504,11070,3598,2636
3557,11186,3595,2654
3629,11292,3598,2674
3679,11391,3595,2690
3712,11513,3598,2711
3714,11545,3590,2725
3712,11513,3598,2749
3716,11460,3612,2774
3754,11513,3635,2805
3798,11607,3637,2822
3837,11679,3635,2842
3861,11637,3627,2859
3921,11569,3635,2879
4007,11484,3645,2887
4087,11403,3672,2898
4112,11240,3693,2910
4129,11070,3709,2936
4184,10934,3703,2955
4296,10904,3709,2973
4392,10896,3723,2980
4421,10904,3746,2992
4325,10889,3747,2998
4129,10904,3746,3010
3899,10874,3740,3017
3754,10794,3746,3029
3707,10635,3743,3035
3712,10517,3746,3048
3700,10440,3744,3055
3712,10406,3746,3066
3764,10307,3738,3071
3837,10185,3746,3085
3866,10047,3761,3095
3879,9963,3783,3104
3895,9871,3785,3100
3921,9797,3783,3104
3918,9714,3777,3110
3921,9687,3783,3123
3935,9670,3781,3122
3962,9687,3783,3123
3963,9677,3779,3118
3962,9687,3783,3123
3960,9673,3779,3120
3962,9687,3783,3123
3948,9692,3781,3121
3962,9742,3783,3123
4002,9773,3777,3112
4046,9797,3783,3104
4048,9776,3785,3091
4046,9797,3783,3085
4047,9840,3760,3073
4046,9908,3746,3066
4003,9925,3739,3054
3962,9963,3746,3048
3945,10037,3742,3035
3962,10185,3746,3029
3965,10308,3746,3018
3962,10406,3746,3010
3953,10450,3725,2990
3962,10517,3709,2973
3985,10585,3700,2957
4046,10683,3709,2954
4097,10742,3708,2946
4087,10794,3709,2936
3973,10825,3704,2913
3837,10904,3709,2898
3752,10958,3705,2884
3754,10960,3709,2879
3788,10855,3706,2863
3837,10738,3709,2842
3887,10605,3703,2815
3962,10462,3709,2805
4042,10251,3710,2795
4129,10074,3709,2786
4186,9967,3687,2763
4213,9963,3672,2749
4206,9959,3663,2737
4213,9963,3672,2730
4220,9950,3671,2708
4213,9963,3672,2692
4166,9940,3667,2681
4129,9908,3672,2674
4108,9839,3669,2652
4087,9797,3672,2636
4014,9753,3668,2624
3921,9742,3672,2618
3848,9708,3668,2597
3837,9687,3672,2580
3852,9641,3670,2567
3879,9631,3672,2562
3904,9617,3666,2542
3962,9631,3672,2524
4044,9622,3673,2509
4129,9631,3672,2505
4137,9620,3650,2494
4046,9631,3635,2487
3880,9619,3626,2476
3754,9631,3635,2468
3712,9640,3634,2447
3754,9687,3635,2431
3812,9695,3629,2417
3879,9687,3635,2412
3930,9648,3634,2400
3962,9687,3635,2393
3935,9778,3628,2383
3879,9908,3635,2375
3829,9972,3636,2354
3837,10019,3635,2337
3876,10065,3613,2323
3921,10185,3598,2319
3930,10300,3588,2307
3921,10406,3598,2300
3881,10470,3598,2289
3837,10572,3598,2281
3802,10666,3590,2262
3837,10738,3598,2244
3939,10745,3600,2228
4087,10794,3598,2225
4221,10888,3575,2218
4338,11015,3561,2206
4412,11065,3552,2184
4421,11070,3561,2169
4313,11008,3560,2156
4129,10904,3561,2150
3938,10723,3555,2133
3837,10572,3561,2113
3815,10463,3559,2088
3837,10406,3561,2075
3835,10297,3554,2065
3837,10185,3561,2057
3865,10072,3562,2037
3962,10019,3561,2019
4054,9958,3539,1999
4087,9908,3524,1982
4004,9845,3514,1960
3879,9797,3524,1945
3770,9719,3524,1932
3754,9631,3524,1926
3809,9524,3516,1909
3921,9465,3524,1888
4031,9430,3526,1865
4129,9465,3524,1851
4201,9588,3500,1834
4296,9908,3487,1814
4446,10340,3479,1783
4713,10794,3487,1758
5117,11144,3484,1736
5672,11458,3487,1720
6320,11641,3483,1695
7007,11513,3487,1664
7680,10789,3481,1630
8342,9465,3487,1608
8906,7653,3488,1589
9218,5701,3487,1571
9071,4033,3464,1542
8425,3210,3449,1515
7408,3432,3441,1485
6298,4484,3449,1458
5318,5780,3448,1428
4588,6974,3449,1402
4063,7981,3446,1376
3670,8967,3449,1346
3349,9926,3444,1301
3128,10794,3449,1253
3002,11409,3450,1210
2961,11790,3449,1178
2957,11942,3427,1144
3003,11956,3412,1103
3075,11830,3404,1055
3170,11679,3412,1010
3260,11529,3411,964
3378,11458,3412,916
3474,11423,3409,865
3504,11458,3412,823
3423,11482,3407,786
3337,11458,3412,748
3299,11328,3413,700
3337,11181,3412,654
3393,11066,3391,616
3504,11015,3375,580
3663,10957,3366,533
3837,10904,3375,486
3938,10804,3375,447
3962,10683,3375,411
3920,10533,3370,367
3837,10462,3375,318
3724,10428,3373,270
3629,10406,3375,224
3545,10322,3370,176
3462,10296,3375,131
3408,10332,3374,91
3504,10406,3375,56
3758,10374,3369,22
4046,10296,3375,0
4194,10222,3377,-5
4213,10240,3375,0
4195,10248,3353,2
4213,10240,3338,0
4188,10202,3330,-2
4046,10240,3338,0
3748,10313,3337,1
3378,10406,3338,0
3048,10435,3334,-1
2878,10462,3338,0
2858,10477,3335,0
2920,10517,3338,0
2964,10498,3336,0
3003,10462,3338,0
3061,10405,3332,0
3170,10406,3338,0
3273,10402,3339,0
3337,10406,3338,0
3340,10383,3326,0
3337,10406,3338,0
3363,10416,3369,0
3462,10406,3412,0
3599,10327,3433,0
3754,10296,3449,0
3875,10320,3463,0
3962,10406,3487,0
3984,10424,3491,0
3962,10406,3487,0
3916,10384,3475,0
3921,10462,3487,0
3980,10571,3504,0
4087,10683,3524,0
4192,10728,3524,0
4296,10794,3524,0
4354,10891,3519,0
4338,11070,3524,0
4227,11258,3521,0
4129,11458,3524,0
4157,11592,3520,0
4338,11679,3524,0
4499,11695,3518,0
4463,11735,3524,0
4206,11769,3534,0
3962,11790,3561,0
3968,11708,3570,0
4296,11569,3561,0
4770,11343,3531,0
5214,11070,3524,0
