II,III,PLETH,ABP
504,461,10206,3151
611,520,10185,3143
656,559,10174,3146
715,596,10146,3144
843,624,10131,3150
960,620,10085,3151
951,600,10059,3153
812,588,10024,3143
693,592,10014,3139
720,609,9971,3131
867,650,9925,3128
993,690,9851,3111
1021,697,9809,3096
971,685,9752,3074
929,728,9701,3057
961,810,9619,3031
1084,846,9571,3008
1196,784,9520,2979
1195,722,9475,2957
1130,749,9390,2928
1199,838,9333,2906
1437,881,9283,2881
1647,894,9252,2864
1651,978,9182,2843
1533,1185,9138,2830
1458,1398,9100,2814
1478,1516,9077,2805
1570,1600,9009,2790
1753,1826,8963,2780
1980,2198,8925,2763
2122,2531,8904,2754
2144,2673,8836,2739
2256,2749,8787,2729
2652,2979,8748,2712
3205,3382,8730,2702
3529,3722,8671,2689
3424,3799,8636,2685
3076,3651,8613,2674
2819,3470,8606,2666
2732,3364,8548,2651
2642,3299,8501,2644
2437,3217,8462,2636
2245,3152,8442,2634
2177,3159,8378,2625
2128,3218,8328,2620
1936,3250,8287,2611
1681,3250,8267,2608
1586,3293,8205,2599
1715,3411,8155,2595
1850,3480,8112,2586
1774,3319,8091,2582
1496,2853,8031,2574
1219,2212,7982,2570
1082,1601,7938,2561
1069,1168,7919,2556
1067,911,7854,2542
1028,764,7773,2529
954,670,7673,2512
885,618,7603,2505
858,568,7526,2497
930,500,7467,2492
1072,444,7403,2477
1167,471,7372,2467
1115,559,7331,2456
990,612,7293,2454
958,582,7232,2445
1121,562,7196,2440
1391,618,7156,2432
1602,695,7123,2433
1634,686,7060,2430
1491,601,7019,2433
1240,504,6981,2431
975,418,6951,2433
770,310,6887,2429
681,192,6842,2432
668,103,6805,2432
640,51,6781,2442
535,11,6726,2443
397,-22,6695,2445
268,-54,6675,2434
169,-98,6660,2430
131,-157,6600,2419
229,-195,6552,2418
426,-197,6517,2407
573,-181,6493,2405
573,-166,6428,2397
525,-133,6377,2405
560,-79,6341,2411
679,-38,6319,2438
796,-41,6257,2474
903,-64,6204,2544
1025,-63,6165,2638
1146,-30,6144,2779
1209,21,6086,2951
1237,93,6033,3177
1317,190,5988,3438
1490,291,5967,3747
1679,369,5917,4076
1798,422,5876,4438
1849,465,5844,4807
1901,501,5835,5187
1945,521,5797,5546
1905,525,5752,5887
1773,518,5698,6182
1668,493,5669,6440
1665,438,5631,6636
1685,357,5607,6783
1615,275,5578,6865
1495,222,5572,6903
1441,205,5558,6884
1477,202,5550,6834
1502,189,5523,6746
1449,158,5512,6651
1345,126,5498,6543
1261,117,5502,6441
1233,145,5495,6334
1260,204,5498,6246
1314,259,5492,6166
1384,282,5501,6115
1487,291,5495,6073
1628,331,5499,6055
1730,410,5492,6039
1712,481,5500,6043
1596,514,5496,6039
1507,532,5500,6042
1469,557,5490,6028
1362,558,5499,6017
1104,491,5499,5982
806,379,5500,5943
621,295,5485,5876
562,277,5499,5810
538,290,5513,5725
508,280,5527,5641
488,228,5518,5538
482,163,5547,5441
466,123,5587,5335
433,109,5617,5239
355,94,5606,5131
210,58,5647,5035
56,16,5730,4934
41,3,5813,4849
214,15,5837,4756
415,18,5904,4673
418,-10,6025,4580
198,-45,6153,4494
-55,-60,6205,4397
-150,-60,6288,4307
-109,-66,6432,4207
-86,-71,6601,4113
-148,-58,6690,4004
-202,-26,6789,3901
-151,-3,6945,3787
-46,-9,7135,3681
-16,-38,7245,3565
-86,-66,7349,3461
-136,-77,7528,3355
-73,-74,7829,3268
17,-72,8130,3182
-8,-75,8400,3117
-118,-74,8616,3058
-123,-60,8836,3024
32,-46,9006,3001
186,-46,9138,3004
198,-53,9222,3018
142,-39,9340,3055
117,-13,9464,3093
79,-8,9586,3143
-41,-35,9652,3184
-151,-52,9734,3233
-129,-29,9822,3273
-12,14,9921,3319
79,33,9966,3350
128,27,10019,3382
186,26,10074,3398
231,42,10147,3409
208,52,10170,3400
174,50,10202,3384
263,71,10244,3352
497,151,10319,3323
712,265,10350,3288
742,347,10374,3259
605,367,10384,3224
492,367,10426,3196
536,393,10439,3166
673,441,10446,3146
737,472,10422,3123
682,479,10425,3113
612,480,10411,3104
633,483,10403,3107
730,480,10367,3104
817,479,10363,3108
851,486,10353,3105
849,495,10350,3107
818,501,10299,3104
758,512,10265,3108
722,512,10224,3103
805,483,10200,3096
1000,449,10135,3074
1154,472,10090,3054
1115,527,10046,3028
950,539,10026,3005
852,520,9961,2972
928,590,9901,2943
1075,730,9832,2912
1143,768,9796,2889
1062,618,9735,2859
922,465,9689,2830
878,485,9632,2796
998,624,9606,2774
1132,704,9557,2751
1126,736,9518,2737
1064,849,9458,2716
1163,1069,9428,2703
1342,1244,9383,2689
1312,1302,9348,2680
1101,1367,9285,2663
1191,1640,9250,2653
1825,2126,9208,2643
2595,2651,9183,2640
2971,3040,9131,2631
3039,3317,9107,2627
3257,3612,9079,2619
3732,3957,9066,2616
4071,4205,9016,2602
3956,4212,8989,2592
3519,4005,8961,2579
3130,3755,8955,2575
2962,3583,8917,2567
2896,3480,8904,2564
2728,3390,8890,2555
2460,3319,8888,2550
2303,3295,8844,2541
2389,3296,8817,2538
2543,3273,8791,2530
2500,3241,8779,2525
2272,3264,8729,2515
2136,3350,8700,2513
2177,3365,8674,2510
2138,3146,8664,2512
1779,2649,8614,2505
1261,2016,8584,2500
922,1443,8558,2491
877,1049,8549,2489
931,806,8499,2479
912,649,8468,2471
810,524,8443,2455
725,438,8434,2448
717,392,8381,2439
799,387,8337,2437
885,389,8296,2428
866,377,8272,2423
710,329,8213,2414
538,260,8175,2411
472,188,8150,2403
544,139,8147,2398
689,100,8086,2389
832,57,7997,2385
853,-2,7883,2378
685,-50,7800,2378
399,-91,7711,2376
218,-127,7636,2382
269,-149,7554,2383
481,-120,7509,2385
673,-64,7458,2380
779,-49,7406,2380
841,-87,7325,2375
888,-99,7274,2375
853,-43,7225,2366
730,24,7178,2361
656,42,7095,2346
778,51,7040,2339
998,102,6993,2321
1092,170,6944,2312
1034,208,6845,2294
1092,247,6770,2288
1410,342,6715,2282
1798,474,6663,2296
2000,571,6557,2315
2075,613,6475,2361
2214,646,6421,2422
2420,708,6376,2524
2512,778,6272,2656
2436,814,6182,2839
2296,795,6125,3054
2198,736,6086,3316
2168,664,5988,3609
2194,600,5892,3947
2199,557,5827,4302
2113,542,5793,4681
2004,542,5722,5051
2046,536,5658,5417
2226,517,5616,5750
2320,500,5600,6052
2213,491,5546,6294
2101,472,5489,6488
2158,429,5440,6617
2286,385,5420,6702
2279,372,5381,6729
2161,399,5353,6717
2089,437,5331,6656
2128,473,5333,6576
2195,519,5313,6473
2241,589,5297,6368
2232,644,5277,6251
2141,638,5274,6147
1982,576,5253,6051
1879,524,5239,5984
1903,523,5220,5924
1977,551,5217,5886
1947,575,5193,5850
1813,607,5163,5837
1705,661,5113,5825
1718,713,5077,5826
1778,727,5035,5815
1767,720,5002,5809
1657,732,4958,5785
1566,774,4935,5763
1576,812,4908,5717
1655,825,4884,5668
1699,821,4829,5596
1688,826,4779,5523
1672,846,4736,5429
1682,876,4729,5336
1656,896,4717,5231
1572,902,4707,5136
1499,891,4692,5031
1547,875,4721,4930
1687,865,4754,4816
1777,866,4773,4714
1709,863,4767,4610
1561,840,4823,4520
1485,803,4914,4421
1529,785,4986,4329
1551,793,5004,4230
1432,805,5088,4140
1242,795,5244,4038
1159,779,5398,3943
1180,779,5468,3836
1165,791,5578,3739
1102,780,5768,3632
1182,744,5971,3535
1429,720,6076,3429
1596,747,6196,3337
1496,797,6390,3243
1325,820,6608,3170
1342,804,6727,3099
1495,803,6841,3050
1516,843,7018,3006
1349,889,7238,2986
1175,887,7376,2975
1154,852,7493,2987
1254,842,7644,3003
1384,884,7836,3037
1463,936,7960,3071
1460,956,8056,3119
1396,936,8178,3165
1363,911,8379,3217
1414,910,8572,3257
1539,947,8738,3296
1700,1000,8852,3317
1893,1055,8959,3335
2070,1113,9024,3337
2165,1184,9074,3338
2165,1233,9093,3326
2142,1224,9140,3311
2110,1179,9189,3281
2033,1180,9251,3253
1925,1247,9274,3220
1934,1320,9299,3195
2120,1330,9313,3165
2348,1310,9348,3144
2399,1308,9354,3119
2254,1325,9361,3105
2077,1327,9352,3091
2034,1329,9373,3093
2099,1358,9373,3095
2182,1407,9361,3104
2254,1428,9314,3104
2373,1425,9301,3108
2500,1435,9283,3107
2532,1488,9257,3114
2437,1556,9187,3111
2360,1608,9152,3107
2398,1629,9128,3090
2504,1647,9092,3075
2567,1677,8984,3050
2613,1731,8893,3028
2684,1767,8825,2996
2747,1790,8768,2966
2720,1848,8647,2929
2680,1990,8543,2896
2769,2097,8467,2857
3023,2022,8418,2825
3234,1786,8312,2788
3202,1632,8216,2761
2933,1688,8147,2731
2693,1858,8111,2711
2686,1975,8024,2689
2887,2074,7933,2674
3078,2246,7852,2655
3109,2458,7811,2647
2963,2550,7743,2638
2788,2542,7684,2637
2780,2639,7629,2627
3069,2998,7607,2622
3506,3447,7560,2614
3813,3729,7514,2610
3901,3824,7456,2601
4015,4012,7426,2597
4351,4424,7385,2589
4775,4849,7363,2584
4971,5005,7333,2569
4861,4914,7329,2559
4635,4772,7310,2548
4484,4650,7294,2546
4398,4483,7254,2538
4281,4287,7233,2533
4094,4169,7204,2524
3898,4166,7183,2522
3748,4200,7138,2513
3624,4203,7115,2508
3442,4173,7088,2498
3193,4150,7070,2499
2983,4157,7022,2497
2916,4170,6997,2497
2881,4065,6973,2488
2635,3695,6954,2483
2072,3013,6895,2474
1376,2170,6850,2472
776,1386,6811,2462
337,793,6787,2457
-12,352,6734,2449
-298,-19,6699,2447
-553,-343,6674,2435
-808,-546,6665,2425
-1047,-620,6620,2411
-1157,-637,6584,2405
-1139,-694,6555,2397
-1114,-782,6548,2394
-1136,-851,6515,2386
-1063,-873,6494,2381
-841,-881,6477,2371
-639,-886,6479,2368
-654,-897,6454,2365
-807,-907,6439,2367
-880,-922,6420,2364
-816,-918,6420,2367
-785,-895,6395,2366
-857,-860,6381,2368
-845,-836,6364,2360
-536,-813,6363,2357
-86,-784,6332,2351
119,-751,6296,2353
-16,-700,6244,2348
-162,-606,6213,2347
-72,-484,6174,2336
90,-393,6151,2330
127,-343,6122,2314
150,-286,6116,2305
288,-195,6101,2288
386,-126,6094,2278
312,-119,6067,2261
253,-144,6055,2259
379,-152,6041,2258
520,-168,6046,2279
502,-214,6038,2301
491,-260,6042,2348
680,-256,6036,2410
880,-235,6045,2518
818,-250,6039,2659
573,-301,6043,2850
429,-334,6035,3072
459,-335,6047,3340
554,-324,6053,3639
663,-330,6075,3981
778,-355,6082,4342
816,-403,6099,4724
734,-453,6098,5097
667,-482,6106,5462
769,-478,6099,5790
961,-476,6104,6085
1001,-499,6097,6321
757,-555,6104,6512
336,-642,6099,6641
-45,-767,6104,6723
-244,-901,6096,6746
-266,-988,6103,6733
-224,-1010,6100,6675
-227,-1024,6105,6594
-293,-1078,6095,6485
-366,-1153,6102,6381
-415,-1185,6102,6278
-454,-1165,6108,6192
-481,-1129,6088,6106
-475,-1107,6077,6042
-470,-1082,6060,5987
-546,-1041,6056,5959
-704,-995,6033,5932
-841,-972,6020,5926
-887,-970,6000,5919
-883,-960,5997,5926
-869,-914,5973,5916
-798,-847,5948,5907
-646,-796,5907,5880
-515,-785,5890,5857
-532,-782,5867,5810
-662,-752,5852,5757
-723,-700,5817,5677
-613,-664,5806,5596
-444,-649,5801,5499
-402,-621,5818,5407
-484,-568,5815,5299
-535,-532,5827,5197
-508,-543,5842,5085
-524,-574,5894,4985
-613,-568,5931,4879
-625,-527,5965,4785
-489,-493,5993,4682
-372,-484,6084,4590
-396,-463,6192,4492
-442,-408,6290,4406
-399,-372,6352,4312
-388,-425,6483,4225
-507,-540,6655,4125
-579,-599,6813,4034
-414,-537,6901,3931
-165,-431,7044,3835
-142,-390,7246,3728
-382,-423,7438,3629
-622,-448,7532,3525
-659,-420,7668,3435
-551,-371,7886,3343
-479,-350,8118,3266
-524,-363,8234,3192
-595,-378,8355,3142
-530,-356,8544,3099
-278,-281,8756,3079
3,-176,8859,3062
112,-90,8953,3069
56,-51,9101,3084
29,-42,9281,3120
129,-31,9367,3154
234,-2,9441,3195
216,42,9556,3230
150,91,9715,3277
176,130,9802,3316
295,144,9871,3351
407,132,9954,3365
473,108,10075,3377
531,93,10139,3377
587,88,10193,3375
600,86,10245,3357
553,84,10329,3340
490,100,10368,3315
449,143,10402,3292
426,194,10432,3257
414,221,10517,3226
442,236,10595,3192
513,273,10675,3171
548,317,10706,3149
476,310,10732,3138
410,253,10723,3125
544,227,10722,3121
841,279,10693,3115
991,337,10674,3120
796,313,10635,3124
438,225,10624,3133
222,163,10591,3132
200,150,10560,3130
197,118,10499,3121
111,26,10471,3117
5,-72,10432,3105
-66,-108,10384,3092
-144,-105,10284,3066
-258,-143,10217,3043
-340,-236,10159,3014
-326,-292,10107,2989
-291,-251,9999,2956
-353,-182,9921,2927
-487,-230,9862,2897
-508,-409,9820,2877
-351,-576,9715,2851
-195,-585,9627,2826
-252,-477,9561,2795
-463,-392,9531,2775
-575,-372,9454,2755
-457,-303,9396,2743
-255,-127,9352,2722
-175,59,9341,2706
-238,142,9286,2689
-290,198,9247,2684
-206,397,9214,2676
-28,769,9213,2673
137,1135,9169,2663
294,1348,9135,2661
569,1481,9098,2652
1011,1733,9093,2644
1480,2152,9059,2628
1728,2548,9040,2620
1646,2690,9017,2612
1362,2556,9020,2610
1155,2346,8995,2599
1170,2230,8984,2594
1265,2188,8962,2589
1164,2089,8962,2592
803,1933,8933,2588
370,1830,8912,2584
34,1802,8874,2575
-215,1734,8860,2571
-374,1595,8825,2561
-347,1521,8800,2557
-162,1598,8757,2551
-95,1667,8740,2552
-373,1500,8709,2548
-885,1069,8688,2547
-1349,513,8641,2539
-1650,-44,8620,2533
-1856,-551,8593,2519
-1977,-924,8583,2510
-1943,-1093,8549,2498
-1764,-1099,8538,2494
-1599,-1090,8522,2486
-1563,-1160,8522,2483
-1593,-1276,8492,2473
-1513,-1329,8480,2470
-1253,-1276,8463,2461
-934,-1157,8464,2457
-746,-1046,8436,2448
-702,-960,8422,2446
-614,-891,8403,2443
-317,-827,8407,2446
101,-759,8391,2444
391,-657,8398,2446
435,-521,8395,2443
383,-391,8402,2446
446,-304,8377,2444
624,-239,8367,2446
725,-172,8350,2442
615,-126,8349,2445
403,-127,8320,2443
286,-163,8309,2446
332,-194,8293,2437
412,-216,8292,2434
389,-241,8262,2423
265,-273,8251,2421
175,-292,8236,2410
198,-313,8235,2407
268,-351,8199,2398
265,-408,8173,2407
212,-448,8144,2414
210,-455,8134,2438
245,-442,8085,2467
200,-453,8031,2532
118,-498,7958,2621
192,-563,7916,2755
429,-610,7868,2914
539,-643,7844,3122
334,-693,7812,3365
9,-784,7808,3664
-153,-873,7792,3992
-177,-918,7785,4357
-247,-955,7757,4731
-372,-1073,7750,5123
-423,-1257,7732,5504
-418,-1397,7729,5874
-501,-1446,7701,6200
-721,-1506,7690,6489
-976,-1638,7673,6720
-1167,-1760,7679,6906
-1267,-1774,7669,7026
-1310,-1743,7674,7093
-1353,-1781,7667,7096
-1442,-1895,7677,7063
-1517,-1979,7667,6989
-1473,-1992,7675,6902
-1318,-1978,7670,6793
-1220,-1987,7676,6691
-1301,-2002,7664,6585
-1493,-2004,7676,6501
-1626,-1999,7676,6421
-1633,-2017,7673,6366
-1589,-2051,7633,6315
-1582,-2080,7610,6289
-1585,-2071,7586,6266
-1507,-2025,7570,6266
-1309,-1954,7520,6263
-1083,-1885,7491,6275
-971,-1833,7467,6270
-1077,-1819,7455,6264
-1388,-1825,7402,6236
-1750,-1824,7355,6210
-1902,-1790,7310,6162
-1694,-1751,7290,6111
-1277,-1732,7236,6032
-1020,-1736,7184,5954
-1091,-1736,7128,5862
-1308,-1729,7109,5777
-1402,-1719,7072,5675
-1377,-1710,7033,5579
-1410,-1674,6978,5476
-1560,-1610,6967,5389
-1665,-1531,6964,5296
-1609,-1483,6973,5212
-1461,-1482,6956,5117
-1400,-1515,6975,5036
-1476,-1528,7011,4948
-1584,-1494,7075,4869
-1573,-1426,7106,4777
-1423,-1375,7156,4691
-1251,-1351,7223,4596
-1193,-1337,7345,4508
-1261,-1314,7451,4402
-1388,-1308,7558,4297
-1511,-1322,7653,4178
-1606,-1327,7802,4070
-1585,-1278,7948,3951
-1382,-1192,8081,3836
-1116,-1120,8172,3706
-1034,-1105,8310,3586
-1176,-1123,8467,3463
-1317,-1133,8617,3362
-1273,-1111,8702,3264
-1152,-1080,8817,3186
-1090,-1055,8961,3111
-1031,-1042,9109,3061
-884,-1036,9183,3022
-772,-1048,9274,3015
-840,-1064,9400,3019
-1030,-1061,9547,3050
-1174,-1027,9617,3086
-1265,-1001,9681,3144
-1376,-1009,9759,3203
-1476,-1039,9861,3274
-1440,-1053,9899,3335
-1246,-1051,9933,3397
-984,-1043,9980,3443
-784,-1043,10063,3484
-759,-1046,10097,3508
-967,-1057,10121,3530
-1280,-1060,10135,3536
-1442,-1031,10180,3531
-1319,-963,10191,3502
-1078,-901,10200,3469
-978,-887,10197,3428
-1088,-921,10233,3393
-1242,-950,10249,3348
-1267,-946,10265,3306
-1133,-915,10251,3260
-958,-892,10269,3228
-877,-890,10279,3197
-943,-907,10289,3178
-1077,-919,10244,3157
-1172,-926,10200,3150
-1185,-944,10142,3144
-1157,-986,10104,3147
-1098,-1013,10032,3144
-978,-984,9972,3147
-811,-922,9904,3143
-726,-904,9867,3148
-848,-937,9800,3144
-1108,-957,9733,3141
-1243,-939,9644,3125
-1087,-943,9589,3111
-812,-988,9520,3086
-747,-993,9452,3064
-932,-905,9354,3033
-1055,-809,9292,3008
-910,-841,9229,2978
-699,-985,9170,2953
-710,-1092,9067,2919
-917,-1067,8995,2892
-1054,-987,8935,2862
-986,-955,8890,2842
-793,-917,8799,2817
-617,-742,8733,2802
-560,-453,8684,2787
-659,-237,8659,2779
-787,-160,8590,2763
-715,-42,8538,2752
-362,285,8497,2738
52,717,8482,2735
268,1021,8426,2727
304,1165,8390,2724
422,1345,8363,2712
739,1676,8358,2703
1067,2036,8310,2688
1115,2193,8275,2683
857,2078,8247,2675
550,1814,8241,2672
444,1569,8195,2662
486,1388,8161,2658
430,1226,8130,2650
124,1061,8124,2647
-331,957,8087,2636
-749,948,8068,2633
-1021,985,8052,2629
-1154,981,8054,2632
-1164,937,8019,2626
-1061,935,7993,2622
-901,1015,7962,2612
-828,1072,7950,2609
-979,913,7908,2600
-1347,442,7878,2596
-1731,-203,7845,2587
-1891,-763,7834,2583
-1777,-1097,7792,2574
-1553,-1258,7753,2571
-1411,-1356,7702,2562
-1393,-1413,7674,2558
-1441,-1418,7625,2549
-1469,-1391,7583,2545
-1377,-1337,7526,2536
-1109,-1220,7496,2532
-775,-1051,7452,2523
-563,-923,7412,2520
-461,-882,7352,2511
-274,-851,7320,2507
5,-776,7280,2498
95,-731,7236,2498
-121,-787,7155,2496
-351,-875,7099,2500
-300,-888,7051,2496
-119,-852,7015,2498
-132,-859,6946,2496
-369,-921,6903,2500
-583,-965,6869,2495
-644,-963,6838,2497
-606,-935,6756,2497
-550,-920,6690,2508
-501,-929,6641,2509
-504,-972,6611,2511
-561,-1027,6542,2499
-602,-1059,6490,2498
-547,-1050,6454,2492
-435,-1047,6433,2497
-366,-1075,6369,2492
-380,-1113,6316,2503
-406,-1111,6279,2519
-404,-1087,6258,2562
-462,-1103,6203,2617
-682,-1216,6164,2710
-952,-1386,6141,2829
-1044,-1541,6133,2997
-950,-1626,6081,3196
-933,-1668,6032,3446
-1125,-1712,5992,3728
-1338,-1787,5968,4056
-1390,-1869,5913,4404
-1409,-1941,5873,4786
-1556,-1982,5849,5172
-1725,-2002,5841,5561
-1699,-2016,5787,5916
-1530,-2058,5714,6247
-1467,-2126,5634,6527
-1596,-2198,5580,6768
-1729,-2241,5517,6942
-1707,-2264,5471,7067
-1603,-2283,5430,7127
-1582,-2311,5414,7147
-1622,-2332,5384,7113
-1557,-2340,5356,7049
-1363,-2319,5316,6952
-1260,-2279,5296,6856
-1393,-2246,5267,6750
-1649,-2257,5242,6653
-1826,-2277,5200,6551
-1897,-2249,5179,6477
-1891,-2164,5152,6418
-1772,-2104,5124,6385
-1546,-2101,5068,6349
-1396,-2102,5025,6336
-1443,-2036,4985,6330
-1566,-1938,4959,6345
-1563,-1871,4912,6345
-1450,-1840,4879,6347
-1374,-1793,4851,6331
-1377,-1730,4840,6320
-1358,-1671,4802,6286
-1297,-1633,4763,6250
-1304,-1599,4725,6187
-1458,-1570,4726,6126
-1619,-1531,4722,6044
-1585,-1471,4712,5965
-1353,-1391,4687,5868
-1145,-1340,4711,5780
-1099,-1327,4747,5679
-1124,-1322,4769,5589
-1091,-1286,4757,5488
-1056,-1252,4802,5398
-1100,-1254,4888,5303
-1172,-1284,4967,5225
-1165,-1279,4988,5139
-1116,-1216,5057,5058
-1117,-1125,5189,4962
-1146,-1059,5330,4877
-1098,-1014,5393,4786
-974,-968,5485,4703
-884,-912,5651,4601
-872,-886,5850,4500
-823,-890,5972,4387
-645,-894,6094,4283
-428,-880,6271,4168
-363,-883,6496,4058
-482,-908,6658,3933
-630,-910,6798,3812
-681,-862,6956,3680
-711,-819,7161,3567
-809,-828,7325,3456
-892,-854,7463,3366
-811,-832,7594,3274
-619,-780,7772,3202
-537,-754,7936,3140
-664,-768,8079,3110
-816,-771,8186,3093
-767,-740,8325,3104
-544,-694,8463,3121
-407,-664,8592,3157
-495,-650,8671,3195
-641,-643,8772,3252
-563,-623,8883,3311
-238,-590,8994,3379
55,-555,9048,3428
65,-539,9118,3474
-143,-535,9204,3505
-311,-526,9306,3539
-331,-511,9351,3557
-321,-510,9405,3565
-380,-527,9474,3550
-429,-535,9565,3531
-368,-507,9603,3501
-249,-462,9643,3470
-180,-441,9689,3426
-142,-464,9768,3387
-34,-495,9802,3344
111,-493,9825,3309
107,-457,9835,3268
-135,-431,9879,3240
-422,-436,9895,3216
-479,-460,9902,3206
-284,-468,9887,3193
-83,-455,9910,3187
-44,-440,9921,3181
-80,-443,9920,3187
-82,-446,9874,3186
-109,-436,9857,3187
-226,-436,9844,3179
-317,-475,9830,3177
-257,-510,9756,3168
-142,-474,9699,3162
-155,-396,9656,3142
-293,-380,9627,3125
-386,-438,9520,3103
-348,-454,9379,3089
-244,-388,9220,3064
-144,-352,9104,3040
-66,-432,8983,3007
-16,-522,8892,2982
5,-498,8810,2955
29,-405,8772,2934
84,-376,8716,2905
169,-384,8661,2881
254,-286,8582,2853
276,-44,8536,2837
123,181,8482,2821
-202,241,8434,2812
-436,203,8353,2796
-273,278,8299,2786
186,545,8248,2771
462,850,8214,2761
309,1007,8148,2745
63,1056,8105,2735
199,1212,8065,2723
704,1578,8043,2720
1143,1989,7989,2711
1199,2173,7961,2708
960,2044,7937,2698
722,1772,7922,2695
699,1604,7862,2686
897,1631,7816,2682
1151,1747,7777,2673
1233,1805,7755,2669
1027,1786,7699,2661
660,1772,7666,2657
425,1810,7643,2647
506,1866,7633,2644
759,1924,7575,2636
875,2016,7527,2631
769,2118,7486,2621
644,2095,7466,2619
632,1833,7411,2615
586,1371,7374,2618
363,860,7348,2612
106,426,7340,2607
34,126,7294,2597
123,-25,7260,2594
189,-55,7232,2585
194,-46,7224,2582
234,-82,7176,2572
325,-167,7131,2568
351,-246,7083,2560
245,-278,7059,2556
85,-285,7009,2547
4,-300,6972,2543
46,-322,6936,2535
172,-322,6924,2531
321,-298,6889,2521
457,-293,6858,2517
549,-337,6820,2510
567,-406,6806,2511
499,-467,6773,2509
388,-511,6738,2512
306,-537,6680,2509
282,-534,6644,2511
292,-515,6606,2508
311,-534,6585,2512
373,-601,6551,2508
472,-664,6541,2511
472,-680,6528,2507
228,-697,6524,2512
-151,-766,6497,2508
-377,-879,6484,2508
-371,-987,6468,2495
-371,-1092,6467,2495
-522,-1208,6441,2494
-656,-1329,6425,2511
-620,-1412,6407,2529
-575,-1462,6411,2573
-697,-1507,6402,2634
-879,-1569,6405,2734
-957,-1609,6399,2856
-1000,-1604,6407,3023
-1105,-1569,6399,3224
-1165,-1561,6405,3484
-1098,-1598,6402,3779
-1093,-1660,6407,4116
-1332,-1716,6386,4465
-1654,-1780,6374,4841
-1747,-1859,6354,5218
-1587,-1933,6352,5597
-1437,-1970,6339,5944
-1480,-1989,6345,6265
-1614,-2023,6341,6535
-1652,-2079,6348,6762
-1544,-2106,6337,6921
-1393,-2090,6344,7029
-1284,-2070,6344,7075
-1219,-2117,6351,7085
-1182,-2221,6331,7048
-1208,-2316,6321,6990
-1316,-2341,6306,6901
-1451,-2325,6302,6808
-1519,-2312,6272,6700
-1519,-2304,6247,6604
-1512,-2237,6215,6508
-1508,-2099,6199,6438
-1409,-1949,6163,6376
-1174,-1872,6134,6341
-937,-1853,6096,6310
-882,-1811,6079,6300
-964,-1696,6048,6288
-978,-1559,6021,6294
-879,-1457,5979,6289
-891,-1399,5958,6291
-1132,-1351,5930,6271
-1380,-1314,5910,6254
-1336,-1271,5865,6213
-1043,-1196,5835,6171
-791,-1073,5807,6104
-765,-968,5817,6036
-882,-925,5819,5950
-968,-929,5827,5872
-898,-930,5828,5780
-661,-924,5875,5694
-365,-895,5923,5593
-203,-809,5963,5501
-280,-656,5974,5401
-491,-509,6041,5314
-607,-421,6130,5220
-530,-376,6204,5136
-404,-333,6227,5042
-432,-321,6318,4959
-607,-375,6473,4865
-720,-470,6627,4779
-627,-543,6698,4680
-424,-577,6810,4589
-277,-590,6991,4487
-215,-591,7179,4393
-162,-559,7269,4281
-123,-501,7380,4170
-169,-449,7568,4044
-284,-425,7784,3929
-324,-400,7901,3809
-214,-334,8014,3700
-72,-230,8181,3580
-74,-148,8377,3474
-205,-126,8482,3368
-277,-149,8571,3285
-195,-170,8697,3207
-91,-176,8867,3157
-123,-174,8969,3121
-228,-173,9055,3116
-198,-181,9156,3117
10,-219,9303,3139
180,-279,9405,3165
96,-324,9491,3211
-170,-335,9563,3258
-347,-342,9660,3318
-292,-364,9720,3368
-143,-384,9775,3423
-103,-386,9813,3465
-191,-395,9887,3505
-287,-417,9947,3528
-309,-413,10013,3545
-262,-363,10049,3543
-168,-318,10100,3534
-56,-331,10129,3508
8,-378,10167,3480
-12,-403,10180,3440
-74,-398,10225,3400
-107,-397,10267,3351
-101,-411,10330,3312
-64,-424,10354,3275
29,-423,10384,3251
182,-406,10396,3223
303,-371,10432,3203
264,-327,10438,3182
59,-300,10448,3176
-145,-294,10438,3170
-168,-291,10460,3173
-1,-273,10459,3170
185,-255,10452,3174
252,-239,10407,3171
235,-206,10391,3172
258,-156,10369,3163
347,-125,10351,3161
406,-120,10292,3150
354,-104,10270,3141
234,-81,10253,3119
155,-92,10239,3103
156,-117,10163,3081
195,-70,10104,3061
220,41,10055,3026
237,78,10023,2995
231,-67,9939,2965
154,-299,9872,2949
-30,-451,9819,2928
-261,-483,9790,2907
-442,-490,9709,2879
-521,-507,9642,2859
-522,-444,9585,2836
-480,-235,9557,2821
-408,-3,9472,2802
-310,97,9370,2791
-212,118,9252,2776
-122,292,9174,2767
-8,666,9089,2751
188,1019,9038,2742
477,1174,8991,2732
836,1289,8980,2730
1241,1603,8945,2721
1653,2069,8912,2717
1967,2411,8855,2707
2050,2480,8824,2704
1868,2376,8779,2695
1564,2259,8742,2692
1343,2180,8681,2682
1282,2112,8648,2679
1272,2061,8606,2670
1204,2064,8572,2667
1162,2149,8507,2658
1286,2283,8472,2653
1484,2398,8434,2644
1520,2463,8396,2644
1409,2529,8312,2642
1422,2643,8255,2643
1575,2726,8209,2634
1508,2605,8167,2628
1064,2182,8069,2619
626,1545,7987,2619
562,900,7925,2615
680,418,7889,2616
579,138,7812,2610
263,5,7757,2606
19,-67,7720,2593
