I,V,ABP,RESP
1762,10848,2424,1256
1711,10521,2424,1253
1695,10362,2402,1249
1711,10233,2378,1253
1730,10102,2365,1255
1711,10089,2378,1253
1656,10103,2385,1248
1711,10089,2378,1253
1902,9982,2350,1265
2091,9945,2331,1278
2068,9980,2323,1279
1901,10089,2331,1278
1798,10097,2333,1275
1901,10089,2331,1278
2061,10061,2324,1277
2091,10089,2331,1278
1976,10070,2336,1276
1901,10089,2331,1278
1967,10139,2305,1277
2091,10233,2284,1278
2128,10250,2276,1276
2091,10233,2284,1278
2068,10198,2286,1276
2091,10233,2284,1278
2102,10290,2279,1277
2091,10377,2284,1278
2081,10401,2285,1276
2091,10377,2284,1278
2094,10324,2278,1277
2091,10377,2284,1278
2087,10472,2289,1275
2091,10521,2284,1278
2088,10435,2258,1278
2091,10377,2238,1278
2093,10411,2230,1273
2091,10521,2238,1278
2078,10545,2237,1288
2091,10521,2238,1302
2157,10490,2235,1305
2282,10521,2238,1302
2401,10524,2234,1298
2472,10521,2238,1302
2479,10499,2240,1303
2472,10521,2238,1302
2467,10517,2213,1298
2472,10521,2191,1302
2467,10541,2181,1312
2472,10665,2191,1327
2476,10781,2193,1330
2472,10810,2191,1327
2452,10707,2184,1320
2472,10665,2191,1327
2552,10717,2192,1339
2662,10810,2191,1351
2703,10804,2181,1352
2662,10810,2191,1351
2612,10860,2211,1351
2662,10954,2238,1351
2775,10995,2252,1347
2852,11098,2284,1351
2844,11251,2338,1362
2852,11386,2424,1376
2934,11382,2511,1378
3042,11386,2611,1376
3072,11447,2715,1373
3042,11530,2844,1376
3021,11510,2976,1375
3042,11530,3124,1376
3053,11648,3263,1376
3042,11819,3403,1376
3029,11852,3532,1372
3042,11819,3683,1376
3050,11788,3843,1387
3042,11819,4010,1401
3027,11812,4149,1403
3042,11819,4289,1401
3061,11818,4437,1397
3042,11819,4616,1401
2951,11737,4785,1400
2852,11674,4942,1401
2811,11650,5076,1398
2852,11674,5222,1401
2888,11621,5365,1400
2852,11530,5501,1401
2745,11421,5601,1398
2662,11386,5688,1401
2641,11367,5758,1400
2662,11386,5828,1401
2665,11378,5873,1398
2662,11386,5921,1401
2658,11370,5964,1402
2662,11386,6014,1401
2655,11380,6041,1387
2662,11386,6061,1376
2669,11361,6061,1371
2662,11386,6061,1376
2635,11435,6037,1377
2662,11530,6014,1376
2753,11556,5984,1372
2852,11530,5968,1376
2875,11474,5943,1378
2852,11530,5921,1376
2836,11622,5876,1362
2852,11674,5828,1351
2857,11633,5769,1346
2852,11674,5735,1351
2844,11771,5695,1353
2852,11819,5641,1351
2852,11714,5546,1347
2852,11674,5455,1351
2847,11746,5374,1354
2852,11819,5315,1351
2850,11730,5230,1337
2852,11674,5128,1327
2848,11735,5005,1323
2852,11819,4895,1327
2849,11739,4790,1325
2852,11674,4709,1327
2849,11724,4619,1328
2852,11819,4522,1327
2849,11756,4400,1314
2852,11674,4289,1302
2849,11657,4187,1297
2852,11674,4103,1302
2849,11580,4005,1303
2852,11530,3916,1302
2849,11585,3833,1300
2852,11674,3776,1302
2849,11613,3709,1301
2852,11530,3637,1302
2849,11506,3553,1301
2852,11530,3497,1302
2849,11451,3448,1300
2852,11386,3403,1302
2849,11410,3345,1302
2852,11530,3310,1302
2849,11560,3287,1298
2852,11530,3264,1302
2849,11490,3209,1313
2852,11530,3170,1327
2849,11542,3158,1329
2852,11530,3170,1327
2849,11492,3154,1323
2852,11530,3124,1327
2849,11557,3089,1328
2852,11530,3077,1327
2849,11416,3070,1321
2852,11386,3077,1327
2849,11442,3079,1339
2852,11530,3077,1351
2849,11525,3051,1352
2852,11530,3030,1351
2849,11541,3021,1350
2852,11530,3030,1351
2849,11421,3030,1348
2852,11386,3030,1351
2849,11446,3025,1360
2852,11530,3030,1376
2849,11507,3028,1380
2852,11530,3030,1376
2849,11617,3027,1369
2852,11674,3030,1376
2849,11576,3027,1389
2852,11530,3030,1401
2849,11599,3028,1401
2852,11674,3030,1401
2849,11586,3026,1399
2852,11530,3030,1401
2849,11591,3030,1397
2852,11674,3030,1401
2849,11593,3024,1410
2852,11530,3030,1425
2849,11582,3034,1428
2852,11674,3030,1425
2849,11605,3003,1421
2852,11530,2984,1425
2849,11567,2976,1426
2852,11674,2984,1425
2850,11628,2981,1420
2852,11530,2984,1425
2848,11525,2984,1436
2852,11674,2984,1450
2850,11743,2960,1451
2852,11674,2937,1450
2848,11535,2925,1446
2852,11530,2937,1450
2850,11608,2943,1450
2852,11674,2937,1450
2846,11602,2910,1446
2852,11530,2891,1450
2857,11539,2881,1451
2852,11674,2891,1450
2785,11778,2894,1444
2662,11819,2891,1450
2529,11752,2865,1462
2472,11674,2844,1474
2472,11612,2832,1474
2472,11674,2844,1474
2445,11770,2851,1474
2472,11819,2844,1474
2567,11735,2814,1469
2662,11674,2797,1474
2672,11659,2794,1487
2662,11674,2797,1499
2718,11636,2777,1496
2852,11674,2751,1499
2973,11764,2735,1510
3042,11819,2751,1523
3054,11725,2761,1522
3042,11674,2751,1523
3025,11726,2718,1533
3042,11819,2704,1548
3061,11800,2704,1548
3042,11819,2704,1548
2942,11895,2678,1555
2852,11963,2657,1573
2819,11869,2652,1584
2852,11819,2657,1597
2861,11823,2638,1609
2852,11819,2611,1622
2839,11634,2595,1622
2852,11530,2611,1622
2857,11577,2621,1627
2852,11674,2611,1646
2841,11598,2580,1662
2852,11530,2564,1671
2866,11582,2562,1669
2852,11674,2564,1671
2790,11563,2543,1678
2852,11386,2518,1695
3367,11392,2503,1710
4563,11819,2518,1720
6174,12713,2527,1719
7605,14269,2518,1720
8469,16556,2487,1726
8936,19457,2471,1745
9312,22465,2469,1760
9506,25078,2471,1769
9024,26790,2449,1766
7605,27240,2424,1769
5614,26062,2412,1778
3803,23349,2424,1794
2642,19758,2431,1804
2091,16431,2424,1818
1838,14065,2398,1831
1711,12683,2378,1843
1676,11819,2367,1842
1711,11242,2378,1843
1728,10824,2384,1849
1711,10521,2378,1867
1695,10236,2349,1880
1711,10089,2331,1892
1720,10071,2326,1900
1711,10089,2331,1917
1695,9994,2328,1930
1711,9945,2331,1941
1713,9994,2334,1939
1711,10089,2331,1941
1746,10022,2305,1947
1901,9945,2284,1966
2066,9947,2277,1980
2091,10089,2284,1990
1964,10129,2283,1988
1901,10089,2284,1990
1994,10024,2286,1996
2091,10089,2284,2015
2028,10182,2261,2029
1901,10233,2238,2039
1864,10158,2228,2037
1901,10089,2238,2039
1901,10095,2240,2045
1901,10233,2238,2064
1978,10346,2232,2078
2091,10377,2238,2089
2124,10333,2239,2086
2091,10377,2238,2089
2071,10467,2231,2095
2091,10521,2238,2113
2099,10440,2243,2127
2091,10377,2238,2138
2086,10405,2211,2136
2091,10521,2191,2138
2087,10555,2184,2144
2091,10521,2191,2162
2096,10475,2191,2176
2091,10521,2191,2187
2071,10548,2189,2184
2091,10521,2191,2187
2174,10459,2187,2193
2282,10521,2191,2211
2320,10630,2194,2224
2282,10665,2191,2236
2236,10553,2166,2242
2282,10521,2145,2261
2389,10638,2135,2283
2472,10810,2145,2310
2479,10833,2145,2322
2472,10810,2145,2334
2476,10799,2140,2343
2472,10810,2145,2359
2444,10762,2143,2369
2472,10810,2145,2383
2570,10957,2140,2393
2662,11098,2145,2408
2667,11083,2155,2417
2662,11098,2191,2433
2731,11224,2235,2444
2852,11386,2284,2457
2898,11396,2321,2463
2852,11386,2378,2482
2803,11438,2455,2504
2852,11530,2564,2531
2960,11517,2674,2543
3042,11530,2797,2555
3052,11642,2927,2565
3042,11819,3077,2580
3039,11858,3218,2587
3042,11819,3357,2605
3031,11778,3486,2625
3042,11819,3637,2654
3062,11825,3794,2667
3042,11819,3963,2678
2945,11798,4120,2685
2852,11819,4289,2703
2825,11773,4453,2722
2852,11674,4616,2752
2858,11548,4753,2777
2852,11530,4895,2801
2853,11547,5034,2810
2852,11530,5175,2826
2784,11419,5290,2844
2662,11386,5408,2875
2535,11446,5524,2898
2472,11530,5641,2924
2459,11474,5721,2944
2472,11386,5781,2973
2471,11341,5822,2996
2472,11386,5874,3022
2469,11389,5919,3042
2472,11386,5968,3071
2467,11370,5995,3096
2472,11386,6014,3121
2468,11364,6010,3130
2472,11386,6014,3145
2518,11439,6013,3162
2662,11530,6014,3194
2817,11544,5991,3219
2852,11530,5968,3243
2741,11497,5937,3253
2662,11530,5921,3268
2723,11578,5895,3284
2852,11674,5874,3317
2890,11749,5832,3344
2852,11819,5781,3366
2826,11818,5706,3372
2852,11819,5641,3391
2863,11801,5571,3414
2852,11819,5501,3440
2840,11809,5406,3448
2852,11819,5315,3465
2855,11806,5218,3485
2852,11819,5128,3514
2846,11804,5026,3524
2852,11819,4942,3538
2851,11812,4853,3555
2852,11819,4755,3587
2848,11798,4629,3609
2852,11819,4522,3637
2849,11821,4428,3659
2852,11819,4336,3686
2849,11783,4211,3695
2852,11819,4103,3710
2849,11849,4022,3727
2852,11819,3963,3759
2849,11694,3872,3782
2852,11674,3776,3809
2849,11752,3691,3827
2852,11819,3637,3858
2849,11731,3568,3880
2852,11674,3497,3907
2849,11723,3430,3925
2852,11819,3403,3956
2849,11767,3384,3980
2852,11674,3357,4005
2848,11631,3303,4014
2852,11674,3264,4030
2851,11666,3234,4046
2852,11674,3217,4079
2846,11724,3185,4102
2852,11819,3170,4128
2855,11787,3167,4145
2852,11674,3170,4177
2838,11586,3147,4202
2852,11674,3124,4226
2867,11793,3112,4233
2852,11819,3124,4251
2820,11706,3125,4269
2852,11674,3124,4300
2899,11743,3117,4313
2852,11819,3124,4325
2715,11743,3122,4328
2662,11674,3124,4349
2700,11704,3119,4370
2662,11819,3124,4398
2503,11837,3121,4410
2472,11819,3124,4423
2668,11799,3120,4427
2852,11819,3124,4447
2790,11796,3121,4467
2662,11819,3124,4497
2708,11840,3120,4508
2852,11819,3124,4521
2829,11698,3120,4525
2662,11674,3124,4546
2571,11753,3121,4566
2662,11819,3124,4595
2791,11727,3120,4607
2852,11674,3124,4619
2849,11733,3121,4623
2852,11819,3124,4644
2859,11745,3119,4657
2852,11674,3124,4669
2783,11708,3122,4662
2662,11819,3124,4669
2532,11825,3118,4676
2472,11819,3124,4693
2467,11825,3126,4690
2472,11819,3124,4693
2454,11708,3098,4696
2472,11674,3077,4718
2551,11744,3067,4728
2662,11819,3077,4742
2702,11734,3078,4741
2662,11674,3077,4742
2618,11725,3070,4732
2662,11819,3077,4742
2715,11756,3079,4752
2662,11674,3077,4767
2518,11692,3053,4760
2472,11819,3030,4767
2570,11850,3017,4775
2662,11819,3030,4791
2596,11782,3039,4786
2472,11819,3030,4791
2430,11821,2998,4798
2472,11819,2984,4816
2481,11797,2984,4812
2472,11819,2984,4816
2524,11812,2957,4821
2662,11819,2937,4841
2788,11803,2933,4841
2852,11819,2937,4841
2857,11809,2915,4833
2852,11819,2891,4841
2839,11803,2879,4838
2852,11819,2891,4841
2919,11811,2894,4834
3042,11819,2891,4841
3110,11799,2871,4837
3042,11819,2844,4841
2892,11815,2808,4833
2852,11819,2797,4841
2949,11827,2800,4839
3042,11963,2797,4841
2976,12093,2768,4823
2852,12107,2751,4816
2800,11921,2750,4809
2852,11819,2751,4816
2879,11812,2723,4804
2852,11819,2704,4791
2823,11687,2702,4769
2852,11674,2704,4767
2876,11781,2678,4763
2852,11819,2657,4767
2819,11665,2654,4752
2852,11674,2657,4742
2875,11843,2632,4724
2852,11819,2611,4718
3028,11538,2606,4701
3803,11674,2611,4693
5131,12436,2588,4676
6464,13404,2564,4669
7366,14543,2557,4652
7985,16719,2564,4644
8566,19932,2546,4619
8936,22916,2518,4595
8698,24798,2501,4560
7795,26231,2518,4546
6459,27323,2528,4533
4943,26664,2518,4521
3492,23339,2486,4483
2472,19025,2471,4447
2071,15950,2469,4414
2091,14413,2471,4398
2146,13200,2449,4372
2091,11963,2424,4349
1989,11141,2411,4318
1901,10810,2424,4300
1799,10459,2433,4272
1711,10089,2424,4251
1681,9967,2395,4221
1711,10089,2378,4202
1724,10078,2373,4174
1711,9945,2378,4153
1690,9865,2374,4123
1711,9945,2378,4103
1724,9972,2381,4076
1711,9945,2378,4054
1675,9884,2352,4024
1711,9945,2331,4005
1809,10016,2324,3980
1901,10089,2331,3956
1916,10074,2329,3915
1901,10089,2331,3882
1899,10093,2332,3850
1901,10089,2331,3833
1882,10041,2307,3807
1901,10089,2284,3784
1989,10181,2274,3753
2091,10233,2284,3735
2118,10186,2287,3709
2091,10233,2284,3686
2074,10353,2279,3654
2091,10377,2284,3637
2100,10192,2285,3621
2091,10089,2284,3612
2081,10203,2278,3587
2091,10377,2284,3563
2096,10336,2288,3533
2091,10233,2284,3514
2081,10248,2259,3487
2091,10377,2238,3465
2100,10399,2228,3435
2091,10377,2238,3415
2074,10409,2241,3389
2091,10521,2238,3366
2112,10547,2230,3336
2091,10521,2238,3317
2047,10491,2243,3292
2091,10521,2238,3268
2216,10520,2212,3235
2282,10521,2191,3219
2195,10507,2182,3205
2091,10521,2191,3194
2124,10503,2192,3166
2282,10521,2191,3145
2414,10567,2184,3128
2472,10665,2191,3121
2478,10696,2192,3096
2472,10665,2191,3071
2457,10606,2181,3049
2472,10665,2191,3047
2491,10763,2211,3038
2472,10810,2238,3022
2422,10758,2252,2992
2472,10810,2284,2973
2656,10963,2338,2956
2852,11098,2424,2949
2905,11077,2511,2933
2852,11098,2611,2924
2817,11231,2716,2911
2852,11386,2844,2899
2876,11387,2976,2872
2852,11386,3124,2850
2817,11452,3264,2831
2852,11530,3403,2826
2946,11495,3531,2813
3042,11530,3683,2801
3068,11682,3844,2777
3042,11819,4010,2752
3016,11749,4147,2720
3042,11674,4289,2703
3071,11720,4441,2689
3042,11819,4616,2678
2940,11757,4780,2652
2852,11674,4942,2629
2827,11700,5085,2611
2852,11819,5222,2605
2860,11798,5335,2584
2852,11674,5455,2555
2842,11547,5572,2522
2852,11530,5688,2506
2853,11522,5767,2494
2852,11530,5828,2482
2846,11521,5869,2454
2852,11530,5921,2433
2851,11467,5965,2416
2852,11386,6014,2408
2847,11321,6042,2386
2852,11386,6061,2359
2850,11481,6056,2327
2852,11530,6061,2310
2847,11451,6060,2295
2852,11386,6061,2285
2851,11363,6036,2263
2852,11386,6014,2236
2846,11361,5988,2203
2852,11386,5968,2187
2854,11449,5922,2175
2852,11530,5874,2162
2840,11524,5819,2134
2852,11530,5781,2113
2864,11535,5733,2099
2852,11530,5688,2089
2820,11471,5621,2062
2852,11530,5548,2039
2951,11689,5451,2023
3042,11819,5362,2015
3054,11756,5264,1992
3042,11674,5175,1966
3042,11658,5074,1945
3042,11674,4989,1941
3021,11582,4897,1933
3042,11530,4802,1917
3080,11576,4680,1888
3042,11674,4569,1867
2909,11669,4466,1851
2852,11674,4382,1843
2942,11695,4286,1830
3042,11674,4196,1818
2984,11540,4099,1803
2852,11530,4010,1794
2802,11682,3908,1780
2852,11819,3823,1769
2875,11702,3745,1754
2852,11530,3683,1745
2833,11473,3607,1731
2852,11530,3543,1720
2859,11517,3486,1705
2852,11530,3450,1695
2842,11601,3403,1682
2852,11674,3357,1671
2853,11598,3302,1654
2852,11530,3264,1646
2847,11566,3231,1643
2852,11674,3217,1646
2850,11639,3195,1638
2852,11530,3170,1622
2849,11462,3135,1601
2852,11530,3124,1597
2849,11565,3122,1599
2852,11530,3124,1597
2849,11463,3098,1581
2852,11530,3077,1573
2849,11638,3066,1572
2852,11674,3077,1573
2849,11569,3077,1559
2852,11530,3077,1548
2849,11590,3071,1545
2852,11674,3077,1548
2849,11651,3075,1538
2852,11674,3077,1523
2849,11760,3073,1508
2852,11819,3077,1499
2849,11722,3074,1484
2852,11674,3077,1474
2849,11741,3073,1471
2852,11819,3077,1474
2849,11732,3074,1466
2852,11674,3077,1450
2849,11733,3073,1430
2852,11819,3077,1425
2849,11739,3075,1425
2852,11674,3077,1425
2849,11725,3073,1413
2852,11819,3077,1401
2849,11751,3075,1387
2852,11674,3077,1376
2849,11704,3071,1360
2852,11819,3077,1351
2849,11828,3079,1349
2852,11819,3077,1351
2849,11821,3052,1342
2852,11819,3030,1327
2849,11713,3019,1309
2852,11674,3030,1302
2849,11737,3036,1300
2852,11819,3030,1302
2849,11750,3003,1294
2852,11674,2984,1278
2849,11658,2974,1258
2852,11674,2984,1253
2849,11585,2987,1255
2852,11530,2984,1253
2850,11574,2959,1238
2852,11674,2937,1229
2847,11630,2924,1228
2852,11530,2937,1229
2851,11512,2946,1216
2852,11674,2937,1204
2845,11811,2905,1201
2852,11819,2891,1204
2854,11702,2890,1194
2852,11674,2891,1179
2841,11734,2865,1172
2852,11819,2844,1179
2861,11810,2838,1184
2852,11819,2844,1179
2825,11831,2824,1164
2852,11819,2797,1155
2942,11708,2782,1151
3042,11674,2797,1155
3063,11740,2807,1155
3042,11819,2797,1155
3078,11745,2766,1153
3232,11674,2751,1155
3390,11702,2748,1154
3422,11819,2751,1155
3319,11838,2729,1153
3232,11819,2704,1155
3220,11795,2690,1154
3232,11819,2704,1155
3152,11795,2713,1154
3042,11819,2704,1155
2990,11827,2673,1153
3042,11819,2657,1155
3072,11701,2654,1154
3042,11674,2657,1155
3002,11727,2637,1153
3042,11819,2611,1155
3091,11759,2596,1155
3042,11674,2611,1155
2907,11671,2621,1150
2852,11819,2611,1155
2931,11894,2578,1166
3042,11819,2564,1179
3123,11656,2565,1181
3422,11674,2564,1179
4281,11901,2538,1177
5704,12395,2518,1179
7174,13378,2513,1179
8175,15278,2518,1179
8694,17973,2497,1177
9126,20899,2471,1179
9553,23496,2457,1179
9506,25655,2471,1179
8487,26959,2478,1178
6654,26664,2471,1179
4696,24399,2444,1179
3232,21043,2424,1179
2411,17831,2414,1178
2091,15422,2424,1179
2049,13652,2431,1179
2091,12395,2424,1179
2050,11576,2396,1177
1901,11098,2378,1179
1742,10698,2372,1180
1711,10377,2378,1179
1800,10164,2374,1175
1901,10089,2378,1179
1913,10048,2381,1191
1901,10089,2378,1204
1955,10127,2352,1206
2091,10089,2331,1204
2159,9902,2324,1202
2091,9801,2331,1204
1946,9824,2329,1203
1901,9945,2331,1204
1979,9988,2333,1204
2091,10089,2331,1204
2120,10192,2306,1200
2091,10233,2284,1204
2073,10116,2277,1215
2091,10089,2284,1229
2099,10221,2283,1230
2091,10377,2284,1229
2083,10328,2286,1226
2091,10233,2284,1229
2094,10249,2260,1228
2091,10377,2238,1229
2086,10408,2229,1228
2091,10377,2238,1229
2091,10349,2239,1225
2091,10377,2238,1229
2088,10364,2234,1238
2091,10377,2238,1253
2089,10429,2236,1257
2091,10521,2238,1253
2089,10534,2237,1247
2091,10521,2238,1253
2088,10500,2232,1264
2091,10521,2238,1278
2090,10514,2242,1280
2091,10521,2238,1278
2088,10513,2211,1273
2091,10521,2191,1278
2091,10497,2184,1288
2091,10521,2191,1302
2080,10575,2189,1306
2091,10665,2191,1302
2153,10684,2192,1296
2282,10665,2191,1302
2408,10625,2168,1315
2472,10665,2145,1327
2463,10732,2132,1327
2472,10810,2145,1327
2548,10814,2149,1326
2662,10810,2145,1327
2705,10787,2132,1323
2662,10810,2145,1327
2611,10843,2168,1337
2662,10954,2191,1351
2776,11089,2188,1354
2852,11242,2191,1351
2843,11325,2217,1347
2852,11386,2284,1351
2935,11393,2355,1353
3042,11386,2424,1351
3070,11348,2482,1346
3042,11386,2564,1351
3024,11458,2666,1363
3042,11530,2797,1376
3048,11517,2931,1378
3042,11530,3077,1376
3036,11585,3214,1373
3042,11674,3357,1376
3038,11682,3491,1376
3042,11674,3637,1376
3046,11658,3775,1374
3042,11674,3916,1376
3025,11658,4046,1375
3042,11674,4196,1376
3068,11683,4355,1374
3042,11674,4522,1376
2938,11584,4665,1375
2852,11530,4802,1376
2834,11516,4935,1374
2852,11530,5082,1376
2846,11457,5207,1375
2852,11386,5315,1376
2871,11348,5400,1374
2852,11386,5501,1376
2751,11389,5600,1376
2662,11386,5688,1376
2643,11364,5736,1373
2662,11386,5781,1376
2649,11382,5825,1378
2662,11386,5874,1376
2742,11366,5898,1362
2852,11386,5921,1351
2884,11384,5927,1348
2852,11386,5921,1351
2826,11360,5887,1351
2852,11386,5874,1351
2868,11397,5875,1352
2852,11386,5874,1351
2828,11335,5829,1340
2852,11386,5781,1327
2875,11478,5747,1320
2852,11530,5735,1327
2807,11483,5694,1331
2852,11530,5641,1327
2973,11640,5572,1311
3042,11674,5501,1302
2960,11543,5404,1299
2852,11530,5315,1302
2880,11691,5234,1300
3042,11819,5175,1302
3132,11678,5091,1303
3042,11530,4989,1302
2880,11560,4864,1289
2852,11674,4755,1278
2960,11613,4653,1273
3042,11530,4569,1278
2972,11564,4476,1278
2852,11674,4382,1278
2809,11666,4265,1275
2852,11674,4149,1278
2871,11753,4037,1277
2852,11819,3963,1278
2835,11723,3896,1276
2852,11674,3823,1278
2858,11749,3720,1276
2852,11819,3637,1278
2843,11675,3578,1276
2852,11530,3543,1278
2853,11548,3479,1276
2852,11674,3403,1278
2847,11643,3335,1277
2852,11530,3310,1278
2850,11468,3292,1275
2852,11530,3264,1278
2849,11548,3209,1278
2852,11530,3170,1278
2849,11499,3142,1273
2852,11530,3124,1278
2849,11533,3091,1289
2852,11530,3077,1302
2849,11506,3075,1304
2852,11530,3077,1302
2849,11531,3052,1300
2852,11530,3030,1302
2849,11502,3021,1302
2852,11530,3030,1302
2849,11541,3028,1301
2852,11530,3030,1302
2849,11479,3031,1300
2852,11530,3030,1302
2849,11626,3006,1302
2852,11674,2984,1302
2849,11580,2973,1298
2852,11530,2984,1302
2849,11582,2984,1313
2852,11674,2984,1327
2849,11622,2978,1329
2852,11530,2984,1327
2849,11485,2982,1323
2852,11530,2984,1327
2849,11531,2980,1327
2852,11530,2984,1327
2849,11520,2981,1324
2852,11530,2984,1327
2849,11498,2981,1328
2852,11530,2984,1327
2849,11601,2980,1322
2852,11674,2984,1327
2849,11658,2983,1338
2852,11674,2984,1351
2849,11697,2977,1353
2852,11674,2984,1351
2849,11551,2988,1348
2852,11530,2984,1351
2849,11613,2957,1351
2852,11674,2937,1351
2849,11571,2930,1349
2852,11530,2937,1351
2849,11649,2935,1350
2852,11819,2937,1351
2849,11787,2938,1350
2852,11674,2937,1351
2850,11620,2914,1350
2852,11674,2891,1351
2847,11673,2878,1350
2852,11674,2891,1351
2852,11716,2897,1350
2852,11819,2891,1351
2849,11838,2863,1350
2852,11819,2844,1351
2799,11789,2834,1349
2662,11819,2844,1351
2502,11818,2848,1351
2472,11819,2844,1351
2570,11798,2819,1348
2662,11819,2797,1351
2655,11814,2785,1353
2662,11819,2797,1351
2752,11798,2805,1345
2852,11819,2797,1351
2857,11818,2767,1364
2852,11819,2751,1376
2928,11788,2748,1374
3042,11819,2751,1376
3071,11838,2728,1386
3042,11819,2704,1401
3026,11711,2692,1401
3042,11674,2704,1401
3038,11718,2710,1408
3042,11819,2704,1425
3052,11865,2678,1430
3042,11963,2657,1425
2948,12063,2645,1417
2852,12107,2657,1425
2812,11954,2666,1438
2852,11819,2657,1450
2870,11764,2626,1449
2852,11819,2611,1450
2829,11801,2611,1456
2852,11819,2611,1474
2871,11835,2585,1488
2852,11819,2564,1499
2823,11738,2559,1507
2852,11819,2564,1523
2881,11938,2544,1538
2852,11819,2518,1548
2906,11482,2504,1546
3422,11530,2518,1548
4581,12121,2524,1556
6084,12972,2518,1573
7358,14160,2491,1584
8175,16431,2471,1597
8799,19645,2460,1608
9506,22628,2471,1622
9974,24669,2478,1631
9506,26375,2471,1646
7816,27678,2442,1660
5514,27096,2424,1671
3559,23745,2421,1669
2472,19313,2424,1671
2057,16066,2403,1679
1901,14413,2378,1695
1780,13188,2364,1706
1711,11963,2378,1720
1701,11122,2387,1732
1711,10810,2378,1745
1704,10549,2348,1744
1711,10233,2331,1745
1723,10047,2326,1750
1711,10089,2331,1769
1676,10114,2327,1784
1711,10089,2331,1794
1812,10053,2334,1792
1901,10089,2331,1794
1895,10083,2305,1799
1901,10089,2284,1818
1984,10063,2277,1834
2091,10089,2284,1843
2053,10073,2282,1839
1901,10089,2284,1843
1809,10071,2286,1853
1901,10089,2284,1867
2057,10079,2260,1868
2091,10089,2238,1867
1979,10112,2229,1873
1901,10233,2238,1892
1966,10346,2238,1907
2091,10377,2238,1917
2130,10278,2235,1915
2091,10233,2238,1917
2067,10281,2234,1922
2091,10377,2238,1941
2104,10379,2241,1957
2091,10377,2238,1966
2080,10420,2212,1961
2091,10521,2191,1966
2095,10542,2183,1977
2091,10521,2191,1990
2085,10491,2191,1988
2091,10521,2191,1990
2092,10522,2189,1999
2091,10521,2191,2015
2087,10540,2187,2016
2091,10665,2191,2015
2091,10780,2194,2018
2091,10810,2191,2039
2086,10712,2166,2057
2091,10665,2145,2064
2093,10708,2136,2058
2091,10810,2145,2064
2081,10824,2145,2076
2091,10810,2145,2089
2101,10789,2140,2087
2091,10810,2145,2089
2066,10793,2143,2096
2091,10810,2145,2113
2175,10855,2140,2124
2282,10954,2145,2138
2368,11017,2143,2150
2472,11098,2145,2162
2586,11168,2138,2161
2662,11242,2145,2162
2659,11239,2157,2168
2662,11242,2191,2187
2736,11273,2231,2199
2852,11386,2284,2211
2893,11474,2328,2219
2852,11530,2378,2236
2809,11517,2444,2248
2852,11530,2564,2261
2952,11567,2707,2268
3042,11674,2844,2285
3063,11760,2950,2299
3042,11819,3077,2310
3024,11809,3232,2307
3042,11819,3403,2310
3057,11815,3543,2317
3042,11819,3683,2334
3017,11791,3837,2345
3042,11819,4010,2359
3076,11837,4154,2368
3042,11819,4289,2383
2927,11715,4433,2393
2852,11674,4616,2408
2854,11682,4791,2418
2852,11674,4942,2433
2761,11527,5055,2441
2662,11386,5175,2457
2635,11332,5293,2470
2662,11386,5408,2482
2663,11393,5497,2480
2662,11386,5595,2482
2675,11368,5692,2487
2662,11386,5781,2506
2568,11370,5829,2519
2472,11386,5874,2531
2444,11390,5920,2536
2472,11386,5968,2555
2472,11340,5974,2578
2472,11386,5968,2605
2529,11473,5958,2617
2662,11530,5968,2629
2785,11485,5966,2636
2852,11530,5968,2654
2858,11678,5950,2672
2852,11819,5921,2703
2846,11764,5865,2729
2852,11674,5828,2752
2851,11685,5802,2760
2852,11819,5781,2777
2848,11860,5718,2798
2852,11819,5641,2826
2850,11765,5560,2838
2852,11819,5501,2850
2849,11851,5433,2866
2852,11819,5362,2899
2849,11705,5268,2927
2852,11674,5175,2949
2851,11722,5073,2956
2852,11819,4989,2973
2846,11831,4897,2993
2852,11819,4802,3022
2854,11794,4680,3043
2852,11819,4569,3071
2842,11812,4466,3095
2852,11819,4382,3121
2860,11807,4286,3130
2852,11819,4196,3145
2831,11798,4099,3163
2852,11819,4010,3194
2882,11823,3908,3217
2852,11819,3823,3243
2737,11776,3745,3263
2662,11819,3683,3293
2716,11860,3609,3314
2852,11819,3543,3342
2913,11675,3484,3362
2852,11674,3450,3391
2733,11786,3406,3412
2662,11819,3357,3440
2647,11632,3297,3461
2662,11530,3264,3489
2664,11644,3238,3510
2662,11819,3217,3538
2656,11773,3182,3559
2662,11674,3170,3587
2661,11696,3169,3608
2662,11819,3170,3637
2658,11784,3143,3658
2662,11674,3124,3686
2660,11659,3118,3706
2662,11819,3124,3735
2658,11899,3102,3756
2662,11819,3077,3784
2660,11662,3063,3803
2662,11674,3077,3833
2659,11777,3082,3857
2662,11819,3077,3882
2659,11708,3064,3891
2662,11674,3077,3907
2659,11750,3099,3923
2662,11819,3124,3956
2659,11726,3125,3980
2662,11674,3124,4005
2659,11737,3118,4022
2662,11819,3124,4054
2659,11735,3122,4080
2662,11674,3124,4103
2658,11730,3119,4110
2662,11819,3124,4128
2661,11744,3122,4148
2662,11674,3124,4177
2656,11719,3119,4188
2662,11819,3124,4202
2663,11760,3122,4209
2662,11674,3124,4226
2653,11690,3119,4232
