II,MCL,PLETH,RESP
8310,9621,5724,2945
8221,9595,5720,2945
8116,9708,5724,2945
7992,9892,5717,2934
7859,10058,5724,2926
7670,10090,5719,2911
7472,10146,5724,2907
7270,10306,5717,2903
7086,10583,5724,2907
6865,10817,5719,2898
6635,11020,5724,2887
6409,11169,5717,2871
6248,11283,5724,2868
6112,11288,5719,2867
5991,11283,5724,2868
5844,11300,5717,2857
5733,11370,5724,2849
5666,11361,5721,2837
5669,11283,5724,2830
5671,11136,5713,2809
5669,11020,5724,2791
5647,10909,5738,2774
5669,10845,5763,2772
5700,10803,5762,2765
5733,10845,5763,2753
5728,10920,5755,2728
5733,11020,5763,2714
5718,11042,5758,2703
5669,11020,5763,2695
5556,10978,5758,2673
5475,11020,5763,2656
5451,11075,5756,2643
5475,11108,5763,2637
5470,11075,5761,2618
5475,11108,5763,2599
5513,11190,5740,2581
5604,11283,5724,2579
5678,11280,5710,2572
5733,11283,5724,2560
5761,11290,5726,2536
5797,11283,5724,2522
5809,11153,5697,2508
5797,11020,5685,2502
5720,10961,5675,2490
5604,11020,5685,2483
5485,11047,5681,2473
5475,11020,5685,2464
5591,10923,5678,2442
5797,10845,5685,2425
5965,10750,5680,2410
6055,10670,5685,2406
6058,10566,5679,2396
6055,10495,5685,2387
6069,10425,5679,2374
6120,10408,5685,2368
6126,10419,5679,2356
6055,10495,5685,2348
5891,10532,5678,2336
5733,10495,5685,2329
5628,10347,5680,2318
5604,10233,5685,2310
5597,10190,5676,2297
5604,10233,5685,2291
5598,10239,5683,2280
5604,10233,5685,2271
5597,10210,5672,2256
5604,10233,5685,2252
5601,10231,5702,2251
5604,10233,5724,2252
5592,10213,5717,2242
5604,10233,5724,2233
5627,10235,5736,2221
5669,10233,5763,2214
5676,10179,5761,2199
5669,10146,5763,2194
5649,10121,5769,2193
5669,10146,5803,2194
5698,10143,5821,2183
5733,10146,5842,2175
5734,10144,5851,2171
5733,10233,5881,2175
5723,10353,5899,2168
5733,10495,5920,2156
5741,10547,5928,2141
5797,10583,5959,2137
5858,10593,5982,2128
5926,10670,5999,2117
5931,10755,5986,2102
5926,10845,5999,2098
5909,10872,6028,2098
5926,10845,6077,2098
5945,10753,6085,2086
5991,10670,6077,2079
6012,10624,6059,2076
5991,10670,6077,2079
5883,10735,6095,2070
5733,10845,6116,2060
5535,11063,6112,2046
5347,11633,6116,2040
5290,12652,6110,2030
5669,14169,6116,2021
6702,16023,6109,2009
8439,18017,6116,2002
10608,19592,6114,1991
12754,20029,6116,1983
14228,18627,6092,1971
14558,15393,6077,1963
13712,11033,6064,1952
12239,6822,6077,1944
10739,3843,6078,1933
9534,2711,6077,1925
8569,3249,6053,1913
7794,4898,6038,1906
7197,6912,6012,1894
6828,8834,5999,1886
6632,10357,5972,1875
6570,11458,5959,1867
6546,12148,5935,1856
6506,12595,5920,1848
6387,12832,5893,1836
6248,12944,5881,1829
6139,12934,5858,1818
6120,12944,5842,1809
6121,12949,5811,1797
6120,12944,5803,1790
6088,12815,5797,1781
6120,12682,5803,1771
6179,12559,5780,1750
6248,12507,5763,1732
6242,12442,5748,1718
6248,12420,5763,1713
6290,12438,5766,1704
6377,12507,5763,1694
6401,12549,5736,1680
6377,12595,5724,1675
6340,12627,5714,1666
6377,12682,5724,1655
6443,12684,5720,1634
6506,12682,5724,1617
6508,12658,5717,1604
6506,12682,5724,1598
6515,12683,5718,1587
6570,12682,5724,1578
6609,12628,5719,1567
6635,12595,5724,1559
6643,12542,5717,1547
6699,12507,5724,1540
6766,12439,5720,1530
6828,12420,5724,1521
6846,12431,5715,1506
6893,12507,5724,1501
6973,12558,5725,1501
7086,12595,5724,1501
7138,12559,5696,1490
7150,12507,5685,1482
7148,12431,5679,1480
7215,12420,5685,1482
7308,12422,5662,1473
7408,12420,5646,1463
7463,12312,5633,1457
7537,12157,5646,1463
7640,11963,5644,1465
7794,11807,5646,1463
7915,11627,5638,1458
7988,11458,5646,1463
8006,11264,5641,1472
8052,11108,5646,1482
8113,10905,5639,1483
8181,10670,5646,1482
8194,10399,5640,1480
8181,10233,5646,1482
8126,10134,5641,1481
8052,10058,5646,1482
7941,9905,5638,1480
7859,9796,5646,1482
7808,9755,5643,1481
7794,9796,5646,1482
7743,9811,5636,1481
7666,9883,5646,1482
7561,10019,5660,1480
7472,10233,5685,1482
7354,10405,5687,1482
7215,10583,5685,1482
7041,10775,5675,1479
6893,11020,5685,1482
6738,11190,5686,1484
6570,11283,5685,1482
6344,11298,5674,1469
6120,11370,5685,1463
5922,11485,5690,1462
5797,11633,5685,1463
5707,11679,5664,1452
5669,11633,5685,1444
5651,11489,5720,1441
5669,11370,5685,1444
5669,11283,5447,1434
5669,11283,5018,1424
5655,11310,4507,1420
5669,11370,4077,1424
5670,11358,3770,1419
5669,11283,3568,1405
5651,11149,3406,1389
5669,11108,3293,1386
5683,11158,3216,1387
5669,11283,3176,1386
5574,11367,3131,1374
5475,11458,3097,1367
5429,11539,3069,1365
5475,11633,3058,1367
5505,11646,3035,1358
5475,11633,3019,1347
5420,11604,3007,1341
5475,11633,3019,1347
5614,11643,3020,1351
5733,11633,3019,1347
5757,11522,3007,1335
5797,11370,3019,1328
5881,11193,3035,1326
5926,11108,3058,1328
5816,11084,3059,1326
5669,11108,3058,1328
5627,11074,3052,1329
5733,11020,3058,1328
5849,10926,3056,1317
5926,10845,3058,1309
5957,10737,3054,1305
5991,10670,3058,1309
6014,10634,3056,1309
6055,10670,3058,1309
6078,10683,3054,1307
6055,10670,3058,1309
5937,10604,3055,1308
5797,10583,3058,1309
5692,10575,3054,1308
5669,10583,3058,1309
5666,10531,3055,1306
5669,10495,3058,1309
5654,10471,3054,1310
5669,10495,3058,1309
5695,10491,3055,1298
5733,10495,3058,1290
5738,10481,3052,1286
5733,10495,3058,1290
5702,10484,3069,1289
5669,10495,3097,1290
5619,10489,3117,1288
5604,10495,3137,1290
5618,10450,3156,1288
5669,10408,3215,1290
5703,10369,3304,1290
5733,10408,3411,1290
5733,10452,3483,1280
5733,10495,3529,1270
5719,10484,3565,1266
5733,10495,3646,1270
5758,10491,3759,1272
5797,10495,3881,1270
5800,10457,3957,1260
5797,10495,3999,1251
5779,10568,4024,1246
5797,10670,4077,1251
5795,10672,4139,1255
5797,10670,4195,1251
5777,10716,4218,1238
5797,10845,4234,1232
5809,10955,4248,1232
5797,11020,4274,1232
5756,11001,4290,1221
5797,10933,4313,1213
5891,10840,4330,1211
5926,10845,4352,1213
5797,10892,4354,1203
5604,11020,4352,1193
5422,11432,4334,1189
5347,12507,4313,1193
5585,14105,4272,1193
6506,15831,4234,1193
8130,17492,4191,1193
10113,19242,4156,1193
12050,20441,4112,1185
13721,19767,4077,1174
14644,16510,4037,1168
14236,11807,3999,1174
12520,7457,3950,1178
10500,4548,3921,1174
9089,3148,3898,1160
8310,3236,3881,1155
7627,4590,3840,1156
6957,6647,3803,1155
6554,8614,3773,1143
6506,10233,3764,1136
6536,11500,3744,1135
6506,12420,3725,1136
6432,12842,3698,1125
6377,12944,3685,1116
6299,12952,3665,1115
6248,13032,3646,1116
6238,13057,3620,1107
6248,13032,3607,1097
6189,12929,3587,1094
6120,12857,3568,1097
6075,12751,3538,1090
6120,12682,3529,1078
6176,12604,3526,1066
6248,12595,3529,1059
6263,12617,3509,1047
6248,12682,3489,1039
6214,12704,3468,1037
6248,12682,3450,1039
6316,12613,3411,1033
6377,12595,3372,1020
6371,12586,3340,1005
6377,12595,3333,1001
6423,12587,3318,1001
6506,12682,3293,1001
6527,12820,3249,992
6506,12944,3215,982
6475,12946,3187,976
6506,12944,3176,982
6543,12948,3156,985
6570,12944,3137,982
6573,12818,3109,969
6635,12682,3097,962
6729,12594,3080,962
6828,12595,3058,962
6880,12554,3026,953
6957,12507,3019,943
7056,12466,3021,939
7150,12507,3019,943
7158,12548,2990,944
7150,12595,2980,943
7176,12595,2993,941
7279,12595,3019,943
7377,12525,3019,944
7472,12420,3019,943
7554,12265,3031,941
7666,12157,3058,943
7764,12040,3061,944
7859,11895,3058,943
7920,11638,3063,939
7988,11370,3097,943
8046,11114,3124,953
8116,10933,3137,962
8157,10744,3130,961
8181,10583,3137,962
8155,10400,3141,970
8116,10233,3137,982
8066,10031,3111,984
8052,9883,3097,982
8029,9788,3095,985
7988,9796,3097,1001
7909,9818,3076,1015
7859,9883,3058,1020
7793,9969,3049,1016
7666,10146,3058,1020
7451,10329,3057,1031
7279,10495,3058,1039
7175,10574,3057,1037
7086,10670,3058,1039
6904,10804,3038,1049
6699,11020,3019,1059
6519,11210,3008,1057
6377,11370,3019,1059
6202,11437,3022,1067
6055,11458,3019,1078
5964,11405,3008,1077
5926,11370,3019,1078
5823,11342,3026,1086
5669,11370,3019,1097
5520,11400,2988,1097
5475,11458,2980,1097
5475,11450,2995,1104
5475,11370,3019,1116
5444,11206,3017,1117
5475,11108,3019,1116
5564,11080,3034,1122
5669,11108,3058,1136
5688,11089,3058,1140
5669,11108,3058,1136
5648,11173,3070,1129
5669,11283,3097,1136
5670,11307,3103,1148
5669,11283,3097,1155
5657,11242,3088,1152
5669,11283,3097,1155
5665,11350,3101,1165
5669,11458,3097,1174
5661,11541,3076,1172
5669,11633,3058,1174
5680,11679,3035,1183
5733,11720,3019,1193
5781,11695,2996,1192
5797,11633,2980,1193
5756,11496,2958,1202
5733,11370,2940,1213
5728,11230,2916,1212
5733,11108,2901,1213
5727,10958,2882,1221
5797,10845,2862,1232
5929,10720,2833,1231
6055,10583,2823,1232
6090,10382,2822,1239
6120,10233,2823,1251
6182,10165,2800,1251
6248,10233,2784,1251
6213,10368,2776,1257
6120,10583,2784,1270
6014,10763,2779,1273
5926,10845,2784,1270
5815,10741,2796,1266
5733,10583,2823,1270
5686,10446,2839,1271
5669,10408,2862,1270
5623,10386,2891,1266
5604,10408,2940,1270
5622,10436,2991,1278
5669,10495,3058,1290
5671,10502,3130,1292
5669,10495,3215,1290
5682,10467,3291,1284
5733,10495,3372,1290
5750,10530,3448,1299
5733,10583,3529,1309
5686,10585,3590,1309
5669,10583,3646,1309
5659,10561,3696,1308
5669,10583,3764,1309
5680,10585,3827,1306
5733,10583,3881,1309
5780,10550,3904,1316
5797,10583,3921,1328
5772,10629,3934,1331
5797,10670,3960,1328
5881,10618,3978,1323
5991,10583,3999,1328
6012,10554,4003,1337
5991,10583,3999,1347
5959,10590,3986,1349
5991,10670,3999,1347
6004,10798,4020,1343
5991,10933,4038,1347
5958,10983,4031,1356
5991,11020,4038,1367
6024,11039,4058,1368
5991,11020,4077,1367
5874,10951,4059,1364
5797,11020,4038,1367
5738,11206,4029,1366
5604,11458,4038,1367
5389,11877,4024,1364
5411,12857,3999,1367
5964,14321,3970,1367
7150,15918,3960,1367
8798,17541,3941,1363
10693,19417,3921,1367
12424,20772,3892,1375
13463,20029,3881,1386
13360,16486,3864,1387
12239,11633,3842,1386
10680,7480,3809,1383
9340,4898,3803,1386
8404,3673,3807,1385
7730,3848,3803,1386
7134,5379,3763,1384
6699,7609,3725,1386
6499,9518,3699,1385
6506,10845,3685,1386
6578,11773,3648,1384
6699,12420,3607,1386
6811,12652,3564,1385
6828,12682,3529,1386
6675,12730,3470,1384
6506,12857,3411,1386
6449,12871,3359,1385
6506,12857,3333,1386
6522,12868,3297,1385
6506,12944,3254,1386
6481,12938,3204,1385
6506,12944,3176,1386
6502,12948,3143,1385
6506,12944,3097,1386
6516,12824,3028,1385
6570,12682,2980,1386
6607,12592,2954,1385
6635,12595,2940,1386
6629,12591,2901,1384
6635,12595,2862,1386
6643,12578,2832,1385
6699,12595,2823,1386
6761,12604,2814,1384
6828,12682,2823,1386
6857,12769,2841,1385
6893,12857,2862,1386
6900,12857,2859,1384
6893,12857,2862,1386
6860,12849,2887,1385
6893,12857,2940,1386
6978,12780,2974,1384
7086,12682,2980,1386
7127,12590,2966,1386
7150,12595,2980,1386
7169,12601,3005,1382
7215,12595,3019,1386
7234,12529,2998,1394
7279,12507,2980,1405
7369,12500,2975,1406
7537,12507,2980,1405
7688,12452,2960,1409
7794,12420,2940,1424
7826,12404,2932,1437
7859,12420,2940,1444
7901,12355,2928,1440
7988,12245,2901,1444
8073,12070,2870,1452
8181,11895,2862,1463
8293,11668,2860,1464
8439,11458,2862,1463
8553,11249,2846,1466
8632,11108,2823,1482
8674,10966,2792,1496
8761,10845,2784,1501
8849,10672,2783,1497
8889,10495,2784,1501
8827,10313,2762,1511
8761,10233,2744,1521
8722,10209,2736,1519
8696,10233,2744,1521
8589,10213,2744,1528
8439,10233,2744,1540
8272,10307,2740,1540
8116,10495,2744,1540
7905,10702,2740,1545
7666,10933,2744,1559
7414,11138,2755,1563
7215,11370,2784,1559
7036,11542,2807,1553
6893,11633,2823,1559
6736,11569,2820,1568
6570,11458,2823,1578
6348,11357,2833,1579
6120,11370,2862,1578
5913,11413,2885,1576
5797,11458,2901,1578
5722,11440,2899,1578
5669,11458,2901,1578
5604,11515,2899,1576
5604,11633,2901,1578
5641,11675,2896,1579
5669,11633,2901,1578
5589,11511,2904,1574
5475,11458,2901,1578
5411,11449,2879,1587
5475,11458,2862,1598
5582,11378,2855,1598
5669,11283,2862,1598
5676,11174,2849,1596
5669,11108,2823,1598
5657,11054,2791,1595
5669,11108,2784,1598
5662,11227,2784,1604
5669,11370,2784,1617
5683,11419,2762,1620
5733,11458,2744,1617
5771,11518,2736,1610
5797,11633,2744,1617
5791,11668,2745,1628
5797,11633,2744,1636
5798,11526,2739,1633
5797,11458,2744,1636
5761,11400,2743,1645
5733,11370,2744,1655
5728,11269,2739,1654
5797,11108,2744,1655
5930,10868,2744,1662
6120,10670,2744,1675
6262,10532,2737,1676
6313,10495,2744,1675
6286,10477,2758,1677
6313,10495,2784,1694
6377,10510,2801,1707
6377,10583,2823,1713
6212,10685,2840,1710
5991,10845,2862,1713
5802,10940,2876,1720
5669,10933,2901,1732
5534,10791,2923,1740
5475,10670,2940,1752
5530,10595,2937,1761
5669,10583,2940,1771
5759,10554,2953,1770
5797,10583,2980,1771
5797,10632,2996,1775
5797,10670,3019,1790
5779,10590,3049,1801
5797,10495,3097,1809
5852,10445,3137,1808
5926,10495,3176,1809
5940,10540,3207,1814
5926,10583,3254,1829
5908,10581,3306,1840
5926,10583,3372,1848
5929,10557,3431,1845
5926,10583,3489,1848
5910,10620,3530,1855
5926,10670,3568,1867
5953,10661,3599,1874
5991,10670,3646,1886
5993,10664,3688,1897
5991,10670,3725,1906
5991,10608,3740,1902
6055,10583,3764,1906
6107,10563,3785,1914
6120,10583,3803,1925
6047,10561,3799,1924
5991,10583,3803,1925
5971,10674,3817,1931
5991,10845,3842,1944
5981,10968,3845,1945
5991,11020,3842,1944
6023,11024,3836,1946
6055,11108,3842,1963
5962,11247,3840,1977
5733,11458,3842,1983
5421,11764,3840,1977
5218,12420,3842,1983
5312,13577,3825,1992
5926,15306,3803,2002
7098,17380,3775,1999
8761,19504,3764,2002
10666,21098,3747,2010
12432,21516,3725,2021
13409,20133,3681,2019
13141,16968,3646,2021
11798,12690,3619,2028
10242,8571,3607,2040
9156,5704,3576,2040
8567,4636,3529,2040
8053,5022,3461,2046
7472,6210,3411,2060
6963,7593,3369,2061
6699,9009,3333,2060
6631,10313,3274,2055
6699,11370,3215,2060
6805,11976,3162,2059
6893,12245,3137,2060
6897,12334,3116,2057
6893,12420,3097,2060
6897,12435,3059,2058
6893,12420,3019,2060
6802,12373,2983,2058
6699,12420,2980,2060
6628,12464,2984,2057
6635,12507,2980,2060
6629,12476,2951,2058
6635,12507,2940,2060
6640,12581,2953,2056
6699,12682,2980,2060
6763,12701,2982,2060
6828,12682,2980,2060
6837,12634,2975,2048
6828,12595,2980,2040
6820,12504,2973,2035
6893,12420,2980,2040
6996,12316,2996,2041
7086,12245,3019,2040
7092,12184,3020,2036
7086,12245,3019,2040
7077,12372,3017,2042
7086,12507,3019,2040
7068,12519,2999,2028
7086,12507,2980,2021
7136,12513,2969,2017
7215,12595,2980,2021
7229,12643,2983,2019
7215,12682,2980,2021
7205,12680,2960,2020
7279,12682,2940,2021
7393,12611,2915,2011
7537,12507,2901,2002
7659,12357,2882,1994
7794,12245,2862,2002
7900,12133,2833,2012
7988,12070,2823,2021
8020,12029,2822,2020
8052,12070,2823,2021
8071,12096,2801,2020
8116,12070,2784,2021
8176,11930,2775,2017
8310,11807,2784,2021
8475,11732,2781,2029
8632,11720,2784,2040
8706,11627,2792,2040
8761,11458,2823,2040
8834,11194,2847,2038
8954,10933,2862,2040
9019,10647,2857,2037
9018,10408,2862,2040
8981,10214,2874,2047
9018,10146,2901,2060
9097,10106,2918,2060
9147,10058,2940,2060
9078,9940,2985,2062
8954,9883,3097,2079
8799,9912,3253,2092
8632,10058,3411,2098
8406,10238,3511,2093
8181,10495,3568,2098
7957,10742,3601,2107
7730,10933,3646,2117
7439,11005,3688,2116
7150,11108,3725,2117
6894,11242,3732,2123
6699,11370,3725,2137
6497,11396,3701,2139
6313,11458,3685,2137
6134,11562,3666,2130
5991,11633,3646,2137
5841,11498,3605,2145
5733,11283,3568,2156
5669,11122,3537,2156
5669,11108,3529,2156
5650,11107,3512,2151
5604,11108,3489,2156
5519,11087,3457,2163
5475,11108,3450,2175
5461,11104,3463,2177
5475,11108,3489,2175
5467,11090,3493,2169
5475,11108,3489,2175
5475,11102,3480,2184
5475,11108,3489,2194
5452,11090,3492,2193
5475,11108,3489,2194
5535,11107,3468,2192
5604,11108,3450,2194
5609,11074,3427,2190
5604,11108,3411,2194
5617,11205,3385,2202
5669,11370,3372,2214
5703,11457,3363,2213
5733,11458,3372,2214
5724,11383,3371,2216
5669,11370,3372,2233
5552,11379,3375,2245
5475,11370,3411,2252
5488,11249,3454,2248
5604,11108,3489,2252
5753,10963,3490,2258
5926,10845,3489,2271
6059,10670,3487,2278
6120,10495,3489,2291
6101,10327,3469,2300
6120,10233,3450,2310
6192,10179,3429,2308
6248,10233,3411,2310
6165,10347,3370,2313
5991,10495,3333,2329
5802,10561,3301,2340
5669,10583,3293,2348
5553,10566,3284,2346
5475,10583,3293,2348
5422,10578,3306,2352
5411,10583,3333,2368
5415,10541,3346,2380
5475,10495,3372,2387
5569,10424,3401,2382
5669,10408,3450,2387
5691,10405,3498,2395
5669,10408,3568,2406
5639,10331,3640,2403
5669,10233,3725,2406
5708,10118,3806,2413
5733,10058,3921,2425
5719,10023,4052,2424
5733,10058,4195,2425
5763,10097,4320,2430
5797,10146,4470,2445
5791,10160,4638,2447
5797,10233,4822,2445
5803,10345,4979,2438
5797,10495,5136,2445
5764,10560,5292,2453
5797,10583,5450,2464
5891,10557,5562,2464
5991,10583,5646,2464
5993,10582,5704,2460
5991,10583,5763,2464
6009,10529,5804,2464
6055,10495,5842,2464
6030,10472,5862,2452
5991,10495,5881,2445
5968,10547,5879,2438
5991,10670,5881,2445
5990,10810,5877,2446
5991,10933,5881,2445
5978,10967,5864,2431
5926,11020,5842,2425
5723,11182,5801,2423
5411,11633,5763,2425
5170,12441,5706,2416
5347,13732,5646,2406
6189,15419,5565,2393
7794,17318,5489,2387
9936,18947,5394,2376
12175,19767,5293,2368
13876,19113,5169,2356
14558,16705,5058,2348
14064,12828,4949,2336
12754,8571,4862,2329
11191,5167,4771,2318
9856,3498,4705,2310
8840,3574,4641,2296
8052,4898,4587,2291
7379,6721,4517,2282
6893,8571,4470,2271
6630,10139,4438,2249
6570,11370,4430,2233
6568,12170,4409,2221
6570,12595,4391,2214
6542,12694,4366,2195
6506,12682,4352,2175
6437,12648,4326,2153
6377,12682,4313,2137
6325,12687,4293,2115
6313,12682,4274,2098
6297,12615,4231,2079
6313,12595,4195,2060
6311,12571,4155,2029
6313,12595,4117,2002
6269,12606,4055,1978
6248,12682,3999,1963
6234,12800,3950,1944
6248,12944,3921,1925
6238,12997,3880,1903
6248,12944,3842,1886
6283,12793,3799,1866
6377,12682,3764,1848
6458,12635,3708,1826
6506,12682,3646,1809
6497,12679,3576,1789
6506,12595,3529,1771
6527,12397,3485,1748
6570,12245,3450,1732
6592,12176,3403,1713
6635,12245,3372,1694
6670,12356,3345,1669
6699,12507,3333,1655
6685,12586,3308,1646
6699,12595,3293,1636
6745,12522,3284,1615
6828,12507,3293,1598
6884,12518,3293,1586
6957,12507,3293,1578
7042,12370,3285,1559
7150,12245,3293,1540
7217,12197,3304,1526
7279,12245,3333,1521
7350,12208,3353,1510
7472,12070,3372,1501
7581,11857,3381,1491
7666,11720,3411,1482
7695,11644,3447,1469
7730,11633,3489,1463
7775,11567,3519,1462
7859,11458,3568,1463
7930,11272,3626,1454
7988,11108,3685,1444
7994,10951,3720,1433
7988,10845,3764,1424
7970,10716,3819,1411
7988,10583,3881,1405
8014,10373,3911,1404
8052,10146,3921,1405
8057,9911,3918,1395
8052,9796,3921,1386
8021,9765,3904,1382
7988,9796,3881,1386
7907,9757,3855,1379
7794,9708,3842,1367
7650,9705,3813,1352
7537,9883,3764,1347
7419,10168,3693,1346
7279,10495,3646,1347
7081,10733,3620,1340
6893,10933,3607,1328
6703,11097,3571,1313
6506,11283,3529,1309
6278,11398,3483,1309
6120,11458,3450,1309
6038,11446,3407,1299
5991,11458,3372,1290
5869,11435,3342,1279
5733,11370,3333,1270
5650,11217,3314,1257
5669,11108,3293,1251
5686,11068,3262,1250
5669,11108,3254,1251
5614,11112,3262,1241
5604,11108,3293,1232
5610,11081,3314,1228
5604,11108,3333,1232
5535,11183,3353,1226
5475,11370,3411,1213
5452,11551,3477,1196
5475,11633,3529,1193
5458,11544,3544,1195
5411,11458,3568,1193
5367,11429,3605,1181
5411,11458,3646,1174
5504,11435,3652,1173
5604,11458,3646,1174
5643,11535,3641,1165
5669,11633,3646,1155
5711,11584,3630,1150
5797,11458,3607,1155
5839,11348,3580,1156
5797,11370,3568,1155
5679,11400,3547,1153
5604,11370,3529,1155
5604,11229,3504,1154
5669,11108,3489,1155
5726,11031,3466,1153
5797,11020,3450,1155
5884,10956,3427,1154
5991,10845,3411,1155
6043,10685,3386,1154
6055,10583,3372,1155
6060,10513,3350,1154
6120,10495,3333,1155
6162,10470,3304,1154
6120,10495,3293,1155
5959,10530,3285,1153
5797,10583,3293,1155
5696,10563,3298,1155
5669,10495,3333,1155
5634,10354,3381,1152
5604,10233,3450,1155
5585,10161,3514,1156
5604,10233,3607,1155
5607,10366,3725,1144
5604,10495,3881,1136
5590,10512,4035,1132
5604,10495,4195,1136
5624,10449,4345,1136
5669,10408,4509,1136
5702,10307,4662,1134
5733,10233,4822,1136
5732,10197,4974,1135
5733,10233,5136,1136
5725,10239,5278,1135
5733,10233,5411,1136
5729,10203,5521,1134
5733,10233,5646,1136
5726,10291,5766,1135
5733,10408,5881,1136
5729,10502,5961,1133
5733,10583,6038,1136
5722,10579,6101,1137
5733,10583,6155,1136
5725,10585,6175,1125
5733,10670,6195,1116
5734,10754,6212,1112
5797,10845,6234,1116
5865,10867,6221,1117
5926,10845,6195,1116
5945,10807,6151,1114
5991,10845,6116,1116
6038,10883,6070,1118
6055,10845,6038,1116
5962,10754,5997,1106
5797,10845,5959,1097
5597,11084,5896,1092
5411,11370,5842,1097
5214,11810,5791,1100
5153,12857,5763,1097
5541,14435,5722,1086
6699,16093,5685,1078
8490,17635,5637,1075
10500,19329,5607,1078
12381,20521,5576,1078
13978,19679,5567,1078
14799,16041,5549,1076
14236,11020,5528,1078
12337,6635,5482,1077
10178,3848,5450,1078
8740,2564,5423,1077
8052,2886,5411,1078
7498,4714,5373,1077
6893,7259,5332,1078
6470,9393,5283,1077
6377,10845,5254,1078
6395,11859,5216,1077
6377,12595,5175,1078
6308,12899,5113,1077
6248,12944,5058,1078
6170,12954,4995,1077
6120,13032,4940,1078
6102,13008,4864,1077
6120,12944,4783,1078
6111,12873,4684,1077
6120,12857,4587,1078
6116,12764,4471,1077
6120,12682,4352,1078
6090,12633,4223,1076
6120,12682,4117,1078
6178,12705,4014,1077
6248,12682,3921,1078
6254,12635,3813,1076
6248,12682,3725,1078
6239,12773,3650,1078
6248,12857,3607,1078
6233,12871,3562,1074
6248,12944,3529,1078
6297,13026,3496,1086
6377,13032,3489,1097
6397,12852,3483,1099
6377,12682,3489,1097
6344,12623,3495,1094
6377,12682,3529,1097
6437,12687,3566,1097
6506,12682,3607,1097
6536,12672,3624,1095
6570,12682,3646,1097
6597,12623,3674,1097
6635,12595,3725,1097
6653,12612,3767,1094
6699,12682,3803,1097
6755,12685,3820,1105
6828,12682,3842,1116
6879,12673,3858,1119
6957,12682,3881,1116
7047,12609,3898,1111
7150,12507,3921,1116
7212,12370,3926,1127
7279,12245,3921,1136
7357,12063,3895,1135
7472,11895,3881,1136
7570,11734,3866,1142
7666,11633,3842,1155
7735,11504,3784,1158
7794,11370,3725,1155
7802,11187,3674,1149
7794,11020,3646,1155
7778,10828,3609,1165
7794,10670,3568,1174
7800,10512,3519,1174
7794,10408,3489,1174
7756,10281,3464,1173
7730,10146,3450,1174
7698,9949,3427,1171
7666,9796,3411,1174
7597,9719,3386,1182
7537,9796,3372,1193
7491,9916,3359,1195
7472,10058,3372,1193
7389,10186,3389,1191
7215,10408,3411,1193
6948,10646,3411,1193
6699,10845,3411,1193
6485,10944,3416,1192
6313,11108,3450,1193
6133,11358,3488,1192
5991,11633,3529,1193
5862,11734,3548,1193
5733,11720,3568,1193
5556,11679,3582,1190
5411,11720,3607,1193
5336,11714,3624,1201
5347,11633,3646,1213
5351,11494,3661,1215
5347,11458,3685,1213
5329,11466,3704,1209
5347,11458,3725,1213
5351,11397,3727,1214
5347,11458,3725,1213
5322,11593,3716,1208
5347,11633,3725,1213
5403,11397,3729,1222
5475,11108,3725,1232
5491,10984,3699,1231
5475,11108,3685,1232
5435,11281,3681,1237
5411,11458,3685,1251
5374,11596,3667,1262
5347,11720,3646,1270
5323,11738,3624,1276
5347,11720,3607,1290
5394,11689,3558,1300
5475,11720,3489,1309
5543,11747,3413,1313
5604,11807,3372,1328
5637,11853,3337,1348
5669,11895,3293,1367
5659,11836,3222,1374
5604,11720,3176,1386
5493,11559,3162,1403
5411,11458,3176,1424
5397,11365,3174,1439
5475,11283,3176,1463
5575,11165,3184,1491
5669,11108,3215,1521
5711,11070,3244,1537
5733,11020,3293,1559
5742,10853,3349,1593
5797,10670,3411,1636
5883,10547,3447,1666
5991,10583,3489,1694
6052,10690,3538,1726
6055,10845,3607,1771
5960,10952,3662,1810
5797,11020,3725,1848
5602,10990,3791,1882
5475,10933,3881,1925
5420,10857,3971,1963
5411,10845,4077,2002
5375,10842,4187,2037
5347,10845,4313,2079
5333,10766,4427,2117
5347,10670,4548,2156
5339,10600,4659,2189
5347,10670,4783,2233
5382,10784,4898,2278
5475,10845,5018,2329
5574,10736,5119,2373
5669,10583,5214,2425
5714,10475,5288,2479
5733,10495,5371,2541
5736,10537,5447,2590
5797,10583,5528,2637
5896,10599,5597,2678
5991,10670,5685,2733
5991,10751,5768,2784
5926,10845,5842,2830
5832,10856,5878,2861
5797,10845,5920,2907
5823,10803,5971,2959
5926,10845,6038,3022
5995,10913,6080,3074
5991,11020,6116,3138
5877,11028,6136,3203
5797,10933,6155,3272
5828,10740,6151,3325
5991,10583,6155,3388
6150,10494,6156,3458
6248,10495,6155,3542
6261,10539,6117,3609
6248,10670,6077,3677
6180,10832,6042,3745
6055,11020,6038,3831
5878,11234,6021,3908
5797,11720,5999,3985
5953,12655,5953,4048
6506,14169,5920,4119
7509,16115,5890,4183
9018,18280,5881,4254
10898,20126,5850,4317
12754,20991,5803,4389
13852,20140,5731,4452
13656,17405,5685,4524
12266,13270,5647,4593
10500,8921,5607,4678
9129,5523,5526,4750
8374,3848,5450,4812
7888,3835,5382,4843
7408,4985,5332,4870
6942,6608,5255,4888
6699,8309,5175,4909
6698,9831,5090,4908
