III,V,PLETH
7375,2627,3501
7474,2031,3478
7816,1117,3469
8438,105,3454
9266,-846,3436
10037,-1579,3399
10527,-1933,3371
10562,-1966,3347
10212,-1933,3339
9640,-1931,3321
9077,-1721,3307
8573,-1131,3283
8131,-362,3274
7723,243,3264
7438,634,3274
7258,949,3293
7123,1238,3339
6945,1420,3383
6808,1510,3436
6747,1581,3487
6745,1661,3566
6691,1701,3654
6619,1721,3761
6559,1755,3862
6556,1812,3987
6547,1850,4133
6556,1872,4312
6555,1907,4479
6556,1963,4636
6496,2017,4773
6429,2054,4928
6370,2087,5078
6366,2144,5219
6365,2221,5321
6366,2295,5414
6316,2351,5496
6240,2416,5576
6147,2492,5619
6114,2567,5641
6112,2622,5640
6114,2688,5641
6054,2767,5625
5988,2839,5608
5934,2872,5577
5925,2899,5543
5913,2942,5483
5925,2990,5414
5941,3003,5338
5988,2990,5284
6031,2964,5225
6114,2929,5154
6221,2864,5053
6366,2778,4960
6490,2679,4873
6619,2567,4798
6751,2424,4701
6934,2265,4603
7107,2105,4500
7249,1963,4409
7317,1832,4305
7375,1721,4214
7429,1623,4125
7501,1540,4052
7539,1466,3967
7564,1419,3890
7561,1395,3814
7564,1389,3761
7551,1374,3704
7564,1359,3663
7584,1348,3621
7627,1359,3598
7652,1374,3574
7690,1389,3566
7718,1398,3558
7753,1419,3566
7753,1448,3565
7753,1480,3566
7741,1488,3557
7753,1480,3566
7767,1469,3577
7816,1480,3598
7855,1491,3608
7879,1480,3631
7849,1434,3648
7816,1389,3663
7759,1357,3657
7690,1329,3663
7578,1282,3676
7501,1238,3696
7470,1215,3693
7501,1208,3696
7507,1195,3706
7501,1178,3728
7460,1173,3730
7438,1178,3728
7398,1182,3722
7375,1178,3728
7337,1163,3726
7312,1148,3728
7250,1172,3725
7186,1299,3728
7135,1527,3714
7186,1812,3696
7304,2121,3671
7438,2446,3663
7483,2646,3649
7501,2476,3631
7596,1802,3593
7942,785,3566
8564,-277,3544
9392,-1148,3534
10149,-1711,3504
10590,-1933,3469
10567,-1945,3426
10212,-1933,3404
9684,-1906,3383
9140,-1631,3371
8599,-1004,3349
8131,-242,3339
7753,348,3329
7501,725,3339
7313,1014,3348
7186,1268,3371
7075,1427,3392
6997,1510,3436
6919,1581,3489
6871,1661,3566
6827,1694,3649
6808,1691,3761
6772,1698,3881
6745,1752,4020
6701,1819,4155
6682,1872,4312
6663,1904,4471
6682,1933,4636
6686,1971,4780
6682,2023,4928
6622,2074,5063
6556,2114,5187
6478,2150,5273
6429,2205,5349
6367,2276,5414
6303,2356,5479
6205,2428,5516
6114,2507,5543
6026,2585,5549
5988,2658,5543
5971,2715,5510
5988,2778,5479
5987,2844,5446
5988,2899,5414
5975,2930,5352
5988,2960,5284
5988,2986,5212
5988,2990,5154
5982,2950,5078
6051,2899,4992
6184,2848,4889
6366,2778,4798
6523,2657,4699
6682,2507,4603
6832,2352,4497
6997,2205,4409
7126,2048,4324
7249,1903,4247
7346,1782,4148
7438,1691,4052
7494,1608,3958
7564,1540,3890
7628,1487,3820
7690,1450,3761
7696,1412,3699
7690,1389,3663
7675,1382,3628
7690,1389,3598
7706,1388,3556
7753,1389,3534
7790,1396,3514
7816,1419,3501
7803,1445,3474
7816,1480,3469
7846,1512,3478
7879,1540,3501
7833,1547,3500
7753,1540,3501
7696,1524,3507
7753,1510,3534
7857,1494,3549
7942,1480,3566
7930,1455,3576
7879,1419,3598
7791,1370,3612
7690,1329,3631
7545,1295,3643
7438,1268,3663
7395,1246,3675
7438,1238,3696
7455,1243,3710
7438,1238,3728
7381,1219,3729
7375,1208,3728
7378,1214,3721
7375,1208,3728
7311,1182,3729
7249,1178,3728
7178,1233,3710
7123,1359,3696
7074,1572,3676
7123,1903,3663
7246,2271,3642
7375,2507,3631
7388,2470,3615
7375,2144,3598
7497,1514,3563
7942,574,3534
8684,-524,3509
9581,-1419,3501
10331,-1860,3483
10716,-1933,3469
10627,-1923,3446
10212,-1933,3436
9638,-1819,3417
9077,-1419,3404
8557,-789,3381
8131,-121,3371
7792,419,3362
7564,815,3371
7386,1108,3379
7249,1329,3404
7107,1464,3427
6997,1540,3469
6908,1585,3518
6871,1631,3598
6837,1662,3687
6808,1691,3793
6742,1727,3895
6682,1782,4020
6624,1834,4156
6619,1872,4312
6616,1900,4456
6619,1933,4603
6581,1976,4735
6556,2023,4863
6519,2067,4963
6493,2114,5057
6447,2168,5136
6429,2235,5219
6406,2306,5287
6366,2386,5349
6267,2464,5387
6177,2537,5414
6101,2595,5415
6051,2658,5414
5975,2729,5398
5925,2809,5381
5904,2866,5339
5925,2899,5284
5924,2922,5213
5925,2960,5154
5915,2992,5091
5925,2990,5025
5930,2936,4938
5988,2869,4863
6106,2808,4783
6303,2748,4701
6499,2647,4594
6682,2507,4506
6828,2348,4434
6997,2205,4376
7161,2067,4293
7312,1933,4214
7389,1798,4141
7438,1691,4085
7479,1607,4005
7564,1540,3923
7638,1471,3843
7690,1419,3793
7688,1392,3742
7690,1389,3696
7685,1387,3639
7690,1389,3598
7675,1387,3559
7690,1389,3534
7733,1393,3507
7816,1419,3501
7865,1455,3497
7879,1480,3501
7844,1477,3494
7816,1480,3501
7775,1496,3513
7753,1510,3534
7748,1496,3533
7816,1480,3534
7897,1477,3538
7942,1480,3566
7888,1456,3586
7816,1419,3598
7745,1377,3592
7690,1329,3598
7589,1263,3610
7501,1208,3631
7441,1191,3633
7438,1208,3631
7407,1221,3623
7375,1208,3631
7343,1185,3633
7375,1178,3631
7411,1184,3610
7438,1178,3598
7391,1161,3592
7312,1178,3598
7200,1252,3587
7123,1389,3566
7081,1615,3538
7123,1963,3534
7206,2327,3537
7312,2507,3534
7351,2372,3484
7375,1963,3404
7502,1298,3309
7942,362,3242
8693,-706,3188
9581,-1540,3145
10273,-1903,3089
10590,-1933,3047
10482,-1929,3009
10085,-1933,2982
9522,-1754,2944
8951,-1268,2918
8426,-606,2895
8005,30,2885
7667,519,2863
7438,876,2853
7280,1135,2853
7186,1329,2885
7087,1455,2925
6997,1540,2982
6909,1602,3039
6871,1661,3112
6840,1698,3193
6808,1721,3307
6735,1741,3432
6682,1782,3566
6638,1831,3678
6619,1872,3793
6576,1901,3912
6556,1933,4052
6526,1975,4183
6493,2023,4312
6416,2067,4424
6366,2114,4539
6331,2170,4639
6303,2235,4733
6231,2293,4803
6177,2356,4863
6140,2425,4900
6114,2507,4928
6042,2584,4933
5988,2658,4928
5951,2720,4899
5925,2778,4863
5851,2825,4812
5799,2869,4765
5782,2903,4704
5799,2929,4636
5785,2936,4550
5799,2929,4474
5860,2905,4403
5988,2869,4344
6124,2808,4266
6303,2718,4182
6495,2591,4091
6682,2446,4020
6805,2291,3943
6934,2144,3858
7082,2001,3750
7249,1872,3663
7357,1756,3592
7438,1661,3534
7497,1576,3452
7564,1510,3371
7595,1454,3295
7627,1419,3242
7652,1396,3187
7690,1389,3145
7693,1386,3103
7690,1389,3080
7678,1387,3055
7690,1389,3047
7688,1387,3042
7690,1389,3047
7678,1394,3042
7690,1419,3047
7690,1453,3056
7690,1480,3080
7670,1482,3094
7690,1480,3112
7737,1479,3124
7816,1480,3145
7861,1467,3157
7879,1450,3177
7833,1424,3190
7753,1389,3209
7636,1330,3221
7564,1268,3242
7520,1224,3257
7501,1208,3274
7453,1206,3274
7438,1208,3274
7433,1211,3269
7438,1208,3274
7394,1196,3272
7375,1178,3274
7371,1162,3270
7375,1148,3274
7315,1144,3273
7249,1178,3274
7177,1254,3259
7123,1389,3242
7072,1636,3218
7123,2023,3209
7252,2394,3206
7375,2507,3209
7373,2276,3195
7375,1812,3177
7573,1123,3153
8131,121,3145
8951,-1032,3131
9833,-1842,3112
10476,-2048,3074
10716,-1933,3047
10504,-1909,3026
10022,-1933,3015
9451,-1695,2983
8951,-1117,2950
8510,-446,2919
8131,121,2918
7796,566,2917
7564,936,2918
7392,1211,2905
7249,1389,2918
7092,1494,2953
6997,1570,3015
6955,1622,3064
6934,1661,3112
6861,1686,3160
6808,1721,3242
6793,1765,3343
6808,1812,3469
6756,1845,3593
6682,1872,3728
6618,1911,3855
6619,1963,3987
6599,2012,4111
6556,2054,4247
6476,2094,4378
6429,2144,4506
6392,2201,4599
6366,2265,4668
6304,2326,4714
6240,2386,4765
6166,2441,4805
6114,2507,4830
6045,2579,4820
5988,2658,4798
5936,2732,4765
5925,2809,4733
5900,2876,4684
5862,2929,4636
5801,2961,4583
5799,2990,4539
5844,3004,4478
5925,2990,4409
5976,2934,4324
6051,2869,4247
6170,2801,4163
6366,2718,4085
6562,2592,3998
6745,2446,3923
6892,2303,3841
7060,2174,3761
7221,2037,3661
7375,1903,3566
7459,1781,3473
7501,1691,3404
7512,1621,3335
7564,1570,3274
7627,1523,3203
7690,1480,3145
7697,1438,3087
7690,1419,3047
7675,1416,3007
7690,1419,2982
7691,1413,2958
7690,1419,2950
7673,1443,2943
7690,1480,2950
7716,1499,2949
7753,1510,2950
7753,1520,2942
7753,1540,2950
7741,1548,2962
7753,1540,2982
7766,1520,2992
7816,1510,3015
7857,1500,3044
7879,1480,3080
7828,1435,3096
7753,1389,3112
7651,1351,3124
7564,1329,3145
7474,1301,3157
7438,1268,3177
7427,1244,3194
7438,1238,3209
7402,1244,3206
7375,1238,3209
7355,1220,3220
7375,1208,3242
7357,1211,3245
7312,1208,3242
7232,1200,3235
7186,1238,3242
7143,1351,3243
7123,1540,3242
7114,1813,3224
7186,2174,3209
7291,2479,3189
7375,2507,3177
7375,2192,3158
7438,1661,3145
7731,927,3125
8384,-91,3112
9266,-1209,3094
10149,-1933,3080
10718,-2057,3050
10842,-1933,3015
10538,-1942,2971
10022,-1933,2950
9440,-1568,2934
8888,-876,2918
8363,-200,2879
7942,302,2853
7634,704,2842
7438,1057,2853
7265,1293,2852
7123,1419,2853
7002,1507,2856
6934,1601,2885
6867,1662,2923
6808,1691,2982
6732,1710,3052
6682,1752,3145
6636,1799,3237
6619,1842,3339
6584,1872,3441
6556,1903,3566
6509,1943,3694
6493,1993,3825
6463,2041,3937
6429,2084,4052
6357,2126,4164
6303,2174,4279
6259,2228,4368
6240,2295,4441
6186,2370,4493
6114,2446,4539
6011,2508,4560
5925,2567,4571
5843,2633,4568
5799,2718,4571
5759,2801,4561
5736,2869,4539
5694,2905,4490
5673,2929,4441
5656,2954,4389
5673,2990,4344
5688,3008,4282
5736,2990,4214
5803,2932,4132
5925,2869,4052
6066,2802,3965
6240,2718,3890
6415,2593,3809
6619,2446,3728
6811,2292,3637
6997,2144,3566
7133,1997,3500
7249,1872,3436
7319,1772,3350
7375,1691,3274
7399,1608,3214
7438,1540,3177
7469,1495,3128
7501,1480,3080
7497,1465,3034
7501,1450,3015
7516,1429,2997
7564,1419,2982
7578,1414,2958
7564,1419,2950
7531,1428,2945
7564,1450,2950
7631,1476,2945
7690,1510,2950
7668,1531,2958
7627,1540,2982
7599,1536,3008
7627,1540,3047
7655,1544,3081
7690,1540,3112
7697,1513,3124
7690,1480,3145
7631,1447,3172
7564,1419,3209
7486,1377,3228
7438,1329,3242
7390,1286,3251
7375,1268,3274
7363,1268,3290
7375,1268,3307
7348,1258,3317
7312,1238,3339
7257,1218,3356
7249,1208,3371
7230,1207,3370
7186,1208,3371
7079,1217,3368
6997,1268,3371
6942,1381,3367
6934,1570,3371
6953,1859,3372
7060,2235,3371
7170,2526,3353
7186,2507,3339
7081,2112,3331
7123,1480,3339
7545,670,3330
8384,-332,3307
9363,-1337,3266
10212,-1933,3242
10686,-2013,3222
10716,-1933,3209
10319,-1982,3185
9707,-1933,3177
9058,-1475,3174
8510,-725,3177
8048,-64,3157
7690,393,3145
7400,770,3146
7186,1117,3177
7003,1341,3196
6871,1450,3209
6759,1533,3221
6682,1631,3274
6603,1691,3349
6556,1721,3436
6515,1756,3508
6493,1812,3598
6451,1852,3711
6429,1872,3858
6415,1893,3992
6429,1933,4117
6408,1981,4234
6366,2023,4376
6289,2052,4516
6240,2084,4636
6200,2125,4716
6177,2174,4798
6117,2226,4881
6051,2295,4960
5974,2373,4998
5925,2446,5025
5864,2502,5051
5799,2567,5090
5699,2644,5101
5610,2718,5090
5526,2766,5055
5484,2809,5025
5444,2855,4979
5421,2899,4928
5396,2917,4859
5421,2929,4798
5469,2946,4731
5547,2960,4668
5620,2934,4587
5736,2869,4506
5876,2772,4419
6051,2658,4344
6221,2523,4260
6429,2386,4182
6651,2247,4104
6871,2114,4052
7016,1983,4002
7123,1872,3955
7207,1777,3886
7312,1691,3825
7388,1603,3768
7438,1540,3728
7438,1511,3677
7438,1510,3631
7429,1500,3585
7438,1480,3566
7434,1455,3548
7438,1450,3534
7428,1448,3508
7438,1450,3501
7452,1452,3497
7501,1480,3501
7538,1516,3493
7564,1540,3501
7555,1538,3515
7564,1540,3534
7566,1555,3530
7564,1570,3534
7537,1559,3543
7564,1540,3566
7629,1525,3568
7690,1510,3566
7653,1468,3559
7564,1419,3566
7454,1380,3565
7375,1359,3566
7292,1341,3561
7249,1329,3566
7230,1327,3564
7249,1329,3566
7224,1321,3561
7186,1299,3566
7132,1277,3565
7123,1268,3566
7100,1269,3559
7060,1268,3566
6979,1274,3568
6934,1329,3566
6916,1455,3544
6934,1661,3534
6948,1957,3530
6997,2325,3534
7024,2595,3515
6997,2537,3501
6912,2085,3494
6997,1389,3501
7462,539,3489
8384,-453,3469
9499,-1401,3443
10464,-1933,3436
10969,-1990,3423
10968,-1933,3404
10523,-2006,3365
9833,-1933,3339
9060,-1408,3317
8384,-604,3307
7842,58,3285
7438,483,3274
7105,838,3265
6871,1178,3274
6711,1391,3280
6619,1480,3307
6534,1544,3343
6493,1631,3404
6480,1687,3461
6493,1721,3534
6466,1762,3615
6429,1812,3728
6387,1842,3851
6366,1872,3987
6310,1919,4105
6240,1963,4214
6153,1982,4305
6114,1993,4409
6081,2018,4516
6051,2054,4636
5982,2089,4737
5925,2144,4830
5864,2220,4908
5799,2295,4992
5677,2341,5063
5547,2386,5122
5427,2451,5146
5358,2537,5154
5291,2606,5141
5232,2658,5122
5155,2699,5087
5106,2748,5057
5077,2794,5014
5106,2839,4960
5138,2873,4876
5169,2899,4798
5173,2905,4725
5232,2899,4668
5354,2876,4600
5547,2839,4539
5733,2766,4472
5925,2658,4409
6122,2520,4325
6366,2386,4247
6602,2260,4172
6808,2144,4117
6925,2021,4051
6997,1903,3987
7041,1798,3915
7123,1721,3858
7216,1655,3801
7312,1601,3761
7356,1555,3711
7375,1540,3663
7367,1540,3604
7375,1540,3566
7371,1522,3540
7375,1510,3534
7364,1514,3515
7375,1540,3501
7392,1559,3480
7438,1570,3469
7471,1577,3456
7501,1601,3469
7499,1623,3485
7501,1631,3501
7490,1615,3495
7501,1601,3501
7515,1597,3515
7564,1601,3534
7604,1581,3529
7627,1540,3534
7579,1487,3546
7501,1450,3566
7394,1419,3563
7312,1389,3566
7229,1354,3577
7186,1329,3598
7158,1322,3598
7186,1329,3598
7214,1334,3597
7249,1329,3598
7228,1323,3580
7186,1329,3566
7095,1334,3560
6997,1329,3566
6879,1344,3552
6808,1450,3534
6774,1648,3511
6808,1903,3501
6894,2206,3484
7060,2567,3469
7193,2813,3448
7249,2658,3436
7331,1994,3408
7753,1057,3371
8586,111,3327
9644,-755,3307
10643,-1493,3293
11472,-1933,3274
11904,-2021,3224
11661,-1933,3177
10700,-1817,3136
9518,-1540,3112
8607,-975,3075
8068,-272,3047
7641,298,3023
7249,695,3015
6955,1029,2995
6808,1329,2982
6684,1514,2972
6556,1601,2982
6449,1665,3000
6429,1752,3047
6432,1811,3106
6429,1842,3177
6390,1864,3233
6366,1903,3307
6336,1936,3402
6303,1963,3534
6229,1997,3663
6177,2054,3793
6136,2112,3913
6114,2144,4052
6047,2152,4195
5988,2174,4344
5942,2229,4466
5925,2295,4571
5871,2332,4651
5799,2356,4733
5698,2397,4803
5610,2476,4863
5523,2560,4888
5484,2627,4895
5453,2673,4880
5421,2718,4863
5346,2763,4831
5295,2809,4798
5273,2841,4750
5295,2869,4701
5309,2887,4637
5358,2899,4571
5433,2892,4490
5547,2869,4409
5653,2819,4312
5799,2748,4214
5989,2649,4110
6240,2537,4020
6474,2415,3923
6682,2295,3825
6839,2171,3717
6997,2054,3631
7130,1941,3550
7249,1842,3469
7319,1754,3364
7375,1691,3274
7405,1642,3200
7438,1601,3145
7439,1551,3075
7438,1510,3015
7424,1483,2960
7438,1480,2918
7457,1480,2861
7501,1480,2820
7532,1473,2794
7564,1480,2788
7564,1500,2769
7564,1540,2756
7552,1577,2747
7564,1601,2756
7563,1602,2754
7564,1601,2756
7545,1599,2752
7564,1601,2756
7610,1589,2750
7690,1570,2756
7720,1541,2766
7690,1510,2788
7590,1466,2802
7501,1419,2820
7423,1369,2835
7375,1329,2853
7322,1303,2854
7312,1299,2853
7308,1305,2846
7312,1299,2853
7270,1279,2864
7249,1268,2885
7240,1272,2892
7249,1268,2885
7198,1253,2862
7123,1268,2853
7037,1341,2852
6997,1480,2853
6973,1707,2835
6997,2054,2820
7045,2423,2814
7123,2627,2820
7157,2537,2809
7186,2174,2788
7295,1547,2763
7690,634,2756
8427,-450,2744
9392,-1359,2723
10211,-1830,2684
10590,-1933,2658
10433,-1937,2639
9959,-1933,2626
9360,-1786,2592
8762,-1359,2561
8172,-722,2536
7690,-60,2529
7343,478,2511
7123,876,2496
6937,1167,2483
6808,1389,2496
6724,1536,2519
6682,1631,2561
6612,1693,2602
6556,1752,2658
6512,1789,2723
6493,1812,2820
6449,1830,2937
6429,1872,3080
6423,1924,3220
6429,1963,3371
6389,1986,3525
6366,2023,3696
6357,2084,3860
6366,2144,4020
6315,2178,4163
6240,2205,4312
6158,2252,4448
6114,2325,4571
6054,2392,4658
5988,2446,4733
5907,2496,4799
5862,2567,4863
5806,2645,4893
5736,2718,4895
5642,2777,4875
5610,2839,4863
5629,2894,4839
5673,2929,4798
5668,2941,4729
5673,2960,4668
5710,2984,4608
5799,2990,4539
5864,2951,4438
5925,2899,4344
5990,2848,4261
6114,2778,4182
6257,2655,4069
6429,2507,3955
6604,2363,3850
6808,2235,3761
6983,2096,3649
7123,1963,3534
7191,1845,3423
7249,1752,3339
7302,1664,3254
7375,1601,3177
7415,1561,3092
7438,1540,3015
7431,1510,2937
7438,1480,2885
7433,1455,2846
7438,1450,2820
7427,1446,2781
7438,1450,2756
7454,1457,2743
7501,1480,2756
7535,1508,2757
7564,1540,2756
7559,1560,2746
7564,1570,2756
7559,1568,2768
7564,1570,2788
7549,1572,2798
7564,1570,2820
7606,1556,2848
7690,1540,2885
7727,1514,2905
7690,1480,2918
7560,1430,2924
7438,1389,2950
7348,1357,2981
7312,1329,3015
7268,1295,3031
7249,1268,3047
7232,1264,3060
7249,1268,3080
7245,1260,3092
7249,1238,3112
7221,1219,3128
7186,1208,3145
7113,1210,3144
7060,1238,3145
7011,1300,3141
6997,1419,3145
6994,1650,3141
7060,2023,3145
7159,2410,3144
7249,2597,3145
7230,2472,3128
7186,2084,3112
7286,1435,3092
7753,483,3080
8549,-632,3059
9455,-1510,3047
10126,-1895,3031
10401,-1933,3015
10253,-1934,2979
9833,-1933,2950
9262,-1735,2925
8699,-1238,2918
8200,-588,2899
7816,30,2885
7498,524,2872
7249,906,2885
7048,1188,2906
6934,1389,2950
6859,1516,3000
6808,1601,3080
6733,1652,3167
6682,1691,3274
6640,1715,3387
6619,1752,3534
6575,1796,3699
6556,1842,3890
6546,1871,4078
6556,1903,4279
6524,1956,4474
6493,2023,4668
6450,2077,4842
6429,2114,5025
6390,2151,5197
6366,2205,5349
6333,2265,5453
6303,2325,5543
6237,2380,5626
6177,2446,5706
6108,2528,5747
6051,2627,5770
5972,2714,5783
5925,2778,5803
5904,2821,5796
5925,2869,5770
5926,2919,5721
5925,2960,5673
5910,2976,5612
5925,2990,5543
5943,3007,5448
5988,3020,5349
6033,2995,5243
6114,2929,5154
6215,2829,5059
6366,2718,4960
6522,2589,4840
6682,2446,4733
6804,2291,4629
6934,2144,4539
7054,2003,4436
7186,1872,4344
7284,1751,4254
7375,1661,4182
7437,1595,4099
7501,1540,4020
7533,1474,3930
7564,1419,3858
7582,1389,3784
7627,1389,3728
7661,1391,3670
7690,1389,3631
7685,1382,3591
7690,1389,3566
7685,1400,3539
7690,1419,3534
7676,1442,3528
7690,1480,3534
7715,1517,3527
7753,1540,3534
7734,1540,3542
7690,1540,3566
7649,1543,3580
7690,1540,3598
7762,1513,3610
7816,1480,3631
7775,1448,3643
7690,1419,3663
7581,1374,3676
7501,1329,3696
7419,1293,3707
7375,1268,3728
7352,1247,3742
7375,1238,3761
7377,1242,3770
7375,1238,3793
7337,1220,3810
7312,1208,3825
7273,1213,3821
7249,1208,3825
7192,1189,3826
7123,1208,3825
7031,1303,3803
6997,1480,3793
7023,1753,3790
7123,2144,3793
7207,2520,3764
7249,2658,3728
7221,2452,3697
7249,1993,3696
7460,1298,3686
8005,302,3663
8821,-845,3621
9707,-1691,3598
10314,-1977,3580
10464,-1933,3566
10179,-1925,3528
9707,-1933,3501
9193,-1690,3478
8699,-1117,3469
8207,-437,3444
7816,151,3436
7549,605,3439
7375,966,3469
7180,1236,3492
6997,1419,3534
6861,1529,3584
6808,1601,3663
6751,1645,3745
6682,1691,3858
6596,1733,3988
6556,1782,4150
6539,1827,4315
6556,1872,4506
6555,1906,4699
6556,1933,4895
6522,1967,5061
6493,2023,5219
6447,2089,5363
6429,2144,5511
6399,2185,5640
6366,2235,5770
6298,2304,5886
6240,2386,5997
6173,2451,6081
6114,2507,6159
6036,2569,6215
5988,2658,6257
5951,2753,6262
5925,2839,6257
5857,2903,6230
5799,2960,6192
5767,3009,6125
5799,3050,6062
5831,3070,5997
5862,3080,5933
5874,3083,5838
5925,3080,5738
6000,3051,5633
6114,2990,5543
6225,2884,5442
6366,2748,5349
6514,2593,5248
6682,2446,5154
6815,2307,5040
6934,2174,4928
7022,2033,4806
7123,1903,4701
7212,1786,4585
7312,1691,4474
7382,1605,4351
7438,1540,4247
7461,1496,4151
7501,1480,4085
7533,1466,4016
7564,1450,3955
7559,1427,3881
7564,1419,3825
7562,1417,3779
7564,1419,3761
7544,1421,3740
7564,1450,3728
7616,1495,3705
7690,1540,3696
7707,1558,3686
7690,1570,3696
7644,1586,3705
7627,1601,3728
7628,1591,3742
7690,1570,3761
7763,1551,3770
7816,1540,3793
7776,1515,3809
7690,1480,3825
7579,1434,3822
7501,1389,3825
7423,1340,3832
7375,1299,3858
7328,1275,3875
7312,1268,3890
7276,1271,3889
7249,1268,3890
7202,1256,3884
7186,1238,3890
7172,1222,3890
7186,1208,3890
7167,1204,3872
7123,1238,3858
7037,1322,3838
6997,1480,3825
7018,1751,3804
7123,2144,3793
7213,2501,3776
7249,2597,3761
7194,2354,3727
7186,1872,3696
7379,1159,3659
7942,151,3631
8795,-984,3594
9707,-1782,3566
10334,-2009,3531
10527,-1933,3501
10295,-1925,3460
9833,-1933,3436
9263,-1673,3416
8699,-1087,3404
8186,-417,3368
7816,151,3339
7562,599,3320
7375,966,3339
7170,1237,3363
6997,1419,3404
6872,1531,3449
6808,1601,3534
6735,1630,3636
6682,1661,3761
6637,1702,3871
6619,1752,3987
6578,1784,4103
6556,1812,4247
6543,1848,4399
6556,1903,4571
6528,1964,4741
6493,2023,4928
6444,2072,5107
6429,2114,5284
6400,2155,5434
6366,2205,5576
6298,2260,5695
6240,2325,5803
6170,2395,5875
6114,2476,5933
6041,2556,5967
5988,2627,5997
5941,2685,6003
5925,2748,5997
5891,2812,5968
5862,2869,5933
5834,2910,5872
5862,2960,5803
5898,3014,5717
5925,3050,5641
5909,3035,5558
5925,2990,5479
5989,2940,5380
6114,2899,5284
6232,2839,5182
6366,2748,5090
6508,2622,4980
6682,2476,4863
6821,2311,4726
6934,2144,4603
7012,1989,4483
7123,1872,4376
7245,1777,4259
7375,1691,4150
7450,1602,4031
7501,1540,3923
7543,1513,3810
7627,1510,3728
7687,1488,3657
7690,1450,3598
7615,1407,3525
7564,1389,3469
7567,1384,3426
7627,1389,3404
7662,1397,3368
7690,1419,3339
7709,1448,3311
7753,1480,3307
7765,1497,3300
7753,1510,3307
7707,1521,3314
7690,1540,3339
7698,1549,3355
7753,1540,3371
7796,1510,3379
7816,1480,3404
7767,1450,3423
7690,1419,3436
7584,1373,3429
7501,1329,3436
7419,1292,3451
7375,1268,3469
7348,1250,3465
7375,1238,3469
7385,1236,3480
7375,1238,3501
7320,1239,3501
7312,1238,3501
7319,1231,3499
7312,1208,3501
7219,1184,3483
7123,1208,3469
7058,1304,3461
7060,1480,3469
7068,1755,3457
7123,2144,3436
7209,2515,3409
7312,2658,3404
7340,2471,3403
7375,2023,3404
7589,1324,3386
8194,332,3371
9117,-795,3351
10085,-1631,3339
10726,-1941,3318
10905,-1933,3307
10650,-1936,3289
10149,-1933,3274
9533,-1692,3248
8951,-1148,3242
8431,-496,3239
8005,91,3242
7658,562,3230
7438,936,3242
7279,1204,3268
7123,1389,3307
6928,1514,3328
6808,1601,3371
6785,1648,3439
6808,1691,3534
6757,1735,3621
6682,1782,3728
6625,1813,3850
6619,1842,3987
6585,1872,4109
6556,1903,4247
6534,1930,4401
6556,1963,4571
6539,2005,4709
6493,2054,4830
6411,2098,4939
6366,2144,5057
6329,2197,5150
6303,2265,5219
6240,2338,5264
6177,2416,5317
6104,2490,5358
6051,2567,5381
5980,2641,5366
5925,2718,5349
5874,2783,5331
5862,2839,5317
5853,2883,5273
5862,2929,5219
5854,2968,5153
5862,2990,5090
5870,2981,5007
5925,2960,4928
6001,2924,4843
6114,2869,4765
6223,2776,4668
6366,2658,4571
6531,2523,4467
6745,2386,4376
6944,2235,4276
7123,2084,4182
7250,1946,4080
7375,1842,3987
7476,1753,3885
7564,1661,3793
7599,1558,3700
7627,1480,3631
7648,1435,3562
7690,1419,3501
7699,1402,3429
7690,1389,3371
7666,1382,3324
7690,1389,3307
7724,1389,3288
7753,1389,3274
7740,1394,3249
7753,1419,3242
7782,1450,3237
7816,1480,3242
7789,1496,3235
7753,1510,3242
7729,1522,3253
7753,1540,3274
7775,1548,3284
7816,1540,3307
7848,1511,3334
7879,1480,3371
7858,1447,3390
7816,1419,3404
7729,1378,3413
7627,1329,3436
7504,1276,3453
7438,1238,3469
7418,1218,3477
7438,1208,3501
7410,1206,3520
7375,1208,3534
7344,1212,3528
7375,1208,3534
7389,1195,3546
7375,1178,3566
7304,1174,3566
7249,1208,3566
7186,1282,3563
7123,1419,3566
7047,1669,3551
7060,2054,3534
7148,2426,3512
7249,2567,3501
7248,2379,3483
7249,1933,3469
7420,1234,3448
7942,242,3436
8765,-877,3416
9707,-1691,3404
10430,-1970,3385
10716,-1933,3371
10508,-1925,3350
10022,-1933,3339
9440,-1711,3321
8888,-1178,3307
8364,-526,3281
7942,60,3274
7635,530,3271
7438,906,3274
7246,1180,3264
7060,1359,3274
6892,1464,3298
6808,1540,3339
6764,1600,3373
6745,1661,3436
6704,1710,3523
6682,1752,3631
6649,1781,3722
6619,1812,3825
6566,1840,3943
6556,1872,4085
6557,1912,4213
6556,1963,4344
6489,2012,4470
6429,2054,4603
6386,2093,4710
6366,2144,4798
6304,2204,4862
6240,2265,4928
6170,2318,4979
6114,2386,5025
6035,2471,5046
5988,2567,5057
5955,2648,5044
5925,2718,5025
5849,2779,4991
5799,2839,4960
5783,2886,4915
5799,2929,4863
5785,2963,4793
5799,2990,4733
5845,2996,4669
5925,2990,4603
5975,2959,4518
6051,2899,4441
6175,2802,4361
6366,2688,4279
6534,2558,4175
6682,2416,4085
6815,2258,4001
6997,2114,3923
7172,1987,3820
7312,1872,3728
7376,1755,3651
7438,1661,3598
7500,1592,3531
7564,1540,3469
7570,1476,3410
7564,1419,3371
7553,1388,3322
