II,MCL,PLETH,RESP
9016,10949,3588,0
9050,10923,3674,0
9094,10949,3781,0
9081,11019,3887,0
9094,11171,4013,0
9144,11305,4137,0
9250,11392,4283,0
9322,11378,4428,0
9405,11392,4591,0
9518,11489,4743,0
9716,11724,4900,0
9896,11969,5045,0
10027,12166,5209,0
10086,12215,5364,0
10182,12166,5517,0
10284,12040,5646,0
10338,11945,5787,0
10228,11842,5924,0
10027,11724,6057,0
9800,11512,6154,0
9638,11281,6250,0
9481,11037,6342,0
9327,10839,6443,0
9151,10639,6519,0
9016,10507,6598,0
8888,10446,6669,0
8783,10507,6752,0
8674,10606,6811,0
8628,10728,6868,0
8612,10797,6905,0
8628,10839,6945,0
8612,10797,6961,0
8628,10728,6983,0
8627,10596,6998,0
8628,10507,7022,0
8567,10454,7021,0
8550,10507,7022,0
8548,10531,7013,0
8550,10507,7022,0
8467,10440,7009,0
8395,10507,6983,0
8362,10652,6932,0
8395,10728,6906,0
8399,10566,6886,0
8395,10286,6868,0
8353,9954,6808,0
8317,9622,6752,0
8331,9326,6701,0
8628,9401,6675,0
9387,10101,6622,0
10726,11503,6559,0
12503,13378,6475,0
14457,15484,6405,0
16080,17324,6322,0
16867,18360,6250,0
16452,18199,6167,0
15001,17033,6096,0
13046,15266,6011,0
11270,13383,5942,0
10000,11740,5861,0
9250,10728,5787,0
8803,10368,5698,0
8550,10396,5633,0
8377,10420,5571,0
8239,10396,5517,0
8065,10346,5436,0
7928,10286,5363,0
7851,10118,5293,0
7850,9954,5247,0
7840,9858,5188,0
7850,9843,5131,0
7873,9784,5063,0
7928,9733,5016,0
7916,9699,4968,0
7850,9733,4938,0
7713,9750,4899,0
7617,9843,4861,0
7566,9984,4801,0
7617,10175,4746,0
7669,10268,4691,0
7695,10286,4668,0
7666,10224,4648,0
7695,10175,4630,0
7789,10132,4588,0
7928,10175,4553,0
7993,10268,4511,0
8006,10396,4476,0
7987,10433,4427,0
8006,10396,4398,0
8008,10305,4375,0
8006,10286,4360,0
7981,10317,4320,0
8006,10396,4283,0
8042,10440,4251,0
8084,10507,4244,0
8074,10589,4226,0
8084,10728,4205,0
8126,10839,4176,0
8239,10949,4167,0
8333,11039,4151,0
8395,11171,4128,0
8387,11255,4083,0
8395,11281,4051,0
8428,11207,4026,0
8550,11171,4013,0
8719,11216,3976,0
8939,11392,3935,0
9118,11569,3889,0
9250,11724,3858,0
9292,11820,3818,0
9327,11945,3781,0
9374,12056,3737,0
9483,12166,3704,0
9592,12241,3664,0
9716,12387,3627,0
9841,12593,3582,-1
10027,12830,3550,0
10204,12944,3511,1
10338,12940,3472,0
10377,12829,3424,-2
10415,12719,3395,0
10455,12592,3373,2
10493,12498,3357,0
10458,12411,3318,-6
10415,12387,3279,0
10371,12353,3237,26
10338,12277,3202,65
10235,12045,3158,106
10105,11724,3125,147
9943,11383,3100,189
9794,11171,3087,228
9620,11012,3052,261
9483,10839,3009,294
9356,10581,2961,332
9250,10396,2932,375
9111,10336,2909,411
9016,10396,2894,440
8958,10414,2860,470
8939,10396,2816,506
8863,10330,2766,541
8783,10286,2739,571
8730,10213,2721,595
8783,10175,2701,620
8863,10150,2659,645
8939,10175,2624,669
8942,10168,2598,686
8939,10175,2585,701
8923,10192,2561,717
8939,10286,2546,734
8933,10363,2542,750
8939,10396,2546,767
8926,10333,2531,778
8939,10286,2508,783
8933,10260,2482,780
8939,10286,2469,783
8925,10310,2450,792
8939,10396,2431,799
8936,10479,2406,793
8939,10507,2392,783
8921,10398,2373,778
8939,10286,2353,783
8943,10235,2328,786
8939,10286,2315,783
8908,10333,2298,774
8939,10396,2276,767
8967,10419,2245,758
8939,10396,2238,750
8820,10270,2241,741
8783,10175,2238,734
8852,10170,2209,726
8939,10286,2199,718
8882,10371,2213,707
8783,10396,2238,701
8736,10334,2234,696
8783,10286,2238,685
8793,10249,2264,666
8783,10286,2315,652
8764,10334,2350,644
8783,10396,2392,636
8755,10400,2452,619
8705,10396,2546,603
8635,10367,2639,594
8628,10396,2739,587
8666,10496,2843,572
8783,10728,2971,554
8906,10978,3098,543
9016,11171,3241,538
9054,11232,3386,531
9094,11281,3550,522
9165,11334,3704,513
9327,11392,3858,506
9514,11373,4002,496
9716,11392,4167,489
9878,11504,4337,482
10027,11724,4514,473
10102,11856,4659,462
10105,11834,4784,457
9998,11661,4890,457
9871,11503,5016,457
9741,11378,5147,448
9638,11281,5286,440
9472,11090,5401,439
9250,10839,5517,440
8981,10565,5627,434
8783,10396,5749,424
8661,10304,5850,419
8628,10286,5942,424
8612,10268,6002,428
8628,10286,6057,424
8607,10288,6104,413
8550,10286,6173,408
8435,10220,6237,409
8395,10175,6289,408
8431,10136,6305,399
8550,10175,6327,391
8607,10211,6347,390
8628,10286,6366,391
8588,10335,6346,385
8550,10396,6327,375
8465,10400,6315,366
8395,10396,6327,359
8349,10376,6315,350
8395,10396,6289,342
8469,10350,6242,341
8550,10175,6212,342
8559,9808,6173,338
8550,9401,6135,326
8602,9102,6073,314
8939,9180,6019,310
9728,9863,5955,311
11115,11392,5903,310
12976,13584,5839,303
15001,15927,5787,294
16622,17693,5727,285
17333,18470,5672,277
16826,18102,5593,268
15312,16811,5517,261
13335,14999,5433,260
11581,13272,5363,261
10359,11972,5282,256
9638,11171,5209,245
9146,10667,5125,233
8783,10396,5054,228
8519,10282,4972,229
8395,10286,4900,228
8312,10245,4827,221
8239,10175,4784,212
8139,10119,4743,208
8084,10175,4707,212
8060,10224,4647,215
8084,10175,4591,212
8083,9990,4528,203
8084,9843,4476,196
8061,9762,4410,193
8084,9733,4360,196
8083,9645,4312,197
8084,9622,4283,196
8050,9654,4241,194
8084,9733,4205,196
8147,9752,4162,197
8239,9843,4128,196
8299,10035,4083,193
8395,10286,4051,196
8489,10399,4022,203
8550,10396,4013,212
8488,10326,3993,215
8395,10286,3974,212
8340,10218,3945,209
8395,10175,3935,212
8470,10146,3930,219
8550,10175,3935,228
8588,10172,3920,236
8628,10175,3897,245
8626,10211,3865,254
8628,10396,3858,261
8629,10639,3858,262
8705,10839,3858,261
8813,10866,3835,265
8939,10839,3820,277
8992,10839,3812,294
9016,10949,3820,310
9025,11060,3805,320
9094,11171,3781,326
9167,11251,3750,332
9250,11392,3742,342
9302,11571,3740,358
9405,11834,3742,375
9537,12106,3724,387
9716,12387,3704,391
9867,12610,3677,395
10027,12830,3665,408
10172,13007,3646,426
10338,13162,3627,440
10460,13226,3598,447
10571,13272,3588,457
10664,13304,3585,473
10804,13383,3588,489
10930,13441,3570,496
11037,13493,3550,506
11091,13488,3524,521
11193,13493,3511,538
11336,13487,3490,546
11504,13493,3472,554
11558,13390,3448,570
11504,13162,3434,587
11347,12806,3412,596
11193,12498,3395,603
11026,12281,3371,617
10882,12166,3357,636
10714,12011,3335,647
10571,11834,3318,652
10430,11636,3294,658
10338,11503,3279,669
10244,11347,3261,677
10182,11171,3241,685
10119,10955,3201,693
10105,10839,3164,701
10073,10806,3131,708
10027,10839,3125,718
9928,10826,3124,727
9871,10839,3125,734
9849,10874,3107,733
9871,10949,3087,734
9840,10933,3061,740
9794,10839,3048,750
9728,10655,3029,753
9716,10507,3009,750
9705,10426,2981,746
9716,10507,2971,750
9703,10665,2969,758
9716,10839,2971,767
9710,10911,2952,767
9716,10949,2932,767
9697,10949,2910,765
9716,10949,2894,767
9741,10887,2868,766
9794,10839,2855,767
9799,10809,2850,765
9794,10839,2855,767
9768,10840,2840,766
9794,10839,2816,767
9825,10816,2788,765
9871,10839,2778,767
9871,10843,2772,767
9871,10839,2778,767
9854,10772,2778,763
9871,10728,2778,767
9870,10697,2758,775
9871,10728,2739,783
9828,10763,2724,783
9794,10839,2739,783
9739,10889,2759,783
9716,10949,2778,783
9693,11011,2772,779
9716,11171,2778,783
9720,11327,2800,791
9716,11392,2855,799
9660,11281,2909,798
9638,11171,2971,799
9648,11127,3032,806
9716,11171,3125,815
9757,11223,3230,815
9794,11392,3357,815
9809,11635,3481,821
9871,11834,3627,832
9938,11818,3774,833
10027,11724,3935,832
10088,11668,4084,835
10182,11724,4244,848
10301,11798,4396,859
10493,11945,4553,864
10688,12117,4686,862
10882,12277,4823,864
11012,12332,4961,870
11115,12387,5131,881
11146,12400,5303,888
11115,12277,5479,897
10958,11905,5632,904
10726,11503,5787,913
10435,11243,5924,920
10182,11171,6057,930
9955,11077,6168,937
9794,10949,6289,946
9669,10859,6404,953
9638,10949,6520,962
9636,11095,6601,971
9638,11171,6675,979
9563,11071,6742,979
9483,10949,6829,979
9410,10885,6896,982
9405,10949,6945,995
9392,11039,6959,1006
9405,11171,6983,1011
9388,11217,7013,1008
9405,11171,7060,1011
9392,11006,7073,1020
9405,10949,7060,1027
9395,11027,7024,1026
9405,11171,7022,1027
9389,11196,7026,1035
9405,11171,7022,1044
9407,11094,6975,1043
9405,10949,6945,1044
9356,10668,6924,1050
9327,10396,6906,1060
9291,10147,6844,1061
9327,9954,6790,1060
9598,9985,6746,1059
10415,10728,6713,1060
11809,12306,6637,1053
13602,14378,6559,1044
15498,16372,6488,1035
17256,18028,6443,1027
18302,19010,6369,1017
18033,18913,6289,1011
16364,17538,6200,1006
14146,15484,6135,995
12289,13569,6054,971
11115,12277,5980,946
10336,11461,5903,928
9794,10949,5864,913
9441,10624,5835,891
9250,10507,5826,864
9066,10480,5802,838
8939,10507,5787,815
8901,10503,5752,790
8939,10507,5710,767
8889,10493,5643,743
8783,10507,5594,718
8689,10474,5550,685
8705,10396,5517,652
8743,10251,5456,624
8783,10175,5401,603
8769,10175,5350,581
8783,10286,5324,554
8776,10385,5284,522
8783,10507,5247,489
8754,10602,5200,456
8783,10728,5170,424
8847,10804,5129,390
8939,10839,5093,359
8954,10783,5044,327
8939,10728,5016,294
8910,10688,4988,259
8939,10728,4977,228
8971,10751,4954,203
9016,10728,4938,179
9019,10605,4913,154
9016,10507,4900,130
8994,10463,4876,107
9016,10507,4861,82
9026,10519,4836,54
9016,10507,4823,33
8953,10462,4800,22
8939,10507,4784,16
8962,10628,4758,8
9016,10839,4746,0
9032,11020,4724,-3
9094,11171,4707,0
9199,11257,4678,1
9327,11392,4668,0
9352,11574,4663,-1
9327,11834,4668,0
9311,12041,4650,0
9405,12166,4630,0
9525,12164,4602,0
9638,12166,4591,0
9695,12213,4571,0
9794,12387,4553,0
9927,12628,4523,0
10105,12940,4514,0
10231,13207,4510,0
10338,13383,4514,0
10427,13372,4496,0
10571,13272,4476,0
10720,13157,4448,-1
10882,13162,4437,0
11003,13244,4416,1
11115,13383,4398,0
11166,13463,4371,-3
11193,13493,4360,0
11198,13417,4342,12
11270,13272,4321,33
11362,13012,4278,57
11426,12719,4244,82
11349,12433,4215,106
11193,12277,4205,130
11006,12201,4185,154
10882,12166,4167,179
10742,12033,4141,204
10571,11834,4128,228
10344,11581,4106,251
10182,11392,4090,277
10098,11241,4064,308
10105,11171,4051,342
10101,11131,4030,375
10105,11171,4013,408
10069,11191,3986,440
10027,11171,3974,473
9936,11051,3956,505
9871,10949,3935,538
9814,10871,3893,571
9794,10839,3858,603
9743,10765,3830,635
9716,10728,3820,669
9694,10738,3799,702
9716,10839,3781,734
9711,10916,3756,759
9716,10949,3742,783
9702,10865,3720,806
9716,10728,3704,832
9708,10561,3680,856
9716,10507,3665,881
9704,10565,3642,905
9716,10728,3627,930
9708,10858,3604,948
9716,10949,3588,962
9704,10959,3563,975
9716,10949,3550,995
9709,10888,3539,1014
9716,10839,3550,1027
9699,10768,3552,1032
9716,10728,3550,1044
9740,10691,3525,1062
9794,10728,3511,1076
9784,10780,3501,1077
9716,10839,3511,1076
9577,10834,3510,1083
9483,10839,3511,1093
9444,10831,3501,1088
9483,10839,3511,1076
9494,10813,3522,1065
9483,10839,3550,1060
9425,10885,3575,1053
9405,10949,3627,1044
9391,10947,3690,1030
9405,10949,3781,1011
9392,10942,3870,985
9405,10949,3974,962
9421,10915,4077,944
9483,10949,4205,930
9543,11070,4334,907
9638,11281,4476,881
9718,11431,4604,854
9794,11503,4746,832
9801,11460,4875,807
9794,11392,5016,783
9787,11327,5153,757
9871,11392,5324,734
10003,11567,5498,709
10182,11834,5672,685
10360,12074,5817,659
10571,12277,5980,636
10712,12320,6151,612
10726,12166,6327,587
10575,11819,6464,560
10415,11503,6598,538
10292,11289,6726,521
10182,11171,6868,506
9965,11031,6982,484
9716,10949,7099,457
9505,10901,7209,429
9405,10839,7331,408
9322,10660,7416,390
9250,10507,7485,375
9155,10454,7532,357
9094,10507,7601,342
9033,10515,7660,332
9016,10507,7716,326
9000,10488,7735,319
9016,10507,7755,310
9001,10481,7766,299
9016,10507,7794,294
9005,10580,7795,291
9016,10728,7794,294
8999,10780,7779,298
9016,10728,7794,310
9015,10584,7798,325
9016,10507,7794,342
8989,10489,7749,357
9016,10507,7716,375
9061,10433,7687,396
9094,10286,7678,424
9023,10034,7641,454
8939,9733,7601,489
8951,9405,7538,522
9250,9290,7485,554
9904,9638,7417,584
11037,10728,7369,620
12648,12546,7310,659
14613,14821,7253,701
16427,16860,7168,739
17489,18028,7099,783
17340,17999,7033,830
16090,17033,6983,881
14191,15482,6905,927
12281,13715,6829,979
10770,12022,6743,1034
9871,10839,6675,1093
9439,10289,6591,1141
9250,10175,6520,1191
9077,10088,6438,1243
8939,9954,6366,1305
8837,9840,6277,1362
8783,9843,6212,1419
8695,9849,6148,1468
8628,9843,6096,1517
8576,9816,6015,1561
8550,9843,5942,1615
8468,9877,5871,1671
8395,9954,5826,1729
8352,10039,5766,1775
8395,10175,5710,1827
8404,10255,5642,1881
8395,10286,5594,1941
8351,10215,5546,1989
8395,10175,5517,2039
8470,10184,5476,2091
8550,10286,5440,2153
8550,10358,5390,2205
8550,10396,5363,2251
8567,10380,5339,2287
8628,10396,5324,2332
8640,10400,5283,2379
8628,10396,5247,2430
8599,10330,5214,2472
8628,10286,5209,2512
8662,10260,5192,2542
8705,10286,5170,2577
8723,10277,5124,2606
8783,10286,5093,2642
8854,10334,5064,2673
8939,10507,5054,2707
8953,10697,5031,2736
8939,10839,5016,2772
8907,10846,4990,2804
8939,10839,4977,2838
8975,10854,4953,2860
9016,10949,4938,2887
9027,11042,4914,2908
9094,11171,4900,2936
9194,11308,4875,2956
9327,11503,4861,2984
9407,11666,4838,3008
9483,11834,4823,3033
9545,12008,4797,3046
9638,12277,4784,3066
9704,12535,4762,3087
9794,12719,4746,3115
9910,12771,4717,3130
10105,12830,4707,3148
10282,12894,4690,3165
10415,12940,4668,3196
10475,12905,4622,3220
10571,12940,4591,3245
10707,13075,4568,3263
10882,13272,4553,3294
11005,13385,4510,3324
11115,13493,4476,3360
11194,13612,4449,3387
11270,13715,4437,3425
11280,13623,4399,3462
11270,13383,4360,3506
11227,13072,4325,3538
11193,12830,4321,3572
11118,12598,4308,3599
11037,12387,4283,3637
10903,12152,4236,3667
10726,11945,4205,3702
10456,11682,4180,3730
10182,11392,4167,3767
9959,11094,4140,3797
9871,10949,4128,3833
9829,10926,4122,3860
9794,10949,4128,3898
9723,10855,4112,3928
9716,10728,4090,3963
9728,10654,4060,3990
9716,10728,4051,4028
9594,10809,4033,4061
9483,10839,4013,4093
9436,10769,3981,4107
9483,10728,3974,4126
9494,10708,3974,4140
9483,10728,3974,4159
9454,10712,3949,4158
9483,10728,3935,4159
9492,10735,3930,4153
9483,10728,3935,4159
9425,10622,3916,4156
9405,10507,3897,4159
9394,10412,3884,4154
9405,10396,3897,4159
9386,10380,3898,4155
9405,10396,3897,4159
9438,10421,3887,4154
9483,10507,3897,4159
9453,10602,3899,4155
9405,10728,3897,4159
9366,10803,3872,4155
9405,10839,3858,4159
9447,10817,3849,4154
9483,10839,3858,4159
9472,10858,3856,4156
9483,10839,3858,4159
9482,10684,3852,4153
9483,10507,3858,4159
9434,10385,3854,4158
9405,10396,3858,4159
9386,10411,3853,4145
9405,10396,3858,4142
9376,10348,3862,4135
9327,10396,3897,4126
9256,10470,3945,4093
9250,10507,4013,4061
9272,10458,4064,4029
9327,10507,4128,4012
9333,10668,4204,3980
9327,10839,4321,3947
9302,10823,4439,3906
9327,10728,4553,3881
9358,10694,4639,3850
9405,10839,4746,3816
9426,11048,4866,3769
9483,11281,5016,3735
9547,11433,5160,3705
9638,11503,5324,3686
9720,11473,5491,3652
9871,11503,5672,3621
10076,11624,5826,3583
10338,11834,5980,3555
10556,12010,6124,3520
10726,12166,6289,3490
10780,12228,6442,3453
10726,12166,6598,3425
10541,11943,6730,3393
10338,11724,6868,3376
10153,11546,6984,3352
10027,11392,7099,3327
9876,11154,7190,3287
9716,10949,7292,3262
9535,10839,7386,3242
9405,10839,7485,3229
9298,10801,7549,3201
9250,10728,7601,3180
9223,10608,7631,3161
9250,10507,7678,3148
9259,10407,7714,3118
9250,10396,7755,3099
9167,10437,7770,3086
9094,10507,7794,3082
9022,10470,7807,3063
9016,10396,7832,3050
9000,10299,7833,3038
9016,10286,7832,3033
9009,10299,7808,3014
9016,10396,7794,3001
8976,10534,7766,2994
8939,10728,7755,3001
8903,10844,7731,2993
8939,10839,7716,2984
8984,10653,7677,2970
9016,10396,7639,2968
8971,10102,7577,2963
8939,9843,7523,2968
8983,9618,7456,2968
9250,9622,7408,2968
9826,10086,7348,2959
10882,11281,7292,2968
12421,13152,7210,2983
14302,15374,7138,3001
16060,17285,7054,3002
17178,18360,6983,3017
17171,18327,6897,3044
16012,17364,6829,3082
14108,15733,6751,3104
12203,13825,6675,3131
10759,12036,6570,3165
9871,10839,6482,3213
9323,10328,6396,3250
9016,10286,6327,3294
8856,10304,6240,3343
8783,10286,6173,3409
8669,10228,6109,3463
8550,10175,6057,3523
8445,10023,5975,3581
8395,9843,5903,3653
8338,9741,5834,3712
8317,9843,5787,3767
8307,10026,5722,3815
8317,10175,5672,3881
8271,10186,5622,3948
8239,10175,5594,4012
8213,10156,5550,4052
8239,10175,5517,4093
8232,10149,5475,4128
8239,10175,5440,4159
8227,10250,5390,4161
8239,10396,5363,4159
8228,10482,5340,4152
8239,10507,5324,4159
8236,10451,5280,4157
8239,10396,5247,4159
8215,10320,5220,4154
8239,10286,5209,4159
8295,10262,5169,4156
8395,10286,5131,4159
8470,10283,5097,4154
8550,10286,5093,4159
8577,10266,5077,4155
8550,10286,5054,4159
8445,10283,5008,4154
8395,10286,4977,4159
8431,10283,4949,4155
8550,10396,4938,4159
8614,10591,4915,4154
8628,10839,4900,4159
8603,11013,4875,4154
8628,11171,4861,4159
8659,11317,4836,4154
8705,11503,4823,4159
8724,11628,4800,4154
8783,11724,4784,4159
8871,11795,4757,4154
9016,11945,4746,4159
9140,12113,4728,4154
9250,12277,4707,4159
9315,12346,4662,4154
9405,12387,4630,4159
9502,12410,4605,4154
9638,12498,4591,4159
9753,12625,4553,4154
9871,12830,4514,4159
9971,13021,4470,4154
10105,13162,4437,4159
10226,13174,4391,4154
10338,13162,4360,4159
10402,13175,4334,4154
10493,13272,4321,4159
10602,13325,4285,4154
10726,13272,4244,4159
10766,13035,4196,4154
10726,12719,4167,4159
10584,12392,4140,4155
10415,12166,4128,4159
10234,11956,4109,4154
10105,11724,4090,4159
9962,11418,4048,4155
9794,11171,4013,4159
9591,10980,3981,4154
9483,10839,3974,4159
9444,10649,3958,4156
9405,10507,3935,4159
9252,10448,3891,4153
9094,10507,3858,4159
9003,10532,3830,4158
9016,10507,3820,4159
9019,10422,3799,4140
9016,10396,3781,4126
8979,10387,3756,4107
8939,10396,3742,4093
8847,10369,3721,4061
8783,10396,3704,4028
8753,10446,3678,3985
8783,10507,3665,3947
8786,10471,3646,3899
8783,10396,3627,3865
8763,10306,3597,3830
8783,10286,3588,3800
8784,10271,3587,3755
8783,10286,3588,3718
8761,10306,3566,3682
8783,10396,3550,3653
8792,10472,3542,3609
8783,10507,3550,3572
8743,10452,3535,3535
8783,10396,3511,3506
8872,10304,3480,3462
8939,10175,3472,3425
8874,10001,3469,3388
8783,9954,3472,3360
8740,10039,3456,3317
8783,10175,3434,3278
8796,10193,3403,3239
8783,10175,3395,3213
8755,10187,3393,3178
8783,10286,3395,3148
8797,10378,3374,3112
8783,10507,3357,3082
8701,10633,3344,3045
8628,10728,3357,3017
8563,10665,3370,2989
8550,10507,3395,2968
8537,10304,3410,2935
8550,10175,3434,2903
8544,10113,3456,2865
8550,10175,3511,2838
8531,10282,3580,2809
8550,10396,3665,2789
8600,10437,3735,2763
8705,10507,3820,2740
8772,10637,3918,2710
8783,10839,4051,2691
8726,10949,4181,2672
8705,10949,4321,2658
8720,10888,4459,2633
8783,10949,4630,2609
8856,11107,4802,2585
9016,11281,4977,2577
9237,11345,5125,2568
9483,11392,5286,2560
9655,11442,5451,2541
9794,11503,5633,2528
9872,11467,5791,2516
9871,11392,5942,2512
9715,11280,6073,2500
9483,11171,6212,2495
9228,11028,6330,2490
9016,10949,6443,2495
8802,10905,6534,2494
8628,10839,6636,2495
8483,10630,6729,2492
8395,10396,6829,2495
8300,10253,6906,2493
8239,10286,6983,2495
8206,10357,7041,2492
8239,10396,7099,2495
8254,10340,7135,2492
8239,10286,7176,2495
8148,10245,7208,2498
8084,10286,7253,2512
8045,10299,7280,2520
8084,10286,7292,2528
8090,10199,7251,2525
8084,10175,7176,2528
8048,10201,7056,2531
8084,10286,6945,2544
8153,10337,6846,2551
8239,10396,6790,2560
8252,10389,6733,2565
8239,10286,6675,2577
8219,10027,6589,2583
8239,9733,6520,2593
8231,9426,6455,2597
8239,9180,6405,2609
8381,9119,6328,2617
8939,9622,6250,2626
10057,10887,6162,2623
11737,12830,6096,2626
13697,14988,6018,2630
15546,16922,5942,2642
16718,18146,5841,2643
16789,18360,5749,2642
15628,17460,5646,2636
13680,15816,5556,2642
11634,13923,5454,2648
10105,12277,5363,2658
9194,11073,5261,2657
8705,10396,5170,2658
8348,10082,5068,2655
8084,9954,4977,2658
7931,9823,4875,2656
7928,9733,4784,2658
7969,9695,4681,2655
8006,9733,4591,2658
7958,9738,4501,2656
7850,9733,4437,2658
7698,9712,4374,2655
7617,9733,4321,2658
7596,9728,4257,2656
7617,9733,4205,2658
7597,9735,4146,2655
7617,9843,4090,2658
7649,9996,4020,2657
7695,10175,3974,2658
7676,10228,3933,2653
7695,10175,3897,2658
7758,10003,3835,2664
7850,9843,3781,2675
7862,9756,3735,2673
7850,9843,3704,2675
7856,10011,3659,2672
7928,10175,3627,2675
7978,10236,3601,2669
8006,10286,3588,2675
7996,10304,3551,2681
8006,10286,3511,2691
7998,10189,3477,2688
8006,10175,3472,2691
8015,10261,3461,2696
8084,10396,3434,2707
8159,10445,3384,2706
8239,10507,3357,2707
8271,10605,3349,2710
8317,10728,3357,2724
8354,10743,3341,2730
8395,10728,3318,2740
8384,10709,3291,2745
8395,10728,3279,2756
8437,10730,3260,2761
8550,10839,3241,2772
8660,11069,3215,2779
8783,11392,3202,2789
8886,11638,3183,2792
9016,11834,3164,2805
9148,11991,3136,2819
9327,12166,3125,2838
9491,12281,3121,2845
9638,12387,3125,2854
9736,12505,3110,2859
9871,12719,3087,2870
10023,12947,3056,2875
10182,13162,3048,2887
10286,13285,3046,2899
10415,13383,3048,2919
10567,13438,3030,2928
10726,13493,3009,2936
10791,13497,2984,2937
10804,13493,2971,2952
10790,13418,2951,2967
10804,13272,2932,2984
10777,13006,2907,2989
10726,12719,2894,3001
10637,12422,2875,3013
10571,12166,2855,3033
10492,11906,2826,3041
10415,11724,2816,3050
10277,11590,2815,3054
10105,11503,2816,3066
9888,11348,2797,3072
9716,11171,2778,3082
9571,10976,2758,3087
9483,10839,2739,3099
9410,10676,2700,3103
9405,10507,2662,3115
9407,10333,2633,3122
9405,10286,2624,3131
9349,10317,2606,3128
9327,10396,2585,3131
9321,10435,2559,3134
9327,10507,2546,3148
9273,10541,2529,3154
9250,10507,2508,3164
9265,10387,2480,3163
9327,10396,2469,3164
9334,10553,2467,3158
9327,10728,2469,3164
9309,10680,2452,3169
9327,10507,2431,3180
9322,10372,2407,3179
9327,10396,2392,3180
9315,10418,2370,3176
9327,10396,2353,3180
9338,10371,2333,3178
9405,10507,2315,3180
9463,10713,2289,3176
9483,10839,2276,3180
9403,10725,2273,3177
9327,10507,2276,3180
9292,10323,2261,3176
9327,10286,2238,3180
9334,10282,2210,3177
9327,10286,2199,3180
9305,10259,2193,3176
9327,10286,2199,3180
9312,10324,2199,3178
9250,10396,2199,3180
9132,10445,2191,3174
9094,10507,2199,3180
9141,10519,2213,3186
9250,10507,2238,3196
9301,10437,2252,3194
9327,10396,2276,3196
9318,10371,2305,3194
9327,10396,2353,3196
9313,10391,2401,3191
9327,10396,2469,3196
9308,10407,2551,3203
9250,10507,2662,3213
9127,10647,2774,3209
9094,10839,2894,3213
9194,11005,3013,3218
9405,11171,3164,3229
9557,11285,3329,3226
9638,11392,3511,3229
9660,11450,3679,3234
9716,11503,3858,3245
9776,11504,4041,3243
9871,11503,4244,3245
9964,11470,4436,3249
10105,11503,4630,3262
10272,11644,4804,3260
10493,11945,4977,3262
10664,12183,5129,3263
10726,12166,5286,3278
10609,11843,5436,3284
10415,11503,5594,3294
10198,11287,5731,3298
10027,11171,5864,3311
9835,10989,5989,3316
9638,10839,6135,3327
9417,10782,6273,3332
9250,10839,6405,3343
9128,10882,6501,3347
9094,10949,6598,3360
9082,10991,6690,3366
9094,10949,6790,3376
9080,10728,6857,3374
9094,10507,6906,3376
9090,10416,6935,3377
9094,10507,6983,3392
9041,10547,7024,3401
9016,10507,7060,3409
8993,10428,7061,3403
9016,10507,7060,3409
9010,10640,7053,3414
9016,10728,7060,3425
9003,10725,7045,3421
9016,10839,7022,3425
9008,11042,6976,3429
9016,11171,6945,3441
9009,11051,6905,3440
9016,10839,6868,3441
8993,10563,6805,3438
9016,10175,6752,3441
9180,9742,6690,3436
9716,9843,6636,3441
10755,10930,6558,3446
12359,12940,6482,3457
14293,15232,6396,3455
16167,17254,6327,3457
17395,18567,6247,3456
17566,18913,6173,3457
16556,18093,6076,3445
14768,16369,5980,3441
12812,14282,5871,3437
11270,12498,5787,3441
10281,11301,5706,3431
9716,10728,5633,3425
9313,10584,5533,3419
9016,10728,5440,3425
8805,10876,5348,3417
8705,10839,5286,3409
8618,10551,5221,3393
8550,10286,5170,3392
8506,10200,5107,3390
8550,10286,5054,3392
8581,10346,4989,3382
8550,10396,4938,3376
8435,10446,4877,3363
8395,10507,4823,3360
8442,10460,4755,3354
8550,10396,4707,3360
8565,10351,4663,3359
8550,10396,4630,3360
8522,10401,4572,3347
8550,10396,4514,3343
8548,10370,4458,3338
8550,10396,4437,3343
8557,10400,4417,3340
8628,10396,4398,3343
8680,10364,4355,3340
8705,10396,4321,3343
8683,10449,4292,3338
8705,10507,4283,3343
8745,10466,4262,3348
8783,10396,4244,3360
8745,10341,4217,3357
8705,10396,4205,3360
8681,10464,4185,3361
8705,10507,4167,3376
8702,10476,4138,3383
8705,10507,4128,3392
8714,10619,4113,3394
8783,10839,4090,3409
8853,11057,4041,3420
8939,11281,4013,3441
9000,11427,4004,3454
9094,11503,4013,3474
9195,11480,3996,3486
9327,11503,3974,3506
9396,11581,3947,3519
9405,11724,3935,3539
9360,11820,3914,3551
9405,11945,3897,3572
9537,12121,3873,3585
9716,12387,3858,3604
9811,12594,3833,3615
9871,12719,3820,3637
9943,12782,3801,3652
10105,12940,3781,3669
10272,13162,3738,3674
10415,13383,3704,3686
10488,13469,3676,3697
10571,13493,3665,3718
10665,13480,3644,3726
10804,13493,3627,3735
10921,13479,3604,3736
11037,13493,3588,3751
11113,13472,3563,3759
11193,13383,3550,3767
11236,13129,3532,3763
11270,12830,3511,3767
11226,12561,3467,3766
11115,12387,3434,3767
10915,12156,3410,3754
10726,11834,3395,3751
10550,11438,3357,3748
10415,11171,3318,3751
10273,11085,3286,3735
10182,11171,3279,3718
