II,MCL,PLETH
6128,2361,8242
6100,2370,8302
6023,2382,8367
5920,2378,8368
5811,2361,8367
5679,2329,8381
5600,2296,8430
5583,2260,8437
5600,2232,8430
5561,2203,8411
5494,2168,8430
5426,2110,8433
5389,2039,8430
5337,1961,8391
5283,1889,8367
5220,1814,8331
5177,1738,8305
5143,1653,8260
5177,1567,8242
5298,1476,8213
5494,1395,8180
5626,1323,8105
5600,1266,8055
5401,1212,8015
5177,1159,7992
5023,1101,7926
4966,1052,7868
4919,1012,7817
4860,987,7805
4761,964,7771
4649,944,7743
4520,922,7701
4438,901,7680
4408,877,7640
4438,858,7618
4478,843,7599
4543,837,7618
4604,833,7621
4649,837,7618
4644,838,7578
4649,837,7555
4681,832,7537
4755,837,7555
4810,848,7573
4860,858,7618
4898,858,7648
4966,858,7680
5050,867,7676
5177,880,7680
5294,885,7673
5389,880,7680
5400,878,7669
5389,880,7680
5369,882,7681
5389,880,7680
5394,879,7641
5389,880,7618
5393,888,7605
5494,901,7618
5661,910,7592
5811,901,7555
5869,912,7505
5917,987,7493
6044,1077,7486
6340,1073,7493
6841,946,7465
7607,730,7431
8546,321,7381
9509,-429,7368
10391,-1374,7362
11200,-2039,7368
11731,-2176,7337
11623,-2039,7306
10666,-1989,7263
9192,-2039,7243
7740,-2047,7208
6657,-2039,7181
5904,-2090,7138
5389,-2039,7118
5041,-1691,7086
4860,-1116,7056
4749,-576,6992
4649,-172,6931
4523,161,6857
4438,472,6806
4402,720,6757
4438,901,6744
4512,1053,6719
4649,1202,6681
4778,1326,6605
4860,1416,6556
4849,1484,6520
4860,1545,6494
4931,1604,6425
5072,1653,6369
5181,1681,6325
5283,1695,6307
5381,1711,6264
5494,1738,6244
5560,1772,6234
5600,1803,6244
5634,1826,6228
5706,1846,6244
5767,1864,6288
5811,1889,6369
5839,1917,6425
5917,1953,6494
6025,1986,6571
6128,2017,6681
6153,2045,6771
6128,2082,6869
6071,2122,6954
6023,2168,7056
5959,2208,7139
5917,2253,7243
5896,2298,7338
5917,2339,7431
5926,2363,7485
5917,2382,7555
5866,2395,7638
5811,2404,7743
5746,2396,7811
5706,2382,7868
5683,2362,7896
5706,2339,7930
5721,2307,7949
5706,2275,7992
5639,2236,8028
5600,2189,8055
5591,2125,8045
5600,2060,8055
5586,1997,8063
5600,1932,8055
5615,1849,7986
5600,1760,7930
5555,1670,7893
5600,1588,7868
5700,1501,7781
5706,1416,7680
5511,1334,7577
5283,1266,7493
5145,1206,7371
5072,1159,7243
4951,1115,7108
4860,1073,6993
4850,1025,6859
4860,987,6744
4765,959,6636
4649,944,6556
4608,924,6459
4649,901,6369
4656,875,6268
4649,858,6182
4672,846,6078
4755,837,5994
4818,824,5916
4860,816,5869
4866,810,5824
4860,816,5807
4837,824,5779
4860,837,5745
4916,848,5674
4966,858,5620
4930,860,5576
4860,858,5557
4811,854,5521
4860,858,5495
4979,869,5459
5177,880,5432
5389,884,5388
5600,880,5370
5734,877,5363
5811,880,5370
5823,886,5340
5811,880,5308
5762,872,5286
5706,880,5308
5639,900,5317
5600,901,5308
5578,899,5265
5600,944,5245
5682,1029,5239
5917,1073,5245
6365,1025,5215
7079,880,5183
8011,537,5160
9087,-129,5183
10135,-1015,5195
10989,-1738,5183
11452,-2041,5137
11411,-2039,5120
10771,-2013,5120
9615,-2039,5120
8183,-2049,5082
6868,-2039,5058
5894,-2061,5050
5283,-2039,5058
4884,-1836,5027
4649,-1416,4995
4542,-901,4977
4543,-408,4995
4552,8,4997
4543,343,4995
4489,603,4984
4438,816,4995
4425,997,4995
4543,1159,4995
4749,1290,4982
4966,1395,4995
5085,1478,5016
5177,1545,5058
5272,1602,5084
5389,1653,5120
5422,1692,5145
5389,1717,5183
5315,1735,5205
5283,1760,5245
5270,1794,5292
5283,1824,5370
5309,1844,5434
5389,1867,5495
5491,1898,5540
5600,1932,5620
5689,1953,5710
5811,1974,5807
5962,2002,5866
6128,2039,5932
6247,2069,6008
6340,2103,6119
6402,2141,6215
6445,2189,6307
6414,2231,6386
6340,2275,6494
6259,2316,6593
6234,2361,6681
6203,2396,6736
6128,2425,6806
6001,2441,6872
5917,2447,6931
5870,2436,6952
5811,2425,6993
5689,2414,7051
5600,2404,7118
5582,2378,7129
5600,2339,7118
5553,2292,7102
5494,2253,7118
5496,2215,7121
5600,2168,7118
5718,2098,7085
5811,2017,7056
5838,1930,7014
5811,1846,6993
5711,1757,6964
5600,1674,6931
5515,1589,6864
5494,1502,6806
5466,1409,6739
5389,1331,6681
5229,1270,6605
5072,1223,6556
4971,1169,6518
4966,1116,6494
4977,1067,6432
4966,1030,6369
4905,994,6297
4860,966,6244
4841,942,6173
4860,923,6119
4863,898,6073
4860,880,6057
4846,866,6024
4860,858,5994
4865,845,5951
4860,837,5932
4837,834,5917
4860,837,5932
4908,835,5933
4966,837,5932
4999,845,5913
5072,858,5932
5175,862,5962
5283,858,5994
5333,853,5987
5389,858,5994
5472,870,6017
5600,880,6057
5703,883,6059
5811,880,6057
5886,879,6048
5917,880,6057
5859,882,6049
5811,880,6057
5827,879,6058
5917,880,6057
5987,888,6019
6023,901,5994
6020,921,5983
6023,944,5994
6036,976,5970
6128,1030,5932
6344,1081,5883
6762,1052,5869
7419,839,5861
8347,386,5869
9423,-295,5864
10460,-1073,5869
11234,-1719,5863
11623,-2039,5869
11483,-2076,5863
10777,-2039,5869
9615,-2048,5863
8347,-2039,5869
7226,-2002,5863
6340,-2039,5869
5635,-2132,5864
5177,-2017,5869
4979,-1537,5862
4966,-880,5869
4945,-354,5865
4860,0,5869
4702,311,5860
4543,622,5869
4446,854,5868
4543,1009,5869
4822,1154,5853
5177,1309,5869
5431,1427,5896
5600,1502,5932
5709,1568,5928
5811,1631,5932
5832,1673,5945
5811,1695,5994
5777,1716,6026
5811,1738,6057
5864,1758,6074
5917,1781,6119
5948,1813,6167
6023,1846,6244
6125,1868,6324
6234,1889,6431
6290,1915,6524
6340,1953,6619
6392,1988,6695
6445,2017,6806
6419,2043,6925
6340,2082,7056
6279,2125,7149
6340,2168,7243
6458,2198,7327
6551,2232,7431
6553,2272,7518
6551,2318,7618
6560,2353,7707
6551,2382,7805
6450,2404,7869
6340,2425,7930
6290,2431,7980
6340,2425,8055
6400,2411,8100
6445,2404,8117
6423,2389,8098
6340,2361,8117
6206,2315,8151
6128,2275,8180
6114,2237,8146
6128,2189,8117
6110,2116,8104
6128,2039,8117
6182,1970,8089
6234,1910,8055
6223,1832,8013
6234,1738,7992
6286,1637,7952
6340,1545,7930
6300,1456,7899
6234,1374,7868
6179,1298,7795
6128,1245,7743
5989,1201,7703
5811,1159,7680
5662,1104,7615
5600,1052,7555
5549,1010,7505
5494,987,7493
5424,966,7459
5389,944,7431
5343,919,7389
5283,901,7368
5200,888,7330
5177,880,7306
5210,869,7268
5283,858,7243
5331,845,7199
5389,837,7181
5446,832,7167
5494,837,7181
5457,846,7175
5389,858,7181
5371,862,7173
5494,858,7181
5672,851,7172
5811,858,7181
5858,872,7176
5917,880,7181
6012,870,7168
6128,858,7181
6182,856,7183
6234,858,7181
6287,859,7139
6340,858,7118
6300,867,7109
6234,880,7118
6197,887,7089
6234,880,7056
6255,874,7013
6234,880,6993
6166,888,6955
6128,880,6931
6139,889,6912
6234,966,6931
6390,1074,6935
6657,1116,6931
7102,1046,6891
7819,880,6869
8705,525,6853
9615,-150,6869
10442,-1043,6867
11200,-1760,6869
11693,-2046,6855
11623,-2039,6869
10857,-2018,6871
9721,-2039,6869
8582,-2037,6829
7607,-2039,6806
6758,-2085,6792
6128,-2039,6806
5764,-1738,6801
5600,-1223,6806
5470,-701,6798
5389,-279,6806
5370,62,6797
5389,365,6806
5364,615,6802
5389,816,6806
5512,977,6790
5706,1116,6806
5832,1230,6830
5917,1331,6869
5972,1418,6866
6023,1481,6869
6010,1518,6878
6023,1545,6931
6093,1577,6965
6234,1610,6993
6323,1634,7002
6340,1653,7056
6281,1673,7117
6234,1695,7181
6237,1716,7201
6340,1738,7243
6466,1766,7312
6551,1803,7431
6548,1836,7527
6551,1867,7618
6590,1896,7691
6657,1932,7805
6668,1964,7924
6657,1996,8055
6641,2023,8149
6657,2060,8242
6655,2102,8322
6657,2146,8430
6652,2179,8523
6657,2211,8617
6616,2241,8675
6551,2275,8742
6474,2294,8796
6445,2296,8867
6413,2283,8904
6340,2275,8929
6182,2267,8920
6023,2253,8929
5918,2222,8925
5917,2189,8929
5960,2156,8913
6023,2125,8929
6042,2076,8936
6023,2017,8929
5958,1951,8861
5917,1889,8804
5902,1817,8760
5917,1738,8742
5911,1650,8682
5917,1567,8617
5918,1487,8541
5917,1416,8492
5871,1348,8423
5811,1288,8367
5717,1230,8297
5600,1180,8242
5462,1132,8166
5389,1095,8117
5374,1060,8072
5389,1030,8055
5375,995,8016
5389,966,7992
5411,941,7955
5389,923,7930
5244,900,7884
5072,880,7868
4963,864,7855
4966,858,7868
5004,849,7858
5072,837,7868
5159,821,7866
5283,816,7868
5365,820,7829
5389,837,7805
5363,852,7788
5389,858,7805
5471,856,7801
5600,858,7805
5710,868,7795
5811,880,7805
5851,882,7798
5811,880,7805
5685,878,7798
5600,880,7805
5578,882,7795
5600,880,7805
5580,880,7803
5600,880,7805
5683,881,7770
5811,880,7743
5881,881,7720
5917,880,7743
5926,879,7751
5917,880,7743
5853,886,7695
5811,901,7680
5849,946,7676
6023,1030,7680
6336,1104,7640
6868,1073,7618
7626,866,7608
8558,472,7618
9500,-116,7583
10355,-858,7555
11023,-1585,7538
11411,-2039,7555
11321,-2132,7533
10672,-2039,7493
9570,-1994,7433
8347,-2039,7431
7237,-2082,7481
6340,-2039,7618
5633,-1877,7775
5177,-1545,7930
4950,-1059,8010
4860,-537,8055
4753,-116,8071
4649,193,8117
4601,450,8150
4649,687,8180
4702,873,8172
4755,1009,8180
4819,1118,8175
4966,1223,8180
5133,1317,8161
5283,1395,8180
5345,1457,8206
5389,1502,8242
5425,1530,8234
5494,1545,8242
5544,1561,8259
5600,1588,8305
5645,1622,8324
5706,1653,8367
5752,1675,8416
5811,1695,8492
5860,1717,8542
5917,1738,8617
5988,1755,8698
6128,1781,8804
6273,1814,8868
6340,1846,8929
6284,1864,8976
6234,1889,9054
6259,1926,9111
6340,1974,9179
6362,2011,9229
6340,2039,9304
6289,2065,9360
6234,2103,9429
6128,2139,9479
6023,2168,9554
5945,2180,9612
5917,2189,9678
5870,2191,9707
5811,2189,9741
5743,2178,9760
5706,2168,9803
5656,2150,9813
5600,2125,9803
5554,2089,9754
5600,2060,9741
5706,2033,9734
5811,1996,9741
5831,1935,9704
5811,1867,9678
5793,1802,9643
5811,1738,9616
5817,1663,9545
5811,1588,9491
5769,1519,9445
5706,1459,9429
5597,1393,9369
5494,1331,9304
5418,1273,9223
5389,1223,9179
5316,1167,9115
5177,1116,9054
5019,1074,8972
4966,1052,8929
4957,1031,8889
4860,1009,8867
4625,976,8802
4438,944,8742
4397,917,8682
4438,901,8679
4426,889,8678
4438,880,8679
4529,867,8638
4649,858,8617
4667,854,8600
4649,858,8617
4674,860,8612
4755,858,8617
4803,854,8605
4860,858,8617
4953,868,8609
5072,880,8617
5133,882,8607
5177,880,8617
5224,877,8609
5283,880,8617
5287,883,8607
5283,880,8617
5273,876,8609
5283,880,8617
5265,893,8607
5283,901,8617
5327,902,8610
5389,901,8617
5397,906,8606
5389,901,8617
5377,894,8612
5389,901,8617
5410,923,8602
5494,944,8617
5650,977,8619
5917,1052,8617
6351,1122,8573
7079,1052,8554
8074,726,8546
9192,172,8554
10250,-498,8519
11200,-1159,8492
11909,-1709,8474
12151,-2039,8492
11706,-2117,8470
10672,-2039,8430
9335,-1985,8372
8030,-2039,8367
6928,-2117,8368
6128,-2039,8367
5573,-1725,8323
5177,-1245,8305
4854,-749,8296
4649,-322,8305
4558,32,8269
4543,343,8242
4523,606,8223
4543,816,8242
4621,976,8239
4755,1116,8242
4864,1243,8230
4966,1352,8242
5033,1429,8234
5072,1481,8242
5024,1522,8234
4966,1567,8242
4929,1612,8228
4966,1653,8242
5014,1686,8258
5072,1717,8305
5116,1749,8330
5177,1781,8367
5231,1806,8386
5283,1824,8430
5297,1840,8470
5283,1867,8554
5228,1899,8641
5177,1932,8742
5148,1952,8802
5177,1974,8867
5229,2000,8917
5283,2039,8992
5292,2079,9046
5283,2125,9116
5267,2167,9170
5283,2211,9241
5292,2244,9293
5283,2275,9366
5231,2298,9425
5177,2318,9491
5119,2329,9519
5072,2339,9554
5011,2343,9573
4966,2339,9616
4914,2320,9641
4860,2296,9678
4789,2272,9682
4755,2253,9678
4747,2227,9636
4755,2189,9616
4740,2136,9601
4755,2082,9616
4801,2021,9593
4860,1953,9554
4866,1869,9477
4860,1781,9429
4883,1692,9383
4966,1610,9366
5039,1528,9328
5072,1459,9304
5032,1395,9264
4966,1331,9241
4892,1260,9181
4860,1202,9116
4853,1156,9032
4860,1116,8992
4825,1068,8955
4755,1030,8929
4644,1005,8859
4543,987,8804
4463,956,8754
4438,923,8742
4432,895,8707
4438,880,8679
4427,866,8634
4438,858,8617
4445,855,8581
4438,858,8554
4384,857,8507
4332,858,8492
4274,858,8478
4226,858,8492
4210,855,8485
4332,858,8492
4579,868,8482
4860,880,8492
5046,881,8484
5177,880,8492
5285,881,8483
5389,880,8492
5408,872,8483
5389,858,8492
5364,853,8484
5389,858,8492
5397,871,8481
5389,880,8492
5369,883,8487
5389,880,8492
5406,885,8478
5389,901,8492
5316,923,8494
5283,944,8492
5355,981,8449
5600,1052,8430
6043,1115,8420
6762,1052,8430
7739,723,8396
8875,107,8367
9974,-660,8345
10883,-1352,8367
11411,-1819,8370
11411,-2039,8367
10800,-2084,8328
9721,-2039,8305
8393,-2004,8283
7079,-2039,8305
5956,-2103,8311
5177,-2039,8305
4736,-1744,8257
4543,-1266,8242
4455,-762,8238
4438,-322,8242
4445,45,8201
4438,365,8180
4344,629,8170
4226,837,8180
4159,998,8144
4226,1137,8117
4369,1255,8099
4543,1352,8117
4666,1423,8110
4755,1481,8117
4769,1536,8129
4755,1588,8180
4722,1629,8209
4755,1653,8242
4816,1670,8257
4860,1695,8305
4817,1729,8350
4755,1760,8430
4747,1782,8507
4860,1803,8617
5051,1823,8707
5283,1846,8804
5474,1864,8878
5600,1889,8992
5652,1918,9109
5706,1953,9241
5767,1982,9331
5811,2017,9429
5776,2057,9512
5706,2103,9616
5637,2138,9697
5600,2168,9803
5549,2195,9895
5494,2232,9991
5429,2267,10044
5389,2296,10115
5368,2311,10176
5389,2318,10240
5376,2311,10260
5283,2296,10303
5105,2273,10356
4966,2253,10428
4900,2233,10437
4860,2211,10428
4756,2172,10406
4649,2125,10428
4601,2070,10430
4649,2017,10428
4733,1956,10386
4860,1889,10365
5013,1813,10329
5177,1738,10303
5294,1655,10236
5389,1567,10178
5458,1474,10103
5494,1395,10053
5429,1333,9982
5283,1288,9928
5099,1237,9855
4966,1180,9803
4888,1119,9731
4860,1073,9678
4817,1038,9607
4755,1009,9554
4678,973,9479
4649,944,9429
4647,921,9360
4649,901,9304
4600,876,9224
4543,858,9179
4510,846,9135
4543,837,9116
4595,821,9074
4649,816,9054
4687,823,9018
4755,837,8992
4820,838,8940
4860,837,8929
4849,844,8925
4860,858,8929
4902,862,8886
4966,858,8867
5005,854,8857
5072,858,8867
5136,862,8829
5177,858,8804
5152,855,8787
5177,858,8804
5270,870,8795
5389,880,8804
5415,884,8803
5389,880,8804
5341,878,8761
5283,880,8742
5170,883,8733
5072,880,8742
5054,892,8704
5177,944,8679
5445,1015,8665
5917,1052,8679
6581,1020,8650
7396,901,8617
8292,595,8572
9298,0,8554
10357,-806,8516
11306,-1524,8492
11855,-1925,8454
11834,-2039,8430
11182,-2047,8383
10038,-2039,8367
8627,-2029,8357
7291,-2039,8367
6254,-2079,8336
5600,-2039,8305
5206,-1797,8260
4966,-1352,8242
4811,-837,8206
4755,-365,8180
4721,23,8137
4649,343,8117
4512,602,8080
4438,816,8055
4488,989,8010
4649,1137,7992
4779,1264,7976
4860,1374,7992
4898,1460,7991
4966,1524,7992
5018,1570,7956
5072,1610,7930
5106,1645,7904
5177,1674,7930
5240,1696,7958
5283,1717,7992
5275,1744,7986
5283,1781,7992
5316,1818,8002
5389,1846,8055
5469,1864,8105
5600,1889,8180
5761,1920,8237
5917,1953,8305
5993,1973,8350
6023,1996,8430
6025,2029,8514
6023,2082,8617
5975,2130,8680
5917,2168,8742
5855,2194,8790
5811,2232,8867
5752,2276,8925
5706,2318,8992
5650,2342,9040
5600,2361,9116
5561,2374,9178
5600,2382,9241
5672,2373,9266
5706,2361,9304
5648,2350,9329
5600,2339,9366
5595,2312,9365
5600,2275,9366
5539,2231,9352
5494,2189,9366
5519,2137,9363
5600,2082,9366
5623,2019,9333
5600,1953,9304
5574,1871,9257
5600,1781,9241
5617,1689,9211
5600,1610,9179
5514,1534,9105
5389,1459,9054
5223,1379,9010
5072,1309,8992
4939,1250,8933
4860,1202,8867
4825,1147,8784
4860,1095,8742
4916,1046,8700
4966,1009,8679
4968,973,8638
4966,944,8617
4961,919,8578
4966,901,8554
4955,880,8511
4966,858,8492
4974,840,8457
4966,837,8430
4906,839,8380
4860,837,8367
4844,823,8361
4860,816,8367
4853,820,8330
4860,837,8305
4895,850,8286
4966,858,8305
4992,860,8301
4966,858,8305
4891,854,8293
4860,858,8305
4901,871,8298
5072,880,8305
5316,875,8295
5600,858,8305
5806,851,8296
5917,858,8305
5925,875,8297
5917,880,8305
5911,878,8294
5917,880,8305
5878,886,8299
5811,880,8305
5756,885,8291
5811,944,8305
5998,1035,8305
6340,1073,8305
6826,1009,8264
7502,837,8242
8338,453,8228
9298,-258,8242
10289,-1160,8216
11200,-1846,8180
11742,-2081,8127
11623,-2039,8117
10742,-2011,8109
9404,-2039,8117
8015,-2040,8103
6868,-2039,8117
5991,-2084,8134
5389,-2039,8180
5020,-1738,8204
4860,-1223,8242
4791,-696,8264
4755,-258,8305
4698,109,8324
4649,429,8367
4588,681,8410
4543,880,8492
4512,1051,8573
4543,1202,8679
4593,1311,8751
4649,1395,8804
4671,1473,8817
4755,1545,8867
4919,1598,8924
5177,1631,8992
5412,1661,9013
5600,1695,9054
5717,1731,9105
5811,1760,9179
5870,1782,9209
5917,1803,9241
5925,1830,9264
5917,1867,9304
5895,1903,9319
5917,1932,9366
5962,1950,9422
6023,1974,9491
6066,2003,9516
6128,2039,9554
6162,2069,9584
6128,2103,9616
6011,2141,9602
5917,2189,9616
5864,2233,9648
5811,2275,9678
5694,2309,9594
5600,2339,9429
5574,2361,9215
5600,2382,9054
5593,2396,8930
5600,2404,8867
5644,2395,8801
5706,2382,8742
5679,2362,8659
5600,2339,8617
5547,2307,8582
5600,2275,8554
5677,2237,8482
5706,2189,8430
5649,2125,8387
5600,2060,8367
5585,1997,8303
5600,1932,8242
5592,1849,8188
5600,1760,8180
5608,1671,8152
5600,1588,8117
5540,1500,8047
5494,1416,7992
5456,1342,7923
5389,1288,7868
5259,1235,7795
5177,1180,7743
5168,1120,7675
5177,1073,7618
5118,1037,7540
5072,1009,7493
5072,975,7450
5072,944,7431
4972,918,7391
4860,901,7368
4820,880,7332
4860,858,7306
4872,840,7258
4860,837,7243
4846,837,7237
4860,837,7243
4856,832,7207
4860,837,7181
4859,848,7163
4860,858,7181
4840,857,7178
4860,858,7181
4908,867,7170
4966,880,7181
4992,882,7175
5072,880,7181
5211,880,7172
5389,880,7181
5506,873,7173
5600,858,7181
5661,851,7174
5706,858,7181
5695,874,7171
5706,880,7181
5749,878,7177
5811,880,7181
5818,885,7168
5811,880,7181
5832,881,7184
5917,923,7181
6031,992,7139
6234,1030,7118
6618,1005,7110
7291,901,7118
8189,603,7088
9192,-21,7056
10150,-885,7016
10989,-1631,6993
11545,-1992,6951
11623,-2039,6931
11049,-2021,6920
9932,-2039,6931
8559,-2050,6905
7291,-2039,6869
6290,-2050,6819
5600,-2039,6806
5136,-1881,6798
4860,-1502,6806
4704,-987,6781
4649,-472,6744
4633,-53,6690
4649,279,6681
4648,555,6682
4649,794,6681
4659,985,6639
4755,1137,6619
4903,1263,6612
5072,1374,6619
5182,1459,6582
5283,1524,6556
5350,1581,6543
5389,1631,6556
5366,1668,6528
5389,1695,6494
5475,1724,6466
5600,1760,6494
5666,1796,6523
5706,1824,6556
5745,1845,6571
5811,1867,6619
5859,1895,6672
5917,1932,6744
5973,1965,6794
6023,1996,6869
6023,2018,6949
6023,2039,7056
6021,2062,7143
6023,2103,7243
5999,2155,7332
6023,2211,7431
6108,2253,7493
6234,2296,7555
6308,2339,7605
6340,2382,7680
6339,2408,7740
6340,2425,7805
6300,2435,7855
6234,2447,7930
6130,2443,7994
6023,2425,8055
5902,2399,8081
5811,2382,8117
5741,2366,8146
5706,2339,8180
5681,2295,8177
5706,2253,8180
5754,2214,8173
5811,2168,8180
5823,2096,8152
5811,2017,8117
5762,1941,8054
5706,1867,7992
5662,1775,7913
5706,1674,7868
5784,1577,7830
5811,1502,7805
5718,1430,7742
5600,1352,7680
5496,1267,7608
5389,1202,7555
5215,1155,7483
5072,1116,7431
5025,1062,7383
5072,1009,7368
5092,966,7335
5072,944,7306
5016,923,7261
4966,901,7243
4899,876,7211
4860,858,7181
4846,844,7131
4860,837,7118
4852,833,7114
4860,837,7118
4892,837,7082
4966,837,7056
5023,833,7038
5072,837,7056
5106,846,7053
5177,858,7056
5269,862,7045
5389,858,7056
5491,853,7050
5600,858,7056
5696,871,7047
5811,880,7056
5885,882,7049
5917,880,7056
5867,880,7048
5811,880,7056
5776,880,7049
5811,880,7056
5865,881,7049
5917,880,7056
5921,879,7048
5917,880,7056
5935,893,7052
6023,923,7056
6122,969,7027
6234,1030,6993
6448,1079,6944
6974,1030,6931
7833,739,6925
8875,129,6931
9879,-690,6901
10777,-1438,6869
11457,-1893,6825
11728,-2039,6806
11372,-2042,6772
10460,-2039,6744
9241,-2050,6701
8030,-2039,6681
6989,-2027,6649
6234,-2039,6619
5749,-2002,6570
5494,-1760,6556
5352,-1274,6552
5283,-687,6556
5225,-191,6521
5177,172,6494
5107,456,6477
5072,708,6494
5085,910,6492
5177,1073,6494
5280,1218,6483
5389,1352,6494
5476,1453,6489
5600,1524,6494
5712,1581,6485
5811,1631,6494
5853,1668,6487
5917,1695,6494
6010,1725,6485
6128,1760,6494
6165,1795,6504
6128,1824,6556
6077,1847,6612
6128,1867,6681
6240,1886,6729
6340,1910,6806
6376,1938,6890
6445,1974,6993
6559,2008,7075
6657,2039,7181
6631,2065,7295
6551,2103,7431
6506,2147,7528
6551,2189,7618
6581,2218,7695
6551,2253,7805
6447,2295,7902
6340,2339,7992
6219,2364,8048
6128,2382,8117
6106,2401,8178
6234,2425,8242
6426,2434,8270
6551,2425,8305
6489,2402,8330
6340,2382,8367
6230,2362,8369
6234,2339,8367
6247,2301,8352
6234,2253,8367
6229,2198,8369
6340,2146,8367
6488,2087,8331
6551,2017,8305
6454,1932,8266
6340,1846,8242
6299,1759,8200
6340,1674,8180
6376,1577,8148
6445,1481,8117
6527,1394,8050
6551,1331,7992
6394,1276,7924
6128,1223,7868
5867,1164,7789
5706,1116,7743
5583,1079,7705
5494,1052,7680
5447,1018,7612
5494,987,7555
5563,961,7507
5600,944,7493
5554,923,7457
5494,901,7431
5434,877,7391
5389,858,7368
5318,843,7324
5283,837,7306
5303,835,7292
5389,837,7306
5452,835,7298
5494,837,7306
5524,843,7302
5600,858,7306
5667,872,7272
5706,880,7243
5719,878,7221
5811,880,7243
5967,881,7251
6128,880,7243
6196,869,7198
6234,858,7181
6273,856,7174
6340,858,7181
6347,860,7148
6340,858,7118
6352,858,7097
6445,858,7118
6530,860,7124
6551,858,7118
6463,857,7079
6340,858,7056
6211,866,7021
6128,880,6993
6105,922,6947
6234,1009,6931
6550,1096,6924
7079,1095,6931
7782,943,6901
8664,622,6869
9632,75,6827
10566,-708,6806
11293,-1527,6769
11728,-2039,6744
11724,-2133,6706
11200,-2039,6681
10187,-2012,6641
8981,-2039,6619
7854,-2036,6585
6974,-2039,6556
6322,-2065,6509
5917,-1932,6494
5700,-1492,6489
5600,-880,6494
5489,-367,6459
5389,-21,6431
5337,258,6414
5389,537,6431
5478,763,6430
5600,923,6431
5732,1052,6420
5917,1180,6431
6093,1289,6428
6234,1374,6431
6260,1442,6420
6234,1502,6431
6195,1552,6430
6234,1588,6431
6291,1613,6413
6340,1631,6431
6335,1649,6459
6340,1674,6494
6340,1705,6489
6340,1738,6494
6313,1771,6507
6340,1803,6556
6430,1826,6602
6551,1846,6681
6586,1863,6769
6551,1889,6869
6508,1918,6928
6551,1953,6993
6621,1983,7068
6657,2017,7181
6603,2056,7277
6551,2103,7368
6558,2147,7428
6657,2189,7493
6741,2222,7544
6762,2253,7618
6705,2276,7680
6657,2296,7743
6610,2308,7770
6551,2318,7805
6438,2314,7831
6340,2296,7868
6271,2263,7869
6234,2232,7868
6173,2208,7854
6128,2189,7868
6109,2154,7869
6128,2103,7868
6128,2038,7832
6128,1974,7805
6121,1911,7768
6128,1846,7743
6119,1765,7683
6128,1674,7618
6131,1579,7537
6128,1502,7493
6079,1436,7455
6023,1374,7431
5936,1304,7370
5811,1245,7306
5609,1197,7226
5389,1159,7181
5160,1114,7139
4966,1073,7118
4830,1037,7080
4860,1009,7056
5045,974,7018
5283,944,6993
5396,919,6952
5389,901,6931
5344,879,6897
5389,858,6869
5492,842,6821
5600,837,6806
5625,834,6800
5600,837,6806
5566,838,6773
5600,837,6744
5659,832,6722
5706,837,6744
5697,848,6750
5706,858,6744
5745,857,6702
5811,858,6681
5827,867,6668
5811,880,6681
5782,882,6678
5811,880,6681
5887,880,6672
6023,880,6681
6114,880,6677
6128,880,6681
6053,883,6671
6023,880,6681
6057,869,6679
6128,858,6681
6139,865,6667
6128,880,6681
6122,887,6687
6128,880,6681
6078,888,6637
6023,944,6619
6065,1026,6615
6340,1073,6619
6831,1040,6581
7502,901,6556
8315,567,6547
9298,-43,6556
10330,-835,6524
11200,-1524,6494
11657,-1911,6475
11623,-2039,6494
11062,-2061,6494
10038,-2039,6494
8700,-2009,6483
7396,-2039,6494
6375,-2112,6489
5706,-2039,6494
5254,-1682,6487
4966,-1137,6494
4805,-629,6486
4755,-236,6494
4710,89,6490
4649,386,6494
4568,628,6481
4543,816,6494
4593,973,6497
4755,1116,6494
4964,1226,6452
5177,1309,6431
5307,1377,6422
5389,1438,6431
5428,1487,6418
5494,1524,6431
5549,1550,6457
5600,1567,6494
5601,1581,6489
5600,1610,6494
5617,1647,6510
5706,1674,6556
5815,1683,6579
5917,1695,6619
5969,1724,6666
6023,1760,6744
6078,1782,6800
6128,1803,6869
6103,1830,6943
6023,1867,7056
5934,1897,7151
5917,1932,7243
5924,1972,7319
5917,2017,7431
5881,2051,7532
5917,2082,7618
6018,2112,7663
6128,2146,7743
6176,2169,7838
6234,2189,7930
6309,2202,7959
6340,2211,7992
6217,2202,8045
6023,2189,8117
5863,2175,8130
5811,2168,8117
5800,2151,8098
5811,2125,8117
5811,2083,8120
5811,2039,8117
5795,1993,8083
5811,1953,8055
5829,1904,8012
5811,1846,7992
5709,1771,7962
5600,1695,7930
5525,1618,7861
5494,1545,7805
5440,1467,7739
5389,1395,7680
5362,1332,7600
5389,1288,7555
5403,1247,7521
5389,1202,7493
5331,1145,7422
5283,1095,7368
5231,1055,7327
5177,1030,7306
5078,1007,7239
4966,987,7181
4844,965,7147
4755,944,7181
4683,919,7213
4649,901,7243
4603,889,7238
4543,880,7243
4465,866,7235
4438,858,7243
4440,856,7235
4438,858,7243
4402,856,7236
4438,858,7243
4597,867,7235
4860,880,7243
5100,883,7237
5283,880,7243
5401,876,7233
5494,880,7243
5515,883,7242
5494,880,7243
5456,876,7209
