II,MCL,PLETH,RESP
1524,2802,2791,4038
886,2773,2764,4037
-48,2729,2756,4038
-925,2664,2755,4012
-1452,2620,2756,3996
-1592,2604,2735,3991
-1549,2620,2721,3996
-1521,2637,2716,3975
-1549,2656,2721,3955
-1566,2652,2705,3944
-1549,2620,2686,3955
-1533,2557,2673,3942
-1549,2511,2686,3913
-1564,2486,2693,3876
-1549,2474,2686,3872
-1530,2448,2661,3874
-1549,2438,2651,3872
-1576,2440,2650,3844
-1549,2438,2651,3830
-1508,2408,2633,3826
-1549,2401,2616,3830
-1615,2441,2597,3808
-1549,2511,2581,3788
-1405,2555,2556,3778
-1428,2583,2546,3788
-1591,2602,2546,3776
-1549,2620,2546,3747
-1204,2626,2525,3710
-968,2656,2512,3705
-1100,2699,2509,3708
-1282,2729,2512,3705
-1144,2721,2492,3678
-847,2729,2477,3663
-698,2765,2472,3660
-629,2802,2477,3663
-442,2798,2460,3642
-266,2802,2442,3622
-310,2834,2433,3612
-484,2874,2442,3622
-616,2876,2432,3610
-774,2874,2407,3580
-1015,2889,2377,3543
-1137,2911,2372,3538
-974,2905,2375,3542
-750,2911,2372,3538
-765,2944,2349,3510
-919,2984,2337,3497
-796,2983,2335,3495
-290,2984,2337,3497
163,3021,2318,3472
73,3093,2302,3455
-452,3132,2295,3450
-823,3129,2302,3455
-705,3094,2300,3435
-315,3056,2302,3414
96,3012,2302,3402
532,2984,2302,3414
874,2962,2282,3414
726,2947,2267,3414
35,2922,2260,3407
-605,2911,2267,3414
-742,2908,2263,3411
-702,2911,2267,3414
-998,2892,2277,3409
-1500,2874,2302,3414
-1715,2865,2326,3410
-1549,2874,2372,3414
-1293,2876,2432,3411
-1065,2874,2512,3414
-721,2868,2587,3408
-266,2874,2686,3414
45,2876,2799,3413
24,2874,2930,3414
-229,2865,3048,3405
-436,2874,3174,3414
-365,2881,3304,3431
24,2874,3453,3455
572,2847,3599,3457
1040,2838,3767,3455
1269,2841,3948,3449
1282,2838,4151,3455
1218,2809,4343,3454
1210,2802,4535,3455
1271,2820,4710,3450
1258,2838,4884,3455
975,2816,5037,3454
460,2802,5198,3455
112,2825,5352,3450
290,2874,5511,3455
774,2887,5642,3455
944,2874,5756,3455
619,2871,5841,3447
339,2911,5930,3455
581,2957,6011,3460
1113,2984,6104,3455
1397,2961,6180,3427
1331,2911,6244,3414
1190,2846,6277,3413
1137,2802,6314,3414
1145,2765,6343,3388
1234,2729,6384,3372
1397,2683,6412,3368
1476,2656,6453,3372
1324,2639,6487,3349
1089,2620,6523,3330
1054,2576,6535,3324
1282,2547,6558,3330
1530,2539,6583,3313
1573,2547,6628,3289
1481,2538,6649,3262
1476,2547,6663,3247
1620,2572,6655,3221
1791,2583,6663,3205
1880,2563,6660,3199
1911,2583,6663,3205
1899,2630,6642,3190
1791,2620,6628,3164
1578,2557,6604,3132
1428,2583,6593,3122
1527,2639,6561,3120
1766,2547,6523,3122
1725,2412,6464,3105
1282,2547,6418,3081
1029,2768,6365,3050
1452,2583,6314,3039
1834,2222,6239,3036
968,2620,6174,3039
-804,3820,6102,3022
-1549,4512,6035,2997
-341,3811,5943,2967
1331,2620,5860,2956
1688,2259,5770,2952
992,2656,5686,2956
633,2832,5576,2939
895,2511,5477,2914
963,2206,5379,2882
508,2147,5302,2872
-2,2042,5211,2871
-266,1746,5128,2872
-453,1443,5044,2853
-677,1237,4988,2831
-874,1016,4930,2805
-1065,728,4884,2789
-1325,455,4826,2766
-1549,291,4779,2748
-1606,206,4720,2724
-1549,146,4674,2706
-1523,42,4627,2681
-1549,-146,4605,2664
-1563,-513,4582,2644
-1549,-1092,4570,2623
-1540,-1783,4535,2593
-1549,-2292,4500,2581
-1558,-2431,4455,2580
-1549,-2292,4430,2581
-1539,-2197,4397,2560
-1549,-2292,4360,2539
-1575,-2430,4301,2519
-1549,-2292,4256,2498
-1360,-1735,4214,2455
-919,-837,4186,2415
-270,200,4145,2384
411,1237,4116,2373
909,2162,4082,2354
1113,2874,4046,2331
1063,3300,3988,2305
944,3493,3942,2290
997,3563,3903,2269
1355,3602,3872,2248
1854,3623,3817,2222
2129,3638,3767,2206
1981,3664,3725,2186
1573,3711,3698,2165
1202,3756,3657,2136
1016,3784,3628,2123
1038,3800,3605,2120
1258,3820,3593,2123
1552,3836,3559,2106
1718,3820,3523,2081
1752,3758,3483,2054
1839,3675,3453,2040
1956,3606,3414,2021
1863,3566,3384,1998
1660,3531,3359,1969
1839,3493,3349,1957
2463,3438,3319,1954
2879,3384,3279,1957
2600,3332,3232,1941
2008,3311,3209,1915
1697,3296,3193,1886
1670,3275,3174,1873
1630,3230,3135,1870
1621,3202,3105,1873
1774,3194,3082,1859
1887,3202,3070,1832
1725,3196,3036,1799
1500,3202,3000,1790
1548,3217,2970,1793
1766,3238,2965,1790
1744,3226,2954,1765
1428,3202,2930,1748
1197,3186,2887,1747
1331,3202,2860,1748
1577,3211,2842,1728
1524,3202,2825,1707
1169,3174,2788,1699
919,3165,2756,1707
961,3156,2731,1706
1016,3129,2721,1707
817,3078,2701,1709
581,3056,2686,1707
631,3061,2667,1685
895,3056,2651,1665
1043,3000,2626,1659
1016,2947,2616,1665
1067,2932,2615,1663
1355,2947,2616,1665
1727,2935,2596,1668
1936,2911,2581,1665
1882,2888,2577,1642
1670,2874,2581,1624
1466,2829,2565,1618
1403,2765,2546,1624
1504,2688,2535,1621
1645,2620,2546,1624
1574,2562,2551,1628
1186,2547,2546,1624
751,2553,2526,1599
677,2547,2512,1582
909,2502,2493,1581
944,2474,2477,1582
540,2482,2455,1561
73,2511,2442,1540
-75,2511,2425,1535
-48,2511,2407,1540
-156,2533,2381,1526
-290,2583,2372,1499
-142,2611,2372,1472
242,2620,2372,1457
485,2624,2352,1438
436,2656,2337,1415
358,2692,2333,1391
532,2729,2337,1374
870,2759,2321,1353
1113,2802,2302,1332
1242,2832,2291,1309
1452,2838,2302,1291
1672,2812,2307,1269
1524,2802,2302,1249
887,2824,2281,1225
194,2874,2267,1207
-118,2903,2260,1187
-121,2911,2267,1166
-89,2905,2270,1140
-24,2911,2267,1124
131,2922,2248,1120
194,2947,2232,1124
37,2967,2224,1112
-145,2984,2232,1082
-205,3002,2237,1050
-315,3056,2232,1041
-532,3113,2211,1045
-532,3129,2198,1041
-149,3085,2192,1016
218,3056,2198,999
147,3068,2196,998
-194,3093,2198,999
-390,3076,2195,980
-387,3056,2198,957
-403,3055,2194,949
-436,3056,2198,957
-313,3019,2196,960
-48,2984,2198,957
146,2975,2191,955
169,2984,2198,957
113,2964,2210,957
73,2947,2232,957
39,2944,2235,957
-24,2947,2232,957
-98,2923,2232,953
-121,2911,2267,957
-81,2925,2317,974
-48,2947,2372,999
-103,2931,2412,1008
-218,2911,2477,999
-264,2915,2567,988
-145,2947,2686,999
99,2946,2800,1023
290,2911,2930,1041
228,2870,3074,1039
-97,2874,3244,1041
-379,2898,3411,1058
-290,2911,3593,1082
38,2890,3779,1089
121,2874,3977,1082
-183,2870,4154,1076
-411,2874,4325,1082
-179,2867,4481,1086
339,2874,4639,1082
734,2894,4778,1074
895,2911,4918,1082
849,2894,5052,1103
581,2874,5198,1124
203,2869,5324,1128
48,2874,5442,1124
153,2848,5540,1120
97,2802,5651,1124
-391,2752,5757,1124
-798,2729,5860,1124
-390,2720,5931,1122
726,2729,6000,1124
1459,2734,6063,1123
1113,2729,6139,1124
470,2694,6195,1123
992,2656,6244,1124
2853,2625,6274,1121
4621,2620,6314,1124
5068,2617,6345,1125
4621,2620,6384,1124
4391,2616,6401,1118
4621,2620,6418,1124
4757,2618,6425,1143
4621,2620,6453,1166
4528,2615,6474,1171
4621,2620,6488,1166
4679,2616,6467,1160
4621,2620,6453,1166
4581,2621,6444,1169
4621,2620,6453,1166
4643,2618,6438,1157
4621,2656,6418,1166
4606,2689,6390,1187
4621,2656,6384,1207
4624,2600,6368,1210
4621,2656,6349,1207
4617,2746,6297,1206
4621,2692,6244,1207
4617,2593,6181,1203
4621,2729,6139,1207
4617,2911,6088,1224
4621,2692,6035,1249
4617,2333,5948,1257
4621,2729,5860,1249
4617,3883,5763,1239
4621,4512,5686,1249
4617,3788,5597,1271
4621,2620,5511,1291
4617,2269,5412,1294
4621,2620,5337,1291
4617,2705,5264,1288
4621,2292,5198,1291
4617,1909,5106,1291
4621,1783,5023,1291
4617,1662,4943,1290
4621,1455,4884,1291
4617,1314,4811,1290
4621,1237,4744,1291
4617,1082,4668,1281
4621,873,4605,1249
4617,697,4539,1203
4621,546,4500,1166
4617,404,4463,1137
4621,400,4430,1082
4617,525,4372,988
4621,546,4325,874
4617,245,4284,773
4621,-291,4256,666
4617,-912,4213,534
4621,-1528,4186,375
4617,-2048,4165,212
4621,-2292,4151,42
4617,-2295,4113,-139
4621,-2292,4081,-333
4617,-2344,4056,-520
4621,-2110,4046,-708
4617,-1353,4014,-904
4621,-291,3977,-1124
4617,683,3933,-1351
4621,1492,3907,-1582
4617,2218,3871,-1818
4621,2802,3837,-2081
4617,3103,3795,-2353
4621,3202,3767,-2623
4617,3280,3732,-2906
4621,3384,3698,-3247
4617,3417,3654,-3601
4621,3384,3628,-3872
4617,3361,3607,-4016
4621,3384,3593,-4121
4617,3400,3558,-4252
4621,3384,3523,-4371
4617,3349,3493,-4400
4621,3311,3488,-4371
4617,3271,3476,-4352
4621,3238,3453,-4371
4617,3217,3411,-4378
4621,3202,3384,-4371
4617,3182,3364,-4362
4621,3165,3349,-4371
4617,3147,3312,-4372
4621,3129,3279,-4371
4617,3101,3253,-4365
4621,3093,3244,-4371
4617,3102,3226,-4369
4621,3129,3209,-4371
4617,3138,3187,-4366
4621,3129,3174,-4371
4617,3093,3153,-4367
4621,3056,3139,-4371
4617,3033,3120,-4367
4621,3056,3105,-4371
4617,3098,3080,-4367
4621,3129,3070,-4371
4617,3116,3066,-4367
4621,3093,3070,-4371
4617,3072,3054,-4367
4621,3056,3035,-4371
4617,3018,3011,-4367
4621,2984,3000,-4371
4617,2970,2982,-4367
4621,2984,2965,-4371
4617,2978,2941,-4367
4621,2947,2930,-4371
4617,2900,2924,-4367
4621,2874,2930,-4371
4617,2859,2929,-4367
4621,2838,2930,-4371
4617,2786,2925,-4367
4621,2729,2930,-4371
4617,2682,2929,-4367
4621,2656,2930,-4371
4617,2614,2923,-4367
4621,2547,2930,-4371
4617,2461,2944,-4367
4621,2401,2965,-4371
4617,2362,2968,-4367
4621,2329,2965,-4371
4617,2273,2957,-4367
4621,2219,2965,-4371
4617,2175,2969,-4367
4621,2147,2965,-4371
4617,2108,2942,-4367
4621,2074,2930,-4371
4617,2045,2927,-4367
4621,2038,2930,-4371
4617,2041,2913,-4367
4621,2074,2895,-4371
4617,2114,2875,-4367
4621,2147,2860,-4371
4616,2157,2837,-4367
4621,2183,2825,-4371
4619,2231,2822,-4367
4621,2292,2825,-4371
4613,2340,2809,-4367
4621,2401,2791,-4371
4625,2476,2769,-4367
4621,2547,2756,-4371
4604,2583,2733,-4367
4621,2620,2721,-4371
4641,2671,2715,-4367
4621,2729,2721,-4371
4552,2753,2718,-4367
4500,2765,2721,-4371
4414,2779,2719,-4367
4234,2802,2721,-4371
4052,2804,2714,-4367
4113,2802,2721,-4371
4373,2798,2735,-4367
4500,2802,2756,-4371
4306,2797,2756,-4367
4065,2802,2756,-4371
4033,2806,2762,-4367
4089,2802,2791,-4371
3971,2766,2813,-4367
3775,2729,2825,-4371
3729,2710,2820,-4367
3823,2729,2825,-4371
3805,2760,2837,-4367
3605,2802,2860,-4371
3341,2838,2875,-4367
3170,2874,2895,-4371
3141,2884,2912,-4367
3242,2874,2930,-4371
3279,2858,2931,-4367
3073,2874,2930,-4371
2727,2901,2925,-4367
2589,2911,2930,-4371
2678,2886,2927,-4367
2613,2874,2930,-4371
2168,2889,2927,-4367
1670,2911,2930,-4371
1480,2897,2925,-4367
1549,2874,2930,-4371
1625,2863,2929,-4367
1718,2874,2930,-4371
1902,2885,2920,-4367
2057,2911,2930,-4371
2026,2936,2954,-4367
1960,2947,3000,-4371
2064,2923,3034,-4367
2250,2911,3070,-4371
2213,2924,3105,-4367
1887,2947,3174,-4371
1503,2924,3264,-4367
1282,2874,3384,-4371
1186,2834,3502,-4367
1065,2838,3628,-4371
857,2845,3751,-4367
677,2838,3907,-4371
651,2820,4076,-4367
750,2838,4256,-4371
779,2869,4412,-4367
629,2874,4570,-4371
436,2831,4720,-4367
411,2802,4884,-4371
531,2810,5036,-4367
581,2838,5198,-4371
487,2838,5343,-4367
436,2838,5477,-4371
540,2852,5578,-4367
629,2874,5686,-4371
485,2871,5792,-4367
218,2874,5895,-4371
138,2884,5955,-4367
339,2874,6000,-4371
550,2806,6030,-4367
508,2729,6070,-4371
286,2689,6097,-4367
169,2692,6139,-4371
247,2683,6176,-4367
290,2656,6209,-4371
57,2626,6207,-4367
-363,2620,6209,-4371
-598,2616,6217,-4367
-436,2620,6244,-4371
-114,2628,6247,-4367
-24,2656,6244,-4371
-195,2669,6232,-4367
-315,2656,6244,-4371
-280,2622,6244,-4367
-290,2620,6244,-4371
-450,2637,6231,-4367
-581,2656,6244,-4371
-555,2643,6251,-4367
-508,2620,6244,-4371
-577,2614,6200,-4367
-605,2656,6174,-4371
-309,2677,6157,-4367
169,2620,6139,-4371
193,2556,6082,-4367
-460,2620,6035,-4371
-878,2704,5996,-4367
-242,2620,5965,-4371
494,2499,5893,-4367
-218,2656,5825,-4371
-1474,2888,5767,-4367
-532,2692,5721,-4371
2718,2302,5635,-4367
4621,2656,5546,-4371
2802,3819,5464,-4367
-363,4512,5407,-4371
-1439,3855,5324,-4367
-702,2692,5232,-4371
-596,2282,5132,-4367
-1524,2547,5058,-4371
-1969,2562,4982,-4367
-1549,2110,4918,-4371
-1285,1738,4844,-4367
-1549,1674,4779,-4371
-1714,1601,4702,-4367
-1549,1346,4639,-4371
-1445,1076,4577,-4367
-1549,910,4535,-4371
-1609,748,4491,-4367
-1549,546,4465,-4371
-1514,386,4429,-4367
-1549,364,4395,-4371
-1567,417,4349,-4367
-1549,400,4325,-4371
-1540,147,4306,-4367
-1549,-364,4291,-4371
-1559,-1038,4251,-4367
-1549,-1674,4221,-4371
-1535,-2120,4195,-4366
-1549,-2292,4186,-4371
-1569,-2295,4164,-4367
-1549,-2292,4151,-4371
-1512,-2350,4133,-4366
-1549,-2292,4116,-4371
-1625,-1926,4077,-4368
-1549,-1201,4046,-4371
-1179,-245,4023,-4365
-653,800,4011,-4371
-255,1785,3977,-4371
-97,2583,3942,-4371
6,3113,3910,-4349
266,3420,3907,-4329
632,3598,3895,-4303
847,3711,3872,-4288
803,3757,3829,-4262
677,3748,3802,-4246
700,3708,3782,-4223
871,3675,3767,-4205
1032,3643,3730,-4175
1065,3602,3698,-4163
968,3557,3671,-4157
774,3529,3663,-4163
555,3516,3644,-4145
411,3493,3628,-4121
398,3452,3605,-4089
411,3420,3593,-4080
290,3405,3572,-4075
24,3384,3558,-4080
-183,3329,3538,-4063
-145,3275,3523,-4038
62,3243,3500,-4004
194,3238,3488,-3996
161,3219,3472,-3996
121,3202,3453,-3996
180,3191,3415,-3971
218,3202,3384,-3955
115,3203,3358,-3947
0,3202,3349,-3955
52,3186,3330,-3939
218,3165,3314,-3913
313,3134,3292,-3881
290,3129,3279,-3872
227,3145,3259,-3867
194,3165,3244,-3872
264,3153,3223,-3855
484,3129,3209,-3830
705,3104,3188,-3796
677,3093,3174,-3788
444,3082,3154,-3789
363,3093,3139,-3788
554,3112,3117,-3762
677,3129,3105,-3747
485,3134,3087,-3741
218,3165,3070,-3747
179,3204,3044,-3727
242,3202,3035,-3705
133,3120,3033,-3691
-97,3020,3035,-3705
-227,2949,3017,-3711
-266,2911,3000,-3705
-344,2857,2979,-3678
-411,2802,2965,-3663
-329,2757,2941,-3656
-145,2729,2930,-3663
-22,2680,2926,-3661
0,2620,2930,-3663
-28,2558,2915,-3658
-97,2511,2895,-3663
-169,2454,2873,-3661
-145,2401,2860,-3663
-35,2363,2841,-3658
-24,2365,2825,-3663
-206,2372,2805,-3661
-411,2365,2791,-3663
-438,2334,2770,-3658
-315,2329,2756,-3663
-201,2355,2738,-3662
-194,2401,2721,-3663
-322,2433,2686,-3654
-581,2474,2651,-3663
-831,2526,2623,-3680
-847,2583,2616,-3705
-591,2608,2605,-3708
-363,2620,2581,-3705
-463,2631,2540,-3697
-823,2656,2512,-3705
-1084,2682,2493,-3705
-1065,2729,2477,-3705
-941,2775,2440,-3695
-968,2802,2407,-3705
-1110,2793,2383,-3722
-1137,2802,2372,-3747
-989,2837,2343,-3749
-895,2874,2302,-3747
-1019,2875,2258,-3739
-1186,2874,2232,-3747
-1089,2889,2214,-3747
-750,2911,2198,-3747
-522,2917,2165,-3737
-653,2947,2128,-3747
-974,3006,2086,-3763
-1137,3056,2058,-3788
-1036,3037,2038,-3792
-919,2984,2023,-3788
-1063,2935,1993,-3779
-1428,2911,1953,-3788
-1664,2884,1909,-3792
-1549,2874,1884,-3788
-1288,2885,1866,-3761
-1258,2911,1849,-3747
-1435,2913,1823,-3740
-1476,2911,1814,-3747
-1307,2908,1815,-3742
-1258,2911,1814,-3747
-1422,2892,1792,-3747
-1428,2874,1779,-3747
-1090,2864,1777,-3723
-847,2874,1779,-3705
-1093,2886,1760,-3697
-1549,2911,1744,-3705
-1696,2933,1738,-3691
-1549,2947,1744,-3663
-1462,2931,1737,-3629
-1524,2911,1744,-3622
-1545,2899,1769,-3622
-1500,2911,1814,-3622
-1501,2916,1846,-3599
-1549,2911,1884,-3580
-1556,2888,1936,-3557
-1549,2874,2023,-3538
-1525,2868,2120,-3509
-1403,2874,2232,-3497
-1205,2873,2355,-3494
-1137,2874,2512,-3497
-1250,2870,2681,-3476
-1331,2874,2860,-3455
-1236,2874,3020,-3431
-1161,2874,3174,-3414
-1306,2868,3320,-3385
-1549,2874,3488,-3372
-1630,2876,3669,-3369
-1549,2874,3872,-3372
-1494,2863,4066,-3352
-1549,2874,4256,-3330
-1589,2894,4426,-3306
-1549,2911,4605,-3289
-1505,2914,4779,-3260
-1549,2947,4953,-3247
-1605,3005,5098,-3245
-1549,3056,5232,-3247
-1390,3062,5351,-3224
-1307,3056,5477,-3205
-1395,3039,5585,-3198
-1549,2984,5686,-3205
-1599,2859,5768,-3191
-1549,2729,5860,-3164
-1515,2647,5947,-3132
-1549,2620,6035,-3122
-1576,2585,6091,-3119
-1549,2547,6139,-3122
-1486,2526,6180,-3106
-1452,2547,6244,-3081
-1480,2571,6300,-3048
-1549,2583,6349,-3039
-1525,2577,6363,-3039
-1307,2583,6384,-3039
-970,2598,6406,-3016
-750,2620,6453,-2997
-741,2622,6488,-2990
-798,2620,6523,-2997
-753,2609,6538,-2984
-605,2620,6558,-2956
-509,2631,6557,-2921
-605,2620,6558,-2914
-786,2582,6548,-2915
-871,2583,6558,-2914
-963,2604,6559,-2890
-1307,2583,6558,-2872
-1625,2549,6523,-2865
-1428,2620,6488,-2872
-1052,2704,6445,-2859
-1331,2620,6418,-2831
-1891,2487,6370,-2796
-1549,2620,6314,-2789
-719,2826,6235,-2792
-1137,2620,6174,-2789
-2276,2252,6114,-2764
-1210,2656,6070,-2748
2436,3851,6003,-2743
4621,4512,5930,-2748
2481,3797,5836,-2728
-1331,2656,5756,-2706
-2650,2391,5665,-2693
-1549,2838,5581,-2706
-912,2958,5483,-2713
-1549,2511,5407,-2706
-1945,2081,5332,-2679
-1549,1928,5267,-2664
-1292,1764,5177,-2658
-1549,1455,5093,-2664
-1709,1187,5010,-2663
-1549,1019,4953,-2664
-1449,791,4894,-2661
-1549,473,4849,-2664
-1603,197,4793,-2660
-1549,73,4744,-2664
-1519,50,4682,-2664
-1549,36,4639,-2664
-1559,-112,4598,-2657
-1549,-473,4570,-2664
-1548,-1015,4528,-2669
-1549,-1565,4500,-2664
-1549,-2012,4475,-2636
-1549,-2292,4465,-2623
-1544,-2383,4433,-2634
-1549,-2292,4395,-2664
-1554,-2208,4350,-2671
-1549,-2292,4325,-2664
-1533,-2409,4294,-2656
-1549,-2110,4256,-2664
-1576,-1188,4196,-2666
-1549,73,4151,-2664
-1432,1208,4112,-2655
-1258,2074,4081,-2664
-987,2744,4027,-2681
-605,3238,3977,-2706
-325,3489,3932,-2711
-436,3566,3907,-2706
-785,3619,3871,-2694
-871,3711,3837,-2706
-567,3773,3796,-2726
-363,3784,3767,-2748
-570,3786,3730,-2748
-871,3820,3698,-2748
-928,3867,3657,-2745
-968,3893,3628,-2748
-1234,3876,3600,-2741
-1428,3820,3593,-2748
-1191,3754,3579,-2764
-798,3711,3558,-2789
-767,3683,3516,-2794
-1089,3638,3488,-2789
-1301,3573,3468,-2781
-1186,3529,3453,-2789
-943,3511,3417,-2791
-823,3493,3384,-2789
-875,3437,3358,-2780
-1040,3384,3349,-2789
-1214,3352,3320,-2807
-1282,3347,3279,-2831
-1222,3327,3231,-2834
-1137,3311,3209,-2831
-1102,3304,3193,-2824
-1065,3311,3174,-2831
-934,3296,3134,-2832
-702,3275,3105,-2831
-413,3249,3083,-2823
-145,3238,3070,-2831
-9,3229,3035,-2835
-73,3238,3000,-2831
-225,3244,2971,-2805
-266,3238,2965,-2789
-169,3210,2952,-2784
-145,3202,2930,-2789
-324,3206,2891,-2785
-532,3202,2860,-2789
-486,3160,2836,-2793
-194,3129,2825,-2789
42,3124,2808,-2762
-24,3129,2791,-2748
-288,3098,2766,-2747
-484,3056,2756,-2748
-521,3026,2752,-2723
-532,3020,2756,-2706
-553,3002,2742,-2704
-436,2984,2721,-2706
-130,2963,2693,-2682
121,2947,2686,-2664
94,2910,2685,-2661
-145,2874,2686,-2664
-411,2856,2668,-2641
-653,2874,2651,-2623
-832,2888,2632,-2618
-823,2874,2616,-2623
-651,2811,2592,-2602
-581,2729,2581,-2581
-696,2643,2579,-2574
-750,2583,2581,-2581
-627,2538,2564,-2564
-605,2511,2546,-2539
-828,2485,2537,-2525
-992,2474,2546,-2539
-857,2465,2549,-2547
-677,2474,2546,-2539
-722,2497,2529,-2513
-823,2547,2512,-2498
-757,2592,2487,-2492
-702,2620,2477,-2498
-839,2627,2473,-2496
-968,2656,2477,-2498
-896,2697,2463,-2496
-871,2729,2442,-2498
-1159,2724,2416,-2493
-1549,2729,2407,-2498
-1665,2758,2404,-2500
-1549,2802,2407,-2498
-1487,2809,2393,-2475
-1549,2802,2372,-2456
-1579,2804,2345,-2447
-1549,2838,2337,-2456
-1537,2863,2336,-2457
-1549,2874,2337,-2456
-1516,2879,2320,-2451
-1476,2911,2302,-2456
-1492,2941,2292,-2457
-1549,2947,2302,-2456
-1567,2919,2308,-2449
-1549,2911,2302,-2456
-1537,2937,2280,-2461
-1549,2984,2267,-2456
-1553,3006,2262,-2431
-1549,3020,2267,-2415
-1544,3035,2265,-2409
-1549,3056,2267,-2415
-1549,3055,2267,-2411
-1549,3056,2267,-2415
-1546,3077,2250,-2418
-1549,3129,2232,-2415
-1549,3172,2222,-2389
-1549,3202,2232,-2373
-1545,3215,2238,-2371
-1549,3238,2232,-2373
-1551,3261,2210,-2351
-1549,3275,2198,-2331
-1543,3231,2192,-2325
-1549,3129,2198,-2331
-1554,3007,2193,-2316
-1549,2947,2198,-2290
-1540,2945,2207,-2262
-1549,2947,2232,-2248
-1528,2906,2248,-2229
-1428,2874,2267,-2206
-1273,2872,2288,-2180
-1186,2874,2337,-2165
-1208,2826,2397,-2146
-1210,2765,2477,-2123
-1009,2731,2554,-2094
-653,2729,2651,-2081
-427,2711,2758,-2080
-532,2692,2895,-2081
-767,2694,3042,-2064
-750,2729,3209,-2040
-392,2743,3375,-2014
-48,2729,3558,-1998
-67,2696,3742,-1977
-387,2692,3942,-1957
-668,2707,4133,-1933
-774,2729,4325,-1915
-887,2729,4500,-1893
-1161,2729,4674,-1873
-1402,2726,4832,-1850
-1331,2729,4988,-1832
-1004,2722,5117,-1809
-798,2729,5232,-1790
-873,2744,5319,-1768
-992,2765,5407,-1748
-930,2765,5488,-1725
-847,2765,5581,-1707
-994,2775,5666,-1685
-1307,2802,5756,-1665
-1493,2810,5827,-1641
-1452,2802,5895,-1624
-1318,2786,5943,-1604
-1186,2802,6000,-1582
-985,2846,6049,-1554
-702,2911,6104,-1540
-509,2948,6138,-1538
-605,2947,6174,-1540
-949,2909,6201,-1525
-1307,2874,6244,-1499
-1494,2841,6277,-1471
-1549,2802,6314,-1457
-1566,2742,6329,-1440
-1549,2692,6349,-1415
-1458,2648,6358,-1384
-1307,2620,6384,-1374
-1184,2594,6399,-1376
-1161,2583,6418,-1374
-1137,2587,6415,-1351
-992,2620,6418,-1332
-908,2619,6413,-1329
-1186,2547,6418,-1332
-1577,2480,6402,-1315
-1549,2547,6384,-1291
-1303,2621,6344,-1279
-1549,2511,6314,-1291
-1959,2362,6274,-1299
-1549,2511,6244,-1291
-873,2734,6193,-1266
-1549,2511,6139,-1249
-2786,2103,6065,-1244
-1549,2511,6000,-1249
2354,3775,5925,-1249
4621,4512,5860,-1249
2372,3778,5784,-1247
-1524,2511,5721,-1249
-2763,2105,5648,-1248
-1524,2511,5581,-1249
-854,2703,5491,-1248
-1549,2365,5407,-1249
-1973,2007,5321,-1246
-1549,1892,5267,-1249
-1274,1798,5213,-1250
-1549,1637,5163,-1249
-1720,1560,5088,-1242
-1549,1565,5023,-1249
-1441,1487,4960,-1268
-1549,1310,4918,-1291
-1608,1108,4865,-1295
-1549,910,4814,-1291
-1518,740,4751,-1286
-1549,728,4709,-1291
-1558,836,4667,-1292
-1549,837,4639,-1291
-1553,553,4600,-1286
-1549,73,4570,-1291
-1539,-528,4529,-1294
-1549,-1237,4500,-1291
-1562,-1926,4459,-1271
-1549,-2292,4430,-1249
-1527,-2311,4401,-1238
-1549,-2292,4395,-1249
-1579,-2400,4381,-1258
-1549,-2292,4360,-1249
-1496,-1655,4317,-1222
-1549,-655,4291,-1207
-1653,301,4271,-1208
-1549,1128,4256,-1207
-1105,1922,4216,-1186
-581,2620,4186,-1166
-337,3015,4162,-1161
-411,3129,4151,-1166
-505,3162,4117,-1151
-411,3238,4081,-1124
-236,3301,4041,-1098
-194,3311,4011,-1082
-272,3296,3970,-1063
-266,3311,3942,-1041
-72,3349,3918,-1017
145,3384,3907,-999
164,3383,3874,-978
-24,3347,3837,-957
-212,3310,3794,-935
-266,3311,3767,-916
-253,3345,3733,-895
-266,3384,3698,-874
-230,3416,3653,-852
-24,3457,3628,-833
268,3484,3606,-811
363,3457,3593,-791
111,3353,3568,-769
-290,3238,3558,-749
-481,3161,3553,-728
-339,3129,3558,-708
-88,3093,3542,-685
24,3056,3523,-666
46,3026,3499,-647
169,3020,3488,-624
353,3006,3470,-599
339,2984,3453,-583
70,2945,3430,-580
-145,2911,3418,-583
-41,2880,3401,-570
242,2874,3384,-541
377,2876,3358,-511
290,2874,3349,-500
170,2841,3335,-501
121,2802,3314,-500
53,2770,3271,-481
-97,2765,3244,-458
-210,2754,3236,-449
-145,2729,3244,-458
43,2683,3230,-466
145,2656,3209,-458
60,2648,3185,-435
-73,2656,3174,-416
-41,2645,3154,-411
169,2620,3139,-416
379,2580,3130,-418
436,2547,3139,-416
353,2508,3142,-415
242,2474,3139,-416
176,2446,3119,-416
121,2438,3105,-416
-9,2424,3094,-416
-218,2401,3105,-416
-358,2378,3109,-415
-290,2401,3105,-416
-114,2449,3081,-417
-97,2474,3070,-416
-329,2431,3067,-414
-581,2365,3070,-416
-586,2315,3053,-419
-411,2292,3035,-416
-366,2256,3014,-410
-581,2219,3000,-416
-797,2200,2977,-437
-702,2219,2965,-458
-375,2251,2959,-462
-242,2292,2965,-458
-532,2327,2963,-456
-992,2365,2965,-458
-1222,2395,2964,-457
-1137,2438,2965,-458
-931,2487,2947,-459
-750,2547,2930,-458
