II,MCL,PLETH
2390,1136,4075
2633,1133,4124
2831,1130,4192
2962,1133,4284
3073,1135,4360
3225,1133,4445
3377,1121,4532
3489,1107,4659
3562,1098,4805
3686,1107,4981
3891,1122,5142
4147,1133,5302
4340,1137,5446
4410,1159,5623
4313,1198,5808
4081,1236,5998
3767,1252,6155
3489,1262,6319
3305,1276,6478
3225,1288,6641
3201,1273,6771
3225,1236,6909
3283,1192,7041
3357,1159,7176
3402,1130,7264
3423,1107,7337
3420,1090,7402
3423,1082,7498
3434,1070,7581
3489,1056,7658
3561,1038,7706
3620,1030,7765
3607,1028,7816
3554,1030,7873
3497,1022,7901
3489,1004,7926
3477,986,7927
3423,979,7926
3260,981,7896
3028,979,7873
2785,974,7839
2633,979,7819
2603,1003,7770
2699,1030,7712
2874,1046,7625
3094,1056,7551
3306,1078,7465
3489,1133,7391
3636,1228,7299
3818,1365,7230
4101,1510,7165
4542,1597,7123
5115,1527,7049
5793,1236,6962
6525,715,6858
7241,26,6801
7720,-756,6751
7701,-1519,6694
7013,-2123,6596
5793,-2447,6534
4367,-2514,6498
3094,-2447,6480
2136,-2319,6417
1514,-2060,6373
1179,-1621,6356
1119,-1082,6373
1280,-595,6349
1580,-206,6319
1898,120,6297
2172,412,6319
2330,646,6339
2370,824,6373
2352,969,6396
2435,1107,6427
2659,1230,6423
2962,1339,6427
3238,1434,6435
3489,1519,6480
3633,1583,6512
3554,1622,6534
3196,1641,6524
2765,1648,6534
2487,1650,6550
2435,1648,6587
2505,1645,6595
2633,1648,6587
2808,1660,6552
3028,1674,6534
3253,1677,6522
3489,1674,6534
3729,1669,6518
3949,1674,6480
4072,1684,6411
4081,1700,6373
3996,1712,6346
3884,1726,6319
3757,1735,6241
3620,1751,6159
3436,1764,6087
3225,1777,6052
3017,1785,6001
2896,1803,5945
2898,1826,5877
3028,1854,5837
3186,1869,5788
3291,1880,5730
3318,1888,5641
3357,1906,5570
3461,1927,5506
3620,1957,5463
3762,1984,5402
3884,2009,5355
3986,2028,5316
4081,2060,5302
4131,2100,5274
4147,2138,5248
4124,2156,5213
4081,2163,5195
4010,2156,5165
3949,2138,5141
3921,2107,5106
3949,2086,5088
4009,2068,5060
4081,2035,5034
4111,1970,4994
4081,1906,4981
4000,1861,4976
3949,1829,4981
3963,1779,4954
4015,1726,4927
3987,1681,4893
3818,1648,4873
3525,1603,4840
3225,1545,4820
2985,1478,4809
2830,1416,4820
2734,1358,4805
2699,1313,4766
2679,1274,4701
2633,1236,4659
2529,1191,4627
2435,1159,4606
2400,1142,4569
2435,1133,4552
2490,1109,4532
2567,1082,4499
2660,1061,4431
2765,1056,4391
2826,1053,4384
2830,1056,4391
2760,1063,4363
2633,1082,4338
2443,1097,4329
2238,1107,4338
2057,1106,4313
1975,1107,4284
2009,1121,4269
2172,1159,4284
2421,1195,4286
2699,1210,4284
2900,1204,4276
2962,1210,4284
2901,1230,4282
2830,1236,4284
2826,1209,4278
2896,1185,4284
2975,1189,4281
3028,1210,4284
3022,1214,4279
2962,1210,4284
2877,1218,4280
2896,1236,4284
3130,1241,4279
3554,1236,4284
3882,1239,4281
3818,1262,4284
3326,1282,4277
2699,1288,4284
2203,1269,4299
1909,1236,4338
1774,1194,4368
1843,1159,4391
2110,1136,4387
2435,1133,4391
2630,1135,4404
2699,1133,4445
2740,1119,4477
2830,1107,4499
2958,1103,4492
3160,1107,4499
3427,1108,4514
3686,1107,4552
3800,1105,4578
3752,1107,4606
3610,1108,4624
3489,1107,4659
3408,1104,4685
3357,1107,4713
3261,1110,4728
3094,1107,4766
2856,1094,4812
2633,1082,4873
2512,1075,4921
2567,1082,4981
2781,1099,5033
3094,1133,5088
3413,1175,5111
3686,1210,5141
3851,1227,5179
3884,1236,5248
3797,1240,5304
3686,1236,5355
3616,1214,5393
3620,1185,5463
3686,1156,5539
3818,1133,5623
3941,1106,5675
3949,1082,5730
3772,1064,5793
3489,1056,5891
3210,1044,5977
3028,1030,6052
2964,1014,6097
3028,1004,6159
3116,993,6212
3094,979,6266
2884,961,6302
2633,953,6373
2504,954,6455
2567,953,6534
2690,943,6560
2765,927,6587
2732,928,6627
2633,953,6694
2493,987,6728
2370,1004,6748
2325,1010,6761
2435,1030,6801
2687,1081,6815
3028,1159,6801
3399,1260,6757
3818,1391,6748
4280,1519,6751
4739,1571,6748
5122,1457,6693
5463,1133,6641
5839,592,6602
6253,-129,6587
6496,-947,6538
6319,-1700,6480
5626,-2221,6414
4608,-2447,6373
3539,-2478,6317
2633,-2447,6266
1949,-2371,6203
1514,-2138,6159
1302,-1699,6101
1251,-1159,6052
1246,-674,5989
1251,-283,5945
1292,54,5888
1448,361,5837
1713,600,5772
2041,773,5730
2334,911,5693
2567,1056,5677
2737,1195,5643
2896,1313,5623
3037,1400,5607
3160,1468,5623
3219,1525,5627
3225,1571,5623
3169,1603,5587
3094,1622,5570
3027,1637,5558
3028,1648,5570
3098,1652,5565
3225,1648,5570
3362,1645,5563
3489,1648,5570
3558,1651,5563
3554,1648,5570
3483,1642,5566
3423,1648,5570
3407,1662,5554
3423,1674,5570
3406,1671,5633
3357,1674,5784
3286,1693,5954
3225,1726,6105
3174,1745,6191
3160,1751,6266
3177,1748,6324
3225,1751,6373
3276,1750,6372
3357,1751,6373
3484,1754,6386
3686,1777,6427
3938,1812,6434
4213,1854,6427
4416,1884,6410
4476,1906,6427
4355,1924,6433
4147,1957,6427
3944,1996,6389
3818,2035,6373
3742,2060,6366
3686,2086,6373
3602,2112,6346
3489,2138,6319
3363,2145,6299
3291,2138,6319
3292,2115,6328
3357,2086,6319
3444,2040,6279
3554,1983,6266
3675,1916,6262
3818,1854,6266
3985,1798,6234
4213,1751,6212
4452,1701,6201
4608,1648,6212
4568,1591,6191
4344,1545,6159
3977,1506,6115
3554,1468,6105
3154,1417,6100
2896,1365,6105
2810,1319,6083
2830,1288,6052
2823,1259,5992
2765,1236,5945
2712,1210,5902
2765,1185,5891
2916,1148,5869
3094,1107,5837
3181,1070,5775
3160,1056,5730
3085,1054,5694
3094,1056,5677
3241,1051,5644
3489,1056,5623
3656,1069,5595
3620,1082,5570
3380,1079,5527
3094,1082,5516
2859,1101,5515
2699,1133,5516
2601,1152,5480
2633,1159,5463
2804,1157,5459
3028,1159,5463
3169,1157,5429
3225,1159,5409
3252,1166,5403
3291,1185,5409
3302,1201,5377
3291,1210,5355
3293,1210,5348
3357,1210,5355
3443,1210,5326
3489,1210,5302
3414,1208,5291
3225,1210,5302
2975,1211,5278
2765,1210,5248
2627,1205,5228
2567,1210,5248
2560,1224,5256
2633,1236,5248
2794,1229,5211
3028,1210,5195
3240,1192,5185
3357,1185,5195
3333,1175,5189
3225,1159,5195
3115,1138,5191
3094,1133,5195
3150,1136,5182
3225,1133,5195
3216,1116,5214
3094,1107,5248
2871,1115,5264
2633,1133,5302
2460,1144,5347
2435,1159,5409
2551,1176,5451
2765,1185,5516
3013,1165,5591
3291,1133,5677
3572,1102,5727
3818,1082,5784
3949,1063,5849
3949,1056,5945
3818,1064,6022
3620,1082,6105
3416,1087,6179
3291,1082,6266
3245,1074,6323
3225,1082,6373
3133,1094,6411
2962,1107,6480
2760,1116,6554
2633,1133,6641
2630,1150,6697
2765,1159,6748
2982,1155,6787
3225,1159,6855
3438,1172,6913
3620,1185,6962
3777,1183,6977
3949,1185,7016
4141,1198,7062
4344,1210,7123
4472,1194,7148
4476,1159,7176
4370,1124,7196
4279,1107,7230
4261,1102,7244
4279,1107,7283
4194,1111,7329
3949,1107,7391
3570,1092,7416
3160,1082,7444
2784,1073,7462
2501,1056,7498
2330,1016,7513
2304,979,7551
2392,959,7594
2567,953,7658
2760,942,7688
2962,927,7712
3134,923,7723
3291,927,7765
3441,937,7794
3620,953,7819
3757,979,7812
3752,1004,7819
3540,1034,7817
3225,1082,7819
2952,1153,7788
2830,1236,7765
2869,1336,7733
3094,1468,7712
3523,1582,7658
4147,1571,7605
4851,1351,7540
5529,927,7498
6130,313,7439
6648,-464,7391
6954,-1293,7328
6846,-1957,7283
6206,-2323,7224
5200,-2447,7176
4119,-2477,7114
3225,-2447,7069
2614,-2281,7010
2304,-1932,6962
2201,-1465,6898
2172,-979,6855
2073,-540,6813
1909,-155,6801
1752,178,6774
1711,464,6748
1811,693,6704
2041,876,6694
2317,1022,6690
2567,1159,6694
2727,1282,6662
2830,1391,6641
2895,1475,6625
2962,1545,6641
3019,1604,6640
3094,1648,6641
3162,1672,6614
3225,1674,6587
3271,1662,6544
3357,1648,6534
3516,1642,6531
3752,1648,6534
3971,1661,6485
4081,1674,6427
4003,1677,6374
3752,1674,6373
3399,1670,6374
3094,1674,6373
2969,1682,6339
3094,1700,6319
3366,1721,6306
3620,1751,6319
3714,1772,6317
3686,1777,6319
3644,1761,6310
3686,1751,6319
3780,1748,6317
3884,1751,6319
3987,1746,6308
4147,1751,6319
4323,1770,6321
4410,1803,6319
4296,1828,6285
4015,1854,6266
3641,1887,6255
3291,1932,6266
3065,1972,6246
3094,2009,6212
3368,2036,6151
3752,2060,6105
4069,2073,6063
4279,2086,6052
4387,2098,6030
4410,2112,5998
4345,2116,5934
4279,2112,5891
4259,2091,5859
4279,2060,5837
4274,2019,5781
4279,1983,5730
4339,1946,5689
4476,1906,5677
4594,1853,5649
4608,1803,5623
4435,1760,5588
4081,1726,5570
3590,1672,5538
3094,1597,5516
2720,1509,5484
2567,1442,5463
2607,1398,5428
2765,1365,5409
2935,1316,5382
3094,1262,5355
3227,1214,5298
3357,1185,5248
3461,1158,5206
3554,1133,5195
3625,1110,5173
3686,1107,5141
3690,1117,5081
3620,1133,5034
3469,1137,4995
3291,1133,4981
3095,1120,4954
2896,1107,4927
2712,1091,4888
2633,1082,4873
2698,1076,4867
2896,1082,4873
3150,1091,4852
3423,1107,4820
3657,1122,4777
3818,1133,4766
3889,1140,4764
3949,1159,4766
4043,1185,4737
4147,1210,4713
4133,1223,4698
3949,1236,4713
3626,1251,4717
3291,1262,4713
3013,1252,4682
2830,1236,4659
2737,1228,4644
2765,1236,4659
2897,1241,4666
3094,1236,4659
3274,1221,4622
3423,1210,4606
3532,1205,4602
3620,1210,4606
3680,1221,4576
3752,1236,4552
3851,1241,4539
4015,1236,4552
4241,1221,4550
4542,1210,4552
4835,1207,4547
5003,1210,4552
4886,1210,4542
4476,1210,4552
3889,1209,4569
3357,1210,4606
3031,1209,4625
2962,1210,4659
3072,1209,4698
3291,1210,4766
3546,1208,4833
3818,1210,4927
4064,1211,5025
4279,1210,5141
4431,1198,5240
4542,1185,5355
4626,1177,5476
4739,1185,5623
4872,1198,5755
5003,1210,5891
5053,1212,5999
5003,1210,6105
4832,1208,6195
4608,1210,6319
4390,1211,6451
4279,1210,6587
4294,1208,6688
4410,1210,6801
4511,1211,6923
4542,1210,7069
4518,1205,7196
4542,1210,7337
4611,1222,7471
4674,1236,7605
4669,1245,7689
4674,1262,7765
4738,1287,7833
4871,1313,7926
5003,1321,8002
5134,1313,8087
5219,1298,8160
5200,1288,8247
5011,1274,8305
4739,1262,8354
4505,1247,8374
4410,1236,8408
4428,1222,8430
4542,1210,8462
4715,1195,8462
4937,1185,8462
5119,1178,8446
5200,1185,8462
5117,1190,8464
4937,1185,8462
4735,1160,8423
4608,1133,8408
4512,1115,8399
4410,1107,8408
4262,1105,8379
4147,1107,8354
4090,1118,8333
4081,1133,8354
4027,1155,8359
3949,1185,8354
3946,1215,8315
4147,1236,8301
4502,1257,8289
4871,1313,8301
5128,1425,8292
5332,1571,8301
5577,1684,8295
5924,1700,8301
6325,1556,8286
6780,1210,8301
7271,634,8319
7767,-129,8354
8117,-955,8351
8162,-1674,8354
7735,-2178,8359
6846,-2447,8408
5687,-2528,8440
4608,-2447,8462
3816,-2211,8448
3357,-1829,8462
3168,-1355,8480
3225,-850,8515
3396,-373,8514
3489,52,8515
3379,398,8504
3225,670,8515
3238,877,8507
3489,1056,8515
3807,1218,8510
4081,1365,8515
4301,1486,8488
4542,1597,8462
4705,1696,8407
4674,1777,8354
4416,1826,8285
4147,1854,8247
4028,1874,8202
4081,1880,8140
4159,1870,8024
4213,1854,7926
4260,1850,7839
4344,1854,7765
4422,1855,7651
4476,1854,7551
4500,1854,7463
4542,1854,7391
4595,1850,7278
4674,1854,7176
4760,1866,7086
4871,1880,7016
4964,1881,6906
5003,1880,6801
4907,1878,6704
4674,1880,6641
4333,1876,6557
4015,1880,6480
3832,1890,6392
3884,1906,6319
4114,1907,6228
4410,1906,6159
4636,1909,6096
4805,1932,6052
4972,1957,5974
5200,1983,5891
5414,2004,5796
5529,2035,5730
5464,2070,5667
5266,2112,5623
4998,2148,5565
4739,2189,5516
4487,2228,5453
4279,2266,5409
4174,2287,5369
4279,2292,5355
4567,2282,5330
4937,2266,5302
5255,2235,5259
5529,2189,5248
5791,2131,5247
6056,2086,5248
6226,2048,5216
6253,2009,5195
6120,1955,5184
5924,1906,5195
5735,1865,5189
5595,1829,5195
5398,1777,5195
5068,1726,5195
4630,1675,5162
4279,1622,5141
4108,1555,5133
4081,1494,5141
4087,1448,5118
4147,1416,5088
4282,1370,5052
4476,1313,5034
4661,1261,5004
4871,1236,4981
5107,1223,4949
5332,1210,4927
5459,1184,4891
5529,1159,4873
5565,1139,4865
5595,1133,4873
5596,1130,4854
5595,1133,4820
5485,1135,4776
5134,1133,4766
4518,1119,4766
3884,1107,4766
3442,1102,4735
3225,1107,4713
3129,1109,4700
3160,1107,4713
3335,1103,4712
3620,1107,4713
3897,1117,4705
4147,1133,4713
4364,1145,4710
4542,1159,4713
4625,1170,4707
4674,1185,4713
4743,1197,4709
4871,1210,4713
4975,1223,4707
5003,1236,4713
4914,1241,4709
4739,1236,4713
4474,1221,4706
4147,1210,4713
3785,1206,4711
3489,1210,4713
3332,1212,4702
3357,1210,4713
3516,1207,4717
3752,1210,4713
3988,1212,4677
4213,1210,4659
4415,1205,4655
4608,1210,4659
4719,1224,4629
4674,1236,4606
4428,1229,4593
4081,1210,4606
3744,1192,4600
3489,1185,4606
3261,1175,4620
3028,1159,4659
2791,1139,4682
2633,1133,4713
2582,1134,4748
2633,1133,4820
2734,1126,4893
2896,1133,4981
3127,1149,5055
3423,1159,5141
3683,1153,5216
3818,1159,5302
3759,1177,5374
3554,1185,5463
3277,1160,5552
3028,1133,5677
2832,1127,5804
2699,1133,5945
2571,1122,6068
2435,1107,6212
2285,1111,6347
2172,1133,6480
2127,1149,6579
2172,1159,6694
2278,1177,6818
2435,1210,6962
2636,1234,7073
2896,1236,7176
3176,1228,7268
3423,1236,7391
3585,1255,7501
3686,1262,7605
3747,1239,7677
3818,1210,7765
3924,1193,7845
4081,1185,7926
4178,1163,7974
4081,1133,8033
3749,1111,8084
3357,1107,8140
3080,1101,8163
2962,1082,8194
2880,1049,8217
2765,1030,8247
2634,1026,8244
2567,1030,8247
2553,1022,8243
2567,1004,8247
2580,988,8217
2633,979,8194
2703,977,8163
2765,979,8140
2785,989,8084
2830,1004,8033
2937,1021,7975
3094,1030,7926
3235,1037,7844
3357,1056,7765
3463,1101,7677
3554,1185,7605
3594,1311,7515
3620,1468,7444
3709,1591,7364
3949,1597,7283
4348,1409,7154
4871,1004,7016
5428,379,6868
5924,-412,6748
6239,-1230,6613
6253,-1880,6480
5839,-2269,6331
5003,-2447,6212
3937,-2507,6097
2962,-2447,5998
2260,-2220,5882
1843,-1829,5784
1652,-1355,5676
1711,-876,5570
1982,-435,5444
2304,-52,5355
2450,254,5291
2370,489,5248
2133,676,5183
1843,850,5141
1506,1012,5111
1185,1159,5088
1006,1275,5027
1119,1365,4981
1460,1428,4947
1843,1468,4927
2091,1494,4870
2238,1519,4820
2343,1551,4784
2435,1571,4766
2490,1574,4715
2567,1571,4659
2708,1581,4615
2896,1597,4606
3067,1602,4583
3225,1597,4552
3358,1591,4510
3423,1597,4499
3389,1607,4495
3357,1622,4499
3430,1636,4474
3620,1648,4445
3822,1650,4408
3949,1648,4391
3934,1644,4366
3752,1648,4338
3414,1648,4298
3028,1648,4284
2710,1650,4281
2567,1674,4284
2628,1712,4258
2896,1751,4231
3275,1768,4198
3620,1777,4177
3769,1785,4144
3686,1803,4124
3418,1822,4112
3094,1854,4124
2806,1893,4124
2633,1932,4124
2560,1957,4113
2567,1983,4124
2627,2010,4141
2765,2035,4177
2955,2038,4203
3160,2035,4231
3334,2031,4247
3489,2035,4284
3579,2027,4330
3554,2009,4391
3430,1975,4441
3357,1932,4499
3432,1878,4548
3620,1829,4606
3803,1785,4653
3949,1751,4713
4052,1713,4767
4081,1674,4820
3957,1625,4847
3686,1571,4873
3309,1505,4895
2896,1442,4927
2488,1384,4935
2172,1339,4927
2015,1298,4895
2041,1262,4873
2167,1223,4848
2304,1185,4820
2370,1142,4766
2370,1107,4713
2330,1077,4654
2304,1056,4606
2294,1038,4547
2304,1030,4499
2321,1027,4444
2370,1030,4391
2444,1029,4326
2567,1030,4284
2753,1029,4254
3028,1030,4231
3313,1027,4177
3489,1030,4124
3448,1038,4081
3225,1056,4070
2905,1070,4048
2567,1082,4017
2242,1090,3974
1975,1107,3963
1790,1131,3964
1711,1159,3963
1727,1175,3932
1843,1185,3909
2012,1192,3899
2172,1210,3909
2259,1228,3906
2304,1236,3909
2369,1225,3909
2501,1210,3909
2656,1204,3882
2765,1210,3856
2753,1215,3841
2633,1210,3856
2452,1195,3861
2304,1185,3856
2226,1180,3827
2238,1185,3802
2323,1186,3770
2501,1185,3749
2768,1181,3718
3094,1185,3695
3369,1187,3664
3489,1185,3642
3380,1172,3608
3094,1159,3588
2735,1145,3572
2435,1133,3588
2243,1117,3610
2172,1107,3642
2226,1104,3657
2435,1107,3695
2759,1106,3767
3094,1107,3909
3303,1107,4072
3357,1107,4231
3285,1103,4340
3160,1107,4445
3013,1119,4557
2896,1133,4713
2838,1135,4884
2896,1133,5088
3083,1124,5281
3357,1107,5463
3530,1078,5597
3423,1056,5730
3005,1049,5871
2501,1056,6052
2165,1058,6233
2106,1056,6427
2234,1053,6608
2435,1056,6801
2640,1056,6968
2830,1056,7123
2964,1060,7249
3028,1082,7391
3044,1110,7526
3094,1133,7658
3202,1145,7745
3357,1159,7819
3517,1175,7869
3686,1185,7926
3815,1175,7968
3818,1159,8033
3590,1145,8090
3160,1133,8140
2634,1109,8142
2172,1082,8140
1870,1061,8132
1777,1056,8140
1841,1056,8117
1975,1056,8087
2086,1046,8030
2172,1030,7980
2240,1003,7912
2304,979,7873
2319,959,7837
2304,953,7819
2294,953,7766
2370,953,7712
2499,945,7644
2633,927,7605
2708,910,7565
2765,901,7551
2811,910,7522
2830,927,7498
2762,944,7455
2633,953,7444
2503,966,7438
2435,1004,7444
2446,1071,7414
2567,1159,7391
2835,1272,7371
3291,1416,7391
3924,1540,7394
4674,1545,7391
5396,1353,7355
5990,953,7337
6452,346,7307
6846,-438,7283
7085,-1279,7241
6977,-1957,7230
6407,-2331,7225
5529,-2447,7230
4563,-2465,7199
3620,-2447,7176
2687,-2323,7147
1843,-2009,7123
1236,-1542,7062
987,-1030,7016
1054,-572,6979
1316,-180,6962
1609,153,6910
1843,438,6855
2002,663,6791
2172,850,6748
2402,1012,6688
2699,1159,6641
2988,1274,6581
3225,1365,6534
3331,1437,6468
3291,1494,6427
3124,1534,6391
2962,1571,6373
2877,1613,6321
2896,1648,6266
2968,1668,6213
3094,1674,6212
3270,1677,6216
3489,1674,6212
3688,1661,6173
3818,1648,6159
3817,1644,6155
3686,1648,6159
3488,1647,6125
3357,1648,6105
3329,1656,6097
3357,1674,6105
3374,1688,6077
3423,1700,6052
3520,1709,6035
3620,1726,6052
3614,1739,6050
3489,1751,6052
3271,1752,6043
3028,1751,6052
2824,1748,6046
2765,1751,6052
2855,1758,6047
3028,1777,6052
3189,1800,6040
3357,1829,6052
3519,1852,6071
3620,1880,6105
3588,1906,6109
3489,1932,6105
3413,1952,6077
3423,1983,6052
3497,2020,6011
3620,2060,5998
3710,2089,5992
3686,2112,5998
3541,2121,5972
3423,2112,5945
3432,2076,5909
3554,2035,5891
3691,1994,5858
3818,1957,5837
3900,1907,5807
3884,1854,5784
3718,1800,5746
3489,1751,5730
3288,1698,5721
3160,1648,5730
3064,1598,5723
3028,1545,5730
3065,1487,5730
3160,1442,5730
3223,1405,5698
3225,1365,5677
3166,1309,5665
3094,1262,5677
3035,1231,5657
3028,1210,5623
3051,1173,5577
3094,1133,5570
3157,1100,5569
3291,1082,5570
3465,1056,5537
3620,1030,5516
3717,1016,5503
3818,1030,5516
3906,1049,5513
3884,1056,5516
3650,1041,5509
3291,1030,5516
2962,1035,5508
2765,1056,5516
2666,1072,5529
2633,1082,5570
2641,1089,5598
2699,1107,5623
2783,1123,5621
2896,1133,5623
3019,1138,5616
3160,1159,5623
3311,1188,5619
3489,1210,5623
3631,1212,5616
3686,1210,5623
3634,1219,5620
3554,1236,5623
3472,1242,5614
3357,1236,5623
3147,1223,5624
2896,1210,5623
2683,1195,5593
2567,1185,5570
2528,1180,5539
2567,1185,5516
2672,1186,5477
2830,1185,5463
2980,1182,5456
3094,1185,5463
3160,1186,5435
3225,1185,5409
3326,1180,5388
3489,1185,5409
3637,1189,5430
3686,1185,5463
3590,1160,5479
3423,1133,5516
3229,1113,5554
3028,1107,5623
2806,1105,5693
2633,1107,5784
2550,1109,5860
2567,1107,5945
2637,1094,6013
2765,1082,6105
2928,1076,6200
3094,1082,6319
3206,1084,6423
3291,1082,6534
3379,1076,6630
3489,1082,6748
3557,1094,6854
3554,1107,6962
3469,1110,7038
3357,1107,7123
3257,1096,7210
3225,1082,7337
3263,1064,7450
3357,1056,7551
3424,1055,7617
3423,1056,7712
3366,1051,7813
3357,1056,7926
3449,1074,8001
3620,1107,8087
3774,1143,8164
3884,1185,8247
3970,1219,8292
4081,1236,8354
4180,1234,8425
4213,1236,8515
4123,1243,8565
3949,1236,8622
3751,1192,8684
3620,1133,8783
3596,1092,8862
3686,1082,8944
3797,1074,8996
3818,1056,9051
3656,1034,9086
3357,1030,9158
3019,1034,9220
2765,1030,9265
2631,1004,9253
2633,979,9265
2714,969,9289
2830,979,9318
2897,986,9288
2896,979,9265
2808,964,9253
2699,953,9265
2616,951,9233
2633,953,9211
2734,961,9198
2896,979,9211
3077,1006,9183
3291,1030,9158
3524,1056,9137
3752,1107,9158
3915,1190,9143
4015,1288,9104
4099,1391,9031
4279,1494,8997
4632,1515,8966
5200,1339,8944
5918,931,8882
6648,361,8836
7167,-348,8781
7306,-1185,8729
7012,-1985,8636
6385,-2447,8569
5523,-2510,8523
4542,-2447,8515
3590,-2477,8467
2896,-2447,8408
2546,-2127,8334
2435,-1571,8301
2353,-1031,8267
2238,-592,8247
2111,-187,8194
2041,206,8140
2026,510,8069
2106,721,8033
2252,899,8000
2435,1082,7980
2625,1238,7921
2896,1365,7873
3264,1474,7826
3686,1571,7819
4032,1638,7795
4279,1674,7765
4411,1691,7702
4476,1700,7658
4491,1710,7617
4542,1726,7605
4663,1743,7574
4871,1751,7551
5139,1751,7513
5463,1751,7498
5747,1752,7467
5858,1751,7444
5692,1746,7402
5332,1751,7391
4942,1763,7383
4674,1777,7391
4546,1777,7364
4542,1777,7337
4595,1776,7297
4674,1777,7283
4724,1770,7254
4739,1777,7230
4675,1798,7189
4542,1829,7176
4371,1844,7151
4279,1854,7123
4295,1863,7072
4410,1880,7069
4542,1891,7092
4674,1906,7123
4750,1925,7099
4739,1957,7069
4594,1992,7036
4410,2035,7016
4293,2074,6958
4344,2112,6909
4518,2138,6867
4739,2163,6855
4902,2188,6823
5003,2215,6801
5074,2231,6771
5200,2241,6748
5366,2240,6690
5529,2241,6641
5604,2232,6598
5595,2215,6587
5509,2181,6559
5398,2138,6534
5272,2078,6497
5200,2009,6480
5216,1935,6450
5332,1880,6427
5412,1840,6389
5332,1803,6373
5037,1750,6361
4674,1700,6373
4388,1657,6357
4279,1622,6319
4298,1573,6250
4410,1519,6212
4542,1471,6185
4674,1442,6159
4768,1417,6095
4871,1391,6052
4971,1359,6021
5068,1339,5998
5115,1324,5937
5134,1313,5891
5094,1297,5859
5003,1288,5837
4884,1284,5778
4871,1288,5730
4996,1286,5698
5200,1288,5677
5337,1287,5618
5398,1288,5570
5416,1283,5536
5463,1288,5516
5521,1298,5458
5595,1313,5409
5662,1323,5374
5727,1339,5355
5743,1363,5300
5727,1391,5248
5681,1406,5208
5661,1416,5195
5638,1427,5164
5595,1442,5141
5478,1446,5115
5332,1442,5088
5193,1436,5028
5134,1442,4981
5140,1454,4946
5200,1468,4927
5247,1478,4875
5266,1494,4820
5232,1509,4760
5200,1519,4713
5179,1511,4650
5200,1494,4606
5243,1476,4572
5332,1468,4552
5445,1456,4500
5595,1442,4445
5753,1424,4397
5924,1416,4391
6040,1414,4389
6056,1416,4391
5922,1407,4378
5727,1391,4391
5566,1371,4411
5529,1365,4445
5543,1365,4461
5529,1365,4499
5435,1353,4543
5332,1339,4606
5215,1325,4651
5068,1313,4713
4872,1298,4781
4739,1288,4873
4722,1283,4963
4805,1288,5088
4892,1288,5221
5003,1288,5355
5150,1286,5454
5332,1288,5570
5457,1280,5698
5529,1262,5837
5561,1240,5941
5595,1236,6052
5595,1248,6160
5595,1262,6266
5635,1254,6335
5793,1236,6427
6013,1224,6533
6187,1236,6641
6157,1261,6693
5924,1288,6748
5591,1303,6818
5332,1313,6909
5186,1323,6959
5134,1339,7016
5128,1347,7084
5200,1339,7176
5312,1313,7232
5398,1288,7283
5381,1270,7329
5332,1262,7391
5307,1250,7419
5332,1236,7444
5337,1221,7460
5332,1210,7498
5318,1197,7520
5332,1185,7551
5334,1170,7557
5332,1159,7551
5269,1146,7513
5134,1133,7498
4902,1119,7491
4674,1107,7498
4510,1096,7469
4476,1082,7444
4535,1074,7412
4674,1082,7391
4806,1106,7335
4871,1133,7283
4821,1150,7237
4739,1159,7230
4728,1181,7208
4871,1236,7176
5140,1320,7112
5463,1416,7069
5718,1514,7031
5858,1597,7016
5922,1588,6982
6056,1391,6962
6315,955,6930
6648,335,6909
6900,-404,6868
6977,-1185,6855
6809,-1888,6847
6385,-2344,6855
5707,-2499,6828
4871,-2447,6801
3968,-2298,6764
3094,-2035,6748
2289,-1618,6716
1646,-1107,6694
1238,-631,6660
1119,-232,6641
1206,111,6606
1382,412,6587
1544,647,6558
1711,824,6534
1910,969,6477
2172,1107,6427
2462,1229,6378
2765,1339,6373
2993,1437,6370
3094,1519,6373
3045,1572,6343
2962,1597,6319
2908,1609,6298
2896,1622,6319
2862,1640,6343
2830,1648,6373
2835,1647,6370
2896,1648,6373
2950,1660,6379
2962,1674,6427
2933,1676,6477
2896,1674,6534
2841,1672,6559
2765,1674,6587
2688,1671,6605
2699,1674,6641
2826,1683,6662
3028,1700,6694
3193,1705,6713
3291,1700,6748
3351,1683,6769
3423,1674,6801
3450,1669,6820
3357,1674,6855
3114,1681,6879
2830,1700,6909
2625,1715,6909
2567,1726,6909
2623,1729,6896
2765,1751,6909
2962,1789,6910
3225,1829,6909
3538,1852,6874
3884,1880,6855
4166,1917,6842
4279,1957,6855
4141,1983,6850
3818,2009,6855
3441,2037,6848
3160,2060,6855
3025,2063,6847
3028,2060,6855
3074,2055,6851
3094,2035,6855
3057,1985,6841
3028,1932,6855
3036,1890,6876
3094,1854,6909
3178,1803,6907
3291,1751,6909
3374,1709,6903
3357,1674,6909
3225,1625,6882
3094,1571,6855
3031,1518,6818
3028,1468,6801
3019,1405,6772
3028,1339,6748
3049,1279,6697
3028,1236,6641
2910,1196,6569
2765,1159,6534
2685,1125,6506
2699,1107,6480
2739,1094,6417
2765,1082,6373
2733,1056,6340
2633,1030,6319
2488,1009,6262
2435,1004,6212
2592,1004,6172
2962,1004,6159
3357,1001,6125
3554,1004,6105
3393,1014,6093
2896,1030,6105
