I,V,ABP,RESP
6376,3005,2581,-539
6354,2991,2544,-538
6376,2963,2506,-539
6441,2951,2457,-538
6489,2963,2430,-539
6429,2952,2422,-538
6376,2963,2430,-539
6364,3006,2417,-538
6376,3048,2392,-539
6332,3032,2361,-538
6376,3005,2354,-539
6521,3018,2353,-538
6717,3048,2354,-539
6866,3032,2336,-538
7059,3005,2316,-539
7204,3060,2301,-538
7172,3259,2316,-539
7008,3571,2337,-538
7059,3937,2354,-539
7342,4300,2350,-538
7514,4699,2354,-539
7377,5227,2367,-538
7400,5884,2392,-539
8059,6342,2408,-538
9222,6180,2430,-539
10244,5312,2450,-538
10930,4148,2468,-539
11683,3088,2465,-538
12865,2201,2468,-539
13979,1374,2479,-538
14231,677,2506,-539
13493,218,2523,-538
12523,-42,2544,-539
11800,-242,2562,-538
11043,-339,2581,-539
9868,-225,2582,-538
8653,85,2581,-539
7918,399,2589,-538
7628,635,2619,-539
7315,854,2644,-538
6945,1185,2657,-539
6761,1606,2652,-538
6831,2032,2657,-539
6875,2384,2672,-538
6831,2709,2695,-539
6823,3020,2700,-538
6945,3302,2695,-539
6983,3485,2687,-538
6831,3598,2695,-539
6595,3660,2700,-538
6603,3683,2695,-539
6868,3657,2672,-538
7172,3640,2657,-539
7238,3659,2652,-538
7172,3683,2657,-539
7129,3666,2655,-538
7172,3640,2657,-539
7177,3635,2658,-538
7172,3640,2657,-539
7169,3629,2638,-538
7172,3640,2619,-539
7139,3684,2610,-538
7172,3725,2619,-539
7253,3710,2622,-538
7286,3683,2619,-539
7196,3685,2611,-538
7172,3725,2619,-539
7310,3738,2625,-538
7514,3725,2619,-539
7566,3706,2594,-538
7514,3725,2581,-539
7473,3749,2581,-538
7514,3767,2581,-539
7556,3761,2560,-538
7628,3767,2544,-539
7728,3781,2539,-538
7856,3810,2544,-539
7923,3826,2526,-539
7969,3852,2506,-539
8011,3871,2495,-537
8083,3894,2506,-539
8138,3904,2509,-540
8197,3937,2506,-539
8217,3989,2488,-530
8197,4064,2468,-518
8120,4122,2440,-507
8083,4191,2430,-497
8083,4278,2428,-480
8083,4402,2430,-456
7984,4518,2410,-430
7856,4614,2392,-414
7789,4674,2382,-405
7856,4741,2392,-394
7912,4828,2394,-374
7856,4953,2392,-352
7667,5070,2384,-332
7514,5164,2392,-311
7438,5225,2395,-282
7400,5291,2392,-249
7289,5336,2369,-222
7172,5334,2354,-207
7121,5257,2347,-192
7172,5164,2354,-166
7196,5066,2353,-131
7172,4953,2354,-104
7162,4786,2350,-84
7286,4614,2354,-62
7417,4457,2350,-30
7400,4318,2354,0
7229,4161,2362,21
7172,4021,2392,41
7288,3894,2426,71
7400,3767,2468,104
7310,3607,2502,127
7172,3471,2544,145
7136,3384,2579,165
7172,3344,2619,186
7122,3296,2651,206
7059,3259,2695,228
7048,3232,2744,257
7059,3217,2809,290
6985,3184,2866,315
6945,3175,2923,331
6996,3190,2972,348
7059,3217,3037,373
6969,3201,3107,398
6831,3175,3189,414
6773,3158,3272,423
6831,3175,3379,435
6884,3190,3491,455
6945,3217,3606,477
7006,3239,3700,489
7059,3259,3796,497
7049,3257,3891,507
7059,3259,3986,518
7075,3261,4050,527
7059,3259,4100,539
6970,3232,4145,552
6945,3217,4214,559
7003,3238,4279,558
7059,3302,4328,559
6999,3345,4346,569
6945,3344,4366,580
6975,3319,4384,582
7059,3344,4404,580
7061,3410,4403,580
7059,3471,4404,580
7164,3477,4403,576
7400,3471,4404,580
7556,3473,4373,593
7514,3471,4328,601
7318,3419,4278,592
7172,3344,4252,580
7109,3270,4221,576
7059,3217,4176,580
6931,3163,4101,580
6831,3132,4024,580
6809,3115,3935,582
6831,3090,3834,580
6750,3024,3711,569
6603,2963,3606,559
6483,2940,3523,558
6489,2963,3455,559
6548,2975,3362,550
6603,2963,3265,539
6573,2921,3174,534
6489,2878,3113,539
6387,2840,3054,540
6376,2836,2999,539
6426,2852,2937,537
6489,2878,2885,539
6488,2881,2827,538
6489,2878,2771,539
6489,2859,2707,538
6489,2836,2657,539
6461,2800,2612,537
6489,2794,2581,539
6554,2808,2543,540
6603,2836,2506,539
6573,2835,2461,534
6603,2836,2430,539
6715,2849,2403,550
6831,2878,2392,559
6755,2887,2384,558
6603,2878,2392,559
6543,2855,2393,569
6717,2836,2392,580
6976,2854,2381,580
7172,2963,2392,580
7164,3156,2411,587
7059,3386,2430,601
7032,3652,2426,611
7172,4021,2430,622
7179,4487,2443,634
6831,4995,2468,642
6420,5550,2481,641
6717,6180,2506,642
8010,6612,2540,652
9791,6392,2581,663
11307,5386,2602,663
12523,4064,2619,663
13883,2940,2635,671
15483,2116,2657,684
16564,1399,2670,687
16394,762,2695,684
15144,274,2730,681
13776,-85,2771,684
12782,-394,2792,684
11840,-550,2809,684
10537,-441,2824,683
9222,-127,2847,684
8406,166,2863,682
8083,381,2885,684
7785,624,2905,685
7400,1016,2923,684
7118,1482,2921,674
7059,1905,2923,663
7028,2228,2935,652
6945,2540,2961,642
6847,2857,2969,630
6831,3132,2961,622
6824,3278,2947,614
6831,3344,2961,601
6814,3401,2984,579
6831,3471,2999,559
6823,3494,2981,548
6831,3471,2961,539
6811,3450,2951,519
6831,3471,2961,497
6865,3489,2964,482
6945,3471,2961,477
7001,3442,2943,469
7059,3471,2923,456
7103,3534,2896,437
7172,3556,2885,414
7199,3504,2883,391
7172,3471,2885,373
7088,3502,2867,362
7059,3556,2847,352
7088,3557,2825,334
7172,3556,2809,311
7261,3590,2785,287
7400,3640,2771,269
7508,3630,2765,251
7514,3598,2771,228
7413,3593,2758,203
7400,3640,2733,186
7509,3683,2702,177
7628,3725,2695,166
7621,3752,2696,146
7628,3767,2695,124
7727,3753,2674,110
7856,3767,2657,104
7863,3808,2651,96
7856,3852,2657,83
7935,3861,2645,63
8083,3894,2619,41
8126,3968,2589,25
8083,4064,2581,21
8039,4125,2581,22
8083,4191,2581,21
8144,4272,2562,10
8197,4360,2544,0
8173,4426,2533,-3
8083,4529,2544,0
7936,4676,2549,1
7856,4826,2544,0
7845,4916,2519,-1
7856,4995,2506,0
7766,5095,2502,0
7628,5207,2506,0
7515,5265,2490,1
7514,5291,2468,0
7534,5300,2441,-3
7514,5291,2430,0
7429,5221,2422,9
7400,5122,2430,21
7437,5017,2431,29
7514,4910,2430,41
7560,4744,2418,61
7628,4529,2430,83
7664,4308,2461,96
7628,4148,2506,104
7519,4035,2527,111
7514,3937,2544,124
7601,3798,2566,142
7628,3640,2619,166
7458,3488,2677,189
7286,3386,2733,207
7280,3312,2770,217
7400,3259,2809,228
7405,3204,2853,246
7286,3175,2923,269
7168,3164,2997,289
7172,3175,3075,311
7196,3162,3141,339
7172,3132,3227,373
7087,3091,3330,405
7059,3090,3455,435
7096,3110,3569,464
7172,3132,3682,497
7185,3114,3779,529
7172,3090,3872,559
7184,3076,3958,589
7286,3090,4062,622
7381,3093,4164,654
7400,3090,4252,684
7296,3078,4305,705
7172,3090,4366,725
7080,3119,4438,751
7059,3175,4518,787
7043,3225,4563,822
7059,3259,4594,849
7126,3261,4623,868
7286,3259,4669,891
7407,3254,4698,921
7400,3259,4707,953
7287,3278,4689,976
7286,3344,4669,994
7443,3425,4645,1013
7628,3471,4631,1036
7634,3429,4613,1057
7514,3344,4594,1077
7373,3260,4545,1097
7286,3217,4480,1119
7177,3200,4397,1139
7059,3217,4328,1160
6927,3234,4256,1181
6831,3217,4176,1202
6775,3138,4063,1214
6831,3048,3948,1222
6924,2983,3841,1228
6945,2963,3758,1243
6822,2955,3667,1263
6717,2963,3569,1285
6728,2969,3462,1296
6831,2963,3379,1305
6861,2919,3303,1313
6831,2878,3227,1326
6798,2885,3129,1336
6831,2963,3037,1347
6845,3034,2953,1356
6831,3048,2885,1367
6797,3020,2806,1376
6831,3048,2733,1388
6892,3102,2665,1398
6945,3090,2619,1409
6905,2968,2577,1416
6831,2878,2544,1430
6779,2891,2503,1442
6831,2963,2468,1450
6901,2989,2423,1448
6945,3005,2392,1450
6923,3050,2365,1459
6945,3090,2354,1471
6990,3069,2333,1472
7059,3048,2316,1471
7089,3093,2302,1469
7172,3175,2316,1471
7320,3216,2336,1469
7514,3259,2354,1471
7610,3430,2350,1473
7628,3767,2354,1471
7670,4136,2366,1458
7856,4445,2392,1450
8030,4814,2407,1449
8083,5461,2430,1450
8163,6278,2461,1441
8653,6815,2506,1430
9517,6643,2532,1419
10360,5757,2544,1409
10936,4415,2549,1389
11613,2921,2581,1367
12697,1540,2622,1346
13890,550,2657,1326
14427,-6,2671,1296
14003,-339,2695,1264
12918,-667,2731,1232
11726,-889,2771,1202
10671,-819,2789,1163
9791,-466,2809,1119
9021,-67,2841,1074
8425,254,2885,1036
8035,526,2909,997
7856,847,2923,953
7709,1212,2934,901
7514,1609,2961,849
7312,2004,2982,804
7286,2413,2999,767
7375,2795,3010,727
7400,3132,3037,684
7228,3364,3061,637
7059,3513,3075,601
7041,3614,3068,571
7172,3725,3075,539
7224,3805,3092,497
7172,3810,3113,456
7069,3749,3112,421
7059,3725,3113,394
7099,3778,3114,363
7172,3852,3113,331
7189,3870,3090,299
7172,3852,3075,269
7132,3840,3072,237
7172,3852,3075,207
7275,3863,3054,183
7400,3894,3037,166
7428,3930,3032,147
7400,3937,3037,124
7395,3886,3021,100
7514,3852,2999,83
7630,3874,2976,72
7628,3937,2961,62
7512,3964,2936,50
7514,3979,2923,41
7675,3995,2920,40
7856,4021,2923,41
7878,4019,2906,34
7856,4021,2885,21
7889,4033,2863,13
7969,4064,2847,21
7969,4076,2822,34
7969,4106,2809,41
8048,4145,2805,40
8197,4191,2809,41
8246,4205,2793,50
8197,4233,2771,62
8140,4283,2746,72
8197,4360,2733,83
8280,4419,2725,95
8311,4487,2733,104
8245,4575,2739,104
8197,4699,2733,104
8186,4811,2707,110
8197,4910,2695,124
8145,4987,2695,137
8083,5080,2695,145
8019,5189,2672,153
7969,5334,2657,166
7891,5472,2655,180
7856,5588,2657,186
7855,5655,2635,185
7856,5715,2619,186
7757,5764,2616,195
7628,5799,2619,207
7528,5766,2599,217
7514,5672,2581,228
7510,5527,2576,240
7514,5376,2581,249
7502,5209,2563,249
7514,5037,2544,249
7510,4855,2534,257
7514,4699,2544,269
7503,4538,2542,274
7514,4360,2544,269
7510,4162,2550,265
7514,4021,2581,269
7501,3932,2615,280
7514,3852,2657,290
7513,3733,2693,293
7514,3640,2733,290
7496,3591,2764,287
7514,3556,2809,290
7526,3480,2860,294
7514,3429,2923,290
7440,3422,2976,278
7400,3429,3037,269
7428,3382,3101,269
7514,3344,3189,269
7513,3351,3288,261
7400,3386,3417,249
7232,3373,3549,245
7172,3344,3682,249
7210,3330,3794,246
7286,3344,3910,228
7324,3340,4023,203
7400,3344,4138,186
7483,3362,4232,178
7514,3386,4328,166
7437,3369,4420,145
7400,3344,4518,124
7447,3342,4596,107
7514,3386,4669,83
7469,3420,4728,51
7400,3429,4783,21
7376,3429,4820,1
7400,3471,4859,-21
7382,3514,4885,-51
7400,3513,4897,-83
7492,3468,4878,-104
7628,3471,4859,-124
7660,3523,4839,-159
7628,3556,4821,-207
7624,3521,4782,-252
7742,3513,4745,-290
7883,3577,4708,-334
7969,3640,4669,-394
7937,3587,4600,-455
7856,3471,4518,-497
7742,3392,4422,-513
7628,3386,4328,-518
7458,3377,4212,-527
7286,3344,4100,-539
7162,3296,3994,-542
7172,3259,3910,-539
7240,3214,3817,-536
7286,3175,3720,-539
7235,3131,3615,-540
7172,3090,3531,-539
7141,3047,3452,-538
7172,3048,3379,-539
7180,3073,3283,-539
7172,3090,3189,-539
7150,3064,3099,-538
7172,3048,3037,-539
7181,3050,2978,-538
7172,3048,2923,-539
7140,2998,2857,-538
7172,2963,2809,-539
7234,2980,2766,-538
7286,3048,2733,-539
7275,3085,2689,-538
7286,3090,2657,-539
7335,3064,2632,-538
7400,3048,2619,-539
7365,3032,2596,-538
7286,3048,2581,-539
7227,3073,2573,-538
7286,3090,2581,-539
7352,3081,2581,-538
7400,3090,2581,-539
7410,3118,2575,-538
7514,3132,2581,-539
7681,3126,2592,-538
7856,3175,2619,-539
7901,3325,2640,-538
7856,3556,2657,-539
7723,3843,2665,-538
7514,4233,2695,-539
7161,4734,2735,-538
6831,5291,2771,-539
6815,5847,2785,-538
7400,6392,2809,-539
8486,6777,2845,-538
9791,6730,2885,-539
11090,6076,2901,-538
12523,4995,2923,-539
14208,3831,2957,-538
15939,2836,2999,-539
17050,2037,3017,-538
17077,1397,3037,-539
16144,843,3069,-538
14914,339,3113,-539
13796,-109,3135,-538
12751,-381,3151,-539
11554,-405,3165,-538
10360,-212,3189,-539
9464,45,3204,-538
8994,296,3227,-539
8710,564,3248,-538
8425,931,3265,-539
8098,1361,3260,-538
7856,1778,3265,-539
7705,2132,3280,-538
7628,2497,3303,-539
7523,2868,3303,-538
7400,3175,3303,-539
7253,3325,3302,-538
7172,3386,3303,-539
7135,3428,3282,-538
7172,3471,3265,-539
7213,3474,3258,-538
7286,3471,3265,-539
7301,3490,3252,-538
7286,3513,3227,-539
7244,3495,3197,-538
7286,3471,3189,-539
7357,3491,3187,-538
7400,3556,3189,-539
7338,3599,3172,-538
7286,3598,3151,-539
7304,3569,3123,-538
7400,3556,3113,-539
7434,3551,3109,-538
7400,3556,3113,-539
7348,3551,3098,-538
7400,3556,3075,-539
7514,3555,3045,-538
7628,3556,3037,-539
7647,3544,3036,-538
7628,3556,3037,-539
7601,3587,3017,-538
7628,3640,2999,-539
7669,3671,2978,-538
7742,3683,2961,-539
7802,3662,2934,-538
7856,3640,2923,-539
7859,3633,2921,-538
7856,3683,2923,-539
7842,3742,2903,-538
7856,3767,2885,-539
7853,3745,2877,-538
7856,3767,2885,-539
7843,3847,2874,-538
7856,3937,2847,-539
7854,3971,2814,-538
7856,4021,2809,-539
7842,4130,2812,-538
7856,4275,2809,-539
7828,4372,2784,-538
7742,4445,2771,-539
7596,4532,2769,-538
7514,4656,2771,-539
7471,4779,2751,-538
7400,4910,2733,-539
7250,5031,2725,-538
7172,5122,2733,-539
7210,5162,2730,-538
7286,5207,2733,-539
7248,5250,2743,-538
7172,5249,2771,-539
7140,5156,2789,-538
7172,5037,2809,-539
7170,4933,2834,-538
7172,4826,2885,-539
7205,4649,2929,-538
7286,4445,2961,-539
7339,4269,2981,-538
7400,4148,3037,-539
7458,4015,3113,-538
7514,3852,3189,-539
7512,3678,3235,-538
7514,3556,3303,-539
7515,3467,3404,-538
7514,3386,3531,-539
7452,3275,3638,-538
7400,3175,3758,-539
7381,3106,3899,-538
7400,3090,4062,-539
7362,3085,4199,-538
7286,3090,4328,-539
7199,3074,4443,-538
7172,3048,4556,-539
7165,3007,4644,-538
7172,3005,4745,-539
7160,3040,4857,-538
7172,3090,4973,-539
7174,3100,5053,-538
7172,3090,5125,-539
7144,3076,5196,-538
7172,3090,5277,-539
7264,3120,5336,-538
7400,3175,5391,-539
7451,3202,5432,-538
7400,3175,5467,-539
7268,3105,5468,-538
7172,3090,5467,-539
7136,3147,5462,-538
7172,3217,5467,-539
7189,3213,5450,-538
7172,3175,5429,-539
7135,3167,5392,-538
7172,3217,5353,-539
7239,3267,5293,-538
7286,3302,5239,-539
7298,3333,5181,-538
7400,3386,5125,-539
7551,3414,5038,-538
7628,3386,4935,-539
7558,3298,4814,-538
7514,3217,4707,-539
7541,3176,4604,-538
7514,3175,4518,-539
7291,3161,4422,-538
7059,3132,4328,-539
6989,3087,4223,-538
7059,3048,4138,-539
7045,3002,4058,-538
6945,2963,3986,-539
6846,2918,3892,-538
6831,2878,3796,-539
6829,2842,3692,-538
6831,2836,3606,-539
6791,2840,3522,-538
6717,2836,3455,-539
6614,2817,3378,-538
6603,2836,3303,-539
6664,2884,3216,-538
6717,2921,3151,-539
6660,2901,3102,-538
6603,2878,3075,-539
6621,2874,3037,-538
6717,2878,2999,-539
6750,2849,2954,-538
6717,2836,2923,-539
6675,2862,2894,-538
6717,2921,2885,-539
6746,2949,2879,-538
6717,2963,2885,-539
6653,2969,2882,-538
6717,2963,2885,-539
6817,2919,2881,-538
6831,2878,2885,-539
6706,2867,2890,-538
6717,2878,2923,-539
6930,2898,2962,-538
7172,2963,2999,-539
7168,3078,3013,-538
7059,3217,3037,-539
7063,3403,3071,-538
7172,3725,3113,-539
7043,4163,3132,-538
6603,4614,3151,-539
6193,5071,3177,-538
6376,5630,3227,-539
7351,6122,3267,-538
8880,6138,3303,-539
10438,5473,3331,-538
11840,4445,3379,-539
13333,3426,3422,-538
15142,2497,3455,-539
16714,1601,3466,-538
17191,889,3493,-539
16423,451,3528,-538
15256,127,3569,-539
14273,-274,3586,-538
13206,-593,3606,-539
11647,-599,3626,-538
10019,-339,3644,-539
8941,-86,3640,-538
8425,85,3644,-539
7981,299,3659,-538
7514,677,3682,-539
7199,1145,3683,-538
7059,1609,3682,-539
6857,2008,3681,-538
6603,2370,3682,-539
6425,2686,3661,-538
6376,2963,3644,-539
6315,3177,3638,-538
6262,3344,3644,-539
6228,3429,3630,-538
6262,3429,3606,-539
6289,3381,3579,-538
6376,3386,3569,-539
6453,3445,3550,-538
6489,3471,3531,-539
6418,3419,3504,-538
6376,3386,3493,-539
6403,3427,3476,-538
6489,3471,3455,-539
6505,3434,3413,-538
6489,3386,3379,-539
6497,3408,3351,-538
6603,3471,3341,-539
6728,3485,3321,-538
6831,3471,3303,-539
6850,3467,3278,-538
6831,3471,3265,-539
6795,3453,3245,-538
6831,3471,3227,-539
6925,3526,3202,-538
7059,3556,3189,-539
7139,3504,3170,-538
7172,3471,3151,-539
7156,3516,3123,-538
7172,3598,3113,-539
7245,3625,3111,-538
7400,3640,3113,-539
7513,3679,3095,-538
7514,3725,3075,-539
7416,3719,3052,-538
7400,3725,3037,-539
7497,3778,3013,-538
7628,3852,2999,-539
7682,3874,2992,-538
7742,3894,2999,-539
7818,3958,2987,-538
7856,4064,2961,-539
7782,4135,2928,-538
7742,4191,2923,-539
7792,4257,2926,-538
7856,4360,2923,-539
7772,4462,2898,-538
7628,4572,2885,-539
7530,4678,2884,-538
7514,4783,2885,-539
7465,4865,2863,-538
7400,4953,2847,-539
7332,5042,2843,-538
7286,5122,2847,-539
7213,5144,2827,-538
7172,5122,2809,-539
7162,5066,2801,-538
7172,4995,2809,-539
7151,4871,2805,-538
7172,4699,2809,-539
7228,4494,2820,-538
7286,4318,2847,-539
7280,4165,2862,-538
7286,4021,2885,-539
7299,3861,2914,-538
7286,3725,2961,-539
7201,3614,2996,-538
7172,3513,3037,-539
7224,3383,3082,-538
7286,3259,3151,-539
7238,3158,3211,-538
7172,3090,3265,-539
7152,3030,3307,-538
7172,3005,3379,-539
7126,3002,3467,-538
7059,3005,3569,-539
6994,2978,3655,-538
6945,2963,3758,-539
6861,2962,3880,-538
6831,2963,4024,-539
6872,2921,4146,-538
6945,2878,4252,-539
6916,2860,4341,-538
6831,2878,4442,-539
6772,2894,4536,-538
6831,2921,4631,-539
6940,2959,4709,-538
7059,3005,4783,-539
7125,3004,4839,-538
7172,2963,4897,-539
7181,2926,4950,-538
7172,2963,5011,-539
7113,3038,5056,-538
7059,3090,5087,-539
7025,3085,5088,-538
7059,3090,5087,-539
7112,3131,5082,-538
7172,3175,5087,-539
7178,3159,5074,-538
7172,3132,5049,-539
7221,3160,5006,-538
7400,3259,4973,-539
7550,3339,4936,-538
7514,3344,4897,-539
7328,3267,4839,-538
7286,3175,4783,-539
7399,3107,4714,-538
7400,3090,4631,-539
7114,3079,4516,-538
6831,3048,4404,-539
6774,2993,4299,-538
6831,2963,4214,-539
6741,2937,4118,-538
6603,2878,4024,-539
6567,2774,3923,-538
6603,2709,3834,-539
6545,2715,3735,-538
6489,2751,3644,-539
6528,2741,3557,-538
6603,2709,3493,-539
6556,2694,3420,-538
6489,2709,3341,-539
6510,2711,3250,-538
6603,2709,3189,-539
6620,2706,3146,-538
6603,2709,3113,-539
6595,2698,3055,-538
6603,2709,2999,-539
6543,2744,2950,-538
6489,2794,2923,-539
6505,2803,2884,-538
6603,2794,2847,-539
6639,2781,2814,-538
6603,2794,2809,-539
6546,2800,2807,-538
6603,2794,2809,-539
6679,2780,2801,-538
6717,2794,2809,-539
6706,2822,2824,-538
6831,2836,2847,-539
7035,2834,2849,-538
7172,2878,2847,-539
7143,3009,2849,-538
7172,3217,2885,-539
7328,3489,2927,-538
7400,3852,2961,-539
7121,4281,2972,-538
6717,4741,2999,-539
6639,5263,3036,-538
7172,5884,3075,-539
8181,6357,3090,-538
9449,6265,3113,-539
10778,5461,3147,-538
12182,4318,3189,-539
13759,3242,3207,-538
15483,2328,3227,-539
16771,1500,3257,-538
16964,847,3303,-539
16075,408,3326,-538
14914,42,3341,-539
13946,-371,3352,-538
12865,-635,3379,-539
11294,-560,3397,-538
9677,-254,3417,-539
8636,11,3430,-538
8197,212,3455,-539
7844,473,3473,-538
7400,847,3493,-539
7018,1231,3494,-538
6831,1609,3493,-539
6706,2000,3485,-538
6603,2413,3493,-539
6524,2765,3497,-538
6489,3048,3493,-539
6420,3249,3467,-538
6376,3386,3455,-539
6354,3448,3451,-538
6376,3471,3455,-539
6356,3473,3437,-538
6376,3471,3417,-539
6416,3464,3394,-538
6489,3471,3379,-539
6499,3479,3353,-538
6489,3471,3341,-539
6465,3452,3336,-538
6489,3471,3341,-539
6529,3523,3325,-538
6603,3556,3303,-539
6664,3520,3277,-538
6717,3471,3265,-539
6719,3478,3245,-538
6717,3556,3227,-539
6703,3612,3202,-538
6717,3598,3189,-539
6744,3534,3170,-538
6831,3513,3151,-539
6940,3535,3123,-538
7059,3556,3113,-539
7126,3527,3110,-538
7172,3513,3113,-539
7178,3552,3096,-538
7172,3640,3075,-539
7145,3698,3049,-539
7172,3725,3037,-539
7260,3734,3018,-532
7400,3767,2999,-518
7485,3804,2973,-503
7514,3852,2961,-497
7527,3879,2944,-498
7628,3894,2923,-497
7764,3895,2893,-486
7856,3937,2885,-477
7819,4013,2886,-474
7742,4106,2885,-477
7669,4179,2862,-470
7628,4275,2847,-456
7563,4396,2844,-441
7514,4529,2847,-435
7463,4634,2827,-434
7400,4741,2809,-435
7273,4849,2802,-434
7172,4953,2809,-435
7139,5028,2796,-435
7172,5122,2771,-435
7149,5225,2742,-434
7059,5291,2733,-435
6920,5267,2728,-436
6831,5207,2733,-435
6797,5145,2731,-431
6831,5080,2733,-435
6847,4963,2728,-446
6831,4826,2733,-456
6791,4682,2742,-457
6831,4529,2771,-456
6907,4334,2803,-456
6945,4148,2847,-456
6880,4001,2884,-452
6831,3894,2923,-456
6829,3768,2954,-467
6831,3640,2999,-477
6730,3532,3049,-476
6603,3471,3113,-477
6514,3412,3167,-486
6489,3344,3227,-497
6435,3262,3288,-498
6376,3217,3379,-497
6342,3204,3484,-505
6376,3217,3606,-518
6389,3205,3718,-522
6376,3175,3834,-518
6346,3121,3943,-514
6376,3090,4062,-518
6401,3099,4173,-521
6376,3175,4290,-518
6282,3247,4389,-508
6262,3259,4480,-497
6350,3201,4550,-487
6489,3175,4631,-477
6530,3209,4709,-465
6489,3259,4783,-456
6414,3258,4836,-447
6376,3259,4897,-435
6353,3295,4957,-416
6376,3344,5011,-394
6390,3345,5032,-372
6376,3344,5049,-352
6331,3376,5066,-331
6376,3429,5087,-311
6497,3450,5076,-291
6603,3471,5049,-269
6599,3510,5008,-241
6603,3556,4973,-207
6691,3571,4929,-175
6831,3598,4897,-145
6872,3635,4862,-116
6831,3640,4821,-83
6762,3564,4749,-44
6717,3471,4669,0
6624,3401,4576,43
6489,3344,4480,83
6340,3263,4361,120
6262,3217,4252,166
6238,3229,4149,218
6262,3259,4062,269
6268,3230,3964,317
6262,3175,3872,373
6211,3137,3775,436
6148,3132,3682,497
6070,3111,3578,547
6034,3090,3493,601
6018,3091,3415,662
6034,3132,3341,725
6062,3162,3241,776
6148,3175,3151,829
6232,3193,3080,889
6262,3259,3037,953
6194,3315,2982,1006
6148,3302,2923,1057
6174,3216,2857,1114
6262,3175,2809,1181
6287,3206,2763,1243
6262,3259,2733,1305
6224,3242,2707,1372
6262,3217,2695,1450
6320,3239,2675,1525
6376,3302,2657,1595
6375,3333,2633,1656
6376,3344,2619,1720
6354,3351,2609,1780
6376,3344,2619,1844
6441,3319,2634,1904
6603,3344,2657,1968
6756,3435,2672,2029
6831,3556,2695,2093
6802,3729,2713,2150
6831,4064,2733,2217
6979,4512,2744,2286
7172,4910,2771,2362
7210,5281,2806,2426
7172,5884,2847,2486
7371,6685,2867,2542
8083,7196,2885,2611
9070,6957,2910,2680
9905,6053,2961,2756
10486,4798,3007,2819
11271,3386,3037,2880
12530,1957,3047,2935
13890,847,3075,3004
14538,242,3113,3069
14117,-42,3151,3128
12900,-322,3166,3174
11499,-550,3189,3232
10275,-521,3223,3295
9336,-212,3265,3356
8578,142,3285,3395
7969,423,3303,3439
7486,681,3320,3487
7172,1016,3341,3543
6968,1394,3339,3581
6831,1778,3341,3626
6693,2153,3352,3673
6603,2582,3379,3729
6569,3040,3385,3768
6603,3471,3379,3812
6586,3780,3368,3858
6489,3979,3379,3916
6358,4064,3385,3956
6376,4064,3379,3999
6497,4016,3352,4036
6603,4021,3341,4082
6584,4079,3340,4111
6603,4106,3341,4144
6677,4053,3319,4176
6717,4021,3303,4227
6629,4074,3297,4268
6603,4148,3303,4309
6711,4143,3286,4336
6831,4106,3265,4372
6785,4110,3241,4406
6717,4148,3227,4454
6747,4128,3203,4494
6831,4064,3189,4537
6822,4025,3183,4571
6831,4064,3189,4620
6931,4117,3176,4664
7059,4148,3151,4703
7068,4140,3110,4713
7059,4148,3075,4724
7105,4177,3044,4729
7172,4233,3037,4745
7156,4252,3037,4743
7172,4233,3037,4745
7276,4201,3017,4738
7400,4233,2999,4745
7407,4289,2979,4741
7400,4318,2961,4745
7477,4293,2933,4739
7628,4318,2923,4745
7707,4403,2923,4740
7742,4487,2923,4745
7782,4487,2899,4739
7856,4487,2885,4745
7871,4556,2883,4740
7856,4699,2885,4745
7835,4818,2863,4740
7856,4910,2847,4745
7860,4988,2844,4740
7856,5080,2847,4745
7805,5155,2826,4740
7742,5249,2809,4745
7662,5366,2805,4740
7628,5503,2809,4745
7589,5601,2789,4740
7514,5672,2771,4745
7375,5742,2765,4740
7286,5841,2771,4745
7267,5905,2754,4740
7286,5884,2733,4745
7238,5776,2722,4740
7172,5672,2733,4745
7136,5581,2735,4740
7172,5461,2733,4745
7190,5255,2726,4740
7172,5037,2733,4745
7104,4852,2734,4740
7059,4699,2733,4745
7035,4523,2722,4740
7059,4360,2733,4745
7065,4211,2760,4740
7059,4064,2809,4745
7034,3888,2848,4740
7059,3767,2885,4745
7082,3727,2915,4740
7059,3725,2961,4745
6939,3670,3011,4740
6831,3598,3075,4745
6789,3540,3130,4740
6831,3513,3189,4745
6847,3477,3248,4740
6831,3471,3341,4745
6801,3479,3449,4740
6831,3471,3569,4745
6855,3413,3674,4740
6831,3386,3796,4745
6744,3407,3927,4740
6717,3429,4062,4745
6760,3382,4173,4740
6831,3344,4290,4745
6835,3377,4405,4740
6831,3471,4518,4745
6828,3532,4595,4740
6831,3556,4669,4745
6801,3544,4744,4740
6831,3513,4821,4745
6903,3465,4866,4740
6945,3471,4897,4745
6880,3533,4927,4740
6831,3598,4973,4745
6830,3589,5002,4740
6831,3556,5011,4745
6784,3554,4992,4740
6831,3598,4973,4745
6968,3625,4951,4740
7059,3640,4935,4745
7018,3678,4902,4740
7059,3767,4859,4745
7246,3820,4798,4740
7400,3767,4745,4745
7316,3622,4689,4740
7172,3513,4631,4745
7145,3480,4544,4740
7172,3471,4442,4745
7037,3422,4321,4740
6831,3386,4214,4745
6743,3375,4111,4740
6831,3344,4024,4745
6889,3259,3928,4740
6831,3217,3834,4745
6691,3245,3732,4740
