II,III,PLETH,ABP
597,234,5693,6271
577,334,5708,6281
738,421,5715,6279
964,468,5737,6281
919,469,5740,6259
563,434,5747,6238
249,372,5739,6197
242,292,5747,6158
376,215,5743,6094
328,158,5747,6029
88,125,5738,5945
-68,98,5748,5869
-38,56,5742,5778
-52,-5,5733,5693
-245,-67,5700,5596
-382,-112,5694,5511
-223,-135,5693,5418
46,-144,5699,5337
37,-147,5675,5244
-307,-150,5674,5159
-678,-161,5689,5065
-807,-184,5727,4985
-694,-208,5725,4897
-461,-218,5728,4814
-227,-217,5772,4715
-68,-217,5933,4626
2,-216,6139,4527
10,-197,6341,4433
-78,-161,6496,4322
-316,-143,6684,4219
-596,-156,6877,4108
-698,-170,7040,4006
-581,-159,7136,3890
-449,-136,7280,3783
-435,-127,7470,3676
-435,-123,7652,3592
-357,-101,7747,3512
-280,-69,7869,3455
-223,-48,8047,3403
-30,-35,8231,3377
321,-11,8318,3359
516,22,8416,3365
277,40,8573,3379
-223,35,8752,3416
-540,22,8837,3452
-521,24,8914,3500
-431,41,9027,3540
-520,51,9164,3589
-664,33,9218,3630
-579,-8,9267,3673
-281,-50,9347,3697
-101,-75,9459,3715
-211,-83,9505,3713
-391,-88,9550,3707
-385,-96,9620,3682
-260,-105,9728,3656
-212,-114,9782,3616
-229,-116,9830,3578
-188,-91,9884,3529
-110,-28,9976,3488
-69,52,10027,3443
10,108,10070,3409
224,124,10103,3371
493,140,10174,3344
677,187,10220,3317
760,247,10260,3303
755,272,10268,3290
598,257,10302,3288
315,247,10323,3283
105,280,10349,3290
95,335,10334,3291
183,373,10323,3301
259,371,10297,3305
377,359,10292,3314
537,370,10250,3313
564,413,10195,3311
371,436,10114,3295
172,425,10069,3280
211,444,10007,3258
449,568,9919,3243
661,711,9778,3221
770,720,9681,3201
813,584,9598,3169
787,496,9501,3143
662,567,9341,3114
576,700,9232,3093
720,759,9161,3066
1089,817,9071,3043
1392,1002,8894,3014
1357,1276,8759,2991
1013,1451,8684,2966
708,1487,8592,2951
757,1557,8401,2934
1121,1829,8260,2926
1437,2213,8198,2912
1467,2494,8105,2902
1405,2598,7868,2884
1663,2702,7656,2875
2324,2988,7545,2861
2981,3396,7425,2857
3173,3666,7155,2847
2893,3646,6899,2839
2535,3449,6758,2824
2417,3291,6628,2817
2464,3227,6331,2808
2389,3159,6000,2807
2076,3048,5773,2798
1732,2986,5609,2793
1644,3013,5324,2784
1854,3032,4982,2781
2078,2962,4708,2772
1999,2901,4538,2768
1590,2966,4313,2759
1142,3092,4023,2756
951,3071,3742,2747
999,2782,3577,2744
983,2264,3446,2735
692,1650,3300,2729
266,1082,3118,2715
33,697,3020,2705
75,535,3009,2694
155,510,3053,2692
59,472,3035,2685
-68,366,3021,2679
51,245,3132,2664
429,205,3500,2655
736,266,3999,2644
692,367,4479,2641
372,397,4864,2633
94,316,5276,2629
15,162,5701,2620
13,21,6049,2617
-79,-80,6264,2608
-226,-166,6520,2604
-295,-270,6876,2594
-254,-366,7228,2593
-186,-414,7429,2592
-124,-403,7594,2595
-39,-397,7835,2591
88,-443,8113,2593
199,-519,8266,2594
237,-548,8331,2601
179,-506,8414,2597
45,-436,8556,2594
-129,-389,8632,2582
-288,-358,8614,2579
-379,-313,8563,2570
-367,-257,8576,2568
-262,-220,8586,2556
-82,-191,8518,2549
148,-123,8358,2531
387,-4,8230,2522
559,98,8145,2509
645,116,8035,2512
753,103,7824,2512
1010,173,7619,2531
1338,344,7471,2556
1496,494,7348,2616
1401,545,7140,2696
1319,570,6917,2819
1553,665,6740,2969
2027,787,6620,3169
2293,821,6447,3407
2054,739,6244,3698
1538,620,6051,4018
1246,524,5926,4375
1366,450,5802,4737
1600,378,5683,5110
1593,305,5559,5464
1347,233,5491,5806
1094,167,5441,6107
955,122,5413,6368
903,106,5363,6565
935,112,5341,6711
1057,115,5343,6793
1186,106,5400,6831
1210,87,5454,6812
1147,73,5513,6762
1101,65,5567,6675
1123,65,5664,6580
1188,88,5769,6466
1257,143,5873,6354
1248,194,5942,6238
1099,188,6028,6144
871,117,6126,6061
733,47,6237,6006
712,30,6303,5959
666,52,6345,5940
523,73,6377,5929
417,94,6440,5936
457,125,6478,5932
545,142,6466,5935
528,109,6404,5924
437,44,6373,5920
400,3,6350,5897
414,15,6287,5871
313,63,6146,5818
45,108,6019,5761
-201,119,5929,5681
-227,92,5837,5605
-115,50,5668,5511
-112,23,5497,5419
-263,14,5374,5312
-344,4,5290,5215
-234,-12,5150,5111
-104,-13,4985,5016
-121,-2,4843,4909
-158,-14,4772,4814
-15,-54,4691,4720
203,-80,4595,4642
199,-74,4495,4555
-47,-76,4471,4475
-171,-119,4473,4383
109,-164,4469,4302
557,-159,4427,4212
656,-111,4442,4127
223,-74,4514,4031
-365,-68,4622,3946
-638,-64,4683,3852
-545,-45,4767,3763
-369,-43,4903,3664
-280,-88,5107,3584
-183,-145,5263,3513
1,-147,5389,3461
124,-98,5567,3405
-3,-64,5945,3368
-327,-65,6434,3343
-565,-38,6896,3345
-488,40,7236,3350
-167,96,7571,3372
104,65,7907,3397
97,-4,8179,3437
-143,-30,8327,3471
-390,-15,8514,3510
-486,-16,8785,3540
-413,-31,9054,3571
-200,-4,9189,3587
103,74,9331,3600
331,144,9558,3595
305,163,9812,3587
109,159,9941,3559
48,181,10046,3531
221,225,10216,3496
355,235,10432,3468
238,186,10547,3431
35,122,10615,3398
-19,97,10702,3357
16,107,10839,3328
-22,117,10908,3298
-86,113,10932,3278
-61,102,10943,3255
-1,89,11007,3247
29,78,11039,3244
136,88,11035,3254
359,117,10986,3258
500,128,10973,3267
405,99,10954,3270
250,63,10921,3279
267,60,10826,3283
390,94,10750,3293
389,136,10682,3294
236,178,10628,3293
86,217,10510,3273
39,246,10393,3255
57,244,10279,3233
96,233,10205,3220
118,242,10088,3196
98,282,9967,3171
66,301,9834,3138
125,273,9751,3114
292,225,9654,3088
475,243,9564,3066
628,348,9450,3036
833,505,9380,3014
1086,658,9311,2992
1205,818,9259,2982
1034,1002,9170,2967
689,1184,9112,2958
421,1297,9065,2942
395,1367,9066,2932
639,1528,9044,2916
1090,1881,9036,2907
1549,2313,9024,2892
1800,2619,9066,2882
1882,2753,9099,2866
2101,2923,9140,2856
2602,3293,9156,2844
3107,3737,9218,2841
3250,3958,9287,2830
3031,3842,9368,2821
2729,3580,9408,2804
2528,3415,9475,2793
2425,3365,9550,2780
2366,3285,9646,2776
2283,3133,9694,2768
2094,3032,9746,2764
1822,3050,9793,2754
1612,3079,9871,2751
1518,3015,9907,2743
1489,2949,9931,2739
1599,3021,9934,2728
1979,3168,9978,2726
2382,3131,10004,2722
2254,2756,10011,2725
1467,2141,9972,2719
627,1529,9965,2715
283,1053,9958,2705
282,700,9939,2702
134,396,9864,2693
-240,136,9814,2689
-589,-49,9781,2680
-769,-126,9748,2677
-796,-124,9645,2668
-601,-68,9548,2664
-185,-2,9469,2655
199,43,9405,2652
247,39,9275,2642
35,15,9132,2639
-96,-8,8996,2630
44,-13,8895,2627
290,-20,8750,2617
430,-7,8591,2612
463,33,8443,2606
575,107,8354,2607
837,179,8211,2604
1076,239,7946,2603
1028,281,7559,2593
712,318,7213,2588
468,347,6943,2579
588,372,6724,2577
917,409,6482,2568
1083,486,6307,2564
1027,601,6199,2550
1114,726,6108,2542
1577,833,5934,2524
2161,928,5774,2515
2454,1020,5673,2499
2429,1106,5614,2491
2367,1180,5483,2473
2421,1252,5340,2464
2447,1318,5243,2448
2318,1357,5222,2449
2134,1353,5173,2449
2092,1326,5106,2470
2205,1299,5050,2497
2327,1273,5078,2554
2347,1229,5117,2629
2339,1178,5141,2749
2414,1155,5136,2900
2578,1176,5198,3101
2725,1205,5296,3333
2818,1198,5386,3612
2902,1163,5417,3923
2992,1151,5493,4279
2971,1177,5632,4649
2762,1205,5796,5031
2466,1196,5895,5393
2303,1179,6003,5740
2329,1192,6159,6048
2405,1236,6354,6319
2380,1268,6491,6525
2310,1276,6605,6680
2307,1252,6739,6770
2375,1188,6924,6817
2398,1066,7076,6807
2346,919,7191,6761
2280,802,7279,6676
2253,755,7389,6580
2215,757,7484,6468
2117,769,7555,6362
1956,753,7578,6253
1797,715,7593,6167
1692,677,7597,6093
1676,670,7606,6049
1708,693,7570,6010
1761,733,7507,5995
1828,769,7423,5982
1919,801,7369,5992
1949,830,7292,5998
1843,866,7168,6015
1670,898,6989,6015
1610,928,6848,6019
1674,953,6730,6002
1703,989,6594,5982
1617,1029,6384,5934
1593,1068,6198,5880
1761,1092,6063,5800
1972,1109,5962,5719
1944,1125,5805,5621
1673,1150,5652,5533
1411,1177,5547,5435
1389,1210,5513,5345
1577,1241,5450,5242
1802,1269,5365,5149
1909,1282,5293,5050
1878,1292,5314,4966
1761,1306,5359,4873
1673,1336,5390,4791
1714,1365,5391,4704
1933,1380,5471,4631
2207,1369,5606,4549
2342,1350,5741,4472
2239,1338,5808,4379
2019,1347,5917,4290
1844,1359,6092,4191
1781,1365,6296,4102
1802,1367,6425,4002
1888,1385,6552,3909
1954,1391,6719,3806
1900,1363,6922,3718
1746,1314,7061,3628
1687,1310,7177,3557
1801,1352,7304,3489
1941,1379,7465,3446
1949,1355,7580,3412
1920,1348,7669,3404
2012,1414,7746,3400
2251,1521,7852,3414
2543,1580,7932,3431
2823,1593,7998,3468
2967,1627,8036,3508
2832,1721,8088,3559
2454,1807,8124,3599
2140,1818,8163,3641
2102,1758,8170,3669
2239,1717,8175,3699
2332,1748,8161,3712
2380,1830,8162,3718
2482,1884,8144,3703
2603,1881,8122,3685
2583,1854,8081,3652
2421,1853,8070,3623
2302,1866,8051,3584
2408,1864,8017,3547
2706,1847,7951,3498
3013,1856,7928,3459
3141,1895,7911,3420
3047,1920,7852,3395
2802,1879,7721,3370
2520,1795,7631,3356
2261,1721,7578,3340
2043,1678,7490,3332
1836,1618,7303,3317
1643,1506,7153,3313
1513,1365,7070,3310
1521,1260,6966,3322
1631,1189,6738,3326
1720,1113,6523,3329
1696,1013,6394,3318
1617,944,6278,3310
1532,924,6036,3295
1424,916,5773,3285
1264,859,5589,3264
1122,788,5466,3248
1037,766,5256,3226
986,805,5006,3211
938,802,4805,3189
966,704,4705,3169
1075,573,4584,3141
1154,547,4428,3121
1089,641,4273,3098
951,770,4220,3084
857,870,4211,3065
829,996,4205,3054
807,1176,4164,3038
816,1346,4190,3030
918,1421,4286,3015
1107,1481,4433,3004
1290,1674,4539,2987
1404,2027,4657,2980
1454,2353,4828,2972
1535,2505,5090,2967
1784,2563,5337,2951
2276,2752,5553,2942
2866,3125,5761,2932
3253,3457,6063,2929
3238,3493,6393,2915
2893,3246,6680,2905
2432,2966,6893,2893
2004,2832,7170,2891
1665,2790,7508,2883
1441,2695,7819,2879
1322,2543,8014,2869
1230,2451,8225,2866
1095,2470,8509,2857
928,2499,8801,2854
774,2434,8966,2844
625,2309,9090,2840
421,2209,9259,2832
138,2114,9466,2829
-179,1878,9576,2818
-459,1404,9610,2815
-671,755,9646,2807
-824,112,9743,2804
-949,-384,9795,2792
-1071,-687,9767,2783
-1233,-840,9684,2769
-1436,-905,9655,2764
-1639,-967,9634,2755
-1764,-1055,9559,2752
-1799,-1126,9390,2743
-1747,-1090,9252,2740
-1573,-955,9161,2730
-1219,-827,9059,2722
-772,-789,8852,2708
-469,-786,8644,2700
-487,-738,8488,2691
-691,-646,8368,2689
-743,-575,8171,2683
-468,-521,7964,2685
-84,-446,7796,2683
91,-345,7688,2687
64,-254,7530,2683
140,-178,7354,2685
435,-87,7187,2682
701,38,7087,2686
733,168,6983,2682
692,259,6886,2685
816,304,6781,2681
1025,324,6725,2686
1052,327,6683,2680
847,299,6671,2679
642,255,6646,2667
610,230,6644,2665
698,225,6647,2654
765,188,6691,2656
779,107,6738,2652
773,38,6801,2666
721,20,6839,2682
584,8,6876,2720
479,-39,6893,2766
566,-88,6925,2847
782,-87,6934,2954
846,-72,6922,3111
672,-97,6874,3299
530,-163,6850,3535
637,-213,6823,3802
795,-237,6772,4120
690,-259,6674,4463
347,-294,6613,4837
57,-328,6575,5212
-69,-374,6513,5596
-185,-475,6380,5958
-418,-655,6275,6296
-708,-864,6216,6577
-913,-1020,6145,6813
-950,-1080,5993,6986
-867,-1097,5862,7110
-827,-1156,5791,7167
-943,-1280,5719,7178
-1082,-1399,5558,7137
-1004,-1441,5405,7071
-747,-1419,5312,6972
-640,-1415,5236,6867
-825,-1455,5077,6747
-1079,-1487,4915,6640
-1210,-1460,4813,6535
-1321,-1412,4740,6453
-1467,-1403,4588,6380
-1441,-1439,4412,6337
-1167,-1455,4274,6302
-947,-1419,4186,6290
-995,-1358,4055,6273
-1087,-1318,3897,6275
-964,-1292,3753,6271
-819,-1259,3667,6278
-942,-1226,3568,6269
-1211,-1231,3447,6262
-1264,-1256,3310,6234
-1053,-1245,3225,6209
-855,-1178,3172,6157
-881,-1126,3141,6104
-1090,-1138,3086,6031
-1380,-1184,3056,5966
-1666,-1194,3065,5887
-1870,-1168,3141,5812
-1921,-1139,3208,5718
-1836,-1122,3263,5634
-1690,-1101,3325,5545
-1554,-1087,3488,5471
-1457,-1090,3685,5384
-1400,-1097,3844,5306
-1365,-1080,3959,5219
-1352,-1053,4186,5147
-1374,-1032,4501,5066
-1425,-1019,4774,4993
-1427,-997,4937,4907
-1315,-970,5192,4829
-1134,-945,5585,4740
-1038,-929,5959,4657
-1117,-906,6167,4556
-1279,-883,6409,4457
-1332,-874,6792,4342
-1211,-884,7177,4236
-1047,-873,7377,4118
-998,-804,7565,4007
-1026,-689,7890,3883
-959,-593,8264,3769
-733,-543,8477,3653
-512,-512,8628,3558
-479,-474,8860,3465
-623,-455,9149,3395
-747,-468,9316,3335
-721,-479,9410,3305
-600,-455,9535,3288
-527,-428,9716,3299
-537,-438,9824,3318
-563,-467,9874,3366
-560,-470,9912,3423
-560,-447,9992,3497
-552,-422,10038,3565
-477,-401,10052,3641
-356,-370,10031,3706
-306,-337,10032,3769
-322,-310,10017,3808
-252,-288,10003,3841
-63,-266,9942,3854
28,-257,9876,3860
-131,-248,9788,3840
-392,-211,9725,3810
-526,-145,9642,3763
-516,-98,9560,3720
-447,-97,9453,3667
-298,-109,9383,3614
-60,-87,9313,3553
107,-47,9260,3504
69,-29,9171,3456
-79,-41,9110,3421
-165,-47,9067,3383
-181,-30,9078,3363
-205,-16,9079,3351
-216,-28,9102,3354
-154,-42,9118,3350
-46,-18,9173,3353
65,32,9221,3354
179,57,9288,3364
248,41,9328,3365
205,33,9375,3367
170,56,9400,3357
395,78,9450,3350
846,64,9475,3333
1086,51,9488,3319
779,88,9462,3295
146,158,9472,3271
-310,168,9474,3236
-360,87,9452,3208
-194,-19,9364,3178
-72,-43,9308,3158
-83,21,9269,3130
-164,118,9215,3107
-219,224,9078,3078
-159,378,8960,3062
49,564,8877,3045
325,707,8804,3036
530,788,8656,3021
590,927,8523,3015
578,1225,8431,3005
635,1602,8363,3004
821,1869,8231,2994
1075,1982,8108,2990
1347,2113,8021,2981
1677,2429,7963,2979
2090,2848,7846,2969
2432,3097,7730,2964
2434,3023,7639,2948
1998,2735,7577,2938
1367,2442,7462,2921
908,2214,7338,2914
745,2001,7228,2904
667,1796,7153,2901
430,1666,7033,2892
51,1631,6879,2889
-257,1610,6711,2880
-382,1533,6590,2876
-427,1445,6455,2867
-534,1439,6282,2864
-700,1497,6064,2855
-825,1462,5897,2851
-878,1180,5754,2842
-944,673,5592,2838
-1115,108,5363,2830
-1361,-335,5168,2827
-1534,-602,5026,2816
-1515,-720,4904,2813
-1361,-751,4706,2805
-1211,-743,4510,2802
-1112,-754,4374,2789
-1011,-795,4321,2779
-942,-818,4234,2766
-965,-744,4121,2763
-937,-575,4035,2752
-600,-393,4072,2743
-24,-273,4140,2727
357,-193,4172,2723
333,-93,4166,2722
232,23,4280,2727
407,95,4486,2722
685,96,4671,2723
671,53,4759,2722
333,11,4923,2732
-5,-19,5210,2734
-140,-52,5511,2738
-141,-104,5684,2735
-146,-178,5868,2742
-184,-246,6162,2745
-232,-292,6507,2752
-215,-316,6732,2748
-75,-350,6915,2750
129,-393,7161,2743
185,-431,7471,2742
-36,-447,7697,2730
-407,-467,7855,2727
-617,-516,8016,2718
-510,-595,8228,2724
-229,-666,8398,2721
-81,-709,8509,2731
-203,-732,8578,2741
-473,-765,8669,2781
-680,-819,8747,2837
-787,-898,8796,2932
-916,-1000,8785,3051
-1144,-1134,8770,3219
-1357,-1275,8766,3422
-1407,-1394,8782,3679
-1333,-1472,8720,3966
-1334,-1537,8557,4296
-1487,-1611,8309,4645
-1667,-1689,8091,5025
-1766,-1741,7902,5402
-1861,-1775,7725,5778
-2029,-1822,7522,6118
-2182,-1905,7376,6430
-2192,-2003,7276,6687
-2098,-2082,7181,6898
-2029,-2110,7023,7037
-2035,-2103,6890,7125
-2080,-2102,6804,7152
-2164,-2141,6748,7147
-2275,-2181,6629,7096
-2330,-2176,6516,7023
-2241,-2136,6440,6920
-2080,-2136,6414,6819
-1996,-2184,6354,6711
-2055,-2209,6300,6617
-2155,-2145,6266,6523
-2170,-2045,6277,6453
-2070,-1992,6264,6393
-1963,-1992,6253,6361
-1941,-1959,6240,6329
-1982,-1859,6260,6320
-1946,-1750,6265,6311
-1769,-1711,6277,6320
-1536,-1713,6279,6317
-1417,-1675,6304,6320
-1445,-1565,6315,6304
-1514,-1463,6334,6292
-1496,-1422,6338,6258
-1436,-1412,6358,6227
-1480,-1364,6367,6174
-1681,-1289,6389,6121
-1863,-1229,6394,6046
-1826,-1196,6414,5974
-1587,-1155,6420,5886
-1387,-1113,6432,5805
-1364,-1088,6422,5712
-1427,-1090,6426,5632
-1439,-1086,6426,5545
-1446,-1073,6443,5467
-1527,-1053,6445,5374
-1619,-1043,6462,5292
-1577,-1044,6475,5203
-1425,-1060,6508,5127
-1319,-1064,6526,5042
-1360,-1034,6553,4965
-1500,-970,6574,4877
-1611,-911,6623,4795
-1525,-869,6663,4699
-1214,-831,6709,4608
-912,-791,6735,4503
-920,-782,6781,4404
-1150,-812,6825,4291
-1212,-844,6879,4191
-1007,-829,6904,4086
-910,-787,6936,3995
-1121,-775,6963,3897
-1333,-816,7009,3816
-1266,-855,7028,3735
-1152,-842,7039,3675
-1265,-790,7025,3617
-1388,-765,7027,3584
-1164,-783,7012,3560
-742,-800,6997,3561
-579,-780,6952,3566
-815,-755,6915,3592
-1165,-757,6871,3621
-1335,-766,6847,3664
-1219,-732,6798,3698
-891,-663,6750,3739
-607,-615,6693,3769
-635,-617,6680,3803
-888,-620,6661,3820
-1003,-575,6635,3835
-882,-503,6583,3831
-849,-481,6594,3825
-1045,-526,6635,3800
-1136,-574,6676,3774
-855,-564,6666,3733
-516,-525,6709,3696
-563,-512,6813,3647
-930,-534,6951,3605
-1176,-544,7032,3560
-1112,-531,7135,3529
-911,-526,7280,3497
-771,-554,7466,3476
-707,-588,7594,3449
-673,-595,7715,3434
-632,-571,7863,3419
-586,-553,8076,3419
-586,-569,8260,3416
-706,-611,8421,3420
-902,-634,8558,3416
-1025,-609,8734,3419
-985,-569,8895,3416
-881,-569,9036,3421
-861,-594,9130,3416
-911,-586,9251,3414
-855,-553,9387,3401
-632,-560,9530,3391
-483,-596,9599,3372
-675,-560,9620,3361
-1048,-441,9598,3341
-1135,-376,9588,3323
-803,-469,9545,3295
-481,-621,9489,3274
-546,-673,9411,3250
-837,-615,9372,3234
-969,-565,9330,3209
-888,-546,9280,3188
-781,-448,9183,3161
-716,-206,9116,3144
-626,73,9061,3122
-526,241,9019,3109
-444,309,8931,3092
-303,433,8865,3083
-42,692,8817,3068
156,968,8793,3058
37,1086,8728,3042
-332,1069,8678,3033
-486,1138,8636,3017
-122,1419,8623,3008
418,1735,8572,2993
472,1791,8536,2987
-59,1566,8505,2979
-589,1310,8502,2977
-709,1186,8464,2967
-708,1076,8431,2959
-908,872,8394,2944
-1089,700,8389,2937
-959,721,8361,2927
-738,846,8344,2926
-735,874,8315,2917
-833,800,8316,2912
-825,799,8304,2902
-884,939,8309,2901
-1189,1082,8298,2893
-1486,1045,8307,2885
-1492,761,8299,2869
-1408,285,8308,2862
-1572,-253,8299,2853
-1851,-693,8306,2848
-1828,-915,8299,2833
-1453,-905,8315,2823
-1105,-778,8321,2814
-1052,-683,8345,2811
-1136,-688,8348,2797
-1050,-735,8361,2786
-760,-731,8356,2774
-541,-661,8369,2773
-602,-586,8363,2765
-831,-556,8356,2760
-941,-561,8328,2750
-833,-565,8332,2751
-649,-552,8322,2749
-564,-526,8292,2752
-572,-495,8217,2748
-553,-467,8176,2751
-418,-460,8142,2749
-226,-489,8081,2752
-114,-534,7953,2748
-183,-554,7859,2750
-357,-537,7797,2750
-451,-529,7717,2760
-315,-558,7552,2761
-51,-604,7416,2764
36,-620,7331,2754
-242,-609,7242,2750
-660,-599,7050,2738
-833,-617,6865,2737
-730,-667,6742,2727
-742,-766,6652,2725
-1089,-918,6485,2711
-1502,-1093,6317,2711
-1619,-1215,6201,2709
-1510,-1246,6137,2725
-1473,-1238,6019,2740
-1562,-1283,5896,2777
-1548,-1377,5806,2827
-1355,-1435,5769,2922
-1183,-1422,5695,3048
-1217,-1420,5612,3225
-1338,-1479,5537,3430
-1308,-1548,5511,3686
-1106,-1562,5476,3975
-990,-1568,5447,4311
-1135,-1621,5413,4666
-1424,-1690,5411,5043
-1617,-1705,5407,5412
-1669,-1688,5419,5779
-1679,-1697,5419,6112
-1686,-1734,5439,6419
-1618,-1751,5449,6668
-1468,-1747,5472,6871
-1324,-1735,5477,7006
-1285,-1716,5492,7093
-1394,-1693,5503,7118
-1630,-1710,5542,7106
-1836,-1769,5582,7046
-1863,-1813,5630,6964
-1775,-1796,5655,6854
-1804,-1765,5686,6748
-1965,-1765,5703,6637
-2002,-1781,5723,6544
-1766,-1754,5727,6457
-1479,-1695,5750,6398
-1384,-1651,5774,6348
-1421,-1648,5810,6320
-1403,-1645,5825,6294
-1343,-1612,5850,6294
-1340,-1545,5867,6295
-1355,-1464,5892,6312
-1297,-1380,5894,6312
-1245,-1309,5908,6316
-1306,-1268,5914,6303
-1431,-1270,5921,6293
-1489,-1281,5905,6256
-1449,-1252,5913,6216
-1317,-1163,5927,6151
-1088,-1067,5944,6089
-865,-1028,5933,6008
-877,-1050,5957,5932
-1145,-1065,6001,5839
-1386,-1021,6052,5752
-1337,-922,6062,5651
-1085,-820,6102,5560
-845,-748,6167,5466
-686,-703,6237,5388
-577,-651,6257,5303
-565,-585,6305,5222
-669,-529,6393,5128
-774,-512,6509,5046
-770,-503,6577,4961
-718,-462,6656,4887
-705,-395,6763,4796
-685,-366,6903,4710
-602,-392,6996,4612
-573,-417,7085,4521
-727,-399,7190,4412
-975,-378,7343,4302
-1061,-396,7471,4177
-887,-436,7582,4061
-628,-448,7674,3936
-544,-438,7797,3822
-687,-433,7908,3700
-844,-433,8009,3588
-745,-417,8072,3470
-396,-401,8149,3371
-129,-406,8217,3281
-254,-427,8288,3223
-658,-435,8320,3178
-895,-428,8360,3159
-701,-413,8393,3148
-309,-392,8437,3164
-147,-368,8446,3194
-339,-363,8469,3251
-618,-379,8485,3312
-696,-394,8512,3389
-581,-388,8509,3462
-485,-374,8533,3541
-499,-365,8558,3605
-535,-353,8595,3666
-514,-322,8599,3704
-495,-286,8636,3735
-525,-267,8683,3739
-516,-267,8739,3734
-392,-250,8749,3709
-238,-197,8794,3682
-185,-148,8863,3639
-241,-147,8952,3592
-329,-159,8990,3532
-410,-111,9050,3477
-446,-25,9135,3422
-371,-6,9252,3381
-196,-71,9317,3338
-80,-109,9378,3309
-146,-65,9439,3283
-330,-40,9532,3271
-481,-112,9581,3261
-546,-199,9622,3262
-550,-183,9655,3259
-481,-111,9727,3263
-277,-113,9776,3258
14,-199,9813,3264
204,-247,9809,3268
140,-196,9821,3278
-101,-148,9814,3272
-298,-201,9809,3266
-355,-270,9770,3249
-384,-194,9750,3235
-490,-18,9727,3209
-596,33,9720,3186
-622,-136,9670,3155
-633,-335,9611,3131
-727,-383,9536,3101
-850,-348,9495,3075
-870,-385,9421,3041
-793,-440,9313,3016
-770,-359,9148,2987
-899,-154,9018,2967
-1088,2,8906,2943
-1141,47,8819,2931
-945,111,8706,2916
-573,328,8635,2908
-227,658,8583,2891
-94,962,8544,2881
-205,1155,8455,2869
-332,1317,8392,2866
-83,1593,8349,2858
706,2009,8321,2854
1620,2391,8239,2844
1969,2536,8174,2841
1553,2435,8128,2832
880,2267,8103,2829
490,2163,8022,2819
353,2093,7955,2816
175,1997,7906,2806
-51,1917,7883,2803
-93,1933,7817,2795
84,2019,7766,2791
289,2081,7730,2780
422,2102,7714,2778
565,2173,7654,2775
738,2332,7604,2778
796,2454,7567,2771
607,2346,7550,2767
258,1950,7491,2757
-33,1390,7443,2754
-168,835,7402,2745
-248,381,7384,2741
-380,64,7329,2731
-530,-91,7281,2729
-616,-127,7237,2721
-634,-152,7217,2713
-615,-244,7166,2698
-524,-339,7120,2690
-347,-349,7072,2681
-197,-280,7050,2676
-176,-214,7003,2661
-212,-188,6960,2651
-136,-176,6907,2641
75,-160,6880,2640
265,-161,6839,2631
273,-183,6808,2626
120,-200,6765,2617
-26,-184,6749,2619
-26,-156,6722,2618
74,-154,6701,2622
88,-179,6658,2617
-115,-204,6636,2615
-448,-247,6612,2607
-710,-369,6602,2607
-804,-557,6570,2603
-839,-711,6559,2604
-956,-777,6546,2595
-1149,-830,6544,2590
-1272,-932,6516,2576
-1251,-1039,6505,2569
-1184,-1074,6492,2551
-1238,-1078,6490,2542
-1427,-1135,6461,2525
-1604,-1247,6450,2517
-1637,-1331,6440,2500
-1570,-1360,6435,2500
-1524,-1376,6403,2502
-1541,-1429,6394,2530
-1563,-1507,6391,2564
-1543,-1572,6382,2627
-1482,-1597,6333,2707
-1428,-1602,6312,2834
-1450,-1626,6308,2996
-1578,-1693,6286,3211
-1702,-1766,6199,3461
-1675,-1792,6129,3759
-1540,-1775,6089,4086
-1529,-1780,6042,4453
-1706,-1826,5929,4830
-1863,-1867,5835,5217
-1832,-1850,5783,5578
-1732,-1810,5729,5920
-1715,-1808,5598,6218
-1725,-1857,5467,6480
-1640,-1898,5383,6679
-1536,-1896,5313,6823
-1523,-1853,5165,6895
-1547,-1804,4991,6922
-1486,-1757,4846,6898
-1387,-1710,4740,6846
-1367,-1660,4584,6754
-1417,-1623,4394,6649
-1412,-1602,4212,6526
-1348,-1590,4081,6414
-1339,-1563,3938,6305
-1449,-1523,3775,6220
-1578,-1480,3601,6141
-1568,-1450,3480,6088
-1343,-1415,3371,6041
-1016,-1368,3233,6023
-806,-1314,3026,6009
-872,-1281,2831,6014
-1120,-1256,2706,6009
-1324,-1204,2687,6012
-1366,-1105,2687,6000
-1333,-995,2690,5991
-1287,-911,2711,5960
-1182,-860,2831,5931
-997,-801,2983,5880
-861,-725,3099,5831
-872,-658,3172,5757
-962,-636,3347,5681
-1009,-645,3604,5584
-1005,-653,3824,5493
-969,-638,3940,5393
-870,-624,4129,5306
-710,-624,4432,5212
-631,-628,4712,5130
-723,-602,4851,5037
-850,-551,5034,4954
-774,-508,5359,4861
-496,-506,5699,4777
-281,-516,5884,4684
-377,-497,6062,4606
-733,-435,6358,4521
-1053,-372,6687,4445
-1052,-339,6870,4353
-730,-332,7018,4265
-368,-323,7256,4165
-239,-314,7541,4076
-321,-313,7710,3976
-406,-317,7831,3883
-428,-319,8005,3780
-530,-329,8235,3691
-759,-346,8385,3604
-937,-351,8488,3540
-930,-335,8602,3477
-866,-327,8758,3435
-890,-344,8865,3397
-917,-374,8940,3382
-792,-387,9000,3373
-597,-385,9092,3387
-559,-366,9156,3405
-707,-324,9210,3442
-806,-274,9238,3476
-651,-262,9285,3519
-314,-311,9316,3551
