II,MCL,PLETH,RESP
16942,32767,7618,3545
17318,32767,7755,3543
15918,32767,7858,3554
12989,24980,7972,3599
9493,19507,8078,3636
6827,19241,8189,3654
5682,23658,8265,3645
5495,30043,8352,3654
5184,32767,8430,3676
4330,32767,8514,3709
3282,32767,8563,3730
2498,32767,8623,3765
2051,32767,8675,3798
1832,32767,8731,3820
1725,32767,8751,3811
1665,32767,8786,3820
1579,32767,8815,3847
1499,32767,8840,3875
1508,32767,8810,3870
1665,32767,8786,3875
1817,32767,8771,3900
1832,32767,8786,3931
1696,32767,8763,3927
1665,32767,8731,3931
1809,32767,8673,3954
1998,32767,8623,3986
1990,32767,8553,3984
1832,32767,8514,3986
1736,32767,8481,4007
1832,32767,8460,4042
1973,32767,8401,4042
1998,32767,8352,4042
1902,32767,8294,4058
1832,32767,8243,4097
1827,32767,8154,4106
1832,32767,8081,4097
1850,32767,8012,4084
1998,32767,7972,4097
2229,32767,7910,4101
2331,32767,7864,4097
2233,32767,7807,4082
2165,32767,7755,4097
2257,32767,7666,4124
2331,32767,7592,4152
2195,32767,7524,4151
1998,32767,7484,4152
1947,32767,7421,4152
1998,32767,7376,4152
1992,32767,7335,4123
1998,32767,7321,4097
2136,32767,7272,4084
2331,32767,7213,4097
2392,32767,7138,4098
2331,32767,7104,4097
2289,32767,7073,4089
2331,32767,7050,4097
2364,32767,6991,4095
2331,32767,6942,4097
2240,32767,6896,4090
2165,32767,6887,4097
2171,32767,6862,4096
2331,32767,6833,4097
2595,32767,6786,4088
2831,32767,6779,4097
2899,32767,6778,4100
2831,32767,6779,4097
2761,32767,6742,4065
2831,32767,6725,4042
3003,32767,6717,4031
3164,32767,6725,4042
3248,32767,6694,4040
3330,32767,6671,4042
3426,32767,6655,4037
3497,32767,6671,4042
3542,32767,6667,4036
3663,32767,6671,4042
3808,32767,6663,4041
3830,32767,6671,4042
3747,32767,6661,4030
3830,32767,6671,4042
4124,32767,6671,4066
4330,32767,6671,4097
4209,32767,6635,4098
3996,32767,6616,4097
3999,32767,6605,4091
4163,32767,6616,4097
4172,32767,6608,4089
3996,32767,6616,4097
3882,32767,6617,4116
3996,32767,6616,4152
4163,32767,6580,4161
4163,32767,6562,4152
3982,32767,6555,4135
3830,32767,6562,4152
3800,32767,6532,4179
3830,32767,6508,4208
3823,32767,6493,4207
3830,32767,6508,4208
3859,32767,6489,4203
3830,32767,6454,4208
3666,32767,6406,4199
3497,32767,6399,4208
3447,32767,6399,4228
3497,32767,6399,4263
3509,32767,6365,4270
3497,32767,6345,4263
3541,32767,6333,4247
3663,32767,6345,4263
3727,32767,6325,4288
3663,32767,6291,4318
3538,32767,6244,4321
3497,32767,6237,4318
3514,32767,6236,4309
3497,32767,6237,4318
3441,32767,6202,4318
3497,32767,6182,4318
3636,32767,6171,4307
3663,32767,6182,4318
3484,32767,6161,4340
3330,32767,6128,4374
3370,32767,6083,4380
3497,32767,6074,4374
3519,32767,6070,4359
3497,32767,6074,4374
3515,32767,6047,4398
3497,32767,6020,4429
3330,32767,5981,4432
3164,32767,5966,4429
3177,32767,5953,4419
3330,32767,5966,4429
3396,32767,5966,4430
3330,32767,5966,4429
3266,32767,5933,4416
3330,32767,5911,4429
3447,32767,5895,4453
3497,32767,5911,4484
3431,32767,5914,4487
3330,32767,5911,4484
3238,32767,5878,4476
3164,32767,5857,4484
3116,32767,5841,4482
3164,32767,5857,4484
3269,32767,5859,4478
3330,32767,5857,4484
3308,32767,5838,4481
3330,32767,5857,4484
3432,32767,5883,4479
3497,32767,5911,4484
3422,32767,5901,4481
3330,32767,5911,4484
3320,32767,5947,4479
3330,32767,6020,4484
3246,32767,6056,4481
3164,32767,6074,4484
3207,32767,6077,4477
3330,32767,6128,4484
3327,32767,6198,4483
3164,32767,6291,4484
2992,32767,6363,4473
2997,32767,6454,4484
3157,32767,6546,4507
3330,32767,6671,4540
3383,32767,6778,4543
3330,32767,6887,4540
3233,32767,6979,4530
3164,32767,7104,4540
3132,32767,7234,4539
3164,32767,7376,4540
3242,32767,7483,4531
3330,32767,7592,4540
3356,32767,7690,4540
3330,32767,7809,4540
3298,32767,7914,4527
3330,32767,8026,4540
3409,32767,8111,4563
3497,32767,8189,4595
3527,32767,8236,4598
3497,32767,8297,4595
3411,32767,8348,4587
3330,32767,8406,4595
3290,32767,8430,4593
3330,32767,8460,4595
3415,32767,8480,4589
3497,32767,8514,4595
3515,32767,8516,4592
3497,32767,8514,4595
3478,32767,8500,4589
3497,32767,8514,4595
3510,32767,8516,4592
3497,32767,8514,4595
3468,32767,8480,4589
3497,32767,8460,4595
3579,32767,8431,4592
3663,32767,8406,4595
3681,32767,8345,4587
3663,32767,8297,4595
3649,32767,8255,4597
3663,32767,8243,4595
3668,32767,8198,4565
3663,32767,8135,4540
3653,32767,8040,4525
3663,32767,7972,4540
3666,32767,7908,4545
3663,32767,7864,4540
3656,32767,7800,4507
3663,32767,7755,4484
3620,32767,7698,4470
3497,32767,7647,4484
3350,32767,7560,4490
3330,32767,7484,4484
3427,32767,7411,4450
3497,32767,7376,4429
3428,32767,7324,4418
3330,32767,7267,4429
3304,32767,7177,4427
3330,32767,7104,4429
3320,32767,7035,4423
3330,32767,6996,4429
3404,32767,6940,4426
3497,32767,6887,4429
3512,32767,6818,4424
3497,32767,6779,4429
3493,32767,6743,4425
3497,32767,6725,4429
3471,32767,6689,4424
3497,32767,6671,4429
3579,32767,6643,4425
3663,32767,6616,4429
3651,32767,6543,4424
3663,32767,6454,4429
3730,32767,6338,4425
3830,32767,6237,4429
3841,32767,6135,4424
3830,32767,6074,4429
3831,32767,6032,4425
3830,32767,6020,4429
3787,32767,5990,4424
3830,32767,5966,4429
4029,32767,5927,4426
4330,32767,5911,4429
4603,32767,5898,4423
4829,32767,5911,4429
4983,32767,5913,4427
5162,32767,5911,4429
5790,32767,5877,4419
7493,32767,5857,4429
10351,32767,5843,4449
13655,32767,5857,4484
16423,32767,5855,4492
17984,32767,5857,4484
17851,32767,5847,4468
15819,31394,5857,4484
12492,23091,5856,4511
9325,19241,5857,4540
7423,20742,5845,4539
6661,25993,5857,4540
6170,31744,5862,4536
5495,32767,5857,4540
4718,32767,5819,4530
3996,32767,5803,4540
3334,32767,5799,4562
2831,32767,5803,4595
2574,32767,5771,4599
2498,32767,5749,4595
2420,32767,5738,4586
2331,32767,5749,4595
2295,32767,5726,4593
2331,32767,5694,4595
2336,32767,5656,4589
2331,32767,5640,4595
2358,32767,5611,4590
2498,32767,5586,4595
2625,32767,5550,4592
2664,32767,5532,4595
2573,32767,5502,4588
2498,32767,5477,4595
2528,32767,5442,4595
2664,32767,5423,4595
2780,32767,5395,4582
2831,32767,5369,4595
2828,32767,5329,4620
2831,32767,5315,4651
2832,32767,5309,4649
2831,32767,5315,4651
2822,32767,5289,4663
2831,32767,5260,4706
2836,32767,5224,4735
2831,32767,5206,4761
2813,32767,5176,4777
2831,32767,5152,4817
2895,32767,5118,4846
2997,32767,5098,4872
3086,32767,5067,4883
3164,32767,5044,4927
3245,32767,5010,4982
3330,32767,4989,5038
3316,32767,4959,5059
3164,32767,4935,5093
2986,32767,4901,5140
2997,32767,4881,5204
3185,32767,4852,5234
3330,32767,4827,5260
3272,32767,4788,5293
3164,32767,4772,5370
3185,32767,4766,5451
3330,32767,4772,5536
3442,32767,4750,5593
3497,32767,4718,5647
3513,32767,4677,5689
3497,32767,4664,5758
3451,32767,4659,5834
3497,32767,4664,5924
3661,32767,4642,5983
3830,32767,4610,6035
3863,32767,4567,6076
3830,32767,4555,6145
3812,32767,4553,6206
3830,32767,4555,6256
3862,32767,4528,6273
3996,32767,4501,6311
4204,32767,4469,6361
4330,32767,4447,6422
4257,32767,4414,6450
4163,32767,4393,6478
4242,32767,4365,6499
4496,32767,4339,6533
4723,32767,4298,6536
4829,32767,4284,6533
4833,32767,4284,6521
4829,32767,4284,6533
4864,32767,4252,6532
4996,32767,4230,6533
5179,32767,4224,6521
5329,32767,4230,6533
5359,32767,4204,6536
5329,32767,4176,6533
5307,32767,4160,6499
5329,32767,4176,6478
5337,32767,4180,6451
5329,32767,4176,6422
5316,32767,4149,6360
5329,32767,4122,6311
5292,32767,4084,6275
5162,32767,4067,6256
4962,32767,4061,6204
4829,32767,4067,6145
4801,32767,4047,6079
4829,32767,4013,6035
4830,32767,3971,5976
4829,32767,3959,5924
4791,32767,3955,5862
4663,32767,3959,5813
4451,32767,3951,5752
4330,32767,3959,5702
4334,32767,3964,5643
4330,32767,3959,5592
4174,32767,3924,5526
3996,32767,3905,5481
3936,32767,3900,5443
3996,32767,3905,5426
4065,32767,3877,5378
4163,32767,3850,5315
4281,32767,3838,5239
4330,32767,3850,5204
4199,32767,3835,5179
3996,32767,3796,5149
3859,32767,3749,5081
3830,32767,3742,5038
3820,32767,3746,5024
3830,32767,3742,5038
3883,32767,3707,5017
3996,32767,3688,4983
4092,32767,3684,4941
4163,32767,3688,4927
4229,32767,3661,4916
4330,32767,3634,4927
4382,32767,3620,4931
4330,32767,3634,4927
4207,32767,3635,4891
4163,32767,3634,4872
4192,32767,3626,4864
4163,32767,3634,4872
3991,32767,3631,4861
3830,32767,3634,4872
3792,32767,3628,4895
3830,32767,3634,4927
3828,32767,3630,4925
3830,32767,3634,4927
3848,32767,3629,4943
3830,32767,3634,4983
3766,32767,3629,4992
3830,32767,3634,4983
4035,32767,3628,4964
4163,32767,3634,4983
4034,32767,3643,5009
3830,32767,3688,5038
3767,32767,3739,5037
3830,32767,3796,5038
3846,32767,3835,5032
3830,32767,3905,5038
3835,32767,3998,5032
3830,32767,4122,5038
3736,32767,4228,5036
3663,32767,4339,5038
3709,32767,4440,5028
3830,32767,4555,5038
3868,32767,4669,5043
3830,32767,4827,5038
3799,32767,5009,5000
3830,32767,5206,4983
3853,32767,5368,4980
3830,32767,5532,4983
3752,32767,5705,4950
3663,32767,5911,4927
3567,32767,6103,4921
3497,32767,6291,4927
3467,32767,6452,4899
3497,32767,6616,4872
3520,32767,6768,4860
3497,32767,6942,4872
3452,32767,7108,4853
3497,32767,7267,4817
3604,32767,7379,4773
3663,32767,7484,4761
3634,32767,7583,4756
3663,32767,7701,4761
3777,32767,7792,4740
3830,32767,7864,4706
3691,32767,7892,4660
3497,32767,7918,4651
3381,32767,7933,4653
3330,32767,7972,4651
3279,32767,8002,4613
3330,32767,8026,4595
3511,32767,8004,4593
3663,32767,7972,4595
3617,32767,7930,4561
3497,32767,7918,4540
3505,32767,7894,4536
3663,32767,7864,4540
3794,32767,7802,4507
3830,32767,7755,4484
3818,32767,7700,4479
3830,32767,7647,4484
3836,32767,7558,4454
3830,32767,7484,4429
3817,32767,7418,4422
3830,32767,7376,4429
3836,32767,7299,4402
3830,32767,7213,4374
3812,32767,7113,4362
3830,32767,7050,4374
3855,32767,6991,4355
3830,32767,6942,4318
3686,32767,6861,4275
3497,32767,6779,4263
3398,32767,6685,4259
3497,32767,6616,4263
3693,32767,6535,4241
3830,32767,6454,4208
3839,32767,6354,4164
3830,32767,6291,4152
3843,32767,6236,4152
3830,32767,6182,4152
3737,32767,6092,4122
3663,32767,6020,4097
3655,32767,5959,4086
3663,32767,5911,4097
3634,32767,5827,4080
3663,32767,5749,4042
3767,32767,5680,3994
3830,32767,5640,3986
3749,32767,5581,3991
3663,32767,5532,3986
3704,32767,5489,3949
3830,32767,5477,3931
3871,32767,5449,3929
3830,32767,5423,3931
3799,32767,5386,3899
3830,32767,5369,3875
3846,32767,5340,3870
3830,32767,5315,3875
3808,32767,5276,3848
3830,32767,5260,3820
3845,32767,5250,3807
3830,32767,5260,3820
3799,32767,5257,3819
3830,32767,5260,3820
3869,32767,5253,3819
3830,32767,5260,3820
3702,32767,5256,3792
3663,32767,5260,3765
3732,32767,5254,3749
3830,32767,5260,3765
3822,32767,5255,3770
3830,32767,5260,3765
3852,32767,5255,3750
3830,32767,5260,3765
3752,32767,5255,3791
3830,32767,5260,3820
4095,32767,5256,3821
4330,32767,5260,3820
4337,32767,5254,3815
4330,32767,5260,3820
4582,32767,5257,3813
4996,32767,5260,3820
5134,32767,5253,3839
4996,32767,5260,3875
5355,32767,5260,3885
7160,32767,5260,3875
10427,32767,5231,3857
14154,32767,5206,3875
17170,32767,5188,3907
18817,32767,5206,3931
18669,32767,5214,3923
16485,32767,5206,3931
12796,27970,5168,3954
9159,22617,5152,3986
6982,23269,5149,3985
6328,28356,5152,3986
6117,32767,5122,4002
5495,32767,5098,4042
4460,32767,5086,4052
3497,32767,5098,4042
2900,32767,5079,4023
2664,32767,5044,4042
2580,32767,4998,4070
2498,32767,4989,4097
2384,32767,4988,4096
2331,32767,4989,4097
2331,32767,4961,4094
2331,32767,4935,4097
2296,32767,4903,4087
2331,32767,4881,4097
2413,32767,4847,4119
2498,32767,4827,4152
2492,32767,4798,4156
2498,32767,4772,4152
2511,32767,4732,4144
2498,32767,4718,4152
2445,32767,4715,4151
2498,32767,4718,4152
2674,32767,4689,4146
2831,32767,4664,4152
2845,32767,4652,4149
2831,32767,4664,4152
2856,32767,4647,4147
2831,32767,4610,4152
2706,32767,4563,4148
2664,32767,4555,4152
2768,32767,4558,4148
2831,32767,4555,4152
2727,32767,4521,4148
2664,32767,4501,4152
2764,32767,4495,4148
2831,32767,4501,4152
2673,32767,4475,4148
2498,32767,4447,4152
2527,32767,4430,4148
2664,32767,4447,4152
2687,32767,4454,4148
2664,32767,4447,4152
2730,32767,4413,4148
2831,32767,4393,4152
2831,32767,4381,4148
2831,32767,4393,4152
2964,32767,4396,4148
3164,32767,4393,4152
3223,32767,4363,4147
3164,32767,4339,4152
3166,32767,4322,4149
3330,32767,4339,4152
3491,32767,4347,4146
3497,32767,4339,4152
3377,32767,4301,4151
3330,32767,4284,4152
3406,32767,4282,4144
3497,32767,4284,4152
3492,32767,4254,4156
3497,32767,4230,4152
3623,32767,4219,4120
3830,32767,4230,4097
3913,32767,4227,4088
3830,32767,4230,4097
3734,32767,4230,4078
3830,32767,4230,4042
4084,32767,4200,3998
4330,32767,4176,3986
4442,32767,4163,3984
4496,32767,4176,3986
4566,32767,4176,3962
4663,32767,4176,3931
4738,32767,4169,3895
4829,32767,4176,3875
4928,32767,4172,3849
4996,32767,4176,3820
4993,32767,4172,3782
4996,32767,4176,3765
5016,32767,4170,3744
4996,32767,4176,3709
4890,32767,4175,3646
4829,32767,4176,3599
4894,32767,4165,3568
4996,32767,4176,3543
4921,32767,4198,3488
4663,32767,4230,3433
4404,32767,4234,3393
4330,32767,4230,3377
4359,32767,4221,3334
4330,32767,4230,3266
4205,32767,4230,3192
4163,32767,4230,3156
4253,32767,4221,3132
4330,32767,4230,3100
4214,32767,4234,3039
3996,32767,4230,2990
3847,32767,4198,2957
3830,32767,4176,2934
3836,32767,4164,2882
3830,32767,4176,2824
3817,32767,4176,2779
3830,32767,4176,2768
3829,32767,4168,2751
3830,32767,4176,2713
3826,32767,4175,2650
3830,32767,4176,2602
3816,32767,4166,2567
3830,32767,4176,2547
3890,32767,4195,2517
3996,32767,4230,2491
4048,32767,4240,2462
3996,32767,4230,2436
3880,32767,4195,2401
3830,32767,4176,2381
3839,32767,4166,2375
3830,32767,4176,2381
3783,32767,4174,2362
3830,32767,4176,2325
3953,32767,4170,2283
3996,32767,4176,2270
3893,32767,4172,2271
3830,32767,4176,2270
3865,32767,4172,2242
3830,32767,4176,2215
3623,32767,4170,2201
3497,32767,4176,2215
3625,32767,4173,2222
3830,32767,4176,2215
3822,32767,4168,2184
3663,32767,4176,2159
3546,32767,4176,2147
3497,32767,4176,2159
3404,32767,4162,2167
3330,32767,4176,2159
3374,32767,4202,2127
3497,32767,4230,2104
3542,32767,4225,2096
3497,32767,4230,2104
3416,32767,4249,2103
3330,32767,4284,2104
3222,32767,4287,2102
3164,32767,4284,2104
3210,32767,4289,2099
3330,32767,4339,2104
3387,32767,4391,2108
3330,32767,4447,2104
3216,32767,4488,2075
3164,32767,4555,2048
3166,32767,4629,2038
3164,32767,4718,2048
3132,32767,4790,2051
3164,32767,4881,2048
3259,32767,4977,2043
3330,32767,5098,2048
3324,32767,5218,2049
3330,32767,5369,2048
3318,32767,5511,2044
3164,32767,5640,2048
2903,32767,5733,2049
2831,32767,5857,2048
3011,32767,6010,2042
3164,32767,6182,2048
3084,32767,6315,2054
2997,32767,6454,2048
3080,32767,6605,2018
3164,32767,6779,1993
3064,32767,6917,1984
2997,32767,7050,1993
3148,32767,7177,1994
3330,32767,7321,1993
3284,32767,7435,1989
3164,32767,7538,1993
3205,32767,7618,1992
3330,32767,7701,1993
3292,32767,7756,1992
3164,32767,7809,1993
3165,32767,7838,1989
3330,32767,7864,1993
3468,32767,7859,1994
3497,32767,7864,1993
3431,32767,7860,1984
3330,32767,7864,1993
3252,32767,7836,2019
3330,32767,7809,2048
3465,32767,7771,2054
3497,32767,7755,2048
3365,32767,7726,2042
3330,32767,7701,2048
3438,32767,7647,2049
3497,32767,7592,2048
3377,32767,7525,2044
3330,32767,7484,2048
3533,32767,7433,2048
3830,32767,7376,2048
3959,32767,7283,2045
3996,32767,7213,2048
4130,32767,7151,2048
4330,32767,7104,2048
4426,32767,7022,2044
4663,32767,6942,2048
5730,32767,6852,2049
8159,32767,6779,2048
11598,32767,6686,2040
14987,32767,6616,2048
17288,32767,6551,2072
17984,32767,6508,2104
16888,32767,6445,2111
14154,28693,6399,2104
10609,22306,6344,2093
7660,20929,6291,2104
6192,24182,6201,2128
5828,29706,6128,2159
5493,32767,6062,2169
4663,32767,6020,2159
3615,32767,5955,2143
2831,32767,5911,2159
2447,32767,5874,2192
2331,32767,5857,2215
2224,32767,5814,2208
1998,32767,5803,2215
1779,32767,5855,2241
1832,32767,6020,2270
2075,32767,6218,2269
2165,32767,6399,2270
1968,32767,6498,2291
1832,32767,6562,2325
1906,32767,6606,2331
1998,32767,6671,2325
1886,32767,6708,2335
1832,32767,6725,2381
1999,32767,6710,2420
2165,32767,6725,2436
2042,32767,6747,2428
1832,32767,6779,2436
1838,32767,6777,2459
1998,32767,6779,2491
1997,32767,6773,2514
1832,32767,6779,2547
1741,32767,6767,2579
1832,32767,6779,2602
1950,32767,6799,2599
1998,32767,6833,2602
2039,32767,6834,2622
2165,32767,6833,2657
2306,32767,6823,2682
2331,32767,6833,2713
2186,32767,6828,2743
1998,32767,6833,2768
1916,32767,6826,2765
1998,32767,6833,2768
2168,32767,6825,2787
2331,32767,6833,2824
2390,32767,6831,2848
2331,32767,6833,2879
2250,32767,6803,2910
2331,32767,6779,2934
2589,32767,6759,2931
2831,32767,6779,2934
2843,32767,6786,2954
2664,32767,6779,2990
2455,32767,6738,3013
2331,32767,6725,3045
2289,32767,6721,3078
2331,32767,6725,3100
2416,32767,6690,3093
2498,32767,6671,3100
2557,32767,6661,3128
2664,32767,6671,3156
2787,32767,6644,3151
2831,32767,6616,3156
2787,32767,6581,3181
2831,32767,6562,3211
3007,32767,6524,3207
3164,32767,6508,3211
3169,32767,6500,3235
3164,32767,6508,3266
3292,32767,6479,3263
3497,32767,6454,3266
3614,32767,6435,3290
3663,32767,6454,3322
3730,32767,6457,3320
3830,32767,6454,3322
3903,32767,6420,3344
3996,32767,6399,3377
4155,32767,6383,3377
4330,32767,6399,3377
4386,32767,6404,3394
4330,32767,6399,3433
4279,32767,6361,3457
4330,32767,6345,3488
4384,32767,6338,3519
4330,32767,6345,3543
4194,32767,6316,3536
4163,32767,6291,3543
4263,32767,6273,3570
4330,32767,6291,3599
4204,32767,6295,3594
3996,32767,6291,3599
3866,32767,6257,3623
3830,32767,6237,3654
3766,32767,6221,3650
3663,32767,6237,3654
3563,32767,6241,3677
3497,32767,6237,3709
3460,32767,6200,3707
3497,32767,6182,3709
3545,32767,6171,3730
3497,32767,6182,3765
3358,32767,6176,3766
3330,32767,6182,3765
3439,32767,6180,3781
3497,32767,6182,3820
3394,32767,6153,3830
3330,32767,6128,3820
3411,32767,6110,3805
3497,32767,6128,3820
3467,32767,6134,3844
3497,32767,6128,3875
3644,32767,6091,3883
3663,32767,6074,3875
3354,32767,6064,3858
2997,32767,6074,3875
2945,32767,6068,3907
3164,32767,6074,3931
3318,32767,6072,3922
3330,32767,6074,3931
3360,32767,6044,3957
3497,32767,6020,3986
3582,32767,6002,3981
3497,32767,6020,3986
3295,32767,6025,4009
3164,32767,6020,4042
3192,32767,5984,4040
3330,32767,5966,4042
3401,32767,5954,4061
3330,32767,5966,4097
3199,32767,5962,4102
3164,32767,5966,4097
3191,32767,5958,4090
3164,32767,5966,4097
3089,32767,5959,4090
3164,32767,5966,4097
3424,32767,5959,4117
3663,32767,5966,4152
3660,32767,5957,4158
3497,32767,5966,4152
3367,32767,5962,4142
3330,32767,5966,4152
3267,32767,5952,4153
3164,32767,5966,4152
3110,32767,5983,4141
3164,32767,6020,4152
3213,32767,6036,4173
3164,32767,6074,4208
3042,32767,6116,4216
2997,32767,6182,4208
3069,32767,6229,4189
3164,32767,6291,4208
3135,32767,6354,4238
2997,32767,6454,4263
2864,32767,6550,4255
2831,32767,6671,4263
2842,32767,6789,4286
2831,32767,6942,4318
2797,32767,7093,4317
2831,32767,7267,4318
2925,32767,7423,4335
2997,32767,7592,4374
2948,32767,7745,4383
2831,32767,7918,4374
2759,32767,8075,4358
2831,32767,8243,4374
2990,32767,8394,4398
3164,32767,8569,4429
3216,32767,8730,4433
3164,32767,8894,4429
3039,32767,9023,4415
2997,32767,9165,4429
3051,32767,9297,4454
3164,32767,9436,4484
3208,32767,9527,4486
3164,32767,9599,4484
3101,32767,9642,4477
3164,32767,9708,4484
3330,32767,9759,4482
3497,32767,9816,4484
3634,32767,9838,4479
3830,32767,9870,4484
4048,32767,9889,4480
4330,32767,9924,4484
5185,32767,9927,4480
7327,32767,9924,4484
10630,32767,9889,4479
13988,32767,9870,4484
16367,32767,9837,4482
17485,32767,9816,4484
17105,32767,9760,4477
14820,29706,9708,4484
11081,21968,9638,4487
7660,18904,9599,4484
6018,21423,9545,4453
5828,27343,9491,4429
5705,32767,9398,4416
4996,32767,9328,4429
4018,32767,9261,4430
3164,32767,9219,4429
2472,32767,9141,4419
1998,32767,9057,4429
1820,32767,8955,4432
1832,32767,8894,4429
1784,32767,8834,4398
1665,32767,8786,4374
1649,32767,8700,4358
1832,32767,8623,4374
2006,32767,8531,4380
1998,32767,8460,4374
1840,32767,8370,4339
1832,32767,8297,4318
2004,32767,8209,4309
2165,32767,8135,4318
2108,32767,8040,4315
1998,32767,7972,4318
2029,32767,7905,4314
2165,32767,7864,4318
2207,32767,7802,4311
2165,32767,7755,4318
2145,32767,7693,4321
2165,32767,7647,4318
2113,32767,7580,4286
1998,32767,7538,4263
1931,32767,7498,4251
1998,32767,7484,4263
2156,32767,7450,4262
2331,32767,7430,4263
2451,32767,7395,4258
2498,32767,7376,4263
2491,32767,7338,4258
2498,32767,7321,4263
2514,32767,7291,4261
2498,32767,7267,4263
2415,32767,7223,4252
2331,32767,7213,4263
2298,32767,7209,4286
2331,32767,7213,4318
2403,32767,7178,4321
2498,32767,7159,4318
2543,32767,7148,4310
2498,32767,7159,4318
2427,32767,7131,4316
2498,32767,7104,4318
2695,32767,7082,4313
2831,32767,7104,4318
2770,32767,7111,4314
2664,32767,7104,4318
2686,32767,7064,4315
2831,32767,7050,4318
2941,32767,7041,4312
2997,32767,7050,4318
3063,32767,7039,4318
3164,32767,7050,4318
3204,32767,7052,4306
3164,32767,7050,4318
3116,32767,7011,4343
3164,32767,6996,4374
3260,32767,6991,4374
3330,32767,6996,4374
3372,32767,6960,4369
3497,32767,6942,4374
3691,32767,6935,4364
3830,32767,6942,4374
3830,32767,6908,4395
3830,32767,6887,4429
3954,32767,6878,4433
4163,32767,6887,4429
4295,32767,6857,4420
4330,32767,6833,4429
4325,32767,6820,4428
4330,32767,6833,4429
4317,32767,6810,4422
4330,32767,6779,4429
4395,32767,6738,4427
4496,32767,6725,4429
4536,32767,6695,4421
4496,32767,6671,4429
4402,32767,6633,4429
4330,32767,6616,4429
4302,32767,6586,4416
4330,32767,6562,4429
4347,32767,6522,4454
4330,32767,6508,4484
4297,32767,6498,4485
4330,32767,6508,4484
4376,32767,6487,4480
4330,32767,6454,4484
4152,32767,6406,4475
3996,32767,6399,4484
3957,32767,6400,4506
3996,32767,6399,4540
4001,32767,6362,4543
3996,32767,6345,4540
4003,32767,6339,4531
3996,32767,6345,4540
3914,32767,6314,4538
3830,32767,6291,4540
3803,32767,6276,4533
3830,32767,6291,4540
3832,32767,6287,4537
3830,32767,6291,4540
3835,32767,6287,4534
3830,32767,6291,4540
3751,32767,6261,4536
3663,32767,6237,4540
3668,32767,6219,4533
3830,32767,6237,4540
4039,32767,6240,4538
4163,32767,6237,4540
4123,32767,6203,4530
3996,32767,6182,4540
3876,32767,6166,4559
3830,32767,6182,4595
3822,32767,6188,4603
3830,32767,6182,4595
3826,32767,6144,4576
3830,32767,6128,4595
3826,32767,6121,4625
3830,32767,6128,4651
3826,32767,6100,4643
3830,32767,6074,4651
3826,32767,6055,4672
3830,32767,6074,4706
3826,32767,6079,4705
3830,32767,6074,4706
3826,32767,6037,4718
3830,32767,6020,4761
3827,32767,6007,4790
3830,32767,6020,4817
3824,32767,6015,4834
3830,32767,6020,4872
3829,32767,6011,4899
3830,32767,6020,4927
3822,32767,6013,4943
3830,32767,6020,4983
3833,32767,6026,5029
3830,32767,6074,5093
3814,32767,6124,5144
3830,32767,6182,5204
3848,32767,6218,5254
3830,32767,6291,5315
3743,32767,6384,5363
3663,32767,6508,5426
3633,32767,6608,5478
3663,32767,6725,5536
3725,32767,6845,5579
3830,32767,6996,5647
3897,32767,7127,5723
3830,32767,7267,5813
3630,32767,7393,5869
3497,32767,7538,5924
3536,32767,7666,5984
3663,32767,7809,6090
3702,32767,7938,6200
3663,32767,8081,6311
3631,32767,8206,6391
3663,32767,8352,6478
3729,32767,8485,6554
3830,32767,8623,6644
3892,32767,8726,6717
3830,32767,8840,6810
3637,32767,8943,6908
3497,32767,9057,7031
3528,32767,9137,7125
3663,32767,9219,7197
3715,32767,9275,7237
3663,32767,9328,7308
3611,32767,9347,7387
3663,32767,9382,7474
3762,32767,9408,7525
3830,32767,9436,7585
3832,32767,9413,7639
3830,32767,9382,7696
3832,32767,9340,7716
3830,32767,9328,7751
3811,32767,9300,7780
3830,32767,9274,7806
3858,32767,9216,7793
3830,32767,9165,7806
3722,32767,9099,7834
3663,32767,9057,7862
3720,32767,9001,7831
3830,32767,8948,7806
3860,32767,8862,7798
3830,32767,8786,7806
3808,32767,8696,7773
3830,32767,8623,7751
3837,32767,8531,7744
3830,32767,8460,7751
3818,32767,8377,7702
3830,32767,8297,7640
3832,32767,8182,7576
3830,32767,8081,7529
3824,32767,7983,7447
3830,32767,7918,7363
3778,32767,7834,7274
3663,32767,7755,7197
3578,32767,7661,7087
3663,32767,7592,6976
3816,32767,7508,6856
3830,32767,7430,6754
3692,32767,7332,6637
3663,32767,7267,6533
3792,32767,7204,6418
3830,32767,7159,6311
3633,32767,7093,6187
3497,32767,7050,6090
3628,32767,6997,6001
3830,32767,6942,5924
3798,32767,6847,5811
3663,32767,6779,5702
3675,32767,6735,5601
3830,32767,6725,5536
3873,32767,6677,5456
3830,32767,6616,5370
3795,32767,6543,5270
3830,32767,6508,5204
3820,32767,6474,5147
3830,32767,6454,5093
3857,32767,6417,5007
3830,32767,6399,4927
3746,32767,6369,4857
3830,32767,6345,4817
4100,32767,6303,4762
4330,32767,6291,4706
4444,32767,6285,4638
4663,32767,6291,4595
4880,32767,6262,4558
4829,32767,6237,4540
4984,32767,6217,4510
6494,32767,6237,4484
9552,32767,6243,4448
12989,32767,6237,4429
15837,32767,6198,4402
18151,32767,6182,4374
19474,32767,6173,4332
18317,32767,6182,4318
14306,27133,6174,4316
