II,III,PLETH,ABP
-1973,-1263,9865,2455
-1770,-1208,9825,2441
-1700,-1215,9803,2434
-1852,-1334,9771,2425
-1885,-1397,9769,2424
-1610,-1299,9743,2416
-1358,-1163,9730,2412
-1414,-1141,9699,2404
-1520,-1174,9693,2401
-1338,-1134,9668,2393
-1046,-1053,9657,2390
-1003,-1042,9626,2382
-1157,-1087,9620,2378
-1189,-1091,9594,2371
-1059,-1036,9574,2372
-953,-979,9522,2370
-924,-945,9494,2374
-879,-915,9459,2369
-837,-900,9444,2372
-873,-907,9403,2373
-955,-918,9389,2383
-964,-906,9370,2382
-889,-908,9367,2381
-786,-941,9330,2371
-706,-977,9317,2372
-685,-970,9298,2368
-797,-950,9289,2371
-1043,-981,9236,2361
-1314,-1097,9201,2360
-1457,-1246,9166,2355
-1463,-1370,9153,2368
-1458,-1451,9108,2381
-1555,-1525,9088,2417
-1695,-1599,9069,2461
-1752,-1656,9070,2534
-1711,-1677,9033,2623
-1713,-1694,9016,2754
-1837,-1737,8998,2912
-1968,-1806,8995,3114
-1931,-1858,8949,3338
-1726,-1873,8913,3600
-1531,-1865,8874,3881
-1502,-1860,8860,4189
-1615,-1845,8816,4497
-1745,-1810,8793,4815
-1782,-1771,8771,5117
-1720,-1772,8771,5409
-1615,-1801,8733,5661
-1521,-1810,8698,5882
-1432,-1761,8653,6055
-1327,-1692,8636,6195
-1223,-1631,8598,6284
-1153,-1569,8575,6336
-1054,-1466,8543,6342
-839,-1342,8540,6325
-550,-1237,8516,6278
-371,-1169,8503,6220
-374,-1098,8471,6139
-439,-1014,8463,6056
-439,-957,8441,5963
-432,-982,8432,5885
-506,-1064,8398,5808
-628,-1129,8386,5751
-697,-1137,8366,5697
-730,-1134,8371,5663
-785,-1144,8360,5624
-856,-1145,8370,5596
-888,-1106,8362,5562
-915,-1075,8361,5544
-978,-1083,8330,5518
-1047,-1096,8317,5499
-1038,-1053,8294,5462
-965,-980,8290,5430
-903,-935,8259,5387
-909,-941,8241,5352
-956,-959,8215,5298
-1004,-964,8217,5246
-1014,-939,8192,5179
-997,-892,8168,5121
-998,-849,8130,5050
-1061,-869,8143,4983
-1142,-951,8157,4905
-1171,-1044,8173,4838
-1162,-1100,8159,4763
-1231,-1148,8199,4697
-1422,-1227,8251,4619
-1649,-1328,8288,4547
-1798,-1389,8270,4467
-1881,-1396,8326,4397
-1964,-1392,8468,4318
-2047,-1429,8661,4242
-2043,-1476,8789,4153
-1932,-1482,8924,4074
-1814,-1444,9068,3989
-1802,-1426,9213,3911
-1838,-1433,9272,3820
-1797,-1417,9340,3733
-1694,-1367,9448,3637
-1702,-1367,9602,3552
-1854,-1444,9696,3463
-1970,-1508,9784,3386
-1923,-1472,9878,3307
-1840,-1393,10011,3244
-1846,-1365,10097,3181
-1866,-1389,10176,3138
-1787,-1390,10244,3101
-1701,-1366,10340,3085
-1716,-1356,10395,3070
-1769,-1376,10447,3071
-1742,-1387,10483,3073
-1699,-1381,10557,3094
-1738,-1364,10612,3117
-1818,-1343,10672,3151
-1818,-1319,10706,3176
-1765,-1312,10773,3206
-1742,-1313,10831,3225
-1745,-1296,10901,3248
-1681,-1246,10932,3261
-1551,-1203,10982,3273
-1441,-1190,11018,3269
-1421,-1186,11073,3262
-1460,-1159,11091,3243
-1496,-1127,11123,3230
-1496,-1113,11140,3209
-1476,-1117,11178,3188
-1445,-1116,11183,3153
-1409,-1119,11203,3122
-1365,-1132,11211,3087
-1332,-1149,11250,3065
-1312,-1145,11260,3041
-1297,-1129,11277,3022
-1280,-1104,11268,2996
-1288,-1074,11288,2978
-1306,-1036,11285,2958
-1279,-1005,11287,2950
-1163,-971,11253,2938
-1001,-911,11245,2934
-860,-823,11225,2926
-784,-751,11220,2924
-774,-731,11182,2916
-810,-741,11171,2913
-824,-724,11151,2904
-744,-667,11148,2898
-588,-635,11102,2885
-489,-672,11071,2876
-554,-703,11029,2861
-736,-630,11013,2854
-867,-522,10969,2841
-852,-549,10948,2832
-772,-724,10921,2815
-770,-839,10922,2802
-842,-780,10886,2784
-859,-683,10857,2767
-766,-675,10807,2741
-662,-644,10789,2723
-606,-439,10749,2705
-544,-148,10731,2698
-457,20,10694,2683
-428,66,10689,2669
-425,191,10666,2650
-260,505,10658,2641
111,878,10622,2628
448,1131,10612,2621
568,1254,10590,2606
633,1398,10597,2598
911,1674,10585,2584
1324,2015,10597,2577
1523,2235,10587,2562
1322,2218,10587,2554
927,2027,10553,2543
638,1798,10546,2541
522,1608,10523,2534
403,1443,10510,2531
165,1310,10456,2522
-120,1241,10425,2519
-326,1239,10390,2512
-450,1247,10376,2509
-529,1247,10331,2500
-536,1291,10315,2497
-439,1427,10296,2490
-335,1567,10295,2487
-379,1536,10256,2478
-622,1225,10242,2475
-952,701,10224,2468
-1230,130,10220,2466
-1396,-359,10168,2455
-1444,-715,10134,2447
-1360,-916,10098,2435
-1179,-967,10083,2431
-1061,-951,10026,2422
-1143,-981,9986,2416
-1310,-1066,9946,2403
-1295,-1092,9935,2396
-1085,-1000,9892,2388
-965,-885,9868,2387
-1057,-855,9843,2380
-1102,-873,9845,2375
-885,-841,9813,2366
-608,-763,9796,2364
-555,-725,9772,2360
-650,-748,9771,2361
-614,-759,9734,2358
-430,-708,9704,2362
-317,-644,9658,2360
-386,-638,9638,2361
-538,-705,9598,2357
-677,-796,9577,2362
-797,-859,9545,2365
-904,-897,9542,2374
-964,-938,9513,2369
-965,-999,9490,2366
-917,-1059,9439,2358
-873,-1102,9414,2360
-920,-1132,9377,2356
-1093,-1168,9359,2356
-1254,-1202,9322,2347
-1212,-1218,9313,2347
-989,-1205,9292,2342
-833,-1182,9276,2355
-888,-1163,9223,2368
-1015,-1153,9192,2403
-1017,-1137,9157,2446
-919,-1114,9142,2520
-865,-1087,9100,2614
-865,-1062,9085,2749
-795,-1037,9067,2908
-621,-1009,9059,3111
-444,-972,9007,3339
-366,-931,8971,3605
-382,-900,8936,3886
-410,-894,8923,4196
-349,-894,8878,4510
-163,-857,8858,4833
74,-754,8840,5134
234,-619,8838,5419
292,-514,8790,5665
328,-481,8752,5883
393,-489,8713,6053
425,-493,8701,6187
357,-500,8659,6269
228,-559,8635,6320
133,-644,8612,6326
102,-673,8614,6306
103,-633,8583,6250
117,-622,8565,6182
184,-663,8540,6096
293,-665,8538,6016
324,-596,8509,5930
170,-571,8492,5857
-48,-631,8466,5782
-94,-642,8463,5724
65,-522,8435,5665
195,-409,8420,5626
166,-418,8393,5586
122,-451,8389,5565
190,-367,8359,5538
259,-240,8331,5523
224,-201,8281,5495
209,-220,8256,5471
318,-188,8222,5431
364,-141,8204,5400
130,-189,8166,5356
-279,-331,8152,5317
-562,-457,8135,5258
-628,-516,8144,5203
-638,-543,8131,5137
-736,-577,8133,5081
-891,-615,8125,5014
-1007,-656,8148,4949
-1041,-698,8157,4867
-1014,-736,8176,4794
-973,-756,8179,4714
-959,-768,8223,4649
-962,-785,8259,4575
-953,-810,8296,4504
-922,-826,8302,4419
-901,-825,8366,4343
-925,-813,8449,4262
-1002,-813,8533,4188
-1090,-827,8565,4100
-1130,-843,8646,4015
-1090,-847,8758,3923
-987,-844,8871,3838
-864,-839,8915,3740
-784,-823,8999,3646
-820,-786,9123,3541
-992,-743,9246,3445
-1173,-706,9281,3343
-1203,-686,9363,3253
-1088,-682,9542,3159
-1020,-697,9796,3076
-1072,-716,9976,2991
-1100,-719,10126,2925
-991,-702,10259,2867
-873,-696,10390,2833
-894,-713,10430,2804
-998,-731,10460,2796
-1049,-724,10506,2794
-1062,-711,10599,2818
-1095,-712,10646,2850
-1109,-722,10690,2898
-1047,-722,10726,2944
-986,-716,10792,2998
-995,-715,10819,3045
-1026,-721,10853,3099
-1028,-737,10878,3142
-1057,-777,10936,3183
-1103,-814,10965,3207
-1044,-806,11003,3229
-873,-765,11025,3237
-815,-768,11078,3240
-1003,-838,11111,3226
-1253,-900,11157,3207
-1305,-875,11173,3176
-1166,-798,11202,3146
-1013,-746,11201,3107
-920,-733,11213,3074
-828,-712,11200,3037
-750,-673,11214,3008
-766,-642,11219,2976
-877,-633,11256,2954
-962,-626,11265,2930
-934,-608,11275,2911
-830,-574,11245,2888
-760,-530,11240,2876
-771,-492,11218,2866
-806,-472,11211,2864
-768,-459,11172,2856
-651,-431,11164,2852
-569,-398,11144,2845
-612,-397,11136,2843
-696,-429,11082,2832
-650,-437,11050,2825
-456,-382,11012,2811
-294,-305,11000,2801
-316,-293,10953,2783
-463,-361,10934,2769
-583,-429,10913,2749
-623,-419,10915,2736
-619,-360,10878,2716
-565,-323,10863,2702
-397,-295,10841,2684
-142,-172,10841,2671
39,63,10797,2650
11,285,10764,2633
-144,375,10720,2612
-199,406,10706,2600
-27,565,10663,2587
254,902,10642,2580
450,1250,10612,2566
515,1434,10612,2557
566,1497,10584,2543
721,1645,10571,2535
1003,1978,10540,2522
1332,2332,10537,2515
1561,2457,10510,2505
1546,2282,10499,2504
1283,1982,10466,2497
903,1754,10460,2493
532,1623,10435,2483
179,1489,10426,2480
-150,1340,10392,2475
-392,1266,10385,2477
-513,1307,10361,2472
-577,1371,10354,2471
-621,1393,10319,2464
-586,1437,10312,2464
-453,1567,10289,2461
-352,1681,10274,2462
-407,1590,10220,2455
-599,1227,10190,2450
-842,688,10154,2440
-1096,129,10141,2439
-1296,-329,10097,2433
-1324,-606,10082,2429
-1176,-695,10063,2416
-1034,-673,10062,2408
-1053,-655,10025,2398
-1146,-686,10009,2395
-1119,-721,9989,2384
-930,-689,9988,2377
-710,-586,9950,2364
-574,-479,9934,2360
-513,-435,9915,2352
-491,-458,9914,2350
-526,-518,9875,2343
-648,-597,9860,2339
-799,-695,9844,2329
-887,-798,9840,2327
-910,-894,9783,2324
-972,-981,9731,2331
-1103,-1059,9672,2334
-1198,-1104,9642,2340
-1175,-1109,9588,2337
-1119,-1105,9561,2337
-1153,-1126,9536,2334
-1261,-1167,9538,2341
-1337,-1196,9506,2344
-1339,-1194,9489,2351
-1282,-1155,9465,2344
-1165,-1082,9464,2341
-1006,-999,9427,2333
-878,-947,9397,2337
-811,-932,9351,2335
-736,-912,9331,2338
-610,-849,9291,2332
-494,-761,9270,2342
-440,-683,9238,2359
-393,-623,9234,2402
-291,-552,9206,2454
-158,-458,9182,2535
-18,-357,9132,2636
167,-275,9106,2781
395,-212,9070,2955
552,-158,9052,3172
573,-99,9015,3411
566,-40,9006,3686
671,-3,8985,3975
850,-12,8969,4285
925,-53,8916,4591
799,-100,8884,4904
568,-143,8850,5200
395,-199,8836,5484
353,-257,8794,5728
387,-287,8776,5941
414,-293,8758,6102
397,-324,8757,6225
342,-387,8721,6294
265,-430,8703,6329
214,-420,8684,6322
235,-403,8682,6290
295,-431,8647,6226
298,-482,8629,6154
232,-488,8609,6067
209,-441,8608,5985
304,-393,8574,5896
423,-376,8556,5821
439,-352,8534,5749
335,-290,8533,5695
157,-242,8502,5642
-76,-287,8484,5606
-289,-400,8460,5569
-342,-466,8459,5545
-225,-453,8430,5512
-121,-459,8412,5490
-170,-532,8384,5459
-298,-582,8383,5434
-402,-529,8358,5389
-513,-452,8341,5346
-643,-454,8308,5291
-679,-505,8305,5247
-581,-521,8286,5191
-518,-519,8273,5137
-607,-559,8232,5066
-716,-616,8222,5003
-698,-620,8216,4931
-641,-580,8236,4866
-683,-559,8234,4788
-769,-575,8256,4721
-783,-587,8276,4646
-748,-575,8323,4578
-731,-554,8344,4497
-690,-538,8379,4424
-594,-514,8408,4347
-561,-483,8479,4281
-682,-466,8531,4202
-837,-485,8585,4125
-830,-523,8619,4036
-666,-537,8709,3954
-542,-512,8804,3859
-585,-479,8901,3773
-710,-465,8958,3679
-768,-465,9066,3593
-739,-456,9197,3496
-715,-442,9331,3408
-730,-421,9398,3314
-710,-386,9493,3232
-616,-344,9610,3149
-540,-332,9734,3086
-562,-363,9784,3029
-614,-389,9862,2992
-570,-356,9973,2959
-437,-282,10104,2948
-342,-233,10159,2946
-359,-235,10227,2962
-423,-252,10321,2977
-437,-235,10437,3007
-361,-180,10482,3036
-241,-123,10536,3079
-174,-103,10623,3116
-226,-122,10757,3158
-318,-134,10834,3189
-306,-98,10902,3218
-181,-32,10959,3229
-75,11,11040,3239
-36,28,11068,3236
28,64,11093,3235
124,115,11109,3218
120,121,11158,3200
44,82,11170,3170
117,86,11188,3147
346,168,11191,3118
409,234,11228,3090
159,208,11241,3053
-84,157,11266,3024
-17,174,11264,2995
186,233,11284,2976
217,253,11280,2951
134,238,11292,2932
174,237,11273,2912
313,256,11268,2905
362,263,11237,2897
323,274,11232,2895
336,314,11206,2886
411,365,11197,2884
459,392,11163,2876
481,404,11158,2873
523,428,11134,2861
552,458,11117,2853
516,454,11063,2839
466,422,11037,2830
477,408,11000,2816
538,450,10978,2808
570,492,10917,2796
579,469,10884,2785
610,395,10849,2762
666,372,10838,2742
683,419,10792,2719
647,478,10775,2705
629,523,10757,2687
698,640,10754,2673
817,850,10701,2654
878,1043,10665,2640
835,1114,10626,2620
801,1163,10616,2608
943,1364,10571,2593
1258,1734,10550,2585
1497,2064,10527,2572
1477,2211,10531,2563
1402,2283,10496,2549
1654,2504,10479,2541
2218,2883,10454,2528
2595,3173,10456,2519
2415,3166,10423,2505
1904,2936,10408,2500
1539,2697,10382,2493
1443,2536,10381,2491
1373,2385,10349,2481
1153,2208,10335,2478
877,2083,10308,2473
693,2071,10306,2477
590,2120,10275,2472
502,2144,10262,2469
462,2155,10236,2460
543,2240,10233,2457
668,2384,10199,2450
647,2433,10173,2447
421,2241,10124,2437
153,1825,10101,2435
-16,1301,10062,2429
-116,783,10044,2424
-194,360,10008,2410
-177,117,10003,2402
-63,42,9978,2394
-41,6,9959,2391
-268,-113,9906,2378
-574,-269,9878,2370
-675,-347,9843,2361
-522,-315,9828,2358
-348,-267,9786,2346
-321,-268,9773,2337
-376,-303,9754,2326
-350,-309,9751,2324
-232,-281,9713,2317
-149,-257,9700,2313
-199,-282,9681,2305
-301,-326,9673,2304
-299,-332,9620,2301
-135,-259,9585,2304
74,-147,9550,2304
207,-51,9537,2311
261,0,9491,2313
333,38,9472,2317
466,101,9454,2312
620,196,9454,2314
738,276,9416,2312
831,309,9399,2315
945,331,9383,2307
1091,409,9380,2303
1206,545,9323,2293
1264,671,9270,2293
1353,760,9212,2286
1573,863,9182,2290
1831,992,9127,2291
1937,1081,9099,2304
1904,1091,9077,2314
1957,1084,9079,2346
2138,1115,9040,2390
2209,1131,9005,2468
2042,1069,8960,2563
1872,980,8943,2698
1912,962,8904,2858
2021,1009,8881,3063
1973,1031,8851,3294
1848,976,8848,3562
1839,890,8822,3844
1909,834,8808,4151
1897,824,8779,4459
1828,832,8774,4775
1807,825,8746,5074
1817,794,8722,5359
1782,761,8671,5607
1746,745,8644,5825
1751,734,8610,5995
1736,701,8594,6130
1662,654,8555,6213
1632,632,8540,6257
1669,631,8522,6251
1626,598,8527,6221
1410,499,8514,6162
1185,377,8522,6097
1122,294,8516,6011
1157,256,8518,5925
1100,214,8486,5831
938,146,8472,5749
799,73,8452,5667
753,28,8448,5603
733,16,8414,5541
680,25,8398,5501
617,42,8376,5461
598,64,8374,5432
617,96,8342,5395
640,138,8324,5371
647,166,8298,5341
651,161,8298,5319
628,136,8272,5279
539,129,8252,5240
403,139,8218,5187
309,133,8221,5141
283,97,8215,5081
263,77,8217,5028
229,102,8196,4963
255,142,8210,4904
338,143,8222,4828
342,109,8244,4757
197,82,8236,4676
44,82,8264,4606
18,83,8300,4527
60,65,8347,4453
58,46,8352,4367
36,53,8388,4292
51,74,8446,4213
52,70,8536,4142
-8,40,8586,4058
-53,31,8652,3978
-16,62,8729,3885
29,91,8843,3800
-10,75,8922,3707
-69,33,9005,3625
-46,8,9084,3538
31,9,9203,3459
53,11,9294,3369
16,8,9381,3288
-6,6,9451,3205
18,3,9573,3138
40,-13,9697,3072
31,-29,9820,3022
13,-23,9892,2978
24,9,9987,2956
79,47,10078,2938
168,76,10172,2935
254,102,10214,2931
315,141,10284,2946
370,198,10368,2966
453,259,10469,3002
549,304,10514,3032
599,334,10575,3067
581,362,10642,3091
561,400,10730,3120
605,429,10761,3138
696,431,10800,3156
741,409,10840,3163
686,393,10905,3171
577,403,10922,3166
510,430,10953,3159
529,447,10986,3138
595,444,11050,3118
640,439,11071,3089
645,450,11102,3064
635,457,11130,3032
636,437,11195,3009
652,413,11225,2983
675,437,11256,2963
680,497,11260,2938
664,525,11289,2923
669,500,11287,2907
743,496,11291,2899
832,549,11263,2886
843,598,11257,2880
802,585,11234,2871
856,557,11228,2870
999,562,11194,2861
1047,577,11184,2858
915,569,11158,2851
793,583,11155,2847
833,639,11119,2832
945,686,11093,2818
991,668,11045,2797
1037,655,11025,2784
1147,732,10981,2765
1230,873,10951,2751
1187,924,10895,2731
1141,828,10871,2718
1192,691,10835,2700
1242,675,10820,2685
1184,774,10779,2661
1156,888,10769,2641
1299,990,10748,2620
1511,1180,10745,2608
1593,1454,10708,2589
1566,1663,10695,2574
1577,1713,10673,2555
1691,1771,10672,2545
1861,2030,10636,2531
2069,2450,10620,2520
2271,2788,10597,2501
2412,2948,10602,2489
2550,3087,10584,2474
2856,3390,10595,2467
3317,3794,10592,2455
3640,4057,10593,2451
3567,4021,10545,2444
3211,3778,10513,2441
2896,3538,10475,2433
2782,3410,10462,2429
2750,3335,10416,2422
2627,3233,10397,2419
2386,3125,10376,2410
2135,3075,10377,2408
1977,3072,10341,2405
1945,3060,10325,2407
1993,3034,10304,2402
2025,3057,10304,2398
1897,3105,10260,2389
1541,3030,10227,2387
1067,2686,10183,2379
699,2108,10168,2375
504,1460,10126,2367
364,905,10105,2365
191,500,10075,2358
88,254,10075,2351
100,120,10047,2337
99,34,10034,2331
-49,-77,10003,2323
-213,-185,9999,2319
-192,-216,9973,2306
37,-113,9961,2297
291,61,9929,2288
468,205,9923,2286
595,258,9898,2280
728,277,9889,2276
840,318,9856,2267
913,389,9848,2264
956,437,9824,2257
1029,462,9816,2258
1153,496,9783,2255
1321,577,9775,2258
1472,680,9752,2256
1592,783,9736,2259
1714,879,9683,2256
1895,989,9653,2256
2098,1102,9618,2247
2246,1190,9603,2243
2302,1236,9560,2234
2329,1266,9546,2232
2371,1298,9528,2224
2401,1318,9520,2221
2350,1294,9467,2211
2242,1228,9431,2210
2173,1163,9396,2202
2207,1139,9384,2199
2278,1153,9338,2187
2292,1175,9318,2187
2248,1182,9300,2189
2241,1176,9301,2212
2298,1167,9262,2238
2346,1161,9245,2288
2322,1147,9230,2353
2291,1120,9227,2457
2322,1091,9170,2586
2384,1072,9117,2758
2392,1059,9058,2955
2352,1044,9028,3192
2328,1024,8974,3454
2339,1007,8946,3751
2321,988,8923,4058
2223,939,8925,4376
2030,826,8887,4681
1788,664,8852,4984
1576,514,8806,5262
1464,434,8789,5519
1398,389,8751,5727
1276,302,8729,5898
1106,164,8697,6017
1031,51,8693,6099
1092,-4,8670,6130
1145,-56,8657,6130
1040,-140,8624,6095
843,-194,8615,6043
704,-171,8595,5963
671,-127,8599,5875
674,-146,8590,5776
686,-193,8602,5691
716,-192,8590,5605
748,-134,8585,5535
734,-94,8555,5464
689,-101,8547,5408
661,-116,8524,5350
677,-90,8507,5309
694,-20,8456,5266
689,70,8424,5235
670,154,8387,5197
687,221,8374,5170
754,281,8337,5132
843,346,8315,5102
883,394,8289,5056
843,397,8299,5015
752,369,8291,4959
685,361,8291,4907
674,394,8273,4839
703,437,8293,4776
735,447,8306,4700
757,434,8326,4633
766,438,8319,4555
763,469,8355,4484
728,491,8396,4403
676,473,8439,4328
665,452,8438,4243
738,479,8485,4165
814,529,8561,4077
780,529,8653,3999
662,482,8692,3912
634,484,8759,3835
731,540,8848,3747
800,546,8951,3666
745,471,8990,3574
700,439,9051,3488
759,511,9151,3396
830,578,9294,3315
838,559,9384,3230
914,568,9476,3159
1112,688,9574,3088
1258,811,9705,3033
1226,810,9787,2978
1191,773,9866,2940
1307,829,9940,2905
1450,937,10048,2890
1448,972,10119,2883
1410,962,10189,2895
1478,1007,10243,2908
1577,1110,10336,2934
1581,1180,10411,2958
1585,1203,10491,2995
1695,1221,10540,3026
1819,1258,10617,3058
1815,1291,10678,3077
1767,1325,10748,3098
1817,1367,10778,3112
1945,1412,10828,3125
2016,1439,10865,3121
2041,1469,10918,3112
2117,1526,10936,3094
2262,1610,10976,3081
2373,1679,11011,3062
2410,1719,11068,3045
2430,1747,11087,3018
2504,1800,11118,2995
2589,1864,11135,2968
2620,1903,11176,2950
2586,1900,11182,2929
2578,1906,11200,2913
2636,1938,11205,2892
2721,1971,11245,2881
2765,1982,11258,2869
2800,2019,11276,2865
2861,2086,11264,2856
2937,2137,11286,2855
2970,2146,11289,2852
2983,2175,11290,2855
3018,2214,11235,2847
3082,2196,11192,2840
3105,2129,11134,2826
3075,2157,11101,2817
3000,2259,11043,2800
2943,2266,11020,2787
2951,2145,10996,2767
3060,2156,10998,2753
3171,2396,10957,2733
3197,2622,10925,2720
3164,2563,10878,2701
3241,2380,10863,2685
3408,2338,10822,2660
3500,2466,10802,2639
3460,2582,10768,2615
3506,2690,10767,2599
3722,2885,10741,2578
3912,3152,10729,2562
3876,3336,10695,2541
3780,3429,10690,2527
3856,3540,10665,2510
4105,3786,10657,2499
4375,4148,10622,2481
4658,4558,10615,2470
4947,4901,10592,2456
5173,5140,10585,2450
5355,5350,10549,2440
5707,5670,10540,2437
6225,6074,10518,2429
6557,6361,10514,2427
6405,6341,10477,2419
5963,6072,10466,2415
5589,5751,10444,2407
5369,5520,10441,2404
5117,5333,10404,2397
4781,5123,10391,2394
4441,4908,10370,2385
4167,4785,10368,2382
3903,4737,10330,2374
3674,4686,10318,2373
3542,4601,10298,2370
3544,4585,10292,2372
3539,4623,10240,2365
3401,4549,10205,2361
3109,4189,10167,2352
2822,3630,10155,2349
2628,3053,10110,2343
2548,2603,10090,2340
2555,2300,10067,2330
2682,2178,10070,2322
2827,2167,10036,2310
2849,2160,10019,2305
2740,2088,9995,2297
2765,2082,9995,2291
3056,2225,9963,2278
3463,2466,9947,2271
3742,2655,9922,2263
3943,2792,9920,2262
4210,2942,9889,2254
4555,3137,9875,2249
4830,3306,9848,2241
5007,3427,9846,2239
5140,3510,9815,2233
5262,3593,9802,2234
5310,3655,9776,2234
5270,3675,9772,2237
5133,3615,9738,2232
4906,3479,9712,2228
4589,3277,9663,2221
4248,3054,9641,2224
3942,2844,9602,2220
3696,2675,9583,2219
3486,2524,9548,2208
3311,2369,9542,2206
3166,2209,9517,2198
3045,2082,9498,2195
2915,1987,9446,2181
2777,1894,9418,2174
2654,1785,9383,2162
2581,1693,9366,2161
2515,1627,9326,2152
2411,1556,9314,2155
2274,1459,9295,2159
2189,1379,9283,2183
2143,1329,9230,2213
2042,1254,9196,2273
1819,1087,9162,2351
1565,872,9148,2469
1364,693,9104,2608
1207,579,9087,2787
1023,468,9070,2992
840,317,9064,3242
700,147,9013,3514
590,14,8976,3818
447,-74,8940,4130
290,-148,8927,4455
166,-251,8882,4769
76,-380,8861,5077
-28,-502,8842,5352
-155,-597,8842,5599
-287,-689,8797,5797
-390,-798,8759,5957
-445,-896,8719,6065
-448,-935,8706,6136
-471,-944,8665,6158
-587,-1000,8641,6151
-745,-1101,8615,6106
-792,-1149,8615,6042
-717,-1111,8587,5952
-680,-1077,8570,5862
-761,-1109,8542,5766
-832,-1136,8539,5685
-797,-1093,8513,5600
-761,-1037,8498,5528
-815,-1034,8468,5456
-855,-1032,8463,5401
-783,-960,8439,5350
-704,-866,8426,5318
-734,-822,8394,5282
-789,-803,8386,5254
-748,-743,8364,5214
-673,-662,8354,5181
-676,-609,8320,5138
-715,-572,8310,5105
-693,-513,8289,5056
-648,-457,8284,5008
-660,-443,8249,4944
-699,-457,8232,4886
-694,-450,8211,4817
-675,-428,8222,4753
-706,-429,8212,4677
-759,-460,8210,4608
-759,-477,8196,4529
-714,-455,8229,4458
-687,-411,8258,4376
-692,-385,8294,4299
-682,-381,8305,4213
-637,-382,8365,4137
-586,-367,8432,4055
-547,-339,8496,3981
-479,-291,8512,3896
-345,-211,8579,3816
-189,-107,8680,3727
-110,-27,8792,3644
-140,-12,8841,3553
-197,-45,8925,3472
-198,-69,9041,3386
-170,-55,9166,3310
-179,-24,9215,3226
-228,-7,9290,3153
-263,-14,9413,3077
-261,-36,9570,3018
-233,-56,9652,2962
-190,-62,9733,2925
-153,-59,9828,2894
-156,-57,9949,2884
-181,-49,10002,2877
-169,-22,10057,2887
-132,4,10127,2897
-152,-2,10237,2924
-207,-9,10299,2952
-163,49,10360,2989
-6,151,10418,3018
93,196,10508,3049
60,166,10559,3071
41,164,10609,3095
128,236,10643,3108
176,282,10704,3121
78,224,10734,3122
-15,154,10773,3123
65,182,10795,3111
210,262,10848,3096
233,280,10880,3069
169,240,10925,3045
180,229,10943,3015
268,264,10980,2995
308,285,10996,2970
274,272,11028,2951
250,258,11032,2926
275,267,11057,2911
306,280,11067,2894
314,278,11104,2887
304,268,11111,2877
286,269,11121,2877
271,277,11093,2875
279,275,11086,2876
293,269,11062,2867
277,290,11061,2863
233,311,11042,2856
215,286,11057,2854
238,236,11055,2843
255,249,11054,2835
224,298,11003,2822
181,271,10974,2813
189,183,10938,2793
248,212,10923,2774
271,375,10874,2748
222,445,10857,2729
173,285,10840,2704
223,105,10839,2685
309,125,10782,2660
303,281,10729,2641
250,395,10668,2616
351,511,10640,2596
603,743,10587,2572
741,1022,10560,2556
668,1173,10531,2536
650,1221,10534,2523
885,1346,10506,2507
1167,1631,10491,2499
1223,1966,10458,2486
1129,2213,10456,2477
1107,2323,10435,2463
1190,2377,10441,2457
1337,2522,10433,2448
1613,2831,10447,2446
1967,3160,10428,2438
2099,3264,10420,2435
1836,3073,10390,2426
1428,2775,10385,2424
1197,2562,10358,2416
1105,2418,10348,2417
915,2239,10316,2416
607,2046,10311,2420
360,1961,10285,2416
251,2016,10265,2413
179,2092,10212,2406
92,2097,10185,2407
63,2085,10150,2405
147,2164,10135,2405
238,2269,10093,2396
172,2192,10080,2392
-81,1806,10060,2384
-364,1238,10058,2382
-524,700,10021,2374
-529,322,10006,2370
-423,115,9986,2362
-232,77,9985,2360
-20,147,9948,2352
110,218,9933,2348
128,221,9911,2340
173,239,9911,2337
362,356,9874,2329
623,533,9858,2326
769,636,9837,2318
754,620,9836,2315
706,560,9801,2307
743,544,9784,2305
832,569,9763,2301
860,589,9762,2304
791,573,9728,2303
698,541,9712,2304
671,512,9689,2301
694,486,9688,2304
684,449,9655,2303
605,417,9639,2305
553,420,9617,2297
615,454,9615,2295
742,476,9575,2289
778,449,9543,2292
680,398,9498,2287
561,371,9480,2285
511,377,9441,2274
458,360,9420,2272
307,270,9388,2265
76,110,9385,2269
-164,-80,9360,2263
-412,-274,9347,2269
-669,-462,9315,2271
-869,-629,9308,2291
-973,-759,9285,2316
-1057,-865,9275,2368
-1188,-962,9242,2437
-1314,-1055,9233,2543
-1365,-1131,9211,2669
-1382,-1187,9203,2834
-1426,-1229,9169,3027
-1479,-1269,9159,3266
-1497,-1318,9138,3531
-1514,-1379,9131,3830
-1564,-1438,9096,4138
-1610,-1475,9086,4465
-1615,-1489,9065,4786
-1632,-1517,9051,5109
-1709,-1578,8999,5405
-1799,-1660,8967,5679
-1825,-1719,8934,5907
-1804,-1737,8913,6101
-1801,-1729,8854,6241
-1841,-1728,8816,6338
-1873,-1742,8782,6380
-1874,-1765,8770,6391
-1870,-1776,8726,6362
-1892,-1769,8703,6314
-1898,-1739,8685,6237
-1837,-1693,8686,6153
-1722,-1631,8651,6055
-1644,-1570,8632,5964
-1638,-1523,8613,5869
-1660,-1499,8611,5792
-1654,-1481,8567,5719
-1648,-1455,8529,5665
