I,MCL,ABP,RESP
12292,13354,8191,1707
12304,13371,8112,1709
12293,13362,8052,1718
12304,13371,7992,1732
12262,13347,7868,1731
12203,13371,7752,1732
12113,13375,7654,1739
12101,13371,7571,1755
12107,13302,7426,1758
12101,13276,7271,1755
11992,13263,7130,1749
11898,13276,7031,1755
11853,13218,6907,1762
11898,13180,6790,1777
11906,13154,6681,1789
11898,13180,6610,1800
11861,13165,6521,1799
11898,13180,6430,1800
11967,13224,6324,1805
12101,13371,6249,1823
12211,13539,6178,1837
12304,13753,6129,1846
12311,13946,6065,1842
12304,14135,6009,1846
12277,14195,5938,1854
12304,14135,5889,1869
12338,13962,5844,1878
12406,13849,5829,1891
12422,13808,5799,1903
12406,13849,5769,1914
12331,13848,5721,1913
12304,13849,5709,1914
12317,13810,5707,1920
12406,13753,5709,1937
12493,13585,5672,1949
12609,13371,5648,1960
12683,13115,5636,1966
12711,12894,5648,1982
12599,12646,5643,1995
12406,12416,5648,2005
12137,12185,5648,2003
11898,12034,5648,2005
11662,11939,5613,2011
11491,11939,5588,2028
11348,11938,5575,2039
11287,11939,5588,2051
11261,11904,5584,2058
11287,11939,5588,2074
11288,11988,5586,2085
11287,12034,5588,2096
11259,11986,5556,2103
11287,11939,5528,2119
11328,11883,5510,2132
11389,11843,5528,2142
11413,11742,5534,2139
11491,11652,5528,2142
11606,11487,5491,2150
11796,11174,5468,2165
12011,10599,5454,2166
12304,9933,5468,2165
12501,9313,5471,2167
12406,8882,5468,2188
11823,8609,5435,2203
10881,8596,5408,2210
9721,8838,5389,2204
8644,9360,5408,2210
8003,10013,5418,2222
8237,10697,5408,2233
9197,11111,5364,2230
10271,11079,5348,2233
10808,10602,5348,2243
10881,10124,5348,2256
10847,9987,5309,2254
10982,10315,5288,2256
11170,10856,5285,2264
11389,11461,5288,2279
11615,11982,5251,2278
11898,12416,5228,2279
12123,12690,5223,2284
12304,12894,5228,2301
12382,13038,5193,2305
12406,13180,5168,2301
12367,13244,5161,2294
12406,13276,5168,2301
12498,13263,5134,2312
12609,13276,5108,2324
12619,13266,5099,2324
12609,13276,5108,2324
12623,13262,5077,2321
12711,13276,5048,2324
12771,13264,5034,2323
12813,13276,5048,2324
12802,13262,5027,2321
12813,13276,4987,2324
12800,13266,4940,2322
12813,13276,4927,2324
12801,13259,4921,2322
12813,13276,4927,2324
12798,13271,4924,2322
12813,13276,4927,2324
12803,13221,4904,2321
12813,13180,4867,2324
12794,13141,4819,2322
12813,13180,4807,2324
12808,13221,4808,2321
12813,13276,4807,2324
12784,13271,4771,2323
12813,13276,4747,2324
12854,13258,4739,2319
12915,13276,4747,2324
12911,13264,4719,2333
12915,13276,4687,2347
12902,13264,4667,2348
12915,13276,4687,2347
12889,13236,4695,2343
12915,13180,4687,2347
12983,13065,4649,2346
13118,12989,4627,2347
13165,12945,4614,2343
13118,12989,4627,2347
12980,13008,4627,2346
12915,12989,4627,2347
12898,12880,4613,2342
12915,12798,4627,2347
12857,12730,4648,2356
12813,12703,4687,2370
12786,12609,4708,2371
12813,12512,4747,2370
12776,12416,4791,2365
12711,12416,4867,2370
12623,12416,4944,2370
12609,12416,5048,2370
12602,12377,5155,2364
12609,12416,5288,2370
12581,12469,5404,2379
12609,12512,5528,2393
12649,12475,5655,2393
12711,12512,5829,2393
12709,12625,6009,2389
12711,12798,6189,2393
12670,12891,6331,2391
12609,12989,6490,2393
12481,13108,6660,2390
12406,13276,6850,2393
12377,13351,7005,2391
12406,13371,7151,2393
12393,13346,7287,2390
12406,13371,7451,2393
12405,13369,7602,2390
12406,13371,7752,2393
12363,13344,7871,2390
12406,13371,7992,2393
12504,13377,8085,2390
12609,13371,8172,2393
12603,13302,8228,2390
12609,13276,8292,2393
12649,13261,8347,2390
12711,13276,8413,2393
12666,13249,8448,2390
12609,13276,8473,2393
12577,13317,8467,2390
12609,13371,8473,2393
12600,13350,8469,2390
12609,13371,8473,2393
12611,13440,8446,2391
12609,13562,8413,2393
12510,13586,8350,2389
12406,13562,8292,2393
12319,13520,8222,2392
12304,13562,8172,2393
12283,13581,8094,2387
12304,13562,7992,2393
12309,13450,7853,2402
12304,13371,7752,2415
12231,13329,7664,2415
12203,13371,7571,2415
12195,13381,7417,2412
12203,13371,7271,2415
12136,13302,7139,2412
12101,13276,7031,2415
12090,13254,6896,2415
12101,13276,6790,2415
12008,13264,6698,2409
11898,13276,6610,2415
11828,13261,6475,2426
11898,13276,6370,2438
11994,13281,6298,2435
12101,13371,6249,2438
12177,13518,6152,2447
12304,13753,6069,2461
12388,13962,6020,2460
12406,14135,6009,2461
12352,14180,5954,2466
12406,14135,5889,2484
12528,13983,5835,2494
12609,13849,5829,2507
12513,13748,5805,2516
12406,13753,5769,2529
12371,13785,5718,2528
12406,13849,5709,2529
12380,13835,5707,2533
12406,13753,5709,2552
12523,13563,5674,2566
12711,13371,5648,2575
12796,13168,5632,2572
12813,12989,5648,2575
12745,12751,5650,2581
12609,12512,5648,2598
12344,12276,5635,2609
12101,12130,5648,2620
11916,12013,5653,2627
11796,11939,5648,2643
11626,11858,5610,2656
11491,11843,5588,2666
11410,11835,5577,2662
11389,11843,5588,2666
11323,11814,5583,2673
11287,11843,5588,2689
11301,11863,5587,2697
11389,11843,5588,2712
11410,11721,5556,2723
11389,11652,5528,2734
11369,11646,5511,2730
11491,11652,5528,2734
11681,11485,5533,2743
11898,11174,5528,2757
12072,10700,5494,2756
12304,10124,5468,2757
12474,9466,5450,2763
12406,8978,5468,2780
11875,8770,5478,2783
10982,8882,5468,2780
9874,9163,5424,2772
8847,9646,5408,2780
8179,10285,5408,2789
8237,10983,5408,2803
8965,11398,5369,2804
9966,11365,5348,2803
10670,10885,5345,2796
10982,10315,5348,2803
11064,9975,5311,2812
11186,10124,5288,2826
11327,10652,5283,2825
11491,11365,5288,2826
11650,11971,5252,2821
11898,12416,5228,2826
12134,12682,5222,2823
12304,12894,5228,2826
12344,13045,5193,2822
12406,13180,5168,2826
12501,13240,5161,2823
12609,13276,5168,2826
12612,13267,5135,2822
12609,13276,5108,2826
12637,13263,5098,2823
12711,13276,5108,2826
12716,13264,5079,2823
12711,13276,5048,2826
12728,13261,5032,2823
12813,13276,5048,2826
12837,13266,5031,2823
12813,13276,4987,2826
12735,13261,4934,2823
12711,13276,4927,2826
12699,13244,4932,2823
12711,13180,4927,2826
12661,13052,4887,2823
12609,12989,4867,2826
12561,12968,4864,2823
12609,12989,4867,2826
12666,12963,4833,2823
12711,12989,4807,2826
12688,13060,4798,2822
12711,13180,4807,2826
12754,13209,4780,2823
12813,13180,4747,2826
12800,13075,4727,2822
12813,12989,4747,2826
12845,12925,4754,2824
12915,12989,4747,2826
12915,13094,4711,2821
12915,13180,4687,2826
12902,13161,4671,2826
12915,13180,4687,2826
12861,13234,4694,2811
12813,13276,4687,2803
12776,13153,4647,2798
12813,12989,4627,2803
12821,12877,4618,2800
12813,12894,4627,2803
12748,12877,4616,2801
12711,12798,4627,2803
12657,12633,4647,2790
12609,12512,4687,2780
12498,12423,4707,2772
12406,12416,4747,2780
12347,12404,4797,2782
12406,12416,4867,2780
12500,12399,4917,2765
12609,12416,4987,2757
12627,12407,5084,2752
12609,12416,5228,2757
12570,12417,5355,2756
12609,12512,5468,2757
12634,12644,5564,2746
12609,12798,5709,2734
12484,12858,5879,2716
12406,12894,6069,2712
12383,12908,6221,2710
12406,12989,6370,2712
12353,13070,6509,2699
12304,13180,6670,2689
12273,13237,6816,2675
12304,13276,6970,2666
12299,13256,7113,2649
12304,13276,7271,2643
12291,13306,7415,2641
12304,13371,7571,2643
12283,13376,7700,2632
12304,13371,7812,2620
12340,13344,7890,2606
12406,13371,7992,2598
12408,13375,8091,2582
12406,13371,8172,2575
12387,13307,8196,2572
12406,13276,8232,2575
12396,13252,8286,2564
12406,13276,8352,2552
12394,13266,8361,2537
12406,13276,8352,2529
12389,13262,8340,2516
12406,13276,8352,2507
12404,13260,8331,2492
12406,13276,8292,2484
12346,13268,8226,2469
12304,13276,8172,2461
12273,13252,8105,2448
12304,13276,8052,2438
12310,13280,7988,2422
12304,13276,7932,2415
12243,13204,7844,2412
12203,13180,7752,2415
12139,13174,7630,2405
12101,13180,7511,2393
12063,13085,7378,2376
12101,12989,7271,2370
12123,12933,7151,2358
12101,12989,7031,2347
11977,13014,6890,2330
11898,12989,6790,2324
11873,12902,6700,2322
11898,12894,6610,2324
11845,12897,6476,2313
11796,12894,6370,2301
11789,12859,6294,2285
11898,12989,6249,2279
12004,13259,6162,2273
12101,13562,6069,2279
12142,13720,5985,2280
12203,13849,5949,2279
12242,13967,5912,2264
12304,14040,5889,2256
12344,13920,5852,2253
12406,13753,5829,2256
12418,13646,5790,2245
12406,13658,5769,2233
12337,13650,5737,2225
12304,13658,5709,2233
12283,13657,5662,2237
12304,13658,5648,2233
12316,13539,5646,2217
12406,13371,5648,2210
12545,13168,5613,2208
12711,12989,5588,2210
12735,12751,5576,2198
12609,12512,5588,2188
12347,12278,5583,2181
12101,12130,5588,2188
11871,12009,5588,2189
11694,11939,5588,2188
11511,11866,5553,2174
11389,11843,5528,2165
11308,11821,5515,2158
11287,11843,5528,2165
11236,11863,5524,2168
11186,11939,5528,2165
11139,11998,5526,2148
11186,12034,5528,2142
11243,11957,5496,2141
11287,11843,5468,2142
11263,11713,5450,2128
11287,11652,5468,2119
11354,11558,5474,2116
11491,11365,5468,2119
11642,10928,5431,2107
11898,10315,5408,2096
12168,9618,5394,2091
12304,9073,5408,2096
12018,8717,5411,2089
11287,8596,5408,2074
10216,8673,5375,2054
9152,9073,5348,2051
8386,9735,5329,2051
8237,10506,5348,2051
8698,11032,5358,2037
9559,11174,5348,2028
10338,10911,5304,2024
10779,10506,5288,2028
10858,10189,5288,2019
10881,10219,5288,2005
11005,10554,5249,1987
11287,11079,5228,1982
11587,11572,5224,1981
11898,12034,5228,1982
12137,12432,5191,1972
12304,12798,5168,1960
12348,13033,5163,1943
12406,13180,5168,1937
12494,13234,5132,1935
12609,13276,5108,1937
12624,13271,5102,1927
12609,13276,5108,1914
12586,13261,5072,1897
12609,13276,5048,1891
12600,13266,5042,1889
12609,13276,5048,1891
12632,13261,5012,1882
12711,13276,4987,1869
12762,13266,4982,1851
12813,13276,4987,1846
12812,13261,4952,1845
12813,13276,4927,1846
12785,13267,4922,1835
12813,13276,4927,1823
12851,13256,4893,1809
12915,13276,4867,1800
12915,13274,4862,1787
12915,13276,4867,1777
12893,13215,4833,1765
12915,13180,4807,1755
12908,13153,4800,1739
12915,13180,4807,1732
12894,13175,4776,1729
12915,13180,4747,1732
12911,13160,4737,1723
12915,13180,4747,1709
12888,13174,4721,1693
12915,13180,4687,1686
12922,13156,4666,1677
12915,13180,4687,1663
12863,13212,4695,1645
12915,13276,4687,1641
13025,13258,4649,1642
13118,13180,4627,1641
13041,13043,4614,1626
12915,12989,4627,1618
12813,12977,4627,1617
12813,12989,4627,1618
12803,12930,4613,1604
12813,12894,4627,1595
12803,12849,4648,1593
12813,12798,4687,1595
12758,12647,4709,1582
12711,12512,4747,1572
12674,12420,4791,1570
12711,12416,4867,1572
12719,12371,4944,1561
12711,12321,5048,1549
12671,12272,5153,1546
12711,12321,5288,1549
12767,12370,5425,1540
12813,12416,5588,1527
12760,12421,5739,1519
12711,12512,5889,1527
12655,12642,6021,1531
12609,12798,6189,1527
12492,12880,6367,1511
12406,12989,6550,1504
12366,13117,6693,1501
12406,13276,6850,1504
12407,13341,7020,1501
12406,13371,7211,1504
12384,13361,7365,1505
12406,13371,7511,1504
12399,13320,7650,1491
12406,13276,7812,1481
12390,13236,7942,1478
12406,13276,8052,1481
12395,13315,8131,1479
12406,13371,8232,1481
12393,13370,8326,1489
12406,13371,8413,1504
12393,13346,8447,1507
12406,13371,8473,1504
12395,13373,8489,1499
12406,13371,8533,1504
12391,13331,8562,1507
12406,13371,8593,1504
12398,13453,8594,1490
12406,13562,8593,1481
12386,13574,8563,1477
12406,13562,8533,1481
12407,13533,8473,1481
12406,13562,8413,1481
12342,13559,8337,1478
12304,13562,8292,1481
12279,13537,8239,1481
12304,13562,8172,1481
12297,13560,8050,1478
12304,13562,7932,1481
12290,13532,7825,1481
12304,13562,7752,1481
12290,13576,7644,1477
12304,13562,7511,1481
12299,13449,7346,1484
12304,13371,7211,1481
12251,13338,7082,1465
12203,13371,6970,1458
12132,13333,6839,1465
12101,13276,6730,1481
12065,13219,6627,1484
12101,13276,6550,1481
12173,13380,6455,1477
12304,13562,6370,1481
12377,13767,6271,1482
12406,14040,6189,1481
12375,14271,6107,1477
12406,14422,6069,1481
12481,14377,6039,1482
12609,14231,6009,1481
12679,14066,5940,1476
12711,14040,5889,1481
12667,14055,5849,1492
12609,14040,5829,1504
12497,13917,5785,1505
12406,13849,5769,1504
12343,13838,5765,1502
12406,13849,5769,1504
12536,13730,5732,1501
12711,13562,5709,1504
12800,13365,5700,1512
12813,13180,5709,1527
12722,12929,5677,1531
12609,12703,5648,1527
12422,12495,5633,1519
12203,12321,5648,1527
11948,12098,5646,1540
11796,11939,5648,1549
11721,11880,5645,1546
11694,11939,5648,1549
11597,11956,5618,1559
11491,11939,5588,1572
11400,11895,5568,1572
11389,11939,5588,1572
11378,11993,5597,1579
11389,12034,5588,1595
11373,11984,5547,1599
11389,11939,5528,1595
11404,11887,5520,1589
11491,11843,5528,1595
11610,11672,5519,1605
11796,11365,5528,1618
11978,10849,5533,1620
12203,10219,5528,1618
12375,9552,5487,1612
12406,9073,5468,1618
12029,8814,5466,1628
11186,8787,5468,1641
10000,8903,5431,1642
8949,9264,5408,1641
8396,9836,5404,1638
8542,10506,5408,1641
9188,10936,5372,1640
10067,10983,5348,1641
10788,10644,5343,1638
11186,10219,5348,1641
11254,9963,5312,1639
11287,10124,5288,1641
11423,10642,5282,1639
11694,11365,5288,1641
11946,11985,5253,1639
12203,12416,5228,1641
12422,12659,5222,1638
12609,12894,5228,1641
12673,13108,5194,1640
12711,13276,5168,1641
12744,13294,5160,1638
12813,13276,5168,1641
12817,13283,5136,1642
12813,13371,5108,1641
12794,13402,5096,1628
12813,13371,5108,1618
12805,13309,5083,1612
12813,13371,5048,1618
12802,13485,5024,1620
12813,13562,5048,1618
12791,13479,5060,1605
12813,13371,5048,1595
12845,13317,5003,1590
12915,13371,4987,1595
12926,13390,4986,1597
12915,13371,4987,1595
12849,13298,4952,1582
12813,13276,4927,1572
12779,13257,4918,1567
12813,13276,4927,1572
12851,13264,4903,1574
12915,13276,4867,1572
12917,13261,4824,1559
12915,13276,4807,1549
12888,13263,4795,1544
12915,13276,4807,1549
12917,13261,4812,1552
12915,13276,4807,1549
12875,13264,4770,1537
12915,13276,4747,1527
13000,13260,4739,1521
13118,13276,4747,1527
13138,13266,4720,1529
13118,13276,4687,1527
13080,13259,4664,1513
13118,13276,4687,1504
13135,13246,4699,1500
13118,13180,4687,1504
13008,13023,4639,1504
12915,12894,4627,1504
12832,12801,4646,1501
12813,12798,4687,1504
12790,12788,4689,1504
12813,12798,4687,1504
12815,12758,4694,1500
12813,12703,4747,1504
12746,12584,4800,1506
12711,12512,4867,1504
12692,12476,4936,1491
12711,12512,5048,1481
12664,12511,5164,1477
12609,12512,5288,1481
12563,12483,5394,1481
12609,12512,5528,1481
12635,12566,5671,1479
12609,12703,5829,1481
12486,12814,5966,1480
12406,12894,6129,1481
12373,12903,6302,1479
12406,12989,6490,1481
12399,13126,6641,1480
12406,13276,6790,1481
12398,13297,6931,1480
12406,13276,7091,1481
12350,13244,7233,1479
12304,13276,7391,1481
12270,13273,7542,1480
12304,13276,7691,1481
12307,13255,7789,1479
12304,13276,7872,1481
12273,13267,7945,1481
12304,13276,8052,1481
12345,13258,8148,1478
12406,13276,8232,1481
12405,13266,8267,1483
12406,13276,8292,1481
12386,13259,8307,1468
12406,13276,8352,1458
12400,13266,8389,1455
12406,13276,8413,1458
12387,13253,8385,1457
12406,13276,8352,1458
12402,13303,8311,1458
12406,13371,8292,1458
12382,13383,8260,1447
12406,13371,8232,1436
12413,13303,8176,1429
12406,13276,8112,1436
12333,13253,8016,1439
12304,13276,7932,1436
12296,13266,7839,1421
12304,13276,7752,1413
12241,13259,7630,1410
12203,13276,7511,1413
12185,13263,7382,1411
12203,13276,7271,1413
12149,13262,7143,1414
12101,13276,7031,1413
12067,13237,6905,1400
12101,13180,6790,1390
12101,13063,6657,1385
12101,12989,6550,1390
12076,12943,6448,1391
12101,12989,6370,1390
12128,13078,6272,1387
12203,13276,6189,1390
12251,13505,6112,1390
12304,13753,6069,1390
12325,13916,6011,1387
12406,14040,5949,1390
12503,14072,5870,1391
12609,14040,5829,1390
12623,13892,5794,1385
12609,13753,5769,1390
12580,13654,5722,1401
12609,13658,5709,1413
12614,13657,5706,1413
12609,13658,5709,1413
12572,13607,5670,1412
12609,13562,5648,1413
12690,13445,5641,1408
12813,13276,5648,1413
12877,13025,5616,1424
12915,12798,5588,1436
12854,12557,5573,1434
12711,12321,5588,1436
12450,12071,5585,1445
12203,11939,5588,1458
11974,11882,5586,1458
11796,11843,5588,1458
11605,11719,5556,1465
11491,11652,5528,1481
11452,11695,5511,1485
11491,11843,5528,1481
11493,11916,5531,1475
11491,11939,5528,1481
11473,11922,5514,1492
11491,11939,5528,1504
11449,11901,5534,1506
11389,11843,5528,1504
11356,11743,5489,1499
11491,11652,5468,1504
11696,11447,5461,1513
11898,11079,5468,1527
12048,10462,5440,1530
12304,9742,5408,1527
12521,9047,5386,1520
12406,8596,5408,1527
11681,8404,5420,1538
10576,8500,5408,1549
9416,8777,5362,1550
8542,9264,5348,1549
8131,9897,5349,1548
8440,10601,5348,1549
9336,11031,5309,1546
10372,10983,5288,1549
10992,10514,5285,1559
11186,10124,5288,1572
11189,10115,5251,1574
11287,10506,5228,1572
11482,11011,5223,1569
11796,11556,5228,1572
12095,12063,5192,1572
12304,12512,5168,1572
12350,12786,5162,1569
12406,12989,5168,1572
12502,13146,5133,1572
12609,13276,5108,1572
12600,13283,5102,1569
12609,13276,5108,1572
12683,13296,5074,1574
12813,13371,5048,1572
12839,13381,5040,1559
12813,13371,5048,1549
12782,13348,5016,1545
12813,13371,4987,1549
12813,13363,4976,1549
12813,13371,4987,1549
12792,13359,4963,1548
12813,13371,4927,1549
12806,13355,4904,1547
12813,13371,4927,1549
12796,13369,4941,1550
12813,13371,4927,1549
12803,13311,4882,1538
12813,13276,4867,1527
12796,13249,4869,1520
12813,13276,4867,1527
12804,13269,4828,1530
12813,13276,4807,1527
12793,13258,4804,1512
12813,13276,4807,1504
12811,13265,4772,1501
12813,13276,4747,1504
12780,13261,4741,1502
12813,13276,4747,1504
12861,13263,4714,1504
12915,13276,4687,1504
12893,13263,4678,1493
12915,13276,4687,1481
12987,13260,4657,1474
13118,13276,4627,1481
13155,13268,4611,1485
13118,13276,4627,1481
13002,13230,4625,1467
12915,13180,4627,1458
12830,13075,4622,1455
12813,12989,4627,1458
12801,12904,4615,1456
12813,12894,4627,1458
12763,12864,4649,1459
12711,12798,4687,1458
12635,12634,4704,1446
12609,12512,4747,1436
12586,12458,4818,1431
12609,12512,4927,1436
12605,12526,5017,1436
12609,12512,5108,1436
12582,12464,5203,1433
12609,12512,5348,1436
12647,12595,5497,1435
12711,12703,5648,1436
12712,12740,5780,1434
12711,12798,5949,1436
12691,12866,6128,1434
12711,12989,6309,1436
12678,13079,6452,1434
12609,13180,6610,1436
12478,13233,6781,1434
12406,13276,6970,1436
12375,13257,7122,1434
12406,13276,7271,1436
12400,13306,7414,1434
12406,13371,7571,1436
12390,13372,7693,1434
12406,13371,7812,1436
12392,13351,7922,1434
12406,13371,8052,1436
12398,13361,8151,1435
12406,13371,8232,1436
12384,13358,8284,1433
12406,13371,8352,1436
12410,13354,8411,1437
12406,13371,8473,1436
12361,13366,8503,1423
12406,13371,8533,1413
12503,13344,8537,1408
12609,13371,8533,1413
12610,13380,8496,1414
12609,13371,8473,1413
12610,13316,8441,1409
12609,13371,8413,1413
12503,13482,8348,1415
12406,13562,8292,1413
12361,13472,8229,1400
12406,13371,8172,1390
12410,13331,8079,1386
12406,13371,7992,1390
12385,13331,7897,1390
12406,13276,7812,1390
12368,13235,7691,1387
12304,13276,7571,1390
12214,13278,7441,1389
12203,13276,7331,1390
12202,13250,7204,1388
12203,13276,7091,1390
12136,13271,6965,1389
12101,13276,6850,1390
12082,13252,6717,1388
12101,13276,6610,1390
12078,13273,6509,1390
12101,13276,6430,1390
12168,13264,6330,1386
12304,13371,6249,1390
12379,13572,6174,1399
12406,13849,6129,1413
12377,14037,6067,1415
12406,14135,6009,1413
12474,14107,5936,1408
12609,14040,5889,1413
12692,13920,5845,1422
12711,13849,5829,1436
12640,13810,5798,1439
12609,13849,5769,1436
12600,13860,5723,1428
12609,13849,5709,1436
12574,13759,5703,1448
12609,13658,5709,1458
12698,13485,5677,1455
12813,13276,5648,1458
12829,13008,5628,1469
12813,12798,5648,1481
12738,12604,5656,1480
12609,12416,5648,1481
12354,12183,5608,1490
12101,12034,5588,1504
11872,11962,5579,1506
11694,11939,5588,1504
11498,11863,5580,1502
11389,11843,5588,1504
11363,11874,5590,1501
11389,11939,5588,1504
11337,11924,5552,1513
11287,11939,5528,1527
11289,11982,5517,1529
11389,12034,5528,1527
11425,11983,5522,1523
11389,11939,5528,1527
11348,11907,5529,1526
11491,11843,5528,1527
11708,11556,5492,1525
11898,11079,5468,1527
12055,10433,5459,1525
12406,9742,5468,1527
12743,9056,5441,1525
12609,8596,5408,1527
11710,8433,5385,1525
10474,8596,5408,1527
9375,8932,5421,1526
8644,9455,5408,1527
8279,10107,5362,1524
8542,10792,5348,1527
9418,11139,5349,1528
10474,10983,5348,1527
11069,10468,5309,1514
11186,10124,5288,1504
11151,10188,5285,1499
11287,10601,5288,1504
11521,11089,5251,1504
11796,11652,5228,1504
12015,12225,5223,1502
12203,12703,5228,1504
12302,12903,5192,1503
12406,12989,5168,1504
12499,13100,5163,1502
12609,13276,5168,1504
12655,13325,5132,1502
12711,13276,5108,1504
12753,13218,5102,1503
12813,13276,5108,1504
12814,13341,5072,1501
12813,13371,5048,1504
12796,13313,5042,1505
12813,13276,5048,1504
12805,13250,5012,1491
12813,13276,4987,1481
12797,13271,4982,1477
12813,13276,4987,1481
12804,13259,4952,1481
12813,13276,4927,1481
12795,13266,4922,1479
12813,13276,4927,1481
12806,13260,4892,1480
12813,13276,4867,1481
12791,13264,4862,1479
12813,13276,4867,1481
12814,13260,4832,1480
12813,13276,4807,1481
12775,13265,4802,1479
12813,13276,4807,1481
12868,13259,4773,1480
12915,13276,4747,1481
12882,13268,4740,1480
12915,13276,4747,1481
13011,13253,4715,1479
13118,13276,4687,1481
13054,13277,4677,1480
12915,13276,4687,1481
12820,13238,4659,1479
12915,13276,4627,1481
13048,13307,4608,1480
13118,13276,4627,1481
13027,13107,4630,1479
12915,12989,4627,1481
12821,12957,4614,1481
12813,12989,4627,1481
12799,12937,4629,1477
12813,12894,4627,1481
12805,12850,4609,1489
12813,12798,4627,1504
12763,12635,4671,1508
12711,12512,4747,1504
12635,12472,4804,1496
12609,12512,4867,1504
12583,12470,4935,1517
12609,12416,5048,1527
12640,12378,5164,1523
12711,12416,5288,1527
12727,12436,5394,1538
12711,12512,5528,1549
12636,12628,5670,1547
12609,12798,5829,1549
12595,12874,5967,1559
12609,12894,6129,1572
12587,12887,6300,1571
12609,12989,6490,1572
12621,13129,6644,1581
12609,13276,6790,1595
12497,13330,6926,1595
12406,13371,7091,1595
12365,13372,7243,1601
12406,13371,7391,1618
12408,13307,7508,1629
12406,13276,7631,1641
12384,13257,7746,1651
12406,13276,7872,1663
12399,13254,7968,1663
12406,13276,8052,1663
12390,13311,8105,1668
12406,13371,8172,1686
12395,13365,8230,1700
12406,13371,8292,1709
12393,13363,8323,1708
12406,13371,8352,1709
12392,13335,8356,1714
12406,13371,8352,1732
12395,13453,8316,1747
12406,13562,8292,1755
12390,13570,8261,1750
12406,13562,8232,1755
12399,13543,8169,1765
12406,13562,8112,1777
12384,13543,8048,1777
12406,13562,7992,1777
12410,13570,7901,1784
12406,13562,7812,1800
12336,13453,7714,1804
12304,13371,7631,1800
12290,13334,7514,1793
12304,13371,7391,1800
12250,13365,7256,1812
12203,13371,7151,1823
12168,13361,7032,1823
12203,13371,6910,1823
12209,13315,6770,1821
12203,13276,6670,1823
12140,13246,6579,1819
12101,13276,6490,1823
12061,13269,6358,1831
12101,13276,6249,1846
12176,13279,6169,1849
12304,13371,6129,1846
12375,13515,6067,1838
12406,13753,6009,1846
12377,13974,5942,1857
12406,14135,5889,1869
12479,14128,5817,1867
12609,14040,5769,1869
12682,13907,5729,1876
12711,13849,5709,1891
12663,13820,5667,1895
12609,13849,5648,1891
12503,13850,5641,1884
12406,13849,5648,1891
12331,13770,5618,1903
12406,13658,5588,1914
12585,13469,5568,1913
12813,13276,5588,1914
12920,13034,5595,1913
12915,12798,5588,1914
12779,12532,5550,1909
12609,12321,5528,1914
12391,12140,5515,1924
12203,12034,5528,1937
11992,11951,5527,1935
11796,11939,5528,1937
11594,11931,5517,1944
11491,11939,5528,1960
11434,11910,5530,1962
11389,11939,5528,1960
11299,11981,5494,1954
11287,12034,5468,1960
11332,11995,5452,1961
11389,11939,5468,1960
11359,11865,5473,1954
11389,11843,5468,1960
11538,11825,5432,1970
11796,11843,5408,1982
11970,11729,5393,1983
12101,11365,5408,1982
12275,10678,5411,1979
12609,9933,5408,1982
12874,9325,5375,1981
12813,8978,5348,1982
12202,8784,5329,1980
11186,8787,5348,1982
9977,8986,5358,1981
8949,9455,5348,1982
8379,10092,5304,1980
8542,10792,5288,1982
9301,11220,5288,1980
10271,11174,5288,1982
10930,10679,5249,1981
11186,10219,5228,1982
11198,10138,5224,1980
11287,10506,5228,1982
11497,11022,5191,1981
11796,11556,5168,1982
12027,12034,5163,1979
12203,12512,5168,1982
12299,12891,5132,1982
12406,13180,5108,1982
12494,13318,5102,1977
12609,13371,5108,1982
12672,13346,5072,1992
12711,13371,5048,2005
12690,13443,5042,2006
12711,13562,5048,2005
12749,13598,5012,2002
12813,13562,4987,2005
12817,13446,4982,2004
12813,13371,4987,2005
12793,13334,4952,2003
12813,13371,4927,2005
12805,13378,4922,2003
12813,13371,4927,2005
12798,13332,4893,2003
12813,13371,4867,2005
12802,13452,4862,2003
12813,13562,4867,2005
12798,13580,4834,2004
12813,13562,4807,2005
12801,13523,4800,2002
12813,13562,4807,2005
12799,13582,4776,2006
12813,13562,4747,2005
12801,13447,4736,1992
12813,13371,4747,1982
12799,13338,4722,1977
12813,13371,4687,1982
12801,13364,4664,1982
12813,13371,4687,1982
12798,13359,4699,1979
12813,13371,4687,1982
12803,13349,4644,1982
12813,13371,4627,1982
12792,13377,4623,1978
12813,13371,4627,1982
12840,13296,4595,1984
12915,13276,4567,1982
12933,13280,4549,1968
12915,13276,4567,1960
12836,13137,4570,1956
12813,12989,4567,1960
12804,12889,4551,1957
12813,12894,4567,1960
12755,12858,4589,1960
12711,12798,4627,1960
12654,12710,4648,1946
12609,12703,4687,1937
12497,12698,4731,1932
12406,12703,4807,1937
12357,12669,4884,1935
12406,12703,4987,1937
12424,12747,5095,1937
12406,12798,5228,1937
12352,12778,5344,1924
12406,12798,5468,1914
12508,12833,5595,1908
12609,12894,5769,1914
12606,12906,5948,1914
12609,12989,6129,1914
12611,13121,6273,1910
12609,13276,6430,1914
12502,13323,6597,1914
12406,13371,6790,1914
12361,13444,6949,1910
12406,13562,7091,1914
12410,13583,7220,1915
12406,13562,7391,1914
12383,13524,7554,1901
12406,13562,7691,1891
12399,13599,7773,1886
12406,13658,7872,1891
12391,13664,7986,1891
12406,13658,8112,1891
12393,13592,8182,1888
12406,13562,8232,1891
12396,13541,8278,1890
