I,V,ABP,RESP
4833,3011,10207,4237
4847,2978,10196,4255
4833,2972,10207,4269
4780,2958,10196,4263
4756,2972,10207,4269
4753,3012,10196,4278
4756,3050,10207,4301
4759,3056,10196,4312
4833,3089,10207,4333
4936,3156,10196,4348
4986,3206,10207,4365
4953,3198,10196,4360
4986,3206,10207,4365
5134,3258,10196,4373
5293,3285,10207,4396
5303,3204,10196,4407
5216,3089,10207,4428
5127,3034,10196,4444
5063,3050,10207,4460
4951,3047,10196,4454
4833,3011,10207,4460
4762,2964,10196,4470
4756,2933,10207,4492
4730,2881,10196,4490
4679,2815,10207,4492
4622,2756,10196,4497
4603,2737,10207,4524
4595,2735,10196,4540
4603,2737,10207,4556
4600,2730,10196,4563
4603,2737,10207,4588
4593,2742,10196,4604
4603,2737,10207,4619
4605,2708,10196,4613
4603,2698,10207,4619
4583,2710,10196,4628
4603,2737,10207,4651
4641,2736,10196,4663
4679,2737,10207,4683
4673,2735,10196,4695
4679,2737,10207,4715
4683,2726,10196,4723
4679,2737,10207,4747
4647,2762,10196,4764
4679,2776,10207,4779
4734,2756,10196,4771
4756,2737,10207,4779
4693,2755,10196,4791
4679,2815,10207,4811
4744,2894,10196,4805
4833,3011,10207,4811
4855,3227,10196,4821
4910,3558,10207,4842
5070,3896,10196,4839
5293,4184,10207,4842
5421,4566,10196,4851
5523,5201,10207,4874
5857,5816,10196,4875
6597,5865,10207,4874
7503,5144,10196,4867
8285,4067,10207,4874
9029,3034,10196,4870
10126,2033,10207,4874
11468,954,10196,4872
12351,78,10207,4874
12214,-294,10196,4855
11353,-313,10207,4842
10381,-430,10196,4831
9512,-743,10207,4842
8534,-951,10196,4843
7441,-782,10207,4842
6476,-344,10196,4823
5830,117,10207,4811
5418,486,10196,4790
5140,860,10207,4779
4922,1309,10196,4758
4756,1799,10207,4747
4612,2210,10196,4726
4526,2542,10207,4715
4461,2826,10196,4694
4373,3089,10207,4683
4228,3257,10196,4664
4142,3324,10207,4651
4148,3333,10196,4628
4219,3363,10207,4619
4234,3408,10196,4613
4219,3441,10207,4619
4194,3443,10196,4607
4219,3441,10207,4588
4250,3442,10196,4549
4296,3441,10207,4524
4307,3432,10196,4499
4296,3441,10207,4492
4267,3466,10196,4474
4296,3480,10207,4460
4350,3457,10196,4437
4373,3441,10207,4428
4320,3453,10196,4413
4296,3480,10207,4396
4349,3480,10196,4360
4449,3480,10207,4333
4499,3492,10196,4308
4526,3519,10207,4301
4558,3532,10196,4282
4603,3558,10207,4269
4606,3586,10196,4247
4603,3597,10207,4237
4621,3567,10196,4217
4679,3558,10207,4205
4725,3588,10196,4185
4756,3637,10207,4173
4761,3641,10196,4153
4756,3637,10207,4142
4739,3655,10196,4122
4756,3715,10207,4110
4797,3761,10196,4087
4833,3793,10207,4078
4808,3818,10196,4061
4756,3871,10207,4046
4704,3928,10196,4020
4679,3989,10207,4014
4645,4038,10196,4013
4603,4106,10207,4014
4531,4181,10196,3993
4449,4262,10207,3982
4355,4321,10196,3978
4296,4380,10207,3982
4253,4445,10196,3964
4219,4536,10207,3950
4169,4620,10196,3942
4142,4692,10207,3950
4116,4735,10196,3947
4066,4771,10207,3950
3967,4793,10196,3948
3912,4810,10207,3950
3948,4778,10196,3932
4066,4692,10207,3919
4160,4565,10196,3909
4219,4458,10207,3919
4268,4366,10196,3918
4373,4262,10207,3919
4497,4108,10196,3912
4603,3949,10207,3919
4648,3817,10196,3916
4679,3715,10207,3919
4709,3588,10196,3913
4756,3441,10207,3919
4792,3298,10196,3918
4833,3206,10207,3919
4848,3142,10196,3901
4833,3089,10207,3887
4779,3022,10196,3875
4756,2972,10207,3887
4779,2938,10196,3891
4833,2933,10207,3887
4846,2916,10196,3862
4833,2894,10207,3855
4817,2862,10196,3853
4833,2855,10207,3855
4839,2853,10196,3834
4833,2855,10207,3823
4816,2845,10196,3818
4833,2855,10207,3823
4847,2874,10196,3805
4833,2894,10207,3791
4776,2878,10196,3783
4756,2855,10207,3791
4784,2850,10196,3780
4833,2894,10207,3759
4836,2933,10196,3731
4833,2933,10207,3727
4833,2895,10196,3726
4833,2894,10207,3727
4790,2933,10196,3710
4756,2972,10207,3696
4745,2959,10196,3676
4756,2933,10207,3664
4747,2912,10196,3643
4756,2894,10207,3632
4768,2856,10196,3615
4756,2855,10207,3600
4694,2895,10196,3575
4679,2933,10207,3568
4741,2904,10196,3568
4833,2855,10207,3568
4851,2836,10196,3538
4833,2855,10207,3504
4820,2857,10196,3477
4833,2855,10207,3473
4827,2863,10196,3458
4833,2894,10207,3441
4838,2912,10196,3417
4833,2933,10207,3409
4804,2952,10196,3395
4833,2972,10207,3377
4915,2979,10196,3341
4986,3011,10207,3313
4976,3066,10196,3289
4986,3128,10207,3281
5097,3157,10196,3265
5293,3167,10207,3250
5425,3147,10196,3227
5447,3089,10207,3218
5377,3005,10196,3203
5293,2972,10207,3186
5184,2993,10196,3160
5063,3011,10207,3154
4927,2961,10196,3154
4833,2894,10207,3154
4776,2848,10196,3132
4756,2815,10207,3122
4721,2741,10196,3120
4679,2659,10207,3122
4627,2614,10196,3102
4603,2620,10207,3090
4592,2624,10196,3087
4603,2620,10207,3090
4602,2612,10196,3072
4603,2620,10207,3058
4591,2620,10196,3053
4603,2620,10207,3058
4629,2614,10196,3043
4679,2620,10207,3026
4695,2618,10196,3017
4679,2620,10207,3026
4648,2613,10196,3027
4679,2620,10207,3026
4731,2620,10196,3021
4756,2620,10207,3026
4705,2612,10196,3025
4679,2620,10207,3026
4695,2638,10196,3023
4756,2659,10207,3026
4762,2663,10196,3024
4756,2659,10207,3026
4765,2670,10196,3023
4833,2737,10207,3026
4859,2887,10196,3024
4833,3128,10207,3026
4835,3430,10196,3023
4986,3754,10207,3026
5141,4065,10196,3024
5140,4419,10207,3026
5122,4909,10196,3023
5523,5514,10207,3026
6416,5886,10196,3024
7441,5592,10207,3026
8365,4532,10196,3023
9512,3128,10207,3026
11104,1874,10196,3024
12734,978,10207,3026
13682,367,10196,3022
13732,0,10207,3026
13121,-166,10196,3026
12121,-235,10207,3026
10806,-338,10196,3010
9359,-430,10207,2995
8024,-399,10196,2984
6981,-196,10207,2995
6212,95,10196,3000
5677,430,10207,2995
5288,809,10196,2971
4986,1251,10207,2963
4715,1689,10196,2962
4526,2072,10207,2963
4421,2377,10196,2943
4373,2659,10207,2931
4298,2905,10196,2927
4219,3089,10207,2931
4151,3169,10196,2916
4142,3206,10207,2899
4139,3244,10196,2880
4142,3285,10207,2867
4121,3291,10196,2844
4142,3285,10207,2835
4174,3294,10196,2835
4219,3324,10207,2835
4220,3334,10196,2807
4219,3324,10207,2772
4209,3313,10196,2745
4219,3324,10207,2740
4236,3331,10196,2727
4296,3324,10207,2708
4355,3309,10196,2683
4373,3324,10207,2676
4323,3350,10196,2675
4296,3363,10207,2676
4319,3349,10196,2660
4373,3363,10207,2644
4401,3405,10196,2624
4449,3441,10207,2612
4506,3423,10196,2594
4526,3402,10207,2580
4472,3409,10196,2562
4449,3441,10207,2549
4507,3443,10196,2529
4603,3441,10207,2517
4646,3450,10196,2500
4679,3480,10207,2485
4725,3495,10196,2462
4756,3519,10207,2453
4716,3553,10196,2451
4679,3597,10207,2453
4700,3615,10196,2437
4756,3637,10207,2421
4743,3676,10196,2411
4679,3754,10207,2421
4618,3832,10196,2425
4603,3910,10207,2421
4575,3971,10196,2401
4526,4028,10207,2389
4466,4075,10196,2383
4449,4145,10207,2389
4429,4222,10196,2389
4373,4301,10207,2389
4273,4368,10196,2385
4219,4458,10207,2389
4215,4550,10196,2389
4219,4614,10207,2389
4171,4618,10196,2384
4142,4614,10207,2389
4163,4619,10196,2391
4219,4614,10207,2389
4248,4550,10196,2371
4296,4458,10207,2357
4370,4360,10196,2350
4449,4262,10207,2357
4478,4130,10196,2358
4526,3989,10207,2357
4627,3847,10196,2352
4756,3715,10207,2357
4818,3568,10196,2360
4833,3441,10207,2357
4828,3346,10196,2339
4833,3285,10207,2326
4823,3209,10196,2319
4833,3128,10207,2326
4841,3053,10196,2327
4833,3011,10207,2326
4801,2972,10196,2311
4833,2933,10207,2294
4919,2881,10196,2272
4986,2855,10207,2262
4954,2845,10196,2259
4910,2855,10207,2262
4923,2852,10196,2250
4986,2855,10207,2230
5003,2852,10196,2206
4986,2855,10207,2198
4969,2846,10196,2197
4986,2855,10207,2198
4990,2870,10196,2184
4986,2894,10207,2166
4954,2905,10196,2146
4910,2933,10207,2134
4847,2962,10196,2119
4833,2972,10207,2103
4865,2934,10196,2082
4910,2894,10207,2071
4887,2877,10196,2058
4833,2894,10207,2039
4796,2910,10196,2004
4833,2933,10207,1975
4885,2942,10196,1954
4910,2933,10207,1943
4869,2900,10196,1927
4833,2894,10207,1911
4838,2914,10196,1894
4910,2933,10207,1880
4971,2911,10196,1860
4986,2894,10207,1848
4939,2903,10196,1834
4910,2933,10207,1816
4926,2935,10196,1783
4986,2933,10207,1752
4987,2943,10196,1730
4910,2972,10207,1720
4812,2989,10196,1705
4833,3011,10207,1688
4951,3043,10196,1669
5063,3089,10207,1657
5090,3126,10196,1640
5140,3167,10207,1625
5273,3200,10196,1606
5447,3206,10207,1593
5528,3157,10196,1576
5523,3089,10207,1561
5462,3033,10196,1543
5370,3011,10207,1529
5217,2993,10196,1512
5063,2972,10207,1497
4932,2933,10196,1479
4833,2894,10207,1465
4732,2849,10196,1449
4679,2815,10207,1434
4673,2778,10196,1413
4679,2737,10207,1402
4636,2675,10196,1398
4603,2620,10207,1402
4618,2594,10196,1392
4679,2620,10207,1370
4698,2653,10196,1344
4679,2659,10207,1338
4653,2628,10196,1341
4679,2620,10207,1338
4719,2637,10196,1319
4756,2659,10207,1306
4756,2651,10196,1304
4756,2659,10207,1306
4747,2680,10196,1291
4756,2698,10207,1274
4747,2674,10196,1267
4756,2659,10207,1274
4774,2684,10196,1276
4833,2737,10207,1274
4849,2757,10196,1271
4833,2737,10207,1274
4791,2718,10196,1274
4833,2737,10207,1274
4920,2771,10196,1273
4986,2815,10207,1274
4930,2938,10196,1272
4833,3206,10207,1274
4826,3534,10196,1275
4986,3793,10207,1274
5147,4034,10196,1269
5216,4458,10207,1274
5379,5009,10196,1289
5984,5318,10207,1306
6972,5083,10196,1309
7978,4419,10207,1306
8873,3560,10196,1303
10049,2581,10207,1306
11677,1482,10196,1306
13271,508,10207,1306
14111,-56,10196,1304
14038,-196,10207,1306
13299,-201,10196,1306
12121,-274,10207,1306
10608,-388,10196,1304
9052,-391,10207,1306
7736,-247,10196,1306
6751,0,10207,1306
6009,283,10196,1303
5523,626,10207,1306
5233,1034,10196,1309
4986,1486,10207,1306
4676,1889,10196,1290
4449,2229,10207,1274
4386,2522,10196,1267
4373,2815,10207,1274
4232,3056,10196,1278
4066,3206,10207,1274
4005,3258,10196,1258
4066,3285,10207,1242
4085,3322,10196,1234
4066,3363,10207,1242
4037,3372,10196,1249
4066,3363,10207,1242
4090,3356,10196,1221
4142,3363,10207,1211
4190,3363,10196,1212
4219,3363,10207,1211
4178,3362,10196,1192
4142,3363,10207,1179
4153,3356,10196,1179
4219,3363,10207,1179
4267,3381,10196,1161
4296,3402,10207,1147
4297,3399,10196,1146
4296,3402,10207,1147
4282,3416,10196,1130
4296,3441,10207,1115
4330,3443,10196,1113
4373,3441,10207,1115
4376,3434,10196,1100
4373,3441,10207,1083
4385,3449,10196,1079
4449,3480,10207,1083
4529,3508,10196,1071
4603,3519,10207,1051
4622,3502,10196,1042
4603,3519,10207,1051
4574,3572,10196,1058
4603,3637,10207,1051
4655,3658,10196,1032
4679,3676,10207,1019
4635,3706,10196,1016
4603,3754,10207,1019
4623,3785,10196,1019
4679,3832,10207,1019
4674,3902,10196,1018
4603,3989,10207,1019
4504,4049,10196,1018
4449,4106,10207,1019
4411,4162,10196,1020
4373,4223,10207,1019
4319,4269,10196,1014
4296,4340,10207,1019
4272,4435,10196,1034
4219,4536,10207,1051
4120,4599,10196,1055
4066,4653,10207,1051
4081,4701,10196,1048
4142,4731,10207,1051
4176,4694,10196,1052
4219,4614,10207,1051
4287,4524,10196,1049
4373,4458,10207,1051
4414,4375,10196,1051
4449,4262,10207,1051
4506,4119,10196,1050
4603,3989,10207,1051
4684,3856,10196,1050
4756,3715,10207,1051
4802,3558,10196,1050
4833,3441,10207,1051
4828,3359,10196,1050
4833,3285,10207,1051
4857,3178,10196,1050
4910,3089,10207,1051
4948,3036,10196,1050
4986,3011,10207,1051
5019,2965,10196,1050
5063,2933,10207,1051
5076,2923,10196,1050
5063,2933,10207,1051
5019,2912,10196,1051
4986,2894,10207,1051
4947,2897,10196,1050
4910,2933,10207,1051
4879,2945,10196,1051
4910,2933,10207,1051
4963,2902,10196,1049
4986,2894,10207,1051
4941,2902,10196,1053
4910,2933,10207,1051
4908,2957,10196,1037
4910,2972,10207,1019
4860,2967,10196,1011
4833,2972,10207,1019
4859,2986,10196,1027
4910,3011,10207,1019
4889,3016,10196,998
4833,3011,10207,988
4801,3000,10196,989
4833,3011,10207,988
4850,3018,10196,970
4833,3011,10207,956
4800,2981,10196,955
4833,2972,10207,956
4908,2975,10196,940
4986,2972,10207,924
4999,2942,10196,920
4986,2933,10207,924
4971,2950,10196,912
4986,2972,10207,892
4988,2965,10196,882
4986,2972,10207,892
4974,3006,10196,900
4986,3050,10207,892
5011,3064,10196,871
5063,3089,10207,860
5106,3142,10196,860
5140,3206,10207,860
5156,3245,10196,846
5216,3285,10207,828
5320,3311,10196,821
5447,3285,10207,828
5518,3180,10196,833
5523,3089,10207,828
5438,3068,10196,811
5293,3089,10207,796
5115,3066,10196,790
4986,3011,10207,796
4901,2961,10196,802
4833,2933,10207,796
4739,2881,10196,778
4679,2815,10207,765
4667,2758,10196,761
4679,2737,10207,765
4646,2721,10196,763
4603,2698,10207,765
4581,2666,10196,767
4603,2659,10207,765
4608,2672,10196,749
4603,2698,10207,733
4588,2704,10196,727
4603,2698,10207,733
4627,2675,10196,735
4679,2659,10207,733
4723,2644,10196,729
4756,2659,10207,733
4750,2679,10196,735
4756,2698,10207,733
4754,2695,10196,727
4756,2698,10207,733
4736,2712,10196,749
4756,2737,10207,765
4764,2747,10196,767
4756,2737,10207,765
4716,2722,10196,764
4756,2737,10207,765
4847,2778,10196,761
4910,2855,10207,765
4861,3032,10196,778
4833,3363,10207,796
4953,3718,10196,801
5216,3949,10207,796
5419,4170,10196,792
5523,4653,10207,796
5744,5267,10196,799
6367,5474,10207,796
7310,4974,10196,791
8285,4106,10207,796
9182,3246,10196,812
10279,2346,10207,828
11693,1257,10196,832
13041,274,10207,828
13655,-216,10196,825
13271,-274,10207,828
12143,-331,10196,830
10740,-547,10207,828
9311,-721,10196,825
7978,-626,10207,828
6823,-311,10196,832
5984,78,10207,828
5457,446,10196,812
5140,821,10207,796
4881,1229,10196,791
4679,1681,10207,796
4560,2104,10196,799
4526,2464,10207,796
4470,2750,10196,784
4373,3011,10207,765
4260,3210,10196,743
4219,3324,10207,733
4212,3348,10196,732
4219,3363,10207,733
4196,3399,10196,720
4219,3441,10207,701
4277,3449,10196,683
4373,3441,10207,669
4401,3437,10196,653
4373,3441,10207,637
4308,3435,10196,621
4296,3441,10207,605
4321,3462,10196,588
4373,3480,10207,573
4408,3462,10196,559
4449,3441,10207,542
4462,3445,10196,522
4449,3480,10207,510
4418,3503,10196,500
4449,3519,10207,478
4529,3532,10196,441
4603,3558,10207,414
4603,3566,10196,410
4603,3558,10207,414
4654,3531,10196,403
4756,3519,10207,382
4818,3524,10196,365
4833,3558,10207,350
4822,3583,10196,332
4833,3597,10207,319
4833,3599,10196,317
4833,3637,10207,319
4843,3695,10196,306
4910,3754,10207,287
4995,3762,10196,278
5063,3754,10207,287
5070,3765,10196,294
5063,3832,10207,287
5057,3903,10196,268
5063,3949,10207,255
5034,3968,10196,252
4986,4028,10207,255
4933,4123,10196,255
4910,4223,10207,255
4879,4280,10196,255
4833,4340,10207,255
4751,4427,10196,252
4679,4536,10207,255
4622,4620,10196,268
4603,4692,10207,287
4593,4755,10196,294
4603,4810,10207,287
4602,4831,10196,278
4603,4849,10207,287
4590,4851,10196,306
4603,4810,10207,319
4631,4687,10196,317
4679,4536,10207,319
4713,4390,10196,333
4756,4262,10207,350
4795,4119,10196,353
4833,3989,10207,350
4836,3869,10196,359
4833,3754,10207,382
4823,3611,10196,404
4833,3480,10207,414
4852,3371,10196,413
4910,3285,10207,414
4962,3203,10196,424
4986,3167,10207,446
4972,3156,10196,468
4986,3128,10207,478
5008,3053,10196,476
4986,3011,10207,478
4891,3024,10196,491
4833,3050,10207,510
4855,3014,10196,525
4910,2972,10207,542
4888,2971,10196,559
4833,3011,10207,573
4805,3019,10196,575
4833,3011,10207,573
4841,3014,10196,582
4833,3050,10207,605
4818,3073,10196,627
4833,3089,10207,637
4836,3102,10196,636
4833,3128,10207,637
4821,3137,10196,648
4833,3128,10207,669
4836,3102,10196,689
4833,3089,10207,701
4816,3083,10196,701
4833,3089,10207,701
4847,3087,10196,710
4833,3089,10207,733
4773,3086,10196,754
4756,3089,10207,765
4788,3085,10196,763
4833,3089,10207,765
4826,3090,10196,777
4833,3089,10207,796
4871,3068,10196,803
4910,3050,10207,796
4877,3038,10196,788
4833,3050,10207,796
4817,3066,10196,815
4833,3089,10207,828
4826,3093,10196,827
4833,3089,10207,828
4842,3086,10196,842
4833,3128,10207,860
4793,3204,10196,865
4833,3285,10207,860
4973,3320,10196,855
5140,3324,10207,860
5228,3307,10196,872
5293,3285,10207,892
5356,3232,10196,911
5370,3167,10207,924
5245,3109,10196,923
5063,3089,10207,924
4915,3087,10196,934
4833,3089,10207,956
4747,3061,10196,973
4679,3011,10207,988
4653,2946,10196,1000
4679,2894,10207,1019
4690,2836,10196,1036
4679,2776,10207,1051
4639,2727,10196,1064
4603,2737,10207,1083
4573,2784,10196,1101
4603,2815,10207,1115
4673,2783,10196,1124
4756,2737,10207,1147
4777,2718,10196,1179
4756,2737,10207,1211
4708,2742,10196,1226
4679,2737,10207,1242
4637,2726,10196,1269
4603,2737,10207,1306
4594,2738,10196,1337
4679,2737,10207,1370
4784,2742,10196,1402
4833,2776,10207,1434
4780,2809,10196,1449
4756,2815,10207,1465
4783,2792,10196,1490
4833,2776,10207,1529
4824,2793,10196,1563
4833,2855,10207,1593
4866,2959,10196,1620
4910,3128,10207,1657
4955,3385,10196,1690
5140,3715,10207,1720
5480,4034,10196,1745
5830,4340,10207,1784
6007,4776,10196,1831
6137,5435,10207,1880
6493,5994,10196,1912
7211,5905,10207,1943
8061,4978,10196,1981
8822,3637,10207,2039
9537,2344,10196,2092
10433,1212,10207,2134
11380,210,10196,2161
11890,-469,10207,2198
11560,-716,10196,2243
10586,-743,10207,2294
9465,-847,10196,2328
8515,-938,10207,2357
7663,-777,10196,2384
6827,-352,10207,2421
6063,86,10196,2454
5523,430,10207,2485
5193,758,10196,2510
4986,1173,10207,2549
4804,1618,10196,2593
4679,2033,10207,2644
4618,2393,10196,2679
4603,2737,10207,2708
4541,3031,10196,2733
4449,3246,10207,2772
4369,3348,10196,2807
4373,3402,10207,2835
4386,3444,10196,2847
4373,3480,10207,2867
4308,3482,10196,2893
4296,3480,10207,2931
4324,3497,10196,2960
4373,3519,10207,2995
4368,3506,10196,3026
4373,3480,10207,3058
4400,3480,10196,3073
4449,3519,10207,3090
4454,3551,10196,3112
4449,3558,10207,3154
4465,3548,10196,3189
4526,3558,10207,3218
4573,3580,10196,3229
4603,3597,10207,3250
4600,3581,10196,3274
4603,3558,10207,3313
4615,3542,10196,3345
4679,3558,10207,3377
4763,3588,10196,3393
4833,3637,10207,3409
4839,3667,10196,3417
4833,3676,10207,3441
4849,3659,10196,3468
4910,3676,10207,3504
4958,3715,10196,3523
4986,3754,10207,3536
4982,3750,10196,3542
4986,3754,10207,3568
5005,3782,10196,3598
5063,3832,10207,3632
5116,3863,10196,3647
5140,3910,10207,3664
5106,3969,10196,3674
5063,4028,10207,3696
5016,4055,10196,3709
4986,4106,10207,3727
4965,4183,10196,3739
4986,4262,10207,3759
4987,4307,10196,3772
4910,4380,10207,3791
4737,4494,10196,3803
4603,4614,10207,3823
4572,4676,10196,3835
4603,4731,10207,3855
4558,4820,10196,3867
4449,4927,10207,3887
4359,4973,10196,3898
4373,4966,10207,3919
4423,4930,10196,3931
4449,4888,10207,3950
4429,4815,10196,3961
4449,4731,10207,3982
4519,4639,10196,3996
4603,4536,10207,4014
4618,4389,10196,4024
4603,4223,10207,4046
4607,4055,10196,4062
4679,3910,10207,4078
4764,3767,10196,4073
4833,3637,10207,4078
4845,3509,10196,4087
4833,3402,10207,4110
4813,3295,10196,4113
4833,3206,10207,4110
4849,3131,10196,4099
4833,3089,10207,4110
4772,3050,10196,4123
4756,3011,10207,4142
4791,2959,10196,4141
4833,2933,10207,4142
4803,2925,10196,4136
4756,2933,10207,4142
4734,2927,10196,4139
4756,2933,10207,4142
4759,2934,10196,4136
4756,2933,10207,4142
4748,2916,10196,4138
4756,2933,10207,4142
4749,2970,10196,4136
4756,3011,10207,4142
4757,3009,10196,4139
4756,3011,10207,4142
4734,3023,10196,4135
4756,3050,10207,4142
4837,3046,10196,4142
4986,3050,10207,4142
5174,3099,10196,4120
5447,3206,10207,4110
5788,3282,10196,4104
6137,3285,10207,4110
6330,3291,10196,4095
6290,3441,10207,4078
6021,3721,10196,4055
5677,3989,10207,4046
5422,4182,10196,4028
5447,4458,10207,4014
5797,4961,10196,3992
6367,5670,10207,3982
6827,6430,10196,3965
6904,7117,10207,3950
6554,7529,10196,3926
6060,7430,10207,3919
5690,6733,10196,3915
5523,5709,10207,3919
5416,4716,10196,3902
5293,3910,10207,3887
5169,3186,10196,3865
5140,2464,10207,3855
5192,1771,10196,3836
5293,1212,10207,3823
5372,823,10196,3803
5447,626,10207,3791
5512,622,10196,3771
5600,821,10207,3759
5681,1154,10196,3740
5753,1525,10207,3727
5756,1822,10196,3705
5677,2033,10207,3696
5497,2178,10196,3690
5293,2307,10207,3696
5106,2412,10196,3683
4986,2503,10207,3664
4892,2554,10196,3636
4833,2581,10207,3632
4802,2554,10196,3631
4833,2503,10207,3632
4856,2446,10196,3611
4833,2424,10207,3600
4763,2413,10196,3594
4756,2385,10207,3600
4801,2333,10196,3586
4833,2307,10207,3568
4784,2322,10196,3544
4756,2346,10207,3536
4784,2334,10196,3530
4833,2307,10207,3536
4820,2295,10196,3536
4833,2307,10207,3536
4923,2309,10196,3518
5063,2307,10207,3504
5125,2303,10196,3495
5140,2307,10207,3504
5175,2302,10196,3506
5293,2307,10207,3504
5418,2311,10196,3485
5523,2307,10207,3473
5593,2280,10196,3463
5677,2268,10207,3473
5751,2280,10196,3475
5830,2307,10207,3473
5914,2311,10196,3451
6060,2307,10207,3441
6227,2301,10196,3435
6367,2307,10207,3441
6439,2315,10196,3436
6521,2346,10207,3441
6631,2386,10196,3441
6751,2424,10207,3441
6824,2448,10196,3421
6904,2503,10207,3409
6992,2583,10196,3402
7058,2659,10207,3409
7053,2694,10196,3406
7058,2737,10207,3409
7078,2819,10196,3407
7058,2933,10207,3409
6918,3021,10196,3392
6751,3089,10207,3377
6621,3157,10196,3366
6521,3246,10207,3377
6370,3327,10196,3381
6214,3402,10207,3377
6066,3463,10196,3355
5907,3519,10207,3345
5674,3549,10196,3340
5447,3558,10207,3345
5269,3542,10196,3341
5140,3519,10207,3345
4983,3481,10196,3345
4833,3441,10207,3345
4704,3395,10196,3326
4603,3363,10207,3313
4476,3327,10196,3305
4373,3285,10207,3313
4311,3221,10196,3312
4296,3167,10207,3313
4258,3122,10196,3308
4219,3089,10207,3313
4198,3057,10196,3311
4219,3050,10207,3313
4205,3042,10196,3309
4142,3011,10207,3313
4060,2951,10196,3310
4066,2933,10207,3313
4143,2966,10196,3310
4219,3011,10207,3313
4200,3001,10196,3309
4142,2972,10207,3313
4109,2958,10196,3311
4142,2972,10207,3313
4183,2972,10196,3308
4219,2972,10207,3313
4227,2972,10196,3313
4219,2972,10207,3313
4175,2947,10196,3304
4142,2933,10207,3313
4149,2931,10196,3328
4219,2933,10207,3345
4282,2908,10196,3341
4296,2894,10207,3345
4251,2904,10196,3355
4219,2933,10207,3377
4211,2936,10196,3378
4219,2933,10207,3377
4207,2931,10196,3381
4219,2933,10207,3409
4256,2901,10196,3430
4296,2855,10207,3441
4272,2826,10196,3434
4219,2855,10207,3441
4186,2891,10196,3453
4219,2894,10207,3473
4264,2859,10196,3472
4296,2855,10207,3473
4293,2880,10196,3476
4296,2894,10207,3504
4297,2862,10196,3526
4296,2855,10207,3536
4260,2894,10196,3528
4219,2933,10207,3536
4193,2903,10196,3551
4219,2855,10207,3568
4260,2838,10196,3563
4296,2855,10207,3568
4297,2852,10196,3580
4296,2855,10207,3600
4291,2873,10196,3598
4296,2894,10207,3600
4289,2874,10196,3608
4296,2855,10207,3632
4297,2863,10196,3636
4296,2894,10207,3632
4280,2887,10196,3621
4296,2855,10207,3632
4333,2832,10196,3645
4373,2855,10207,3664
4373,2883,10196,3665
4373,2894,10207,3664
4371,2871,10196,3654
4373,2855,10207,3664
4356,2847,10196,3677
4373,2855,10207,3696
4413,2863,10196,3695
4449,2894,10207,3696
4440,2924,10196,3690
4449,2933,10207,3696
4489,2905,10196,3693
4526,2894,10207,3696
4493,2909,10196,3691
4449,2933,10207,3696
4454,2929,10196,3692
4526,2933,10207,3696
4584,2953,10196,3692
4603,2972,10207,3696
4570,2951,10196,3691
4526,2933,10207,3696
4471,2943,10196,3693
4449,2972,10207,3696
4465,2963,10196,3690
4526,2933,10207,3696
4576,2912,10196,3695
4603,2933,10207,3696
4596,2957,10196,3678
4603,2972,10207,3664
4606,2968,10196,3652
4603,2972,10207,3664
4582,2972,10196,3668
4603,2972,10207,3664
4648,2962,10196,3639
4679,2972,10207,3632
4644,2992,10196,3631
4603,3011,10207,3632
4584,2996,10196,3610
4603,2972,10207,3600
4623,2957,10196,3597
4679,2972,10207,3600
4738,2978,10196,3580
4756,2972,10207,3568
4701,2956,10196,3565
4679,2972,10207,3568
4736,2998,10196,3548
4833,3011,10207,3536
4858,2987,10196,3533
4833,2972,10207,3536
4810,2980,10196,3517
4833,3011,10207,3504
4842,3028,10196,3501
4833,3050,10207,3504
4811,3071,10196,3485
4833,3089,10207,3473
4892,3094,10196,3469
4986,3128,10207,3473
5049,3188,10196,3453
5063,3246,10207,3441
5034,3275,10196,3437
5063,3324,10207,3441
5184,3384,10196,3421
5370,3402,10207,3409
5478,3330,10196,3405
5447,3246,10207,3409
5291,3207,10196,3389
5140,3206,10207,3377
5039,3174,10196,3373
4986,3128,10207,3377
4911,3098,10196,3358
4833,3089,10207,3345
4771,3056,10196,3342
4756,3011,10207,3345
4729,2966,10196,3326
4679,2933,10207,3313
4615,2887,10196,3310
4603,2855,10207,3313
4609,2842,10196,3294
4603,2855,10207,3281
4570,2855,10196,3278
4603,2855,10207,3281
4689,2849,10196,3262
4756,2855,10207,3250
4723,2850,10196,3246
4679,2855,10207,3250
4693,2851,10196,3231
4756,2855,10207,3218
4769,2846,10196,3214
4756,2855,10207,3218
4742,2868,10196,3199
4756,2894,10207,3186
4748,2900,10196,3181
4756,2894,10207,3186
4754,2881,10196,3169
4756,2894,10207,3154
4769,2915,10196,3146
4910,2933,10207,3154
5130,2956,10196,3151
5293,3050,10207,3154
5266,3229,10196,3154
5140,3480,10207,3154
4991,3818,10196,3134
4833,4301,10207,3122
4634,4886,10196,3117
4526,5474,10207,3122
4612,6035,10196,3106
4910,6608,10207,3090
5345,7013,10196,3080
5984,6882,10207,3090
6882,6054,10196,3093
7978,4888,10207,3090
8986,3887,10196,3071
9666,3246,10207,3058
9915,2777,10196,3049
9819,2307,10207,3058
9433,1804,10196,3063
8822,1330,10207,3058
8068,906,10196,3035
