II,MCL,PLETH
3990,4616,4629
3914,4547,4626
3817,4516,4604
3818,4506,4594
3886,4530,4586
3914,4711,4594
3774,5076,4593
3532,5490,4594
3388,5677,4577
3627,5571,4562
4374,5361,4547
5441,5285,4562
6241,5194,4577
6300,4752,4562
5758,3869,4456
5345,2950,4277
5513,2362,4065
6013,2089,3897
6290,1839,3779
6204,1557,3707
5927,1396,3636
5536,1516,3580
4895,1868,3534
4009,2376,3517
3059,2920,3499
2291,3400,3485
1852,3726,3461
1814,3974,3453
2036,4246,3448
2291,4588,3453
2465,4850,3448
2673,4916,3453
2914,4799,3460
3054,4711,3485
3058,4775,3510
3150,4957,3548
3355,5075,3579
3436,5080,3612
3272,5033,3634
3150,5039,3675
3239,5074,3721
3341,5080,3770
3235,5009,3799
3150,4916,3834
3307,4848,3874
3532,4834,3929
3481,4840,3965
3245,4875,3992
3165,4927,4004
3341,4998,4024
3494,5026,4037
3436,4998,4055
3246,4917,4058
3150,4875,4055
3185,4916,4036
3245,5039,4024
3188,5117,4008
3054,5080,3992
2952,4946,3950
2959,4875,3897
3005,4915,3840
3054,4998,3802
3134,4966,3760
3341,4834,3707
3660,4721,3626
4009,4752,3548
4249,4834,3478
4391,4834,3422
4554,4711,3349
4868,4629,3263
5200,4673,3162
5345,4793,3073
5283,4831,2989
5250,4793,2915
5296,4767,2833
5250,4834,2756
5019,4908,2674
4868,4916,2598
4973,4852,2524
5154,4834,2471
5099,4893,2425
4868,4998,2376
4723,5067,2309
4773,5121,2249
4849,5161,2199
4868,5203,2154
4896,5228,2093
5059,5285,2028
5333,5348,1961
5632,5367,1901
5832,5277,1833
5918,5162,1774
5920,5091,1723
5918,5080,1679
5869,5036,1620
5727,4957,1552
5482,4870,1484
5250,4834,1426
5083,4811,1364
4963,4793,1299
4793,4770,1230
4582,4793,1172
4386,4829,1121
4295,4834,1077
4225,4747,1029
4104,4629,982
3978,4568,934
4009,4629,887
4117,4736,829
4104,4793,760
3945,4750,680
3914,4670,602
4026,4590,532
4009,4547,475
3738,4573,418
3532,4752,349
3521,5047,266
3436,5326,190
3183,5431,133
3341,5408,95
4369,5360,62
5823,5326,32
6699,5119,9
6586,4588,0
5904,3747,-2
5345,2868,0
5243,2196,0
5536,1844,0
5871,1695,-1
5918,1639,0
5583,1622,0
5059,1721,0
4455,1958,-1
3723,2335,0
2848,2788,0
2100,3277,0
1743,3687,-1
1814,3974,0
2116,4196,0
2482,4506,0
2755,4836,-2
2864,4998,0
2863,4905,0
2959,4793,0
3172,4834,-6
3341,4957,0
3343,4945,28
3341,4834,95
3438,4800,192
3532,4916,317
3459,5019,454
3341,4998,602
3338,4912,746
3436,4916,887
3440,5000,1022
3341,5039,1172
3296,4933,1336
3436,4793,1521
3637,4761,1708
3723,4875,1901
3642,4972,2090
3532,4957,2281
3443,4882,2458
3341,4916,2630
3198,5038,2796
3150,5121,2978
3236,5072,3158
3341,4998,3327
3316,4943,3470
3245,4875,3612
3244,4776,3746
3341,4793,3865
3483,4925,3958
3723,4998,4055
4033,4879,4156
4295,4752,4246
4425,4765,4297
4582,4834,4341
4880,4765,4387
5250,4629,4436
5500,4571,4456
5632,4629,4467
5698,4689,4478
5727,4752,4499
5681,4814,4501
5632,4834,4499
5596,4735,4494
5536,4629,4499
5391,4640,4486
5250,4793,4467
5176,4926,4441
5154,4957,4436
5105,4910,4424
5059,4916,4404
5043,4989,4363
5059,5080,4341
5068,5096,4325
5154,5080,4309
5384,5099,4261
5727,5203,4214
5974,5282,4173
6013,5244,4150
5920,5075,4116
5918,4916,4087
6033,4859,4053
6109,4916,4024
5976,4980,3974
5727,4998,3929
5500,4932,3888
5345,4834,3865
5193,4736,3833
5059,4711,3802
4924,4753,3755
4773,4834,3707
4590,4842,3649
4486,4752,3612
4449,4636,3580
4391,4629,3548
4284,4697,3495
4295,4711,3453
4400,4618,3419
4391,4547,3390
4166,4532,3339
4009,4506,3295
4090,4484,3259
4200,4670,3232
4008,5046,3182
3627,5326,3137
3460,5320,3099
3818,5285,3073
4658,5432,3028
5727,5571,2978
6566,5310,2925
6777,4629,2883
6329,3778,2833
5727,2991,2788
5494,2330,2739
5727,1884,2693
6069,1631,2629
6204,1475,2566
6031,1355,2507
5632,1434,2471
5043,1788,2437
4295,2294,2408
3413,2733,2369
2577,3113,2345
2044,3511,2323
2004,3933,2313
2317,4263,2302
2673,4506,2313
2856,4689,2336
2959,4834,2376
3118,4884,2405
3341,4875,2440
3481,4838,2476
3532,4834,2535
3585,4879,2593
3723,4998,2661
3805,5095,2730
3723,5080,2820
3574,4979,2912
3627,4957,3010
3863,5012,3098
4009,4998,3200
3887,4864,3306
3723,4834,3422
3726,5035,3519
3818,5285,3612
3794,5267,3699
3723,4998,3802
3740,4751,3899
3818,4752,3992
3802,4897,4068
3723,4998,4150
3632,4967,4229
3532,4916,4309
3420,4899,4363
3436,4916,4404
3540,4931,4430
3532,4998,4467
3359,5074,4499
3341,5080,4531
3633,4978,4545
4009,4916,4562
4184,4942,4574
4295,4957,4594
4541,4838,4598
4868,4711,4594
5081,4715,4573
5250,4834,4562
5481,4881,4546
5727,4834,4531
5848,4784,4495
5918,4834,4467
5994,4906,4444
6013,4916,4436
5876,4819,4409
5727,4711,4372
5695,4669,4318
5727,4752,4277
5633,4907,4239
5441,5080,4214
5311,5172,4179
5345,5162,4150
5397,5063,4114
5345,4998,4087
5253,5029,4051
5345,5162,4024
5627,5282,3988
5918,5326,3960
6072,5261,3924
6204,5162,3897
6353,5093,3863
6395,5121,3834
6221,5176,3794
6013,5162,3770
5906,4999,3749
5823,4793,3739
5628,4669,3718
5441,4711,3707
5343,4830,3690
5250,4916,3675
5062,4860,3641
4963,4711,3612
5024,4591,3585
5059,4629,3580
4853,4726,3566
4582,4711,3548
4460,4576,3521
4486,4547,3517
4486,4685,3518
4486,4793,3517
4506,4704,3494
4486,4588,3485
4348,4625,3484
4200,4793,3485
4054,4986,3462
3818,5244,3453
3560,5480,3462
3723,5490,3485
4558,5250,3484
5727,5080,3485
6516,5029,3494
6586,4711,3517
6151,3843,3516
5727,2827,3517
5664,2190,3523
6013,1966,3548
6471,1776,3553
6682,1516,3548
6481,1374,3536
6013,1516,3548
5412,1842,3563
4677,2253,3580
3737,2691,3576
2768,3154,3580
2108,3583,3587
2004,3974,3612
2304,4299,3634
2673,4547,3675
2922,4671,3717
3150,4711,3770
3387,4710,3819
3532,4752,3897
3519,4852,3986
3532,4998,4087
3645,5062,4171
3723,4998,4277
3623,4893,4396
3532,4916,4531
3623,5011,4639
3818,4998,4752
3876,4858,4869
3818,4834,5006
3783,4975,5129
3818,5039,5259
3804,4866,5383
3723,4711,5513
3612,4779,5611
3532,4916,5703
3518,4856,5787
3627,4711,5893
3748,4701,5989
3723,4834,6083
3538,4931,6156
3436,4998,6242
3490,5065,6320
3532,5080,6400
3420,4968,6449
3341,4875,6495
3441,4896,6533
3627,4957,6590
3724,4910,6628
3818,4834,6653
3999,4819,6649
4200,4834,6653
4313,4752,6651
4486,4629,6653
4834,4563,6625
5250,4588,6590
5506,4612,6537
5632,4629,6495
5734,4654,6441
5823,4711,6400
5778,4744,6349
5632,4752,6305
5461,4726,6239
5345,4711,6178
5295,4719,6107
5345,4793,6051
5402,4895,5984
5345,4998,5925
5164,5069,5853
5059,5162,5798
5123,5275,5732
5250,5367,5671
5268,5309,5596
5250,5121,5545
5359,4954,5494
5632,4998,5449
5859,5159,5380
5918,5203,5323
5902,5022,5269
6013,4834,5228
6161,4804,5162
6109,4875,5101
5805,4853,5042
5536,4752,5006
5415,4673,4957
5250,4670,4911
4886,4653,4855
4582,4629,4816
4553,4661,4766
4677,4793,4721
4649,4873,4664
4486,4793,4626
4324,4637,4587
4200,4629,4562
4053,4729,4526
4009,4711,4499
4107,4522,4462
4200,4424,4436
4088,4493,4398
3914,4506,4372
3896,4381,4337
4009,4465,4309
3922,4917,4269
3532,5367,4246
3182,5395,4224
3436,5203,4214
4417,5181,4183
5632,5285,4150
6321,5055,4109
6204,4342,4087
5658,3418,4065
5345,2663,4055
5537,2182,4035
6013,1925,4024
6356,1747,4003
6395,1598,3992
6162,1507,3972
5727,1598,3960
5037,1865,3939
4104,2253,3929
3088,2698,3917
2291,3236,3929
1897,3803,3940
1909,4261,3960
2154,4474,3967
2482,4547,3992
2762,4655,4026
2959,4875,4087
3095,5011,4144
3245,4916,4214
3352,4687,4281
3341,4629,4372
3240,4797,4461
3245,4957,4562
3367,4883,4652
3436,4711,4752
3360,4692,4842
3341,4875,4943
3455,5035,5040
3532,5039,5164
3425,4947,5288
3341,4916,5418
3431,4945,5524
3532,4957,5640
3421,4881,5757
3245,4793,5893
3225,4767,6008
3341,4834,6115
3408,4898,6201
3436,4916,6305
3440,4895,6401
3341,4916,6495
3106,4952,6558
2959,4957,6622
2991,4892,6678
3054,4834,6748
3041,4815,6799
3150,4834,6844
3451,4820,6860
3723,4793,6875
3794,4785,6870
3914,4834,6875
4272,4863,6870
4677,4834,6875
4832,4752,6860
4868,4711,6844
5044,4716,6807
5345,4752,6780
5466,4767,6743
5345,4793,6717
5197,4819,6671
5250,4834,6622
5403,4785,6550
5441,4752,6495
5272,4852,6440
5059,5121,6400
4919,5309,6337
4868,5203,6273
4897,4912,6199
5059,4834,6146
5189,5036,6086
5059,5203,6020
4784,5082,5906
4868,4916,5766
5411,4960,5596
5918,5121,5449
5990,5126,5327
5918,5039,5259
5995,5048,5205
6013,5162,5164
5699,5167,5107
5345,5039,5069
5258,4893,5031
5250,4834,5006
4991,4795,4965
4677,4752,4943
4603,4707,4922
4677,4711,4911
4585,4738,4874
4391,4793,4847
4270,4834,4823
4200,4834,4816
4036,4750,4785
3914,4629,4752
3965,4545,4711
4104,4588,4689
4102,4726,4665
4009,4834,4657
3971,4755,4641
4009,4547,4626
3919,4446,4589
3627,4670,4562
3273,5081,4537
3150,5367,4531
3423,5364,4513
4104,5285,4499
5028,5316,4476
5918,5326,4467
6376,4908,4449
6204,3974,4436
5654,2919,4413
5345,2294,4404
5588,2152,4386
6109,2130,4372
6393,1941,4346
6300,1762,4341
5977,1809,4337
5536,2048,4341
4886,2289,4321
4009,2581,4309
3025,3021,4299
2195,3564,4309
1753,4017,4307
1814,4342,4309
2170,4545,4302
2482,4629,4309
2589,4602,4305
2673,4629,4309
2863,4757,4311
3054,4875,4341
3056,4858,4371
2959,4834,4404
2962,4926,4415
3150,5080,4436
3376,5115,4458
3532,5039,4499
3570,4972,4528
3532,4998,4562
3432,5039,4588
3341,5039,4626
3277,4997,4653
3245,4998,4689
3222,5069,4717
3245,5203,4752
3301,5296,4778
3341,5285,4816
3309,5151,4846
3245,4998,4879
3152,4881,4891
3054,4834,4911
3018,4839,4924
3150,4916,4943
3329,4991,4939
3341,4998,4943
3154,4930,4947
3054,4916,4974
3175,4967,4991
3341,4998,5006
3343,4940,5002
3341,4916,5006
3570,4965,5002
4009,4998,5006
4375,4912,5000
4582,4834,5006
4768,4852,5004
5059,4916,5006
5276,4910,4987
5250,4916,4974
5071,4973,4954
5059,4998,4943
5238,4883,4920
5345,4752,4911
5208,4722,4894
5059,4793,4879
5089,4885,4842
5154,5039,4816
4984,5192,4792
4677,5203,4784
4510,5035,4755
4582,4957,4721
4724,5121,4677
4868,5367,4657
5064,5407,4638
5345,5285,4626
5588,5196,4593
5727,5244,4562
5799,5323,4523
5918,5367,4499
6036,5312,4475
6013,5162,4467
5737,4986,4451
5345,4957,4436
5049,5035,4400
4963,5039,4372
4952,4874,4347
4868,4752,4341
4668,4791,4324
4486,4875,4309
4398,4815,4284
4391,4711,4277
4312,4713,4272
4104,4793,4277
3843,4760,4263
3723,4629,4246
3748,4580,4219
3818,4711,4214
3843,4831,4211
3914,4752,4214
4008,4557,4197
4009,4588,4182
3837,4966,4161
3627,5449,4150
3451,5662,4130
3341,5571,4119
3481,5383,4100
4200,5285,4087
5349,5200,4063
6204,4957,4055
6166,4368,4052
5536,3482,4055
5110,2602,4038
5345,2130,4024
6017,2051,4003
6682,2007,3992
6978,1760,3969
6777,1557,3960
6127,1657,3955
5250,2007,3960
4296,2377,3945
3341,2786,3929
2473,3292,3905
1909,3810,3897
1727,4168,3888
1814,4424,3897
2004,4643,3907
2291,4793,3929
2623,4807,3939
2864,4834,3960
2920,4957,3982
2959,5080,4024
3116,5058,4064
3341,4998,4119
3449,5017,4164
3436,5080,4214
3378,5082,4252
3341,5080,4309
3311,5100,4368
3341,5080,4436
3403,4995,4482
3436,4998,4531
3385,5097,4572
3341,5121,4626
3345,4996,4669
3341,4957,4721
3245,5086,4765
3150,5162,4816
3180,4995,4856
3341,4834,4911
3432,4905,4959
3341,5080,5006
3144,5060,5031
3054,4916,5069
3099,4877,5112
3150,4998,5164
3095,5083,5185
3054,5080,5196
3143,5063,5200
3341,5121,5228
3504,5186,5246
3627,5203,5259
3775,5125,5252
4009,4998,5259
4283,4868,5260
4582,4834,5259
4852,4886,5235
5059,4957,5228
5170,4920,5225
5250,4793,5228
5288,4676,5197
5250,4711,5164
5130,4850,5136
5059,4957,5133
5058,4916,5118
5059,4834,5101
5023,4835,5066
5059,4957,5038
5128,5063,4998
5059,5080,4974
4814,5019,4951
4677,4998,4943
4811,5060,4914
5059,5203,4879
5202,5320,4834
5345,5367,4816
5619,5344,4799
5918,5326,4784
6005,5287,4745
5918,5203,4721
5809,5093,4701
5727,5080,4689
5564,5132,4653
5345,5121,4626
5160,4956,4604
5059,4793,4594
4945,4751,4561
4773,4793,4531
4559,4756,4504
4391,4670,4499
4242,4647,4482
4104,4752,4467
3995,4866,4445
4009,4875,4436
4086,4735,4416
4104,4547,4404
3995,4442,4383
3914,4506,4372
3939,4644,4352
4009,4711,4341
3983,4651,4320
3914,4629,4309
3845,4792,4289
3723,5121,4277
3479,5382,4257
3341,5449,4246
3641,5385,4225
4486,5367,4214
5521,5315,4194
6204,4998,4182
6148,4288,4162
5536,3441,4150
5057,2768,4131
5345,2376,4119
6211,2100,4098
6873,1844,4087
6842,1624,4069
6395,1557,4055
5838,1679,4022
5059,2007,3992
3935,2459,3962
2864,2950,3960
2245,3394,3960
2004,3810,3960
1862,4162,3938
1909,4424,3929
2283,4588,3932
2768,4752,3960
2985,4907,3976
2959,4998,3992
2947,5010,3998
3054,5080,4024
3126,5192,4050
3150,5203,4087
3235,5041,4113
3436,4916,4150
3576,4966,4187
3532,5080,4246
3373,5071,4304
3341,4998,4372
3450,4953,4421
3532,4916,4467
3474,4835,4503
3436,4834,4562
3503,4950,4624
3532,5039,4689
3364,4963,4732
3150,4875,4784
3078,4907,4831
3150,4998,4879
3234,4989,4905
3341,4957,4943
3419,5006,4986
3341,5121,5038
3090,5163,5058
2959,5162,5069
3102,5186,5075
3341,5244,5101
3419,5210,5117
3436,5080,5133
3573,4933,5130
3818,4875,5133
4015,4835,5126
4200,4752,5133
4433,4660,5132
4677,4711,5133
4853,4856,5113
5059,4916,5101
5298,4799,5081
5441,4711,5069
5397,4781,5046
5345,4916,5038
5362,4924,5021
5345,4875,5006
5241,4898,4968
5250,4998,4943
5377,5028,4920
5345,4998,4911
5025,4982,4878
4773,5039,4847
4854,5113,4818
5059,5203,4816
5048,5280,4803
4963,5326,4784
5126,5304,4744
5536,5285,4721
5844,5294,4700
5918,5326,4689
5912,5304,4656
6013,5244,4626
6132,5155,4597
6109,5080,4594
5866,5013,4582
5536,4998,4562
5244,5016,4522
5059,5039,4499
4937,4973,4480
4868,4834,4467
4790,4704,4432
4677,4711,4404
4513,4799,4378
4391,4834,4372
4303,4727,4355
4200,4588,4341
4054,4519,4318
4009,4547,4309
4069,4616,4290
4104,4711,4277
4000,4763,4256
3914,4711,4246
3949,4593,4226
4009,4629,4214
3909,4910,4193
3723,5285,4182
3635,5480,4163
3818,5490,4150
4361,5457,4129
5250,5449,4119
6073,5248,4100
6300,4670,4087
5894,3768,4063
5536,2909,4055
5763,2398,4050
6395,2253,4055
6893,2139,4041
7063,1844,4024
6918,1524,3998
6395,1557,3992
5481,1949,3986
4486,2376,3992
3660,2618,3987
2959,2909,3992
2321,3465,3988
2004,4138,3992
2144,4542,3985
2482,4629,3992
2695,4644,4000
2864,4793,4024
3118,4934,4037
3341,4916,4055
3361,4801,4064
3341,4834,4087
3429,5009,4109
3532,5121,4150
3489,5042,4192
3436,4957,4246
3487,5015,4288
3532,5121,4341
3397,5067,4384
3245,4916,4436
3300,4872,4476
3532,4998,4531
3639,5105,4578
3532,5080,4626
3418,4992,4652
3532,4998,4689
3729,5065,4729
3723,5080,4784
3488,4983,4818
3341,4916,4847
3369,4964,4869
3341,5080,4911
3111,5093,4945
2959,4998,4974
3048,4897,4982
3150,4916,5006
3035,5024,5034
2959,5162,5069
3177,5229,5073
3532,5203,5069
3710,5082,5059
3818,4957,5069
4091,4853,5071
4486,4793,5069
4745,4771,5049
4868,4834,5038
4988,4908,5019
5154,4916,5006
5267,4846,4973
5345,4834,4943
5410,4891,4904
5441,4916,4879
5364,4822,4845
5250,4752,4816
5176,4827,4778
5154,4998,4752
5080,5059,4720
4963,4998,4689
4925,4957,4640
5059,5080,4594
5175,5251,4541
5059,5326,4499
4818,5280,4448
4868,5285,4404
5290,5379,4352
5727,5449,4309
5872,5343,4257
5918,5162,4214
6053,5070,4162
6109,5121,4119
5836,5141,4066
5441,5039,4024
5244,4869,3973
5250,4793,3929
5197,4808,3874
5059,4834,3834
4940,4800,3796
4868,4793,3770
4738,4847,3734
4582,4916,3707
4404,4874,3672
4200,4752,3644
4033,4668,3604
4104,4711,3580
4326,4776,3559
4391,4752,3548
4172,4633,3526
4009,4547,3517
4088,4541,3510
4200,4588,3517
4061,4644,3512
3818,4793,3517
3681,5076,3525
3627,5408,3548
3582,5559,3562
3818,5490,3580
4562,5358,3591
5536,5326,3612
6073,5188,3625
5918,4629,3644
5486,3626,3655
5441,2663,3675
5961,2165,3687
6682,2089,3707
7095,2000,3718
7063,1721,3739
6720,1483,3751
6204,1639,3770
5463,2137,3782
4486,2663,3802
3402,2973,3814
2482,3195,3834
1927,3522,3845
1814,3974,3865
2002,4333,3878
2291,4506,3897
2541,4574,3906
2768,4711,3929
2953,4910,3952
3054,5080,3992
3074,5121,4031
3150,5080,4087
3279,5020,4135
3341,4998,4182
3272,4979,4209
3245,4957,4246
3333,4949,4284
3436,4998,4341
3456,5035,4385
3532,4998,4436
3683,4925,4477
3723,4957,4531
3528,5059,4574
3341,5080,4626
3353,4955,4668
3436,4875,4721
3393,4939,4763
3341,5039,4816
3395,5024,4859
3436,4998,4911
3304,5053,4952
3150,5121,5006
3095,5057,5052
3054,4957,5101
2947,4949,5131
2959,5039,5164
3109,5096,5191
3150,5121,5228
3000,5122,5246
3054,5080,5259
3530,4948,5254
4104,4834,5259
4372,4804,5258
4486,4834,5259
4734,4821,5241
5059,4793,5228
5204,4778,5208
5250,4793,5196
5376,4798,5165
5536,4834,5133
5511,4887,5084
5345,4916,5038
5208,4863,4981
5154,4834,4943
5073,4933,4906
4963,5162,4879
4879,5311,4831
4868,5244,4784
4920,5026,4730
5059,4916,4689
5203,4986,4637
5250,5121,4594
5198,5169,4542
5250,5203,4499
5498,5296,4444
5823,5408,4404
5998,5396,4365
6013,5285,4341
5962,5156,4296
5918,5080,4246
5811,5033,4185
5632,5039,4150
5414,5048,4118
5250,4998,4087
5136,4844,4034
5059,4711,3992
4968,4682,3956
4868,4752,3929
4731,4806,3880
4582,4834,3834
4418,4829,3791
4295,4793,3770
4219,4701,3739
4200,4629,3707
4163,4632,3668
4104,4711,3644
4029,4768,3612
4009,4752,3580
4011,4659,3538
4009,4588,3517
3968,4641,3499
3914,4875,3485
3796,5146,3450
3627,5285,3422
3587,5253,3398
4009,5244,3390
4926,5327,3371
5918,5326,3358
6390,4931,3341
6204,4138,3327
5758,3232,3293
5632,2581,3263
6024,2252,3237
6682,2089,3232
7116,1869,3217
7063,1598,3200
6582,1432,3174
5918,1557,3168
5140,1942,3166
4200,2458,3168
3143,2957,3151
2291,3441,3137
1913,3922,3125
2004,4383,3137
2295,4688,3148
2577,4793,3168
2756,4780,3179
2864,4834,3200
2965,4945,3221
3150,4998,3263
3317,4947,3307
3341,4957,3358
3264,5064,3397
3341,5121,3453
3555,5003,3522
3627,4875,3612
3441,4902,3691
3341,5039,3770
3517,5103,3842
3723,5080,3929
3669,5023,4008
3532,4957,4087
3522,4881,4156
3532,4916,4246
3404,5072,4339
3341,5203,4436
3484,5130,4502
3627,4957,4562
3546,4883,4618
3436,4998,4689
3455,5151,4743
3436,5203,4784
3213,5092,4806
3054,4916,4847
3168,4790,4894
3341,4834,4943
3273,4990,4960
3150,5121,4974
3278,5100,4984
3627,4998,5006
3885,4912,5009
4009,4916,5006
4173,4969,4987
4486,5039,4974
4815,5015,4954
5059,4875,4943
5211,4731,4915
5345,4793,4879
5430,4979,4823
5441,5039,4784
5380,4893,4750
5345,4834,4721
5322,4985,4669
5250,5121,4626
5117,5001,4587
5059,4834,4562
5077,4878,4515
5059,5080,4467
4990,5162,4422
5059,5121,4404
5230,5110,4377
5250,5203,4341
5088,5282,4284
5154,5326,4246
5594,5349,4211
6013,5367,4182
6039,5318,4131
5918,5244,4087
5953,5184,4047
6013,5162,4024
5816,5100,3989
5536,4998,3960
5436,4905,3926
5441,4916,3897
5290,4967,3848
5059,4957,3802
4925,4839,3758
4868,4752,3739
4698,4753,3720
4486,4793,3707
4383,4778,3676
4391,4752,3644
4303,4738,3603
4104,4711,3580
3950,4644,3560
4009,4629,3548
4155,4684,3519
4200,4711,3485
4085,4616,3444
4009,4547,3422
4059,4702,3403
4104,5080,3390
3948,5393,3359
3723,5490,3327
3786,5528,3288
4391,5776,3263
5349,6052,3240
6204,5858,3232
6529,4942,3217
6300,3728,3200
5867,2785,3165
5727,2294,3137
6046,2005,3113
6586,1762,3105
6902,1574,3088
6777,1516,3073
6258,1565,3052
5536,1762,3042
4706,2108,3024
3818,2581,3010
2919,3099,2987
2195,3646,2978
1860,4121,2973
2004,4424,2978
2384,4546,2974
2673,4670,2978
2791,4841,2984
2959,4957,3010
3209,4931,3035
3341,4916,3073
3261,4981,3111
3245,5039,3168
3410,4998,3226
3532,4998,3295
3424,5098,3355
3341,5162,3422
3474,5073,3481
3627,4998,3548
3520,5045,3608
3341,5080,3675
3387,4954,3735
3627,4834,3802
3758,4867,3861
3723,4957,3929
3655,4925,3989
3627,4875,4055
3547,4920,4113
3436,4998,4182
3386,4964,4245
3436,4916,4309
3447,4948,4354
3341,4998,4404
3181,4924,4450
3150,4834,4499
3250,4874,4529
3341,5039,4562
3298,5141,4590
3245,5121,4626
3345,5013,4643
3627,4916,4657
3936,4855,4657
4200,4875,4657
4427,4928,4641
4677,4957,4626
4926,4902,4604
5154,4834,4594
5294,4794,4577
5345,4793,4562
5357,4765,4531
5441,4752,4499
5542,4808,4451
5536,4957,4404
5382,5055,4349
5250,4998,4309
5202,4823,4264
5154,4752,4214
5029,4872,4144
4963,5080,4087
5014,5164,4036
5059,5121,3992
4987,5079,3926
4963,5162,3865
5136,5280,3811
5441,5326,3770
5698,5271,3710
5918,5244,3644
6114,5291,3571
6204,5367,3517
6092,5350,3464
5918,5244,3422
5805,5090,3371
5727,4957,3327
5555,4843,3274
5345,4793,3232
5180,4796,3183
5059,4834,3137
4878,4816,3082
4677,4752,3042
4529,4677,3005
4486,4670,2978
4455,4700,2943
4391,4711,2915
4283,4652,2883
4200,4588,2851
4135,4577,2802
4104,4629,2756
4109,4671,2715
4200,4670,2693
4270,4604,2664
4200,4547,2630
3987,4621,2588
3818,4916,2566
3719,5269,2550
3627,5490,2535
3687,5628,2500
4295,5940,2471
5407,6280,2450
6395,6104,2440
6703,5084,2412
6491,3687,2376
6146,2621,2336
5823,2130,2313
5591,1886,2294
5727,1639,2281
6180,1430,2253
6395,1434,2218
5953,1619,2176
5154,1884,2154
4393,2165,2140
3627,2540,2123
2739,3024,2085
2100,3564,2059
2053,4015,2050
2386,4342,2059
2633,4566,2058
2768,4752,2059
2981,4867,2065
3245,4916,2091
3347,4918,2117
3341,4957,2154
3392,4999,2195
3532,4998,2249
3585,4918,2295
3532,4834,2345
3477,4799,2395
3532,4834,2471
3638,4911,2559
3723,5039,2661
3711,5167,2754
3627,5203,2851
3501,5059,2943
3436,4834,3042
3506,4709,3133
3723,4793,3232
3916,4947,3324
3914,4998,3422
3703,4900,3512
3532,4834,3612
3564,4913,3707
3723,5080,3802
3734,5122,3880
3532,4998,3960
3287,4840,4037
3245,4834,4119
3385,4923,4175
3532,4957,4214
3548,4877,4236
3532,4834,4277
3606,4876,4324
3818,4916,4372
4088,4850,4391
4391,4793,4404
4689,4811,4413
4963,4834,4436
5163,4740,4442
5345,4629,4436
5563,4620,4413
5823,4711,4404
5969,4759,4391
5918,4752,4372
5737,4722,4333
5632,4711,4309
5607,4703,4293
5536,4752,4277
5359,4843,4230
5250,4916,4182
5260,4885,4141
5250,4834,4119
5121,4873,4084
5059,5039,4055
5149,5182,4023
5250,5203,3992
5270,5117,3941
5441,5080,3897
5843,5129,3860
6204,5203,3834
6259,5187,3787
6204,5121,3739
6254,5074,3686
6300,5080,3644
6111,5035,3592
5823,4916,3548
5636,4804,3500
5536,4834,3453
5351,4926,3388
5154,4916,3327
5068,4737,3271
5059,4588,3232
4921,4598,3184
4677,4711,3137
4494,4752,3083
4486,4711,3042
4494,4643,2994
4391,4588,2947
4249,4536,2892
4295,4547,2851
4458,4611,2816
4486,4629,2788
4296,4520,2743
4200,4424,2693
4325,4506,2639
4391,4793,2598
4102,5118,2553
3723,5367,2503
3748,5477,2436
4391,5490,2376
5429,5427,2322
6491,5285,2281
7081,4891,2234
6873,4138,2186
6095,3166,2133
5536,2376,2091
5647,1945,2044
6109,1721,1996
6328,1464,1940
6204,1270,1901
5907,1355,1868
5441,1762,1838
4664,2224,1796
3723,2581,1774
2902,2909,1768
2386,3400,1774
2176,3960,1768
2291,4342,1774
2621,4446,1795
2959,4506,1838
3160,4666,1877
3341,4834,1933
3564,4853,2002
3723,4834,2091
3663,4879,2169
3532,4916,2249
3539,4818,2342
3723,4711,2471
3854,4730,2604
3818,4834,2725
3706,4896,2824
3723,4957,2947
3841,5023,3087
3914,4998,3232
3859,4852,3345
3818,4793,3453
3864,4900,3563
3914,4998,3675
3836,4906,3757
3723,4793,3834
3715,4834,3918
3818,4957,4024
3846,4937,4120
3723,4834,4214
3505,4834,4293
3341,4998,4372
3281,5132,4434
3341,5121,4499
3438,4986,4560
3532,4875,4626
3607,4862,4674
3723,4957,4721
3834,5028,4754
3914,4998,4784
4038,4907,4796
4391,4916,4816
4888,4995,4831
5250,4998,4847
5321,4845,4835
5345,4711,4816
5535,4713,4791
5823,4793,4784
5955,4791,4770
5918,4752,4752
5814,4776,4716
5727,4875,4689
5642,4891,4657
5632,4793,4626
5701,4706,4575
5727,4793,4531
5517,4950,4482
5154,4998,4436
4929,4912,4368
5059,4916,4309
5339,5069,4255
5441,5203,4214
5322,5155,4153
5345,5080,4087
5712,5116,4015
6204,5203,3960
6438,5190,3898
6395,5162,3834
6273,5192,3750
6204,5203,3675
6124,5068,3603
6013,4916,3548
5825,4880,3486
5536,4916,3422
5205,4847,3349
5059,4711,3295
5138,4619,3246
5250,4629,3200
5188,4662,3134
5059,4711,3073
4940,4751,3017
4773,4752,2978
4519,4683,2929
4391,4629,2883
4416,4633,2829
4391,4670,2788
4220,4675,2747
4200,4670,2725
4397,4652,2705
4486,4629,2693
4251,4645,2670
4009,4834,2661
3959,5176,2656
3914,5490,2661
3872,5562,2655
4391,5449,2661
5598,5314,2678
6682,5203,2725
6796,4867,2796
6204,4138,2915
5726,3163,3057
5727,2376,3200
6000,1969,3295
6395,1803,3358
6756,1639,3401
6777,1516,3453
6272,1547,3499
