III,V,ABP,RESP
2099,3748,3414,472
2404,3836,3406,454
2449,3887,3414,437
2257,3787,3415,417
1924,3609,3414,402
1545,3493,3395,393
1312,3540,3378,385
1375,3658,3356,368
1574,3748,3343,350
1456,3714,3323,335
875,3609,3308,332
380,3521,3285,332
700,3540,3273,332
1639,3641,3264,325
2186,3748,3273,315
1728,3784,3276,303
875,3748,3273,297
518,3650,3251,296
787,3540,3238,297
1128,3474,3232,296
1224,3540,3238,297
1148,3757,3224,298
962,4095,3203,297
603,4496,3174,294
262,5067,3167,297
371,5986,3165,307
1049,7219,3167,315
1784,8169,3161,314
2099,8051,3167,315
2364,6586,3170,322
3411,4373,3167,332
5241,2279,3144,333
6822,833,3132,332
7423,98,3129,337
7521,0,3132,350
7805,325,3114,360
7958,763,3097,367
7137,1085,3087,375
5335,1388,3097,385
3493,1822,3098,393
2361,2360,3097,402
1842,2825,3091,411
1487,3193,3097,420
1152,3482,3097,427
962,3679,3097,437
897,3735,3090,447
700,3748,3097,455
226,3777,3099,459
-262,3817,3097,472
-315,3826,3076,490
175,3887,3062,507
765,3963,3054,514
962,3956,3062,524
734,3865,3060,541
437,3887,3062,559
202,4056,3058,568
-87,4165,3062,577
-382,4086,3058,592
-350,4026,3062,612
-43,4128,3060,629
0,4234,3062,647
-502,4134,3054,666
-1049,3956,3062,682
-1101,3900,3076,689
-787,3956,3097,699
-500,3975,3097,716
-262,4026,3097,734
-20,4222,3092,743
0,4512,3097,752
-257,4650,3092,766
-350,4581,3097,787
-9,4450,3096,804
350,4442,3097,822
261,4520,3085,840
-87,4581,3097,857
-289,4590,3114,864
-350,4650,3132,874
-453,4733,3123,890
-437,4720,3132,909
-63,4559,3157,919
437,4442,3203,926
544,4494,3229,934
175,4650,3273,944
-152,4760,3349,952
0,4859,3484,961
371,4966,3641,971
350,4997,3836,979
-161,4866,4066,978
-612,4720,4364,979
-605,4686,4689,985
-350,4720,5033,996
-137,4672,5352,1000
175,4581,5666,996
712,4523,5955,992
1137,4512,6229,996
1106,4494,6445,1000
875,4512,6616,996
915,4523,6741,985
1224,4442,6863,979
1411,4272,6961,979
1312,4234,7039,979
1120,4373,7073,969
1049,4512,7109,961
1107,4466,7142,960
1224,4373,7179,961
1345,4361,7182,954
1399,4373,7179,944
1297,4294,7171,934
1137,4234,7179,926
1202,4292,7166,916
1662,4373,7144,909
2213,4288,7101,907
2361,4095,7074,909
2076,3979,7045,902
1837,4026,7039,892
1928,4119,7018,881
2011,4234,7003,874
1728,4519,6973,865
1399,5136,6968,857
1703,5908,6963,847
2624,6455,6968,839
3211,6512,6947,829
2711,6108,6933,822
1629,5235,6909,813
1312,3887,6898,804
2375,2376,6861,793
4023,1388,6827,787
4950,1231,6782,781
4635,1527,6757,769
3425,1744,6719,749
1837,1874,6687,734
170,2085,6642,727
-1224,2290,6616,717
-1967,2290,6581,692
-2099,2221,6546,664
-2284,2279,6476,645
-2974,2429,6405,629
-3605,2534,6325,606
-3061,2707,6264,577
-1196,3028,6193,549
787,3332,6124,524
1716,3392,6033,497
1749,3332,5948,472
1756,3351,5842,448
2099,3470,5736,420
2482,3532,5609,383
2711,3540,5490,350
2815,3563,5362,323
2799,3609,5244,297
2680,3611,5114,262
2711,3609,4997,227
2996,3655,4872,200
3323,3748,4751,175
3497,3820,4617,136
3673,3887,4505,87
3960,3961,4405,44
4023,4026,4329,17
3447,4014,4238,4
2449,3956,4153,0
1819,3913,4068,-1
2099,3956,4012,0
2944,4055,3956,0
3498,4165,3906,0
3322,4220,3836,0
2799,4234,3766,0
2490,4218,3687,0
2536,4234,3625,0
2710,4305,3565,0
2886,4442,3519,0
3004,4555,3464,0
2974,4581,3414,0
2790,4522,3354,0
2711,4512,3308,0
2931,4612,3265,0
3411,4789,3238,0
4065,4923,3202,0
4898,4997,3167,0
5580,5034,3125,0
5510,5067,3097,0
4494,5033,3074,0
3236,4928,3062,0
2600,4805,3031,0
2799,4789,2991,0
3429,4879,2943,0
4110,4997,2921,0
4608,5051,2916,0
4723,5067,2921,0
4358,5049,2906,0
3761,4997,2886,0
3291,4904,2862,0
3061,4859,2851,0
2878,4864,2832,-1
2624,4859,2815,0
2426,4776,2793,1
2536,4720,2780,0
3003,4760,2760,-3
3586,4859,2745,0
3875,4867,2732,3
3673,4789,2745,0
3151,4711,2763,-8
2711,4720,2780,0
2539,4745,2776,15
2536,4720,2780,17
2502,4613,2792,8
2361,4512,2815,35
2071,4452,2819,117
1662,4442,2815,227
1316,4413,2806,324
1312,4373,2815,420
1572,4343,2837,533
1662,4373,2886,664
1297,4417,2940,786
787,4442,2991,909
649,4410,3024,1042
962,4373,3062,1189
1275,4349,3100,1323
1224,4373,3132,1451
962,4424,3135,1583
962,4512,3132,1731
1404,4576,3129,1875
2011,4581,3132,2010
2371,4505,3117,2132
2361,4442,3097,2255
2086,4444,3075,2373
1749,4512,3062,2482
1585,4563,3031,2577
1749,4581,2991,2675
1995,4533,2946,2773
1837,4442,2921,2867
1172,4356,2893,2939
525,4373,2851,3007
355,4438,2789,3070
525,4442,2745,3129
649,4363,2712,3166
700,4373,2675,3199
845,4496,2614,3232
1049,4581,2569,3269
1172,4508,2547,3290
1312,4442,2534,3304
1644,4494,2495,3311
2099,4581,2463,3321
2429,4574,2455,3321
2536,4581,2463,3321
2447,4649,2449,3319
2186,4650,2428,3321
1765,4471,2418,3308
1312,4303,2428,3286
962,4300,2420,3255
787,4373,2393,3234
814,4346,2362,3208
1049,4303,2358,3182
1327,4335,2361,3142
1399,4373,2358,3112
1215,4298,2334,3083
1049,4234,2323,3059
1126,4286,2322,3021
1312,4373,2323,2989
1298,4329,2303,2964
1049,4234,2288,2954
847,4221,2284,2936
962,4303,2288,2919
1373,4357,2272,2896
1837,4373,2252,2884
2077,4357,2233,2871
2011,4303,2217,2867
1775,4183,2193,2856
1574,4095,2182,2849
1451,4095,2182,2839
1399,4165,2182,2849
1588,4226,2161,2865
2186,4303,2147,2884
2871,4373,2145,2887
2974,4373,2147,2902
2281,4243,2128,2928
1399,4095,2112,2972
970,4040,2107,3001
962,4095,2112,3024
937,4130,2096,3042
787,4095,2076,3077
738,4027,2067,3111
875,4026,2076,3147
1013,4064,2078,3169
1049,4095,2076,3199
1085,4103,2081,3229
1224,4165,2112,3269
1371,4238,2140,3301
1399,4234,2147,3339
1325,4132,2125,3370
1312,4095,2112,3409
1442,4167,2110,3440
1662,4234,2112,3479
1877,4189,2093,3512
2099,4165,2076,3549
2328,4252,2070,3572
2449,4373,2076,3601
2261,4388,2073,3625
1749,4373,2076,3654
1158,4405,2090,3669
787,4442,2112,3688
695,4396,2115,3703
787,4373,2112,3723
1064,4460,2108,3732
1574,4581,2112,3741
2059,4545,2109,3744
2099,4373,2112,3758
1694,4207,2113,3767
1399,4165,2112,3776
1568,4192,2093,3772
1924,4234,2076,3776
2069,4242,2069,3775
2099,4234,2076,3776
2252,4202,2077,3764
2361,4165,2076,3758
2091,4099,2073,3748
1574,4026,2076,3741
1278,3959,2075,3719
1399,3956,2076,3706
1665,3990,2074,3693
1749,4026,2076,3688
1593,3994,2074,3668
1399,3956,2076,3654
1408,3975,2075,3639
1662,4095,2076,3636
1884,4196,2072,3619
1837,4165,2076,3601
1660,4025,2079,3577
1749,3956,2076,3566
2013,4002,2057,3549
1924,4026,2041,3531
1259,3920,2035,3500
612,3817,2041,3479
612,3838,2041,3457
1137,3956,2041,3444
1496,4106,2038,3417
1312,4373,2041,3391
761,4786,2039,3360
262,5344,2041,3339
141,6150,2040,3311
525,7288,2041,3286
1214,8198,2037,3256
1924,7913,2041,3234
2754,6114,2043,3206
4110,3748,2041,3182
5928,1977,2022,3149
7434,1111,2006,3129
7986,719,1998,3109
7784,555,2006,3094
7368,630,2008,3067
6909,902,2006,3042
6282,1213,2000,3011
5510,1596,2006,2989
4652,2103,2010,2961
3673,2638,2006,2937
2734,3029,1985,2907
2274,3332,1971,2884
2396,3629,1966,2855
2536,3887,1971,2832
2102,3978,1968,2808
1224,3956,1971,2797
474,3929,1973,2780
87,3956,1971,2762
-160,3961,1951,2732
-437,3956,1936,2710
-621,3985,1930,2688
-525,4095,1936,2675
-201,4184,1934,2653
175,4165,1936,2640
466,4080,1937,2628
700,4095,1936,2622
880,4220,1917,2605
962,4303,1900,2587
887,4242,1894,2566
787,4165,1900,2552
860,4178,1901,2533
1137,4234,1900,2517
1351,4229,1898,2497
1224,4234,1900,2482
783,4283,1898,2461
350,4303,1900,2447
166,4218,1901,2430
175,4165,1900,2412
163,4222,1882,2384
87,4303,1865,2360
121,4274,1855,2338
350,4234,1865,2325
553,4281,1869,2306
437,4373,1865,2290
42,4383,1843,2266
-262,4373,1830,2238
-242,4403,1822,2198
-87,4442,1830,2168
-140,4406,1830,2142
-437,4373,1830,2115
-687,4397,1822,2071
-612,4442,1830,2028
-217,4435,1840,1990
262,4442,1865,1958
528,4470,1898,1914
437,4442,1971,1870
113,4309,2082,1831
-87,4234,2252,1801
120,4307,2467,1759
700,4442,2745,1713
1301,4494,3064,1665
1574,4512,3414,1626
1447,4535,3752,1584
1137,4512,4082,1538
876,4371,4381,1485
700,4234,4645,1433
485,4182,4845,1380
175,4165,4997,1329
-136,4082,5106,1273
-262,4026,5208,1224
-82,4072,5305,1173
350,4165,5420,1119
769,4158,5529,1056
962,4095,5631,996
1059,4100,5703,942
1399,4234,5772,892
2003,4356,5830,837
2449,4373,5877,787
2373,4293,5876,741
1924,4234,5842,699
1504,4187,5783,653
1312,4095,5736,612
1277,3971,5694,577
1312,3956,5666,542
1327,4047,5628,497
1224,4095,5596,455
1025,4011,5554,423
962,3956,5525,402
1252,4022,5489,377
1749,4095,5455,350
2071,4045,5400,322
2011,4026,5349,297
1812,4225,5290,270
1837,4650,5244,245
2081,5143,5187,224
2186,5622,5138,210
1890,5920,5080,194
1399,5761,5033,175
1133,4953,4975,154
1312,3748,4927,140
1810,2637,4869,131
2361,2013,4821,122
2649,1903,4764,111
2361,2152,4716,105
1300,2504,4658,106
-350,2776,4610,105
-2042,2850,4554,96
-3236,2776,4505,87
-3806,2660,4436,86
-3848,2638,4364,87
-3254,2746,4281,86
-1749,2985,4223,87
425,3286,4171,96
2361,3609,4118,105
3227,3867,4031,105
3061,4026,3942,105
2483,4090,3858,112
2011,4165,3801,122
1805,4265,3734,124
1924,4373,3660,122
2304,4438,3576,127
2711,4512,3519,140
2879,4579,3477,152
2799,4581,3449,157
2593,4476,3408,157
2361,4373,3378,157
2152,4347,3354,163
2099,4373,3343,175
2296,4348,3322,186
2624,4303,3308,192
2807,4304,3289,192
2711,4373,3273,192
2523,4428,3246,198
2536,4442,3238,210
2809,4405,3236,221
3148,4373,3238,227
3363,4389,3217,227
3498,4512,3203,227
3643,4655,3196,233
3761,4720,3203,245
3706,4691,3188,256
3498,4720,3167,262
3289,4814,3143,263
3148,4859,3132,262
2898,4771,3113,262
2449,4720,3097,262
2071,4822,3075,262
2186,4997,3062,262
2711,5050,3042,262
3061,4997,3027,262
2882,4958,3005,262
2536,4997,2991,262
2517,5018,2971,262
2799,4997,2956,262
2994,4987,2935,262
2974,5067,2921,262
2883,5164,2900,262
2886,5206,2886,262
3075,5184,2865,262
3498,5206,2851,262
3893,5266,2829,262
3848,5275,2815,262
3378,5147,2796,262
3061,4997,2780,262
3184,4945,2756,261
3323,4997,2745,262
2984,5006,2738,269
2361,4928,2745,280
1918,4819,2742,290
1749,4789,2745,297
1646,4821,2750,298
1574,4859,2780,297
1581,4817,2822,300
1574,4720,2886,315
1479,4617,2950,335
1487,4581,3027,350
1763,4563,3106,355
2099,4512,3203,367
2078,4414,3294,386
1662,4373,3378,402
1272,4399,3445,408
1312,4442,3519,420
1648,4414,3592,444
1924,4373,3660,472
2132,4375,3698,488
2624,4442,3730,507
3374,4494,3762,539
3761,4512,3801,577
3270,4466,3822,604
2186,4373,3836,629
1191,4241,3836,661
612,4165,3836,699
355,4148,3820,732
350,4165,3801,769
605,4149,3768,812
962,4165,3730,857
1120,4199,3676,890
1049,4234,3625,926
1045,4266,3571,969
1399,4373,3519,1014
1932,4519,3449,1048
2186,4581,3378,1084
1889,4489,3304,1126
1312,4373,3238,1171
864,4363,3163,1206
700,4442,3097,1241
668,4444,3026,1281
612,4373,2956,1329
396,4445,2877,1371
0,4859,2815,1416
-336,5447,2761,1465
-262,6039,2710,1521
142,6816,2645,1566
525,7982,2604,1608
1044,8826,2583,1648
2361,8121,2569,1696
4487,5648,2530,1745
6384,2846,2499,1801
7216,1195,2488,1848
7346,763,2499,1888
7494,683,2488,1917
7609,625,2463,1958
7196,843,2435,2007
6297,1388,2428,2063
5331,1893,2426,2107
4373,2221,2428,2150
3233,2540,2424,2191
2099,2985,2428,2238
1471,3425,2427,2278
1487,3748,2428,2325
1701,3909,2422,2374
1574,3956,2428,2430
969,3940,2441,2475
175,3956,2463,2517
-409,3973,2470,2556
-612,3956,2463,2605
-536,3921,2441,2649
-262,4026,2428,2692
315,4251,2423,2724
1224,4442,2428,2762
2004,4457,2427,2802
2011,4373,2428,2849
1091,4296,2425,2886
-87,4234,2428,2919
-712,4143,2427,2942
-612,4095,2428,2972
-332,4140,2425,3001
-350,4234,2428,3042
-553,4277,2427,3077
-525,4303,2428,3112
-217,4340,2425,3134
0,4373,2428,3164
-89,4359,2428,3196
-262,4373,2428,3234
-280,4420,2423,3259
-262,4442,2428,3286
-420,4389,2431,3309
-612,4373,2428,3339
-478,4440,2407,3362
0,4512,2393,3391
344,4465,2387,3416
87,4373,2393,3444
-699,4335,2390,3459
-1487,4373,2393,3479
-1854,4385,2393,3493
-1749,4373,2393,3514
-1303,4382,2373,3526
-700,4442,2358,3549
-298,4454,2349,3566
-437,4373,2358,3584
-909,4254,2356,3586
-1049,4234,2358,3601
-643,4287,2361,3618
-262,4303,2393,3636
-374,4220,2435,3633
-612,4165,2499,3636
-440,4192,2579,3642
0,4234,2710,3654
215,4196,2880,3644
175,4165,3097,3636
223,4196,3331,3630
437,4234,3590,3636
569,4172,3843,3628
525,4095,4082,3619
480,4096,4283,3603
612,4165,4469,3601
932,4183,4636,3592
1312,4165,4786,3584
1527,4152,4888,3564
1399,4165,4962,3549
1065,4156,5023,3522
962,4165,5103,3496
1380,4200,5178,3464
2099,4234,5244,3444
2576,4189,5282,3423
2449,4095,5314,3409
1794,3997,5324,3381
1049,3956,5314,3356
707,3982,5265,3326
962,4095,5208,3304
1526,4206,5149,3270
1924,4234,5103,3234
1976,4172,5048,3192
1924,4165,4997,3164
1975,4241,4940,3137
2011,4303,4892,3112
1797,4224,4835,3068
1399,4095,4786,3024
1122,4062,4730,2976
1137,4165,4681,2937
1331,4250,4621,2892
1574,4234,4575,2849
1882,4158,4523,2797
2274,4165,4469,2745
2527,4261,4393,2686
2361,4373,4329,2640
1828,4399,4270,2594
1399,4373,4223,2552
1445,4349,4154,2498
1837,4373,4082,2447
2112,4404,4005,2398
2099,4442,3942,2360
2109,4478,3869,2316
2449,4512,3801,2273
2846,4474,3725,2225
2711,4373,3660,2185
1915,4260,3586,2141
1049,4234,3519,2098
721,4274,3444,2049
962,4303,3378,2010
1394,4225,3313,1969
1749,4095,3273,1923
1913,4025,3245,1865
1837,4095,3238,1818
1662,4182,3221,1780
1749,4165,3203,1748
2189,4073,3176,1704
2536,4095,3167,1661
2267,4214,3163,1622
1487,4234,3167,1591
826,4053,3162,1548
700,3887,3167,1503
842,3884,3168,1462
787,3956,3167,1433
558,3947,3146,1401
700,3956,3132,1364
1495,4063,3125,1318
2536,4165,3132,1276
3125,4115,3130,1237
2974,4026,3132,1206
2275,3994,3129,1173
1399,3956,3132,1136
720,3822,3126,1091
525,3748,3132,1049
738,3831,3135,1010
962,3956,3132,979
949,3965,3109,944
962,3956,3097,909
1332,4003,3094,871
1924,4026,3097,839
2252,3952,3079,810
2099,3956,3062,787
1710,4111,3053,761
1487,4234,3062,734
1590,4129,3051,705
1837,3956,3027,682
1859,3930,2996,663
1487,4026,2991,647
959,4031,2993,622
700,3956,2991,594
814,3955,2969,565
1049,4095,2956,542
1181,4204,2952,522
1312,4165,2956,507
1560,4040,2939,491
1749,4026,2921,472
1587,4135,2909,451
1137,4234,2921,437
825,4193,2926,429
962,4095,2921,420
1353,4030,2898,401
1574,4026,2886,385
1519,4069,2880,374
1487,4234,2886,367
1619,4463,2884,357
1662,4581,2886,350
1347,4489,2882,347
875,4373,2886,350
634,4359,2882,349
787,4373,2886,350
1220,4294,2884,350
1749,4234,2886,350
2114,4267,2879,346
2099,4303,2886,350
1858,4248,2900,359
1837,4234,2921,367
2108,4304,2924,366
2186,4303,2921,367
1704,4116,2913,380
1049,3956,2921,402
882,3992,2932,416
1312,4095,2956,420
1849,4028,2974,423
2186,3887,2991,437
2588,3894,3002,456
3323,4095,3027,472
3951,4249,3049,480
3673,4234,3062,489
2379,4069,3044,504
962,3887,3027,524
265,3743,3017,542
262,3679,3027,559
410,3686,3028,576
525,3748,3027,594
704,3804,3019,610
962,3817,3027,629
1210,3775,3038,649
1574,3748,3062,664
2028,3797,3080,672
2186,3956,3097,682
1711,4179,3097,697
875,4442,3097,717
239,4754,3092,733
87,5275,3097,752
360,6189,3095,771
962,7427,3097,787
1779,8325,3093,794
2711,8051,3097,804
3807,6371,3095,821
5160,4026,3097,839
6423,1994,3092,848
6996,763,3097,857
6874,232,3096,871
6822,208,3097,892
7315,500,3090,903
7784,902,3097,909
7341,1244,3100,915
5947,1596,3097,926
4341,2049,3074,936
3148,2568,3062,944
2425,3022,3059,950
1924,3401,3062,961
1395,3678,3043,972
787,3817,3027,979
342,3847,3019,978
437,3956,3027,979
1092,4163,3015,984
1749,4303,2991,996
1721,4242,2963,1007
962,4165,2956,1014
195,4210,2955,1013
175,4303,2956,1014
797,4270,2939,1018
1312,4165,2921,1031
1267,4110,2899,1042
962,4095,2886,1049
716,4024,2866,1047
437,3956,2851,1049
44,3984,2830,1055
-87,4095,2815,1066
260,4181,2795,1074
700,4234,2780,1084
761,4253,2760,1092
612,4234,2745,1101
697,4191,2723,1107
962,4234,2710,1119
925,4334,2691,1134
437,4373,2675,1154
-70,4304,2651,1170
-175,4303,2639,1189
-15,4424,2624,1205
0,4512,2604,1224
-189,4400,2563,1238
-262,4234,2534,1259
-126,4218,2510,1283
-87,4373,2499,1311
-270,4509,2474,1331
-262,4581,2463,1346
245,4676,2457,1359
875,4859,2463,1381
1000,4965,2455,1406
525,4859,2463,1433
-156,4616,2492,1452
-700,4512,2569,1468
-959,4604,2679,1482
-787,4720,2851,1503
-180,4692,3069,1527
525,4650,3343,1556
877,4725,3642,1576
787,4859,3977,1591
536,4872,4315,1602
437,4789,4645,1626
549,4703,4926,1653
700,4650,5173,1678
649,4589,5378,1688
350,4581,5560,1696
56,4628,5705,1708
87,4650,5842,1731
436,4572,5964,1749
787,4512,6088,1766
924,4537,6194,1774
962,4581,6299,1783
1060,4524,6381,1789
1137,4442,6440,1801
1013,4395,6459,1810
787,4373,6475,1818
821,4334,6480,1817
1312,4373,6475,1818
2020,4474,6437,1818
2536,4512,6405,1818
2665,4423,6380,1808
2536,4373,6370,1801
2286,4426,6333,1793
1924,4442,6299,1783
1470,4300,6269,1763
1137,4165,6264,1748
1190,4173,6246,1739
1574,4234,6229,1731
1872,4186,6192,1707
1749,4165,6159,1678
1412,4402,6102,1654
1312,4928,6053,1643
1458,5458,6004,1629
1399,5761,5983,1608
979,5780,5951,1579
700,5553,5912,1556
1031,4978,5849,1536
1837,4026,5807,1521
2710,2945,5768,1498
3498,2221,5736,1468
4010,2034,5678,1430
3761,2152,5631,1398
2444,2259,5588,1370
525,2360,5560,1346
-1235,2495,5507,1317
-2449,2568,5455,1294
-3144,2496,5397,1273
-3323,2499,5349,1259
-3026,2748,5279,1235
-2449,3123,5208,1206
-1758,3359,5131,1174
-875,3470,5068,1154
191,3591,4994,1137
1137,3748,4927,1119
1674,3833,4842,1091
1924,3887,4751,1066
2138,3971,4638,1046
2361,4095,4540,1031
2523,4175,4446,1013
2711,4234,4364,996
3001,4284,4267,978
3323,4303,4188,961
3584,4257,4123,941
3848,4234,4082,926
4039,4284,4028,916
3936,4373,3977,909
3511,4399,3927,898
3061,4373,3906,892
2729,4326,3887,889
2361,4303,3871,892
2050,4323,3835,890
2274,4442,3801,892
3114,4607,3759,892
3848,4720,3730,892
3778,4724,3694,886
3148,4720,3660,892
2709,4735,3615,907
2799,4720,3590,926
3154,4639,3569,935
3498,4650,3554,944
3741,4848,3519,958
3848,5136,3484,979
3738,5268,3444,995
3498,5206,3414,1014
3344,5082,3375,1037
3411,5067,3343,1066
3527,5116,3306,1086
3498,5136,3273,1101
3375,5083,3230,1115
3411,5067,3203,1136
3547,5121,3182,1160
3498,5206,3167,1189
3301,5241,3132,1215
3411,5275,3097,1241
3877,5321,3058,1263
4110,5344,3027,1294
3753,5284,2986,1328
3323,5206,2956,1364
3345,5135,2932,1389
3586,5067,2921,1416
3576,5007,2910,1446
3411,5067,2921,1486
3373,5189,2939,1521
3411,5206,2956,1556
3442,5062,2941,1587
3761,4997,2921,1626
4420,5107,2900,1667
4810,5206,2886,1713
4321,5076,2851,1751
3236,4859,2815,1783
2300,4743,2784,1805
1837,4720,2780,1836
1620,4643,2787,1868
1574,4581,2815,1905
1932,4623,2847,1937
2711,4720,2886,1975
3313,4699,2924,2016
3061,4581,2991,2063
1976,4453,3067,2102
875,4373,3132,2150
467,4304,3164,2200
700,4303,3203,2255
1016,4386,3254,2297
1137,4512,3308,2342
1202,4569,3328,2390
1399,4581,3343,2447
1673,4593,3370,2494
1924,4650,3414,2535
2145,4695,3438,2571
2361,4720,3449,2622
2432,4719,3448,2675
2186,4720,3449,2727
1612,4673,3432,2766
962,4581,3414,2814
546,4487,3393,2865
525,4512,3378,2919
864,4645,3348,2960
1399,4789,3308,3007
1818,4805,3254,3055
1837,4720,3203,3112
1461,4618,3146,3155
1049,4581,3097,3199
897,4573,3042,3239
962,4581,2991,3286
1052,4578,2935,3321
1137,4581,2886,3356
1283,4573,2831,3386
1487,4581,2780,3426
1677,4583,2722,3460
1837,4581,2675,3496
1905,4568,2632,3521
1749,4581,2604,3549
1300,4553,2568,3564
787,4442,2534,3584
572,4321,2502,3596
787,4373,2499,3619
1143,4534,2501,3635
1312,4581,2499,3654
1352,4439,2475,3660
1574,4373,2463,3671
1924,4491,2462,3676
1924,4581,2463,3688
1350,4428,2443,3693
700,4234,2428,3706
616,4235,2424,3712
1137,4373,2428,3723
1750,4411,2411,3726
2011,4373,2393,3741
1809,4364,2384,3750
1312,4373,2393,3758
893,4297,2394,3752
962,4234,2393,3758
1516,4275,2390,3771
2099,4373,2393,3793
2299,4392,2380,3799
2186,4373,2358,3811
2002,4354,2331,3822
1749,4303,2323,3846
1300,4174,2321,3859
787,4095,2323,3881
515,4137,2318,3900
612,4234,2323,3933
877,4250,2326,3956
1049,4234,2323,3986
1043,4254,2301,4008
962,4303,2288,4038
921,4287,2285,4059
962,4234,2288,4091
1083,4205,2270,4121
1312,4234,2252,4160
1622,4248,2244,4185
1924,4234,2252,4213
2102,4212,2253,4233
2099,4234,2252,4265
1893,4250,2248,4289
1574,4234,2252,4318
1388,4199,2250,4337
1574,4234,2252,4370
1974,4300,2251,4396
2099,4303,2252,4423
1687,4193,2248,4429
1049,4095,2252,4440
633,4076,2254,4445
525,4095,2252,4458
553,4076,2233,4456
700,4095,2217,4458
1064,4170,2210,4452
1574,4234,2217,4458
1929,4218,2217,4454
1924,4234,2217,4458
1645,4317,2213,4453
1399,4373,2217,4458
1440,4320,2216,4453
1749,4303,2217,4458
1972,4404,2214,4453
1749,4512,2217,4458
1107,4471,2215,4453
525,4373,2217,4458
436,4324,2214,4453
787,4303,2217,4458
1101,4221,2216,4453
1049,4165,2217,4458
789,4189,2214,4453
787,4234,2217,4458
1305,4217,2216,4453
2099,4234,2217,4458
2596,4304,2212,4454
2449,4303,2217,4458
1873,4132,2220,4453
1399,3956,2217,4458
1267,3914,2197,4454
1312,3956,2182,4458
1366,3947,2175,4452
1487,3956,2182,4458
1631,4028,2182,4456
1574,4095,2182,4458
1309,4037,2178,4444
1224,3956,2182,4440
1521,3943,2180,4430
1837,3956,2182,4423
1676,3890,2180,4390
1137,3817,2182,4353
729,3846,2179,4309
787,3956,2182,4283
1157,4002,2182,4254
1574,3956,2182,4230
1844,3907,2167,4193
1837,3956,2147,4160
1432,4073,2122,4121
787,4234,2112,4091
353,4504,2108,4052
525,5067,2112,4021
1143,5964,2109,3981
1574,7010,2112,3951
1366,7779,2111,3913
875,7843,2112,3881
1009,6901,2106,3836
2274,5067,2112,3793
4126,2929,2115,3742
5597,1319,2112,3706
6375,630,2089,3668
6909,625,2076,3636
7411,782,2074,3589
7434,902,2076,3549
6653,1067,2059,3508
5510,1388,2041,3479
4566,1813,2033,3441
3761,2290,2041,3409
2767,2745,2042,3370
1749,3123,2041,3339
1138,3389,2038,3299
962,3609,2041,3269
887,3787,2038,3238
787,3887,2041,3217
820,3898,2043,3187
1049,3956,2041,3164
1305,4075,2023,3136
1399,4165,2006,3112
1247,4133,1998,3074
875,4095,2006,3042
432,4104,2008,3009
175,4095,2006,2989
230,4025,2000,2962
525,4026,2006,2937
828,4142,2010,2905
962,4234,2006,2884
834,4174,1985,2858
525,4095,1971,2832
232,4135,1966,2793
175,4234,1971,2762
356,4228,1968,2732
525,4165,1971,2710
376,4162,1972,2676
-87,4234,1971,2640
-481,4237,1961,2599
-437,4165,1971,2570
-69,4128,1991,2536
175,4234,2006,2500
105,4362,1988,2453
0,4373,1971,2412
91,4267,1965,2369
175,4234,1971,2325
-62,4312,1954,2270
-525,4373,1936,2220
-812,4302,1925,2174
-700,4234,1936,2133
-321,4277,1936,2080
87,4373,1936,2028
350,4385,1928,1978
350,4373,1936,1940
82,4401,1943,1898
-262,4442,1971,1853
-437,4426,2009,1803
-350,4442,2076,1766
-87,4525,2168,1730
175,4581,2323,1696
218,4493,2536,1650
0,4373,2815,1608
-157,4337,3128,1570
87,4373,3484,1538
490,4372,3855,1496
525,4373,4223,1451
300,4407,4534,1407
525,4442,4786,1381
1194,4391,4976,1358
1312,4303,5138,1329
369,4225,5268,1288
-700,4165,5384,1259
-761,4094,5484,1239
0,4095,5596,1224
576,4189,5703,1196
612,4303,5807,1171
572,4306,5882,1152
787,4234,5948,1136
1069,4186,5991,1109
1224,4234,6018,1084
1358,4294,6007,1070
1574,4303,5983,1066
1740,4249,5945,1053
1837,4234,5912,1031
2220,4306,5861,1009
3148,4442,5807,996
4025,4490,5743,986
3761,4373,5701,979
2141,4133,5660,969
350,3956,5631,961
-356,3932,5590,951
0,4026,5560,944
511,4090,5523,935
700,4095,5490,926
774,4091,5436,915
962,4165,5384,909
1220,4263,5325,907
1487,4303,5279,909
1735,4234,5222,903
1924,4165,5173,892
2107,4202,5114,878
2449,4373,5068,874
2862,4536,5011,875
2974,4581,4962,874
2608,4484,4904,865
2099,4373,4857,857
1776,4330,4800,854
1574,4373,4751,857
1275,4398,4692,851
962,4373,4645,839
803,4334,4591,825
787,4373,4540,822
823,4438,4468,823
962,4442,4399,822
1233,4371,4323,812
1487,4373,4258,804
1593,4479,4183,802
1662,4581,4118,804
1806,4541,4044,798
1924,4442,3977,787
1880,4400,3899,774
1837,4442,3836,769
2066,4479,3776,769
2536,4512,3730,769
2818,4546,3673,763
2624,4581,3625,752
2182,4576,3579,739
2011,4581,3554,734
2218,4593,3531,734
2361,4581,3519,734
2009,4504,3500,726
1312,4442,3484,717
785,4429,3458,707
700,4442,3449,699
854,4427,3444,688
962,4442,3449,682
999,4511,3434,680
1137,4581,3414,682
1425,4524,3386,676
1749,4373,3378,664
1979,4260,3375,652
2099,4303,3378,647
2110,4390,3364,646
2011,4373,3343,647
