II,MCL,ABP,RESP
1208,1369,2681,1488
1211,1358,2679,1476
1208,1349,2681,1469
1205,1343,2677,1467
1208,1349,2681,1469
1208,1357,2680,1459
1208,1369,2681,1449
1206,1373,2674,1444
1208,1369,2681,1449
1208,1356,2693,1449
1208,1349,2712,1449
1205,1346,2715,1447
1208,1349,2712,1449
1209,1348,2705,1448
1208,1349,2712,1449
1203,1348,2724,1448
1208,1349,2743,1449
1221,1345,2748,1446
1238,1349,2743,1449
1250,1357,2723,1456
1267,1369,2712,1469
1284,1372,2707,1471
1297,1369,2712,1469
1295,1364,2710,1463
1297,1369,2712,1469
1308,1378,2710,1478
1326,1390,2712,1488
1329,1392,2708,1487
1326,1390,2712,1488
1331,1385,2714,1493
1356,1390,2712,1507
1379,1393,2693,1516
1385,1390,2681,1527
1369,1375,2675,1534
1356,1369,2681,1546
1353,1369,2679,1553
1356,1369,2681,1565
1352,1357,2681,1580
1356,1349,2681,1604
1369,1348,2664,1625
1385,1349,2650,1643
1387,1338,2642,1651
1385,1328,2650,1662
1376,1326,2651,1676
1356,1328,2650,1701
1321,1319,2635,1722
1297,1308,2619,1739
1285,1302,2595,1747
1267,1308,2588,1759
1223,1309,2586,1773
1179,1308,2588,1797
1156,1305,2572,1816
1149,1308,2556,1836
1125,1308,2538,1852
1090,1308,2525,1874
1063,1307,2504,1894
1061,1308,2494,1913
1063,1309,2490,1927
1061,1308,2494,1952
1054,1307,2481,1980
1061,1308,2463,2010
1075,1309,2442,2028
1090,1308,2432,2048
1093,1305,2416,2066
1090,1308,2401,2087
1086,1328,2379,2101
1090,1369,2369,2126
1098,1419,2364,2154
1120,1451,2369,2184
1162,1419,2369,2200
1238,1287,2369,2222
1333,1049,2355,2248
1444,736,2338,2280
1569,384,2315,2299
1709,20,2307,2319
1815,-357,2304,2342
1827,-736,2307,2377
1722,-1099,2303,2405
1562,-1410,2307,2435
1418,-1645,2308,2461
1326,-1778,2307,2493
1276,-1819,2289,2519
1267,-1778,2276,2551
1282,-1682,2269,2579
1297,-1533,2276,2609
1293,-1346,2276,2625
1297,-1124,2276,2647
1321,-887,2272,2672
1356,-634,2276,2705
1374,-378,2274,2727
1385,-123,2276,2744
1391,122,2273,2756
1385,368,2276,2783
1347,607,2273,2810
1297,838,2276,2841
1257,1053,2274,2858
1238,1267,2276,2879
1211,1478,2272,2896
1179,1676,2276,2918
1157,1841,2277,2933
1179,1982,2276,2957
1234,2110,2268,2976
1297,2227,2276,2995
1335,2321,2292,3001
1356,2391,2307,3015
1368,2444,2304,3030
1385,2493,2307,3053
1399,2535,2320,3062
1415,2575,2338,3073
1427,2613,2338,3079
1444,2657,2338,3092
1457,2698,2347,3097
1473,2738,2369,3111
1487,2774,2376,3127
1503,2820,2369,3150
1514,2869,2351,3160
1532,2922,2338,3169
1549,2969,2321,3174
1562,3024,2307,3189
1569,3082,2288,3197
1591,3147,2276,3208
1623,3205,2259,3212
1650,3270,2245,3227
1653,3333,2226,3237
1650,3392,2213,3247
1657,3422,2197,3243
1680,3433,2182,3247
1696,3430,2161,3252
1709,3433,2151,3266
1728,3433,2147,3267
1768,3433,2151,3266
1815,3429,2139,3259
1857,3433,2120,3266
1884,3436,2095,3272
1916,3433,2089,3285
1947,3399,2087,3285
1974,3331,2089,3285
1987,3226,2072,3278
2004,3106,2058,3285
2023,2969,2046,3292
2033,2820,2058,3305
2012,2655,2069,3303
1974,2493,2089,3305
1940,2335,2105,3300
1916,2187,2151,3305
1880,2031,2215,3302
1827,1880,2307,3305
1755,1736,2411,3301
1680,1614,2556,3305
1601,1505,2729,3302
1532,1410,2930,3305
1469,1320,3133,3301
1415,1247,3367,3305
1354,1185,3621,3302
1297,1144,3897,3305
1241,1109,4158,3300
1208,1083,4427,3305
1188,1056,4692,3303
1179,1042,4957,3305
1152,1030,5184,3293
1120,1022,5393,3285
1080,1005,5582,3277
1061,1001,5767,3285
1051,1006,5920,3287
1061,1022,6048,3285
1076,1024,6145,3269
1120,1022,6235,3266
1188,1015,6303,3264
1297,1022,6360,3266
1426,1034,6391,3252
1591,1063,6422,3247
1785,1113,6439,3243
2033,1206,6453,3247
2332,1335,6441,3235
2682,1492,6422,3227
3051,1656,6387,3221
3418,1819,6360,3227
3764,1969,6323,3220
4096,2105,6297,3208
4422,2225,6263,3190
4745,2350,6235,3189
5046,2494,6189,3188
5305,2657,6142,3189
5503,2807,6077,3175
5629,2922,6017,3169
5665,3001,5938,3165
5629,3065,5861,3169
5592,3107,5774,3160
5629,3086,5705,3150
5698,2950,5629,3135
5629,2698,5549,3131
5267,2363,5439,3120
4627,2003,5331,3111
3869,1660,5217,3097
3153,1369,5113,3092
2531,1139,4987,3082
1974,960,4863,3073
1444,813,4732,3050
943,695,4614,3034
500,606,4484,3019
147,552,4365,3015
-122,516,4244,3004
-324,490,4146,2995
-482,466,4046,2975
-589,450,3959,2957
-659,437,3871,2932
-707,429,3803,2918
-764,417,3735,2906
-825,409,3679,2899
-897,399,3619,2879
-973,388,3585,2860
-1055,368,3561,2836
-1120,347,3554,2821
-1168,326,3534,2800
-1208,307,3523,2783
-1263,279,3513,2760
-1326,245,3523,2744
-1396,205,3523,2723
-1473,163,3523,2705
-1554,121,3513,2682
-1621,82,3523,2667
-1674,43,3536,2647
-1739,0,3554,2628
-1821,-50,3552,2597
-1886,-102,3554,2570
-1902,-154,3550,2545
-1886,-204,3554,2532
-1877,-258,3548,2511
-1886,-307,3554,2493
-1894,-346,3556,2469
-1886,-368,3554,2454
-1856,-376,3532,2434
-1798,-368,3523,2416
-1707,-352,3521,2391
-1591,-327,3523,2377
-1465,-295,3503,2359
-1326,-245,3492,2338
-1163,-174,3488,2304
-973,-82,3492,2280
-773,18,3474,2266
-589,123,3460,2261
-425,230,3454,2243
-265,347,3460,2222
-101,470,3447,2199
59,593,3429,2184
209,707,3408,2162
354,817,3398,2145
497,924,3379,2129
619,1022,3367,2126
707,1101,3351,2118
766,1165,3336,2106
815,1218,3301,2084
855,1267,3273,2068
885,1304,3250,2054
914,1328,3242,2048
954,1346,3225,2037
1002,1369,3211,2029
1041,1394,3191,2018
1061,1410,3180,2010
1072,1411,3168,1997
1090,1410,3180,1990
1120,1417,3204,1982
1149,1430,3242,1971
1161,1434,3269,1948
1149,1430,3305,1932
1120,1426,3343,1921
1090,1430,3398,1913
1077,1433,3453,1892
1090,1430,3523,1874
1120,1418,3587,1861
1149,1410,3648,1855
1166,1406,3689,1838
1179,1410,3741,1817
1193,1410,3800,1793
1208,1410,3866,1778
1213,1407,3905,1758
1208,1410,3928,1739
1195,1410,3939,1717
1179,1410,3959,1701
1160,1407,3966,1680
1149,1410,3959,1662
1147,1412,3928,1640
1149,1410,3897,1623
1148,1398,3855,1603
1149,1390,3803,1585
1150,1386,3726,1563
1149,1390,3648,1546
1143,1390,3566,1526
1149,1390,3492,1507
1165,1387,3408,1485
1179,1390,3336,1469
1178,1389,3269,1450
1179,1390,3211,1430
1182,1388,3135,1406
1179,1390,3055,1391
1160,1388,2978,1382
1149,1390,2930,1372
1150,1388,2885,1351
1149,1390,2837,1333
1130,1388,2777,1321
1120,1390,2743,1314
1131,1388,2726,1296
1149,1390,2712,1275
1151,1389,2675,1260
1149,1390,2650,1256
1153,1388,2642,1249
1149,1390,2650,1237
1120,1389,2636,1221
1090,1390,2619,1217
1082,1387,2609,1218
1090,1390,2619,1217
1091,1391,2620,1207
1090,1390,2619,1198
1099,1378,2613,1194
1120,1369,2619,1198
1135,1365,2617,1198
1149,1369,2619,1198
1165,1369,2615,1196
1179,1369,2619,1198
1171,1368,2616,1198
1149,1369,2619,1198
1127,1367,2616,1196
1120,1369,2619,1198
1127,1369,2616,1197
1149,1369,2619,1198
1169,1364,2616,1195
1179,1369,2619,1198
1175,1379,2616,1204
1179,1390,2619,1217
1193,1388,2616,1228
1208,1390,2619,1237
1209,1397,2616,1236
1208,1410,2619,1237
1209,1413,2616,1241
1208,1410,2619,1256
1194,1406,2617,1275
1179,1410,2619,1295
1173,1411,2615,1306
1179,1410,2619,1314
1179,1407,2618,1319
1179,1410,2619,1333
1186,1412,2613,1351
1208,1410,2619,1372
1228,1399,2622,1384
1238,1390,2619,1391
1235,1379,2597,1395
1238,1369,2588,1411
1249,1355,2587,1430
1267,1349,2588,1449
1274,1348,2568,1457
1267,1349,2556,1469
1251,1338,2555,1485
1238,1328,2556,1507
1216,1324,2538,1525
1179,1328,2525,1546
1127,1328,2523,1566
1090,1328,2525,1585
1072,1327,2507,1592
1061,1328,2494,1604
1042,1321,2491,1622
1031,1308,2494,1643
1032,1293,2476,1651
1031,1287,2463,1662
1014,1287,2460,1678
1002,1287,2463,1701
1010,1287,2445,1713
1031,1287,2432,1720
1037,1289,2429,1725
1031,1287,2432,1739
1025,1285,2414,1749
1031,1287,2401,1759
1034,1302,2397,1764
1031,1328,2401,1778
1026,1365,2385,1789
1031,1410,2369,1797
1041,1450,2362,1796
1061,1451,2369,1797
1098,1369,2367,1797
1179,1185,2369,1797
1299,908,2370,1792
1444,572,2369,1797
1593,206,2351,1807
1739,-163,2338,1817
1834,-535,2335,1808
1827,-899,2338,1797
1710,-1239,2323,1791
1562,-1512,2307,1797
1465,-1696,2298,1798
1444,-1778,2307,1797
1463,-1777,2309,1788
1503,-1696,2307,1778
1550,-1557,2301,1763
1591,-1369,2307,1759
1610,-1158,2310,1759
1621,-920,2307,1759
1636,-663,2288,1741
1650,-388,2276,1720
1636,-119,2270,1703
1591,143,2276,1701
1530,390,2275,1695
1473,634,2276,1681
1417,864,2272,1657
1356,1083,2276,1643
1290,1282,2274,1633
1238,1471,2276,1623
1193,1649,2274,1602
1149,1819,2276,1585
1104,1971,2273,1573
1090,2105,2276,1565
1112,2217,2275,1545
1149,2309,2276,1527
1168,2379,2271,1513
1179,2432,2276,1507
1192,2466,2278,1491
1208,2493,2276,1469
1208,2518,2257,1445
1208,2554,2245,1430
1217,2595,2239,1417
1238,2636,2245,1411
1252,2672,2243,1402
1267,2718,2245,1391
1282,2768,2244,1371
1297,2820,2245,1353
1298,2858,2230,1339
1297,2902,2213,1333
1295,2955,2203,1324
1297,3024,2213,1314
1292,3087,2219,1302
1297,3147,2213,1295
1318,3202,2192,1284
1356,3270,2182,1275
1379,3334,2181,1264
1385,3392,2182,1256
1387,3422,2165,1246
1415,3433,2151,1237
1451,3429,2145,1224
1473,3433,2151,1217
1476,3435,2140,1208
1503,3433,2120,1198
1562,3425,2096,1184
1621,3433,2089,1179
1642,3445,2084,1179
1650,3433,2089,1179
1673,3363,2086,1168
1709,3249,2089,1159
1729,3115,2084,1157
1739,2984,2089,1159
1751,2843,2086,1151
1768,2698,2089,1140
1764,2542,2090,1134
1739,2391,2120,1140
1705,2235,2160,1144
1680,2084,2213,1140
1654,1935,2268,1128
1621,1798,2369,1121
1568,1667,2509,1118
1503,1553,2681,1121
1436,1450,2851,1120
1385,1369,3055,1121
1343,1301,3291,1121
1297,1247,3554,1121
1235,1191,3800,1112
1179,1144,4053,1102
1139,1104,4311,1096
1120,1083,4583,1102
1103,1069,4834,1106
1090,1063,5082,1102
1076,1049,5310,1088
1061,1042,5518,1082
1041,1038,5679,1083
1031,1042,5830,1082
1029,1042,5972,1071
1031,1042,6110,1063
1027,1038,6203,1061
1031,1042,6266,1063
1045,1049,6308,1054
1061,1063,6360,1044
1054,1072,6396,1034
1031,1083,6422,1024
1015,1092,6423,1005
1031,1104,6422,986
1064,1113,6407,972
1090,1124,6391,966
1100,1132,6357,957
1120,1144,6329,947
1152,1154,6292,935
1179,1165,6266,928
1180,1173,6230,918
1179,1185,6204,908
1191,1197,6161,897
1208,1206,6110,889
1209,1206,6038,879
1208,1206,5986,870
1220,1206,5938,858
1238,1206,5892,850
1241,1197,5813,841
1238,1185,5736,831
1237,1173,5655,818
1238,1165,5580,812
1233,1154,5482,805
1238,1144,5393,792
1255,1132,5300,769
1267,1124,5206,754
1249,1119,5079,751
1208,1124,4957,754
1162,1127,4841,746
1120,1124,4739,734
1074,1110,4612,723
1031,1104,4489,715
997,1103,4369,703
973,1104,4271,696
943,1092,4167,694
914,1083,4084,696
890,1081,4011,687
884,1083,3959,676
884,1075,3893,671
884,1063,3835,676
872,1058,3776,680
855,1063,3741,676
835,1066,3703,665
825,1063,3679,657
821,1060,3653,654
825,1063,3648,657
833,1072,3641,657
855,1083,3648,657
876,1093,3644,656
884,1104,3648,657
869,1131,3642,657
855,1185,3648,657
857,1242,3645,656
884,1247,3648,657
937,1154,3641,657
1031,960,3648,657
1158,677,3649,655
1297,327,3648,657
1430,-56,3627,658
1562,-429,3616,657
1647,-799,3611,652
1621,-1185,3616,657
1480,-1551,3602,668
1326,-1778,3585,676
1247,-1825,3563,675
1238,-1778,3554,676
1246,-1763,3537,686
1267,-1778,3523,696
1311,-1742,3502,695
1356,-1594,3492,696
1364,-1373,3474,704
1356,-1124,3460,715
1363,-874,3440,716
1385,-613,3429,715
1384,-349,3412,720
1356,-82,3398,734
1312,176,3377,745
1267,429,3367,754
1211,669,3352,762
1149,899,3336,773
1085,1116,3301,782
1031,1328,3273,792
989,1525,3250,802
973,1696,3242,812
978,1836,3225,818
1002,1962,3211,831
1029,2082,3191,849
1061,2187,3180,870
1092,2253,3162,881
1120,2289,3149,889
1135,2314,3129,896
1149,2350,3118,908
1163,2392,3099,919
1179,2432,3086,928
1182,2462,3067,934
1179,2493,3055,947
1173,2528,3036,965
1179,2575,3024,986
1190,2623,3006,998
1208,2677,2993,1005
1222,2732,2974,1010
1238,2800,2962,1024
1250,2863,2944,1043
1267,2922,2930,1063
1282,2975,2911,1074
1297,3045,2899,1082
1299,3126,2882,1088
1297,3208,2868,1102
1291,3271,2846,1119
1297,3331,2837,1140
1309,3387,2832,1152
1326,3433,2837,1159
1338,3444,2825,1164
1356,3433,2806,1179
1388,3421,2780,1197
1444,3433,2775,1217
1507,3446,2774,1228
1562,3433,2775,1237
1595,3375,2756,1244
1621,3290,2743,1256
1647,3184,2735,1266
1680,3065,2743,1275
1709,2924,2742,1283
1739,2779,2743,1295
1760,2629,2738,1304
1768,2473,2743,1314
1749,2298,2739,1321
1709,2125,2743,1333
1652,1962,2747,1345
1591,1819,2775,1353
1529,1679,2810,1350
1473,1553,2868,1353
1417,1441,2924,1361
1356,1349,2993,1372
1281,1260,3067,1373
1208,1185,3180,1372
1143,1122,3319,1370
1090,1083,3492,1372
1042,1049,3668,1371
1002,1022,3866,1372
967,993,4072,1372
943,981,4302,1372
923,977,4522,1362
914,981,4739,1353
910,972,4936,1347
914,960,5144,1353
913,951,5347,1356
914,960,5549,1353
912,974,5716,1341
914,981,5861,1333
912,976,5973,1331
914,981,6079,1333
921,998,6162,1326
943,1022,6235,1314
972,1033,6283,1300
1002,1042,6329,1295
1020,1051,6351,1294
1031,1063,6360,1295
1042,1069,6341,1287
1061,1083,6329,1275
1079,1104,6311,1262
1090,1124,6297,1256
1090,1126,6263,1249
1090,1124,6235,1237
1091,1129,6201,1215
1090,1144,6173,1198
1086,1150,6123,1186
1090,1144,6079,1179
1104,1131,6029,1166
1120,1124,5986,1159
1122,1120,5921,1158
1120,1124,5861,1159
1126,1126,5794,1151
1149,1124,5736,1140
1171,1113,5657,1129
1179,1104,5580,1121
1167,1093,5496,1108
1149,1083,5425,1102
1124,1070,5334,1099
1090,1063,5237,1102
1052,1061,5122,1094
1031,1063,5019,1082
1022,1061,4909,1069
1002,1063,4801,1063
957,1064,4671,1059
914,1063,4552,1063
883,1051,4433,1065
855,1042,4333,1063
807,1040,4230,1051
766,1042,4146,1044
753,1041,4063,1041
766,1042,3990,1044
771,1051,3904,1042
766,1063,3835,1044
761,1068,3775,1044
766,1063,3741,1044
768,1059,3702,1039
766,1063,3679,1044
762,1073,3656,1053
766,1083,3648,1063
775,1103,3627,1061
796,1144,3616,1063
821,1199,3607,1071
855,1226,3616,1082
898,1181,3616,1083
973,1042,3616,1082
1086,801,3608,1087
1238,470,3616,1102
1396,90,3628,1111
1532,-286,3648,1121
1613,-662,3649,1129
1621,-1063,3648,1140
1546,-1461,3639,1148
1415,-1737,3648,1159
1272,-1822,3650,1169
1179,-1778,3648,1179
1154,-1748,3626,1184
1179,-1778,3616,1198
1212,-1801,3613,1218
1238,-1717,3616,1237
1253,-1520,3600,1244
1267,-1267,3585,1256
1281,-1015,3567,1275
1297,-756,3554,1295
1304,-485,3522,1303
1297,-204,3492,1314
1270,57,3466,1332
1238,307,3460,1353
1199,551,3447,1361
1149,797,3429,1372
1085,1022,3395,1390
1031,1226,3367,1411
995,1414,3342,1419
973,1594,3336,1430
950,1757,3324,1448
943,1901,3305,1469
961,2023,3267,1477
1002,2125,3242,1488
1038,2205,3224,1505
1061,2268,3211,1527
1073,2314,3178,1536
1090,2350,3149,1546
1106,2378,3125,1562
1120,2411,3118,1585
1130,2449,3101,1596
1149,2493,3086,1604
1167,2532,3066,1611
1179,2575,3055,1623
1176,2620,3038,1630
1179,2677,3024,1643
1190,2735,3004,1659
1208,2800,2993,1681
1220,2860,2975,1692
1238,2922,2962,1701
1255,2979,2943,1707
1267,3045,2930,1720
1264,3113,2912,1729
1267,3188,2899,1739
1281,3258,2880,1746
1297,3331,2868,1759
1295,3392,2850,1767
1297,3433,2837,1778
1317,3440,2818,1785
1356,3433,2806,1797
1388,3425,2788,1805
1415,3433,2775,1817
1448,3439,2753,1824
1503,3433,2743,1836
1564,3395,2737,1844
1621,3331,2743,1855
1666,3238,2742,1862
1709,3127,2743,1874
1745,2991,2738,1883
1768,2841,2743,1894
1771,2675,2741,1900
1768,2514,2743,1913
1759,2350,2736,1929
1739,2187,2743,1952
1697,2016,2751,1964
1650,1860,2775,1971
1606,1718,2795,1974
1562,1594,2837,1990
1496,1474,2887,2010
1415,1369,2962,2029
1332,1278,3041,2037
1267,1206,3149,2048
1209,1137,3272,2064
1149,1083,3429,2087
1083,1042,3601,2099
1031,1022,3803,2106
996,1001,4014,2110
973,981,4240,2126
951,955,4454,2143
943,940,4676,2164
944,932,4891,2175
943,940,5113,2184
925,944,5316,2188
914,940,5518,2203
919,930,5696,2221
943,940,5861,2242
959,962,5991,2251
973,981,6110,2261
983,979,6209,2268
1002,981,6297,2280
1015,997,6351,2288
1031,1022,6391,2300
1044,1033,6407,2308
1061,1042,6422,2319
1072,1058,6420,2325
1090,1083,6422,2338
1106,1096,6409,2349
1120,1104,6391,2358
1117,1104,6353,2354
1120,1104,6329,2358
1134,1091,6299,2365
1179,1083,6266,2377
1237,1079,6210,2376
1326,1083,6173,2377
1447,1084,6141,2381
1621,1104,6110,2396
1827,1149,6045,2405
2063,1226,5986,2416
2314,1320,5933,2422
2593,1430,5892,2435
2888,1551,5817,2442
3183,1676,5736,2454
3440,1791,5651,2461
3654,1901,5580,2474
3843,2008,5488,2480
4037,2125,5393,2493
4233,2256,5283,2500
4420,2411,5175,2512
4618,2585,5045,2518
4863,2759,4926,2532
5135,2909,4808,2546
5363,3024,4708,2570
5516,3079,4595,2588
5629,3045,4489,2609
5701,2904,4375,2624
5629,2677,4271,2647
5303,2388,4163,2665
4745,2064,4084,2686
4072,1735,4015,2701
3389,1451,3959,2725
2740,1231,3888,2743
2151,1063,3835,2763
1626,917,3793,2777
1149,797,3772,2802
698,704,3738,2829
295,634,3710,2860
-30,572,3683,2877
-265,531,3679,2899
-437,514,3673,2921
-560,511,3679,2957
-648,500,3676,2985
-707,490,3679,3015
-756,486,3671,3038
-796,490,3679,3073
-839,483,3689,3101
-884,470,3710,3131
-934,456,3712,3153
-973,450,3710,3189
-1011,435,3701,3225
-1061,409,3710,3266
-1133,374,3712,3292
-1208,347,3710,3324
-1280,329,3689,3351
-1356,307,3679,3382
-1445,269,3674,3397
-1532,225,3679,3420
-1607,184,3665,3445
-1680,143,3648,3478
-1758,94,3625,3497
-1827,41,3616,3517
-1869,-11,3600,3532
-1886,-61,3585,3556
-1891,-115,3563,3572
-1886,-163,3554,3594
-1879,-207,3540,3612
-1886,-245,3523,3633
-1902,-283,3488,3640
-1886,-307,3460,3652
-1807,-312,3437,3665
-1680,-307,3429,3691
-1544,-302,3412,3704
-1415,-286,3398,3710
-1276,-248,3377,3704
-1120,-184,3367,3710
-948,-107,3348,3717
-766,-20,3336,3730
-584,70,3315,3728
-413,163,3305,3730
-251,259,3285,3726
-88,368,3273,3730
71,489,3253,3720
206,613,3242,3710
313,722,3222,3694
413,817,3211,3691
520,902,3198,3682
619,981,3211,3672
696,1053,3233,3647
766,1124,3273,3633
845,1191,3308,3620
914,1247,3367,3614
953,1282,3443,3593
973,1308,3554,3575
998,1330,3670,3551
1031,1349,3803,3536
1062,1359,3935,3513
1090,1369,4084,3498
1122,1381,4232,3483
1149,1390,4396,3478
1165,1388,4552,3460
1179,1390,4708,3440
1196,1398,4845,3412
1208,1410,4988,3401
1206,1411,5119,3391
1208,1410,5237,3382
1223,1410,5320,3358
1238,1410,5393,3343
1230,1400,5456,3330
1208,1390,5518,3324
1188,1385,5545,3302
1179,1390,5549,3285
1173,1390,5530,3268
1179,1390,5518,3266
1193,1387,5493,3254
1208,1390,5456,3247
1210,1390,5392,3238
1208,1390,5331,3247
1206,1386,5258,3249
1208,1390,5175,3247
1205,1391,5063,3229
1208,1390,4957,3227
1219,1384,4857,3232
1238,1390,4770,3247
1243,1401,4661,3244
1238,1410,4552,3247
1229,1401,4437,3250
1238,1390,4333,3266
1254,1384,4219,3273
1267,1390,4115,3285
1267,1391,4005,3292
1267,1390,3897,3305
1269,1386,3776,3308
1267,1390,3679,3324
1251,1389,3594,3341
1238,1390,3523,3362
1233,1387,3435,3368
1238,1390,3367,3382
1235,1390,3312,3398
1238,1390,3273,3420
1257,1386,3218,3426
1297,1390,3180,3440
1333,1397,3156,3455
1356,1410,3149,3478
1358,1413,3126,3485
1356,1410,3118,3498
1353,1404,3124,3513
1356,1410,3149,3536
1356,1421,3151,3544
1356,1430,3149,3556
1353,1430,3149,3570
1356,1430,3180,3594
1356,1431,3211,3604
1356,1430,3242,3614
1351,1419,3256,3618
1356,1410,3273,3633
1368,1406,3285,3639
1385,1410,3305,3652
1390,1403,3316,3659
1385,1390,3336,3672
1386,1373,3350,3674
1415,1369,3367,3691
1445,1369,3367,3708
1444,1369,3367,3730
1400,1360,3361,3735
1356,1349,3367,3749
1327,1336,3367,3763
1297,1328,3367,3788
1237,1323,3351,3796
1179,1328,3336,3807
1151,1337,3315,3817
1149,1349,3305,3846
1130,1351,3288,3865
1090,1349,3273,3884
1049,1346,3252,3895
1031,1349,3242,3923
1027,1351,3228,3950
1031,1349,3211,3981
1032,1339,3177,3995
1031,1328,3149,4020
1026,1324,3126,4043
1031,1328,3118,4077
1045,1333,3101,4101
1061,1328,3086,4135
1063,1321,3066,4169
1061,1328,3055,4213
1057,1349,3037,4245
1061,1369,3024,4290
1068,1396,3005,4334
1090,1451,2993,4387
1125,1509,2974,4422
1179,1492,2962,4464
1250,1335,2944,4505
1356,1063,2930,4561
1494,729,2911,4605
1650,368,2899,4657
1783,-18,2883,4701
1857,-409,2868,4754
1833,-795,2846,4797
1709,-1165,2837,4850
1531,-1489,2834,4893
1385,-1696,2837,4928
1313,-1775,2823,4929
1297,-1778,2806,4928
1291,-1768,2784,4920
1297,-1717,2775,4928
1321,-1578,2768,4925
1356,-1349,2775,4928
1374,-1092,2776,4922
1385,-838,2775,4928
1398,-589,2756,4924
1415,-327,2743,4928
1410,-62,2737,4922
1385,204,2743,4928
1344,457,2742,4923
1297,695,2743,4928
1236,912,2740,4923
1179,1124,2743,4928
1135,1331,2741,4923
1120,1533,2743,4928
1116,1714,2741,4923
1120,1880,2743,4928
1133,2030,2738,4923
1179,2166,2743,4928
1251,2279,2753,4923
1326,2371,2775,4928
1369,2439,2781,4923
1385,2493,2775,4928
1385,2535,2753,4923
1385,2575,2743,4928
1382,2614,2740,4923
1385,2657,2743,4928
1394,2696,2739,4923
1415,2738,2743,4928
1431,2777,2745,4923
1444,2820,2743,4928
1446,2858,2723,4923
1444,2902,2712,4928
1439,2953,2709,4923
1444,3024,2712,4928
1456,3098,2696,4923
1473,3168,2681,4928
1486,3224,2673,4923
1503,3290,2681,4928
1518,3357,2672,4923
1532,3413,2650,4928
1533,3431,2622,4923
1532,3433,2619,4928
1538,3430,2621,4923
1562,3433,2619,4928
1591,3431,2596,4923
1621,3433,2588,4928
1645,3433,2587,4923
1680,3433,2588,4928
1722,3426,2566,4923
1768,3433,2556,4928
1801,3444,2555,4923
1827,3433,2556,4928
1853,3363,2533,4923
1886,3249,2525,4928
1909,3109,2534,4923
1916,2963,2556,4928
1903,2802,2552,4923
1886,2636,2556,4928
1862,2468,2575,4923
1827,2309,2619,4928
1771,2144,2653,4923
1709,1982,2712,4928
1649,1827,2801,4923
1591,1696,2930,4928
1522,1578,3059,4923
1444,1471,3211,4928
1364,1368,3390,4923
1297,1287,3616,4928
1235,1227,3847,4923
1179,1185,4084,4928
1117,1141,4318,4923
1061,1104,4583,4928
1007,1073,4849,4923
973,1063,5113,4928
949,1051,5346,4923
943,1042,5580,4928
938,1027,5804,4923
943,1022,6017,4928
941,1018,6183,4923
943,1022,6329,4928
936,1020,6454,4923
943,1022,6578,4928
959,1019,6667,4923
1002,1022,6734,4928
1059,1019,6768,4923
1149,1022,6796,4928
1269,1030,6807,4923
1444,1063,6827,4928
1666,1118,6833,4923
1945,1206,6827,4928
2257,1322,6791,4923
2593,1471,6765,4928
2931,1636,6743,4923
3271,1798,6734,4928
3609,1944,6701,4923
3949,2084,6672,4928
4272,2220,6635,4923
4568,2350,6609,4928
4855,2475,6562,4923
5157,2616,6516,4928
5443,2767,6461,4923
5629,2902,6422,4928
5670,2998,6363,4923
5629,3065,6297,4928
5602,3105,6211,4923
5629,3086,6142,4928
5670,2964,6065,4923
5629,2738,5986,4928
5371,2433,5875,4922
4804,2084,5767,4928
3994,1721,5653,4925
3153,1390,5549,4928
2435,1125,5423,4916
1827,940,5300,4908
1248,805,5167,4888
707,695,5050,4870
266,599,4921,4836
-59,531,4801,4812
-312,492,4679,4780
-501,470,4583,4754
-628,448,4483,4711
-707,429,4396,4677
-784,415,4303,4639
-855,409,4240,4619
-910,398,4185,4588
-943,388,4146,4561
-983,378,4092,4518
-1031,368,4053,4483
-1083,348,4022,4445
-1120,327,4022,4425
-1158,305,4018,4403
-1208,286,4022,4387
-1279,265,4015,4354
-1356,245,4022,4329
-1429,221,4019,4301
-1503,184,4022,4290
-1588,133,4013,4270
-1680,82,4022,4251
-1763,39,4032,4217
-1827,0,4053,4193
-1868,-48,4053,4168
-1886,-102,4053,4155
-1888,-155,4045,4132
-1886,-204,4053,4116
-1887,-256,4053,4092
-1886,-307,4053,4077
-1883,-353,4035,4054
-1886,-388,4022,4039
-1894,-415,4002,4016
-1886,-429,3990,4000
-1836,-429,3971,3975
-1739,-409,3959,3962
-1612,-374,3941,3946
-1473,-327,3928,3942
-1321,-273,3907,3929
-1149,-204,3897,3923
-959,-122,3881,3908
-766,-20,3866,3904
-584,95,3831,3890
-413,225,3803,3884
-239,359,3780,3870
-59,490,3772,3865
116,608,3754,3852
265,715,3741,3846
388,817,3720,3830
501,920,3710,3826
611,1016,3690,3820
707,1104,3679,3826
785,1173,3659,3824
855,1226,3648,3826
922,1268,3626,3821
973,1308,3616,3826
1002,1343,3606,3824
1031,1369,3616,3826
1077,1381,3625,3819
1120,1390,3648,3826
1140,1400,3668,3833
1149,1410,3710,3846
1171,1412,3752,3842
1208,1410,3803,3846
1243,1408,3852,3848
1267,1410,3928,3865
1284,1410,4017,3872
1297,1410,4115,3884
1299,1408,4192,3889
1297,1410,4271,3904
1294,1410,4355,3910
1297,1410,4458,3923
1296,1407,4544,3928
1297,1410,4614,3942
1295,1412,4660,3949
1297,1410,4708,3962
