II,III,PLETH,ABP
3722,5663,7175,7479
3675,5700,7147,7390
3610,5696,7132,7291
3618,5700,7147,7212
3735,5738,7141,7108
3957,5893,7147,6999
4274,6220,7144,6866
4749,6763,7147,6750
5395,7422,7110,6622
6162,8115,7076,6502
6937,8801,7035,6366
7632,9468,7005,6253
8066,9819,6937,6138
8028,9468,6864,6040
7400,8305,6780,5923
6332,6763,6722,5827
5071,5313,6648,5738
3844,4154,6581,5684
2784,3271,6497,5624
2035,2802,6439,5578
1654,2842,6386,5527
1583,3285,6368,5507
1651,3834,6334,5485
1753,4347,6298,5471
1835,4754,6238,5441
1922,5024,6227,5436
2030,5133,6244,5431
2205,5217,6298,5436
2426,5327,6325,5413
2657,5410,6368,5400
2825,5344,6417,5389
2940,5217,6510,5400
3004,5125,6601,5396
3053,5120,6722,5400
3060,5110,6845,5396
3053,5120,7005,5400
3036,5178,7164,5380
3053,5314,7359,5365
3067,5416,7559,5350
3053,5410,7784,5365
2992,5277,7969,5368
2940,5120,8137,5365
2922,5018,8287,5338
2940,5024,8491,5329
2958,5098,8707,5324
2996,5217,8916,5329
3063,5321,9055,5310
3166,5410,9199,5294
3261,5460,9358,5270
3336,5507,9553,5258
3358,5523,9685,5233
3336,5507,9765,5223
3272,5418,9807,5215
3222,5314,9906,5223
3202,5233,10018,5207
3222,5217,10119,5187
3259,5191,10149,5158
3336,5120,10189,5152
3441,5022,10245,5136
3562,5024,10331,5116
3651,5140,10370,5072
3731,5314,10402,5045
3823,5430,10421,5019
3957,5507,10472,5009
4103,5555,10503,4983
4240,5603,10543,4974
4337,5631,10549,4966
4410,5700,10543,4974
4448,5801,10494,4956
4466,5893,10472,4938
4445,5879,10461,4919
4410,5797,10472,4938
4367,5712,10437,4965
4353,5700,10402,5009
4352,5704,10355,5047
4353,5700,10331,5116
4314,5679,10264,5193
4240,5700,10189,5294
4141,5723,10097,5387
4071,5700,10048,5507
4027,5594,9983,5637
4014,5507,9906,5791
4003,5502,9784,5929
4014,5603,9694,6075
4020,5737,9614,6211
4014,5893,9553,6359
3977,6021,9442,6485
3957,6086,9340,6608
3954,6022,9247,6711
3957,5893,9199,6821
3928,5764,9127,6911
3901,5700,9057,6999
3874,5650,8970,7056
3844,5603,8916,7106
3780,5538,8842,7135
3731,5507,8774,7177
3729,5519,8684,7200
3788,5603,8633,7212
3849,5704,8587,7190
3901,5797,8562,7177
3928,5846,8492,7158
3957,5893,8420,7141
3978,5908,8351,7089
4014,5893,8350,7035
4045,5857,8353,6974
4071,5893,8350,6928
4069,5987,8299,6858
4071,6086,8279,6786
4068,6126,8273,6695
4071,6183,8279,6608
4062,6258,8236,6499
4071,6280,8208,6395
4076,6130,8194,6282
4071,5893,8208,6182
4034,5711,8176,6059
4014,5700,8137,5933
4011,5787,8088,5785
4014,5893,8067,5649
3983,5925,8025,5512
3957,5893,7996,5400
3949,5795,7954,5286
3957,5700,7925,5187
3934,5622,7876,5084
3901,5603,7854,5009
3878,5623,7823,4934
3901,5700,7784,4867
3931,5794,7699,4784
3957,5893,7642,4725
3957,5927,7600,4678
3957,5893,7571,4654
3952,5789,7494,4614
3957,5700,7430,4583
3954,5660,7378,4552
3957,5700,7359,4548
3953,5750,7312,4531
3957,5797,7288,4512
3952,5823,7274,4481
3957,5893,7288,4477
3952,5985,7276,4475
3957,6086,7288,4477
3950,6114,7311,4453
3957,6086,7359,4441
3954,5994,7381,4434
3957,5893,7430,4441
3950,5779,7489,4423
3957,5700,7571,4405
3962,5667,7627,4391
3957,5700,7713,4405
3911,5724,7812,4410
3844,5700,7925,4405
3783,5644,7992,4380
3788,5700,8067,4370
3891,5917,8135,4364
4127,6280,8208,4370
4487,6715,8235,4364
4975,7246,8279,4370
5571,7824,8338,4370
6275,8405,8420,4370
7018,8947,8457,4347
7689,9468,8491,4334
8094,9751,8518,4328
8085,9468,8562,4334
7583,8458,8564,4318
6671,7053,8562,4299
5499,5694,8549,4274
4297,4637,8562,4263
3261,3876,8555,4242
2544,3478,8562,4228
2128,3514,8556,4206
1922,3961,8562,4192
1831,4567,8528,4168
1866,5120,8491,4157
1994,5490,8439,4140
2148,5700,8420,4121
2258,5752,8388,4081
2374,5700,8350,4050
2532,5583,8267,4025
2714,5507,8208,4015
2842,5485,8194,3992
2940,5507,8279,3979
3024,5476,8390,3962
3109,5410,8491,3944
3146,5329,8508,3903
3166,5314,8491,3873
3166,5340,8445,3848
3166,5410,8420,3837
3150,5467,8378,3812
3166,5507,8350,3801
3203,5507,8305,3797
3222,5507,8279,3801
3191,5504,8235,3784
3166,5507,8208,3766
3168,5472,8165,3744
3166,5410,8137,3730
3109,5309,8091,3705
3053,5217,8067,3695
3036,5141,8028,3691
3053,5120,7996,3695
3050,5116,7943,3675
3053,5120,7925,3659
3073,5104,7915,3651
3109,5120,7925,3659
3127,5160,7911,3647
3166,5217,7925,3624
3238,5225,7930,3593
3336,5217,7925,3588
3414,5226,7872,3587
3505,5314,7854,3588
3615,5423,7873,3567
3731,5507,7925,3553
3798,5511,7928,3541
3844,5507,7925,3553
3907,5555,7913,3553
4014,5700,7925,3553
4099,5841,7912,3540
4127,5893,7925,3553
4109,5810,7949,3576
4127,5700,7996,3624
4183,5645,7999,3675
4240,5700,7996,3766
4245,5795,7982,3885
4240,5893,7996,4050
4256,5952,7991,4228
4297,5990,7996,4441
4307,5967,7985,4672
4297,5893,7996,4938
4284,5775,7989,5201
4297,5700,7996,5471
4286,5676,7987,5721
4240,5700,7996,5969
4167,5705,7988,6187
4127,5700,7996,6395
4104,5660,7988,6574
4071,5603,7996,6750
4001,5525,7987,6898
3957,5507,7996,7035
3951,5571,7989,7140
3957,5700,7996,7248
3911,5757,7986,7338
3844,5700,7996,7425
3793,5565,7991,7481
3788,5507,7996,7532
3800,5563,7982,7565
3844,5700,7996,7603
3900,5807,7998,7619
3957,5893,7996,7638
3983,5973,7950,7639
4014,6086,7925,7638
4047,6163,7911,7615
4071,6183,7925,7603
4044,6133,7916,7583
4014,6086,7925,7567
3999,6035,7924,7517
4014,5990,7925,7461
4011,5922,7882,7394
4014,5893,7854,7354
4010,5883,7838,7303
4014,5893,7854,7248
3987,5882,7849,7157
3957,5893,7854,7070
3923,5904,7850,6974
3901,5893,7854,6892
3885,5858,7817,6787
3901,5893,7784,6679
3933,6000,7758,6550
3957,6086,7784,6431
3962,6048,7793,6299
4014,5990,7784,6182
4171,6066,7732,6052
4466,6376,7713,5933
4895,6848,7706,5800
5484,7439,7713,5684
6203,8100,7673,5566
6954,8792,7642,5471
7543,9325,7621,5372
7802,9468,7642,5294
7593,8975,7642,5212
6897,7825,7642,5152
5796,6213,7627,5087
4523,4541,7642,5045
3318,3139,7641,5000
2374,2222,7642,4974
1731,1822,7623,4934
1357,1932,7642,4903
1156,2416,7667,4868
1074,3092,7713,4867
1064,3708,7733,4867
1131,4154,7784,4867
1249,4401,7841,4840
1413,4541,7925,4832
1596,4604,7984,4828
1809,4637,8067,4832
2020,4634,8156,4808
2205,4637,8279,4796
2314,4606,8379,4791
2374,4541,8491,4796
2397,4423,8588,4774
2431,4347,8703,4761
2471,4324,8798,4755
2544,4347,8916,4761
2609,4341,9020,4740
2657,4347,9128,4725
2690,4425,9193,4717
2770,4637,9270,4725
2906,4954,9333,4709
3053,5314,9411,4690
3140,5591,9466,4674
3166,5700,9553,4690
3134,5602,9628,4695
3053,5410,9694,4690
2926,5243,9713,4662
2827,5217,9765,4654
2810,5322,9833,4651
2883,5507,9906,4654
2975,5627,9907,4632
3053,5603,9906,4619
3105,5446,9921,4610
3166,5314,9977,4619
3227,5281,9986,4604
3279,5314,9977,4583
3275,5266,9953,4553
3222,5120,9977,4548
3154,4958,9984,4541
3166,4927,9977,4548
3292,5034,9926,4542
3505,5217,9906,4548
3690,5349,9896,4542
3788,5410,9906,4548
3808,5409,9871,4540
3844,5410,9836,4548
3909,5387,9785,4553
3957,5314,9765,4583
3921,5137,9723,4611
3844,4927,9694,4654
3801,4781,9647,4682
3844,4830,9623,4725
3917,5047,9580,4774
3957,5314,9553,4867
3919,5443,9506,4979
3844,5410,9482,5116
3767,5284,9438,5245
3731,5217,9411,5400
3720,5234,9364,5564
3731,5314,9340,5756
3734,5369,9298,5931
3731,5410,9270,6111
3705,5447,9220,6278
3675,5507,9199,6466
3636,5525,9161,6643
3618,5507,9128,6821
3625,5501,9070,6967
3675,5603,9057,7106
3720,5720,9054,7215
3731,5700,9057,7319
3692,5492,9011,7392
3675,5314,8987,7461
3710,5330,8975,7510
3788,5507,8987,7567
3836,5620,8948,7606
3844,5603,8916,7638
3812,5518,8893,7639
3788,5507,8916,7638
3789,5602,8915,7619
3844,5797,8916,7603
3899,5960,8900,7565
3901,5990,8916,7532
3819,5858,8912,7479
3731,5700,8916,7425
3683,5562,8901,7348
3675,5410,8916,7283
3647,5190,8916,7211
3618,5024,8916,7141
3619,5000,8873,7036
3675,5120,8845,6928
3724,5268,8824,6810
3731,5410,8845,6715
3679,5470,8847,6606
3618,5410,8845,6502
3570,5261,8804,6373
3562,5217,8774,6253
3574,5339,8729,6119
3618,5507,8703,6004
3671,5520,8659,5886
3731,5410,8633,5791
3767,5281,8588,5692
3788,5217,8562,5613
3773,5183,8516,5530
3731,5217,8491,5471
3660,5303,8448,5408
3618,5410,8420,5365
3635,5462,8370,5316
3731,5507,8350,5294
3853,5561,8331,5269
3957,5603,8350,5258
3991,5547,8364,5232
3957,5410,8420,5223
3853,5217,8477,5212
3731,5024,8562,5223
3634,4860,8622,5219
3618,4830,8703,5223
3660,4958,8765,5215
3731,5217,8845,5223
3803,5509,8918,5219
3901,5797,9057,5223
3973,5980,9222,5214
3957,5990,9411,5223
3837,5811,9548,5222
3731,5603,9694,5223
3707,5467,9848,5199
3731,5410,10048,5187
3696,5350,10205,5178
3618,5314,10331,5187
3571,5306,10414,5183
3618,5314,10543,5187
3708,5267,10682,5182
3788,5217,10826,5187
3795,5197,10902,5180
3731,5217,10968,5187
3610,5193,11019,5187
3505,5120,11109,5187
3446,5007,11178,5163
3449,4927,11251,5152
3468,4913,11285,5145
3505,5024,11322,5152
3549,5212,11318,5134
3618,5410,11322,5116
3682,5505,11306,5091
3731,5507,11322,5080
3739,5447,11317,5057
3731,5410,11322,5045
3718,5389,11303,5025
3731,5410,11322,5009
3754,5471,11324,4970
3788,5603,11322,4938
3812,5709,11269,4910
3844,5700,11251,4903
3870,5548,11242,4884
3901,5410,11251,4867
3923,5367,11208,4841
3957,5410,11180,4832
3967,5443,11142,4813
3957,5507,11109,4796
3928,5598,11024,4757
3957,5700,10968,4725
4037,5745,10923,4694
4127,5797,10897,4690
4133,5853,10815,4686
4071,5893,10756,4690
3990,5905,10708,4672
3957,5990,10685,4654
3942,6104,10605,4628
3901,6086,10543,4619
3810,5872,10493,4601
3731,5700,10472,4583
3740,5754,10398,4553
3901,5990,10331,4548
4201,6242,10271,4546
4636,6569,10260,4548
5206,7041,10220,4523
5936,7632,10189,4512
6741,8222,10141,4507
7463,8792,10119,4512
7892,9174,10072,4491
7915,9081,10048,4477
7461,8309,10006,4468
6558,7053,9977,4477
5306,5598,9922,4461
3957,4154,9906,4441
2782,2883,9897,4414
1979,2125,9906,4405
1537,2075,9867,4396
1357,2608,9836,4405
1323,3341,9790,4407
1413,4058,9765,4405
1589,4662,9713,4381
1809,5120,9694,4370
2008,5351,9682,4366
2205,5410,9694,4370
2416,5368,9659,4349
2657,5314,9623,4334
2860,5248,9573,4326
2996,5217,9553,4334
3043,5179,9509,4321
3053,5120,9482,4299
3039,5025,9437,4268
3053,5024,9411,4263
3089,5157,9363,4261
3166,5410,9340,4263
3238,5672,9301,4244
3279,5893,9270,4228
3247,5986,9214,4204
3166,5893,9199,4192
3080,5636,9192,4171
3053,5410,9199,4157
3088,5369,9157,4135
3166,5507,9128,4121
3233,5621,9110,4099
3279,5603,9128,4086
3301,5479,9102,4065
3336,5410,9057,4050
3383,5459,8994,4026
3449,5603,8987,4015
3492,5705,8984,3996
3505,5700,8987,3979
3462,5574,8942,3940
3392,5410,8916,3908
3315,5216,8899,3879
3279,5024,8916,3873
3269,4862,8890,3854
3279,4830,8845,3837
3287,4905,8781,3807
3336,5024,8774,3801
3429,5108,8775,3796
3562,5217,8774,3801
3667,5339,8725,3791
3731,5410,8703,3801
3753,5338,8694,3821
3788,5217,8703,3873
3851,5157,8664,3935
3957,5217,8633,4050
4056,5308,8611,4202
4127,5410,8633,4405
4168,5523,8631,4618
4240,5700,8633,4867
4332,5899,8619,5134
4410,6086,8633,5436
4436,6180,8627,5732
4466,6183,8633,6040
4503,6120,8621,6328
4523,6086,8633,6608
4490,6083,8627,6845
4466,6086,8633,7070
4467,6039,8620,7268
4466,5990,8633,7461
4424,5962,8631,7613
4410,5990,8633,7745
4441,6030,8592,7848
4466,6086,8562,7958
4398,6108,8538,8050
4297,6086,8562,8136
4237,6018,8568,8188
4240,5990,8562,8242
4225,5994,8513,8279
4184,5990,8491,8314
4136,5903,8479,8313
4127,5797,8491,8314
4126,5715,8461,8305
4127,5700,8420,8314
4099,5713,8364,8298
4071,5797,8350,8278
4047,5929,8341,8235
4071,6086,8350,8207
4104,6166,8319,8167
4127,6183,8279,8136
4097,6139,8220,8081
4071,6086,8208,8029
4056,5988,8205,7955
4071,5893,8208,7887
4068,5839,8168,7796
4071,5893,8137,7710
4084,5997,8097,7610
4127,6086,8067,7532
4163,6098,8011,7443
4184,6086,7996,7354
4176,6100,7994,7229
4184,6183,7996,7106
4242,6293,7949,6971
4410,6473,7925,6857
4689,6795,7918,6730
5088,7342,7925,6608
5606,7991,7882,6463
6275,8598,7854,6324
7033,9124,7843,6171
7745,9661,7854,6040
8199,10031,7815,5905
8254,9854,7784,5791
7824,8892,7766,5670
6954,7439,7784,5578
5769,5954,7754,5493
4523,4734,7713,5436
3453,3811,7677,5363
2714,3285,7713,5294
2271,3220,7752,5209
2035,3575,7784,5152
1918,4127,7767,5103
1922,4734,7784,5080
2013,5280,7829,5044
2148,5700,7925,5009
2276,5894,7997,4962
2431,5893,8067,4938
2621,5758,8118,4916
2827,5603,8208,4903
2967,5467,8300,4864
3053,5410,8420,4832
3104,5393,8520,4801
3166,5410,8633,4796
3188,5404,8726,4781
3166,5410,8845,4761
3097,5409,8949,4717
3053,5410,9057,4690
3038,5343,9125,4665
3053,5217,9199,4654
3054,5078,9257,4631
3053,5024,9340,4619
3049,5026,9404,4600
3053,5024,9482,4583
3048,4988,9544,4543
3053,5024,9623,4512
3070,5126,9665,4485
3109,5217,9694,4477
3139,5211,9702,4456
3166,5217,9765,4441
3185,5294,9839,4419
3222,5410,9906,4405
3270,5461,9903,4381
3336,5507,9906,4370
3393,5594,9924,4352
3449,5700,9977,4334
3494,5698,9984,4294
3562,5603,9977,4263
3641,5480,9956,4238
3731,5410,9977,4228
3796,5379,9980,4206
3844,5410,9977,4192
3885,5485,9933,4173
3957,5603,9906,4157
4042,5705,9864,4118
4127,5797,9836,4086
4186,5857,9785,4057
4240,5893,9765,4050
4276,5861,9731,4032
4297,5797,9694,4015
4289,5748,9610,3989
4297,5797,9553,3979
4322,5874,9506,3960
4353,5893,9482,3944
4337,5797,9409,3916
4297,5700,9340,3908
4268,5665,9279,3903
4297,5700,9270,3908
4339,5735,9239,3899
4353,5797,9199,3908
4303,5861,9117,3929
4240,5893,9057,3979
4193,5840,9001,4026
4184,5797,8987,4086
4162,5816,8952,4146
4127,5893,8916,4228
4079,5915,8855,4309
4071,5893,8845,4405
4071,5863,8844,4502
4071,5893,8845,4619
4033,5909,8796,4726
4014,5893,8774,4832
4007,5853,8766,4917
4014,5893,8774,5009
3989,5992,8732,5096
3957,6086,8703,5187
3939,6099,8689,5259
3957,6086,8703,5329
3967,6076,8671,5383
3957,6086,8633,5436
3963,6122,8583,5469
4071,6280,8562,5507
4268,6524,8518,5530
4523,6763,8491,5542
4853,6940,8450,5524
5371,7246,8420,5507
6043,7796,8366,5487
6728,8502,8350,5471
7324,9055,8344,5425
7858,9275,8350,5365
8167,9055,8307,5288
7915,8405,8279,5223
6957,7367,8261,5150
5654,6183,8279,5080
4467,5107,8272,4993
3562,4347,8279,4903
2827,3931,8275,4794
2261,3864,8279,4690
1940,4084,8238,4578
1866,4541,8208,4477
1899,5109,8187,4364
1979,5700,8208,4263
2083,6195,8208,4163
2205,6569,8208,4086
2296,6829,8192,4009
2374,7053,8208,3944
2441,7206,8213,3866
2488,7246,8208,3801
2468,7124,8144,3738
2431,6956,8067,3695
2421,6823,7976,3651
2488,6763,7925,3624
2575,6660,7879,3597
2657,6473,7854,3588
2690,6187,7809,3570
2714,5893,7784,3553
2749,5624,7762,3524
2827,5410,7784,3517
2914,5210,7790,3515
2996,5024,7784,3517
3054,4848,7734,3497
3109,4734,7713,3482
3147,4665,7702,3472
3166,4637,7713,3482
3158,4615,7697,3482
3166,4637,7713,3482
3189,4680,7740,3475
3222,4734,7784,3482
3241,4764,7780,3482
3279,4830,7784,3482
3349,4924,7798,3462
3449,5024,7854,3446
3521,5051,7888,3433
3562,5024,7925,3446
3578,4939,7947,3462
3618,4830,7996,3482
3685,4700,8027,3481
3788,4637,8067,3482
3898,4655,8090,3476
4014,4734,8137,3482
4106,4788,8169,3478
4184,4830,8208,3482
4238,4868,8229,3478
4297,4927,8279,3482
4351,4974,8318,3477
4410,5024,8350,3482
4444,5039,8338,3478
4466,5024,8350,3482
4466,4987,8375,3474
4466,5024,8420,3482
4459,5121,8422,3491
4466,5217,8420,3517
4466,5227,8409,3541
4466,5217,8420,3588
4456,5236,8412,3646
4466,5314,8420,3730
4475,5396,8418,3811
4466,5507,8420,3908
4412,5619,8383,4014
4353,5700,8350,4157
4293,5675,8305,4310
4240,5603,8279,4477
4171,5558,8233,4630
4127,5603,8208,4796
4113,5665,8173,4957
4127,5700,8137,5116
4125,5687,8059,5244
4127,5700,7996,5365
4125,5738,7943,5470
4127,5797,7925,5578
4116,5836,7886,5666
4127,5893,7854,5756
4139,5949,7809,5830
4127,5990,7784,5898
4064,5978,7741,5935
4014,5990,7713,5969
4001,6061,7670,5989
4014,6183,7642,6004
3992,6233,7596,5989
3957,6183,7571,5969
3923,6066,7533,5943
3901,5990,7501,5933
3864,5944,7448,5905
3844,5893,7430,5862
3840,5788,7422,5790
3844,5700,7430,5720
3817,5667,7395,5644
3788,5700,7359,5578
3759,5715,7312,5492
3731,5700,7288,5400
3671,5648,7245,5289
3618,5603,7218,5187
3596,5550,7197,5078
3618,5507,7218,4974
3629,5448,7223,4849
3618,5410,7218,4725
3584,5413,7172,4592
3562,5507,7147,4477
3535,5604,7131,4361
3505,5603,7147,4263
3464,5434,7144,4163
3449,5217,7147,4086
3447,5060,7135,4008
3449,5024,7147,3944
3419,5046,7143,3877
3392,5120,7147,3837
3379,5212,7134,3799
3392,5314,7147,3766
3392,5370,7148,3717
3392,5410,7147,3695
3402,5447,7106,3689
3449,5507,7076,3695
3491,5529,7056,3674
3505,5507,7076,3659
3475,5443,7079,3651
3449,5410,7076,3659
3438,5401,7055,3653
3449,5410,7076,3659
3448,5400,7107,3672
3449,5410,7147,3695
3446,5419,7142,3695
3449,5410,7147,3695
3426,5325,7161,3691
3392,5217,7218,3695
3351,5132,7255,3687
3336,5120,7288,3695
3329,5121,7304,3709
3336,5120,7359,3730
3333,5131,7421,3728
3336,5217,7501,3730
3331,5304,7559,3740
3336,5314,7642,3766
3332,5233,7714,3771
3336,5217,7784,3766
3332,5303,7810,3754
3336,5410,7854,3766
3329,5419,7912,3782
3336,5410,7996,3801
3365,5448,8038,3802
3449,5507,8067,3801
3546,5475,8083,3795
3618,5410,8137,3801
3627,5405,8178,3801
3618,5507,8208,3801
3627,5620,8199,3793
3675,5700,8208,3801
3715,5712,8228,3805
3731,5700,8279,3801
3710,5704,8292,3776
3675,5797,8279,3766
3618,5899,8228,3764
3562,5893,8208,3766
3515,5714,8200,3744
3505,5507,8208,3730
3491,5374,8175,3725
3449,5314,8137,3730
3371,5217,8088,3712
3336,5120,8067,3695
3369,5103,8030,3685
3449,5217,7996,3695
3481,5346,7945,3684
3449,5410,7925,3659
3378,5399,7894,3628
3336,5410,7854,3624
3323,5430,7772,3625
3336,5410,7713,3624
3336,5305,7665,3600
3336,5217,7642,3588
3327,5191,7597,3584
3336,5217,7571,3588
3350,5209,7537,3570
3392,5217,7501,3553
3441,5278,7419,3541
3505,5410,7359,3553
3543,5497,7312,3557
3562,5507,7288,3553
3538,5423,7238,3530
3505,5314,7218,3517
3464,5192,7212,3508
3449,5120,7218,3517
3444,5122,7175,3519
3449,5217,7147,3517
3444,5330,7136,3497
3449,5410,7147,3482
3463,5439,7110,3471
3505,5507,7076,3482
3581,5631,7055,3485
3731,5797,7076,3482
3979,5953,7076,3458
4353,6183,7076,3446
4850,6565,7064,3440
5484,7149,7076,3446
6214,7840,7071,3442
6954,8502,7076,3446
7522,8886,7067,3446
7745,8792,7076,3446
7477,8126,7070,3426
6728,7053,7076,3411
5639,5803,7068,3401
4466,4637,7076,3411
3397,3734,7069,3411
2544,3285,7076,3411
1946,3330,7069,3404
1640,3768,7076,3411
1559,4327,7069,3412
1583,4830,7076,3411
1599,5209,7069,3390
1640,5507,7076,3375
1747,5660,7069,3365
1922,5603,7076,3375
2096,5328,7069,3379
2261,5024,7076,3375
2409,4839,7069,3352
2544,4830,7076,3340
2635,4904,7069,3333
2714,5024,7076,3340
2761,5108,7069,3336
2770,5120,7076,3340
2726,5023,7069,3339
2714,4927,7076,3340
2757,4893,7069,3320
2827,4927,7076,3304
2845,4963,7069,3294
2827,5024,7076,3304
2812,5113,7069,3307
2827,5217,7076,3304
2833,5276,7069,3282
2827,5314,7076,3269
2816,5302,7069,3260
2827,5217,7076,3269
2833,5025,7069,3271
2827,4830,7076,3269
2795,4694,7068,3248
2770,4637,7076,3233
2757,4608,7069,3223
2770,4637,7076,3233
2789,4717,7068,3236
2827,4830,7076,3233
2874,4919,7070,3210
2940,5024,7076,3198
2997,5135,7067,3188
3053,5217,7076,3198
3102,5195,7071,3195
3166,5120,7076,3198
3224,5044,7064,3190
3279,5024,7076,3198
3324,5040,7077,3194
3392,5120,7076,3198
3473,5221,7035,3198
3562,5314,7005,3233
3639,5356,6987,3287
3731,5410,7005,3375
3824,5470,7006,3476
3901,5507,7005,3624
3931,5461,6990,3810
3957,5410,7005,4050
4002,5419,7009,4304
4071,5507,7005,4583
4111,5575,6961,4870
4127,5603,6934,5187
4137,5618,6919,5485
4184,5700,6934,5756
4229,5811,6931,5982
4240,5893,6934,6217
4188,5870,6925,6441
4127,5797,6934,6644
4084,5721,6928,6788
4071,5700,6934,6928
4045,5693,6927,7069
4014,5700,6934,7212
3977,5694,6926,7307
3957,5700,6934,7390
3930,5694,6930,7471
3901,5700,6934,7567
3862,5695,6923,7629
3844,5700,6934,7674
3837,5694,6937,7702
3844,5700,6934,7745
3842,5670,6892,7767
3844,5603,6864,7781
3838,5515,6847,7772
3844,5507,6864,7781
3857,5580,6861,7780
3901,5700,6864,7781
3941,5791,6854,7746
3957,5893,6864,7710
3927,5999,6858,7663
3901,6086,6864,7638
3891,6070,6856,7601
3901,5990,6864,7567
3894,5907,6857,7511
3901,5893,6864,7461
3922,5893,6857,7389
3957,5893,6864,7319
3962,5903,6856,7225
3957,5990,6864,7141
3949,6080,6858,7046
3957,6086,6864,6963
3955,5976,6855,6858
3957,5893,6864,6750
3953,5886,6860,6620
3957,5893,6864,6502
3952,5804,6851,6373
3957,5700,6864,6253
3957,5661,6866,6108
3957,5700,6864,5969
3947,5709,6820,5827
3957,5700,6793,5720
3967,5690,6777,5612
3957,5700,6793,5507
3898,5662,6789,5384
3844,5603,6793,5294
3823,5537,6785,5216
3844,5507,6793,5152
3852,5489,6781,5067
3844,5507,6793,5009
3828,5516,6812,4967
3844,5507,6864,4938
3871,5472,6896,4878
3901,5507,6934,4832
3901,5600,6957,4802
3901,5700,7005,4796
3892,5710,7056,4761
3901,5700,7147,4725
3896,5716,7241,4693
3901,5797,7359,4690
3894,5858,7457,4673
3901,5893,7571,4654
3899,5892,7670,4626
3901,5893,7784,4619
3896,5885,7877,4603
3901,5893,7996,4583
3884,5895,8122,4541
3844,5893,8279,4512
3819,5871,8399,4487
3901,5893,8491,4477
4092,5982,8544,4454
4353,6183,8633,4441
4674,6491,8735,4422
5145,6956,8845,4405
5766,7552,8890,4366
6445,8212,8916,4334
7076,8744,8929,4307
7632,8985,8987,4299
7946,8777,9047,4280
7745,8115,9128,4263
6906,7078,9173,4239
5710,5893,9199,4228
4548,4781,9184,4208
3618,3961,9199,4192
2874,3514,9225,4168
2318,3478,9270,4157
1996,3786,9270,4137
1922,4347,9270,4121
1967,4948,9257,4095
2035,5410,9270,4086
2097,5629,9262,4071
2205,5700,9270,4050
2360,5705,9263,4007
2544,5700,9270,3979
2697,5652,9236,3958
2827,5603,9199,3944
2936,5549,9146,3905
3053,5507,9128,3873
3130,5440,9094,3848
3166,5410,9057,3837
3156,5402,8997,3802
3166,5410,8987,3766
3188,5392,8988,3735
3222,5410,8987,3730
3227,5460,8915,3717
3222,5507,8845,3695
3214,5499,8789,3653
3222,5507,8774,3624
3224,5552,8715,3599
3222,5603,8633,3588
3215,5571,8534,3568
3222,5507,8491,3553
3224,5469,8455,3531
3222,5507,8420,3517
3211,5555,8342,3495
3222,5603,8279,3482
3246,5615,8224,3463
3279,5603,8208,3446
3299,5548,8171,3420
3336,5507,8137,3411
3384,5488,8087,3408
3449,5507,8067,3411
3499,5509,8030,3392
3562,5507,7996,3375
3636,5494,7940,3354
3731,5507,7925,3340
3816,5509,7920,3313
3901,5507,7925,3304
3980,5488,7887,3301
4071,5507,7854,3304
4153,5546,7812,3283
4240,5603,7784,3269
4323,5640,7732,3260
4410,5700,7713,3269
4458,5781,7704,3265
4466,5893,7713,3269
4449,5989,7678,3266
4466,6086,7642,3269
4503,6153,7597,3257
4523,6183,7571,3269
4492,6142,7523,3295
4466,6086,7501,3340
4463,6029,7489,3367
4466,5990,7501,3411
4419,5931,7470,3477
4353,5893,7430,3588
4289,5876,7376,3706
4240,5893,7359,3837
4176,5893,7346,3967
4127,5893,7359,4121
4094,5883,7355,4276
4071,5893,7359,4441
4013,5890,7346,4595
3957,5893,7359,4761
3916,5885,7362,4920
3901,5893,7359,5080
3870,5890,7315,5211
3844,5893,7288,5329
3828,5883,7272,5431
3844,5893,7288,5542
3865,5894,7284,5638
3901,5893,7288,5720
3930,5875,7280,5771
3957,5893,7288,5827
3959,5932,7279,5878
3957,5990,7288,5933
3951,6029,7288,5957
3957,6086,7288,5969
3955,6116,7248,5964
3957,6086,7218,5969
3952,5975,7197,5956
3957,5893,7218,5933
3955,5873,7222,5891
3957,5893,7218,5862
3951,5880,7175,5828
3957,5893,7147,5791
3955,5939,7126,5722
3957,5990,7147,5649
3946,5955,7154,5571
3957,5893,7147,5507
3961,5833,7100,5423
3957,5797,7076,5329
3922,5735,7064,5216
3901,5700,7076,5116
3880,5692,7068,5010
3844,5700,7076,4903
3775,5683,7076,4773
3731,5700,7076,4654
3725,5748,7035,4538
3731,5797,7005,4441
3728,5810,6987,4331
3788,5893,7005,4228
3942,6090,7004,4126
4184,6376,7005,4050
4518,6671,6994,3974
5032,7053,7005,3908
5698,7582,7001,3841
6388,8212,7005,3801
6994,8684,6995,3764
7519,8792,7005,3730
7811,8441,7000,3682
7576,7729,7005,3659
6677,6762,6994,3653
5427,5700,7005,3659
4248,4694,7002,3640
3336,3961,7005,3624
2634,3614,6988,3613
2148,3671,7005,3624
1906,3990,7032,3623
1866,4444,7076,3624
1884,4880,7077,3617
1922,5217,7076,3624
2003,5379,7082,3621
2148,5410,7147,3624
2297,5358,7218,3619
2431,5314,7288,3624
2556,5290,7317,3620
