I,MCL,ABP,RESP
14457,3361,4376,211
14844,3347,4542,192
14921,3417,4705,192
14844,3523,4873,192
14865,3540,5003,172
14972,3523,5109,153
14911,3536,5197,153
14844,3523,5299,153
14860,3405,5382,134
14844,3288,5441,115
14582,3268,5459,115
14332,3288,5488,115
14273,3221,5528,96
14332,3112,5583,77
14222,3054,5609,76
14076,3053,5630,77
14068,3014,5643,59
14204,2936,5677,38
14130,2876,5714,36
13820,2877,5772,38
13549,2869,5822,23
13692,2818,5866,0
14004,2754,5883,-6
14076,2760,5914,0
13809,2806,5939,-8
13692,2818,5961,-38
13810,2771,5951,-67
13820,2760,5961,-77
13486,2801,5983,-73
13309,2818,6008,-77
13502,2750,5987,-94
13692,2701,5961,-115
13476,2726,5946,-134
13309,2760,5961,-153
13522,2722,5947,-176
13820,2701,5914,-192
13725,2755,5870,-194
13564,2818,5866,-192
13624,2794,5870,-203
13692,2760,5866,-230
13446,2784,5819,-256
13309,2818,5772,-269
13509,2785,5733,-268
13692,2760,5724,-269
13468,2789,5703,-281
13309,2818,5677,-307
13503,2792,5628,-333
13692,2818,5583,-345
13467,2943,5527,-343
13309,3053,5488,-345
13512,3037,5441,-362
13692,2995,5393,-384
13442,3017,5318,-392
13309,3053,5251,-384
13660,3017,5179,-375
14076,2995,5109,-384
13990,3035,5012,-405
13820,3053,4920,-422
13987,2962,4822,-424
14204,2877,4731,-422
13935,2891,4624,-422
13564,2936,4542,-422
13638,2889,4467,-418
14076,2818,4400,-422
14235,2824,4314,-440
14076,2877,4258,-460
13979,2848,4225,-465
14204,2760,4211,-460
14407,2730,4175,-457
14332,2818,4163,-460
13990,2902,4177,-461
13692,2877,4211,-460
13474,2781,4211,-460
13309,2760,4211,-460
13182,2809,4222,-459
13309,2818,4258,-460
13539,2737,4266,-462
13564,2701,4258,-460
13251,2764,4243,-455
13053,2818,4258,-460
13155,2759,4266,-479
13309,2701,4258,-499
13176,2744,4223,-503
13053,2818,4211,-499
13153,2799,4210,-496
13309,2760,4211,-499
13188,2781,4181,-499
13053,2818,4163,-499
13129,2785,4159,-498
13309,2760,4163,-499
13265,2793,4137,-497
13181,2818,4116,-499
13208,2765,4108,-501
13309,2760,4116,-499
13231,2832,4095,-493
13181,2877,4069,-499
13234,2815,4052,-518
13309,2818,4069,-537
13175,2940,4075,-541
13053,2995,4069,-537
13112,2876,4041,-535
13309,2818,4021,-537
13319,2950,3996,-537
13181,3053,3974,-537
13116,2941,3942,-538
13309,2818,3927,-537
13441,2837,3920,-533
13309,2877,3927,-537
13157,2954,3910,-555
13692,3464,3879,-576
15101,4526,3840,-581
17148,5754,3832,-576
19576,6894,3834,-571
22266,8103,3832,-576
24166,9040,3803,-579
23802,8690,3785,-576
20918,6660,3779,-569
17403,4110,3785,-576
15133,2522,3764,-594
14204,2173,3737,-614
13414,2326,3720,-619
12413,2525,3737,-614
11731,2800,3747,-609
11773,3112,3737,-614
12124,3184,3703,-617
12413,2995,3690,-614
12533,2808,3689,-607
12669,2818,3690,-614
12868,2898,3664,-633
13181,2877,3643,-652
13373,2758,3634,-656
13309,2701,3643,-652
13067,2734,3626,-649
13053,2760,3596,-652
13196,2707,3559,-653
13181,2701,3548,-652
12839,2756,3545,-651
12669,2760,3548,-652
12842,2638,3530,-652
13053,2584,3501,-652
12864,2682,3463,-651
12541,2760,3454,-652
12429,2668,3455,-652
12541,2584,3454,-652
12557,2658,3425,-652
12541,2760,3406,-652
12589,2696,3400,-652
12669,2584,3406,-652
12594,2584,3386,-652
12541,2642,3359,-652
12592,2616,3342,-651
12669,2584,3359,-652
12587,2636,3369,-652
12541,2701,3359,-652
12600,2668,3324,-651
12669,2642,3312,-652
12581,2704,3312,-653
12541,2760,3312,-652
12577,2700,3283,-649
12541,2642,3264,-652
12288,2689,3260,-657
12157,2760,3264,-652
12303,2734,3240,-632
12541,2701,3217,-614
12522,2750,3206,-608
12413,2818,3217,-614
12417,2794,3216,-616
12541,2760,3217,-614
12513,2803,3216,-612
12413,2877,3217,-614
12394,2862,3193,-614
12541,2818,3170,-614
12607,2860,3156,-614
12541,2995,3170,-614
12402,3077,3173,-612
12413,3053,3170,-614
12521,2989,3156,-616
12669,2995,3170,-614
12762,3039,3191,-608
12925,3053,3217,-614
13088,3025,3216,-632
13181,3053,3217,-652
13133,3133,3225,-657
13181,3171,3264,-652
13356,3121,3306,-649
13564,3112,3359,-652
13656,3198,3413,-654
13820,3288,3501,-652
14054,3286,3607,-650
14204,3288,3737,-652
14147,3355,3868,-653
14204,3406,4021,-652
14466,3361,4180,-650
14716,3347,4352,-652
14709,3436,4514,-655
14716,3523,4684,-652
14830,3494,4834,-646
14844,3464,4968,-652
14583,3509,5062,-671
14460,3523,5157,-691
14619,3402,5250,-695
14716,3288,5346,-691
14399,3284,5403,-687
14076,3288,5441,-691
14043,3172,5459,-692
14076,3053,5488,-691
13809,3039,5508,-689
13564,3053,5535,-691
13593,2983,5553,-690
13692,2936,5583,-691
13497,2994,5602,-690
13309,3053,5630,-691
13384,2960,5649,-690
13564,2818,5677,-691
13464,2792,5695,-691
13309,2877,5724,-691
13363,2897,5744,-688
13564,2818,5772,-691
13517,2758,5790,-693
13309,2818,5819,-691
13195,2897,5827,-685
13309,2877,5819,-691
13335,2793,5784,-709
13181,2818,5772,-729
12983,2943,5768,-733
13053,2995,5772,-729
13246,2892,5746,-726
13309,2818,5724,-729
13129,2875,5700,-730
13053,2936,5677,-729
13171,2871,5625,-727
13309,2818,5583,-729
13232,2879,5550,-729
13181,2936,5535,-729
13253,2866,5491,-728
13309,2818,5441,-729
13144,2888,5383,-729
13053,2936,5346,-729
13170,2849,5296,-728
13309,2818,5251,-729
13180,2951,5198,-728
13053,3053,5157,-729
13134,2960,5092,-728
13309,2877,5015,-729
13266,2964,4912,-728
13181,3053,4826,-729
13213,2961,4747,-728
13309,2877,4684,-729
13240,2963,4594,-728
13181,3053,4494,-729
13230,2963,4383,-728
13309,2877,4305,-729
13224,2960,4246,-728
13181,3053,4211,-729
13247,2966,4161,-728
13309,2877,4116,-729
13203,2956,4074,-728
13181,3053,4069,-729
13283,2972,4068,-728
13309,2877,4069,-729
13071,2947,4054,-728
12925,3053,4069,-729
13030,2989,4093,-728
13181,2877,4116,-729
13062,2898,4107,-728
12925,2995,4116,-729
12962,2989,4140,-729
13053,2936,4163,-729
12882,2947,4141,-728
12669,2995,4116,-729
12688,2969,4106,-729
12925,2936,4116,-729
12938,2980,4096,-727
12669,3053,4069,-729
12409,3008,4051,-730
12541,2877,4069,-729
12869,2823,4077,-726
13053,2936,4069,-729
12954,3049,4036,-733
12925,2995,4021,-729
13060,2835,4016,-709
13181,2818,4021,-691
13083,2965,4015,-685
13053,3053,4021,-691
13193,2956,4024,-692
13309,2877,4021,-691
13157,2956,3992,-689
13053,3053,3974,-691
13166,3000,3969,-691
13309,2936,3974,-691
13181,2992,3952,-690
13053,3053,3927,-691
13103,2967,3899,-689
13181,2877,3879,-691
13027,2937,3847,-691
12925,3053,3832,-691
13005,3062,3828,-687
13053,3053,3832,-691
12816,3121,3809,-695
12669,3171,3785,-691
12825,3097,3759,-671
13053,3053,3737,-652
12991,3142,3703,-647
12925,3229,3690,-652
13084,3157,3690,-654
13309,3053,3690,-652
13265,3044,3660,-650
13181,3053,3643,-652
13232,2974,3640,-652
13309,2936,3643,-652
13194,3010,3615,-652
13181,3053,3596,-652
13385,2933,3592,-651
13564,2818,3596,-652
13425,2856,3568,-653
13309,2936,3548,-652
13461,2888,3544,-649
13692,2818,3548,-652
13584,2875,3522,-657
13309,2995,3501,-652
13156,2988,3495,-632
13181,2877,3501,-614
13090,2803,3477,-608
12925,2818,3454,-614
12832,2813,3445,-616
12925,2760,3454,-614
13008,2736,3434,-612
13053,2818,3406,-614
13077,2902,3389,-614
13181,2877,3406,-614
13189,2788,3417,-613
13053,2818,3406,-614
12863,2952,3372,-614
12925,2995,3359,-614
13124,2872,3358,-613
13181,2818,3359,-614
12966,2937,3333,-613
12925,3053,3312,-614
13136,2973,3302,-613
13309,2877,3312,-614
13143,2934,3310,-613
13053,3053,3312,-614
13209,3048,3311,-613
13309,2995,3312,-614
13099,3012,3288,-613
13053,3053,3264,-614
13275,3017,3251,-613
13309,2995,3264,-614
13029,3043,3270,-613
13181,3053,3264,-614
13687,2920,3237,-613
13564,2877,3217,-614
12818,3283,3206,-613
13309,4228,3217,-614
15876,5397,3222,-613
19067,6518,3217,-614
21330,7579,3189,-613
23034,8514,3170,-614
24206,8699,3160,-613
23290,7457,3170,-614
19578,5061,3171,-613
15484,2877,3170,-614
13531,2009,3161,-614
13309,2290,3170,-614
12781,2780,3174,-613
11773,2995,3170,-614
11442,3070,3142,-614
12029,3171,3122,-614
12477,3177,3114,-612
12413,3053,3122,-614
12309,2950,3121,-615
12541,2995,3122,-614
12734,3076,3119,-611
12669,3053,3122,-614
12493,2916,3118,-618
12541,2818,3122,-614
12672,2842,3123,-594
12669,2936,3122,-576
12486,2931,3099,-570
12541,2818,3075,-576
12842,2714,3061,-578
13053,2760,3075,-576
12825,2862,3083,-573
12541,2877,3075,-576
12523,2791,3044,-576
12669,2760,3028,-576
12628,2826,3025,-574
12541,2877,3028,-576
12506,2817,3005,-575
12413,2760,2981,-576
12167,2784,2968,-575
12157,2818,2981,-576
12421,2760,2986,-575
12541,2701,2981,-576
12234,2720,2954,-575
12029,2760,2933,-576
12212,2724,2921,-575
12413,2701,2933,-576
12208,2756,2941,-575
12029,2818,2933,-576
12199,2790,2902,-575
12413,2760,2886,-576
12227,2791,2884,-575
12029,2818,2886,-576
12169,2771,2862,-575
12413,2760,2839,-576
12308,2831,2828,-575
12157,2877,2839,-576
12286,2824,2839,-575
12541,2818,2839,-576
12513,2925,2832,-575
12413,2995,2839,-576
12463,2902,2837,-575
12541,2818,2839,-576
12345,2901,2833,-575
12157,3053,2839,-576
12251,3069,2836,-575
12541,2995,2839,-576
12617,2982,2834,-575
12541,3053,2839,-576
12518,3078,2834,-575
12669,3053,2839,-576
12801,3068,2845,-576
12925,3171,2886,-576
13040,3249,2945,-574
13181,3229,3028,-576
13205,3160,3109,-577
13181,3171,3217,-576
13172,3248,3344,-572
13309,3288,3501,-576
13489,3243,3658,-580
13692,3229,3832,-576
13860,3293,4011,-556
14076,3347,4211,-537
14242,3307,4401,-532
14332,3288,4589,-537
14336,3380,4756,-539
14460,3523,4920,-537
14674,3597,5052,-535
14844,3640,5157,-537
14794,3692,5225,-538
14716,3699,5299,-537
14734,3605,5369,-536
14844,3523,5441,-537
14825,3520,5485,-537
14716,3523,5535,-537
14565,3436,5582,-536
14460,3347,5630,-537
14320,3318,5650,-537
14204,3288,5677,-537
14036,3184,5713,-536
13820,3112,5772,-537
13583,3136,5816,-537
13564,3171,5866,-537
13675,3113,5911,-536
13692,3053,5961,-537
13466,3057,5985,-537
13309,3053,6008,-537
13307,2956,6024,-536
13309,2877,6056,-537
13126,2897,6076,-538
13053,2936,6103,-537
13179,2880,6108,-535
13309,2818,6103,-537
13205,2835,6070,-539
13181,2877,6056,-537
13376,2830,6048,-532
13564,2760,6056,-537
13405,2760,6034,-556
13181,2818,6008,-576
13165,2815,5975,-580
13309,2760,5961,-576
13277,2743,5936,-572
13181,2818,5914,-576
13187,2888,5880,-576
13309,2877,5866,-576
13283,2815,5844,-574
13181,2818,5819,-576
13154,2871,5768,-575
13309,2877,5724,-576
13390,2815,5673,-576
13309,2818,5630,-576
13149,2903,5574,-574
13181,2936,5535,-576
13294,2850,5490,-577
13309,2818,5441,-576
13198,2916,5362,-570
13309,2995,5299,-576
13588,2927,5245,-594
13692,2877,5204,-614
13439,2963,5120,-618
13309,3053,5015,-614
13501,2997,4901,-611
13692,2936,4826,-614
13504,2992,4755,-615
13309,3053,4684,-614
13395,2987,4584,-613
13564,2936,4494,-614
13440,3004,4411,-614
13309,3053,4352,-614
13410,2952,4292,-614
13564,2877,4258,-614
13434,2962,4242,-613
13309,3053,4258,-614
13411,2974,4261,-615
13564,2877,4258,-614
13436,2919,4242,-611
13309,2995,4258,-614
13403,2939,4281,-618
13564,2877,4305,-614
13459,2946,4300,-594
13309,3053,4305,-576
13286,3040,4307,-570
13309,2995,4305,-576
13182,3022,4274,-578
13181,3053,4258,-576
13388,2984,4255,-573
13564,2936,4258,-576
13427,2997,4230,-576
13309,3053,4211,-576
13453,2956,4205,-574
13692,2818,4211,-576
13590,2801,4185,-575
13309,2877,4163,-576
13247,2883,4155,-575
13564,2818,4163,-576
13800,2782,4143,-575
13692,2818,4116,-576
13442,2840,4098,-575
13564,2818,4116,-576
13941,2808,4124,-575
14076,2877,4116,-576
13706,2950,4083,-575
13309,2936,4069,-576
13154,2846,4064,-575
13053,2818,4069,-576
12764,2865,4049,-575
12669,2877,4021,-576
12890,2797,3988,-575
13053,2760,3974,-576
12819,2824,3952,-575
12669,2877,3927,-576
12871,2814,3890,-575
13053,2760,3879,-576
12785,2811,3878,-575
12541,2877,3879,-576
12687,2829,3855,-575
12925,2760,3832,-576
12792,2773,3805,-575
12669,2818,3785,-576
12848,2784,3753,-575
13053,2760,3737,-576
12845,2810,3732,-575
12669,2877,3737,-576
12864,2849,3716,-575
13181,2818,3690,-576
13106,2851,3673,-575
12925,2877,3690,-576
13020,2827,3700,-575
13309,2818,3690,-576
13331,2895,3655,-575
13181,2936,3643,-576
13150,2861,3643,-576
13309,2818,3643,-576
13322,2846,3613,-574
13181,2818,3596,-576
13135,2794,3592,-577
13564,3171,3596,-576
14553,4103,3569,-572
16252,5285,3548,-576
18683,6411,3541,-580
21498,7516,3548,-576
23447,8373,3527,-556
23290,8279,3501,-537
20910,6816,3487,-531
17787,4639,3501,-537
15431,2865,3504,-540
14204,2055,3501,-537
13346,1986,3491,-535
12413,2290,3501,-537
11570,2711,3505,-538
11261,3053,3501,-537
11453,3147,3473,-535
11901,3053,3454,-537
12244,2963,3444,-539
12413,2995,3454,-537
12444,3057,3454,-534
12541,3053,3454,-537
12643,2995,3446,-542
12669,2995,3454,-537
12563,3044,3456,-517
12541,3053,3454,-499
12564,2971,3429,-493
12541,2936,3406,-499
12394,2990,3392,-501
12413,3053,3406,-499
12539,3020,3415,-496
12541,2995,3406,-499
12277,3035,3372,-500
12157,3053,3359,-499
12332,2977,3359,-497
12541,2936,3359,-499
12473,3000,3330,-501
12413,3053,3312,-499
12508,2987,3308,-495
12541,2936,3312,-499
12291,2978,3286,-504
12157,2995,3264,-499
12305,2884,3257,-478
12413,2818,3264,-460
12173,2904,3244,-456
12029,2995,3217,-460
12227,2934,3202,-461
12413,2877,3217,-460
12166,2956,3224,-462
11901,3053,3217,-460
11975,3005,3189,-444
12157,2936,3170,-422
11996,2980,3159,-413
11773,3053,3170,-422
11822,3005,3175,-430
12029,2936,3170,-422
11999,2973,3141,-400
11901,3053,3122,-384
11978,3019,3113,-381
12157,2936,3122,-384
12048,2945,3121,-372
11773,3053,3122,-345
11705,3102,3117,-318
12029,3053,3122,-307
12286,3003,3119,-309
12157,3053,3122,-307
11830,3124,3118,-292
11901,3112,3122,-269
12313,3037,3118,-247
12541,3053,3122,-230
12308,3163,3118,-212
12157,3229,3122,-192
12353,3181,3130,-172
12541,3171,3170,-153
12327,3266,3216,-135
12157,3347,3264,-115
12366,3307,3295,-96
12669,3288,3359,-77
12610,3379,3458,-58
12541,3464,3596,-38
12802,3425,3729,-19
13181,3406,3879,0
13251,3506,4037,20
13309,3582,4211,38
13650,3462,4370,56
14076,3288,4542,77
14149,3256,4711,97
14076,3347,4873,115
14115,3410,4994,132
14204,3464,5109,153
14110,3544,5210,176
14076,3582,5299,192
14190,3513,5346,203
14204,3464,5393,230
13864,3504,5440,273
13564,3523,5488,307
13574,3410,5505,313
13692,3288,5535,307
13531,3253,5578,317
13309,3229,5630,345
13260,3124,5649,371
13309,3053,5677,384
13174,3086,5717,395
13053,3112,5772,422
13087,3017,5794,461
13181,2936,5819,499
13100,2978,5854,523
13053,3053,5914,537
13123,3012,5946,552
13181,2936,5961,576
13026,2942,5954,598
12925,2995,5961,614
12988,2941,5958,626
13053,2818,5961,652
12853,2776,5953,691
12669,2877,5961,729
12757,2967,5959,752
13053,2936,5961,767
13111,2850,5937,784
12925,2877,5914,806
12808,2981,5881,825
13053,2995,5866,844
13302,2872,5841,863
13181,2818,5819,883
12768,2929,5785,900
12669,3053,5772,921
12924,3018,5751,941
13053,2936,5724,959
12750,2959,5668,972
12541,3053,5630,998
12715,3073,5601,1035
12925,3053,5583,1074
12733,3074,5535,1097
12541,3112,5488,1113
12688,3085,5436,1129
12925,3053,5393,1151
12812,3076,5323,1170
12669,3112,5251,1190
12778,3082,5174,1208
12925,3053,5109,1228
12763,3078,5019,1243
12669,3112,4920,1266
12903,3080,4811,1301
13181,3053,4731,1343
13080,3080,4655,1370
12925,3112,4589,1381
12983,3081,4509,1389
13053,3053,4447,1420
12822,3061,4391,1461
12669,3053,4352,1497
12839,2995,4299,1512
13053,2995,4258,1535
12889,3071,4234,1571
12669,3112,4258,1612
12729,3054,4286,1634
12925,3053,4305,1650
12807,3178,4295,1667
12541,3288,4305,1688
12466,3242,4326,1703
12669,3171,4352,1727
12832,3207,4350,1762
12925,3288,4352,1803
12991,3271,4353,1827
13053,3229,4352,1842
12918,3267,4322,1856
12669,3347,4305,1880
12470,3341,4302,1899
12541,3288,4305,1919
12776,3272,4277,1935
13053,3288,4258,1957
13208,3230,4253,1975
13309,3112,4258,1995
13326,3026,4232,2012
13309,3053,4211,2034
13257,3142,4203,2051
13309,3229,4211,2072
13324,3274,4188,2089
13181,3288,4163,2110
12920,3234,4149,2127
12925,3112,4163,2149
13137,3005,4167,2166
13181,3053,4163,2187
12862,3208,4139,2203
12669,3288,4116,2226
12800,3218,4083,2244
12925,3171,4069,2264
12697,3235,4063,2278
12541,3288,4069,2302
12750,3203,4050,2324
13053,3112,4021,2341
13014,3129,3985,2338
12925,3171,3974,2341
13039,3109,3970,2353
13181,3053,3974,2379
13057,3098,3954,2398
13053,3171,3927,2417
13325,3125,3891,2434
13564,3053,3879,2456
13406,3040,3875,2472
13309,3053,3879,2494
13517,3009,3860,2514
13692,2995,3832,2533
13462,3077,3796,2533
13309,3171,3785,2533
13515,3141,3781,2540
13692,3053,3785,2571
13453,3026,3764,2598
13309,3053,3737,2609
13538,2979,3704,2601
13692,2818,3690,2609
13436,2825,3669,2629
13564,3288,3643,2648
14718,4191,3606,2643
16636,5343,3596,2648
18764,6633,3596,2665
21115,7986,3596,2686
23051,8906,3566,2684
23162,8631,3548,2686
20863,6905,3543,2701
17787,4521,3548,2724
15785,2636,3525,2726
14972,1820,3501,2724
14129,1823,3488,2722
12925,2173,3501,2724
11973,2532,3503,2716
11773,2760,3501,2724
11955,2821,3492,2745
12157,2818,3501,2763
12295,2804,3502,2745
12541,2760,3501,2724
12780,2689,3491,2716
12925,2701,3501,2724
12947,2772,3507,2722
13053,2760,3501,2724
13173,2628,3468,2726
13181,2584,3454,2724
13028,2684,3453,2701
13053,2760,3454,2686
13199,2663,3425,2683
13181,2584,3406,2686
12833,2637,3403,2667
12669,2701,3406,2648
12864,2633,3380,2641
13053,2584,3359,2648
12853,2674,3353,2635
12669,2760,3359,2609
12781,2678,3337,2581
12925,2584,3312,2571
12722,2628,3300,2556
12541,2701,3312,2533
12689,2626,3299,2491
12925,2525,3264,2456
12788,2553,3224,2429
12541,2642,3217,2417
12521,2631,3220,2399
12669,2584,3217,2379
12626,2602,3188,2354
12541,2642,3170,2341
12580,2607,3165,2324
12669,2584,3170,2302
12549,2641,3148,2262
12413,2701,3122,2226
12427,2653,3107,2197
12541,2584,3122,2187
12495,2593,3130,2173
12413,2642,3122,2149
12426,2621,3092,2108
12541,2584,3075,2072
12516,2631,3067,2045
12413,2760,3075,2034
12380,2819,3073,2018
12541,2760,3075,1995
12634,2676,3071,1955
12541,2701,3075,1919
12388,2788,3071,1890
12541,2818,3075,1880
12847,2764,3072,1866
12925,2760,3075,1842
12647,2833,3067,1800
12541,2877,3075,1765
12787,2825,3090,1740
13053,2818,3122,1727
12978,2915,3143,1708
12925,2995,3170,1688
13115,2954,3200,1666
13309,2936,3264,1650
13197,3028,3346,1630
13181,3112,3454,1612
13491,3070,3561,1590
13820,3053,3690,1573
13760,3169,3836,1553
13692,3288,4021,1535
13955,3263,4210,1514
14332,3229,4400,1497
14373,3311,4565,1476
14332,3406,4731,1458
14523,3375,4880,1437
14844,3347,5015,1420
14905,3432,5111,1400
14844,3523,5204,1381
14839,3475,5294,1360
14844,3406,5393,1343
14644,3431,5456,1324
14460,3464,5488,1305
14429,3379,5496,1282
14460,3288,5535,1266
14322,3289,5584,1250
14204,3288,5630,1228
14200,3169,5645,1190
14204,3053,5677,1151
13998,3046,5720,1124
13820,3053,5772,1113
13868,2942,5792,1099
14076,2818,5819,1074
14058,2812,5857,1035
13820,2877,5914,998
13609,2867,5940,970
13692,2818,5961,959
13840,2825,5977,947
13820,2877,6008,921
13610,2852,6013,879
13564,2760,6008,844
13706,2705,5995,821
13820,2760,6008,806
13680,2827,6012,785
13564,2818,6008,767
13644,2754,5976,751
13820,2760,5961,729
13764,2836,5954,691
13564,2877,5961,652
13377,2815,5939,627
13309,2760,5914,614
13251,2779,5880,597
13309,2818,5866,576
13448,2789,5841,554
13564,2760,5819,537
13460,2785,5786,519
13309,2818,5772,499
13245,2785,5748,478
13309,2760,5724,460
13315,2790,5675,442
13309,2818,5630,422
13291,2777,5576,402
13309,2760,5535,384
13282,2818,5483,365
13309,2877,5441,345
13329,2848,5376,325
13309,2818,5299,307
13194,2850,5194,289
13181,2877,5109,269
13250,2816,5034,245
13309,2760,4968,230
13253,2781,4871,228
13309,2818,4778,230
13474,2783,4681,219
13564,2760,4589,192
13374,2813,4480,164
13181,2877,4400,153
13173,2854,4343,156
13309,2818,4305,153
13325,2839,4247,136
13309,2877,4211,115
13304,2849,4197,107
13309,2818,4211,115
13242,2841,4205,122
13309,2877,4211,115
13479,2850,4226,95
13564,2818,4258,77
13404,2837,4262,71
13309,2877,4258,77
13414,2854,4248,83
13564,2818,4258,77
13460,2861,4256,57
13309,2995,4258,38
13346,3083,4251,32
13564,3053,4258,38
13563,2976,4256,44
13309,2995,4258,38
13102,3067,4239,21
13309,3053,4211,0
13645,2930,4172,-9
13692,2877,4163,0
13402,2950,4165,10
13309,2995,4163,0
13488,2881,4132,-25
13564,2760,4116,-38
13324,2766,4113,-35
13309,2818,4116,-38
13714,2770,4088,-60
14076,2701,4069,-77
13949,2715,4063,-75
13820,2760,4069,-77
14032,2728,4045,-97
14204,2701,4021,-115
13816,2754,4010,-115
13309,2818,4021,-115
13186,2793,4007,-134
13309,2760,3974,-153
13192,2772,3934,-153
13053,2760,3927,-153
13147,2669,3928,-172
13309,2642,3927,-192
13182,2738,3901,-193
13053,2818,3879,-192
13153,2759,3854,-209
13309,2701,3832,-230
13182,2754,3798,-233
13053,2818,3785,-230
13146,2762,3782,-245
13309,2701,3785,-269
13199,2745,3760,-275
13053,2818,3737,-269
13104,2790,3727,-276
13309,2760,3737,-307
13296,2810,3724,-338
13181,2877,3690,-345
13150,2825,3649,-338
13309,2760,3643,-345
13370,2794,3647,-368
13309,2877,3643,-384
13296,2871,3611,-381
13564,2818,3596,-384
13806,2835,3594,-403
13692,2936,3596,-422
13330,3006,3567,-422
13309,2995,3548,-422
13573,2905,3544,-439
13564,2818,3548,-460
13165,2879,3523,-463
13309,3288,3501,-460
14541,4102,3493,-474
16508,5226,3501,-499
18705,6499,3481,-508
21242,7751,3454,-499
23465,8597,3437,-489
23802,8514,3454,-499
21505,7229,3462,-519
18171,5167,3454,-537
15728,3230,3423,-541
14460,2173,3406,-537
13411,2051,3399,-533
12413,2407,3406,-537
11848,2769,3403,-540
11773,2995,3406,-537
11804,3088,3404,-531
12029,3053,3406,-537
12500,2912,3400,-556
12925,2818,3406,-576
12952,2839,3410,-580
12925,2877,3406,-576
13105,2821,3378,-573
13309,2760,3359,-576
13195,2776,3353,-576
13053,2818,3359,-576
13091,2785,3339,-575
13181,2760,3312,-576
13028,2788,3295,-574
12925,2818,3312,-576
12995,2757,3322,-577
13053,2701,3312,-576
12831,2723,3277,-571
12669,2760,3264,-576
12771,2708,3266,-593
12925,2642,3264,-614
12765,2667,3234,-619
12541,2760,3217,-614
12527,2759,3216,-609
12669,2642,3217,-614
12636,2539,3189,-617
12541,2584,3170,-614
12551,2688,3167,-608
12669,2701,3170,-614
12639,2610,3143,-632
12541,2584,3122,-652
12527,2659,3118,-657
12669,2701,3122,-652
12693,2624,3097,-648
12541,2584,3075,-652
12353,2670,3070,-656
12413,2760,3075,-652
12562,2711,3052,-645
12541,2642,3028,-652
12272,2678,3017,-672
12157,2760,3028,-691
12321,2761,3026,-694
12541,2760,3028,-691
12500,2823,3028,-689
12413,2877,3028,-691
12449,2834,3001,-690
12541,2818,2981,-691
12464,2910,2971,-692
12413,2995,2981,-691
12475,2941,2978,-686
12541,2877,2981,-691
12431,2935,2978,-709
12413,3053,2981,-729
12558,3079,2970,-734
12669,3053,2981,-729
12542,3050,3002,-726
12541,3053,3028,-729
12831,3022,3024,-730
13181,3053,3028,-729
13253,3162,3054,-727
13309,3229,3122,-729
13512,3181,3192,-729
13692,3171,3264,-729
13595,3268,3339,-728
13564,3347,3454,-729
13830,3301,3586,-729
14204,3288,3737,-729
14307,3408,3887,-728
14332,3523,4069,-729
14490,3476,4259,-728
14716,3406,4447,-729
14737,3465,4593,-728
14716,3582,4731,-729
14772,3582,4868,-728
14844,3523,5015,-729
14753,3528,5125,-728
14716,3582,5204,-729
14804,3554,5249,-728
14844,3464,5299,-729
14560,3405,5341,-728
14204,3406,5393,-729
14070,3373,5437,-728
14204,3288,5488,-729
14236,3201,5517,-729
14076,3171,5535,-729
13856,3137,5542,-728
13820,3053,5583,-729
13811,2967,5632,-729
13692,2995,5677,-729
13501,3076,5691,-727
13564,3053,5724,-729
13780,2897,5772,-731
13820,2818,5819,-729
13512,2905,5819,-723
13309,2995,5819,-729
13440,2922,5832,-747
13692,2818,5866,-767
13668,2825,5869,-772
13564,2877,5866,-767
13588,2829,5860,-763
13692,2760,5866,-767
13621,2771,5844,-769
13564,2818,5819,-767
13629,2791,5787,-764
13692,2760,5772,-767
13507,2789,5743,-770
13309,2818,5724,-767
13260,2771,5698,-761
13309,2760,5677,-767
13258,2849,5644,-786
13309,2936,5630,-806
13475,2908,5611,-810
13564,2877,5583,-806
13390,2947,5524,-802
13309,3053,5488,-806
13478,3070,5465,-807
13692,3053,5441,-806
13636,3061,5370,-803
13564,3053,5299,-806
13664,2977,5241,-807
13820,2936,5204,-806
13759,2975,5137,-803
13692,2995,5062,-806
13752,2901,4983,-808
13820,2818,4920,-806
13666,2855,4831,-800
13564,2936,4731,-806
13733,2892,4621,-824
14076,2760,4542,-844
14216,2692,4466,-849
14204,2760,4400,-844
14216,2834,4320,-840
14332,2818,4258,-844
14298,2752,4200,-847
14076,2760,4163,-844
13758,2817,4126,-840
13564,2818,4116,-844
13428,2735,4111,-849
13309,2701,4116,-844
13169,2746,4106,-824
13181,2760,4116,-806
13266,2676,4135,-800
13309,2642,4163,-806
13205,2732,4164,-807
13181,2818,4163,-806
13254,2767,4158,-804
13309,2701,4163,-806
13204,2744,4156,-806
13181,2818,4163,-806
13270,2778,4166,-805
13309,2701,4163,-806
13131,2703,4132,-804
13053,2760,4116,-806
13181,2763,4112,-806
13309,2760,4116,-806
13163,2792,4090,-802
13053,2818,4069,-806
13144,2771,4061,-810
13309,2760,4069,-806
13238,2820,4048,-785
13181,2877,4021,-767
13254,2841,4003,-762
13309,2818,4021,-767
13131,2878,4031,-768
13053,2936,4021,-767
13197,2897,3986,-767
13309,2877,3974,-767
13137,2961,3974,-765
