II,MCL,PLETH
3561,3103,5480
3573,3065,5453
3598,3044,5412
3650,3065,5399
3697,3091,5393
3728,3123,5399
3727,3151,5375
3728,3181,5346
3727,3184,5307
3728,3181,5292
3707,3174,5267
3689,3181,5239
3670,3179,5195
3650,3181,5185
3609,3177,5185
3573,3181,5185
3545,3177,5151
3534,3181,5132
3511,3179,5125
3495,3181,5132
3486,3174,5104
3495,3181,5078
3494,3183,5062
3495,3181,5078
3491,3166,5079
3495,3181,5078
3480,3228,5068
3456,3296,5078
3424,3321,5077
3417,3296,5078
3428,3233,5067
3456,3181,5078
3474,3126,5094
3495,3065,5132
3521,2990,5157
3573,2949,5185
3619,2942,5201
3650,2949,5239
3650,2940,5282
3650,2949,5346
3648,2977,5396
3650,3007,5453
3640,3005,5497
3650,3007,5560
3680,3030,5611
3728,3065,5666
3755,3069,5708
3767,3065,5773
3754,3061,5829
3728,3065,5880
3672,3053,5898
3612,3065,5934
3546,3111,5979
3495,3181,6041
3456,3208,6069
3456,3181,6094
3474,3102,6110
3495,3007,6148
3500,2906,6170
3534,2834,6201
3591,2790,6220
3650,2776,6254
3659,2770,6268
3650,2776,6308
3640,2782,6405
3650,2776,6629
3646,2747,6908
3650,2718,7163
3661,2708,7314
3689,2718,7431
3694,2726,7537
3689,2718,7644
3684,2678,7684
3728,2602,7698
3816,2491,7706
3961,2371,7751
4125,2253,7780
4311,2140,7805
4488,1981,7802
4660,1735,7805
4782,1360,7777
4854,867,7751
4892,276,7713
4971,-347,7698
5088,-930,7668
5204,-1388,7644
5252,-1709,7604
5243,-1908,7591
5167,-2024,7581
5048,-2024,7591
4959,-1893,7568
5048,-1619,7537
5335,-1254,7491
5709,-810,7484
6032,-312,7479
6291,231,7484
6439,755,7467
6369,1214,7484
6012,1570,7507
5514,1850,7537
5036,2068,7528
4621,2255,7537
4200,2419,7556
3806,2602,7591
3496,2830,7586
3301,3123,7591
3151,3444,7604
3029,3759,7644
2921,4021,7647
2835,4221,7644
2745,4358,7631
2680,4453,7644
2644,4517,7640
2641,4568,7644
2625,4602,7634
2602,4626,7644
2571,4631,7638
2563,4626,7644
2557,4598,7635
2563,4568,7644
2570,4545,7639
2602,4568,7644
2642,4618,7619
2680,4684,7591
2687,4733,7546
2680,4800,7537
2661,4879,7534
2641,4973,7537
2594,5037,7505
2524,5089,7484
2429,5134,7455
2330,5204,7431
2227,5267,7370
2136,5320,7324
2050,5345,7283
1981,5378,7270
1916,5420,7237
1864,5494,7217
1806,5573,7187
1748,5667,7163
1681,5752,7104
1631,5841,7056
1587,5907,7014
1553,5956,7003
1518,5967,6973
1515,5956,6949
1549,5909,6913
1631,5841,6896
1735,5733,6864
1864,5609,6843
1998,5464,6808
2136,5320,6789
2254,5154,6755
2369,4973,6736
2479,4766,6703
2602,4568,6682
2727,4381,6647
2874,4221,6629
3028,4066,6599
3184,3932,6575
3310,3805,6536
3417,3701,6522
3511,3601,6499
3612,3527,6468
3700,3462,6403
3767,3412,6361
3796,3350,6331
3806,3296,6308
3802,3235,6247
3806,3181,6201
3815,3116,6167
3845,3065,6148
3870,3006,6090
3883,2949,6041
3876,2893,6003
3883,2891,5987
3903,2939,5936
3922,3007,5880
3897,3028,5833
3845,3007,5827
3777,2966,5808
3728,2949,5773
3693,2943,5709
3689,2949,5666
3681,2947,5631
3650,2949,5613
3582,2945,5579
3534,2949,5560
3518,2948,5532
3534,2949,5506
3544,2943,5449
3573,2949,5399
3612,2951,5356
3650,2949,5346
3650,2939,5320
3650,2949,5292
3671,2960,5250
3728,2949,5239
3784,2892,5232
3845,2834,5239
3890,2794,5228
3922,2776,5239
3921,2744,5255
3922,2718,5292
3933,2706,5313
3961,2718,5346
3968,2720,5383
3961,2718,5453
3937,2712,5508
3922,2718,5560
3902,2718,5595
3883,2718,5666
3857,2696,5745
3845,2660,5827
3827,2616,5873
3806,2602,5934
3762,2605,6003
3728,2602,6094
3699,2569,6167
3689,2544,6254
3689,2539,6335
3728,2544,6415
3776,2535,6460
3806,2544,6522
3773,2589,6594
3728,2660,6682
3704,2704,6735
3728,2718,6789
3750,2717,6837
3767,2718,6896
3773,2690,6920
3806,2602,6949
3833,2444,6985
3845,2255,7056
3820,2112,7112
3806,2082,7163
3800,2156,7186
3806,2255,7217
3804,2294,7234
3845,2255,7270
3937,2171,7294
4078,2082,7324
4201,1996,7322
4311,1908,7324
4411,1776,7313
4544,1561,7324
4691,1233,7320
4854,810,7324
5001,308,7312
5126,-231,7324
5193,-764,7323
5204,-1214,7324
5148,-1558,7291
5048,-1793,7270
4888,-1942,7254
4699,-1966,7270
4563,-1856,7271
4621,-1619,7270
4891,-1309,7239
5281,-925,7217
5649,-484,7180
5942,0,7163
6099,459,7147
6058,867,7163
5777,1193,7166
5359,1446,7163
4914,1630,7126
4505,1793,7110
4109,1951,7100
3767,2140,7110
3515,2382,7085
3379,2718,7056
3302,3108,7015
3262,3470,7003
3221,3736,6991
3184,3932,7003
3136,4093,7001
3107,4221,7003
3095,4295,6972
3107,4337,6949
3108,4368,6930
3107,4395,6949
3088,4395,6955
3068,4395,6949
3028,4411,6910
2990,4453,6896
2944,4483,6889
2913,4511,6896
2884,4532,6866
2874,4568,6843
2859,4596,6825
2835,4626,6843
2781,4649,6845
2718,4684,6843
2662,4711,6811
2641,4742,6789
2637,4761,6755
2641,4800,6736
2624,4846,6703
2602,4915,6682
2566,4989,6647
2524,5089,6629
2453,5182,6598
2369,5262,6575
2278,5313,6537
2214,5378,6522
2166,5442,6497
2136,5494,6468
2106,5513,6407
2097,5551,6361
2103,5596,6324
2136,5609,6308
2180,5552,6274
2252,5494,6254
2341,5462,6227
2447,5436,6201
2542,5341,6142
2641,5204,6094
2734,5057,6054
2835,4915,6041
2929,4741,6010
3029,4568,5987
3115,4428,5955
3184,4337,5934
3224,4221,5895
3262,4048,5880
3299,3812,5873
3340,3585,5880
3371,3389,5855
3417,3238,5827
3474,3104,5790
3534,3007,5773
3572,2934,5743
3612,2891,5720
3651,2849,5686
3689,2834,5666
3706,2844,5635
3728,2891,5613
3751,2927,5580
3767,2949,5560
3748,2944,5528
3728,2949,5506
3719,2965,5473
3728,3007,5453
3724,3043,5421
3728,3065,5399
3729,3060,5365
3728,3065,5346
3713,3085,5316
3728,3123,5292
3766,3134,5255
3806,3123,5239
3815,3104,5228
3845,3123,5239
3900,3159,5235
3961,3181,5239
3981,3156,5233
4000,3123,5239
4025,3093,5232
4039,3065,5239
3990,3008,5235
3922,2949,5239
3878,2905,5229
3883,2891,5239
3886,2884,5239
3883,2891,5239
3874,2896,5221
3883,2891,5239
3885,2860,5267
3883,2834,5292
3873,2823,5279
3883,2834,5292
3889,2834,5334
3883,2834,5399
3844,2830,5425
3806,2834,5453
3776,2830,5491
3767,2834,5560
3746,2835,5608
3728,2834,5666
3715,2808,5733
3728,2776,5827
3733,2741,5888
3728,2718,5934
3712,2687,5966
3728,2660,6041
3763,2643,6121
3806,2660,6201
3824,2690,6246
3845,2718,6308
3865,2720,6377
3883,2718,6468
3857,2715,6540
3806,2718,6629
3748,2714,6709
3728,2718,6789
3722,2722,6833
3728,2718,6896
3722,2705,6969
3728,2718,7056
3726,2770,7107
3728,2834,7163
3719,2862,7215
3728,2834,7270
3733,2745,7288
3728,2602,7324
3693,2424,7370
3689,2255,7431
3745,2123,7452
3883,2024,7484
4048,1933,7526
4233,1850,7591
4416,1745,7619
4621,1561,7644
4822,1228,7661
5010,752,7698
5135,179,7716
5204,-405,7751
5233,-945,7777
5281,-1388,7805
5326,-1732,7798
5320,-1966,7805
5215,-2095,7804
5087,-2082,7805
5053,-1937,7768
5204,-1677,7751
5489,-1344,7744
5825,-925,7751
6136,-446,7719
6408,58,7698
6546,517,7685
6447,925,7698
6070,1270,7673
5553,1561,7644
5027,1783,7605
4544,1966,7591
4068,2130,7559
3650,2313,7537
3346,2535,7502
3184,2834,7484
3092,3184,7449
3029,3527,7431
2964,3796,7398
2913,3990,7377
2861,4127,7338
2835,4221,7324
2824,4263,7313
2835,4279,7324
2835,4297,7302
2835,4337,7270
2827,4373,7223
2835,4395,7217
2836,4391,7215
2835,4395,7217
2813,4410,7181
2796,4453,7163
2776,4502,7153
2757,4568,7163
2719,4627,7138
2680,4684,7110
2636,4715,7071
2602,4742,7056
2571,4760,7025
2563,4800,7003
2555,4846,6967
2524,4915,6949
2439,4977,6917
2330,5031,6896
2221,5056,6862
2136,5089,6843
2053,5132,6809
1981,5204,6789
1912,5267,6756
1864,5320,6736
1819,5347,6701
1786,5378,6682
1756,5405,6650
1748,5436,6629
1752,5442,6593
1786,5436,6575
1844,5408,6545
1942,5378,6522
2055,5327,6482
2175,5262,6468
2283,5158,6461
2408,5031,6468
2543,4881,6443
2680,4742,6415
2784,4599,6376
2874,4453,6361
2950,4278,6334
3029,4106,6308
3099,3945,6266
3184,3817,6254
3279,3678,6249
3379,3527,6254
3447,3364,6227
3495,3238,6201
3528,3142,6166
3573,3065,6148
3623,2969,6115
3689,2891,6094
3742,2841,6062
3767,2834,6041
3750,2829,6005
3728,2834,5987
3706,2830,5962
3689,2834,5934
3660,2826,5873
3650,2834,5827
3661,2852,5788
3689,2891,5773
3694,2923,5741
3689,2949,5720
3680,2953,5690
3689,2949,5666
3690,2938,5626
3689,2949,5613
3680,2975,5609
3689,3007,5613
3702,3015,5582
3728,3007,5560
3755,2980,5545
3806,2949,5560
3853,2912,5557
3883,2891,5560
3869,2884,5552
3845,2891,5560
3818,2891,5550
3806,2891,5560
3793,2889,5574
3806,2891,5613
3838,2871,5621
3883,2834,5613
3895,2789,5589
3883,2776,5613
3856,2778,5660
3845,2776,5720
3827,2743,5742
3806,2718,5773
3774,2710,5811
3767,2718,5880
3768,2714,5944
3767,2718,6041
3741,2721,6144
3728,2718,6254
3727,2685,6329
3728,2660,6415
3691,2652,6510
3650,2660,6629
3629,2654,6712
3650,2660,6789
3674,2683,6856
3689,2718,6949
3675,2725,7028
3650,2718,7110
3617,2710,7162
3612,2718,7217
3622,2719,7255
3650,2718,7324
3664,2713,7397
3689,2718,7484
3720,2716,7537
3767,2718,7591
3792,2713,7633
3806,2718,7698
3802,2717,7747
3806,2718,7805
3805,2684,7847
3806,2602,7912
3790,2462,7961
3767,2313,8019
3735,2196,8057
3728,2140,8126
3788,2115,8197
3961,2082,8286
4230,2004,8354
4544,1908,8446
4826,1846,8527
5048,1908,8607
5159,2157,8648
5126,2602,8714
4927,3121,8773
4621,3585,8820
4230,3938,8810
3767,4221,8820
3228,4367,8844
2680,4221,8874
2135,3696,8843
1592,2949,8820
1046,2200,8810
583,1561,8820
224,1010,8787
-39,578,8767
-199,339,8757
-117,347,8767
283,560,8732
932,925,8714
1635,1376,8704
2291,1850,8714
2850,2257,8678
3301,2544,8660
3582,2700,8651
3728,2776,8660
3799,2808,8625
3883,2834,8607
3959,2838,8597
4000,2834,8607
3982,2823,8572
3961,2834,8553
3955,2841,8542
3961,2834,8553
3954,2802,8521
3961,2776,8500
3984,2751,8486
4000,2718,8500
3977,2675,8475
3961,2660,8446
3993,2684,8406
4078,2718,8393
4140,2724,8360
4155,2718,8339
4130,2701,8304
4116,2660,8286
4110,2572,8249
4116,2487,8232
4120,2438,8203
4155,2429,8179
4208,2408,8120
4272,2371,8072
4309,2315,8027
4349,2255,8019
4408,2186,7994
4505,2140,7965
4594,2109,7903
4660,2082,7858
4684,2025,7816
4699,1966,7805
4701,1924,7777
4699,1908,7751
4667,1883,7694
4621,1850,7644
4568,1826,7581
4544,1850,7537
4526,1903,7480
4505,1966,7431
4450,2016,7365
4388,2082,7324
4313,2163,7270
4233,2255,7217
4142,2334,7144
4078,2429,7110
4023,2540,7085
3961,2660,7056
3871,2751,6974
3806,2834,6896
3766,2917,6829
3728,3007,6789
3645,3073,6713
3573,3123,6629
3537,3153,6535
3534,3181,6468
3500,3201,6387
3456,3238,6308
3421,3274,6216
3417,3296,6148
3411,3291,6066
3417,3296,5987
3429,3305,5892
3456,3296,5827
3473,3255,5766
3495,3238,5720
3504,3261,5655
3495,3296,5613
3451,3296,5577
3417,3296,5560
3404,3320,5523
3417,3354,5506
3428,3339,5497
3456,3296,5506
3493,3269,5481
3534,3296,5453
3541,3333,5427
3534,3354,5453
3522,3349,5481
3534,3354,5506
3547,3360,5496
3573,3354,5506
3591,3319,5523
3612,3296,5560
3611,3305,5576
3612,3354,5613
3615,3390,5657
3650,3412,5720
3691,3407,5763
3728,3412,5827
3744,3407,5897
3767,3412,5987
3793,3410,6057
3806,3412,6148
3766,3364,6245
3689,3238,6361
3626,3023,6442
3650,2776,6522
3795,2530,6607
4039,2313,6736
4302,2165,6851
4505,2197,6949
4590,2490,7014
4582,3065,7110
4526,3871,7216
4466,4858,7324
4358,5897,7379
4155,6824,7431
3803,7463,7476
3340,7749,7537
2806,7649,7564
2252,7171,7591
1644,6345,7608
971,5320,7644
244,4247,7661
-466,3238,7698
-1162,2309,7737
-1786,1504,7805
-2159,891,7853
-1981,578,7912
-1190,587,7956
-39,867,8019
1085,1289,8061
2019,1735,8126
2749,2105,8188
3301,2371,8286
3645,2521,8380
3845,2602,8500
3970,2636,8603
4078,2660,8714
4145,2660,8790
4194,2660,8874
4222,2651,8942
4233,2660,9034
4210,2663,9108
4194,2660,9195
4204,2632,9264
4233,2602,9355
4240,2585,9416
4233,2602,9462
4238,2634,9472
4272,2660,9515
4303,2665,9566
4311,2660,9622
4285,2641,9623
4272,2602,9622
4276,2524,9614
4311,2429,9622
4342,2331,9593
4388,2255,9569
4437,2190,9535
4505,2140,9515
4572,2099,9460
4660,2082,9408
4753,2059,9346
4854,2024,9302
4933,1978,9223
5010,1966,9141
5080,1972,9029
5165,1966,8927
5244,1926,8808
5320,1908,8714
5359,1929,8605
5359,1966,8500
5307,1982,8357
5243,2024,8232
5166,2105,8110
5087,2197,8019
4985,2252,7904
4893,2313,7805
4809,2414,7704
4738,2544,7644
4645,2642,7579
4544,2718,7537
4426,2796,7490
4311,2891,7484
4184,2978,7475
4078,3065,7484
3987,3136,7470
3922,3181,7484
3856,3180,7498
3806,3181,7537
3749,3203,7555
3689,3238,7591
3604,3245,7626
3534,3238,7698
3492,3230,7751
3495,3238,7805
3499,3254,7838
3495,3296,7912
3458,3338,7988
3417,3354,8072
3379,3323,8118
3379,3296,8179
3394,3291,8230
3417,3296,8286
3417,3269,8302
3417,3238,8339
3424,3227,8383
3456,3238,8446
3481,3220,8469
3495,3181,8500
3478,3152,8521
3456,3181,8553
3428,3224,8545
3417,3238,8553
3410,3202,8565
3417,3181,8607
3417,3198,8623
3417,3238,8660
3409,3246,8698
3417,3238,8767
3431,3230,8810
3456,3238,8874
3472,3236,8935
3495,3238,9034
3514,3240,9124
3534,3238,9248
3533,3208,9370
3534,3181,9515
3530,3168,9621
3534,3181,9729
3528,3182,9817
3534,3181,9943
3534,3174,10064
3534,3181,10210
3522,3179,10334
3534,3181,10478
3555,3176,10601
3573,3181,10745
3565,3178,10868
3573,3181,11012
3595,3177,11122
3612,3181,11226
3577,3178,11289
3534,3181,11386
3514,3176,11485
3534,3181,11600
3552,3179,11657
3573,3181,11707
3589,3175,11740
3612,3181,11814
3614,3181,11866
3612,3181,11921
3604,3171,11937
3612,3181,11974
3613,3187,11992
3612,3181,12028
3581,3162,12039
3534,3181,12081
3476,3206,12104
3456,3181,12135
3468,3080,12121
3495,3007,12135
3497,3014,12146
3495,3065,12188
3501,3073,12186
3534,3065,12188
3559,3080,12169
3573,3123,12188
3557,3133,12184
3534,3123,12188
3502,3110,12151
3495,3123,12135
3504,3141,12096
3534,3181,12081
3554,3222,12040
3573,3238,12028
3575,3192,11993
3573,3123,11974
3551,3071,11927
3534,3065,11921
3510,3068,11910
3495,3065,11921
3470,3056,11884
3456,3065,11868
3446,3087,11847
3456,3123,11868
3457,3185,11858
3456,3296,11868
3445,3405,11869
3456,3412,11921
3472,3259,11949
3495,3007,11974
3512,2753,11955
3573,2544,11974
3671,2360,12006
3806,2197,12081
3933,2050,12113
4078,1908,12135
4218,1716,12117
4349,1446,12135
4442,1078,12146
4544,636,12188
4658,140,12204
4777,-347,12242
4861,-776,12243
4932,-1099,12242
4976,-1338,12197
4971,-1504,12188
4899,-1599,12178
4854,-1561,12188
4937,-1375,12153
5204,-1041,12135
5594,-601,12101
6019,-58,12081
6357,517,12016
6524,1041,11974
6464,1451,11933
6214,1793,11921
5824,2071,11863
5359,2255,11814
4838,2322,11747
4311,2371,11707
3815,2481,11640
3417,2660,11600
3119,2865,11543
2913,3123,11493
2753,3441,11399
2641,3759,11333
2560,3980,11269
2524,4106,11226
2512,4192,11138
2524,4279,11066
2519,4348,10980
2485,4395,10905
2416,4423,10786
2369,4453,10691
2353,4476,10600
2369,4511,10531
2370,4542,10416
2369,4568,10317
2363,4567,10222
2369,4568,10157
2366,4580,10049
2369,4626,9943
2370,4682,9822
2369,4742,9729
2340,4760,9613
2291,4742,9515
2228,4692,9401
2175,4684,9302
2119,4739,9178
2058,4858,9088
1980,4961,9000
1903,5031,8927
1823,5071,8815
1748,5147,8714
1674,5240,8601
1631,5320,8500
1608,5348,8359
1592,5378,8232
1553,5427,8109
1515,5494,8019
1484,5527,7907
1476,5551,7805
1477,5575,7688
1515,5609,7591
1582,5615,7474
1670,5609,7377
1744,5586,7278
1825,5551,7217
1916,5474,7153
2019,5378,7110
2110,5265,7050
2214,5147,7003
2335,5000,6938
2485,4858,6896
2637,4727,6854
2796,4626,6843
2941,4516,6815
3068,4395,6789
3164,4248,6744
3262,4106,6736
3362,3958,6732
3456,3817,6736
3517,3664,6701
3573,3527,6682
3640,3398,6669
3728,3296,6682
3798,3214,6674
3845,3181,6682
3865,3173,6694
3883,3181,6736
3885,3173,6758
3883,3181,6789
3886,3185,6806
3922,3181,6843
3960,3145,6861
3961,3123,6896
3893,3103,6931
3806,3065,7003
3732,2990,7074
3689,2949,7163
3644,2965,7220
3612,3007,7270
3596,3011,7302
3612,3007,7377
3628,3025,7456
3650,3065,7537
3666,3074,7578
3689,3065,7644
3704,3057,7718
3728,3065,7805
3746,3047,7849
3767,3007,7912
3777,2961,7982
3806,2949,8072
3842,2952,8117
3883,2949,8179
3893,2919,8261
3883,2891,8393
3857,2863,8499
3845,2834,8607
3837,2792,8696
3845,2776,8820
3843,2778,8939
3845,2776,9088
3846,2740,9219
3883,2718,9355
3938,2733,9452
4000,2776,9569
4028,2788,9683
4039,2776,9836
4024,2746,9980
4000,2718,10157
3955,2680,10316
3922,2660,10478
3897,2655,10598
3883,2660,10745
3847,2652,10893
3806,2660,11066
3767,2686,11196
3767,2718,11333
3781,2706,11454
3806,2660,11600
3818,2610,11708
3845,2602,11814
3878,2624,11886
3922,2660,11974
3946,2686,12027
3961,2718,12081
3947,2749,12100
3922,2776,12135
3875,2764,12136
3845,2718,12135
3819,2651,12093
3806,2602,12081
3776,2586,12068
3767,2602,12081
3784,2617,12052
3845,2602,12028
3895,2551,11984
3922,2487,11974
3915,2426,11940
3922,2371,11921
3945,2311,11878
4000,2255,11868
4069,2200,11835
4194,2140,11814
4356,2061,11765
4544,1966,11761
4704,1816,11752
4854,1561,11761
4989,1169,11724
5126,694,11707
5242,206,11690
5359,-231,11707
5457,-614,11683
5514,-925,11654
5476,-1168,11604
5359,-1330,11600
5210,-1431,11591
5126,-1446,11600
5152,-1350,11585
5320,-1099,11600
5590,-727,11598
5903,-289,11600
6137,132,11575
6214,520,11600
6089,860,11630
5825,1157,11600
5473,1385,11324
5087,1561,10798
4671,1701,10111
4272,1850,9515
3917,2026,9098
3650,2255,8874
3457,2544,8699
3340,2891,8553
3253,3239,8410
3184,3527,8339
3112,3727,8295
3068,3874,8286
3042,3983,8252
3029,4048,8232
2990,4071,8194
2951,4106,8179
2918,4167,8144
2913,4221,8126
2907,4225,8087
2913,4221,8072
2911,4240,8038
2913,4279,8019
2894,4285,7980
2874,4279,7965
2847,4289,7936
2835,4337,7912
2827,4373,7852
2835,4395,7805
2839,4406,7759
2835,4453,7751
2802,4526,7728
2757,4626,7698
2699,4715,7633
2641,4800,7591
2575,4860,7554
2524,4915,7537
2481,4947,7487
2447,4973,7431
2404,4990,7360
2369,5031,7324
2321,5081,7289
2252,5147,7270
2158,5203,7219
2097,5262,7163
2091,5300,7092
2136,5320,7056
2177,5314,7025
2214,5320,7003
2244,5326,6946
2291,5320,6896
2339,5270,6850
2408,5204,6843
2503,5126,6820
2641,5031,6789
2783,4876,6726
2913,4684,6682
3012,4488,6643
3107,4337,6629
3191,4198,6597
3262,4048,6575
3301,3865,6541
3340,3701,6522
3388,3568,6488
3456,3470,6468
3517,3357,6437
3573,3238,6415
3614,3112,6376
3650,3007,6361
3670,2907,6352
3689,2834,6361
3695,2781,6339
3689,2776,6308
3663,2793,6263
3650,2834,6254
3648,2864,6251
3650,2891,6254
3639,2895,6226
3650,2891,6201
3685,2880,6167
3728,2891,6148
3735,2914,6113
3728,2949,6094
3720,2973,6067
3728,3007,6041
3726,3039,5982
3728,3065,5934
3725,3048,5893
3728,3007,5880
3720,2962,5853
3728,2949,5827
3753,2951,5775
3806,2949,5720
3850,2920,5651
3883,2891,5613
3889,2875,5584
3883,2891,5560
3849,2918,5501
3806,2949,5453
3765,2959,5415
3767,2949,5399
3787,2917,5349
3806,2891,5292
3798,2864,5240
3806,2834,5239
3825,2792,5243
3845,2776,5239
3826,2776,5200
3806,2776,5185
3796,2744,5195
3806,2718,5239
3802,2710,5265
3806,2718,5292
3809,2712,5309
3806,2718,5346
3765,2741,5369
3728,2776,5399
3713,2782,5416
3728,2776,5453
3730,2769,5493
3728,2776,5560
3721,2773,5616
3728,2776,5666
3726,2776,5686
3728,2776,5720
3725,2748,5762
3728,2718,5827
3712,2700,5861
3689,2718,5880
3658,2747,5886
3650,2776,5934
3657,2781,5991
3689,2776,6041
3724,2767,6040
3767,2776,6041
3790,2781,6051
3806,2776,6094
3812,2763,6121
3845,2776,6148
3875,2808,6164
3883,2834,6201
3833,2842,6226
3767,2891,6254
3709,3035,6270
3689,3238,6308
3669,3365,6336
3650,3296,6361
3621,3038,6356
3612,2718,6361
3603,2448,6372
3612,2255,6415
3626,2097,6444
3689,1966,6468
3796,1865,6464
3961,1793,6468
4148,1690,6462
4349,1504,6468
4522,1174,6461
4660,694,6468
4754,94,6463
4854,-520,6468
4985,-1072,6460
5165,-1504,6468
5359,-1813,6467
5553,-1966,6468
5709,-1961,6439
5825,-1793,6415
5902,-1502,6395
5981,-1099,6415
6054,-628,6423
6097,-116,6415
6040,385,6374
5864,867,6361
5551,1301,6359
5126,1677,6361
4619,1968,6327
4116,2197,6308
3676,2380,6301
3340,2544,6308
3085,2687,6277
2913,2834,6254
2800,3008,6243
2757,3238,6254
2757,3488,6232
2796,3701,6201
2826,3840,6162
2835,3932,6148
2799,4002,6119
2757,4048,6094
2722,4055,6059
2718,4048,6041
2716,4043,6010
2718,4048,5987
2711,4042,5953
2718,4048,5934
2729,4068,5903
2757,4106,5880
2788,4131,5845
2835,4164,5827
2880,4193,5800
2913,4221,5773
2897,4220,5717
2835,4221,5666
2735,4236,5623
2641,4279,5613
2565,4311,5592
2524,4337,5560
2498,4354,5497
2485,4395,5453
2467,4445,5419
2447,4511,5399
2411,4565,5350
2369,4626,5292
2301,4680,5226
2214,4742,5185
2104,4780,5151
2019,4800,5132
1974,4793,5089
1981,4800,5025
1998,4819,4933
2019,4858,4865
2030,4870,4808
2058,4858,4758
2101,4820,4675
2175,4800,4597
2261,4777,4533
2369,4742,4490
2480,4678,4419
2602,4626,4330
2716,4577,4233
2835,4511,4170
2948,4396,4115
3068,4279,4063
3172,4165,3981
3262,4048,3902
3324,3896,3831
3379,3759,3795
3419,3657,3765
3456,3585,3742
3476,3479,3708
3495,3354,3689
3510,3241,3662
3534,3181,3635
3551,3128,3596
3573,3065,3582
3590,2987,3579
3612,2949,3582
3625,2940,3554
3650,2949,3528
3690,2955,3514
3767,3007,3528
3862,3095,3530
3961,3181,3528
4013,3199,3519
4000,3181,3528
3904,3149,3530
3767,3123,3528
3625,3066,3515
3534,3007,3528
3491,2977,3554
3495,3007,3582
3508,3062,3580
3534,3123,3582
3563,3159,3596
3612,3181,3635
3655,3180,3664
3689,3181,3689
3694,3179,3691
3689,3181,3689
3669,3160,3676
3650,3123,3689
3622,3062,3713
3612,3007,3742
3607,2964,3741
3612,2949,3742
3594,2944,3754
3573,2949,3795
3556,2947,3825
3573,2949,3849
3595,2946,3863
3612,2949,3902
3594,2946,3950
3573,2949,4009
3557,2948,4057
3573,2949,4116
3591,2929,4171
3612,2891,4223
3622,2829,4247
3650,2776,4277
3674,2734,4316
3689,2718,4383
3681,2710,4441
3689,2718,4490
3709,2720,4515
3728,2718,4544
3710,2707,4565
3689,2718,4597
3689,2744,4619
3728,2776,4651
3758,2780,4673
3767,2776,4704
3746,2770,4725
3728,2776,4758
3706,2774,4782
3689,2776,4811
3653,2775,4828
3612,2776,4865
3552,2754,4909
3495,2718,4972
3429,2677,5021
3379,2660,5078
3340,2657,5127
3340,2660,5185
3362,2656,5232
3417,2660,5292
3464,2661,5344
3495,2660,5399
3491,2681,5440
3495,2776,5506
3506,2933,5582
3534,3065,5666
3548,3071,5719
3573,2949,5773
3602,2769,5822
3650,2602,5880
3695,2469,5909
3767,2371,5934
3860,2299,5950
4000,2255,5987
4168,2223,6012
4388,2197,6041
4625,2143,6058
4854,2024,6094
5030,1778,6121
5165,1388,6148
5239,867,6145
5243,289,6148
5161,-276,6141
5048,-752,6148
4927,-1112,6141
4815,-1330,6148
4724,-1422,6144
4738,-1388,6148
4900,-1248,6136
5204,-983,6148
5568,-601,6152
5942,-116,6148
6235,379,6109
6369,810,6094
6278,1132,6091
6019,1388,6094
5656,1588,6060
5243,1735,6041
4778,1819,6035
4311,1908,6041
3880,2047,6009
3534,2255,5987
3259,2498,5978
3068,2776,5987
2941,3072,5959
2874,3354,5934
2826,3564,5918
2796,3701,5934
2770,3792,5932
2757,3874,5934
2736,3942,5927
2718,3990,5934
2702,4015,5924
2718,4048,5934
2744,4096,5950
2757,4164,5987
2705,4209,5993
2602,4221,5987
2470,4193,5969
2369,4164,5987
2308,4146,6011
2291,4164,6041
2288,4188,6038
2291,4221,6041
2278,4244,6035
2252,4279,6041
2211,4308,6030
2175,4337,6041
2135,4353,6059
2097,4395,6094
2051,4462,6097
2019,4568,6094
1998,4679,6081
1981,4800,6094
1933,4898,6096
1864,4973,6094
1778,5004,6063
1709,5031,6041
1655,5070,6024
1631,5147,6041
1622,5216,6046
1631,5262,6041
1642,5267,6003
1670,5262,5987
1713,5240,5981
1786,5204,5987
1874,5142,5960
1981,5089,5934
2090,5036,5915
2214,4973,5934
2331,4864,5940
2447,4742,5934
2553,4621,5896
2680,4511,5880
2814,4373,5871
2951,4221,5880
3067,4064,5873
3184,3932,5880
3302,3809,5880
3417,3701,5880
3503,3584,5848
3573,3470,5827
3629,3345,5814
3689,3238,5827
3743,3140,5823
3806,3065,5827
3866,2993,5822
3922,2949,5827
3950,2930,5817
3961,2949,5827
3950,2960,5831
3922,2949,5827
3864,2910,5789
3806,2891,5773
3766,2889,5771
3767,2891,5773
3772,2862,5739
3767,2834,5720
3739,2821,5715
3728,2834,5720
3738,2835,5687
3767,2834,5666
3764,2828,5661
3728,2834,5666
3662,2832,5634
3612,2834,5613
3578,2831,5606
3573,2834,5613
3568,2829,5582
3573,2834,5560
3570,2834,5551
3573,2834,5560
3566,2825,5531
3573,2834,5506
3582,2841,5492
3612,2834,5506
3642,2798,5485
3689,2776,5453
3740,2773,5424
3806,2776,5453
3854,2748,5486
3883,2718,5506
3881,2704,5490
3883,2718,5506
3891,2722,5549
3922,2718,5613
3956,2710,5640
4000,2718,5666
4019,2720,5702
4000,2718,5773
3926,2709,5828
