I,MCL,ABP,RESP
5627,3390,6513,2666
5628,3426,6438,2682
5687,3508,6355,2698
5768,3584,6266,2708
5869,3626,6197,2731
5928,3612,6118,2755
5929,3579,6040,2780
5844,3538,5951,2791
5748,3508,5882,2812
5679,3474,5805,2840
5687,3461,5725,2877
5715,3464,5616,2900
5748,3485,5515,2926
5751,3488,5406,2952
5748,3485,5305,2991
5684,3468,5190,3022
5566,3461,5095,3056
5439,3453,4994,3085
5445,3461,4884,3121
5583,3465,4743,3150
5748,3461,4622,3186
5774,3426,4514,3216
5687,3390,4412,3251
5582,3371,4274,3273
5566,3390,4149,3300
5590,3421,4038,3325
5627,3461,3939,3365
5660,3498,3819,3402
5748,3555,3729,3446
5835,3616,3668,3478
5869,3673,3624,3511
5807,3693,3557,3537
5748,3697,3519,3576
5728,3696,3513,3614
5748,3720,3519,3658
5740,3740,3485,3687
5748,3744,3466,3723
5791,3711,3483,3758
5869,3673,3519,3804
5889,3627,3504,3837
5869,3579,3466,3869
5859,3519,3444,3894
5929,3485,3466,3934
5997,3468,3478,3967
5990,3461,3466,3999
5869,3433,3431,4017
5748,3414,3414,4048
5684,3403,3407,4079
5687,3390,3414,4113
5666,3338,3411,4121
5627,3273,3414,4129
5595,3205,3410,4132
5627,3155,3414,4145
5651,3101,3409,4144
5627,3084,3414,4145
5527,3102,3414,4139
5445,3155,3414,4145
5393,3186,3390,4142
5385,3202,3361,4145
5364,3192,3326,4140
5385,3179,3309,4145
5450,3173,3299,4142
5566,3202,3309,4145
5647,3244,3314,4141
5687,3273,3309,4145
5682,3275,3279,4141
5687,3296,3256,4145
5700,3377,3246,4141
5748,3555,3256,4145
5813,3807,3256,4141
5929,4144,3256,4145
6121,4607,3250,4141
6474,5203,3256,4145
6995,5734,3256,4141
7684,6004,3256,4145
8464,6052,3235,4141
9257,6004,3204,4145
9838,5548,3164,4141
9983,4215,3151,4145
9558,2201,3152,4141
8712,542,3151,4145
7686,-72,3122,4141
6716,0,3099,4145
5887,33,3089,4141
5264,0,3099,4145
4834,290,3097,4141
4598,942,3099,4145
4501,1562,3096,4141
4538,1978,3099,4145
4646,2298,3090,4141
4780,2613,3099,4145
4856,2832,3121,4141
4901,2943,3151,4145
4941,3009,3156,4141
5022,3084,3151,4145
5061,3129,3144,4141
5022,3155,3151,4145
4901,3157,3151,4141
4840,3155,3151,4145
4885,3139,3146,4141
5022,3155,3151,4145
5114,3198,3151,4141
5143,3249,3151,4145
5109,3271,3130,4141
5082,3273,3099,4145
5047,3268,3060,4141
5022,3273,3046,4145
5001,3274,3045,4141
5022,3273,3046,4145
5052,3267,3020,4141
5082,3273,2994,4145
5094,3274,2980,4141
5143,3273,2994,4145
5224,3256,3001,4141
5324,3249,2994,4145
5372,3257,2964,4141
5385,3296,2941,4145
5374,3335,2929,4141
5385,3367,2941,4145
5384,3377,2946,4141
5385,3390,2941,4145
5374,3389,2912,4141
5385,3367,2889,4145
5385,3321,2861,4141
5385,3296,2836,4145
5370,3280,2798,4141
5385,3249,2784,4145
5411,3189,2778,4141
5445,3179,2784,4145
5442,3247,2773,4141
5445,3367,2784,4145
5495,3454,2805,4141
5627,3508,2836,4145
5721,3537,2848,4141
5687,3555,2889,4145
5533,3536,2967,4141
5445,3508,3099,4145
5495,3491,3252,4141
5627,3508,3466,4145
5703,3528,3745,4141
5748,3555,4097,4145
5797,3576,4461,4141
5869,3602,4832,4145
5900,3606,5181,4141
5929,3602,5515,4145
5962,3597,5798,4141
5990,3626,6040,4145
5942,3664,6220,4141
5869,3697,6355,4145
5823,3702,6424,4141
5869,3720,6460,4145
5967,3752,6476,4141
6111,3791,6513,4145
6229,3794,6543,4141
6292,3791,6565,4145
6268,3797,6558,4141
6232,3838,6565,4145
6196,3876,6584,4141
6171,3908,6618,4145
6125,3921,6622,4141
6111,3932,6618,4145
6113,3924,6607,4141
6111,3908,6618,4145
6047,3870,6619,4141
5990,3838,6618,4145
5967,3817,6592,4141
5990,3838,6565,4145
5990,3872,6514,4141
5990,3908,6460,4145
5985,3926,6395,4141
5990,3956,6355,4145
5944,3985,6308,4141
5869,4003,6250,4145
5765,3973,6160,4141
5687,3932,6092,4145
5629,3900,6038,4141
5627,3908,5987,4145
5646,3922,5889,4141
5687,3932,5777,4145
5708,3914,5662,4141
5748,3885,5567,4145
5797,3835,5458,4141
5869,3791,5357,4145
5893,3744,5250,4141
5869,3720,5147,4145
5796,3705,5015,4141
5748,3720,4884,4145
5709,3748,4747,4141
5687,3791,4622,4145
5675,3806,4482,4141
5748,3791,4359,4145
5874,3749,4244,4141
5990,3744,4149,4145
5993,3790,4039,4141
5929,3885,3939,4145
5831,3960,3845,4141
5748,4003,3782,4145
5674,4017,3720,4141
5687,4050,3676,4145
5784,4089,3637,4141
5929,4120,3624,4145
6030,4112,3615,4141
6111,4097,3624,4145
6177,4085,3623,4141
6232,4097,3624,4145
6203,4101,3615,4141
6111,4097,3624,4145
5977,4061,3627,4141
5869,4003,3624,4145
5778,3913,3593,4141
5748,3838,3571,4145
5774,3791,3562,4141
5869,3791,3571,4145
5953,3795,3569,4141
5990,3791,3571,4145
5942,3750,3569,4141
5869,3697,3571,4145
5777,3629,3563,4141
5687,3579,3571,4145
5562,3533,3577,4141
5445,3508,3571,4145
5350,3485,3536,4141
5324,3485,3519,4145
5326,3480,3519,4141
5385,3485,3519,4145
5479,3482,3487,4141
5627,3508,3466,4145
5713,3540,3464,4141
5687,3555,3466,4145
5532,3534,3436,4141
5385,3508,3414,4145
5313,3488,3410,4141
5324,3485,3414,4145
5324,3498,3385,4141
5324,3555,3361,4145
5379,3647,3356,4141
5566,3791,3361,4145
5826,4011,3334,4141
6111,4379,3309,4145
6411,4888,3301,4141
6837,5439,3309,4145
7402,5831,3288,4141
8047,6004,3256,4145
8637,6057,3223,4141
9136,6004,3204,4145
9472,5424,3173,4141
9559,3932,3151,4145
9258,1898,3142,4141
8591,377,3151,4145
7674,-98,3135,4141
6716,0,3099,4145
5837,14,3055,4141
5143,47,3046,4145
4642,489,3050,4141
4356,1248,3046,4145
4245,1863,3014,4141
4296,2237,2994,4145
4428,2567,2989,4141
4598,2920,2994,4145
4749,3130,2969,4141
4901,3202,2941,4145
5016,3255,2927,4141
5082,3343,2941,4145
5060,3376,2946,4141
5022,3367,2941,4145
4996,3366,2929,4141
5022,3414,2941,4145
5032,3449,2965,4141
5022,3461,2994,4145
4941,3456,2998,4141
4840,3461,2994,4145
4771,3467,2985,4141
4840,3461,2994,4145
4999,3427,2998,4141
5143,3390,2994,4145
5169,3378,2966,4141
5143,3414,2941,4145
5112,3466,2928,4141
5082,3508,2941,4145
4995,3506,2948,4141
4901,3485,2941,4145
4840,3458,2910,4141
4840,3461,2889,4145
4852,3466,2881,4141
4901,3461,2889,4145
4979,3423,2872,4141
5082,3390,2836,4145
5133,3381,2792,4141
5143,3414,2784,4145
5128,3458,2787,4141
5143,3508,2784,4145
5149,3537,2749,4141
5143,3555,2731,4145
5117,3551,2728,4141
5143,3555,2731,4145
5218,3567,2701,4141
5324,3602,2679,4145
5379,3637,2670,4141
5385,3673,2679,4145
5345,3688,2669,4141
5324,3697,2679,4145
5342,3691,2715,4141
5445,3697,2784,4145
5581,3696,2845,4141
5687,3697,2941,4145
5668,3680,3102,4141
5566,3673,3361,4145
5454,3667,3665,4141
5445,3673,3992,4145
5533,3674,4317,4141
5687,3697,4674,4145
5805,3734,5029,4141
5869,3791,5357,4145
5885,3818,5613,4141
5929,3814,5830,4145
5975,3788,6005,4141
5990,3791,6145,4145
5928,3805,6215,4141
5869,3814,6250,4145
5858,3792,6267,4141
5929,3791,6303,4145
6017,3823,6328,4141
6111,3885,6355,4145
6164,3926,6374,4141
6171,3956,6408,4145
6095,3963,6434,4141
5990,3956,6460,4145
5893,3927,6462,4141
5869,3932,6460,4145
5884,3973,6450,4141
5929,4026,6460,4145
5958,4029,6463,4141
5990,4003,6460,4145
5996,3968,6430,4141
5990,3956,6408,4145
5935,3944,6380,4141
5869,3956,6355,4145
5791,3983,6301,4141
5748,4026,6250,4145
5727,4040,6193,4141
5748,4026,6145,4145
5756,3985,6068,4141
5748,3956,5987,4145
5719,3935,5899,4141
5748,3932,5830,4145
5806,3913,5751,4141
5869,3885,5672,4145
5904,3844,5569,4141
5990,3838,5462,4145
6087,3861,5345,4141
6111,3908,5252,4145
5992,3924,5152,4141
5869,3908,5042,4145
5829,3864,4901,4141
5869,3838,4779,4145
5874,3820,4670,4141
5869,3814,4569,4145
5867,3808,4435,4141
5869,3838,4307,4145
5807,3885,4189,4141
5748,3932,4097,4145
5754,3942,3988,4141
5869,3956,3887,4145
6001,3983,3792,4141
6111,4026,3729,4145
6158,4041,3667,4141
6171,4050,3624,4145
6137,4062,3586,4141
6111,4097,3571,4145
6125,4123,3559,4141
6232,4144,3571,4145
6351,4135,3592,4141
6413,4097,3624,4145
6363,4015,3629,4141
6292,3932,3624,4145
6244,3858,3611,4141
6232,3814,3624,4145
6181,3796,3631,4141
6111,3838,3624,4145
6033,3900,3588,4141
5990,3932,3571,4145
5946,3878,3569,4141
5929,3791,3571,4145
5937,3714,3544,4141
5990,3673,3519,4145
6016,3622,3508,4140
5990,3579,3519,4145
5877,3553,3518,4143
5748,3579,3519,4145
5623,3607,3517,4134
5566,3626,3519,4129
5555,3611,3494,4116
5627,3602,3466,4113
5734,3596,3450,4100
5869,3602,3466,4096
5936,3608,3476,4085
5929,3626,3466,4080
5838,3655,3431,4066
5748,3697,3414,4064
5699,3715,3412,4060
5748,3697,3414,4064
5853,3671,3387,4053
5990,3744,3361,4048
6105,3942,3348,4040
6232,4262,3361,4048
6390,4710,3365,4046
6655,5298,3361,4048
7053,5805,3337,4040
7623,6004,3309,4048
8288,5978,3272,4053
8954,6004,3256,4064
9469,5851,3253,4059
9741,4897,3256,4064
9642,3056,3234,4067
9136,1224,3204,4080
8266,235,3168,4078
7260,0,3151,4080
6312,-54,3142,4080
5566,0,3151,4096
5043,410,3156,4104
4780,1130,3151,4113
4718,1775,3121,4108
4780,2213,3099,4113
4840,2574,3089,4114
4901,2943,3099,4129
4970,3209,3099,4135
5082,3343,3099,4145
5198,3402,3093,4142
5324,3461,3099,4145
5398,3493,3097,4141
5385,3508,3099,4145
5226,3503,3094,4141
5022,3508,3099,4145
4872,3505,3097,4141
4901,3508,3099,4145
5057,3503,3093,4141
5264,3508,3099,4145
5374,3525,3099,4141
5385,3555,3099,4145
5349,3574,3091,4141
5385,3579,3099,4145
5448,3566,3104,4141
5445,3555,3099,4145
5304,3545,3067,4141
5143,3555,3046,4145
5071,3566,3042,4141
5143,3579,3046,4145
5277,3581,3023,4141
5445,3602,2994,4145
5592,3636,2977,4141
5687,3673,2994,4145
5662,3665,3003,4141
5566,3626,2994,4145
5464,3580,2960,4141
5445,3579,2941,4145
5488,3602,2935,4141
5566,3626,2941,4145
5608,3621,2921,4141
5627,3626,2889,4145
5634,3645,2847,4140
5687,3673,2836,4145
5736,3661,2833,4142
5748,3626,2836,4145
5697,3591,2825,4140
5687,3602,2836,4145
5752,3634,2842,4144
5869,3673,2836,4145
5913,3686,2809,4132
5869,3697,2836,4129
5775,3702,2920,4124
5748,3720,3046,4129
5804,3722,3172,4119
5929,3720,3361,4113
6007,3708,3637,4099
5990,3720,3992,4096
5865,3746,4352,4084
5748,3791,4727,4080
5695,3819,5101,4068
5748,3838,5462,4064
5849,3837,5749,4050
5990,3838,5987,4048
6117,3825,6184,4043
6232,3814,6355,4048
6316,3798,6457,4038
6413,3814,6513,4031
6476,3857,6534,4017
6474,3932,6565,4015
6377,3996,6588,4005
6292,4050,6618,3999
6264,4083,6637,3984
6292,4120,6670,3983
6276,4133,6695,3979
6232,4120,6723,3983
6212,4075,6725,3972
6292,4050,6723,3966
6386,4056,6712,3954
6413,4097,6723,3950
6326,4118,6726,3937
6232,4120,6723,3934
6177,4101,6691,3929
6171,4097,6670,3934
6154,4092,6643,3925
6171,4097,6618,3918
6221,4098,6562,3903
6292,4120,6513,3901
6306,4139,6458,3893
6292,4144,6408,3885
6258,4102,6327,3864
6232,4050,6250,3853
6185,4012,6168,3841
6171,4026,6092,3836
6187,4048,5988,3818
6232,4050,5882,3804
6237,4003,5769,3783
6232,3956,5672,3771
6221,3931,5563,3751
6232,3956,5462,3739
6207,3991,5353,3721
6171,4026,5252,3706
6140,4025,5124,3678
6171,4003,4989,3658
6197,3958,4846,3636
6171,3932,4727,3625
6067,3920,4599,3606
5990,3932,4464,3593
5968,3933,4313,3573
5990,3932,4202,3560
5977,3922,4118,3539
5990,3932,4044,3528
6068,3954,3934,3515
6232,4003,3834,3511
6364,4051,3760,3494
6413,4097,3729,3479
6359,4108,3695,3457
6292,4097,3676,3446
6254,4062,3666,3429
6292,4050,3676,3414
6354,4066,3674,3391
6413,4120,3676,3381
6419,4161,3672,3371
6413,4167,3676,3365
6403,4117,3669,3345
6413,4050,3676,3332
6378,3984,3679,3319
6292,3956,3676,3316
6170,3946,3645,3305
6111,3956,3624,3300
6105,3950,3615,3289
6111,3932,3624,3284
6055,3885,3619,3270
5990,3838,3624,3267
5926,3784,3626,3264
5869,3744,3624,3267
5770,3700,3593,3257
5687,3673,3571,3251
5614,3642,3563,3245
5566,3626,3571,3251
5537,3610,3566,3249
5627,3626,3571,3251
5775,3653,3576,3248
5869,3697,3571,3251
5793,3714,3538,3247
5687,3697,3519,3251
5650,3665,3517,3249
5687,3673,3519,3251
5690,3692,3489,3245
5687,3673,3466,3251
5689,3640,3461,3257
5687,3697,3466,3267
5662,3821,3440,3263
5748,3956,3414,3267
6012,4185,3404,3273
6413,4709,3414,3284
6820,5405,3397,3280
7260,5886,3361,3284
7779,5979,3323,3288
8410,6004,3309,3300
9086,6148,3288,3297
9741,6004,3256,3300
10128,4944,3215,3303
9983,3037,3204,3316
9211,1110,3206,3315
8107,0,3204,3316
7012,-213,3173,3316
6111,0,3151,3332
5374,237,3146,3342
4840,542,3151,3349
4543,1045,3128,3342
4477,1672,3099,3349
4511,2184,3082,3360
4598,2543,3099,3381
4723,2846,3108,3389
4901,3155,3099,3397
5035,3378,3066,3399
5082,3485,3046,3414
5054,3503,3037,3425
5082,3508,3046,3446
5175,3499,3047,3460
5264,3508,3046,3479
5198,3532,3039,3489
5022,3579,3046,3511
4851,3600,3048,3532
4840,3602,3046,3560
4925,3587,3037,3575
5022,3579,3046,3593
5069,3576,3054,3603
5143,3579,3046,3625
5228,3568,3011,3644
5264,3555,2994,3674
5181,3552,2994,3695
5082,3579,2994,3723
5064,3609,2962,3741
5143,3626,2941,3771
5183,3612,2939,3799
5143,3602,2941,3836
5069,3605,2911,3865
5082,3626,2889,3901
5162,3630,2885,3931
5264,3626,2889,3966
5339,3615,2860,3989
5445,3626,2836,4015
5543,3644,2831,4039
5566,3673,2836,4080
5452,3687,2808,4116
5324,3697,2784,4145
5292,3692,2775,4146
5385,3697,2784,4145
5489,3696,2759,4139
5566,3697,2731,4145
5587,3681,2715,4143
5566,3673,2731,4145
5478,3666,2733,4140
5385,3673,2731,4145
5317,3683,2719,4142
5324,3720,2731,4145
5398,3767,2760,4141
5566,3814,2836,4145
5747,3823,2944,4141
5869,3814,3099,4145
5894,3793,3294,4141
5929,3791,3571,4145
5982,3793,3901,4141
5990,3814,4254,4145
5875,3841,4587,4141
5748,3885,4937,4145
5684,3913,5290,4141
5687,3932,5620,4145
5672,3935,5860,4141
5687,3956,6040,4145
5756,3978,6178,4141
5869,4003,6303,4145
5936,4008,6373,4141
5990,4026,6408,4145
6045,4055,6422,4141
6111,4097,6460,4145
6121,4121,6493,4141
6111,4144,6513,4145
6102,4156,6504,4141
6111,4167,6513,4145
6054,4160,6534,4141
5929,4167,6565,4145
5770,4184,6567,4141
5687,4215,6565,4145
5684,4225,6559,4141
5748,4238,6565,4145
5819,4247,6543,4141
5929,4262,6513,4145
6040,4252,6473,4141
6111,4238,6460,4145
6072,4219,6438,4141
5990,4215,6408,4145
5907,4194,6349,4141
5869,4167,6303,4145
5845,4138,6250,4141
5869,4144,6197,4145
5906,4159,6115,4141
5929,4167,6040,4145
5893,4140,5961,4141
5869,4120,5882,4145
5861,4113,5774,4141
5869,4120,5672,4145
5865,4094,5568,4141
5929,4050,5462,4145
6037,3992,5324,4141
6111,3956,5200,4145
6061,3922,5087,4141
5990,3908,4989,4145
5967,3905,4859,4141
5990,3932,4727,4145
5949,3970,4590,4141
5869,4026,4464,4145
5786,4067,4322,4141
5748,4097,4202,4145
5719,4109,4092,4141
5748,4144,3992,4145
5841,4188,3872,4141
5990,4238,3782,4145
6088,4262,3719,4141
6111,4285,3676,4145
6052,4305,3613,4141
5990,4332,3571,4145
5953,4343,3558,4141
5990,4356,3571,4145
6050,4354,3565,4141
6111,4332,3571,4145
6135,4259,3591,4141
6171,4167,3624,4145
6204,4079,3626,4141
6232,4026,3624,4145
6224,3984,3621,4141
6232,3956,3624,4145
6225,3936,3598,4141
6171,3956,3571,4145
6021,3984,3556,4141
5869,4003,3571,4145
5769,3982,3576,4141
5748,3956,3571,4145
5737,3920,3559,4141
5748,3885,3571,4145
5750,3826,3579,4141
5748,3791,3571,4145
5703,3778,3536,4141
5687,3791,3519,4145
5703,3786,3518,4141
5748,3791,3519,4145
5732,3797,3489,4141
5687,3814,3466,4145
5630,3816,3460,4141
5627,3814,3466,4145
5657,3817,3443,4141
5748,3838,3414,4145
5861,3847,3398,4141
5990,3838,3414,4145
6087,3835,3421,4141
6171,3908,3414,4145
6211,4048,3384,4141
6232,4262,3361,4145
6288,4632,3347,4141
6534,5227,3361,4145
6998,5791,3370,4141
7623,6004,3361,4145
8285,5935,3325,4141
8954,6004,3309,4145
9511,6145,3309,4141
9801,5674,3309,4145
9694,4153,3278,4141
9257,2166,3256,4145
8547,661,3252,4141
7623,0,3256,4145
6581,-135,3230,4141
5687,0,3204,4145
5076,389,3193,4141
4719,1012,3204,4145
4528,1658,3202,4141
4598,2190,3204,4145
4929,2596,3204,4141
5324,2943,3204,4145
5479,3211,3176,4141
5385,3390,3151,4145
5214,3471,3140,4142
5143,3508,3151,4145
5133,3525,3152,4140
5143,3555,3151,4145
5126,3575,3146,4142
5143,3602,3151,4145
5182,3618,3148,4139
5264,3626,3151,4145
5310,3600,3149,4146
5324,3579,3151,4145
5303,3586,3145,4121
5324,3626,3151,4096
5361,3665,3155,4066
5385,3697,3151,4048
5350,3712,3122,4021
5324,3720,3099,3999
5335,3713,3088,3970
5385,3720,3099,3950
5400,3746,3100,3922
5385,3791,3099,3901
5341,3808,3078,3873
5324,3791,3046,3853
5327,3738,3006,3825
5385,3697,2994,3804
5468,3671,2996,3775
5566,3673,2994,3755
5615,3678,2961,3727
5627,3697,2941,3706
5594,3709,2938,3677
5566,3720,2941,3658
5545,3714,2911,3631
5566,3720,2889,3609
5595,3729,2882,3579
5627,3744,2889,3560
5622,3733,2862,3540
5627,3720,2836,3528
5656,3708,2822,3502
5748,3720,2836,3479
5848,3723,2834,3450
5929,3720,2836,3430
5927,3706,2844,3403
5869,3720,2889,3381
5779,3749,2947,3353
5748,3791,3046,3332
5780,3814,3191,3305
5869,3838,3414,3284
5924,3845,3682,3256
5929,3838,3992,3235
5882,3810,4314,3207
5869,3814,4674,3186
5903,3852,5043,3158
5990,3908,5410,3137
6059,3934,5721,3110
6111,3956,5987,3089
6133,3988,6191,3060
6171,4050,6355,3040
6203,4100,6468,3013
6232,4144,6565,2991
6209,4176,6631,2961
6171,4215,6670,2942
6154,4226,6666,2923
6232,4215,6670,2910
6343,4179,6686,2884
6413,4167,6723,2861
6368,4178,6744,2833
6292,4215,6775,2812
6254,4234,6802,2785
6292,4238,6828,2763
6315,4220,6823,2736
6292,4215,6828,2715
6219,4215,6831,2687
6171,4238,6828,2666
6134,4259,6777,2640
6111,4285,6723,2617
6082,4289,6681,2588
6111,4285,6670,2568
6170,4268,6630,2550
6232,4262,6565,2536
6248,4242,6475,2510
6292,4215,6408,2487
6361,4173,6348,2465
6413,4167,6303,2455
6354,4187,6229,2438
6232,4215,6145,2422
6088,4199,6050,2400
5990,4167,5987,2390
5938,4126,5920,2380
5990,4097,5830,2373
6079,4062,5691,2355
6111,4050,5567,2341
6000,4046,5460,2328
5869,4050,5357,2325
5815,4037,5204,2315
5869,4050,5042,2308
5928,4088,4892,2296
5990,4144,4779,2292
6045,4166,4651,2288
6111,4167,4517,2292
6140,4144,4373,2292
6171,4120,4254,2292
6199,4096,4139,2282
6232,4120,4044,2276
6212,4183,3953,2270
6171,4262,3887,2276
6119,4304,3823,2276
6111,4332,3782,2276
6138,4348,3743,2270
6232,4356,3729,2276
6335,4324,3720,2283
6413,4285,3729,2292
6418,4251,3727,2290
6413,4238,3729,2292
6410,4208,3721,2296
6413,4167,3729,2308
6363,4118,3731,2315
6292,4097,3729,2325
6213,4088,3701,2331
6171,4097,3676,2341
6150,4096,3646,2340
6171,4097,3624,2341
6186,4071,3590,2343
6171,4026,3571,2357
6084,3963,3562,2366
5990,3932,3571,2373
5910,3919,3570,2370
5869,3908,3571,2373
5809,3858,3566,2378
5748,3814,3571,2390
5673,3791,3568,2391
5627,3814,3571,2390
5575,3843,3568,2384
5566,3885,3571,2390
5609,3906,3567,2396
5748,3908,3571,2406
5880,3869,3571,2404
5929,3814,3571,2406
5830,3777,3549,2404
5687,3791,3519,2406
5580,3815,3481,2402
5566,3814,3466,2406
5585,3812,3462,2406
5627,3885,3466,2406
5699,4003,3447,2394
5869,4144,3414,2390
6110,4413,3374,2388
6413,4968,3361,2390
6772,5626,3360,2379
7260,6004,3361,2373
7845,6004,3335,2371
8470,6004,3309,2373
9065,6161,3294,2363
9620,6004,3309,2357
9947,4896,3316,2354
9801,2967,3309,2357
9074,1070,3277,2348
8047,0,3256,2341
7048,-209,3249,2336
6232,0,3256,2341
5511,275,3239,2335
4901,659,3204,2325
4485,1236,3160,2309
4356,1907,3151,2308
4428,2449,3155,2309
4598,2825,3151,2308
4757,3107,3118,2296
4901,3343,3099,2292
5004,3469,3096,2290
5082,3508,3099,2292
5082,3522,3072,2282
5022,3579,3046,2276
4926,3631,3035,2272
4901,3673,3046,2276
4940,3692,3045,2267
5022,3720,3046,2260
5045,3734,3046,2253
5022,3744,3046,2260
4951,3736,3020,2260
4901,3720,2994,2260
4872,3699,2980,2249
4901,3697,2994,2243
4956,3705,3000,2236
5022,3720,2994,2243
5036,3720,2965,2251
5022,3720,2941,2260
5014,3714,2927,2256
5082,3720,2941,2260
5186,3725,2951,2265
5264,3744,2941,2276
5233,3749,2905,2279
5143,3744,2889,2292
5063,3728,2890,2307
5082,3744,2889,2325
5162,3773,2857,2329
5264,3791,2836,2341
5329,3764,2833,2359
5385,3744,2836,2390
5420,3752,2807,2413
5445,3791,2784,2438
5421,3808,2776,2460
5385,3814,2784,2487
5357,3817,2758,2507
5385,3838,2731,2536
5422,3843,2715,2566
5445,3838,2731,2601
5414,3818,2732,2624
5385,3814,2731,2650
5383,3809,2735,2671
5445,3814,2784,2698
5513,3816,2850,2718
5566,3838,2941,2747
5584,3859,3045,2777
5627,3885,3204,2812
5684,3901,3411,2834
5748,3932,3676,2861
5759,3953,3969,2889
5748,3956,4307,2926
5712,3922,4667,2956
5687,3908,5042,2991
5660,3933,5376,3022
5687,4003,5672,3056
5774,4059,5920,3078
5929,4097,6145,3105
6073,4108,6308,3128
6171,4120,6408,3154
6171,4119,6438,3166
6111,4120,6460,3186
6020,4113,6483,3208
5990,4120,6513,3235
6024,4132,6513,3248
6111,4167,6513,3267
6162,4208,6522,3287
6171,4262,6565,3316
6135,4301,6598,3332
6111,4332,6618,3349
6066,4336,6612,3361
5990,4332,6618,3381
5857,4321,6618,3389
5748,4332,6618,3397
5700,4338,6589,3401
5748,4332,6565,3414
5831,4299,6535,3420
5929,4285,6513,3430
5982,4295,6462,3433
5990,4332,6408,3446
5929,4351,6345,3453
5869,4356,6303,3462
5837,4328,6250,3460
5869,4285,6197,3462
5889,4217,6120,3459
5869,4167,6040,3462
5795,4141,5936,3459
5748,4144,5830,3462
5715,4128,5713,3459
5687,4097,5620,3462
5646,4055,5519,3458
5687,4050,5410,3462
5819,4066,5269,3461
5990,4097,5147,3462
6080,4102,5036,3451
6111,4097,4937,3446
6109,4071,4806,3441
6111,4050,4674,3446
6061,4031,4538,3444
5990,4050,4412,3446
5909,4083,4270,3442
5869,4120,4149,3446
5847,4134,4038,3443
5869,4167,3939,3446
5896,4220,3822,3443
5929,4285,3729,3446
5941,4317,3662,3441
5990,4332,3624,3446
6069,4331,3567,3449
6171,4332,3519,3462
6239,4322,3493,3468
6292,4332,3519,3479
6308,4350,3549,3482
6292,4356,3571,3495
6224,4300,3566,3501
6171,4215,3571,3511
6136,4132,3587,3514
6111,4097,3624,3528
6043,4086,3637,3535
5990,4097,3624,3544
5968,4098,3586,3540
5990,4097,3571,3544
5991,4075,3570,3547
5990,4050,3571,3560
5980,3997,3543,3560
5990,3932,3519,3560
5985,3860,3508,3554
5990,3838,3519,3560
5970,3851,3517,3560
5929,3885,3519,3560
5833,3893,3516,3547
5748,3908,3519,3544
5669,3921,3511,3540
5627,3932,3519,3544
5576,3894,3525,3535
5566,3838,3519,3528
5579,3808,3484,3514
5627,3838,3466,3511
5671,3882,3465,3502
5748,3908,3466,3495
5822,3905,3436,3477
5869,3908,3414,3462
5856,3939,3410,3441
5869,4050,3414,3430
5945,4268,3386,3413
6111,4638,3361,3397
6342,5140,3354,3370
6716,5674,3361,3349
7249,5993,3340,3323
7926,6004,3309,3300
8637,5923,3277,3264
9317,6004,3256,3235
9818,5910,3223,3206
9983,4992,3204,3186
9671,3177,3199,3153
8954,1342,3204,3121
7981,293,3180,3083
6958,0,3151,3056
6021,-30,3135,3027
5324,118,3151,3007
4897,612,3161,2982
4719,1366,3151,2959
4688,2014,3117,2922
4780,2449,3099,2894
4928,2793,3092,2865
5082,3131,3099,2845
5147,3366,3094,2817
5143,3485,3099,2796
5098,3549,3101,2775
5082,3626,3099,2763
5072,3675,3070,2740
5082,3697,3046,2715
5094,3683,3035,2684
5143,3673,3046,2666
5163,3660,3047,2647
5143,3673,3046,2633
5077,3699,3041,2612
5082,3744,3046,2601
5159,3779,3044,2590
5264,3791,3046,2585
5304,3768,3043,2567
5324,3744,3046,2552
5350,3733,3042,2537
5385,3744,3046,2536
5364,3745,3045,2533
5324,3744,3046,2536
5299,3730,3039,2533
5324,3720,3046,2536
5350,3706,3051,2533
5385,3720,3046,2536
5411,3750,3015,2533
5445,3791,2994,2536
5448,3806,2988,2532
5445,3814,2994,2536
5434,3811,2973,2539
5445,3814,2941,2552
5444,3808,2904,2561
5445,3814,2889,2568
5430,3822,2879,2566
5445,3838,2889,2568
5487,3828,2891,2568
5566,3814,2889,2568
5600,3806,2858,2562
5566,3838,2836,2568
5475,3871,2823,2577
5445,3885,2836,2585
5504,3857,2836,2575
5627,3838,2836,2568
5689,3831,2838,2566
5687,3838,2889,2568
5671,3829,2973,2558
5748,3838,3099,2552
5873,3866,3248,2549
5990,3908,3466,2552
6045,3916,3749,2543
6111,3908,4097,2536
6169,3902,4455,2526
6171,3932,4832,2520
6070,3967,5203,2501
5990,4003,5567,2487
6006,4014,5864,2476
6111,4026,6092,2471
6185,4031,6256,2454
6232,4050,6408,2438
6260,4073,6530,2420
6292,4120,6618,2406
6289,4167,6647,2381
6292,4215,6670,2357
6294,4238,6693,2330
6292,4262,6723,2308
6265,4274,6721,2281
6292,4285,6723,2260
6361,4278,6735,2240
6413,4285,6775,2227
6365,4301,6803,2204
6292,4332,6828,2178
6229,4346,6831,2149
6171,4356,6828,2130
6062,4353,6797,2105
5990,4356,6775,2081
6006,4343,6748,2051
6111,4332,6723,2032
6192,4321,6666,2015
6232,4332,6618,1999
6198,4337,6564,1972
