III,V,PLETH
2204,2736,3407
2184,2745,3347
2164,2786,3252
2129,2837,3176
2084,2853,3129
2075,2868,3108
2095,2899,3071
2129,2930,3039
2144,2925,3014
2157,2930,3005
2172,2968,2984
2211,3022,2971
2265,3032,2965
2348,3022,2971
2434,3033,2957
2512,3084,2937
2575,3119,2913
2676,3115,2903
2804,3084,2885
2921,3084,2869
2990,3112,2847
3058,3146,2834
3142,3141,2816
3222,3115,2800
3260,3087,2778
3303,3084,2766
3372,3083,2749
3440,3084,2732
3450,3070,2707
3440,3053,2698
3444,3029,2695
3467,3022,2698
3468,3021,2683
3467,3022,2664
3484,3013,2641
3522,3022,2630
3534,3031,2611
3522,3022,2595
3498,2991,2574
3495,2992,2561
3501,3016,2542
3522,3022,2527
3536,2980,2506
3549,2961,2493
3538,2989,2474
3522,3022,2459
3507,2995,2438
3522,2961,2425
3533,2972,2407
3522,3022,2390
3481,3037,2367
3467,3022,2356
3480,3009,2353
3495,3022,2356
3475,3026,2343
3467,3022,2322
3481,3015,2297
3495,3022,2288
3465,3022,2283
3440,3022,2288
3444,3018,2288
3467,3022,2288
3457,3020,2273
3440,3022,2254
3431,3019,2229
3440,3022,2220
3435,3020,2217
3440,3022,2220
3446,3019,2204
3440,3022,2186
3400,3020,2173
3385,3022,2186
3407,3017,2193
3440,3022,2186
3429,3023,2157
3413,3022,2151
3416,3013,2165
3440,3022,2186
3440,3029,2181
3440,3022,2186
3440,2994,2207
3440,2992,2254
3417,3010,2296
3413,3022,2356
3426,2999,2431
3440,2992,2527
3419,3008,2618
3413,3022,2732
3434,3006,2870
3467,3022,3039
3466,3085,3204
3467,3146,3381
3488,3146,3561
3522,3146,3756
3522,3184,3941
3522,3238,4132
3554,3245,4317
3631,3238,4508
3677,3242,4679
3658,3238,4849
3583,3180,5005
3522,3115,5157
3486,3075,5279
3467,3053,5396
3436,3002,5498
3413,2961,5601
3385,2947,5676
3358,2961,5737
3316,2946,5772
3303,2930,5805
3329,2930,5831
3385,2961,5874
3388,2962,5911
3331,2930,5942
3279,2900,5942
3331,2930,5942
3380,2964,5937
3276,2930,5942
3035,2836,5927
2839,2807,5908
2633,2863,5870
2239,2961,5840
1838,3145,5799
2048,3608,5771
3071,4341,5735
4314,5058,5703
5041,5480,5650
5215,5644,5601
5208,5638,5542
5215,5397,5498
5191,4831,5443
5215,4133,5396
5297,3580,5338
5215,3269,5293
4741,3075,5240
4068,2930,5191
3543,2822,5121
3276,2745,5054
3097,2657,4978
2921,2591,4918
2793,2563,4849
2757,2560,4781
2743,2538,4693
2703,2529,4610
2644,2541,4520
2621,2560,4439
2631,2542,4349
2648,2529,4269
2626,2534,4180
2594,2560,4098
2574,2559,4005
2594,2560,3927
2612,2568,3852
2621,2591,3791
2606,2592,3718
2594,2591,3654
2575,2595,3592
2566,2621,3552
2560,2640,3502
2566,2652,3449
2560,2651,3385
2539,2652,3347
2502,2646,3314
2484,2652,3278
2475,2672,3219
2457,2714,3176
2411,2742,3151
2375,2745,3142
2350,2729,3109
2321,2745,3073
2260,2782,3045
2211,2807,3039
2181,2786,3024
2157,2776,3005
2115,2806,2980
2102,2868,2971
2119,2906,2956
2129,2930,2937
2102,2945,2910
2102,2961,2903
2152,2965,2903
2211,2992,2903
2229,3030,2882
2266,3053,2869
2354,3032,2864
2457,3022,2869
2511,3046,2854
2566,3084,2834
2671,3096,2812
2812,3115,2800
2910,3140,2781
2976,3146,2766
3045,3105,2747
3140,3084,2732
3217,3101,2709
3276,3115,2698
3325,3069,2694
3385,3022,2698
3424,3022,2684
3440,3053,2664
3441,3046,2639
3467,3022,2630
3494,3011,2614
3495,3022,2595
3465,3020,2569
3467,3022,2561
3501,3026,2561
3522,3022,2561
3488,2985,2543
3467,2961,2527
3487,2966,2520
3522,2992,2527
3510,2982,2517
3495,2961,2493
3502,2953,2463
3522,2992,2459
3504,3020,2462
3495,3022,2459
3506,2993,2436
3522,2992,2425
3491,3007,2423
3467,3022,2425
3470,3008,2405
3495,3022,2390
3506,3085,2387
3576,3207,2390
3737,3354,2374
3959,3547,2356
4123,3755,2348
4204,3948,2356
4210,4090,2356
4204,4256,2356
4222,4488,2354
4341,4780,2356
4570,5091,2352
4860,5428,2356
5090,5738,2359
5215,5922,2356
5235,5943,2335
5215,5922,2322
5196,5926,2319
5215,5922,2322
5231,5892,2305
5215,5922,2288
5187,5973,2278
5215,5922,2288
5249,5823,2289
5215,5922,2288
5150,6122,2280
5215,5922,2288
5341,5029,2297
5215,3855,2322
4611,2961,2356
3740,2436,2425
2968,2006,2505
2457,1604,2595
2102,1350,2672
1829,1264,2766
1644,1195,2873
1556,1110,3005
1482,1062,3143
1392,1079,3313
1324,1105,3495
1338,1141,3688
1386,1183,3867
1392,1203,4064
1324,1153,4267
1256,1079,4474
1225,1029,4646
1201,1018,4815
1133,995,4982
1065,956,5157
1023,904,5300
983,864,5430
893,822,5546
792,771,5669
712,707,5764
628,648,5840
504,589,5888
382,524,5942
289,444,5981
191,370,6010
50,307,6019
-82,247,6044
-169,170,6066
-246,93,6079
-367,21,6056
-491,-31,6044
-569,-65,6041
-601,-62,6044
-628,-42,6011
-628,-31,5976
-587,-27,5948
-519,31,5942
-462,148,5913
-382,278,5874
-246,377,5817
-55,493,5771
145,662,5715
355,864,5669
585,1047,5613
846,1234,5566
1115,1444,5508
1392,1665,5464
1675,1855,5412
1966,2036,5361
2239,2231,5288
2484,2436,5225
2697,2607,5165
2894,2745,5122
3069,2868,5059
3222,2992,4986
3348,3086,4892
3467,3146,4815
3567,3186,4740
3631,3238,4678
3664,3284,4596
3713,3300,4508
3771,3288,4410
3795,3300,4337
3770,3337,4267
3768,3362,4200
3811,3343,4110
3849,3331,4030
3825,3345,3954
3795,3362,3893
3801,3342,3820
3822,3331,3756
3797,3346,3696
3768,3362,3654
3769,3339,3602
3795,3331,3552
3786,3350,3493
3768,3362,3449
3760,3322,3405
3768,3300,3381
3751,3327,3359
3740,3362,3347
3746,3335,3316
3768,3300,3278
3757,3303,3233
3740,3331,3210
3738,3319,3192
3768,3300,3176
3779,3305,3139
3768,3331,3108
3739,3321,3082
3740,3300,3073
3755,3289,3056
3768,3300,3039
3750,3298,3017
3740,3300,3005
3745,3301,2986
3768,3300,2971
3770,3276,2950
3768,3269,2937
3761,3282,2918
3768,3300,2903
3764,3284,2881
3768,3269,2869
3765,3273,2850
3768,3300,2834
3760,3296,2810
3768,3269,2800
3772,3246,2796
3768,3269,2800
3741,3299,2785
3740,3300,2766
3757,3268,2741
3768,3269,2732
3744,3294,2725
3740,3300,2732
3758,3257,2732
3768,3238,2732
3732,3267,2722
3713,3300,2732
3726,3272,2755
3740,3238,2800
3707,3242,2844
3686,3269,2903
3697,3257,2965
3713,3238,3039
3679,3243,3103
3658,3269,3176
3680,3260,3252
3713,3238,3347
3689,3227,3441
3658,3238,3552
3660,3237,3666
3686,3238,3791
3674,3239,3898
3658,3238,3995
3663,3215,4078
3686,3207,4166
3676,3220,4241
3658,3238,4303
3650,3224,4336
3658,3207,4371
3644,3201,4405
3631,3207,4439
3633,3200,4447
3658,3207,4439
3657,3224,4418
3631,3238,4405
3597,3220,4387
3604,3207,4371
3624,3206,4340
3631,3207,4303
3606,3185,4249
3604,3177,4200
3621,3189,4148
3631,3207,4098
3598,3192,4029
3576,3177,3961
3583,3182,3888
3604,3207,3825
3588,3201,3753
3576,3177,3688
3584,3159,3616
3604,3177,3552
3589,3188,3479
3576,3177,3415
3574,3146,3345
3576,3146,3278
3552,3164,3202
3549,3177,3142
3567,3155,3086
3576,3146,3039
3540,3158,2982
3522,3177,2937
3545,3161,2897
3576,3146,2869
3560,3159,2830
3549,3207,2800
3570,3244,2776
3604,3269,2766
3592,3282,2747
3576,3300,2732
3582,3308,2712
3604,3331,2698
3613,3360,2675
3658,3393,2664
3730,3399,2657
3768,3393,2664
3709,3358,2662
3631,3300,2664
3600,3221,2661
3604,3177,2664
3562,3159,2660
3495,3146,2664
3441,3102,2663
3440,3084,2664
3442,3095,2657
3440,3115,2664
3428,3095,2677
3440,3084,2698
3437,3097,2700
3413,3115,2698
3376,3097,2692
3385,3084,2698
3368,3080,2698
3222,3053,2698
2927,2982,2692
2621,2961,2698
2344,3058,2700
2129,3300,2698
2198,3700,2679
2894,4318,2664
4068,5042,2655
5051,5613,2664
5346,5823,2667
5215,5736,2664
5137,5472,2644
5215,5058,2630
5247,4486,2621
5215,3917,2630
5146,3515,2633
4914,3300,2630
4399,3141,2609
3822,2992,2595
3454,2878,2588
3303,2837,2595
3187,2822,2596
3085,2807,2595
3039,2775,2590
3003,2745,2595
2886,2699,2597
2757,2652,2595
2710,2615,2577
2730,2621,2561
2717,2643,2551
2676,2652,2561
2628,2608,2566
2594,2560,2561
2554,2545,2538
2566,2591,2527
2623,2635,2524
2676,2652,2527
2667,2639,2510
2676,2652,2493
2747,2704,2483
2839,2776,2493
2835,2795,2497
2730,2745,2493
2600,2667,2472
2539,2652,2459
2547,2696,2451
2594,2745,2459
2624,2746,2460
2621,2745,2459
2572,2759,2450
2512,2776,2459
2463,2765,2475
2457,2776,2493
2464,2822,2493
2457,2868,2493
2406,2858,2490
2348,2837,2493
2311,2860,2488
2321,2930,2493
2347,2969,2495
2375,2961,2493
2370,2928,2472
2348,2930,2459
2338,2963,2456
2403,3022,2459
2516,3073,2442
2621,3115,2425
2660,3134,2415
2676,3146,2425
2702,3152,2427
2757,3177,2425
2814,3197,2418
2894,3207,2425
2990,3208,2427
3085,3238,2425
3143,3280,2415
3194,3300,2425
3256,3276,2442
3331,3269,2459
3379,3290,2455
3413,3300,2459
3445,3253,2473
3495,3207,2493
3521,3198,2493
3522,3207,2493
3507,3178,2501
3522,3146,2527
3543,3134,2544
3549,3146,2561
3523,3138,2575
3522,3146,2595
3548,3156,2607
3576,3146,2630
3554,3085,2657
3522,3053,2698
3507,3073,2730
3522,3115,2766
3520,3111,2797
3522,3115,2834
3550,3171,2864
3658,3300,2903
3834,3450,2937
4068,3639,2971
4276,3863,2986
4395,4102,3005
4382,4281,3030
4341,4441,3073
4400,4692,3111
4641,5120,3142
4957,5599,3156
5187,5922,3176
5244,5986,3191
5215,5922,3210
5196,5886,3221
5215,5922,3244
5220,5942,3264
5215,5922,3278
5209,5901,3273
5215,5922,3278
5210,5935,3292
5215,5922,3313
5217,5914,3312
5215,5922,3313
5211,5762,3311
5215,5212,3313
5087,4263,3292
4641,3238,3278
3854,2454,3271
3003,1974,3278
2379,1643,3263
2048,1388,3244
1853,1225,3227
1693,1172,3244
1549,1138,3271
1447,1079,3313
1356,1015,3349
1283,1018,3415
1242,1066,3499
1256,1110,3620
1280,1102,3746
1283,1079,3893
1245,1062,4046
1201,1049,4235
1167,1004,4432
1147,956,4644
1103,919,4834
1037,894,5020
960,849,5195
901,802,5396
842,768,5598
764,740,5805
665,687,5989
573,617,6181
493,549,6367
410,493,6557
309,433,6715
218,370,6864
132,306,6987
27,247,7103
-108,181,7189
-218,123,7274
-283,80,7342
-328,62,7410
-384,54,7447
-410,62,7479
-391,88,7492
-355,154,7513
-327,242,7514
-246,339,7513
-93,433,7483
82,555,7445
229,711,7385
410,894,7342
665,1085,7292
956,1295,7240
1206,1515,7151
1447,1727,7069
1722,1911,6990
2020,2097,6932
2289,2290,6851
2539,2467,6762
2775,2600,6652
2976,2714,6557
3110,2827,6450
3222,2930,6352
3345,2998,6240
3467,3053,6147
3539,3105,6043
3576,3146,5942
3621,3159,5826
3686,3177,5737
3722,3209,5650
3713,3238,5566
3690,3238,5454
3713,3238,5361
3757,3253,5284
3768,3269,5225
3729,3254,5137
3713,3238,5054
3733,3235,4974
3740,3238,4918
3690,3218,4845
3658,3207,4781
3679,3218,4718
3713,3238,4678
3688,3227,4626
3658,3207,4576
3664,3197,4515
3686,3207,4474
3659,3207,4432
3631,3207,4405
3635,3205,4368
3658,3207,4337
3644,3190,4297
3631,3177,4269
3639,3177,4232
3658,3207,4200
3649,3222,4158
3658,3207,4132
3691,3172,4109
3713,3177,4098
3680,3210,4066
3658,3238,4030
3678,3222,3984
3713,3207,3961
3691,3206,3942
3658,3207,3927
3663,3182,3891
3713,3177,3859
3723,3203,3831
3686,3238,3825
3641,3228,3810
3658,3207,3791
3698,3201,3752
3713,3207,3722
3677,3189,3696
3658,3177,3688
3669,3184,3672
3686,3207,3654
3666,3207,3617
3658,3207,3586
3672,3209,3557
3686,3207,3552
3654,3182,3549
3631,3177,3552
3639,3193,3535
3658,3207,3517
3639,3186,3493
3631,3177,3483
3646,3190,3466
3658,3207,3449
3622,3188,3423
3604,3177,3415
3627,3190,3411
3658,3207,3415
3633,3178,3407
3604,3146,3415
3608,3145,3428
3631,3177,3449
3616,3175,3457
3604,3146,3483
3615,3122,3524
3631,3146,3586
3602,3174,3634
3576,3177,3688
3581,3149,3746
3604,3146,3825
3591,3163,3895
3576,3177,3961
3573,3156,4012
3576,3146,4064
3553,3158,4100
3549,3177,4132
3567,3160,4157
3576,3146,4200
3540,3153,4240
3522,3177,4269
3544,3167,4267
3576,3146,4269
3553,3133,4270
3522,3146,4269
3521,3148,4237
3549,3146,4200
3544,3139,4162
3522,3146,4132
3508,3145,4082
3522,3146,4030
3524,3141,3974
3522,3146,3927
3516,3143,3861
3522,3146,3791
3510,3143,3714
3495,3146,3654
3480,3142,3596
3495,3146,3552
3511,3143,3500
3522,3146,3449
3507,3141,3389
3495,3146,3347
3478,3144,3301
3467,3146,3244
3453,3140,3165
3467,3146,3108
3488,3148,3070
3495,3146,3039
3468,3125,2983
3467,3115,2937
3487,3121,2911
3495,3146,2903
3456,3144,2871
3440,3115,2834
3465,3077,2806
3495,3084,2800
3469,3119,2785
3440,3146,2766
3443,3129,2742
3467,3115,2732
3463,3130,2725
3467,3177,2732
3495,3210,2735
3522,3238,2732
3494,3255,2711
3467,3269,2698
3493,3272,2693
3576,3300,2698
3639,3340,2684
3658,3362,2664
3637,3324,2640
3604,3269,2630
3557,3218,2614
3522,3177,2595
3493,3120,2570
3467,3084,2561
3417,3064,2559
3385,3053,2561
3368,3022,2546
3358,3022,2527
3338,3052,2504
3358,3084,2493
3373,3062,2486
3331,3022,2493
3262,3005,2495
3303,3022,2493
3363,3010,2473
3222,2961,2459
2889,2910,2452
2648,2930,2459
2477,3013,2458
2102,3177,2459
1696,3495,2455
2020,4071,2459
3299,4793,2457
4696,5397,2459
5292,5683,2456
5215,5706,2459
5118,5552,2456
5215,5212,2459
5259,4645,2456
5215,4009,2459
5168,3523,2456
4996,3269,2459
4505,3126,2457
3877,2992,2459
3428,2847,2454
3222,2745,2459
3062,2683,2460
2894,2652,2459
2792,2618,2441
2785,2591,2425
2777,2575,2414
2730,2591,2425
2678,2600,2439
2676,2591,2459
2695,2559,2463
2703,2560,2459
2670,2578,2439
2648,2591,2425
2643,2568,2417
2648,2560,2425
2628,2572,2426
2621,2591,2425
2632,2583,2418
2648,2591,2425
2625,2622,2429
2594,2652,2425
2574,2638,2402
2566,2621,2390
2546,2630,2389
2539,2652,2390
2544,2649,2371
2539,2652,2356
2495,2678,2352
2457,2714,2356
2449,2716,2341
2457,2714,2322
2427,2725,2311
2375,2745,2322
2331,2741,2328
2321,2745,2322
2302,2769,2302
2266,2807,2288
2221,2822,2271
2211,2837,2254
2215,2854,2229
2211,2868,2220
2191,2859,2218
2211,2868,2220
2267,2907,2203
2321,2961,2186
2337,2981,2167
2375,2992,2151
2446,3011,2128
2512,3053,2117
2529,3085,2116
2566,3115,2117
2654,3141,2100
2757,3177,2083
2819,3204,2076
2894,3238,2083
3013,3271,2083
3140,3300,2083
3205,3303,2080
3249,3300,2083
3305,3296,2080
3358,3300,2083
3353,3280,2085
3331,3238,2083
3324,3179,2064
3331,3146,2049
3318,3135,2042
3331,3146,2049
3388,3145,2049
3467,3146,2049
3497,3133,2046
3495,3115,2049
3478,3076,2046
3467,3053,2049
3442,3052,2049
3440,3084,2049
3468,3104,2042
3522,3115,2049
3537,3099,2064
3522,3084,2083
3493,3068,2085
3495,3084,2083
3489,3092,2080
3467,3084,2083
3453,3079,2081
3549,3177,2083
3758,3365,2083
4013,3578,2083
4204,3741,2077
4314,3917,2083
4318,4115,2098
4259,4318,2117
4243,4524,2119
4450,4842,2117
4845,5285,2114
5187,5706,2117
5275,5914,2113
5215,5922,2117
5184,5885,2130
5215,5922,2151
5220,5959,2156
5215,5922,2151
5220,5869,2143
5215,5922,2151
5187,5990,2166
5215,5922,2186
5260,5809,2189
5215,5922,2186
5125,6117,2175
5215,5829,2186
5396,4793,2201
5215,3516,2220
4400,2612,2217
3331,2128,2220
2550,1735,2236
2184,1388,2288
1972,1231,2350
1775,1234,2425
1621,1178,2497
1529,1049,2595
1419,968,2713
1310,987,2869
1262,1018,3041
1283,1049,3244
1297,1086,3446
1283,1110,3654
1254,1071,3858
1229,1018,4098
1181,992,4344
1119,987,4576
1055,947,4763
1010,894,4952
963,855,5141
901,833,5327
809,795,5485
710,740,5669
613,678,5887
519,617,6113
420,551,6262
328,493,6352
230,438,6421
109,370,6523
-35,285,6619
-164,216,6693
-271,169,6718
-382,123,6727
-510,56,6723
-601,0,6727
-638,-27,6713
-655,-31,6693
-696,-40,6655
-710,-31,6625
-664,13,6578
-573,93,6523
-480,185,6444
-355,308,6386
-180,466,6332
27,648,6284
238,817,6200
491,987,6113
791,1180,6018
1092,1419,5942
1356,1663,5853
1638,1881,5771
1958,2066,5679
2266,2251,5601
2500,2435,5510
2703,2591,5430
2916,2702,5339
3112,2807,5259
3239,2920,5167
3331,3022,5088
3436,3088,4999
3549,3146,4918
3611,3203,4823
3631,3238,4747
3655,3233,4671
3713,3238,4610
3760,3272,4537
3768,3300,4474
3744,3283,4403
3740,3269,4337
3757,3284,4248
3768,3300,4166
3742,3269,4095
3713,3238,4064
3694,3243,4034
3686,3269,3995
3663,3259,3923
3658,3238,3859
3670,3230,3810
3686,3238,3791
3671,3222,3759
3658,3207,3722
3655,3212,3676
3658,3238,3654
3637,3234,3627
3631,3207,3586
3642,3186,3512
3658,3207,3449
3641,3234,3403
3631,3238,3381
3638,3211,3355
3658,3207,3347
3654,3225,3344
3658,3238,3347
3672,3216,3326
3686,3207,3313
3666,3221,3307
3658,3238,3313
3669,3219,3297
3686,3207,3278
3668,3219,3256
3658,3238,3244
3668,3220,3222
3686,3207,3210
3669,3218,3204
3658,3238,3210
3667,3222,3197
3686,3207,3176
3671,3215,3148
3658,3238,3142
3663,3227,3140
3686,3207,3142
3677,3198,3124
3658,3207,3108
3646,3205,3085
3658,3207,3073
3660,3210,3063
3658,3207,3073
3651,3183,3079
3658,3177,3073
3657,3190,3046
3658,3207,3039
3652,3199,3051
3658,3207,3073
3658,3229,3070
3658,3238,3073
3650,3202,3094
3658,3177,3142
3663,3186,3177
3658,3207,3210
3633,3192,3247
3631,3177,3313
3645,3185,3380
3658,3207,3449
3640,3195,3510
3631,3177,3586
3640,3180,3657
3658,3207,3722
3645,3204,3767
3631,3177,3825
3626,3154,3891
3631,3177,3961
3613,3204,4001
3604,3207,4030
3603,3179,4056
3604,3177,4098
3581,3195,4124
3576,3207,4132
3590,3184,4114
3604,3177,4098
3583,3194,4079
3576,3207,4064
3591,3174,4031
3604,3146,3995
3572,3152,3954
3549,3177,3927
3556,3163,3895
3576,3146,3859
3560,3150,3805
3549,3177,3756
3558,3179,3703
3576,3177,3654
3559,3176,3595
3549,3177,3552
3560,3153,3514
3576,3146,3483
3550,3159,3431
3522,3177,3381
3521,3159,3336
3549,3146,3313
3545,3154,3281
3522,3177,3244
3504,3167,3190
3522,3146,3142
3532,3133,3096
3522,3146,3073
3493,3148,3055
3495,3146,3039
3511,3138,3004
3522,3146,2971
3501,3155,2942
3495,3177,2937
3506,3192,2934
3522,3207,2937
3512,3214,2922
3522,3238,2903
3551,3269,2876
3576,3300,2869
3557,3302,2868
3549,3300,2869
3587,3312,2849
3658,3362,2834
3691,3409,2826
3686,3423,2834
3650,3375,2834
3604,3300,2834
3547,3222,2830
3522,3177,2834
3522,3148,2832
3522,3146,2834
3469,3133,2832
3413,3115,2834
3388,3083,2830
3413,3084,2834
3430,3101,2834
3440,3115,2834
3421,3096,2827
3385,3084,2834
3339,3085,2848
3331,3084,2869
3305,3033,2870
3167,2961,2869
2867,2907,2863
2512,2930,2869
2195,3059,2868
2048,3362,2869
2294,3856,2864
3140,4503,2869
4324,5149,2867
5215,5644,2869
5414,5858,2864
5215,5767,2869
5105,5403,2869
5215,4873,2869
5298,4284,2851
5215,3763,2834
4974,3384,2824
4614,3177,2834
4134,3062,2840
3658,2961,2834
3319,2834,2811
3140,2745,2800
3011,2713,2798
2894,2714,2800
2808,2687,2782
2785,2652,2766
2779,2637,2759
2757,2652,2766
2717,2656,2756
2703,2652,2732
2705,2643,2703
2703,2652,2698
2667,2652,2700
2648,2652,2698
2656,2644,2676
2676,2652,2664
2660,2663,2660
2648,2683,2664
2648,2697,2647
2648,2714,2630
2616,2717,2619
2594,2714,2630
2593,2704,2634
2594,2714,2630
2561,2730,2609
2539,2745,2595
2541,2740,2587
2539,2745,2595
2495,2759,2598
2457,2776,2595
2453,2772,2575
2457,2776,2561
2411,2788,2554
2348,2807,2561
2314,2812,2562
2321,2837,2561
2306,2873,2555
2266,2899,2561
2228,2892,2564
2239,2899,2561
2262,2929,2541
2266,2961,2527
2238,2956,2520
2239,2961,2527
2281,2989,2527
2348,3022,2527
2391,3019,2522
2430,3022,2527
2476,3058,2528
2539,3115,2527
2590,3138,2509
2648,3146,2493
2713,3164,2482
2785,3207,2493
2844,3231,2509
2921,3238,2527
3007,3241,2529
3085,3269,2527
3133,3294,2522
3194,3300,2527
3270,3271,2528
3331,3238,2527
3343,3212,2519
3358,3207,2527
3397,3204,2542
3440,3207,2561
3441,3197,2563
3440,3177,2561
3460,3147,2556
3495,3146,2561
3504,3161,2560
3522,3177,2561
3561,3169,2558
3604,3177,2561
3599,3196,2559
3576,3207,2561
3565,3183,2558
3576,3177,2561
3568,3202,2559
3549,3238,2561
3534,3238,2558
3549,3238,2561
3580,3262,2559
3631,3300,2561
3665,3297,2559
3658,3269,2561
3585,3224,2558
3495,3177,2561
3421,3106,2559
3385,3053,2561
3351,3025,2558
3331,3022,2561
3303,3005,2559
3276,2992,2561
3258,2994,2558
3303,3022,2561
3331,3018,2559
3222,2961,2561
2977,2882,2557
2785,2868,2561
2685,2926,2559
2594,3053,2561
2565,3297,2554
2785,3732,2561
3050,4217,2572
2949,4503,2595
2634,4532,2609
2921,4564,2630
4061,4733,2651
5215,4842,2698
5513,4637,2754
5215,4225,2834
5075,3865,2923
5215,3639,3039
5142,3428,3164
4696,3207,3313
4174,3034,3460
3822,2930,3620
3557,2832,3779
3303,2745,3961
3100,2685,4145
3003,2652,4337
2950,2612,4508
2894,2591,4678
2831,2590,4842
2812,2591,5020
2826,2563,5181
2839,2560,5327
2812,2588,5444
2785,2621,5566
2779,2608,5675
2785,2591,5771
2754,2586,5835
2730,2591,5908
2734,2577,5979
2757,2591,6044
2739,2630,6075
2703,2652,6113
2675,2617,6160
2676,2591,6215
2665,2611,6235
2648,2652,6249
2629,2654,6262
2621,2652,6284
2591,2668,6271
2539,2683,6249
2479,2659,6222
2457,2652,6215
2452,2691,6197
2430,2745,6181
2368,2751,6146
2321,2745,6113
2293,2754,6058
2266,2776,6010
2225,2779,5953
2239,2807,5908
2310,2869,5850
2375,2930,5805
2373,2935,5751
2375,2930,5703
2423,2952,5633
2484,2992,5566
2495,2988,5491
2512,2961,5430
2578,2943,5357
2676,2961,5293
2749,2987,5219
2839,3022,5157
2949,3047,5084
3030,3053,5020
3045,3030,4946
3085,3022,4883
3199,3043,4811
3331,3084,4747
3379,3096,4671
3385,3084,4610
3421,3060,4550
3495,3053,4508
3528,3040,4455
3522,3022,4405
3516,3006,4344
3549,3022,4303
3577,3037,4263
3576,3022,4235
3548,2982,4195
3549,2992,4166
3584,3048,4130
3631,3084,4098
3629,3033,4054
3576,2961,4030
3491,2933,4010
3440,2961,3995
3457,2991,3958
3549,3022,3927
3614,3037,3901
3576,3022,3893
3474,2980,3873
3467,2992,3859
3565,3052,3838
3631,3084,3825
3558,3024,3800
3467,2961,3791
3468,2969,3786
3522,3022,3791
3501,3015,3775
3440,2961,3756
3414,2928,3733
3440,2961,3722
3444,2994,3703
3440,2992,3688
3449,2970,3666
3467,2992,3654
3451,3026,3634
3440,3022,3620
3450,2972,3599
3467,2961,3586
3449,2998,3565
3440,3022,3552
3453,2983,3531
3467,2961,3517
3445,2992,3495
3440,3022,3483
3466,2987,3463
3495,2961,3449
3478,2989,3425
3467,3022,3415
3479,2989,3406
3495,2961,3415
3472,2986,3422
3467,3022,3449
3496,2992,3478
3522,2961,3517
3484,2983,3544
3440,3022,3586
3436,2998,3638
3467,2961,3722
3462,2962,3816
3440,2992,3927
3436,2990,4029
3467,2992,4132
3472,3012,4224
3440,3022,4337
3400,2982,4455
3413,2961,4576
3441,2988,4666
3440,3022,4747
3396,2995,4823
3385,2961,4918
3415,2964,4995
3440,2992,5054
3409,2979,5084
3385,2961,5122
3396,2967,5158
3413,2992,5191
3381,2982,5191
3358,2961,5191
3370,2951,5187
3385,2961,5191
3343,2956,5173
3303,2961,5157
3313,2984,5135
3358,3022,5122
3366,3039,5090
3358,3053,5054
3363,3076,5011
3385,3115,4986
3383,3136,4952
3385,3146,4918
3403,3152,4864
3440,3177,4815
3471,3197,4758
3522,3207,4713
3563,3193,4657
3549,3177,4610
3467,3149,4554
3413,3115,4508
3421,3063,4452
3440,3022,4405
3390,2986,4349
3331,2961,4303
3303,2930,4247
3303,2930,4200
3279,2945,4145
3276,2961,4098
3296,2945,4043
3303,2930,3995
3253,2925,3940
3222,2930,3893
3231,2915,3838
3222,2899,3791
3101,2874,3734
2894,2837,3688
2612,2784,3635
2266,2807,3586
1964,3008,3527
2020,3454,3483
2634,4075,3442
3658,4750,3415
4636,5318,3378
5215,5675,3347
5331,5743,3309
5215,5521,3278
5132,5037,3239
5215,4410,3210
5320,3797,3184
5215,3362,3176
4795,3130,3160
4232,3022,3142
3739,2919,3115
3413,2807,3108
3175,2707,3106
2976,2652,3108
2822,2614,3088
2757,2591,3073
2736,2578,3065
2703,2591,3073
2644,2598,3073
2621,2591,3073
2637,2563,3069
2648,2560,3073
2611,2571,3071
2594,2591,3073
2616,2588,3071
2648,2591,3073
2625,2591,3069
2594,2591,3073
2586,2577,3074
2594,2591,3073
2564,2626,3055
2539,2652,3039
2545,2635,3029
2566,2621,3039
2546,2631,3043
2512,2652,3039
2490,2648,3017
2484,2652,3005
2458,2679,3000
2430,2714,3005
2413,2716,2992
2403,2714,2971
2365,2725,2944
2321,2745,2937
2285,2742,2935
2266,2745,2937
2229,2768,2922
2184,2807,2903
2142,2824,2879
2129,2837,2869
2127,2852,2853
2129,2868,2834
2122,2864,2807
2129,2868,2800
2147,2891,2801
2184,2930,2800
2220,2949,2779
2266,2961,2766
2306,2970,2764
2348,2992,2766
2388,3005,2747
2457,3022,2732
2540,3036,2728
2621,3053,2732
2688,3062,2698
2785,3084,2630
2902,3112,2547
3003,3146,2493
3056,3154,2456
3112,3146,2425
3187,3133,2381
3249,3146,2356
3259,3155,2350
3276,3146,2356
3327,3115,2343
3385,3115,2322
3400,3136,2299
3413,3146,2288
3442,3111,2269
3467,3084,2254
3449,3081,2244
3440,3084,2254
3465,3059,2258
3495,3053,2254
3479,3073,2233
3467,3084,2220
3490,3045,2214
3522,3022,2220
3493,3046,2219
3440,3084,2220
3423,3072,2216
3467,3053,2220
3501,3061,2218
3495,3084,2220
3462,3070,2217
3467,3053,2220
3489,3060,2218
3495,3084,2220
3458,3082,2217
3440,3084,2220
3450,3099,2218
3467,3115,2220
3449,3097,2216
3440,3084,2220
