III,V,PLETH
7236,6343,5349
7242,6334,5346
7236,6343,5349
7154,6366,5321
7097,6400,5299
7072,6410,5274
7097,6400,5249
7088,6383,5193
7097,6400,5149
7096,6428,5116
7097,6457,5099
7045,6451,5064
7027,6457,5049
7048,6471,5045
7097,6513,5049
7076,6538,5020
7027,6570,4999
6973,6590,4990
6957,6627,4999
6921,6648,4977
6888,6683,4949
6862,6706,4917
6888,6740,4899
6900,6757,4854
6888,6796,4799
6836,6840,4735
6818,6910,4699
6797,6963,4668
6749,7023,4649
6648,7070,4620
6609,7136,4599
6636,7187,4570
6679,7250,4549
6644,7313,4518
6609,7419,4499
6600,7517,4486
6609,7589,4499
6563,7609,4504
6540,7646,4499
6558,7699,4467
6609,7759,4449
6624,7765,4440
6679,7759,4449
6778,7752,4445
6888,7759,4449
6919,7718,4448
6957,7646,4449
7039,7549,4423
7166,7476,4399
7258,7394,4384
7375,7306,4399
7514,7189,4406
7653,7080,4399
7716,6947,4367
7792,6796,4349
7913,6611,4340
8071,6457,4349
8156,6328,4346
8210,6230,4349
8260,6111,4345
8349,6004,4349
8416,5888,4343
8488,5777,4349
8551,5644,4349
8627,5550,4349
8663,5486,4322
8697,5437,4299
8720,5346,4284
8766,5267,4299
8774,5218,4305
8766,5211,4299
8740,5182,4268
8766,5154,4249
8803,5118,4240
8836,5097,4249
8802,5059,4247
8766,5041,4249
8739,5031,4244
8766,5041,4249
8793,5033,4245
8836,5041,4249
8844,5042,4245
8836,5041,4249
8785,5020,4244
8766,5041,4249
8757,5079,4247
8766,5097,4249
8747,5055,4242
8766,5041,4249
8800,5082,4251
8836,5154,4249
8801,5166,4220
8766,5154,4199
8746,5142,4188
8766,5154,4199
8759,5146,4199
8766,5154,4199
8763,5177,4192
8766,5211,4199
8724,5207,4197
8697,5211,4199
8661,5229,4192
8627,5267,4199
8562,5269,4198
8558,5267,4199
8592,5277,4188
8627,5324,4199
8585,5358,4217
8558,5381,4249
8552,5376,4266
8558,5381,4299
8504,5376,4337
8488,5381,4399
8516,5373,4460
8558,5381,4549
8517,5378,4642
8488,5381,4749
8504,5370,4851
8558,5381,4999
8533,5385,5170
8488,5381,5349
8459,5343,5490
8488,5324,5649
8490,5318,5834
8488,5324,6049
8474,5294,6229
8488,5267,6399
8479,5252,6561
8488,5267,6749
8504,5267,6922
8558,5267,7099
8573,5258,7251
8558,5267,7399
8501,5264,7518
8488,5267,7649
8485,5260,7772
8488,5267,7899
8461,5264,7981
8488,5267,8049
8534,5259,8092
8558,5267,8149
8503,5265,8190
8488,5267,8249
8521,5257,8295
8558,5267,8349
8510,5268,8372
8488,5267,8399
8516,5249,8413
8558,5267,8449
8513,5300,8470
8488,5324,8499
8514,5293,8498
8558,5267,8499
8516,5273,8484
8488,5324,8499
8491,5356,8501
8488,5381,8499
8394,5396,8460
8349,5437,8449
8399,5481,8443
8488,5550,8449
8485,5626,8416
8488,5720,8399
8528,5801,8387
8558,5890,8399
8458,5960,8374
8349,6004,8349
8309,5960,8313
8349,5834,8299
8383,5617,8252
8488,5381,8199
8630,5163,8132
8697,5041,8099
8591,4985,8053
8488,4984,7999
8496,4973,7910
8558,4984,7849
8502,5007,7793
8418,5041,7749
8361,5062,7667
8349,5097,7599
8306,5137,7537
8349,5154,7499
8440,5157,7426
8488,5211,7349
8399,5269,7261
8349,5267,7199
8323,5233,7120
8140,5381,7049
7639,5793,6964
7027,6457,6899
6419,7338,6820
5775,8439,6749
5166,9345,6664
5218,9289,6599
6469,7726,6521
8766,5097,6449
11164,2471,6359
12802,623,6299
13374,-629,6244
13289,-1756,6199
13133,-2663,6120
13289,-2605,6049
13505,-1272,5983
13289,736,5949
12378,2456,5899
11132,3568,5849
10017,4306,5785
9253,4927,5749
8683,5382,5716
8210,5664,5699
7818,5842,5668
7584,6004,5649
7449,6087,5619
7375,6117,5599
7294,6120,5566
7236,6173,5549
7202,6232,5522
7236,6287,5499
7253,6298,5460
7236,6287,5449
7164,6272,5446
7166,6287,5449
7209,6316,5421
7236,6343,5399
7157,6346,5373
7097,6343,5349
7080,6330,5294
7097,6343,5249
7054,6361,5214
7027,6400,5199
7025,6423,5153
7027,6457,5099
6970,6477,5050
6957,6513,5049
6998,6535,5054
7027,6570,5049
6951,6590,5014
6888,6627,4999
6901,6649,4996
6957,6683,4999
6933,6701,4970
6888,6740,4949
6852,6781,4940
6818,6853,4949
6726,6911,4929
6679,6966,4899
6704,7003,4863
6749,7080,4849
6690,7165,4825
6609,7250,4799
6576,7296,4751
6609,7363,4699
6612,7444,4636
6609,7533,4599
6603,7567,4570
6609,7589,4549
6587,7608,4513
6609,7646,4499
6670,7651,4496
6749,7646,4499
6772,7618,4472
6818,7589,4449
6903,7530,4437
7027,7476,4449
7119,7417,4448
7236,7363,4449
7371,7262,4443
7514,7136,4449
7586,6985,4444
7653,6853,4449
7737,6710,4449
7862,6570,4449
7961,6414,4422
8071,6287,4399
8174,6166,4385
8279,6060,4399
8320,5936,4404
8349,5834,4399
8389,5740,4369
8488,5664,4349
8570,5552,4337
8627,5437,4349
8645,5327,4351
8697,5267,4349
8744,5211,4337
8766,5154,4349
8719,5077,4371
8697,5041,4399
8712,5031,4401
8766,5041,4399
8772,5013,4392
8766,4984,4399
8752,4963,4396
8766,4984,4399
8758,4991,4394
8766,4984,4399
8762,4962,4394
8766,4984,4399
8745,5019,4396
8766,5041,4399
8801,5009,4392
8836,4984,4399
8800,4974,4401
8766,4984,4399
8746,4974,4370
8766,4984,4349
8761,5008,4338
8766,5041,4349
8760,5036,4348
8766,5041,4349
8749,5061,4342
8766,5097,4349
8775,5097,4346
8766,5097,4349
8705,5110,4343
8697,5154,4349
8730,5181,4346
8766,5211,4349
8703,5234,4342
8627,5267,4349
8590,5271,4346
8627,5267,4349
8637,5255,4339
8627,5267,4349
8584,5285,4364
8558,5324,4399
8511,5354,4420
8488,5381,4449
8470,5378,4479
8488,5381,4549
8485,5375,4635
8488,5381,4749
8474,5373,4861
8488,5381,4999
8485,5379,5139
8488,5381,5299
8471,5368,5444
8488,5381,5599
8492,5387,5741
8488,5381,5899
8457,5338,6055
8488,5324,6249
8535,5343,6447
8558,5381,6649
8502,5364,6819
8488,5324,6999
8521,5295,7173
8558,5324,7349
8511,5343,7478
8488,5324,7599
8515,5269,7712
8558,5267,7849
8515,5300,7958
8488,5324,8049
8511,5287,8111
8558,5267,8199
8522,5286,8279
8488,5324,8349
8481,5301,8371
8488,5267,8399
8433,5266,8420
8418,5324,8449
8453,5364,8441
8488,5381,8449
8436,5372,8462
8418,5381,8499
8456,5377,8499
8488,5381,8499
8406,5372,8486
8349,5381,8499
8390,5377,8493
8488,5381,8499
8478,5372,8490
8418,5381,8499
8385,5380,8489
8418,5381,8499
8402,5366,8495
8349,5381,8499
8283,5406,8469
8279,5437,8449
8276,5448,8414
8279,5494,8399
8281,5568,8365
8349,5664,8349
8408,5738,8320
8418,5834,8299
8360,5931,8244
8349,6004,8199
8342,5995,8154
8279,5947,8149
8163,5843,8130
8210,5664,8099
8411,5389,8019
8558,5154,7949
8468,5034,7883
8349,5041,7849
8375,5047,7798
8488,5041,7749
8478,5025,7672
8418,5041,7599
8373,5080,7511
8349,5154,7449
8267,5213,7376
8279,5211,7299
8372,5175,7187
8418,5211,7099
8290,5310,7019
8210,5381,6949
8241,5359,6842
8210,5381,6749
7874,5565,6663
7375,6004,6599
6844,6723,6513
6262,7759,6449
5591,8825,6393
5288,9289,6349
5920,8460,6269
7653,6343,6199
9889,3718,6137
11828,1529,6099
12932,-39,6040
13289,-1359,5999
13275,-2537,5965
13289,-2945,5949
13357,-2088,5899
13289,-283,5849
12786,1580,5805
11828,3002,5799
10613,3997,5780
9532,4758,5749
8759,5296,5689
8279,5664,5649
7919,5916,5616
7653,6117,5599
7468,6226,5567
7375,6287,5549
7296,6309,5522
7236,6343,5499
7164,6359,5459
7097,6400,5449
7021,6436,5449
7027,6457,5449
7066,6447,5401
7097,6457,5349
7044,6487,5308
7027,6513,5299
7053,6507,5275
7097,6513,5249
7058,6537,5214
7027,6570,5199
7020,6563,5173
7027,6570,5149
6976,6591,5114
6957,6627,5099
6989,6621,5077
7027,6627,5049
6966,6643,4992
6888,6683,4949
6856,6698,4915
6888,6740,4899
6889,6793,4870
6888,6853,4849
6884,6870,4822
6888,6910,4799
6846,6963,4762
6818,7023,4749
6790,7037,4746
6749,7080,4749
6655,7155,4720
6609,7250,4699
6629,7298,4689
6679,7363,4699
6653,7446,4680
6609,7533,4649
6585,7557,4612
6609,7589,4599
6607,7658,4577
6609,7759,4549
6623,7787,4510
6679,7759,4499
6713,7724,4498
6749,7759,4499
6788,7804,4471
6888,7816,4449
6994,7758,4437
7097,7703,4449
7156,7648,4449
7236,7589,4449
7325,7477,4442
7444,7363,4449
7542,7248,4447
7653,7136,4449
7752,6971,4443
7862,6796,4449
7951,6634,4446
8071,6513,4449
8184,6375,4443
8279,6230,4449
8309,6070,4447
8349,5947,4449
8406,5843,4441
8488,5777,4449
8522,5696,4452
8558,5607,4449
8606,5500,4419
8697,5437,4399
8750,5400,4389
8766,5381,4399
8727,5323,4396
8697,5267,4399
8672,5221,4396
8697,5211,4399
8726,5183,4389
8766,5154,4399
8766,5129,4419
8766,5154,4449
8753,5172,4452
8766,5154,4449
8762,5080,4441
8766,5041,4449
8751,5053,4447
8766,5097,4449
8766,5085,4443
8766,5041,4449
8744,5005,4446
8766,5041,4449
8780,5099,4444
8766,5154,4449
8699,5160,4445
8697,5154,4449
8739,5141,4444
8766,5154,4449
8688,5157,4445
8627,5154,4449
8635,5136,4444
8697,5154,4449
8677,5184,4445
8627,5211,4449
8594,5201,4443
8627,5211,4449
8634,5236,4445
8627,5267,4449
8585,5262,4442
8558,5267,4449
8526,5289,4445
8558,5324,4449
8602,5322,4452
8627,5324,4499
8580,5340,4567
8558,5381,4649
8556,5387,4698
8558,5381,4749
8500,5367,4805
8488,5381,4899
8520,5381,4991
8558,5381,5099
8513,5369,5220
8488,5381,5399
8510,5384,5597
8558,5381,5799
8526,5345,5952
8488,5324,6099
8472,5312,6249
8488,5324,6449
8446,5320,6664
8418,5324,6899
8450,5319,7107
8558,5324,7299
8599,5315,7434
8558,5324,7549
8476,5326,7651
8488,5324,7799
8538,5289,7954
8558,5267,8099
8498,5256,8180
8488,5267,8249
8527,5263,8311
8558,5267,8399
8500,5264,8454
8488,5267,8499
8554,5253,8529
8627,5267,8599
8568,5294,8658
8488,5324,8699
8480,5303,8688
8558,5267,8699
8577,5241,8718
8558,5267,8749
8516,5314,8740
8488,5381,8749
8429,5420,8765
8418,5437,8799
8446,5438,8792
8488,5494,8799
8471,5579,8812
8488,5664,8849
8531,5724,8846
8558,5834,8849
8484,5954,8842
8418,6004,8849
8378,5926,8817
8349,5834,8799
8291,5749,8784
8349,5607,8799
8508,5337,8778
8627,5097,8749
8567,5004,8691
8488,5041,8649
8499,5031,8589
8558,4984,8549
8521,4969,8493
8488,5041,8449
8489,5119,8386
8488,5154,8349
8387,5133,8300
8349,5097,8249
8409,5091,8162
8488,5154,8099
8421,5247,8042
8349,5324,7999
8348,5346,7919
8349,5381,7849
8114,5495,7771
7653,5834,7699
7049,6513,7590
6401,7589,7499
5733,8759,7414
5357,9402,7349
5728,8817,7246
7166,6910,7149
9317,4336,7057
11410,2039,6999
12750,328,6922
13289,-1076,6849
13339,-2322,6763
13289,-2888,6699
13273,-2281,6618
13289,-680,6549
13053,1144,6479
12315,2662,6449
11095,3768,6421
9879,4588,6399
9015,5156,6344
8488,5550,6299
8054,5815,6258
7723,6004,6249
7535,6100,6226
7444,6173,6199
7319,6231,6142
7236,6287,6099
7229,6287,6059
7236,6287,6049
7145,6300,6026
7097,6343,5999
7148,6376,5942
7236,6400,5899
7185,6405,5861
7097,6400,5849
7057,6388,5823
7097,6400,5799
7093,6424,5763
7097,6457,5749
7102,6454,5726
7097,6457,5699
7012,6467,5642
6957,6513,5599
6973,6544,5563
7027,6570,5549
7002,6564,5520
6957,6570,5499
6938,6578,5470
6957,6627,5449
6927,6679,5414
6888,6740,5399
6864,6767,5392
6888,6796,5399
6891,6813,5377
6888,6853,5349
6854,6892,5313
6818,6966,5299
6763,7045,5275
6749,7136,5249
6748,7193,5197
6749,7250,5149
6682,7295,5105
6609,7363,5099
6569,7416,5100
6609,7476,5099
6632,7523,5068
6609,7589,5049
6561,7645,5040
6609,7703,5049
6703,7716,5030
6749,7703,4999
6686,7661,4959
6679,7646,4949
6788,7626,4945
6957,7589,4949
7037,7502,4927
7097,7419,4899
7202,7337,4861
7375,7250,4849
7496,7109,4844
7584,6966,4849
7665,6837,4827
7792,6740,4799
7900,6609,4762
8001,6457,4749
8071,6278,4741
8140,6117,4749
8170,5957,4747
8210,5834,4749
8258,5729,4728
8349,5664,4699
8420,5600,4660
8488,5550,4649
8540,5472,4648
8627,5381,4649
8687,5271,4620
8697,5211,4599
8637,5177,4589
8627,5154,4599
8679,5091,4582
8766,5041,4549
8781,5018,4507
8766,5041,4499
8746,5046,4500
8766,5041,4499
8763,5008,4470
8766,4984,4449
8756,4963,4438
8766,4984,4449
8756,5015,4448
8766,5041,4449
8764,5015,4442
8766,4984,4449
8743,4965,4446
8766,4984,4449
8804,4989,4444
8836,4984,4449
8796,4967,4445
8766,4984,4449
8753,5010,4444
8766,5041,4449
8750,5038,4444
8766,5041,4449
8777,5053,4445
8766,5097,4449
8699,5128,4443
8697,5154,4449
8744,5168,4445
8766,5211,4449
8659,5248,4442
8558,5267,4449
8549,5237,4447
8627,5211,4449
8625,5213,4437
8558,5267,4449
8482,5310,4467
8488,5324,4499
8496,5307,4512
8488,5324,4549
8436,5357,4605
8418,5381,4699
8410,5351,4790
8418,5324,4899
8401,5312,5010
8418,5324,5149
8447,5316,5286
8488,5324,5449
8483,5346,5614
8488,5381,5799
8485,5365,5968
8488,5324,6149
8463,5276,6318
8488,5267,6499
8531,5263,6665
8558,5267,6849
8506,5259,7023
8488,5267,7199
8516,5266,7344
8558,5267,7499
8519,5256,7646
8488,5267,7799
8481,5273,7908
8488,5267,7999
8435,5227,8064
8418,5211,8149
8448,5224,8222
8488,5267,8299
8445,5276,8346
8418,5267,8399
8441,5251,8439
8488,5267,8499
8452,5272,8544
8418,5267,8599
8429,5247,8625
8488,5267,8649
8491,5301,8642
8488,5324,8649
8482,5293,8656
8488,5267,8699
8463,5273,8726
8488,5324,8749
8516,5358,8736
8488,5381,8749
8371,5393,8765
8349,5437,8799
8447,5485,8782
8558,5550,8749
8528,5618,8700
8488,5720,8699
8513,5832,8700
8558,5947,8699
8470,6005,8646
8349,6004,8599
8295,5933,8555
8349,5834,8549
8404,5666,8525
8488,5437,8499
8576,5183,8442
8627,5041,8399
8560,5013,8340
8488,5041,8299
8488,5013,8241
8558,4984,8199
8550,4994,8142
8488,5041,8099
8392,5069,8027
8349,5097,7949
8319,5133,7839
8349,5154,7749
8358,5157,7661
8349,5211,7599
8310,5291,7518
8349,5324,7449
8345,5292,7366
8140,5381,7299
7658,5727,7215
7097,6400,7149
6486,7369,7069
5775,8552,6999
5107,9488,6911
5148,9458,6849
6390,7960,6777
8627,5381,6699
10953,2722,6585
12593,793,6499
13264,-509,6436
13289,-1642,6399
13167,-2562,6327
13289,-2549,6249
13481,-1275,6161
13289,680,6099
12424,2374,6034
11201,3512,5999
10069,4314,5969
9253,4984,5949
8629,5445,5896
8140,5720,5849
7780,5903,5809
7584,6060,5799
7459,6130,5774
7375,6173,5749
7289,6222,5712
7236,6287,5699
7205,6289,5676
7236,6287,5649
7252,6307,5593
7236,6343,5549
7164,6345,5511
7166,6343,5499
7210,6364,5474
7236,6400,5449
7153,6406,5411
7097,6400,5399
7107,6389,5393
7166,6400,5399
7146,6410,5378
7097,6457,5349
7046,6498,5309
7027,6513,5299
6999,6470,5296
7027,6457,5299
7079,6492,5274
7097,6570,5249
7013,6604,5217
6957,6627,5199
6978,6642,5170
7027,6683,5149
6974,6703,5119
6888,6740,5099
6846,6783,5068
6888,6853,5049
6905,6904,5022
6888,6966,4999
6821,7019,4963
6749,7080,4949
6656,7121,4944
6609,7193,4949
6595,7275,4926
6609,7363,4899
6597,7414,4866
6609,7476,4849
6615,7536,4821
6609,7589,4799
6571,7588,4769
6609,7589,4749
6710,7606,4719
6818,7646,4699
6845,7635,4671
6888,7589,4649
6976,7519,4617
7097,7476,4599
7158,7424,4574
7236,7363,4549
7358,7256,4511
7514,7136,4499
7596,6991,4497
7653,6853,4499
7726,6703,4470
7862,6570,4449
7976,6425,4438
8071,6287,4449
8131,6133,4446
8210,6004,4449
8274,5881,4448
8349,5777,4449
8409,5655,4423
8488,5550,4399
8532,5450,4384
8558,5381,4399
8561,5312,4403
8627,5267,4399
8709,5211,4384
8766,5154,4399
8751,5078,4424
8766,5041,4449
8806,5029,4447
8836,5041,4449
8786,5015,4449
8766,4984,4449
8795,4961,4420
8836,4984,4399
8793,4996,4389
8766,4984,4399
8788,4938,4396
8836,4927,4399
8801,4946,4399
8766,4984,4399
8775,4987,4372
8836,4984,4349
8841,4976,4336
8836,4984,4349
8828,4976,4351
8836,4984,4349
8792,5002,4325
8766,5041,4299
8755,5048,4263
8766,5041,4249
8746,5023,4245
8766,5041,4249
8786,5065,4227
8766,5097,4199
8666,5115,4164
8627,5154,4149
8660,5188,4138
8697,5211,4149
8622,5200,4152
8558,5211,4149
8568,5236,4117
8627,5267,4099
8582,5261,4103
8488,5267,4149
8431,5289,4182
8488,5324,4199
8542,5324,4199
8558,5324,4249
8511,5323,4335
8488,5324,4449
8474,5289,4541
8488,5267,4649
8480,5277,4765
8488,5324,4899
8480,5339,5013
8488,5324,5149
8475,5283,5306
8488,5267,5499
8487,5259,5674
8488,5267,5849
8463,5263,6013
8488,5267,6199
8527,5261,6372
8558,5267,6549
8516,5262,6699
8488,5267,6849
8477,5261,6986
8488,5267,7149
8466,5262,7304
8488,5267,7449
8530,5261,7548
8558,5267,7649
8506,5263,7744
8488,5267,7849
8517,5260,7922
8558,5267,7999
8515,5264,8068
8488,5267,8149
8508,5257,8186
8558,5267,8199
8527,5268,8183
8488,5267,8199
8472,5249,8219
8488,5267,8249
8448,5299,8245
8418,5324,8249
8426,5294,8241
8488,5267,8249
8500,5271,8238
8488,5324,8249
8464,5362,8248
8488,5381,8249
8495,5372,8214
8488,5381,8199
8440,5394,8189
8418,5437,8199
8403,5484,8171
8418,5550,8149
8432,5619,8130
8488,5720,8149
8514,5830,8150
8488,5947,8149
8391,6022,8117
8349,6060,8099
8346,6032,8066
8349,5947,8049
8325,5773,8015
8418,5550,7999
8594,5313,7969
8697,5154,7949
8599,5064,7899
8488,5041,7849
8494,5023,7770
8558,5041,7699
8502,5069,7613
8418,5097,7549
8363,5112,7473
8349,5154,7399
8300,5203,7294
8349,5211,7199
8452,5180,7093
8488,5211,6999
8374,5305,6886
8349,5381,6799
8423,5360,6717
8349,5381,6649
7879,5609,6546
7236,6173,6449
6631,7036,6355
6053,8099,6299
5451,9027,6241
5288,9289,6199
6112,8312,6144
8001,6117,6099
10266,3439,6040
12106,1246,5999
13057,-212,5947
13289,-1303,5899
13233,-2217,5833
13289,-2435,5799
13404,-1534,5772
13289,170,5749
12657,1869,5692
11619,3172,5649
10470,4128,5616
9532,4871,5599
8842,5359,5548
8349,5664,5499
7963,5880,5458
7723,6060,5449
7570,6138,5425
7444,6173,5399
7299,6211,5364
7236,6287,5349
7241,6324,5323
7236,6343,5299
7137,6343,5262
7097,6343,5249
7151,6333,5243
7236,6343,5249
7184,6372,5228
7097,6400,5199
7056,6400,5161
7097,6400,5149
7097,6397,5129
7097,6400,5099
7094,6385,5040
7097,6400,4999
7047,6427,4969
7027,6457,4949
7033,6445,4898
7027,6457,4849
6941,6497,4809
6888,6570,4799
6906,6603,4777
6957,6627,4749
6929,6642,4710
6888,6683,4699
6873,6705,4696
6888,6740,4699
6851,6779,4676
6818,6853,4649
6808,6910,4615
6818,6966,4599
6759,7007,4574
6679,7080,4549
6613,7158,4513
6609,7250,4499
6604,7308,4494
6609,7363,4499
6601,7406,4478
6609,7476,4449
6598,7535,4412
6609,7589,4399
6628,7613,4394
6679,7646,4399
6709,7655,4380
6749,7646,4349
6790,7602,4309
6888,7589,4299
6992,7593,4300
7097,7589,4299
7157,7515,4269
7236,7419,4249
7326,7322,4241
7444,7250,4249
7540,7145,4243
7653,7023,4249
7755,6875,4252
7862,6740,4249
7945,6591,4217
8071,6457,4199
8193,6311,4196
8279,6173,4199
8293,6018,4171
8349,5890,4149
8451,5784,4142
8558,5720,4149
8584,5640,4125
8627,5550,4099
8701,5445,4085
8766,5381,4099
8730,5324,4101
8697,5267,4099
8712,5187,4090
8766,5154,4099
8761,5153,4100
8766,5154,4099
8797,5094,4089
8836,5041,4099
8796,5020,4118
8766,5041,4149
8781,5038,4157
8836,5041,4149
8833,5040,4119
8836,5041,4099
8859,5003,4087
8905,4984,4099
8879,4997,4104
8836,5041,4099
8807,5047,4069
8836,5041,4049
8839,5030,4039
8836,5041,4049
8817,5036,4048
8836,5041,4049
8839,5053,4043
8836,5097,4049
8792,5129,4047
8766,5154,4049
8746,5151,4043
8766,5154,4049
8767,5147,4046
8766,5154,4049
8727,5166,4042
8697,5211,4049
8651,5248,4048
8627,5267,4049
8584,5254,4038
8558,5267,4049
8532,5296,4067
8558,5324,4099
8570,5313,4115
8558,5324,4149
8496,5353,4190
8488,5381,4249
8519,5350,4291
8558,5324,4349
8521,5333,4424
8488,5381,4549
8472,5392,4689
8488,5381,4849
8471,5364,4995
8488,5381,5149
8522,5385,5304
8558,5381,5499
8519,5349,5700
8488,5324,5899
8475,5287,6051
8488,5267,6199
8468,5251,6340
8488,5267,6499
8527,5289,6642
8558,5324,6799
8510,5329,6947
8488,5324,7099
8512,5307,7221
8558,5324,7349
8523,5334,7469
8488,5324,7599
8496,5277,7700
8558,5267,7799
8547,5291,7875
8488,5324,7949
8436,5317,7993
8488,5324,8049
8551,5349,8095
8558,5381,8149
8469,5369,8170
8418,5381,8199
8429,5441,8218
8488,5550,8249
8512,5636,8247
8558,5720,8249
8583,5820,8239
8558,5947,8249
8452,6016,8241
8418,6004,8249
8459,5904,8242
8488,5777,8249
8417,5598,8237
8418,5381,8249
8551,5154,8248
8697,5041,8249
8664,5023,8214
8558,5041,8199
8516,5001,8188
8558,4984,8199
8537,5026,8174
8488,5097,8149
8413,5112,8111
8349,5097,8099
8282,5109,8069
8349,5154,8049
8463,5185,8014
8488,5211,7999
8365,5234,7970
8349,5267,7949
8431,5291,7898
8349,5381,7849
7871,5623,7784
7236,6173,7749
6642,7090,7703
6053,8269,7649
5429,9235,7546
5288,9345,7449
6205,8118,7357
8210,5777,7299
10526,3132,7223
12315,1019,7149
13154,-445,7061
13289,-1586,6999
13202,-2451,6925
13289,-2492,6849
13434,-1398,6741
13289,396,6649
12577,2068,6561
11480,3285,6499
10324,4163,6421
9392,4871,6349
8695,5360,6263
8210,5664,6199
7863,5854,6136
7653,6004,6099
7497,6071,6049
7375,6117,5999
7267,6161,5933
7236,6230,5899
7238,6259,5872
7236,6287,5849
7180,6314,5792
7166,6343,5749
7168,6345,5716
7166,6343,5699
7102,6344,5649
7097,6343,5599
7136,6329,5556
7166,6343,5549
7086,6372,5530
7027,6400,5499
7042,6389,5441
7097,6400,5399
7068,6427,5363
7027,6457,5349
7017,6442,5322
7027,6457,5299
6960,6504,5265
6888,6570,5249
6860,6589,5223
6888,6627,5199
6886,6683,5161
6888,6740,5149
6890,6731,5144
6888,6740,5149
6817,6799,5125
6749,6910,5099
6720,6975,5066
6749,7023,5049
6733,7066,5021
6679,7136,4999
6611,7186,4968
6609,7250,4949
6619,7305,4920
6609,7363,4899
6551,7398,4868
6540,7476,4849
6567,7571,4820
6609,7646,4799
6598,7644,4768
6609,7646,4749
6659,7670,4720
6749,7703,4699
6809,7676,4668
6888,7646,4649
6965,7621,4622
7027,7589,4599
7032,7482,4564
7097,7363,4549
7246,7263,4543
7444,7193,4549
7566,7069,4529
7653,6910,4499
7737,6727,4461
7862,6570,4449
7983,6412,4444
8140,6287,4449
8276,6167,4429
8349,6060,4399
8326,5934,4360
8349,5834,4349
8444,5743,4347
8558,5664,4349
8565,5545,4323
8558,5437,4299
8595,5354,4284
8697,5324,4299
8746,5275,4305
8766,5211,4299
8757,5127,4268
8766,5097,4249
8747,5088,4239
8766,5097,4249
8796,5064,4249
8836,5041,4249
8801,5022,4241
8766,5041,4249
8756,5033,4251
8836,5041,4249
8953,5081,4221
9184,5211,4199
9549,5327,4185
10088,5381,4199
10598,5428,4205
10923,5664,4199
10981,6145,4168
10993,6740,4149
11121,7263,4140
11480,7759,4149
11968,8422,4147
12523,9345,4149
12994,10259,4144
13289,10818,4149
13341,10932,4145
13289,10874,4149
13251,10849,4146
13289,10874,4149
13304,10896,4142
13289,10874,4149
13262,10426,4150
13289,9005,4149
13304,6541,4121
13289,3851,4099
13243,1872,4084
13289,906,4099
13384,632,4116
13289,793,4149
12537,1285,4171
10993,1982,4199
9043,2610,4213
7444,3058,4249
6518,3332,4304
6053,3512,4399
5645,3600,4494
5288,3681,4599
5061,3772,4704
4940,3908,4849
4733,4058,5000
4522,4248,5149
4455,4374,5264
4592,4361,5399
4720,4186,5557
4731,4021,5749
4617,3956,5923
4522,3965,6099
4481,3944,6267
4522,3908,6449
4545,3912,6603
4522,3965,6749
4436,3986,6883
4383,3965,7049
4351,3936,7205
4314,3965,7349
4233,4023,7447
4174,4078,7549
4143,4087,7645
4105,4078,7749
4002,4065,7821
3896,4078,7899
3836,4081,7969
3827,4078,8049
3779,4062,8098
3687,4078,8149
3589,4105,8176
3548,4135,8199
3524,4134,8188
3479,4135,8199
3394,4130,8215
3340,4135,8249
3307,4124,8246
3270,4135,8249
3187,4157,8257
3131,4191,8299
3116,4194,8309
3131,4191,8299
3116,4197,8257
3131,4248,8249
3184,4306,8245
3270,4361,8249
3345,4386,8216
3479,4418,8199
3656,4457,8186
3827,4531,8199
3937,4609,8177
4105,4701,8149
4363,4781,8107
4661,4871,8099
4898,4950,8076
5148,5041,8049
5449,5123,7988
5775,5211,7949
6043,5273,7914
6331,5324,7899
6672,5349,7851
7027,5381,7799
7270,5405,7719
7444,5437,7649
7624,5458,7561
7862,5494,7499
8063,5523,7437
8210,5550,7399
8323,5549,7342
8488,5550,7299
8652,5545,7244
8766,5550,7199
8794,5541,7124
8836,5550,7049
8905,5570,6962
8975,5607,6899
8973,5614,6822
8975,5607,6749
9003,5589,6659
9045,5607,6599
9015,5633,6544
8975,5664,6499
8954,5663,6420
8975,5664,6349
8968,5657,6282
8975,5664,6249
8977,5656,6200
8975,5664,6149
8921,5678,6083
8905,5720,6049
8929,5751,6020
8975,5777,5999
8947,5775,5946
8905,5777,5899
8857,5770,5857
8836,5777,5849
8804,5772,5828
8836,5777,5799
8884,5770,5740
8905,5777,5699
8844,5773,5663
8836,5777,5649
8897,5769,5620
8975,5777,5599
8945,5776,5567
8905,5777,5549
8912,5749,5518
8975,5720,5499
8981,5682,5469
8975,5664,5449
8964,5634,5417
8975,5607,5399
8954,5566,5371
8975,5550,5349
9015,5541,5313
9045,5550,5299
8995,5545,5292
8975,5550,5299
9000,5548,5277
9045,5550,5249
9007,5522,5210
8975,5494,5199
8986,5472,5191
9045,5494,5199
9029,5506,5194
8975,5494,5199
8930,5446,5192
8975,5437,5199
9023,5461,5207
9045,5494,5249
9000,5470,5296
8975,5437,5349
8961,5418,5372
8975,5437,5399
8964,5440,5430
8975,5437,5499
8974,5425,5571
8975,5437,5649
8949,5437,5700
8975,5437,5749
8997,5426,5786
8975,5437,5849
8872,5439,5917
8836,5437,5999
8870,5419,6055
8905,5437,6099
8848,5468,6119
8836,5494,6149
8902,5467,6171
8975,5437,6199
