II,MCL,ABP,RESP
2149,13288,5682,1275
2279,13406,5607,1430
2476,13492,5509,1581
2649,13557,5426,1751
2719,13555,5345,1922
2710,13557,5275,2088
2685,13495,5182,2240
2710,13406,5094,2393
2759,13280,5001,2545
2772,13256,4913,2699
2706,13309,4803,2842
2587,13406,4702,2988
2411,13379,4604,3128
2156,13256,4522,3261
1827,13064,4425,3374
1540,12954,4341,3486
1397,12910,4260,3593
1417,12954,4190,3695
1511,12968,4098,3779
1602,12954,4009,3871
1630,12867,3922,3961
1602,12804,3858,4032
1562,12723,3793,4056
1602,12653,3738,4064
1724,12544,3674,4074
1848,12503,3617,4096
1866,12491,3550,4099
1786,12503,3497,4096
1695,12430,3445,4089
1663,12352,3406,4096
1652,12257,3357,4095
1602,12201,3316,4096
1513,12147,3268,4091
1478,12201,3225,4096
1556,12326,3173,4093
1725,12503,3135,4096
1902,12633,3101,4092
2033,12804,3075,4096
2092,12972,3029,4092
2094,13105,2984,4096
2092,13106,2943,4092
2156,13105,2924,4096
2263,13115,2907,4092
2279,13105,2894,4096
2070,12922,2865,4092
1663,12653,2833,4096
1229,12375,2795,4092
924,12201,2773,4096
752,12077,2756,4092
616,12051,2743,4096
439,12048,2712,4092
246,12051,2683,4096
93,11968,2658,4092
0,11900,2653,4096
-49,11865,2641,4092
-62,11900,2622,4096
-61,11899,2588,4092
-62,11900,2562,4096
-60,11883,2541,4092
0,11900,2532,4096
73,11853,2516,4092
62,11749,2502,4096
-125,11573,2483,4092
-370,11448,2472,4096
-527,11390,2455,4092
-493,11448,2442,4096
-308,11565,2423,4092
-62,11749,2411,4096
94,11875,2395,4092
62,11900,2381,4096
-118,11799,2361,4092
-246,11749,2351,4096
-185,11786,2347,4092
62,11900,2351,4096
417,11933,2341,4092
924,11900,2321,4096
1715,11745,2296,4092
2834,11448,2291,4096
4128,10867,2293,4092
5421,10092,2291,4096
6657,9256,2271,4092
7761,8586,2261,4096
8347,8060,2259,4092
7946,7682,2261,4096
6617,7440,2244,4092
5113,7532,2231,4096
4189,7982,2226,4092
3942,8737,2231,4096
3980,9559,2217,4092
4004,10394,2200,4096
3948,11135,2191,4092
3758,11749,2200,4096
3331,12081,2205,4092
2710,12201,2200,4096
2074,12214,2182,4092
1602,12352,2170,4096
1394,12648,2163,4092
1478,13105,2170,4096
1739,13533,2173,4092
1971,13858,2170,4096
2045,14024,2152,4092
2033,14159,2140,4096
2012,14256,2134,4092
1971,14310,2140,4096
1815,14243,2140,4092
1602,14159,2140,4096
1448,14106,2137,4092
1478,14159,2140,4096
1691,14266,2139,4092
2033,14461,2140,4096
2376,14646,2138,4092
2587,14762,2140,4096
2552,14675,2138,4092
2279,14461,2140,4096
1856,14154,2138,4092
1417,13858,2140,4096
1049,13528,2138,4092
801,13256,2140,4096
658,13075,2138,4092
616,13105,2140,4096
692,13274,2138,4092
924,13557,2140,4096
1266,13802,2139,4092
1602,14009,2140,4096
1815,14102,2137,4092
1910,14159,2140,4096
1947,14152,2139,4092
1971,14159,2140,4096
1943,14112,2136,4092
1786,14009,2140,4096
1440,13740,2143,4092
986,13406,2140,4096
668,13120,2122,4093
739,13105,2110,4096
1158,13294,2105,4092
1602,13557,2110,4096
1780,13675,2108,4094
1725,13708,2110,4096
1644,13690,2111,4090
1663,13708,2110,4096
1764,13686,2094,4097
1910,13708,2080,4096
2065,13796,2073,4087
2156,14009,2080,4096
2085,14164,2080,4104
1848,14159,2080,4096
1526,13899,2076,4062
1232,13557,2080,4048
1008,13247,2078,4042
862,13105,2080,4000
761,13024,2077,3878
678,12954,2080,3727
567,12800,2078,3589
431,12653,2080,3470
318,12525,2078,3324
308,12503,2080,3165
405,12532,2077,3012
554,12653,2080,2875
698,12788,2078,2721
862,12954,2080,2554
1057,13053,2075,2385
1232,13105,2080,2233
1303,13050,2088,2075
1294,12954,2110,1912
1315,12787,2134,1745
1478,12653,2170,1606
1755,12576,2201,1484
2033,12653,2231,1365
2190,12758,2250,1236
2218,12804,2291,1124
2177,12671,2345,1031
2156,12503,2411,948
2180,12366,2467,856
2218,12352,2532,787
2198,12385,2601,742
2094,12503,2683,707
1946,12600,2753,653
1848,12653,2833,610
1847,12617,2917,593
1910,12653,3014,594
1958,12734,3099,584
1971,12804,3195,578
1976,12766,3301,593
2033,12804,3436,626
2158,12936,3569,652
2341,13105,3708,675
2509,13166,3844,707
2587,13256,4009,755
2517,13365,4183,800
2341,13406,4371,835
2161,13240,4546,865
2094,13105,4733,900
2139,13165,4921,930
2218,13406,5124,948
2242,13543,5309,959
2218,13557,5486,980
2177,13513,5647,1006
2156,13557,5818,1012
2162,13620,5974,986
2218,13708,6119,948
2309,13729,6229,916
2402,13708,6330,883
2464,13609,6410,829
2526,13557,6481,755
2609,13535,6524,681
2710,13557,6571,610
2786,13535,6606,525
2834,13557,6632,418
2849,13607,6620,307
2834,13708,6601,225
2762,13730,6571,168
2649,13708,6541,112
2503,13623,6481,48
2341,13557,6421,0
2151,13422,6354,-12
1971,13256,6300,0
1869,13093,6225,5
1910,13105,6149,0
2041,13197,6064,-4
2156,13256,5999,0
2181,13164,5923,2
2156,13105,5848,0
2110,13104,5751,-2
2033,13105,5667,0
1897,12950,5582,1
1786,12804,5516,0
1798,12783,5439,-1
1971,12954,5366,0
2220,13161,5273,0
2464,13406,5185,0
2652,13600,5086,0
2772,13708,5004,0
2774,13639,4913,0
2649,13557,4823,0
2460,13523,4711,0
2341,13557,4612,0
2327,13502,4514,0
2341,13406,4431,0
2275,13297,4335,0
2156,13256,4250,0
2072,13180,4166,0
2094,13105,4099,0
2198,13041,4021,0
2341,13105,3949,0
2449,13197,3867,-1
2464,13256,3798,0
2350,13185,3727,0
2156,13105,3677,0
1948,13019,3630,-2
1786,12954,3587,0
1700,12842,3524,1
1725,12804,3466,0
1834,12843,3412,-4
1971,12954,3376,0
2074,12980,3331,3
2156,12954,3286,0
2229,12870,3233,-9
2279,12804,3195,0
2257,12706,3159,11
2156,12653,3135,0
1981,12620,3102,-27
1786,12653,3075,0
1668,12690,3040,111
1725,12804,3014,273
1902,12945,2982,422
2033,13105,2954,562
2006,13141,2919,719
1910,13105,2894,900
1856,13047,2863,1072
1848,13105,2833,1237
1787,13157,2796,1405
1663,13105,2773,1590
1541,12871,2756,1771
1478,12653,2743,1944
1447,12527,2712,2112
1417,12503,2683,2297
1376,12425,2659,2481
1355,12352,2653,2650
1367,12305,2638,2795
1417,12352,2622,2940
1462,12403,2601,3082
1478,12503,2592,3213
1462,12624,2579,3322
1478,12804,2562,3438
1547,12957,2529,3555
1663,13105,2502,3646
1767,13199,2480,3691
1848,13256,2472,3727
1876,13207,2456,3772
1848,13105,2442,3807
1747,12945,2422,3799
1602,12804,2411,3775
1419,12639,2396,3759
1232,12503,2381,3743
1087,12378,2360,3694
1047,12352,2351,3630
1090,12353,2347,3572
1170,12352,2351,3518
1340,12242,2341,3437
1786,12051,2321,3341
2615,11654,2296,3243
3696,10996,2291,3148
4752,10040,2293,3039
5606,9038,2291,2924
6222,8148,2271,2803
6591,7532,2261,2683
6616,7225,2259,2547
6222,7381,2261,2410
5494,7864,2244,2271
4682,8435,2231,2136
3986,8833,2226,1992
3450,9189,2231,1847
2997,9598,2218,1701
2587,10092,2200,1558
2206,10530,2190,1401
1848,10996,2200,1237
1498,11470,2206,1075
1170,11900,2200,932
853,12140,2180,782
554,12352,2170,610
367,12658,2168,427
431,13105,2170,289
701,13475,2156,207
924,13708,2140,145
869,13756,2131,65
616,13708,2140,0
382,13554,2145,-18
308,13406,2140,0
322,13284,2121,8
370,13256,2110,0
448,13281,2105,-7
616,13406,2110,0
869,13551,2109,3
1170,13708,2110,0
1451,13831,2108,-3
1663,14009,2110,0
1762,14144,2108,1
1725,14159,2110,0
1547,13993,2109,-1
1294,13858,2110,0
1087,13818,2106,0
1047,13858,2110,0
1187,13838,2112,0
1417,13858,2110,0
1629,13923,2093,-1
1786,14009,2080,0
1871,13959,2074,0
1848,13858,2080,0
1654,13715,2079,-2
1294,13557,2080,0
859,13303,2077,1
493,13105,2080,0
284,13027,2077,-4
246,13105,2080,0
316,13176,2079,3
431,13256,2080,0
555,13315,2075,-8
678,13406,2080,0
749,13421,2083,9
739,13406,2080,0
693,13363,2061,-24
739,13406,2050,0
926,13473,2048,98
1170,13557,2050,241
1342,13562,2035,372
1417,13557,2020,498
1444,13528,2012,644
1478,13557,2020,819
1527,13599,2020,987
1602,13708,2020,1141
1692,13794,2016,1290
1786,13858,2020,1462
1873,13839,2019,1636
1971,13858,2020,1799
2052,13913,2016,1941
2033,14009,2020,2088
1828,13988,2018,2237
1478,13858,2020,2377
1111,13617,2017,2496
862,13406,2020,2618
757,13223,2017,2748
739,13105,2020,2875
734,12952,2016,2974
739,12804,2020,3068
804,12660,2026,3165
986,12653,2050,3261
1271,12756,2068,3334
1602,12954,2080,3405
1888,13072,2082,3478
2094,13105,2110,3550
2247,13063,2154,3598
2402,13105,2200,3646
2549,13181,2225,3701
2649,13256,2261,3759
2717,13244,2312,3793
2834,13256,2381,3823
2965,13229,2437,3853
2957,13105,2502,3887
2693,12793,2571,3902
2279,12503,2653,3920
1901,12345,2720,3939
1663,12352,2803,3968
1564,12346,2900,3982
1602,12352,3014,4000
1746,12382,3106,4011
1910,12503,3195,4016
1974,12592,3295,3997
1910,12653,3436,3984
1731,12649,3586,3976
1478,12653,3738,3968
1199,12592,3876,3930
986,12503,4039,3887
878,12378,4214,3846
862,12352,4401,3807
908,12394,4574,3746
1047,12503,4763,3679
1266,12569,4956,3607
1478,12653,5155,3534
1582,12719,5322,3439
1602,12804,5486,3341
1625,12850,5648,3243
1725,12954,5818,3148
1894,13089,5951,3038
2094,13256,6059,2924
2259,13339,6143,2804
2341,13406,6240,2683
2344,13460,6323,2546
2341,13557,6390,2410
2355,13586,6421,2273
2341,13557,6451,2136
2229,13421,6469,1984
2033,13256,6481,1831
1808,13024,6455,1683
1602,12804,6421,1542
1423,12595,6382,1386
1294,12503,6360,1221
1214,12473,6321,1058
1170,12503,6270,916
1132,12489,6192,766
1109,12503,6119,594
1120,12538,6037,411
1170,12653,5968,273
1220,12742,5889,189
1232,12804,5818,129
1182,12788,5735,57
1109,12804,5667,0
1084,12846,5590,-16
1170,12954,5516,0
1315,12996,5422,7
1417,12954,5335,0
1423,12789,5240,-6
1417,12653,5155,0
1473,12583,5058,2
1602,12653,4974,0
1754,12777,4881,-3
1910,12954,4793,0
2009,13070,4684,1
1971,13105,4582,0
1761,12982,4480,-1
1478,12804,4401,0
1245,12608,4320,0
1109,12503,4250,0
1042,12449,4171,0
1047,12503,4099,0
1136,12614,4018,0
1294,12804,3949,0
1456,12930,3880,0
1602,12954,3828,0
1746,12814,3767,-1
1910,12653,3708,0
2044,12521,3639,0
2094,12503,3587,0
2049,12499,3538,-2
1971,12503,3497,0
1906,12430,3436,2
1848,12352,3376,0
1759,12285,3317,-5
1663,12352,3286,0
1606,12490,3256,6
1602,12653,3225,0
1575,12688,3176,-13
1478,12653,3135,0
1347,12594,3099,35
1294,12653,3075,64
1356,12778,3041,77
1478,12954,3014,129
1582,13057,2983,251
1663,13105,2954,418
1723,13048,2916,564
1725,12954,2894,691
1610,12794,2878,828
1417,12653,2864,996
1240,12525,2829,1160
1170,12503,2803,1301
1206,12540,2786,1425
1294,12653,2773,1558
1337,12737,2740,1693
1294,12804,2713,1815
1213,12793,2694,1917
1232,12804,2683,2024
1409,12876,2652,2136
1663,13105,2622,2233
1832,13331,2600,2295
1848,13406,2592,2345
1738,13218,2576,2398
1602,12954,2562,2442
1482,12742,2547,2461
1417,12653,2532,2474
1389,12606,2500,2489
1417,12653,2472,2490
1505,12772,2450,2461
1663,12954,2442,2426
1840,13099,2426,2403
1971,13256,2411,2377
1989,13366,2394,2321
1910,13406,2381,2249
1813,13319,2362,2182
1786,13256,2351,2120
1824,13213,2346,2039
1910,13105,2351,1944
2128,12706,2341,1846
2649,12051,2321,1751
3496,11188,2295,1644
4497,10243,2291,1526
5449,9214,2293,1403
6222,8285,2291,1285
6591,7571,2271,1160
6283,7230,2261,1028
5305,7217,2260,894
4127,7532,2261,771
3280,8012,2242,639
2895,8586,2231,482
2737,9152,2229,315
2587,9791,2231,193
2388,10424,2213,131
2156,10996,2200,96
1900,11396,2198,46
1663,11749,2200,0
1468,12064,2184,-14
1294,12352,2170,0
1099,12506,2167,6
924,12653,2170,0
821,12843,2154,-5
801,13105,2140,0
793,13251,2136,2
739,13256,2140,0
601,13148,2127,-2
431,13105,2110,0
306,13141,2101,1
308,13256,2110,0
385,13340,2112,-1
431,13406,2110,0
379,13410,2104,0
308,13406,2110,0
328,13374,2113,0
493,13406,2110,0
753,13466,2092,0
1047,13557,2080,0
1290,13572,2074,0
1417,13557,2080,0
1398,13480,2079,0
1294,13406,2080,0
1163,13298,2077,0
1047,13256,2080,0
974,13277,2078,0
986,13406,2080,0
1056,13509,2079,0
1109,13557,2080,0
1104,13482,2076,0
1109,13406,2080,0
1181,13350,2082,0
1294,13406,2080,0
1388,13519,2062,0
1478,13708,2050,0
1595,13829,2044,0
1725,13858,2050,0
1825,13761,2049,0
1910,13708,2050,0
2004,13695,2048,0
2094,13708,2050,0
2112,13625,2046,0
2033,13557,2050,0
1881,13524,2052,0
1725,13557,2050,0
1615,13543,2031,0
1602,13557,2020,0
1690,13597,2017,0
1848,13708,2020,0
1983,13782,2004,0
2033,13858,1989,0
1984,13873,1982,0
1910,13858,1989,0
1877,13763,1990,0
1910,13708,1989,0
1949,13682,1986,0
1971,13708,1989,0
2021,13692,1987,0
2156,13708,1989,0
2278,13713,1989,0
2218,13708,1989,0
1928,13575,1983,0
1602,13406,1989,0
1421,13258,2003,0
1417,13256,2020,0
1516,13311,2018,0
1725,13406,2020,0
2044,13462,2028,0
2402,13557,2050,0
2705,13636,2064,0
2957,13708,2080,0
3134,13668,2091,0
3142,13557,2110,0
2905,13303,2130,0
2526,12954,2170,0
2146,12521,2215,0
1848,12201,2261,0
1660,12035,2295,0
1663,12051,2351,0
1865,12136,2423,0
2156,12352,2502,0
2370,12640,2557,0
2464,12954,2622,0
2451,13102,2703,0
2341,13105,2803,0
2129,13000,2890,0
1910,12954,2984,0
1813,12971,3082,0
1910,13105,3195,0
2125,13256,3295,0
2341,13406,3406,0
2470,13441,3528,0
2526,13406,3677,0
2532,13301,3823,0
2526,13256,3979,0
2532,13276,4135,0
2587,13406,4310,0
2653,13512,4484,0
2649,13557,4672,0
2539,13480,4852,0
2402,13406,5034,0
2310,13360,5198,0
2279,13406,5366,0
2301,13464,5519,0
2402,13557,5667,0
2507,13590,5787,0
2464,13557,5908,0
2196,13365,6017,0
1848,13105,6119,0
1587,12826,6186,0
1417,12653,6240,0
1206,12502,6272,0
924,12352,6300,0
663,12153,6301,0
554,12051,6300,0
632,12057,6286,0
862,12201,6270,0
1137,12385,6227,0
1355,12653,6179,0
1453,12905,6118,0
1478,13105,6059,0
1510,13177,5981,0
1602,13256,5908,0
1695,13301,5828,0
1725,13256,5757,0
1666,13020,5675,0
1602,12804,5607,0
1598,12724,5531,0
1663,12804,5456,0
1721,12834,5359,0
1725,12804,5275,0
1667,12710,5193,0
1602,12653,5124,0
1571,12603,5033,0
1602,12653,4944,0
1651,12773,4846,0
1663,12954,4763,0
1621,13053,4668,0
1602,13105,4582,0
1702,13131,4487,0
1971,13256,4401,0
2343,13406,4303,-1
2710,13557,4220,0
2953,13587,4137,0
3018,13557,4069,0
2909,13466,3990,-2
2710,13406,3919,0
2528,13319,3848,1
2464,13256,3798,0
2544,13203,3739,-4
2710,13256,3677,0
2837,13336,3606,4
2834,13406,3557,0
2701,13354,3511,-10
2526,13256,3466,0
2389,13137,3400,26
2341,13105,3346,48
2397,13125,3306,58
2587,13256,3286,96
2906,13449,3245,185
3265,13708,3195,305
3488,13862,3139,415
3450,13858,3105,514
3164,13652,3072,620
2772,13406,3044,739
2355,13156,3009,848
1910,12954,2984,948
1409,12713,2954,1046
924,12503,2924,1157
523,12307,2885,1266
246,12201,2864,1365
110,12139,2848,1452
185,12201,2833,1542
463,12331,2799,1632
801,12503,2773,1719
967,12554,2756,1792
862,12503,2743,1863
558,12343,2711,1936
246,12201,2683,2008
91,12073,2663,2067
185,12051,2653,2120
479,12120,2623,2169
862,12352,2592,2217
1219,12644,2569,2256
1540,12954,2562,2297
1828,13143,2548,2333
2094,13256,2532,2361
2276,13313,2512,2375
2341,13406,2502,2393
2228,13450,2486,2417
1971,13406,2472,2442
1667,13240,2453,2445
1478,13105,2442,2442
1443,13053,2425,2442
1478,13105,2411,2458
1480,13121,2393,2469
1478,13105,2381,2474
1548,13063,2365,2469
1725,13105,2351,2474
1960,13176,2330,2480
2218,13256,2321,2490
2493,13230,2317,2488
2834,13105,2321,2490
3341,12771,2310,2492
4127,12201,2291,2506
5160,11311,2267,2517
6222,10243,2261,2538
7020,9141,2260,2554
7392,8285,2261,2570
7336,7766,2245,2574
6961,7682,2231,2586
6383,7927,2223,2605
5729,8435,2231,2634
5085,8984,2233,2651
4497,9490,2231,2667
3940,9870,2213,2676
3388,10243,2200,2699
2839,10604,2192,2719
2341,10996,2200,2747
1926,11351,2205,2768
1602,11749,2200,2795
1336,12136,2181,2820
1109,12503,2170,2859
888,12742,2168,2897
678,12954,2170,2940
517,13158,2156,2974
493,13406,2140,3020
612,13582,2131,3065
801,13708,2140,3116
915,13773,2145,3159
924,13858,2140,3213
870,13888,2121,3271
862,13858,2110,3341
927,13750,2105,3398
1047,13708,2110,3454
1143,13745,2109,3502
1170,13858,2110,3566
1106,13896,2107,3624
986,13858,2110,3679
845,13708,2108,3720
739,13557,2110,3775
699,13461,2107,3831
739,13557,2110,3887
830,13727,2108,3928
924,13858,2110,3984
960,13841,2108,4044
924,13858,2110,4096
849,13935,2108,4104
801,14009,2110,4096
793,13892,2107,4087
801,13708,2110,4096
813,13565,2108,4096
862,13557,2110,4096
936,13549,2107,4090
986,13557,2110,4096
997,13538,2109,4094
1047,13557,2110,4096
1183,13578,2105,4091
1355,13708,2110,4096
1463,13869,2112,4093
1478,14009,2110,4096
1413,14012,2092,4092
1294,14009,2080,4096
1176,14006,2075,4092
1170,14009,2080,4096
1311,13921,2078,4092
1478,13858,2080,4096
1485,13794,2080,4092
1294,13708,2080,4096
1057,13516,2063,4092
986,13406,2050,4096
1146,13430,2043,4092
1417,13557,2050,4096
1583,13583,2050,4092
1540,13557,2050,4096
1362,13518,2047,4092
1232,13557,2050,4096
1242,13598,2048,4092
1355,13708,2050,4096
1482,13846,2048,4092
1602,14009,2050,4096
1700,14052,2046,4092
1725,14009,2050,4096
1587,13866,2050,4092
1294,13708,2050,4096
957,13477,2042,4093
739,13256,2050,4096
701,13050,2064,4091
801,12954,2080,4096
933,12875,2077,4093
1047,12804,2080,4096
1151,12687,2098,4090
1294,12653,2140,4096
1476,12692,2174,4096
1663,12804,2200,4096
1807,12831,2218,4069
1910,12804,2261,4032
1978,12749,2316,3988
2033,12804,2381,3968
2086,12885,2436,3950
2156,12954,2502,3936
2208,12937,2572,3904
2218,12954,2653,3887
2212,12961,2722,3875
2279,12954,2803,3871
2404,12897,2888,3854
2464,12954,2984,3855
2357,13065,3068,3866
2156,13105,3165,3887
1988,12941,3272,3890
1910,12804,3406,3903
1887,12814,3537,3931
1910,12954,3677,3984
1964,13025,3818,4020
2033,13105,3979,4048
2100,13230,4139,4060
2218,13406,4310,4080
2400,13485,4480,4088
2587,13557,4672,4096
2659,13632,4865,4092
2587,13708,5064,4096
2426,13649,5245,4092
2279,13557,5426,4096
2190,13462,5592,4092
2156,13406,5757,4096
2114,13304,5897,4092
2033,13256,6029,4096
1934,13237,6137,4092
1910,13256,6240,4096
1996,13260,6318,4092
2156,13406,6390,4096
2304,13645,6439,4092
2402,13858,6481,4096
2445,13874,6497,4092
2464,13858,6511,4096
2499,13902,6511,4092
2587,14009,6511,4096
2656,13980,6486,4092
2587,13858,6451,4096
2338,13686,6390,4092
2033,13557,6330,4096
1796,13391,6261,4092
1663,13256,6210,4096
1596,13141,6150,4092
1602,13105,6089,4096
1664,13072,6007,4092
1725,13105,5938,4096
1731,13161,5863,4092
1725,13256,5788,4096
1737,13275,5689,4092
1725,13256,5607,4096
1623,13168,5528,4092
1478,13105,5456,4096
1391,13054,5359,4092
1417,13105,5275,4096
1506,13181,5196,4092
1602,13256,5124,4096
1654,13205,5019,4092
1663,13105,4913,4096
1632,12984,4811,4092
1602,12954,4733,4096
1589,12946,4640,4092
1602,12954,4552,4096
1609,12883,4455,4092
1602,12804,4371,4096
1574,12740,4275,4092
1540,12804,4190,4096
1487,12890,4106,4092
1417,12954,4039,4096
1339,12931,3961,4092
1294,12954,3888,4096
1280,12979,3815,4092
1294,12954,3768,4096
1339,12778,3722,4092
1478,12653,3677,4096
1730,12704,3612,4092
2033,12954,3557,4096
2243,13126,3506,4093
2279,13105,3466,4096
2152,12875,3407,4091
1971,12653,3346,4096
1815,12507,3287,4094
1725,12503,3255,4096
1691,12539,3226,4090
1725,12653,3195,4096
1822,12821,3145,4097
1971,13105,3105,4096
2131,13368,3069,4085
2279,13557,3044,4096
2390,13618,3011,4108
2464,13708,2984,4096
2490,13803,2953,4031
2464,13858,2924,3952
2346,13734,2886,3876
2156,13557,2864,3807
2010,13412,2848,3718
2094,13406,2833,3630
2436,13454,2799,3548
2834,13557,2773,3470
2994,13594,2755,3372
2834,13557,2743,3277
2509,13431,2712,3188
2279,13406,2683,3100
2252,13472,2660,2984
2341,13557,2653,2859
2337,13495,2636,2740
2156,13406,2622,2634
1915,13361,2607,2513
1848,13406,2592,2377
2008,13407,2561,2234
2279,13406,2532,2104
2509,13436,2509,1981
2710,13557,2502,1863
2853,13620,2487,1740
2834,13557,2472,1622
2537,13331,2452,1506
2094,13105,2442,1398
1765,12951,2425,1285
1725,12954,2411,1173
1904,13053,2392,1052
2156,13256,2381,932
2383,13436,2365,813
2587,13557,2351,707
2745,13563,2331,594
2834,13557,2321,466
2905,13443,2317,328
3142,13105,2321,225
3697,12388,2310,161
4558,11448,2291,112
5521,10391,2266,50
6345,9339,2261,0
6825,8305,2262,-14
6838,7532,2261,0
6345,7155,2242,6
5482,7230,2231,0
4507,7536,2227,-5
3696,7984,2231,0
3158,8468,2217,2
2834,9038,2200,0
2570,9621,2190,-2
2279,10243,2200,0
1961,10800,2207,1
1663,11297,2200,0
1398,11676,2178,-1
1170,12051,2170,0
982,12417,2171,0
862,12804,2170,0
792,13078,2152,0
739,13256,2140,0
668,13324,2138,0
616,13406,2140,0
610,13478,2125,0
678,13557,2110,0
769,13560,2103,0
862,13557,2110,0
914,13580,2109,0
924,13708,2110,0
876,13822,2110,0
801,13858,2110,0
723,13768,2094,0
678,13708,2080,0
659,13688,2073,0
678,13708,2080,0
750,13675,2080,0
924,13708,2080,0
1203,13819,2076,0
1540,14009,2080,0
1837,14113,2078,0
2033,14159,2080,0
2108,14148,2078,0
2094,14159,2080,0
2005,14100,2077,0
1848,14009,2080,0
1630,13888,2079,-1
1417,13858,2080,0
1289,13850,2076,0
1294,13858,2080,0
1379,13817,2082,-2
1478,13858,2080,0
1575,13974,2062,1
1725,14159,2050,0
1919,14227,2045,-4
2033,14159,2050,0
1911,13934,2048,3
1602,13708,2050,0
1371,13538,2050,-8
1478,13557,2050,0
1851,13689,2035,10
2156,13858,2020,0
2142,13853,2011,-25
1910,13708,2020,0
1724,13526,2024,100
1725,13557,2020,241
1821,13755,2001,368
1910,14009,1989,498
1986,14119,1984,658
2094,14159,1989,851
2184,14157,1989,1035
2156,14159,1989,1205
1965,14038,1986,1373
1725,13858,1989,1558
1594,13695,1989,1739
1663,13708,1989,1912
1873,13791,1985,2080
2094,13858,1989,2265
2202,13794,1990,2450
2156,13708,1989,2618
1999,13610,1982,2761
1848,13557,1989,2908
1800,13508,2003,3057
1848,13557,2020,3197
1848,13608,2019,3308
1663,13557,2020,3422
1314,13270,2025,3541
1047,12954,2050,3646
1144,12811,2076,3714
1663,12954,2110,3775
2310,13121,2139,3843
2649,13105,2170,3903
2442,12782,2193,3930
1848,12352,2231,3952
1230,11958,2280,3980
862,11749,2351,4000
755,11640,2414,3980
739,11599,2472,3952
637,11514,2520,3930
431,11448,2592,3903
265,11433,2677,3843
308,11599,2773,3775
535,11841,2857,3713
739,12051,2954,3646
736,12079,3054,3546
554,12051,3165,3438
338,12025,3263,3338
185,12051,3376,3245
93,11996,3500,3128
62,11900,3647,3004
98,11779,3791,2883
185,11749,3949,2763
266,11778,4108,2621
308,11900,4280,2474
294,11997,4449,2332
246,12051,4642,2201
196,12023,4838,2053
185,12051,5034,1896
214,12117,5199,1737
246,12201,5366,1590
250,12194,5531,1434
246,12201,5697,1269
263,12246,5825,1099
308,12352,5938,948
378,12376,6039,795
493,12352,6149,626
648,12307,6235,446
801,12352,6300,305
882,12379,6332,214
862,12352,6360,145
751,12237,6374,63
616,12201,6390,0
551,12248,6382,-18
616,12352,6360,0
727,12367,6312,7
739,12352,6270,0
621,12317,6221,-6
554,12352,6179,0
732,12438,6119,2
1109,12653,6059,0
1393,12870,5981,-3
1355,12954,5908,0
1086,12760,5825,1
924,12503,5757,0
1090,12422,5682,-1
1478,12653,5607,0
1785,12907,5510,0
1848,12954,5426,0
1747,12753,5344,0
1725,12653,5275,0
1964,12834,5184,0
2464,13256,5094,0
2982,13587,4997,0
3203,13708,4913,0
2983,13596,4819,-1
2464,13406,4733,0
1906,13160,4637,1
1478,12954,4552,0
1198,12768,4454,-2
1047,12653,4371,0
1001,12544,4287,2
1047,12503,4220,0
1186,12510,4142,-5
1478,12653,4069,0
1967,12895,3988,6
2587,13256,3919,0
3103,13563,3839,-14
3265,13708,3768,0
2992,13560,3696,45
2464,13256,3647,96
1915,12901,3600,134
1478,12653,3557,193
1149,12466,3494,296
924,12352,3436,434
829,12234,3382,560
924,12201,3346,675
1213,12272,3301,793
1602,12503,3255,932
1824,12678,3201,1070
1663,12653,3165,1205
1203,12390,3133,1341
862,12201,3105,1494
957,12241,3058,1647
1417,12503,3014,1783
1888,12746,2974,1900
2156,12954,2954,2024
2241,13108,2936,2152
2279,13256,2924,2265
2302,13287,2896,2351
2279,13256,2864,2442
2146,13165,2824,2544
1910,13105,2803,2634
1624,13012,2788,2687
1417,12954,2773,2731
1409,12951,2739,2783
1663,13105,2713,2827
2107,13324,2694,2839
2587,13557,2683,2843
2981,13708,2653,2856
3265,13858,2622,2859
3463,13962,2597,2826
3573,14009,2592,2779
3564,13935,2581,2740
3450,13858,2562,2699
3271,13783,2528,2625
3080,13708,2502,2538
2885,13587,2481,2459
2710,13557,2472,2393
2547,13621,2456,2311
2402,13708,2442,2217
2250,13658,2423,2122
2094,13557,2411,2040
1893,13428,2395,1949
1602,13256,2381,1847
1149,12871,2362,1739
554,12352,2351,1655
-106,11819,2335,1582
-678,11448,2321,1510
-1056,11143,2300,1423
-1170,10846,2291,1349
-1018,10428,2287,1289
-554,9942,2291,1237
244,9318,2279,1173
1355,8586,2261,1124
2564,7715,2237,1093
3573,6929,2231,1076
4142,6429,2230,1051
4312,6477,2231,1044
4318,7029,2216,1055
4435,7984,2200,1076
4737,9050,2191,1083
5113,10092,2200,1108
5353,10933,2206,1157
5359,11599,2200,1221
5173,12076,2178,1269
4928,12503,2170,1333
4669,12877,2171,1421
4374,13256,2170,1526
4038,13562,2152,1612
3758,13858,2140,1703
3608,14132,2138,1812
3573,14461,2140,1944
3570,14771,2124,2059
3573,15063,2110,2169
3577,15248,2106,2284
3573,15365,2110,2426
3506,15381,2096,2566
3388,15365,2080,2699
3248,15292,2071,2816
3142,15214,2080,2940
3046,15073,2082,3061
2957,14913,2080,3181
2870,14720,2074,3288
2834,14611,2080,3405
2828,14569,2083,3522
