II,III,PLETH,ABP
1106,21,6595,4701
1986,55,6583,4683
2934,135,6580,4656
3867,330,6583,4636
4429,497,6554,4606
4076,440,6530,4590
2737,109,6499,4565
1150,-385,6477,4543
70,-946,6437,4507
-418,-1486,6424,4496
-612,-1795,6421,4493
-523,-1596,6424,4496
-14,-891,6378,4471
732,-55,6318,4449
1285,523,6252,4423
1463,826,6212,4402
1398,1049,6157,4367
1254,1266,6105,4355
1059,1368,6030,4355
888,1321,5946,4355
874,1220,5833,4325
1202,1156,5734,4309
1979,1123,5642,4306
3136,1101,5574,4309
4279,1102,5491,4280
4860,1156,5415,4262
4557,1244,5330,4258
3554,1321,5256,4262
2339,1343,5168,4234
1359,1321,5097,4215
784,1288,5031,4211
575,1266,4990,4215
613,1244,4936,4187
836,1211,4884,4168
1279,1176,4835,4164
2090,1156,4831,4168
3366,1134,4836,4140
4965,1101,4831,4121
6352,1070,4792,4117
6846,1101,4778,4121
6031,1212,4781,4094
4129,1376,4778,4074
1860,1529,4724,4070
52,1651,4672,4074
-834,1727,4638,4048
-784,1761,4619,4028
-162,1756,4564,4022
627,1761,4513,4028
1305,1803,4476,4003
1829,1871,4460,3981
2203,1900,4411,3972
2456,1871,4353,3981
2635,1805,4293,3959
2874,1761,4247,3934
3247,1749,4186,3917
3711,1761,4141,3934
4123,1761,4106,3939
4390,1761,4088,3934
4468,1784,4054,3904
4442,1871,4035,3887
4482,2015,4026,3874
4808,2201,4035,3887
5351,2395,4028,3889
5749,2587,4035,3887
5548,2745,4052,3870
4704,2862,4088,3887
3652,2929,4096,3924
3031,2972,4088,3981
3190,2986,4073,4018
3972,2972,4088,4074
4806,2945,4098,4160
5174,2972,4088,4309
4928,3081,4048,4481
4338,3247,4035,4683
3711,3402,4039,4883
3240,3522,4035,5105
3027,3623,3982,5326
3188,3742,3929,5573
3667,3880,3893,5822
4233,4018,3876,6088
4654,4098,3841,6330
4913,4073,3822,6557
5032,3918,3820,6746
4965,3687,3822,6931
4664,3449,3792,7096
4285,3247,3769,7259
3983,3035,3764,7385
3815,2752,3769,7493
3725,2376,3742,7565
3763,1981,3716,7634
3939,1651,3707,7680
4129,1431,3716,7727
4088,1291,3695,7751
3711,1211,3663,7774
3055,1180,3629,7774
2299,1211,3610,7774
1606,1258,3579,7749
1097,1266,3557,7727
800,1183,3546,7694
679,1046,3557,7681
668,908,3557,7656
784,826,3557,7634
1099,785,3549,7584
1725,770,3557,7540
2644,760,3572,7485
3711,770,3610,7446
4620,794,3641,7394
5069,826,3663,7353
4827,835,3674,7298
3920,826,3716,7259
2632,812,3774,7206
1411,826,3822,7165
535,869,3824,7111
52,936,3822,7072
-135,1013,3838,7019
-52,1101,3876,6978
260,1165,3885,6923
679,1156,3876,6884
1017,1036,3862,6835
1202,826,3876,6791
1317,567,3883,6719
1516,330,3876,6650
1888,206,3841,6570
2404,275,3822,6510
2874,494,3815,6436
3083,715,3822,6369
2957,819,3816,6289
2665,826,3822,6229
2437,803,3838,6158
2456,770,3876,6088
2759,698,3901,5991
3240,605,3929,5901
3540,529,3947,5802
3292,495,3982,5714
2484,509,4019,5597
1568,605,4088,5479
995,784,4162,5363
836,991,4247,5292
873,1126,4317,5225
993,1156,4406,5152
1216,1094,4504,5045
1568,991,4619,4964
1970,887,4717,4905
2352,826,4831,4871
2640,810,4953,4816
2770,826,5097,4777
2713,860,5210,4744
2561,936,5309,4730
2409,1058,5396,4698
2299,1211,5521,4683
2214,1380,5654,4676
2195,1596,5787,4683
2301,1881,5885,4672
2561,2201,5999,4683
2908,2475,6123,4704
3292,2642,6265,4730
3704,2686,6373,4723
4181,2642,6477,4730
4668,2558,6572,4749
4965,2477,6689,4777
4774,2390,6792,4771
3972,2256,6902,4777
2780,2037,6998,4795
1672,1761,7114,4824
998,1499,7216,4820
784,1321,7326,4824
834,1236,7408,4842
993,1211,7486,4871
1200,1178,7532,4854
1463,1101,7592,4824
1760,986,7654,4804
2038,881,7751,4824
2190,803,7833,4833
2143,715,7910,4824
1952,561,7954,4790
1881,330,8017,4777
2191,89,8082,4772
2822,-55,8176,4777
3253,-41,8251,4756
2979,110,8335,4730
2057,283,8404,4697
1097,385,8494,4683
539,430,8568,4660
314,550,8654,4636
190,827,8723,4601
261,1211,8813,4590
686,1550,8888,4585
1307,1706,8972,4590
1740,1552,9025,4568
1829,1046,9078,4543
1688,303,9102,4511
1463,-440,9132,4496
1189,-1058,9131,4472
941,-1541,9132,4449
826,-1792,9101,4416
888,-1596,9078,4402
1022,-967,9040,4395
1097,-275,9025,4402
1058,117,8996,4385
993,220,8972,4355
1040,244,8913,4316
1307,275,8866,4309
1741,299,8817,4310
2195,385,8813,4309
2511,592,8806,4278
2613,826,8813,4262
2506,950,8783,4257
2299,991,8760,4262
2167,1038,8734,4237
2247,1101,8760,4215
2455,1116,8785,4202
2561,1101,8813,4215
2397,1099,8800,4215
2038,1101,8813,4215
1637,1061,8830,4208
1307,991,8866,4215
1135,931,8862,4212
1254,881,8866,4215
1662,808,8859,4210
2143,715,8866,4215
2413,637,8834,4210
2404,605,8813,4215
2225,618,8794,4213
2038,660,8813,4215
1939,712,8810,4207
1986,770,8813,4215
2134,826,8799,4218
2299,881,8813,4215
2427,916,8810,4186
2561,936,8813,4168
2665,947,8795,4161
2613,991,8813,4168
2316,1080,8832,4149
1934,1211,8866,4121
1733,1318,8863,4088
1881,1376,8866,4074
2286,1409,8855,4052
2770,1486,8866,4028
3186,1575,8857,3992
3501,1596,8866,3981
3674,1523,8861,3975
3658,1486,8866,3981
3411,1591,8836,3960
3031,1816,8813,3934
2689,2034,8775,3898
2561,2201,8760,3887
2655,2348,8726,3879
2874,2532,8707,3887
3067,2744,8671,3881
3188,2972,8654,3887
3270,3181,8618,3892
3397,3357,8601,3934
3570,3496,8566,4001
3763,3632,8548,4121
3939,3775,8511,4265
4129,3907,8494,4449
4338,3986,8461,4642
4547,4018,8441,4871
4703,4035,8401,5111
4808,4073,8388,5386
4872,4111,8375,5661
4913,4128,8388,5948
4907,4135,8381,6210
4860,4183,8388,6463
4773,4246,8381,6679
4651,4238,8388,6884
4453,4076,8376,7055
4181,3797,8388,7212
3882,3484,8401,7332
3658,3192,8441,7446
3521,2909,8464,7539
3397,2642,8494,7634
3192,2400,8495,7704
2927,2201,8494,7774
2668,2012,8476,7822
2456,1816,8494,7868
2230,1607,8504,7888
1934,1431,8494,7915
1542,1310,8416,7933
1150,1266,8335,7962
913,1274,8251,7964
993,1321,8176,7962
1361,1360,8047,7933
1881,1376,7910,7915
2407,1353,7764,7884
2874,1321,7645,7868
3111,1286,7504,7838
2927,1266,7380,7821
2304,1263,7254,7791
1568,1321,7167,7774
1040,1444,7087,7730
784,1596,7061,7681
646,1664,7048,7614
575,1596,7061,7587
627,1449,7061,7565
836,1376,7114,7540
1120,1439,7187,7466
1411,1596,7273,7400
1678,1763,7313,7341
1934,1926,7380,7306
2179,2057,7469,7237
2404,2091,7592,7165
2540,1972,7669,7084
2561,1761,7751,7025
2555,1569,7836,6950
2665,1486,7964,6884
2821,1543,8066,6808
2770,1761,8176,6744
2346,2094,8269,6651
1725,2422,8388,6557
1193,2595,8486,6450
888,2587,8601,6369
749,2474,8711,6277
732,2366,8866,6182
847,2285,9015,6057
1097,2201,9185,5948
1409,2072,9346,5842
1725,1926,9556,5760
1994,1810,9765,5663
2195,1761,9981,5573
2281,1741,10156,5472
2247,1706,10353,5386
2094,1626,10538,5286
1881,1541,10724,5198
1690,1482,10852,5111
1620,1486,10990,5058
1685,1573,11132,5006
1829,1761,11308,4964
1969,1999,11429,4907
2090,2201,11521,4871
2220,2309,11578,4838
2404,2366,11680,4824
2668,2443,11768,4794
3031,2587,11839,4777
3460,2775,11851,4763
3867,2972,11892,4777
4138,3111,11940,4779
4233,3137,11998,4777
4201,3029,11995,4762
4129,2862,11998,4777
4014,2722,12006,4799
3763,2642,12051,4824
3240,2549,12052,4819
2456,2366,12051,4824
1604,2080,12034,4838
941,1761,12051,4871
540,1478,12031,4876
314,1266,11998,4871
196,1121,11928,4857
261,1046,11892,4871
522,1013,11839,4876
836,991,11786,4871
1028,955,11689,4839
1097,936,11627,4824
1141,952,11566,4818
1202,991,11521,4824
1250,1018,11428,4803
1307,1046,11361,4777
1409,1076,11297,4745
1568,1101,11255,4730
1718,1070,11165,4705
1829,991,11096,4683
1871,904,11029,4653
1829,881,10990,4636
1671,916,10903,4611
1463,991,10830,4590
1341,1097,10758,4558
1411,1266,10724,4543
1582,1438,10646,4519
1620,1486,10565,4496
1356,1310,10478,4460
836,936,10459,4449
222,423,10435,4447
-314,-110,10406,4449
-597,-424,10330,4422
-470,-220,10299,4402
25,503,10288,4393
627,1376,10299,4402
1074,1984,10262,4384
1359,2256,10246,4355
1623,2347,10250,4320
1934,2366,10299,4309
2191,2307,10307,4288
2299,2201,10299,4262
2226,2106,10261,4224
2038,2036,10246,4215
1822,1965,10213,4215
1672,1926,10193,4215
1580,1954,10142,4186
1463,2036,10087,4168
1249,2120,9995,4161
993,2201,9928,4168
809,2285,9849,4147
784,2366,9769,4121
916,2426,9632,4103
1150,2477,9503,4121
1390,2519,9376,4131
1568,2532,9291,4121
1685,2487,9196,4086
1829,2422,9132,4074
2049,2373,9050,4075
2352,2366,8972,4074
2708,2369,8867,4044
3083,2366,8813,4028
3324,2342,8780,4025
3240,2311,8760,4028
2786,2275,8692,3999
2195,2256,8654,3981
1752,2250,8640,3977
1568,2256,8654,3981
1526,2240,8621,3953
1516,2201,8601,3934
1522,2149,8588,3930
1620,2146,8601,3934
1841,2229,8571,3907
2195,2422,8548,3887
2648,2670,8516,3882
3136,2917,8494,3887
3488,3080,8431,3861
3554,3137,8388,3840
3305,3080,8360,3833
2927,2972,8335,3840
2597,2873,8199,3816
2404,2862,7964,3793
2330,2939,7666,3780
2404,3082,7433,3793
2606,3224,7265,3790
2874,3357,7167,3793
3102,3482,7072,3801
3292,3632,7008,3840
3472,3779,6959,3877
3658,3907,6955,3934
3821,4009,6947,3991
3972,4128,6955,4074
4112,4250,6947,4167
4233,4348,6955,4309
4314,4412,6946,4479
4390,4513,6955,4683
4498,4657,6949,4882
4651,4788,6955,5105
4797,4836,6943,5332
4913,4843,6955,5573
4994,4859,6954,5797
5069,4898,6955,6041
5113,4938,6920,6280
5069,5008,6902,6510
4877,5095,6889,6694
4547,5118,6902,6884
4130,4972,6896,7074
3711,4678,6902,7259
3337,4311,6896,7386
3031,3962,6902,7493
2749,3635,6888,7585
2456,3357,6902,7681
2155,3115,6921,7734
1934,2917,6955,7774
1833,2705,6954,7795
1829,2477,6955,7821
1810,2219,6945,7820
1725,1981,6955,7821
1570,1762,6947,7801
1411,1596,6955,7774
1293,1487,6952,7717
1254,1486,6955,7681
1254,1579,6924,7651
1254,1761,6902,7634
1235,2006,6885,7582
1254,2366,6902,7540
1307,2872,6904,7503
1359,3522,6902,7493
1388,4210,6870,7465
1463,4843,6849,7446
1603,5346,6830,7419
1777,5724,6849,7400
1981,5974,6855,7350
2247,6109,6849,7306
2436,6110,6808,7252
2299,5999,6796,7212
1795,5799,6793,7156
1254,5558,6796,7119
1002,5290,6760,7072
1045,5008,6742,7025
1183,4710,6738,6946
1359,4403,6742,6884
1623,4078,6693,6830
1934,3742,6636,6791
2120,3415,6589,6719
2090,3137,6583,6650
1879,2921,6559,6575
1568,2752,6530,6510
1213,2588,6488,6415
888,2422,6477,6322
674,2264,6469,6221
627,2146,6477,6135
731,2071,6455,6034
941,2036,6424,5948
1192,2012,6377,5853
1463,1981,6371,5760
1737,1904,6371,5638
1986,1761,6371,5526
2119,1538,6331,5420
2090,1266,6318,5339
1950,964,6330,5241
1829,660,6371,5152
1761,369,6374,5064
1672,110,6371,5011
1481,-132,6358,4960
1254,-385,6371,4917
1106,-648,6380,4860
1097,-881,6424,4824
1177,-1073,6473,4791
1307,-1266,6530,4777
1483,-1473,6550,4748
1725,-1651,6583,4730
2011,-1771,6623,4715
2299,-1871,6689,4730
2540,-1975,6735,4748
2718,-2036,6796,4777
2837,-2007,6847,4781
2927,-1926,6902,4777
2990,-1854,6921,4761
3031,-1816,6955,4777
3064,-1824,6996,4800
3136,-1926,7061,4824
3249,-2127,7106,4817
3345,-2366,7167,4824
3298,-2582,7220,4842
3031,-2807,7273,4871
2566,-3063,7291,4870
2038,-3302,7326,4871
1606,-3434,7371,4868
1359,-3467,7433,4871
1268,-3461,7458,4845
1254,-3467,7486,4824
1262,-3468,7505,4812
1307,-3467,7539,4824
1387,-3462,7539,4822
1463,-3467,7539,4824
1456,-3466,7528,4818
1359,-3467,7539,4824
1254,-3463,7532,4818
1254,-3467,7539,4824
1358,-3465,7534,4823
1463,-3467,7539,4824
1452,-3464,7511,4799
1307,-3467,7486,4777
1046,-3464,7446,4748
732,-3467,7433,4730
471,-3464,7419,4699
418,-3467,7433,4683
593,-3464,7433,4675
888,-3467,7433,4683
1199,-3464,7398,4667
1516,-3467,7380,4636
1744,-3464,7365,4596
1672,-3467,7380,4590
1193,-3464,7377,4593
523,-3467,7380,4590
-4,-3464,7368,4544
-209,-3467,7380,4496
-127,-3464,7378,4457
157,-3467,7380,4449
512,-3464,7350,4429
784,-3467,7326,4402
878,-3464,7290,4365
888,-3467,7273,4355
963,-3464,7241,4352
1150,-3467,7220,4355
1349,-3464,7184,4334
1463,-3467,7167,4309
1456,-3464,7136,4276
1359,-3467,7114,4262
1220,-3464,7076,4252
1097,-3467,7061,4262
1029,-3464,7033,4264
1045,-3467,7008,4262
1153,-3464,6963,4235
1359,-3467,6955,4215
1632,-3464,6954,4203
1934,-3467,6955,4215
2205,-3464,6917,4218
2404,-3467,6902,4215
2490,-3464,6897,4189
2456,-3467,6902,4168
2326,-3464,6864,4154
2195,-3467,6849,4168
2174,-3464,6859,4176
2299,-3467,6902,4168
2413,-3464,6905,4134
2299,-3467,6902,4121
1892,-3464,6890,4121
1411,-3467,6902,4121
1127,-3464,6893,4092
1150,-3467,6902,4074
1349,-3464,6917,4070
1568,-3467,6955,4074
1741,-3464,6960,4048
1934,-3467,6955,4028
2217,-3464,6938,4020
2613,-3467,6955,4028
3020,-3463,6960,4006
3292,-3467,6955,3981
3303,-3466,6916,3965
3083,-3467,6902,3981
2770,-3461,6896,3986
2561,-3467,6902,3981
2555,-3470,6872,3952
2770,-3467,6849,3934
3107,-3457,6819,3920
3449,-3467,6796,3934
3639,-3477,6737,3938
3606,-3467,6689,3934
3380,-3448,6650,3913
3136,-3467,6636,3934
3011,-3459,6589,3976
3031,-3302,6530,4028
3095,-2971,6460,4055
3136,-2642,6424,4121
3160,-2438,6390,4225
3240,-2311,6371,4355
3397,-2132,6337,4459
3606,-1926,6318,4590
3800,-1777,6286,4757
3972,-1706,6265,4964
4135,-1631,6227,5148
4338,-1541,6212,5339
4573,-1450,6199,5550
4808,-1376,6212,5807
4967,-1277,6209,6049
5017,-1156,6212,6276
4978,-1013,6201,6479
4913,-881,6212,6697
4807,-791,6209,6894
4599,-826,6212,7072
4232,-998,6199,7210
3763,-1266,6212,7353
3283,-1531,6215,7480
2874,-1761,6212,7587
2565,-1940,6175,7638
2404,-2091,6158,7681
2415,-2236,6152,7722
2561,-2422,6158,7774
2688,-2645,6129,7785
2665,-2862,6105,7774
2467,-3008,6089,7743
2195,-3082,6105,7727
1898,-3100,6105,7688
1568,-3082,6105,7634
1194,-3016,6095,7551
888,-2917,6105,7493
720,-2802,6103,7441
679,-2697,6105,7400
695,-2605,6095,7326
784,-2532,6105,7259
952,-2471,6104,7196
1150,-2422,6105,7165
1284,-2368,6091,7121
1359,-2311,6105,7072
1409,-2250,6127,6995
1463,-2201,6158,6931
1511,-2165,6157,6869
1568,-2146,6158,6838
1612,-2141,6152,6794
1620,-2146,6158,6744
1603,-2120,6148,6664
1672,-2036,6158,6603
1891,-1909,6176,6549
2195,-1816,6212,6510
2407,-1780,6215,6440
2404,-1761,6212,6369
2168,-1710,6198,6289
1777,-1651,6212,6229
1329,-1602,6214,6154
941,-1541,6212,6088
710,-1435,6181,6012
679,-1321,6158,5948
784,-1246,6127,5859
941,-1211,6105,5760
1143,-1182,6070,5635
1463,-1156,6052,5526
1860,-1134,6026,5422
2143,-1101,5999,5339
2108,-1046,5941,5242
1777,-991,5893,5152
1334,-936,5852,5049
993,-826,5840,4964
854,-614,5813,4880
941,-330,5787,4824
1170,-65,5747,4769
1411,110,5734,4730
1515,174,5723,4677
1463,165,5734,4636
1332,183,5730,4597
1254,330,5734,4590
1299,615,5723,4584
1463,936,5734,4590
1677,1190,5748,4582
1881,1376,5787,4590
2071,1556,5811,4588
2299,1761,5840,4590
2595,1979,5854,4576
2927,2201,5893,4590
3201,2444,5936,4611
3345,2697,5999,4636
3348,2900,6047,4632
3292,2972,6105,4636
3285,2862,6152,4651
3397,2587,6212,4683
3586,2222,6258,4688
3711,1871,6318,4683
3584,1615,6367,4672
3136,1486,6424,4683
2473,1446,6452,4685
1829,1431,6477,4683
1338,1394,6490,4672
993,1321,6530,4683
718,1181,6561,4689
523,936,6583,4683
428,583,6572,4649
418,220,6583,4636
436,-49,6603,4635
470,-165,6636,4636
535,-141,6635,4606
627,0,6636,4590
709,210,6630,4586
784,440,6636,4590
871,644,6623,4561
993,826,6636,4543
1124,968,6658,4538
1254,1046,6689,4543
1386,1022,6684,4515
1568,936,6689,4496
1820,846,6705,4490
2143,826,6742,4496
2462,918,6745,4470
2665,1156,6742,4449
2596,1469,6731,4442
2143,1706,6742,4449
1313,1692,6737,4425
314,1376,6742,4402
-532,833,6736,4391
-941,275,6742,4402
-864,-47,6733,4386
-470,55,6742,4355
-14,534,6742,4317
366,1156,6742,4309
648,1675,6709,4306
888,2036,6689,4309
1108,2288,6677,4287
1307,2477,6689,4262
1463,2573,6684,4228
1568,2587,6689,4215
1615,2553,6684,4209
1620,2532,6689,4215
1609,2538,6678,4197
1620,2587,6689,4168
1659,2662,6692,4129
1725,2752,6689,4121
1796,2821,6651,4122
1881,2862,6636,4121
1995,2864,6631,4092
2195,2862,6636,4074
2557,2884,6603,4069
3136,2972,6583,4074
3841,3105,6575,4052
4390,3247,6583,4028
4393,3361,6554,4012
3658,3467,6530,4028
2384,3562,6515,4033
1097,3632,6530,4028
270,3631,6526,3999
52,3577,6530,3981
254,3503,6525,3970
627,3467,6530,3981
1009,3458,6516,3984
1359,3467,6530,3981
1636,3461,6552,3954
1829,3467,6583,3934
1939,3510,6578,3922
2038,3632,6583,3934
2169,3796,6598,3938
2352,3962,6636,3934
2525,4082,6641,3906
2665,4183,6636,3887
2770,4268,6621,3876
2874,4348,6636,3887
2936,4381,6654,3889
2927,4403,6689,3887
2866,4446,6698,3862
2874,4568,6689,3840
2985,4716,6649,3808
3136,4843,6636,3793
3232,4900,6634,3782
3292,4953,6636,3793
3370,5037,6602,3794
3501,5173,6583,3793
3693,5296,6576,3777
4024,5393,6583,3793
4545,5463,6555,3827
5174,5558,6530,3887
5630,5678,6501,3941
5644,5834,6477,4028
5137,5996,6418,4132
4338,6164,6371,4262
3612,6294,6333,4384
3240,6384,6318,4543
3211,6430,6283,4732
3345,6494,6265,4964
3488,6590,6241,5191
3658,6714,6212,5433
3887,6786,6144,5665
4129,6769,6105,5901
4259,6651,6095,6108
4233,6494,6105,6322
4079,6322,6075,6532
3867,6164,6052,6744
3629,5998,6040,6914
3397,5834,6052,7072
3162,5633,6041,7212
2927,5393,6052,7353
2674,5108,6074,7456
2456,4843,6105,7540
2293,4604,6098,7591
2195,4403,6105,7634
2087,4226,6125,7653
1934,4128,6158,7681
1750,4075,6153,7687
1620,4018,6158,7681
1571,3900,6176,7644
1568,3797,6212,7634
1553,3747,6210,7634
1516,3742,6212,7634
1433,3695,6209,7585
1307,3632,6212,7540
1195,3593,6178,7505
1254,3632,6158,7493
1553,3704,6150,7448
2038,3797,6158,7400
2585,3881,6130,7343
3136,3962,6105,7306
3600,3990,6091,7252
3815,3962,6105,7212
3616,3891,6087,7164
3031,3852,6052,7119
2243,3847,6006,7041
1463,3852,5999,6978
791,3807,5998,6921
261,3742,5999,6884
-119,3700,5968,6829
-314,3742,5946,6791
-305,3855,5930,6745
-105,4018,5946,6697
217,4144,5949,6615
575,4183,5946,6557
880,4110,5913,6509
1097,4018,5893,6463
1240,3976,5878,6368
1359,4018,5893,6276
1444,4063,5896,6195
1463,4073,5893,6135
1407,4048,5858,6042
1359,4073,5840,5948
1362,4144,5828,5849
1411,4238,5840,5760
1456,4296,5836,5640
1516,4348,5840,5526
1581,4383,5831,5419
1620,4403,5840,5339
1613,4386,5849,5242
1620,4403,5893,5152
1662,4458,5927,5064
1672,4513,5946,5011
1584,4469,5929,4959
1463,4348,5946,4917
1435,4201,5990,4863
1568,4128,6052,4824
1825,4159,6075,4786
2143,4348,6105,4777
2441,4657,6147,4769
2665,5008,6212,4777
2807,5264,6240,4771
2927,5393,6265,4777
3038,5436,6295,4772
3083,5503,6371,4777
2996,5622,6432,4769
2822,5779,6477,4777
2667,5906,6490,4789
2613,5999,6530,4824
2649,6042,6578,4849
2718,6054,6636,4871
2725,6023,6659,4868
2613,5999,6689,4871
2401,5994,6728,4865
2195,5999,6796,4871
2064,5908,6833,4866
1986,5669,6849,4871
1884,5289,6834,4867
1725,4898,6849,4871
1526,4589,6869,4864
1359,4403,6902,4871
1314,4264,6901,4870
1463,4128,6902,4871
1732,3972,6892,4847
1934,3852,6902,4824
1915,3774,6897,4793
1725,3742,6902,4777
1534,3739,6893,4751
1463,3797,6902,4730
1450,3872,6897,4700
1359,3907,6902,4683
1105,3844,6893,4657
732,3742,6902,4636
312,3628,6897,4606
-52,3522,6902,4590
-251,3411,6891,4565
-157,3357,6902,4543
222,3344,6902,4508
732,3357,6902,4496
1139,3391,6868,4492
1307,3522,6849,4496
1183,3657,6834,4473
784,3577,6849,4449
197,3144,6845,4420
-366,2587,6849,4402
-665,2249,6839,4372
-575,2311,6849,4355
-184,2634,6843,4347
314,3027,6849,4355
753,3361,6840,4339
1097,3632,6849,4309
1377,3825,6843,4269
1620,3962,6849,4262
1802,4047,6839,4262
1934,4128,6849,4262
2082,4207,6859,4234
2299,4293,6902,4215
2477,4337,6946,4205
2404,4348,7008,4215
1975,4348,7041,4200
1359,4403,7061,4168
858,4498,7037,4127
679,4623,7008,4121
782,4750,6968,4125
993,4898,6955,4121
1133,4993,6930,4089
1150,4953,6902,4074
1099,4746,6840,4073
1097,4513,6796,4074
1209,4399,6757,4046
1411,4458,6742,4028
1603,4579,6710,4023
1725,4678,6689,4028
1779,4699,6657,4001
1829,4678,6636,3981
1886,4619,6598,3974
1934,4568,6583,3981
1963,4533,6573,3958
2038,4568,6583,3934
2190,4670,6575,3922
2404,4843,6583,3934
2618,5004,6582,3920
2822,5118,6583,3887
2992,5168,6550,3847
3083,5228,6530,3840
3022,5306,6519,3842
2822,5393,6530,3840
2547,5428,6508,3812
2299,5448,6477,3793
2131,5477,6433,3785
2090,5558,6424,3793
2183,5645,6418,3776
2404,5724,6424,3747
2676,5754,6400,3709
2927,5779,6371,3700
3075,5805,6328,3695
3136,5889,6318,3700
3158,5995,6313,3691
3240,6109,6318,3700
3411,6173,6291,3700
3658,6219,6265,3700
3900,6254,6229,3682
4076,6329,6212,3700
4142,6438,6180,3750
4129,6604,6158,3840
4082,6763,6125,3924
4076,6879,6105,4028
4129,6925,6073,4146
4233,6989,6052,4309
4344,7118,6019,4481
4442,7320,5999,4683
4518,7508,5966,4886
4599,7650,5946,5105
4708,7708,5914,5321
4860,7705,5893,5573
4991,7634,5857,5832
5017,7540,5840,6088
4876,7415,5826,6300
4599,7265,5840,6510
4230,7055,5843,6717
3815,6824,5840,6931
3388,6590,5807,7105
3031,6384,5787,7259
2791,6157,5773,7382
2665,5889,5787,7493
2571,5543,5786,7566
2456,5173,5787,7634
2272,4822,5774,7683
2038,4568,5787,7727
1791,4394,5805,7731
1620,4293,5840,7727
1555,4216,5847,7717
1568,4183,5840,7727
1564,4157,5804,7712
1516,4128,5787,7681
1442,4062,5777,7621
1411,4018,5787,7587
1440,3999,5767,7558
1516,4018,5734,7540
1569,4019,5687,7490
1568,4018,5681,7446
1523,3995,5682,7393
1516,3962,5681,7353
1590,3897,5645,7294
1777,3852,5628,7259
2078,3848,5622,7229
2456,3907,5628,7212
2724,3972,5598,7163
2665,4018,5574,7119
2249,3995,5561,7066
1725,3907,5574,7025
1346,3745,5570,6965
1150,3577,5574,6931
1002,3475,5585,6903
836,3522,5628,6884
665,3693,5655,6832
523,3907,5681,6791
421,4029,5695,6744
418,4018,5734,6697
535,3903,5763,6616
732,3797,5787,6557
925,3740,5779,6508
1097,3742,5787,6463
1243,3775,5804,6368
1359,3852,5840,6276
1437,3916,5845,6194
1516,3907,5840,6135
1576,3797,5823,6043
1568,3687,5840,5948
1464,3635,5862,5847
1359,3632,5893,5760
1338,3603,5893,5643
1411,3577,5893,5526
1512,3580,5883,5413
1620,3632,5893,5339
1728,3686,5891,5264
1829,3742,5893,5198
1893,3766,5880,5119
1934,3742,5893,5058
1962,3664,5912,4997
1986,3632,5946,4964
2012,3700,5949,4932
2090,3852,5946,4917
2251,4000,5930,4889
2456,4128,5946,4871
2590,4235,5965,4853
2561,4348,5999,4871
2358,4462,6018,4892
2090,4623,6052,4917
1898,4827,6076,4913
1881,5063,6105,4917
2012,5289,6118,4929
2195,5503,6158,4964
2331,5638,6205,4986
2404,5614,6265,5011
2438,5384,6290,5027
2456,5063,6318,5058
2434,4785,6351,5078
2352,4623,6424,5105
2223,4515,6484,5121
2090,4403,6530,5152
1953,4246,6544,5174
1777,4073,6583,5198
1551,3895,6630,5200
1359,3742,6689,5198
1285,3599,6715,5174
1359,3467,6742,5152
1515,3321,6761,5119
1672,3192,6796,5105
1746,3115,6814,5083
1725,3137,6849,5058
1698,3216,6874,5006
1777,3302,6902,4964
1892,3354,6895,4929
1829,3412,6902,4917
1463,3462,6916,4893
941,3467,6955,4871
472,3359,6960,4839
157,3192,6955,4824
-2,3041,6937,4799
52,2972,6955,4777
334,2944,6976,4743
732,2972,7008,4730
1067,3101,7007,4723
1254,3357,7008,4730
1247,3535,6997,4712
993,3357,7008,4683
485,2722,7005,4644
-105,1926,7008,4636
-509,1396,6994,4636
-523,1376,7008,4636
-133,1744,7026,4609
523,2256,7061,4590
1195,2716,7064,4580
1672,3082,7061,4590
1884,3342,7043,4574
1934,3522,7061,4543
1917,3636,7083,4502
1829,3742,7114,4496
1586,3840,7112,4497
1202,3907,7114,4496
820,3900,7106,4466
627,3852,7114,4449
706,3793,7106,4442
993,3742,7114,4449
1335,3663,7112,4429
1620,3577,7114,4402
1824,3514,7085,4369
1986,3522,7061,4355
2094,3570,7028,4345
2090,3632,7008,4355
1941,3680,6959,4359
1725,3742,6902,4355
1581,3832,6818,4326
1620,3962,6742,4309
1819,4089,6655,4302
2090,4183,6583,4309
2322,4180,6499,4287
2456,4073,6424,4262
2423,3874,6335,4244
2195,3687,6265,4262
1792,3591,6183,4271
1359,3632,6105,4262
1042,3739,6011,4227
941,3852,5946,4215
1034,3928,5887,4216
1254,4018,5840,4215
1503,4123,5773,4171
1725,4238,5734,4121
1893,4304,5704,4082
2038,4348,5681,4074
2172,4396,5619,4054
2299,4513,5574,4028
2387,4686,5554,3991
2456,4898,5574,3981
2558,5046,5575,3977
2770,5063,5574,3981
3078,4903,5563,3959
3449,4678,5574,3934
3841,4523,5585,3898
4233,4568,5628,3887
4454,4762,5676,3880
4338,5008,5734,3887
3916,5196,5759,3880
3501,5338,5787,3887
3316,5450,5809,3896
3292,5558,5840,3934
3232,5639,5841,3970
3136,5724,5840,4028
3134,5817,5830,4095
3292,5944,5840,4215
3527,6077,5836,4363
3763,6219,5840,4543
3951,6328,5832,4717
4076,6384,5840,4917
