III,V,PLETH
5885,8985,2765
5869,8949,2767
5885,8872,2765
5894,8762,2756
5885,8644,2765
5825,8464,2780
5767,8246,2798
5705,7988,2797
5649,7734,2798
5573,7465,2795
5532,7222,2798
5522,6998,2793
5532,6824,2798
5488,6664,2799
5414,6540,2798
5332,6419,2778
5296,6313,2765
5282,6172,2760
5296,6028,2765
5300,5882,2753
5296,5801,2733
5246,5757,2708
5178,5744,2700
5099,5692,2688
5061,5630,2668
5046,5554,2630
5061,5516,2602
5061,5497,2582
5061,5516,2570
5050,5521,2540
5061,5516,2505
5062,5492,2465
5061,5516,2440
5046,5570,2418
5061,5630,2407
5070,5633,2392
5061,5630,2375
5029,5639,2351
5061,5687,2342
5133,5718,2341
5178,5744,2342
5125,5743,2325
5061,5744,2310
5039,5729,2302
5061,5744,2310
5053,5768,2310
5061,5801,2310
5106,5798,2305
5178,5801,2310
5195,5813,2309
5178,5858,2310
5161,5888,2305
5178,5914,2310
5182,5914,2310
5178,5914,2310
5166,5902,2303
5178,5914,2310
5184,5933,2323
5178,5971,2342
5125,5995,2345
5061,6028,2342
5019,6037,2335
5061,6028,2342
5135,5987,2343
5178,5971,2342
5130,5968,2333
5061,5971,2342
5028,5937,2356
5061,5914,2375
5081,5904,2382
5061,5914,2407
4993,5905,2448
4943,5914,2505
4923,5922,2549
4943,5914,2602
4950,5851,2669
4943,5801,2765
4921,5783,2859
4943,5801,2960
4995,5795,3062
5061,5801,3188
5078,5819,3316
5061,5858,3448
5004,5860,3570
4943,5858,3709
4869,5849,3851
4825,5858,4001
4807,5847,4131
4825,5858,4262
4830,5877,4387
4825,5914,4522
4810,5918,4631
4825,5914,4717
4834,5903,4774
4825,5914,4847
4798,5913,4934
4825,5914,5042
4892,5903,5131
4943,5914,5205
4902,5930,5260
4825,5971,5335
4780,6013,5413
4825,6085,5498
4923,6177,5559
5061,6313,5628
5194,6442,5690
5296,6540,5758
5289,6532,5803
5178,6426,5856
4994,6230,5911
4825,6028,5986
4687,5852,6039
4590,5744,6083
4510,5667,6108
4472,5630,6148
4434,5609,6180
4355,5630,6213
4182,5642,6216
4002,5630,6213
3916,5566,6202
4002,5516,6213
4181,5492,6217
4355,5516,6213
4441,5536,6178
4472,5573,6148
4508,5600,6113
4590,5630,6083
4672,5631,6030
4708,5630,5986
4694,5639,5934
4708,5687,5888
4760,5729,5818
4825,5744,5758
4834,5722,5701
4825,5744,5660
4822,5796,5596
4825,5858,5530
4727,5907,5456
4472,6028,5400
4049,6184,5333
3531,6369,5270
2907,6688,5196
2118,7279,5140
1074,7761,5075
-118,7450,5010
-1170,6079,4922
-1648,4265,4847
-1290,2740,4775
-118,1763,4717
1477,1266,4638
3060,1422,4554
4341,2305,4461
5296,3583,4392
5895,4672,4322
6120,5403,4262
6028,5892,4190
5885,6256,4131
5848,6416,4066
5885,6426,4001
5844,6395,3924
5767,6426,3871
5733,6473,3832
5767,6540,3806
5778,6595,3757
5767,6654,3709
5758,6677,3665
5767,6711,3643
5765,6735,3612
5767,6767,3578
5772,6786,3536
5767,6824,3513
5742,6860,3493
5767,6881,3481
5832,6868,3450
5885,6881,3416
5839,6907,3374
5767,6938,3351
5732,6926,3331
5767,6938,3318
5782,6979,3287
5767,7052,3253
5737,7081,3212
5767,7109,3188
5825,7144,3168
5885,7222,3155
5891,7280,3125
5885,7336,3090
5872,7376,3049
5885,7450,3025
5883,7523,3005
5885,7620,2993
5875,7717,2972
5885,7848,2960
5882,7982,2944
5885,8132,2928
5876,8250,2894
5885,8360,2863
5883,8472,2836
5885,8644,2830
5871,8813,2818
5885,8928,2798
5925,8954,2760
6002,8985,2733
6035,9028,2711
6002,9042,2700
5917,8934,2681
5885,8758,2668
5893,8555,2650
5885,8360,2635
5779,8112,2612
5649,7848,2602
5554,7578,2600
5532,7336,2602
5522,7074,2587
5532,6824,2570
5535,6594,2549
5532,6426,2537
5474,6274,2518
5414,6142,2505
5383,6006,2487
5414,5914,2472
5433,5843,2450
5414,5801,2440
5343,5738,2437
5296,5687,2440
5280,5638,2425
5296,5630,2407
5293,5622,2396
5296,5630,2407
5292,5622,2414
5296,5630,2407
5284,5625,2384
5296,5630,2375
5306,5621,2375
5296,5630,2375
5231,5628,2355
5178,5630,2342
5160,5616,2339
5178,5630,2342
5176,5653,2326
5178,5687,2310
5176,5688,2302
5178,5687,2310
5160,5678,2310
5178,5687,2310
5231,5681,2307
5296,5687,2310
5306,5698,2306
5296,5744,2310
5284,5778,2311
5296,5801,2310
5292,5793,2291
5296,5801,2277
5297,5802,2271
5296,5801,2277
5244,5779,2276
5178,5801,2277
5137,5852,2276
5178,5914,2277
5248,5922,2262
5296,5914,2245
5258,5905,2233
5178,5914,2245
5094,5891,2251
5061,5858,2245
5051,5815,2219
5061,5801,2212
5057,5788,2223
5061,5801,2245
5055,5819,2245
5061,5858,2245
5056,5868,2250
5061,5858,2277
5055,5818,2304
5061,5801,2342
5056,5792,2383
5061,5801,2440
5055,5793,2496
5061,5801,2570
5056,5801,2655
5061,5801,2765
5054,5767,2876
5061,5744,2993
5057,5730,3100
5061,5744,3221
5053,5741,3344
5061,5744,3481
5059,5737,3609
5061,5744,3741
5050,5737,3866
5061,5744,4001
5064,5741,4121
5061,5744,4229
5042,5732,4308
5061,5744,4392
5084,5764,4479
5061,5801,4587
4942,5819,4686
4825,5858,4782
4809,5918,4860
4943,6028,4945
5130,6156,5022
5296,6313,5107
5383,6435,5174
5414,6483,5237
5377,6388,5292
5296,6199,5368
5168,5971,5437
5061,5801,5498
5015,5686,5526
5061,5630,5563
5103,5572,5604
5061,5516,5660
4892,5446,5694
4708,5403,5725
4591,5365,5742
4590,5346,5758
4641,5324,5752
4708,5346,5758
4732,5393,5768
4708,5459,5790
4639,5492,5790
4590,5516,5790
4580,5515,5783
4590,5516,5790
4586,5498,5785
4590,5516,5790
4629,5565,5787
4708,5630,5790
4774,5664,5772
4825,5687,5758
4836,5694,5736
4825,5687,5725
4799,5659,5694
4825,5687,5660
4861,5749,5617
4825,5801,5595
4613,5817,5565
4237,5914,5530
3654,6087,5472
2825,6313,5433
1729,6653,5398
471,7222,5368
-908,7649,5302
-2236,7279,5237
-3055,5878,5177
-2707,4095,5140
-1083,2666,5081
1177,1820,5010
3182,1422,4919
4590,1592,4847
5515,2409,4777
6120,3583,4717
6349,4576,4637
6238,5232,4554
5964,5673,4462
5767,6028,4392
5682,6230,4324
5649,6313,4262
5585,6351,4177
5532,6426,4099
5511,6488,4023
5532,6540,3969
5537,6563,3913
5532,6597,3871
5526,6615,3821
5532,6654,3774
5530,6682,3715
5532,6711,3676
5535,6712,3641
5532,6711,3611
5480,6702,3559
5414,6711,3513
5343,6709,3473
5296,6711,3448
5233,6696,3413
5178,6711,3383
5144,6730,3348
5178,6767,3318
5238,6783,3278
5296,6824,3253
5302,6870,3234
5296,6938,3221
5285,6984,3188
5296,7052,3155
5293,7124,3120
5296,7222,3090
5293,7300,3051
5296,7393,3025
5254,7476,3006
5178,7564,2993
5087,7616,2960
5061,7677,2928
5099,7744,2901
5178,7848,2895
5207,7966,2883
5178,8132,2863
5105,8308,2826
5061,8474,2798
5045,8572,2774
5061,8644,2765
5060,8699,2749
5061,8758,2733
5052,8757,2710
5061,8701,2700
5059,8587,2686
5061,8474,2668
5048,8324,2632
5061,8132,2602
5097,7873,2579
5178,7620,2570
5250,7381,2553
5296,7166,2537
5291,6927,2517
5296,6711,2505
5330,6517,2487
5414,6369,2472
5485,6215,2453
5532,6085,2440
5533,5974,2421
5532,5914,2407
5523,5852,2389
5532,5801,2375
5528,5732,2355
5532,5687,2342
5524,5642,2324
5532,5630,2310
5529,5619,2290
5532,5630,2277
5522,5625,2261
5532,5630,2245
5532,5622,2221
5532,5630,2212
5516,5625,2210
5532,5630,2212
5544,5621,2198
5532,5630,2180
5463,5643,2159
5414,5687,2147
5399,5719,2128
5414,5744,2115
5406,5738,2106
5414,5744,2115
5419,5742,2119
5414,5744,2115
5383,5727,2094
5414,5744,2082
5489,5772,2077
5532,5801,2082
5468,5792,2080
5414,5801,2082
5442,5824,2082
5532,5858,2082
5556,5852,2066
5532,5858,2049
5508,5879,2039
5532,5914,2049
5539,5898,2055
5532,5858,2049
5515,5811,2027
5532,5801,2017
5537,5791,2015
5532,5801,2017
5512,5815,2000
5532,5858,1984
5548,5888,1975
5532,5914,1984
5458,5912,1987
5414,5914,1984
5409,5907,1976
5414,5914,1984
5357,5909,1998
5296,5914,2017
5270,5907,2028
5296,5914,2049
5301,5909,2076
5296,5914,2115
5285,5907,2153
5296,5914,2212
5293,5909,2284
5296,5914,2375
5291,5907,2464
5296,5914,2570
5287,5910,2680
5296,5914,2798
5297,5906,2904
5296,5914,3025
5279,5913,3153
5296,5914,3286
5313,5899,3397
5296,5914,3513
5219,5953,3628
5178,6028,3741
5209,6101,3824
5296,6199,3904
5357,6304,3990
5414,6426,4099
5475,6508,4198
5532,6540,4294
5503,6468,4374
5414,6313,4457
5318,6092,4522
5296,5914,4587
5303,5816,4644
5296,5801,4717
5237,5766,4783
5178,5687,4847
5122,5574,4892
5061,5516,4945
4943,5504,4991
4825,5516,5042
4768,5502,5073
4825,5516,5107
4911,5562,5135
4943,5630,5172
4886,5643,5190
4825,5630,5205
4806,5608,5211
4825,5630,5237
4831,5653,5256
4825,5687,5270
4819,5711,5262
4825,5744,5270
4820,5768,5281
4825,5801,5303
4824,5813,5301
4825,5801,5303
4807,5767,5298
4825,5801,5303
4853,5884,5285
4825,5971,5270
4621,6027,5247
4237,6142,5237
3697,6297,5216
3060,6483,5205
2303,6788,5186
1412,7336,5172
354,7738,5138
-706,7336,5107
-1406,5946,5070
-1295,4265,5042
-285,2984,4994
1295,2218,4945
2901,1798,4887
4237,1934,4847
5223,2772,4800
5885,3981,4749
6167,4959,4678
6120,5573,4619
5906,5991,4556
5767,6313,4489
5748,6432,4400
5767,6426,4327
5714,6423,4259
5649,6483,4196
5626,6513,4109
5649,6540,4034
5651,6582,3966
5649,6654,3904
5654,6683,3815
5649,6711,3741
5594,6735,3685
5532,6767,3643
5509,6764,3576
5532,6767,3513
5536,6786,3467
5532,6824,3448
5520,6828,3417
5532,6824,3383
5527,6827,3344
5532,6881,3318
5527,6921,3283
5532,6938,3253
5522,6916,3218
5532,6938,3188
5533,6986,3149
5532,7052,3123
5510,7075,3103
5532,7109,3090
5584,7152,3060
5649,7222,3025
5659,7268,2986
5649,7336,2960
5635,7428,2937
5649,7564,2928
5648,7678,2913
5649,7791,2895
5640,7908,2859
5649,8075,2830
5646,8233,2807
5649,8360,2798
5642,8434,2780
5649,8530,2765
5645,8643,2745
5649,8758,2733
5642,8803,2714
5649,8815,2700
5646,8793,2681
5649,8758,2668
5640,8661,2648
5649,8530,2635
5650,8347,2617
5649,8132,2602
5636,7867,2582
5649,7620,2570
5661,7401,2554
5649,7222,2537
5584,7022,2513
5532,6824,2505
5514,6630,2504
5532,6483,2505
5527,6336,2488
5532,6199,2472
5567,6056,2455
5649,5971,2440
5691,5923,2416
5649,5914,2407
5497,5885,2407
5296,5858,2407
5064,5802,2387
4825,5744,2375
4540,5666,2373
4237,5630,2375
3947,5619,2356
3766,5630,2342
3707,5601,2339
3766,5573,2342
3870,5566,2325
4002,5630,2310
4119,5712,2305
4237,5801,2310
4340,5872,2296
4472,5971,2277
4629,6066,2267
4825,6142,2277
5010,6151,2282
5178,6142,2277
5305,6114,2258
5414,6085,2245
5489,6006,2237
5532,5914,2245
5538,5835,2248
5532,5801,2245
5526,5774,2224
5532,5744,2212
5528,5705,2207
5532,5687,2212
5527,5675,2210
5532,5687,2212
5529,5685,2212
5532,5687,2212
5465,5705,2195
5296,5801,2180
5043,5915,2170
4825,6085,2180
4584,6481,2183
4119,7222,2180
3208,7809,2160
1883,7450,2147
310,5881,2139
-1177,3810,2147
-2123,2038,2148
-2001,853,2147
-714,243,2139
1295,455,2147
3291,1556,2160
4825,3071,2180
5743,4279,2189
6120,5005,2212
6109,5453,2249
6002,5801,2310
5963,5991,2370
6002,6085,2440
6008,6164,2512
6002,6256,2602
5999,6269,2694
6002,6256,2798
5979,6261,2902
6002,6313,3025
6072,6337,3151
6120,6369,3286
6072,6398,3412
6002,6426,3546
5987,6418,3674
6002,6426,3806
5960,6467,3921
5885,6540,4034
5844,6593,4139
5885,6654,4262
5911,6710,4378
5885,6767,4489
5806,6771,4573
5767,6767,4652
5759,6770,4716
5767,6824,4782
5749,6877,4837
5767,6938,4912
5817,6981,4991
5885,7052,5075
5895,7124,5137
5885,7222,5205
5871,7319,5269
5885,7450,5335
5882,7583,5378
5885,7734,5433
5879,7868,5493
5885,8019,5563
5872,8159,5600
5885,8303,5628
5925,8413,5649
6002,8530,5693
6033,8641,5726
6002,8758,5758
5921,8830,5770
5885,8872,5790
5884,8858,5793
5885,8815,5790
5828,8714,5767
5767,8587,5758
5706,8406,5751
5649,8189,5758
5568,7926,5742
5532,7677,5725
5533,7422,5700
5532,7166,5693
5466,6885,5675
5414,6654,5660
5405,6467,5625
5414,6313,5595
5359,6128,5555
5296,5971,5530
5270,5856,5496
5296,5801,5465
5299,5736,5414
5296,5687,5368
5288,5643,5312
5296,5630,5270
5287,5596,5234
5296,5573,5237
5304,5553,5253
5296,5573,5270
5233,5594,5244
5178,5630,5205
5157,5638,5152
5178,5630,5107
5180,5572,5043
5178,5516,4977
5170,5481,4894
5178,5516,4815
5173,5574,4724
5178,5630,4652
5176,5633,4583
5178,5630,4522
5167,5637,4438
5178,5687,4359
5188,5724,4282
5178,5744,4229
5115,5732,4174
5061,5744,4131
5038,5767,4080
5061,5801,4034
5066,5802,3977
5061,5801,3936
5047,5792,3897
5061,5801,3871
5064,5795,3834
5061,5801,3806
5045,5797,3772
5061,5801,3741
5072,5791,3699
5061,5801,3676
4996,5804,3658
4943,5801,3643
4923,5763,3606
4943,5744,3578
4946,5738,3557
4943,5744,3546
4933,5713,3512
4943,5687,3481
4941,5671,3454
4943,5687,3448
4936,5686,3432
4943,5687,3416
4940,5678,3392
4943,5687,3383
4936,5683,3366
4943,5687,3351
4940,5680,3326
4943,5687,3318
4935,5681,3312
4943,5687,3318
4943,5681,3313
4943,5687,3318
4930,5680,3325
4943,5687,3351
4954,5683,3375
4943,5687,3416
4879,5678,3456
4825,5687,3513
4805,5686,3569
4825,5687,3643
4828,5672,3719
4825,5687,3806
4815,5712,3882
4825,5744,3969
4823,5742,4057
4825,5744,4164
4818,5740,4261
4825,5744,4359
4822,5729,4439
4825,5744,4522
4819,5771,4597
4825,5801,4684
4822,5776,4756
4825,5744,4815
4819,5724,4843
4825,5744,4880
4823,5748,4921
4825,5744,4977
4816,5727,5013
4825,5744,5042
4827,5768,5056
4825,5801,5075
4806,5803,5085
4825,5801,5107
4876,5788,5123
4943,5801,5140
4962,5803,5136
4943,5801,5140
4883,5767,5138
4825,5744,5140
4788,5729,5121
4825,5744,5107
4897,5745,5088
4943,5744,5075
4897,5728,5041
4825,5744,5010
4790,5768,4974
4825,5801,4945
4845,5800,4896
4825,5801,4847
4790,5793,4791
4825,5801,4749
4898,5793,4699
4943,5801,4652
4895,5798,4588
4825,5801,4522
4794,5786,4437
4825,5801,4359
4840,5826,4275
4825,5858,4196
4801,5854,4107
4825,5858,4034
4845,5872,3964
4825,5914,3904
4782,5938,3822
4825,5971,3741
4945,6025,3662
5061,6142,3611
5109,6278,3560
5178,6426,3513
5276,6549,3455
5296,6654,3416
5112,6662,3380
4825,6540,3351
4587,6283,3310
4472,6028,3286
4403,5857,3267
4355,5801,3253
4301,5771,3218
4237,5744,3188
4121,5687,3164
4002,5630,3155
3912,5558,3136
3884,5516,3123
3903,5496,3106
4002,5516,3090
4171,5534,3056
4355,5573,3025
4462,5603,3001
4472,5630,2993
4444,5626,2976
4472,5630,2960
4567,5647,2940
4708,5687,2928
4800,5714,2908
4825,5744,2895
4802,5761,2877
4825,5801,2863
4862,5847,2840
4825,5914,2830
4617,5961,2826
4237,6028,2830
3585,6164,2817
2589,6483,2798
1345,6956,2772
118,7393,2765
-1071,7375,2763
-2236,6654,2765
-2945,5360,2750
-2354,3981,2733
-317,2825,2711
2236,1990,2700
4176,1577,2684
5296,1877,2668
5961,2855,2645
6355,4038,2635
6361,4889,2631
6120,5403,2635
5919,5795,2623
5885,6142,2602
5883,6297,2576
5885,6313,2570
5895,6327,2570
5885,6426,2570
5773,6502,2552
5649,6540,2537
5608,6553,2529
5649,6597,2537
5673,6623,2539
5649,6654,2537
5592,6675,2521
5532,6711,2505
5494,6719,2483
5532,6711,2472
5605,6690,2468
5649,6711,2472
5597,6757,2461
5532,6824,2440
5505,6855,2413
5532,6881,2407
5536,6899,2409
5532,6938,2407
5522,6944,2387
5532,6938,2375
5526,6914,2372
5532,6938,2375
5530,6982,2358
5532,7052,2342
5516,7098,2335
5532,7166,2342
5546,7236,2341
5532,7336,2342
5459,7431,2341
5414,7564,2342
5410,7702,2326
5414,7848,2310
5354,7955,2300
5296,8075,2310
5278,8205,2315
5296,8360,2310
5258,8480,2289
5178,8587,2277
5092,8670,2272
5061,8758,2277
5051,8818,2275
5061,8872,2277
5057,8887,2277
5061,8872,2277
5052,8781,2261
5061,8644,2245
5060,8453,2235
5061,8246,2245
5045,7996,2249
5061,7734,2245
5102,7457,2224
5178,7222,2212
5239,7008,2207
5296,6824,2212
5342,6635,2210
5414,6483,2212
5479,6352,2211
5532,6256,2212
5536,6139,2207
5532,6028,2212
5521,5919,2216
5532,5858,2212
5531,5797,2191
5532,5744,2180
5521,5669,2178
5532,5630,2180
5532,5612,2161
5532,5630,2147
5517,5628,2143
5532,5630,2147
5542,5620,2132
5532,5630,2115
5467,5625,2106
5414,5630,2115
5393,5622,2116
5414,5630,2115
5416,5625,2110
5414,5630,2115
5404,5621,2114
5414,5630,2115
5410,5642,2111
5414,5687,2115
5408,5721,2113
5414,5744,2115
5407,5734,2112
5414,5744,2115
5412,5765,2113
5414,5801,2115
5398,5801,2112
5414,5801,2115
5459,5809,2113
5532,5858,2115
5558,5894,2112
5532,5914,2115
5459,5903,2113
5414,5914,2115
5398,5936,2111
5414,5971,2115
5412,5973,2114
5414,5971,2115
5407,5961,2108
5414,5971,2115
5408,5969,2128
5414,5971,2147
5411,5962,2149
5414,5971,2147
5403,5969,2140
5414,5971,2147
5421,5961,2156
5414,5971,2180
5354,5973,2205
5296,5971,2245
5268,5937,2284
5296,5914,2342
5312,5901,2412
5296,5914,2505
5235,5912,2597
5178,5914,2700
5115,5906,2802
5061,5914,2928
5022,5910,3064
5061,5914,3221
5134,5907,3368
5178,5914,3513
5127,5909,3640
5061,5914,3774
5033,5907,3900
5061,5914,4034
5068,5909,4157
5061,5914,4294
5047,5906,4434
5061,5914,4587
5062,5913,4720
5061,5914,4847
5050,5884,4957
5061,5858,5075
5061,5836,5185
5061,5858,5303
5049,5885,5403
5061,5914,5498
5067,5909,5573
5061,5914,5660
5038,5941,5741
5061,6028,5823
5116,6134,5883
5178,6256,5953
5218,6362,6017
5296,6483,6083
5389,6587,6126
5414,6654,6181
5278,6600,6231
5061,6426,6278
4852,6158,6290
4708,5914,6311
4578,5747,6337
4472,5687,6376
4365,5658,6388
4237,5630,6409
4049,5566,6434
3884,5516,6474
3813,5488,6479
3884,5516,6474
4041,5562,6460
4237,5630,6474
4394,5667,6475
4472,5687,6474
4474,5676,6450
4472,5687,6441
4512,5711,6424
4590,5744,6409
4650,5746,6370
4708,5744,6344
4762,5737,6309
4825,5744,6278
4839,5749,6223
4825,5801,6181
4811,5864,6143
4825,5914,6116
4753,5937,6055
4472,6028,5986
3914,6173,5908
3178,6369,5856
2343,6686,5792
1412,7222,5725
305,7633,5637
-824,7336,5563
-1559,6106,5481
-1412,4493,5400
-331,3136,5296
1295,2275,5205
2907,1847,5116
4237,1990,5042
5224,2742,4945
5885,3810,4847
6160,4716,4749
6120,5346,4684
5921,5796,4620
5767,6142,4554
5688,6307,4466
5649,6369,4392
5583,6429,4329
5532,6540,4294
5512,6612,4247
5532,6654,4196
5537,6674,4136
5532,6711,4099
5524,6712,4064
5532,6711,4034
5533,6698,3981
5532,6711,3936
5525,6727,3894
5532,6767,3871
5528,6801,3837
5532,6824,3806
5525,6816,3767
5532,6824,3741
5526,6841,3707
5532,6881,3676
5526,6902,3637
5532,6938,3611
5526,6963,3578
5532,6995,3546
5526,7005,3504
5532,7052,3481
5525,7107,3463
5532,7166,3448
5528,7181,3413
5532,7222,3383
5522,7290,3360
5532,7393,3351
5531,7469,3323
5532,7564,3286
5517,7667,3242
5532,7791,3221
5540,7892,3203
5532,8019,3188
5501,8158,3153
5532,8303,3123
5602,8393,3097
5649,8474,3090
5598,8551,3077
5532,8644,3058
5505,8703,3022
5532,8758,2993
5531,8794,2969
5532,8815,2960
5564,8758,2945
5649,8644,2928
5687,8462,2903
5649,8246,2895
5562,7968,2893
5532,7677,2895
5537,7391,2880
5532,7166,2863
5464,6958,2842
5414,6767,2830
5405,6570,2812
5414,6426,2798
5361,6307,2778
5296,6199,2765
5266,6046,2746
5296,5914,2733
5307,5824,2714
5296,5801,2700
5276,5772,2679
5296,5744,2668
5310,5699,2652
5296,5687,2635
5231,5676,2610
5178,5687,2602
5156,5682,2602
5178,5687,2602
5185,5678,2583
5178,5687,2570
5161,5684,2566
5178,5687,2570
5191,5674,2554
5178,5687,2537
5114,5707,2529
5061,5744,2537
5038,5749,2538
5061,5744,2537
5068,5727,2533
5061,5744,2537
5042,5768,2535
5061,5801,2537
5072,5801,2535
5061,5801,2537
5028,5791,2533
5061,5801,2537
5131,5798,2538
5178,5801,2537
5161,5790,2520
5178,5801,2505
5247,5816,2496
5296,5858,2505
5242,5887,2508
5178,5914,2505
5166,5912,2487
5178,5914,2472
5123,5907,2463
5061,5914,2472
5041,5909,2477
5061,5914,2472
5054,5908,2449
5061,5914,2440
5078,5909,2439
5061,5914,2440
4943,5908,2419
4825,5914,2407
4786,5908,2403
4825,5914,2407
4838,5909,2398
4825,5914,2407
4809,5908,2434
4825,5914,2472
4827,5909,2495
4825,5914,2537
4816,5907,2607
4825,5914,2700
4823,5911,2777
4825,5914,2863
4819,5904,2964
4825,5914,3090
4821,5916,3205
4825,5914,3318
4820,5879,3426
4825,5858,3546
4820,5845,3656
4825,5858,3774
4820,5852,3894
4825,5858,4034
4820,5853,4166
4825,5858,4294
4821,5845,4396
4825,5858,4489
4820,5880,4566
4825,5914,4652
4821,5915,4730
4825,5914,4815
4821,5906,4889
4825,5914,4977
4821,5905,5058
4825,5914,5140
4819,5945,5201
4825,6028,5270
4852,6112,5333
4943,6199,5400
5062,6283,5446
5178,6426,5498
5251,6589,5542
5296,6711,5595
5249,6689,5627
5061,6540,5660
4743,6289,5685
4472,6028,5725
4351,5802,5755
4355,5687,5790
4329,5645,5816
4237,5630,5856
4104,5569,5877
4002,5516,5888
3917,5494,5877
3884,5516,5888
3938,5517,5904
4119,5516,5921
4335,5521,5902
4472,5573,5888
4488,5612,5880
4472,5630,5888
4507,5620,5872
4590,5630,5856
4654,5654,5833
4708,5687,5823
4761,5691,5791
4825,5687,5758
4838,5687,5716
4825,5744,5693
4815,5808,5659
4825,5858,5628
4740,5900,5576
4472,6028,5530
3993,6190,5474
3413,6369,5433
2769,6685,5382
2001,7279,5335
970,7734,5268
-235,7336,5205
-1271,5866,5133
-1648,4038,5075
-1143,2596,5007
118,1706,4945
1717,1226,4863
3295,1365,4782
4598,2267,4690
5532,3583,4619
6018,4668,4550
6120,5346,4489
5995,5788,4415
5885,6142,4359
5863,6322,4306
5885,6369,4262
5839,6393,4194
5767,6483,4131
5731,6556,4072
5767,6597,4034
5791,6609,3985
5767,6654,3936
5699,6688,3878
5649,6711,3839
5634,6696,3800
5649,6711,3774
5656,6758,3738
5649,6824,3709
5633,6841,3671
5649,6824,3643
5658,6801,3608
5649,6824,3578
5618,6850,3540
5649,6881,3513
5719,6892,3480
5767,6938,3448
5716,6990,3407
5649,7052,3383
5621,7075,3364
5649,7109,3351
5654,7147,3317
5649,7222,3286
5638,7278,3259
5649,7336,3253
5645,7376,3240
5649,7450,3221
5646,7541,3184
5649,7677,3155
5633,7799,3130
5649,7905,3123
5696,7988,3109
5767,8132,3090
5787,8309,3054
5767,8474,3025
5736,8560,3002
5767,8644,2993
5828,8748,2976
5885,8872,2960
5888,8940,2939
5885,8985,2928
5879,9002,2910
5885,8985,2895
5872,8869,2874
5885,8701,2863
5899,8501,2846
5885,8303,2830
5780,8055,2806
5649,7791,2798
5549,7518,2795
5532,7279,2798
5535,7040,2782
5532,6824,2765
5481,6608,2745
5414,6426,2733
5335,6258,2713
5296,6142,2700
5283,6042,2683
5296,5971,2668
5293,5896,2644
5296,5858,2635
5289,5823,2633
5296,5801,2635
5290,5756,2619
5296,5744,2602
5295,5740,2584
5296,5744,2570
5251,5706,2548
5178,5687,2537
5093,5694,2535
5061,5744,2537
5056,5774,2521
5061,5801,2505
5043,5789,2495
5061,5744,2505
5112,5647,2509
5178,5573,2505
5190,5528,2485
5178,5516,2472
5164,5495,2465
5178,5516,2472
5178,5569,2475
5178,5630,2472
5170,5634,2453
5178,5630,2440
5175,5641,2433
5178,5687,2440
5172,5714,2440
5178,5744,2440
5173,5768,2434
5178,5801,2440
5175,5799,2442
5178,5801,2440
5170,5811,2421
5178,5858,2407
5179,5890,2400
5178,5914,2407
5164,5911,2407
5178,5914,2407
5190,5908,2402
5178,5914,2407
5112,5909,2407
5061,5914,2407
5044,5908,2399
5061,5914,2407
5057,5909,2428
5061,5914,2472
5061,5909,2517
5061,5914,2570
5043,5908,2622
5061,5914,2700
5085,5909,2789
5061,5914,2895
4939,5909,2991
4825,5914,3090
4788,5893,3182
4825,5858,3286
4838,5806,3389
4825,5801,3513
4809,5824,3639
4825,5858,3774
4829,5837,3897
4825,5801,4034
4813,5774,4165
4825,5801,4294
4828,5831,4403
4825,5858,4522
4809,5853,4638
4825,5858,4749
4838,5853,4829
4825,5858,4912
4758,5830,5003
4708,5801,5107
4693,5774,5180
4708,5801,5237
4701,5835,5288
4708,5858,5368
4714,5843,5439
4708,5858,5498
4678,5888,5524
4708,5914,5563
4781,5898,5606
4825,5914,5660
4799,5981,5690
4825,6085,5725
4938,6159,5764
5061,6256,5823
5109,6403,5861
5178,6597,5888
5284,6716,5895
5296,6711,5921
5060,6553,5947
4708,6313,5986
4445,6029,6002
4355,5801,6018
4308,5660,6015
4237,5630,6018
4123,5631,6011
4002,5630,6018
3864,5604,6016
3766,5630,6018
3725,5705,5998
3766,5801,5986
3891,5812,5965
4119,5744,5953
4355,5615,5920
4472,5516,5888
4461,5458,5847
4472,5459,5823
4583,5481,5788
4708,5516,5758
4725,5540,5708
4708,5573,5660
4741,5596,5593
4825,5630,5530
4848,5666,5457
4825,5744,5400
4784,5830,5334
4708,5914,5270
4461,5967,5185
4002,6085,5107
3350,6358,5023
2589,6824,4945
1717,7259,4844
706,7336,4749
-487,6761,4656
-1648,5573,4587
-2294,4042,4516
-1883,2616,4457
-387,1644,4388
1648,1365,4327
3462,1748,4255
4708,2616,4196
5441,3645,4129
5885,4606,4066
6099,5341,3992
6120,5858,3936
6000,6172,3883
5885,6369,3839
5811,6472,3781
5767,6540,3741
5697,6568,3706
5649,6597,3676
5638,6613,3623
5649,6654,3578
5607,6683,3539
5532,6711,3513
5488,6704,3475
5532,6711,3448
5611,6727,3427
5649,6767,3416
5603,6795,3383
5532,6824,3351
5491,6845,3323
5532,6881,3318
5595,6904,3306
5649,6938,3286
5652,6959,3248
5649,6995,3221
5640,7015,3197
5649,7052,3188
5645,7074,3171
5649,7109,3155
5642,7126,3124
5649,7166,3090
5645,7190,3050
5649,7222,3025
5642,7249,3006
5649,7336,2993
5645,7447,2971
5649,7564,2960
5642,7635,2947
5649,7734,2928
