II,MCL,PLETH
-404,3724,3939
-162,4079,3878
220,4399,3846
718,4569,3828
1285,4421,3816
1862,3829,3779
2387,2962,3754
2739,2115,3744
2754,1459,3754
2323,859,3743
1506,240,3723
516,-169,3699
-404,65,3693
-1104,987,3680
-1543,2134,3662
-1739,2927,3627
-1726,3245,3600
-1554,3305,3569
-1285,3354,3539
-985,3424,3493
-698,3528,3446
-452,3653,3387
-257,3789,3323
-115,3871,3243
0,3920,3169
97,3954,3093
184,4007,3016
242,4048,2920
294,4094,2831
341,4142,2748
404,4203,2677
469,4262,2597
551,4333,2523
650,4415,2454
771,4508,2400
899,4589,2339
1028,4660,2277
1163,4702,2210
1322,4725,2154
1531,4721,2092
1800,4725,2031
2107,4750,1963
2424,4813,1908
2737,4859,1857
3048,4856,1816
3327,4773,1766
3526,4660,1723
3638,4536,1676
3709,4421,1631
3761,4276,1577
3746,4116,1539
3611,3943,1514
3379,3811,1508
3118,3729,1491
2865,3724,1477
2601,3752,1473
2314,3789,1508
2013,3797,1562
1726,3811,1631
1468,3839,1697
1249,3898,1785
1056,3952,1894
881,4007,2031
720,4048,2167
588,4094,2308
484,4117,2443
404,4137,2585
334,4156,2712
294,4203,2831
283,4235,2935
294,4225,3046
297,4144,3155
294,4050,3262
279,3969,3345
257,3920,3416
221,3874,3466
184,3854,3508
146,3860,3536
110,3898,3569
70,3924,3601
37,3941,3631
15,3945,3636
0,3963,3631
-20,3984,3622
-37,4029,3631
-43,4078,3636
-37,4137,3631
-31,4166,3608
-37,4159,3600
-62,4100,3600
-110,4029,3600
-170,3961,3579
-220,3941,3569
-249,3956,3577
-257,4007,3600
-240,4058,3603
-184,4116,3600
-92,4156,3594
0,4203,3600
56,4257,3599
73,4355,3600
85,4475,3588
110,4595,3569
141,4659,3533
147,4660,3508
110,4569,3481
37,4399,3446
-37,4166,3383
-73,3963,3323
-64,3843,3273
-37,3833,3231
-23,3868,3168
-37,3920,3108
-80,3960,3054
-147,4029,3016
-218,4134,2966
-257,4290,2923
-282,4431,2885
-331,4508,2862
-437,4470,2829
-551,4355,2800
-619,4226,2767
-624,4159,2739
-584,4143,2701
-514,4137,2677
-437,4105,2658
-404,4094,2646
-451,4102,2623
-551,4116,2616
-626,4116,2622
-588,4159,2646
-332,4223,2658
220,4290,2677
1074,4416,2708
2130,4704,2769
3243,4950,2831
4224,4747,2893
4814,3911,2945
4738,2809,3016
3922,1902,3091
2608,1372,3169
1223,1164,3230
110,1328,3293
-595,1858,3351
-918,2548,3416
-964,3097,3463
-881,3462,3508
-815,3730,3549
-845,3941,3600
-944,4013,3639
-1028,3963,3662
-1029,3867,3660
-955,3811,3662
-874,3795,3662
-845,3833,3662
-875,3886,3637
-918,3920,3600
-933,3889,3551
-881,3854,3508
-776,3864,3460
-624,3941,3416
-469,4029,3357
-331,4094,3293
-237,4138,3211
-184,4203,3139
-149,4271,3071
-110,4290,3016
-70,4174,2952
-37,3941,2893
7,3665,2836
110,3462,2800
292,3353,2767
514,3310,2739
717,3264,2702
881,3223,2677
1038,3204,2656
1212,3245,2646
1391,3306,2628
1543,3354,2616
1653,3329,2604
1726,3245,2616
1768,3124,2629
1763,3049,2646
1705,3063,2654
1616,3201,2677
1542,3406,2706
1506,3615,2739
1476,3747,2754
1396,3811,2769
1246,3827,2781
1065,3854,2800
902,3891,2810
771,3941,2831
659,3975,2847
551,4007,2862
433,4046,2856
294,4116,2862
137,4161,2883
0,4137,2923
-84,4035,2943
-110,3941,2954
-101,3898,2959
-73,3898,2985
-47,3873,3005
-37,3833,3016
-42,3794,3011
-37,3789,3046
-17,3790,3162
0,3811,3385
-1,3844,3647
0,3898,3877
16,3926,4014
37,3920,4093
51,3873,4140
73,3833,4185
103,3807,4205
110,3811,4216
78,3809,4213
37,3811,4216
17,3824,4210
0,3898,4216
-54,4017,4216
-147,4159,4216
-238,4262,4196
-294,4312,4185
-309,4265,4180
-294,4116,4185
-271,3859,4171
-257,3593,4154
-247,3421,4133
-220,3441,4123
-183,3616,4105
-184,3854,4093
-264,4006,4073
-404,4007,4062
-532,3851,4040
-588,3637,4031
-550,3454,4023
-441,3397,4031
-303,3473,4028
-184,3658,4031
-97,3858,4024
-37,4007,4031
-1,4051,4037
0,4029,4062
-12,3987,4079
0,4007,4093
36,4089,4085
37,4203,4093
-29,4259,4111
-110,4225,4154
-134,4102,4184
-110,3963,4216
-109,3837,4238
-184,3745,4277
-313,3674,4315
-441,3658,4370
-546,3684,4422
-624,3724,4493
-684,3703,4561
-698,3615,4646
-678,3497,4730
-661,3441,4831
-682,3491,4922
-735,3637,5016
-795,3767,5089
-845,3789,5170
-843,3674,5241
-771,3550,5323
-697,3547,5394
-735,3724,5477
-842,3952,5551
-771,4094,5631
-268,4083,5691
698,4029,5754
1956,4020,5800
3269,4050,5847
4380,3941,5872
4995,3550,5908
4896,2851,5937
4077,2047,5970
2764,1403,5972
1285,1154,5970
-37,1317,5959
-992,1764,5970
-1530,2286,5970
-1763,2766,5970
-1828,3139,5956
-1800,3419,5970
-1683,3603,5986
-1506,3724,6000
-1339,3790,5980
-1249,3833,5970
-1237,3843,5963
-1249,3854,5970
-1232,3879,5951
-1175,3941,5939
-1097,3983,5921
-992,3963,5908
-870,3886,5861
-735,3854,5816
-638,3908,5773
-588,4007,5754
-577,4054,5713
-551,4029,5662
-481,3950,5591
-367,3854,5539
-244,3746,5485
-147,3658,5447
-88,3589,5396
-37,3528,5354
74,3431,5300
294,3332,5262
603,3271,5222
918,3288,5200
1170,3320,5167
1359,3310,5139
1535,3217,5098
1726,3114,5077
1921,3058,5055
2093,3092,5046
2238,3164,5023
2351,3245,5016
2419,3300,5008
2424,3354,5016
2370,3394,5010
2277,3441,5016
2162,3476,5021
2020,3528,5046
1847,3607,5060
1653,3745,5077
1441,3899,5084
1212,4029,5108
995,4093,5124
845,4137,5139
767,4184,5132
698,4246,5139
564,4281,5148
367,4290,5170
152,4267,5170
-37,4246,5170
-180,4250,5161
-257,4312,5170
-294,4366,5168
-331,4333,5170
-376,4183,5154
-367,4029,5139
-277,3951,5106
-147,3963,5077
-54,3997,5040
0,4050,5016
47,4092,4982
110,4094,4954
178,4023,4908
257,3963,4862
350,3965,4806
441,4029,4770
506,4071,4735
551,4094,4708
589,4113,4660
624,4159,4616
647,4200,4564
661,4246,4523
678,4290,4472
698,4355,4431
707,4423,4391
698,4508,4370
687,4581,4338
698,4638,4308
734,4656,4260
771,4660,4216
785,4639,4163
771,4595,4123
741,4507,4076
698,4421,4031
636,4349,3968
551,4312,3908
455,4276,3842
367,4246,3785
290,4203,3718
220,4159,3662
143,4098,3607
73,4050,3569
17,4013,3523
0,4007,3477
-2,4002,3421
0,4007,3385
-15,4005,3352
-37,4007,3323
-57,3985,3274
-73,3941,3231
-89,3875,3191
-110,3833,3169
-150,3815,3137
-220,3833,3108
-289,3869,3070
-257,3963,3046
5,4121,3021
588,4355,3016
1495,4632,3017
2644,4943,3046
3884,5200,3081
4995,5292,3139
5714,5076,3201
5803,4551,3293
5156,3823,3400
3893,3114,3539
2337,2587,3677
881,2352,3816
-185,2392,3942
-771,2657,4093
-962,3023,4247
-918,3397,4400
-789,3694,4523
-661,3920,4646
-560,4081,4760
-477,4203,4862
-401,4264,4923
-331,4290,4985
-273,4303,5056
-220,4355,5139
-168,4428,5191
-110,4486,5231
-78,4452,5258
-73,4333,5293
-92,4178,5307
-73,4094,5323
-16,4108,5334
73,4203,5354
151,4320,5355
220,4442,5354
292,4522,5345
367,4508,5354
429,4350,5355
477,4116,5354
542,3901,5334
661,3811,5323
835,3829,5315
1028,3898,5323
1204,3904,5313
1359,3811,5293
1515,3629,5253
1689,3462,5231
1875,3351,5212
2057,3310,5200
2220,3296,5167
2351,3332,5139
2427,3410,5104
2424,3528,5077
2333,3626,5031
2167,3702,4985
1964,3754,4931
1763,3833,4893
1579,3948,4845
1396,4116,4800
1189,4265,4737
955,4355,4677
707,4377,4608
477,4421,4554
308,4514,4500
220,4638,4462
168,4726,4413
73,4791,4370
-96,4823,4316
-294,4813,4277
-486,4730,4237
-661,4638,4216
-767,4586,4193
-698,4595,4185
-454,4615,4168
-184,4638,4154
-37,4635,4130
0,4595,4123
5,4483,4119
0,4355,4123
-40,4269,4109
-73,4290,4093
-45,4390,4069
37,4529,4062
118,4615,4046
184,4617,4031
238,4520,4007
257,4399,4000
206,4292,3989
110,4246,3970
37,4244,3929
37,4290,3908
116,4345,3895
257,4399,3877
427,4418,3826
588,4421,3785
715,4393,3761
808,4355,3754
867,4311,3723
881,4312,3693
845,4351,3669
771,4421,3662
691,4493,3633
624,4595,3600
581,4684,3572
551,4704,3569
512,4588,3559
441,4399,3539
343,4210,3500
257,4094,3477
215,4038,3459
220,4050,3446
230,4095,3414
220,4137,3385
182,4108,3352
147,4007,3323
103,3865,3275
37,3745,3231
-46,3660,3189
-110,3615,3169
-167,3585,3149
-257,3593,3139
-367,3640,3120
-441,3724,3108
-509,3768,3085
-661,3745,3077
-822,3684,3077
-698,3724,3108
-53,3939,3145
1028,4290,3200
2268,4547,3260
3452,4486,3354
4451,3990,3456
5068,3158,3569
5059,2174,3676
4334,1307,3816
3077,803,3976
1653,849,4154
413,1352,4316
-441,2025,4493
-887,2575,4675
-1028,2962,4862
-1002,3259,5016
-918,3528,5170
-836,3720,5321
-771,3833,5477
-722,3883,5595
-698,3920,5693
-705,3943,5768
-735,3963,5847
-765,3927,5907
-771,3811,5970
-742,3638,6017
-661,3550,6062
-554,3610,6078
-441,3789,6093
-360,3974,6100
-294,4116,6123
-240,4180,6128
-184,4137,6123
-140,3967,6098
-110,3745,6093
-92,3558,6089
-73,3462,6093
-47,3420,6072
0,3419,6062
86,3449,6054
220,3528,6062
395,3596,6046
588,3593,6031
787,3459,6008
992,3245,6000
1199,3027,5981
1396,2896,5970
1580,2849,5940
1763,2853,5908
1938,2837,5855
2057,2809,5816
2063,2814,5770
1947,2940,5723
1763,3160,5645
1579,3397,5570
1434,3558,5488
1322,3658,5416
1218,3702,5319
1102,3702,5231
966,3661,5143
808,3658,5077
620,3715,5005
404,3789,4954
195,3794,4910
37,3745,4893
-66,3680,4870
-147,3637,4862
-230,3602,4851
-294,3615,4862
-332,3694,4868
-367,3833,4893
-416,3933,4915
-441,3941,4954
-418,3851,4981
-367,3745,5016
-327,3670,5040
-294,3658,5077
-263,3681,5104
-257,3745,5139
-293,3822,5154
-331,3898,5170
-319,3934,5175
-257,3941,5200
-201,3907,5219
-184,3854,5231
-190,3804,5221
-184,3833,5231
-150,3947,5247
-110,4116,5262
-84,4253,5242
-73,4355,5231
-61,4435,5228
-37,4529,5231
-8,4611,5199
0,4660,5170
-24,4627,5147
-73,4508,5139
-113,4312,5107
-110,4116,5077
-60,3964,5044
0,3898,5016
26,3893,4964
0,3941,4923
-52,4000,4889
-110,4050,4862
-184,4048,4802
-294,4007,4739
-425,3931,4679
-514,3854,4646
-546,3749,4602
-551,3615,4554
-601,3453,4487
-698,3332,4431
-797,3284,4366
-845,3310,4308
-827,3335,4239
-771,3332,4185
-721,3315,4129
-735,3354,4093
-836,3431,4053
-992,3506,4031
-1085,3539,4007
-992,3593,4000
-642,3696,3990
-37,3854,4000
825,4034,4016
1947,4246,4062
3242,4421,4113
4444,4421,4185
5184,4090,4254
5178,3462,4339
4401,2698,4421
3085,2025,4523
1613,1583,4624
331,1459,4739
-575,1625,4843
-1102,2003,4954
-1332,2453,5047
-1359,2896,5139
-1254,3288,5211
-1102,3637,5293
-977,3893,5367
-918,4007,5447
-901,3928,5498
-881,3724,5539
-835,3504,5562
-771,3397,5600
-708,3419,5631
-624,3528,5662
-498,3636,5671
-331,3724,5693
-224,3787,5717
-257,3854,5754
-429,3905,5770
-588,3920,5785
-609,3870,5791
-477,3789,5816
-299,3728,5830
-184,3745,5847
-190,3799,5843
-294,3811,5847
-397,3713,5842
-367,3550,5847
-145,3367,5833
220,3201,5816
639,3022,5779
1065,2853,5754
1486,2704,5721
1873,2613,5693
2197,2576,5644
2461,2613,5600
2674,2701,5549
2828,2831,5508
2912,2974,5448
2938,3158,5385
2916,3363,5303
2828,3550,5231
2667,3628,5150
2461,3593,5077
2243,3492,4994
2020,3441,4923
1791,3487,4844
1579,3637,4770
1403,3806,4683
1249,3941,4616
1087,4009,4551
918,4050,4493
769,4073,4413
661,4094,4339
580,4105,4268
514,4137,4216
452,4176,4152
404,4203,4093
364,4179,4034
331,4137,4000
290,4099,3962
257,4094,3908
231,4091,3786
220,4094,3600
214,4089,3369
220,4094,3169
235,4089,3020
257,4094,2923
274,4107,2836
294,4159,2769
322,4224,2714
367,4290,2677
422,4324,2637
477,4355,2616
521,4386,2608
551,4442,2616
579,4508,2604
624,4595,2585
692,4664,2560
771,4704,2554
848,4688,2550
918,4660,2554
971,4632,2551
992,4617,2554
969,4578,2551
918,4529,2554
861,4475,2551
808,4442,2554
755,4402,2552
698,4355,2554
630,4293,2550
551,4246,2554
457,4190,2555
367,4116,2554
283,4000,2538
220,3898,2523
169,3830,2506
147,3811,2492
142,3804,2463
147,3811,2431
146,3819,2395
147,3833,2369
150,3831,2339
147,3833,2308
122,3823,2261
73,3811,2216
10,3782,2173
-37,3789,2154
16,3859,2138
294,4029,2123
898,4265,2097
1836,4551,2092
3007,4803,2102
4224,4921,2123
5243,4754,2130
5803,4246,2154
5708,3449,2199
4921,2591,2277
3607,1921,2358
2093,1633,2462
756,1719,2584
-147,2069,2739
-589,2522,2899
-735,3005,3077
-768,3448,3256
-771,3811,3446
-746,4039,3627
-698,4159,3816
-653,4208,4000
-624,4246,4185
-614,4268,4344
-624,4290,4493
-661,4304,4620
-698,4333,4739
-717,4339,4824
-698,4312,4893
-660,4250,4946
-588,4225,5016
-492,4251,5081
-367,4312,5139
-248,4348,5169
-147,4355,5200
-79,4332,5229
-37,4290,5262
-14,4214,5275
0,4137,5293
12,4077,5305
37,4050,5323
97,4016,5322
220,3963,5323
424,3867,5320
698,3745,5323
1010,3586,5308
1322,3419,5293
1612,3258,5262
1873,3158,5231
2100,3112,5180
2277,3114,5139
2388,3107,5101
2424,3092,5077
2393,3071,5035
2314,3092,4985
2210,3149,4918
2093,3245,4862
1961,3341,4798
1800,3441,4739
1604,3524,4661
1396,3615,4585
1209,3707,4500
1065,3811,4431
952,3867,4363
845,3854,4308
720,3774,4235
588,3724,4154
472,3751,4062
404,3854,4000
377,3954,3951
367,4029,3908
342,4079,3841
294,4137,3785
210,4168,3742
110,4159,3723
40,4111,3691
73,4094,3662
217,4127,3633
404,4203,3631
548,4269,3628
624,4333,3631
643,4406,3625
624,4508,3631
591,4593,3630
588,4638,3631
634,4615,3622
698,4551,3631
725,4447,3643
698,4333,3662
625,4222,3661
514,4159,3662
381,4136,3658
257,4137,3662
161,4125,3648
73,4116,3631
-31,4085,3607
-147,4007,3600
-253,3827,3596
-331,3593,3600
-387,3380,3587
-404,3288,3569
-395,3329,3544
-367,3462,3539
-346,3585,3538
-331,3637,3539
-333,3602,3521
-367,3550,3508
-435,3521,3492
-514,3528,3477
-587,3494,3443
-661,3397,3416
-720,3277,3394
-698,3245,3385
-495,3297,3357
-37,3397,3323
721,3542,3284
1763,3789,3262
2977,3981,3231
4113,3833,3200
4867,3219,3159
4995,2417,3139
4438,1747,3120
3342,1328,3108
2020,1125,3082
808,1219,3077
-81,1648,3084
-624,2265,3108
-916,2792,3118
-1065,3136,3139
-1148,3331,3169
-1212,3441,3231
-1266,3464,3297
-1285,3462,3385
-1240,3484,3480
-1139,3550,3600
-1019,3609,3718
-918,3658,3846
-851,3689,3973
-808,3702,4123
-788,3664,4274
-771,3593,4431
-759,3512,4569
-735,3462,4708
-724,3429,4831
-735,3397,4954
-765,3360,5059
-771,3354,5170
-725,3375,5266
-624,3397,5354
-480,3363,5414
-294,3288,5477
-72,3197,5537
147,3136,5600
311,3106,5634
404,3114,5662
474,3101,5683
588,3027,5723
781,2884,5754
1028,2766,5785
1284,2708,5797
1506,2700,5816
1671,2687,5825
1763,2700,5847
1786,2749,5858
1763,2831,5877
1721,2909,5885
1653,3027,5908
1527,3196,5922
1322,3397,5939
1075,3548,5933
845,3637,5939
674,3663,5946
551,3658,5970
444,3624,5973
331,3615,5970
199,3655,5948
37,3745,5939
-150,3805,5913
-331,3789,5877
-470,3697,5811
-551,3615,5754
-575,3588,5699
-551,3637,5662
-513,3720,5602
-514,3833,5539
-587,3945,5465
-698,4029,5416
-783,4022,5365
-808,3941,5323
-791,3844,5267
-771,3833,5231
-778,3916,5202
-808,4050,5200
-838,4125,5194
-845,4116,5200
-838,4054,5197
-845,4029,5200
-869,4039,5183
-881,4050,5170
-864,4010,5146
-845,3963,5139
-862,3940,5122
-918,3963,5108
-973,3992,5074
-992,4029,5046
-967,4059,5010
-918,4094,4985
-863,4115,4949
-808,4159,4923
-735,4248,4890
-624,4399,4862
-478,4538,4814
-331,4595,4770
-209,4509,4725
-110,4333,4708
-16,4148,4691
73,4050,4677
137,4042,4643
147,4094,4616
97,4139,4582
0,4159,4554
-107,4125,4505
-184,4050,4462
-203,3938,4420
-184,3833,4400
-169,3724,4370
-184,3615,4339
-216,3493,4287
-220,3419,4246
-202,3402,4204
-184,3419,4185
-200,3396,4164
-220,3332,4154
-213,3252,4131
-184,3201,4123
-158,3162,4122
-147,3114,4154
-152,3004,4191
-184,2853,4246
-214,2730,4304
-184,2766,4400
-71,2990,4514
147,3354,4646
628,3727,4762
1543,4050,4893
2774,4267,5024
3966,4333,5170
4956,4150,5291
5803,3702,5416
6289,3061,5533
5840,2395,5662
4276,1806,5762
2277,1372,5847
724,1169,5904
-147,1307,5970
-619,1729,6028
-881,2243,6093
-905,2638,6138
-771,2918,6185
-673,3174,6215
-661,3462,6247
-634,3716,6260
-551,3898,6277
-476,3993,6278
-441,4029,6277
-414,3988,6257
-367,3898,6247
-342,3782,6229
-367,3702,6216
-457,3675,6181
-551,3724,6154
-633,3819,6120
-698,3941,6093
-799,4041,6044
-918,4094,6000
-997,4075,5949
-955,4007,5908
-779,3917,5846
-514,3854,5785
-230,3814,5716
37,3789,5662
288,3731,5590
551,3637,5508
837,3497,5406
1139,3354,5323
1438,3210,5244
1726,3092,5170
1996,2981,5072
2240,2896,4985
2437,2841,4902
2571,2853,4831
2655,2917,4738
2718,3027,4646
2761,3146,4548
2754,3288,4462
2684,3435,4363
2571,3593,4277
2439,3731,4193
2277,3854,4123
2079,3931,4042
1873,3963,3970
1684,3945,3899
1506,3941,3846
1330,3974,3784
1175,4050,3723
1045,4116,3654
918,4159,3600
777,4164,3548
661,4159,3508
592,4148,3458
551,4159,3416
494,4178,3373
441,4203,3354
409,4210,3338
404,4225,3323
398,4235,3289
404,4246,3262
431,4238,3238
477,4246,3231
515,4279,3215
551,4355,3200
598,4433,3171
661,4508,3139
719,4559,3090
771,4617,3046
832,4669,3007
918,4725,2985
1017,4750,2957
1102,4747,2923
1152,4703,2875
1175,4660,2831
1183,4636,2784
1175,4660,2739
1137,4690,2687
1065,4704,2646
974,4672,2604
881,4638,2554
791,4610,2486
698,4595,2431
601,4548,2386
514,4486,2339
437,4419,2263
367,4399,2185
287,4397,2116
220,4399,2062
169,4356,1998
147,4290,1939
129,4212,1887
110,4159,1846
89,4118,1797
73,4094,1754
60,4065,1718
37,4050,1692
-9,4031,1651
-73,4029,1600
-127,4040,1545
-110,4116,1508
51,4257,1476
441,4486,1446
1138,4773,1401
2167,5096,1354
3423,5331,1302
4664,5335,1262
5602,4963,1223
5986,4246,1200
5662,3342,1179
4628,2526,1169
3115,2004,1159
1543,1895,1169
304,2132,1198
-441,2591,1262
-768,3104,1342
-845,3593,1446
-816,4001,1559
-771,4333,1692
-747,4562,1826
-735,4704,1969
-718,4753,2112
-698,4747,2277
-681,4689,2462
-661,4617,2677
-631,4541,2893
-588,4508,3108
-551,4493,3307
-514,4486,3508
-485,4456,3696
-441,4442,3877
-393,4451,4034
-331,4486,4185
-272,4509,4316
-220,4529,4431
-183,4541,4513
-147,4551,4585
-91,4535,4647
0,4508,4708
122,4458,4745
257,4399,4770
397,4312,4781
551,4225,4800
736,4118,4815
955,4007,4831
1193,3893,4831
1432,3833,4831
1662,3806,4825
1873,3789,4831
2048,3747,4832
2167,3745,4831
2227,3808,4813
2240,3920,4800
2212,3999,4783
2130,4050,4770
1988,4091,4730
1800,4159,4677
1596,4216,4609
1396,4246,4554
1196,4228,4493
992,4203,4431
794,4188,4350
624,4225,4277
496,4282,4200
404,4355,4123
329,4416,4027
257,4486,3939
171,4525,3854
73,4508,3785
-18,4411,3704
-73,4312,3631
-97,4251,3560
-110,4246,3508
-135,4238,3447
-147,4225,3385
-125,4201,3314
-73,4203,3262
-28,4223,3211
0,4290,3169
16,4390,3116
37,4529,3077
58,4674,3050
73,4813,3046
86,4877,3034
110,4834,3016
157,4688,2987
220,4551,2985
281,4487,2996
331,4508,3016
379,4547,3015
441,4595,3016
508,4631,3021
551,4660,3046
550,4653,3064
514,4638,3077
465,4608,3075
404,4551,3077
317,4422,3074
184,4246,3077
-2,4057,3066
-220,3920,3046
-425,3836,3011
-551,3811,2985
-586,3782,2964
-551,3724,2954
-498,3622,2928
-441,3550,2893
-403,3553,2843
-404,3637,2800
-451,3713,2759
-514,3724,2739
-566,3660,2737
-624,3593,2769
-728,3524,2814
-881,3441,2862
-1025,3347,2875
-1065,3354,2862
-896,3494,2824
-441,3745,2800
328,4048,2781
1359,4399,2769
2535,4648,2738
3673,4551,2708
4537,3954,2681
4885,3027,2677
4580,2044,2673
3673,1241,2677
2415,781,2679
1139,849,2708
113,1417,2755
-551,2199,2831
-892,2839,2914
-1028,3245,3016
-1075,3484,3117
-1102,3637,3231
-1125,3697,3345
-1139,3724,3477
-1139,3753,3612
-1139,3789,3754
-1132,3793,3879
-1102,3811,4000
-1047,3868,4108
-992,3963,4216
-968,4036,4299
-955,4094,4370
-937,4124,4415
-881,4116,4462
-794,4042,4503
-661,3941,4554
-517,3851,4589
-404,3789,4616
-352,3737,4624
-331,3724,4646
-293,3776,4672
-220,3898,4708
-121,3983,4724
0,3941,4739
141,3758,4746
294,3550,4770
452,3391,4784
624,3288,4800
831,3166,4807
1065,3027,4831
1299,2894,4850
1506,2809,4862
1693,2751,4843
1873,2744,4831
2035,2804,4824
2130,2962,4831
2132,3158,4818
2057,3332,4800
1941,3411,4776
1800,3419,4770
1628,3397,4755
1432,3419,4739
1239,3487,4704
1065,3593,4677
912,3678,4642
771,3724,4616
648,3705,4579
551,3658,4554
474,3613,4522
404,3615,4493
329,3639,4444
257,3658,4400
195,3632,4350
147,3593,4308
115,3568,4255
110,3593,4216
126,3644,4177
147,3702,4154
149,3723,4120
147,3724,4093
159,3739,4056
184,3854,4031
169,4062,4004
73,4290,4000
-83,4399,3999
-220,4355,4000
-277,4200,3980
-257,4050,3970
-214,3951,3963
-184,3920,3970
-174,3922,3954
-184,3963,3939
-215,4014,3925
-257,4050,3939
-269,4012,3953
-220,3920,3970
-126,3836,3967
-37,3854,3970
25,3960,3965
73,4094,3970
113,4182,3966
110,4246,3970
57,4287,3966
0,4290,3970
-5,4212,3965
37,4094,3970
85,3981,3966
110,3920,3970
112,3896,3963
73,3920,3970
-17,3964,3968
-147,4007,3970
-273,3991,3959
-367,3920,3970
-431,3795,3984
-477,3658,4000
-520,3529,3985
-551,3462,3970
-585,3453,3958
-624,3462,3970
-684,3400,3970
-735,3245,3970
-753,3056,3960
-735,2962,3970
-705,2997,3979
-698,3114,4000
-731,3198,4018
-808,3223,4062
-889,3202,4114
-918,3201,4185
-853,3241,4244
-661,3354,4308
-260,3515,4363
441,3702,4431
1440,3846,4497
2608,3898,4585
3790,3753,4673
4811,3332,4770
5395,2612,4845
5215,1764,4923
4200,1055,4995
2681,740,5077
1173,852,5141
0,1263,5200
-777,1769,5242
-1212,2265,5293
-1350,2684,5335
-1285,3005,5385
-1171,3196,5417
-1139,3288,5447
-1193,3308,5458
-1249,3310,5477
-1237,3334,5487
-1175,3441,5508
-1114,3598,5519
-1065,3724,5539
-1017,3717,5541
-955,3615,5539
-891,3511,5516
-808,3506,5508
-733,3587,5502
-698,3702,5508
-750,3783,5493
-845,3811,5477
-906,3783,5453
-881,3724,5447
-795,3633,5430
-698,3528,5416
-611,3408,5382
-514,3310,5354
-385,3242,5318
-220,3223,5293
-21,3217,5258
220,3201,5231
505,3126,5187
808,3005,5139
1099,2862,5070
1359,2766,5016
1585,2728,4963
1763,2744,4923
1891,2749,4871
1983,2744,4831
2068,2753,4784
2130,2853,4739
2113,3026,4671
1983,3223,4616
1806,3360,4564
1689,3462,4523
1652,3574,4459
1579,3745,4400
1351,3926,4344
992,4050,4308
649,4046,4258
441,3941,4216
347,3804,4173
257,3745,4154
66,3787,4133
-220,3898,4123
-495,3987,4104
-624,4029,4093
-582,4019,4071
-441,4007,4062
-284,4001,4053
-110,4029,4062
101,4088,4061
331,4203,4062
514,4353,4053
624,4508,4062
664,4583,4073
661,4551,4093
637,4433,4093
624,4333,4093
626,4294,4085
624,4312,4093
607,4324,4093
588,4333,4093
574,4330,4075
551,4312,4062
511,4241,4042
477,4137,4031
462,4016,4013
441,3920,4000
377,3837,3972
294,3789,3939
219,3751,3889
184,3724,3846
161,3668,3799
147,3593,3754
131,3497,3699
110,3419,3662
77,3359,3629
37,3332,3600
-19,3313,3551
-110,3310,3508
-222,3301,3471
-294,3310,3446
-268,3359,3403
-73,3506,3354
432,3736,3300
1359,4029,3262
2585,4333,3224
3820,4638,3200
4908,4840,3179
5840,4813,3169
6383,4474,3152
6060,3941,3139
4710,3389,3119
2865,2962,3108
1277,2671,3089
257,2526,3077
-346,2510,3058
-698,2635,3046
-823,2856,3027
-771,3136,3016
-679,3392,2995
-624,3593,2985
-583,3727,2974
-514,3854,2985
-433,3987,2997
-367,4116,3016
-328,4185,3021
-294,4203,3046
-252,4175,3090
-184,4137,3169
-113,4085,3255
-37,4050,3354
20,4035,3452
73,4050,3569
107,4053,3687
147,4029,3816
205,3977,3936
294,3963,4062
392,4006,4179
477,4094,4308
546,4146,4430
624,4116,4554
735,3957,4653
881,3702,4739
1051,3397,4801
1249,3136,4862
1487,2937,4909
1763,2809,4954
2041,2729,4974
2277,2744,4985
2451,2846,4980
2571,3005,4985
2648,3136,4984
2681,3245,4985
2667,3363,4968
2608,3550,4954
2494,3764,4933
2314,3963,4923
2078,4087,4904
1836,4159,4893
1633,4185,4873
1469,4203,4862
1311,4221,4843
1139,4290,4831
964,4399,4803
808,4529,4770
663,4617,4719
514,4660,4677
367,4651,4630
257,4617,4585
190,4564,4519
147,4551,4462
104,4602,4407
73,4725,4370
48,4847,4321
0,4921,4277
-94,4913,4226
-184,4856,4185
-208,4755,4128
-147,4638,4062
-59,4508,3970
0,4421,3877
4,4384,3785
-37,4399,3723
-118,4404,3673
-220,4399,3631
-300,4384,3568
-294,4399,3508
-197,4413,3442
-73,4421,3385
-3,4400,3317
0,4399,3262
-27,4425,3209
-37,4486,3169
-13,4527,3127
37,4551,3108
77,4566,3102
73,4617,3108
41,4677,3093
37,4725,3077
102,4723,3064
220,4704,3077
361,4675,3090
514,4660,3108
658,4639,3117
735,4638,3139
699,4648,3154
588,4660,3169
494,4616,3167
477,4529,3169
519,4446,3176
551,4442,3200
525,4473,3218
441,4442,3231
318,4255,3228
184,3963,3231
46,3649,3228
-73,3419,3231
-177,3320,3225
-257,3397,3231
-319,3590,3232
-331,3789,3231
-279,3890,3210
-184,3920,3200
-99,3916,3194
-73,3898,3200
-141,3830,3194
-294,3745,3200
-454,3659,3208
-514,3593,3231
-432,3533,3250
-220,3550,3293
170,3688,3347
845,3963,3416
1790,4254,3476
2828,4399,3569
3800,4183,3702
4628,3528,3877
5121,2538,4032
4958,1568,4154
4032,969,4240
2681,936,4339
