II,MCL,PLETH,RESP
14394,1344,5552,1581
15528,1053,5496,1568
15940,971,5450,1557
15610,1115,5391,1555
14877,1494,5347,1557
13968,2015,5293,1545
13041,2614,5244,1534
12145,3199,5181,1530
11496,3734,5141,1534
11163,4160,5103,1524
11109,4481,5073,1510
11127,4694,5017,1502
11206,4854,4970,1510
11352,4973,4926,1514
11592,5078,4901,1510
11752,5134,4853,1496
11786,5153,4798,1486
11733,5140,4734,1481
11786,5153,4696,1486
11900,5187,4659,1489
11979,5228,4627,1486
11889,5234,4574,1473
11786,5228,4524,1463
11737,5220,4467,1457
11786,5228,4421,1463
11787,5227,4365,1465
11786,5228,4318,1463
11769,5222,4264,1450
11786,5228,4216,1439
11763,5224,4156,1433
11786,5228,4113,1439
11852,5223,4073,1442
11979,5228,4044,1439
12044,5222,3995,1425
12075,5228,3941,1416
12061,5224,3881,1411
12075,5228,3839,1416
12064,5219,3798,1415
12075,5228,3770,1416
12062,5227,3734,1413
12075,5228,3702,1416
12061,5212,3661,1415
12075,5228,3633,1416
12066,5260,3599,1414
12075,5302,3564,1416
12056,5306,3510,1415
12075,5302,3462,1416
12073,5293,3418,1414
12075,5302,3393,1416
12044,5296,3359,1415
12075,5302,3325,1416
12118,5321,3282,1413
12172,5377,3256,1416
12182,5423,3235,1416
12269,5452,3222,1416
12405,5444,3190,1411
12558,5452,3153,1416
12609,5476,3110,1426
12655,5526,3085,1439
12725,5564,3064,1441
12848,5601,3050,1439
12906,5609,3028,1435
12945,5601,3016,1439
12971,5579,3000,1440
13041,5601,2982,1439
13058,5644,2945,1435
13041,5676,2913,1439
12974,5644,2888,1449
12945,5601,2879,1463
12925,5562,2862,1466
12945,5526,2845,1463
12915,5450,2823,1457
12848,5377,2810,1463
12704,5326,2793,1474
12558,5302,2776,1486
12369,5240,2743,1487
12172,5153,2708,1486
11942,5058,2675,1484
11786,5004,2673,1486
11672,4960,2680,1485
11592,4929,2673,1486
11442,4885,2636,1486
11303,4854,2605,1486
11203,4814,2586,1482
11206,4780,2571,1486
11183,4732,2533,1496
11109,4705,2502,1510
10944,4691,2492,1512
10820,4705,2502,1510
10764,4706,2491,1507
10820,4705,2468,1510
10844,4692,2442,1509
10820,4705,2433,1510
10756,4711,2419,1508
10820,4705,2399,1510
10965,4662,2374,1509
11109,4630,2365,1510
11119,4616,2363,1509
11109,4630,2365,1510
11129,4630,2350,1508
11206,4630,2331,1510
11217,4622,2307,1509
11206,4630,2296,1510
11182,4627,2281,1507
11206,4630,2262,1510
11202,4624,2236,1512
11206,4630,2228,1510
11191,4626,2228,1496
11206,4630,2228,1486
11195,4625,2209,1482
11206,4630,2194,1486
11200,4626,2186,1486
11206,4630,2194,1486
11156,4625,2194,1485
11109,4630,2194,1486
11071,4626,2190,1484
11109,4630,2194,1486
11131,4625,2181,1487
11109,4630,2159,1486
10996,4627,2132,1474
10916,4630,2125,1463
10883,4623,2126,1458
10916,4630,2125,1463
10913,4629,2105,1464
10916,4630,2091,1463
10903,4620,2084,1459
10916,4630,2091,1463
10874,4633,2088,1464
10820,4630,2091,1463
10742,4611,2099,1458
10723,4630,2125,1463
10710,4672,2142,1474
10723,4705,2159,1486
10707,4674,2178,1487
10723,4630,2228,1486
10719,4609,2291,1484
10723,4630,2365,1486
10698,4637,2427,1485
10723,4630,2502,1486
10729,4614,2580,1486
10723,4630,2673,1486
10720,4659,2764,1482
10916,4705,2879,1486
11282,4739,3007,1497
11689,4780,3153,1510
11955,4811,3286,1511
12172,4854,3427,1510
12358,4890,3572,1508
12462,4929,3736,1510
12350,4939,3889,1507
12172,4929,4044,1510
12061,4888,4191,1519
12075,4854,4353,1534
12074,4815,4507,1536
12075,4780,4661,1534
12091,4730,4798,1529
12172,4705,4935,1534
12232,4698,5057,1535
12269,4705,5175,1534
12190,4676,5275,1528
11979,4630,5381,1534
11608,4576,5473,1545
11206,4556,5552,1557
10778,4548,5602,1558
10337,4556,5655,1557
9869,4553,5705,1555
9564,4556,5758,1557
9446,4553,5788,1555
9467,4556,5827,1557
9422,4552,5863,1558
9371,4556,5895,1557
9360,4553,5884,1544
9467,4556,5861,1534
9522,4549,5833,1529
9467,4556,5827,1534
9297,4552,5809,1533
9177,4556,5792,1534
9085,4569,5757,1532
8984,4630,5724,1534
8803,4679,5671,1531
8694,4630,5621,1534
8698,4380,5562,1535
8888,3958,5518,1534
9323,3419,5464,1520
10240,2838,5415,1510
11574,2222,5356,1506
13041,1643,5312,1510
14264,1185,5260,1508
15167,971,5210,1510
15595,1007,5146,1511
15360,1270,5107,1510
14391,1686,5071,1496
13138,2240,5038,1486
12048,2851,4980,1484
11303,3435,4935,1486
10752,3897,4896,1476
10433,4257,4867,1463
10394,4540,4812,1455
10626,4780,4764,1463
10895,4928,4721,1467
11109,5004,4696,1463
11223,5031,4647,1448
11303,5078,4593,1439
11310,5123,4531,1436
11303,5153,4490,1439
11278,5145,4438,1438
11303,5153,4387,1439
11303,5184,4325,1439
11303,5228,4284,1439
11271,5236,4246,1436
11303,5228,4216,1439
11315,5218,4163,1442
11303,5228,4113,1439
11244,5227,4065,1423
11303,5228,4044,1416
11425,5221,4015,1422
11496,5228,3976,1439
11390,5223,3915,1443
11303,5228,3873,1439
11344,5223,3838,1435
11496,5228,3804,1439
11538,5220,3747,1440
11496,5228,3702,1439
11443,5227,3664,1436
11496,5228,3633,1439
11551,5212,3579,1440
11592,5228,3530,1439
11578,5260,3490,1434
11592,5302,3462,1439
11587,5306,3410,1450
11592,5302,3359,1463
11567,5292,3314,1463
11592,5302,3290,1463
11627,5299,3256,1461
11689,5302,3222,1463
11715,5296,3181,1459
11786,5302,3153,1463
11869,5294,3127,1472
11979,5302,3119,1486
12026,5322,3106,1489
12075,5377,3085,1486
12110,5421,3043,1482
12172,5452,3016,1486
12199,5446,2997,1487
12269,5452,2982,1486
12375,5472,2944,1482
12558,5526,2913,1486
12715,5570,2892,1496
12848,5601,2879,1510
12905,5600,2845,1513
12945,5601,2810,1510
12937,5595,2784,1505
12945,5601,2776,1510
12931,5598,2759,1520
12945,5601,2742,1534
12936,5576,2721,1536
12945,5526,2708,1534
12908,5442,2687,1527
12848,5377,2673,1534
12712,5331,2655,1545
12558,5302,2639,1557
12360,5237,2615,1558
12172,5153,2605,1557
11959,5060,2602,1556
11786,5004,2605,1557
11619,4959,2589,1554
11496,4929,2571,1557
11346,4885,2550,1566
11206,4854,2536,1581
11038,4814,2514,1584
10916,4780,2502,1581
10824,4731,2497,1574
10820,4705,2502,1581
10820,4693,2490,1592
10820,4705,2468,1604
10757,4703,2440,1606
10723,4705,2433,1604
10700,4698,2433,1601
10723,4705,2433,1604
10713,4701,2415,1605
10723,4705,2399,1604
10713,4699,2390,1599
10723,4705,2399,1604
10702,4700,2402,1615
10723,4705,2399,1628
10756,4700,2380,1629
10820,4705,2365,1628
10824,4700,2355,1625
10820,4705,2365,1628
10821,4701,2371,1627
10916,4705,2365,1628
11023,4699,2341,1626
11109,4705,2331,1628
11108,4702,2331,1627
11109,4705,2331,1628
11101,4696,2310,1626
11109,4705,2296,1628
11087,4708,2294,1626
11109,4705,2296,1628
11126,4666,2278,1626
11109,4630,2262,1628
10996,4609,2256,1626
10916,4630,2262,1628
10893,4663,2248,1626
10916,4705,2228,1628
10867,4717,2215,1626
10820,4705,2228,1628
10794,4660,2235,1626
10820,4630,2228,1628
10809,4617,2203,1626
10820,4630,2194,1628
10819,4629,2191,1626
10820,4630,2194,1628
10756,4623,2185,1626
10723,4630,2194,1628
10683,4627,2210,1626
10626,4630,2228,1628
10491,4624,2222,1626
10433,4630,2228,1628
10488,4627,2252,1627
10626,4630,2296,1628
10661,4624,2327,1626
10626,4630,2365,1628
10580,4628,2418,1627
10626,4630,2502,1628
10648,4620,2585,1625
10626,4630,2673,1628
10585,4654,2762,1628
10723,4705,2879,1628
11048,4744,3007,1623
11496,4780,3153,1628
11872,4805,3289,1638
12172,4854,3427,1652
12388,4897,3556,1653
12558,4929,3702,1652
12576,4926,3851,1649
12462,4929,4010,1652
12271,4930,4150,1650
12172,4929,4284,1652
12149,4893,4401,1651
12172,4854,4524,1652
12154,4812,4640,1647
12172,4780,4764,1652
12214,4731,4878,1661
12269,4705,5004,1675
12217,4697,5123,1677
12075,4705,5244,1675
11821,4677,5346,1671
11496,4630,5450,1675
11064,4576,5537,1675
10626,4556,5621,1675
10228,4548,5687,1672
9950,4556,5758,1675
9717,4554,5815,1677
9564,4556,5861,1675
9455,4551,5876,1662
9467,4556,5895,1652
9506,4555,5911,1646
9564,4556,5929,1652
9559,4547,5915,1654
9564,4556,5895,1652
9533,4558,5869,1639
9467,4556,5861,1628
9282,4537,5832,1621
9081,4556,5792,1628
8921,4598,5731,1632
8888,4630,5689,1628
8871,4553,5650,1612
8888,4332,5621,1604
9022,3923,5569,1604
9564,3361,5518,1604
10608,2704,5458,1591
12075,2091,5415,1581
13572,1578,5361,1578
14780,1195,5312,1581
15445,956,5252,1570
15553,971,5210,1557
15085,1269,5167,1550
14201,1792,5141,1557
13112,2386,5104,1561
12172,2987,5073,1557
11502,3544,5022,1543
11109,4033,4970,1534
10867,4386,4905,1529
10820,4630,4867,1534
10921,4793,4841,1536
11109,4929,4833,1534
11223,5018,4801,1521
11303,5078,4764,1510
11376,5109,4709,1504
11496,5153,4661,1510
11562,5192,4602,1513
11592,5228,4558,1510
11577,5231,4516,1496
11592,5228,4490,1486
11583,5221,4454,1482
11592,5228,4421,1486
11573,5227,4371,1486
11592,5228,4318,1486
11589,5223,4255,1485
11592,5228,4216,1486
11539,5224,4180,1484
11496,5228,4147,1486
11458,5222,4090,1486
11496,5228,4044,1486
11540,5223,4005,1482
11592,5228,3976,1486
11588,5222,3923,1496
11592,5228,3873,1510
11579,5223,3828,1512
11592,5228,3804,1510
11578,5220,3770,1506
11592,5228,3736,1510
11585,5225,3696,1511
11592,5228,3667,1510
11569,5218,3630,1505
11592,5228,3599,1510
11626,5229,3560,1520
11689,5228,3530,1534
11692,5209,3493,1535
11689,5228,3462,1534
11665,5265,3424,1530
11689,5302,3393,1534
11712,5297,3355,1534
11786,5302,3325,1534
11865,5330,3287,1529
11979,5377,3256,1534
12037,5382,3217,1543
12075,5377,3187,1557
12084,5388,3151,1561
12172,5452,3119,1557
12302,5505,3078,1549
12462,5526,3050,1557
12533,5511,3027,1571
12558,5526,3016,1581
12563,5562,2997,1577
12655,5601,2982,1581
12761,5600,2961,1592
12848,5601,2948,1604
12846,5601,2928,1603
12848,5601,2913,1604
12845,5563,2893,1614
12848,5526,2879,1628
12764,5489,2859,1628
12655,5452,2845,1628
12534,5374,2825,1635
12462,5302,2810,1652
12340,5251,2789,1656
12172,5228,2776,1652
11949,5167,2758,1645
11786,5078,2742,1652
11636,4981,2718,1662
11496,4929,2708,1675
11314,4890,2704,1678
11206,4854,2708,1675
11148,4802,2694,1668
11109,4780,2673,1675
10968,4775,2648,1688
10820,4780,2639,1699
10715,4744,2636,1696
10723,4705,2639,1699
10725,4682,2626,1708
10723,4705,2605,1722
10693,4716,2577,1724
10723,4705,2571,1722
10762,4658,2572,1720
10820,4630,2571,1722
10820,4618,2549,1719
10820,4630,2536,1722
10797,4628,2533,1732
10820,4630,2536,1746
10848,4625,2520,1748
10916,4630,2502,1746
10934,4625,2483,1742
10916,4630,2468,1746
10865,4628,2443,1745
10916,4630,2433,1746
11019,4618,2433,1744
11109,4630,2433,1746
11099,4658,2413,1744
11109,4705,2399,1746
11131,4718,2396,1745
11109,4705,2399,1746
10951,4661,2381,1741
10820,4630,2365,1746
10782,4612,2358,1755
10820,4630,2365,1770
10776,4661,2362,1772
10723,4705,2365,1770
10698,4718,2367,1765
10723,4705,2365,1770
10679,4659,2343,1770
10626,4630,2331,1770
10593,4618,2329,1764
10626,4630,2331,1770
10627,4629,2311,1780
10626,4630,2296,1793
10607,4623,2292,1795
10626,4630,2296,1793
10618,4626,2279,1789
10626,4630,2262,1793
10612,4625,2254,1793
10626,4630,2262,1793
10615,4625,2259,1788
10626,4630,2262,1793
10615,4626,2270,1803
10626,4630,2296,1817
10613,4624,2322,1819
10626,4630,2365,1817
10618,4628,2421,1811
10626,4630,2502,1817
10605,4620,2574,1826
10626,4630,2639,1840
10676,4654,2685,1843
10820,4705,2742,1840
11015,4743,2809,1833
11303,4780,2913,1840
11622,4806,3048,1853
11979,4854,3222,1864
12265,4896,3389,1861
12462,4929,3530,1864
12503,4928,3629,1873
12462,4929,3736,1888
12351,4927,3861,1889
12269,4929,4010,1888
12219,4897,4146,1885
12269,4854,4284,1888
12353,4805,4418,1884
12462,4780,4558,1888
12517,4745,4679,1896
12558,4705,4798,1911
12539,4652,4913,1914
12462,4630,5038,1911
12257,4625,5146,1904
11979,4630,5244,1911
11612,4600,5316,1922
11206,4556,5381,1935
10743,4505,5429,1935
10337,4481,5484,1935
10015,4472,5533,1932
9854,4481,5587,1935
9763,4483,5621,1933
9757,4481,5655,1935
9743,4469,5672,1933
9757,4481,5689,1935
9740,4512,5688,1933
9757,4556,5689,1935
9759,4566,5674,1933
9757,4556,5655,1935
9648,4536,5616,1932
9467,4556,5587,1935
9233,4595,5551,1935
9081,4630,5518,1935
8988,4579,5463,1922
8984,4406,5415,1911
9070,4065,5361,1904
9467,3585,5312,1911
10292,2995,5248,1914
11592,2390,5210,1911
13119,1814,5186,1896
14587,1344,5175,1888
15598,1032,5130,1884
15940,971,5073,1888
15545,1162,5008,1886
14684,1568,4970,1888
13630,2091,4930,1888
12655,2689,4901,1888
11815,3281,4862,1875
11206,3809,4833,1864
10828,4197,4793,1857
10723,4481,4764,1864
10773,4688,4726,1866
10916,4854,4696,1864
11049,4950,4654,1850
11206,5004,4627,1840
11350,5031,4592,1834
11496,5078,4558,1840
11564,5120,4502,1843
11592,5153,4456,1840
11575,5154,4412,1826
11592,5153,4387,1817
11589,5148,4350,1812
11592,5153,4318,1817
11563,5150,4278,1816
11592,5153,4250,1817
11604,5150,4212,1815
11592,5153,4181,1817
11513,5146,4143,1814
11496,5153,4113,1817
11506,5153,4072,1816
11496,5153,4044,1817
11381,5139,4027,1811
11303,5153,4044,1817
11283,5184,4065,1827
11303,5228,4079,1840
11267,5233,4061,1840
11303,5228,4044,1840
11405,5216,4025,1839
11496,5228,4010,1840
11416,5227,3975,1836
11303,5228,3941,1840
11252,5217,3904,1850
11303,5228,3873,1864
11307,5228,3832,1864
11303,5228,3804,1864
11287,5212,3774,1862
11303,5228,3736,1864
11276,5259,3674,1860
11303,5302,3633,1864
11375,5308,3611,1874
11496,5302,3599,1888
11548,5288,3561,1888
11592,5302,3530,1888
11624,5327,3509,1885
11689,5377,3496,1888
11720,5419,3459,1884
11786,5452,3427,1888
11863,5448,3406,1897
11979,5452,3393,1911
12059,5470,3357,1913
12172,5526,3325,1911
12301,5572,3301,1908
12462,5601,3290,1911
12541,5597,3256,1910
12558,5601,3222,1911
12500,5601,3194,1909
12462,5601,3187,1911
12432,5567,3171,1909
12462,5526,3153,1911
12472,5479,3130,1911
12462,5452,3119,1911
12371,5415,3101,1906
12269,5377,3085,1911
12126,5307,3062,1921
11979,5228,3050,1935
11777,5136,3033,1935
11592,5078,3016,1935
11393,5036,2991,1932
11206,5004,2982,1935
10983,4933,2979,1932
10820,4854,2982,1935
10723,4788,2966,1935
10723,4780,2948,1935
10692,4785,2926,1921
10626,4780,2913,1911
10503,4735,2894,1906
10433,4705,2879,1911
10402,4693,2860,1910
10433,4705,2845,1911
10433,4699,2822,1909
10433,4705,2810,1911
10409,4707,2806,1908
10433,4705,2810,1911
10437,4664,2798,1912
10433,4630,2776,1911
10395,4614,2749,1898
10433,4630,2742,1888
10518,4631,2741,1882
10626,4630,2742,1888
10643,4622,2725,1888
10626,4630,2708,1888
10595,4628,2696,1884
10626,4630,2708,1888
10663,4624,2714,1888
10723,4630,2708,1888
10736,4626,2683,1875
10723,4630,2673,1864
10655,4625,2672,1857
10626,4630,2673,1864
10614,4626,2654,1868
10626,4630,2639,1864
10606,4625,2634,1847
10626,4630,2639,1840
10641,4625,2626,1840
10626,4630,2605,1840
10517,4625,2580,1827
10433,4630,2571,1817
10405,4625,2564,1814
10433,4630,2571,1817
10394,4625,2573,1806
10337,4630,2571,1793
10292,4625,2549,1785
10337,4630,2536,1793
10385,4625,2530,1797
10433,4630,2536,1793
10428,4626,2531,1778
10433,4630,2536,1770
10417,4625,2548,1765
10433,4630,2571,1770
10428,4626,2573,1770
10433,4630,2571,1770
10386,4624,2571,1765
10337,4630,2605,1770
10263,4627,2651,1771
10240,4630,2708,1770
10224,4622,2751,1756
10240,4630,2810,1746
10229,4631,2882,1741
10240,4630,2982,1746
10229,4616,3080,1746
10240,4630,3187,1746
10266,4661,3294,1743
10433,4705,3427,1746
10748,4733,3571,1745
11206,4780,3736,1746
11640,4825,3889,1744
11979,4854,4044,1746
12136,4843,4189,1744
12172,4854,4353,1746
12089,4891,4510,1744
11979,4929,4661,1746
11851,4904,4780,1744
11786,4854,4901,1746
11752,4806,5027,1744
11786,4780,5175,1746
11849,4736,5313,1744
11979,4705,5450,1746
12073,4693,5568,1745
12075,4705,5689,1746
11915,4680,5793,1744
11689,4630,5895,1746
11415,4572,5978,1745
11109,4556,6066,1746
10692,4556,6148,1743
10240,4556,6238,1746
9798,4520,6300,1747
9467,4481,6341,1746
9208,4459,6351,1733
9081,4481,6375,1722
9029,4519,6394,1716
9081,4556,6409,1722
9125,4562,6390,1725
9177,4556,6375,1722
9178,4544,6357,1709
9177,4556,6341,1699
9129,4561,6289,1693
9081,4556,6238,1699
8986,4533,6191,1702
8888,4556,6169,1699
8735,4607,6125,1684
8598,4630,6066,1675
8498,4500,5987,1672
8598,4182,5929,1675
8976,3674,5873,1667
9757,3062,5827,1652
10881,2423,5765,1633
12269,1867,5724,1628
13650,1401,5684,1628
14780,1046,5655,1628
15350,853,5602,1616
15263,971,5552,1604
14554,1402,5504,1591
13524,2016,5484,1581
12449,2629,5452,1565
11592,3211,5415,1557
10982,3743,5355,1555
10626,4182,5312,1557
10436,4455,5272,1548
10433,4630,5244,1534
10565,4777,5202,1517
10820,4929,5175,1510
11052,5023,5142,1506
11206,5078,5107,1510
11223,5112,5047,1511
11206,5153,5004,1510
11182,5160,4966,1497
11206,5153,4935,1486
11203,5142,4878,1480
11206,5153,4833,1486
11183,5156,4793,1489
11206,5153,4764,1486
11203,5142,4708,1472
11206,5153,4661,1463
11176,5182,4621,1459
11206,5228,4593,1463
11247,5243,4539,1463
11303,5228,4490,1463
11298,5179,4446,1460
11303,5153,4421,1463
11293,5143,4374,1462
11303,5153,4318,1463
11277,5147,4256,1461
11303,5153,4216,1463
11370,5152,4176,1462
11496,5153,4147,1463
11562,5137,4108,1461
11592,5153,4079,1463
11575,5187,4040,1462
11592,5228,4010,1463
11588,5228,3971,1460
11592,5228,3941,1463
11566,5224,3903,1463
11592,5228,3873,1463
11628,5211,3834,1458
11689,5228,3804,1463
11689,5264,3767,1473
11689,5302,3736,1486
11693,5296,3696,1489
11786,5302,3667,1486
11885,5332,3632,1482
11979,5377,3599,1486
12012,5378,3555,1488
12075,5377,3530,1486
12126,5396,3511,1480
12172,5452,3496,1486
12178,5490,3459,1498
12269,5526,3427,1510
12411,5558,3401,1509
12558,5601,3393,1510
12602,5609,3375,1518
12655,5601,3359,1534
12739,5585,3336,1537
12848,5601,3325,1534
12860,5609,3305,1527
12848,5601,3290,1534
12835,5558,3269,1544
12848,5526,3256,1557
12771,5493,3236,1560
12655,5452,3222,1557
12529,5371,3201,1551
12462,5302,3187,1557
12344,5254,3167,1568
12172,5228,3153,1581
11942,5163,3133,1582
11786,5078,3119,1581
11674,4986,3098,1578
11592,4929,3085,1581
11443,4882,3065,1580
11303,4854,3050,1581
11176,4815,3029,1579
11109,4780,3016,1581
11009,4730,2997,1579
10916,4705,2982,1581
10826,4693,2959,1579
10820,4705,2948,1581
10816,4703,2941,1579
10820,4705,2948,1581
10792,4698,2947,1580
10820,4705,2948,1581
10831,4701,2932,1578
10820,4705,2913,1581
10763,4699,2887,1582
10820,4705,2879,1581
10962,4700,2878,1568
11109,4705,2879,1557
11119,4699,2861,1552
11109,4705,2845,1557
11133,4701,2826,1558
11206,4705,2810,1557
11206,4699,2785,1553
11206,4705,2776,1557
11229,4701,2776,1560
11303,4705,2776,1557
11313,4698,2755,1543
11303,4705,2742,1534
11280,4703,2739,1530
11303,4705,2742,1534
11298,4695,2723,1532
11303,4705,2708,1534
11288,4710,2703,1534
11303,4705,2708,1534
11291,4663,2691,1522
11303,4630,2673,1510
11296,4616,2665,1504
11303,4630,2673,1510
11257,4631,2663,1512
11206,4630,2639,1510
11132,4622,2609,1504
11109,4630,2605,1510
11092,4627,2605,1522
11109,4630,2605,1534
11098,4624,2584,1534
11109,4630,2571,1534
11099,4626,2563,1533
11109,4630,2571,1534
11092,4625,2568,1529
11109,4630,2571,1534
11105,4625,2576,1544
11109,4630,2605,1557
11082,4626,2635,1558
11109,4630,2673,1557
11125,4624,2711,1556
11109,4630,2776,1557
10998,4628,2844,1553
10916,4630,2913,1557
10877,4619,2967,1567
10916,4630,3050,1581
10986,4656,3159,1582
11206,4705,3290,1581
11557,4741,3406,1579
11979,4780,3530,1581
12301,4810,3658,1578
12558,4854,3804,1581
12765,4891,3947,1589
12945,4929,4113,1604
12963,4939,4285,1608
12848,4929,4456,1604
12684,4888,4591,1598
12655,4854,4730,1604
12729,4816,4876,1616
12848,4780,5038,1628
12899,4728,5178,1629
12945,4705,5312,1628
12964,4700,5433,1625
12945,4705,5552,1628
12787,4673,5650,1627
12558,4630,5758,1628
12277,4581,5864,1626
11979,4556,5964,1628
11571,4540,6020,1627
11109,4556,6066,1628
10650,4567,6110,1626
10337,4556,6169,1628
10130,4506,6207,1627
10047,4481,6238,1628
9999,4503,6252,1625
10047,4556,6272,1628
10122,4571,6272,1629
10240,4556,6272,1628
10274,4537,6255,1615
10240,4556,6238,1604
10104,4567,6199,1599
9950,4556,6169,1604
9721,4526,6131,1607
9467,4556,6101,1604
9229,4616,6047,1591
9177,4630,5998,1581
9268,4484,5939,1575
9467,4182,5895,1581
9763,3721,5839,1584
10433,3137,5792,1581
11594,2472,5735,1565
13138,1867,5689,1557
14625,1384,5631,1556
15746,1046,5587,1557
16282,864,5541,1546
16229,971,5518,1534
15589,1391,5485,1527
14587,2016,5450,1534
13473,2641,5391,1537
12558,3211,5347,1534
11896,3724,5304,1520
11496,4182,5278,1510
11277,4505,5238,1505
11303,4705,5210,1510
11501,4821,5173,1512
11786,4929,5141,1510
11971,5013,5086,1497
12075,5078,5038,1486
12116,5111,4992,1481
12172,5153,4970,1486
12177,5191,4936,1489
12172,5228,4901,1486
12144,5232,4846,1473
12172,5228,4798,1463
12175,5220,4741,1458
12172,5228,4696,1463
12105,5227,4650,1464
12075,5228,4627,1463
12053,5222,4596,1459
12075,5228,4558,1463
12064,5224,4498,1465
12075,5228,4456,1463
12066,5222,4419,1449
12075,5228,4387,1439
12053,5223,4330,1435
12075,5228,4284,1439
12109,5222,4246,1439
12172,5228,4216,1439
12173,5223,4161,1436
12172,5228,4113,1439
12152,5220,4072,1439
12172,5228,4044,1439
12163,5225,3993,1436
12172,5228,3941,1439
12157,5218,3896,1439
12172,5228,3873,1439
12156,5229,3839,1435
12172,5228,3804,1439
12188,5209,3762,1449
12269,5228,3736,1463
12352,5265,3702,1465
12462,5302,3667,1463
12515,5297,3623,1459
12558,5302,3599,1463
12574,5330,3579,1463
12655,5377,3564,1463
12745,5382,3529,1458
12848,5377,3496,1463
12887,5388,3467,1472
12945,5452,3462,1486
13014,5505,3449,1490
13138,5526,3427,1486
13232,5511,3387,1479
13331,5526,3359,1486
13384,5562,3336,1500
13428,5601,3325,1510
13417,5600,3304,1507
13428,5601,3290,1510
13422,5602,3273,1520
13428,5601,3256,1534
13404,5561,3220,1534
13428,5526,3187,1534
13415,5492,3161,1540
13331,5452,3153,1557
13148,5369,3138,1562
13041,5302,3119,1557
12976,5259,3093,1549
12848,5228,3085,1557
12542,5152,3082,1570
12269,5078,3085,1581
12123,5028,3069,1579
12075,5004,3050,1581
11936,4938,3026,1589
11786,4854,3016,1604
11666,4785,3000,1608
11592,4780,2982,1604
11436,4786,2956,1598
11303,4780,2948,1604
11247,4735,2946,1616
11303,4705,2948,1628
11313,4691,2930,1629
11303,4705,2913,1628
11274,4704,2893,1625
11303,4705,2879,1628
11301,4697,2856,1627
11303,4705,2845,1628
11280,4702,2841,1626
11303,4705,2845,1628
11301,4698,2830,1627
11303,4705,2810,1628
11271,4702,2788,1626
11303,4705,2776,1628
11375,4697,2756,1627
11496,4705,2742,1628
11534,4703,2732,1625
11496,4705,2742,1628
11376,4695,2746,1629
11303,4705,2742,1628
11271,4710,2721,1615
11303,4705,2708,1604
11303,4663,2702,1599
11303,4630,2708,1604
11280,4615,2696,1605
11303,4630,2673,1604
11307,4631,2644,1601
11303,4630,2639,1604
11241,4622,2641,1604
11206,4630,2639,1604
11183,4629,2617,1601
11206,4630,2605,1604
11201,4622,2603,1606
11206,4630,2605,1604
11190,4630,2586,1591
11206,4630,2571,1581
11197,4620,2565,1576
11206,4630,2571,1581
11193,4634,2556,1581
11206,4630,2536,1581
11170,4610,2522,1578
11109,4630,2536,1581
10989,4673,2553,1580
10916,4705,2571,1581
10882,4672,2569,1579
10916,4630,2571,1581
10921,4612,2574,1579
10916,4630,2605,1581
10858,4631,2638,1579
10820,4630,2673,1581
10784,4625,2695,1579
10820,4630,2742,1581
10856,4619,2813,1579
10916,4630,2913,1581
10986,4659,3000,1580
11206,4705,3085,1581
11554,4734,3170,1578
11979,4780,3290,1581
12310,4824,3423,1581
12558,4854,3564,1581
12717,4844,3693,1576
12848,4854,3839,1581
12882,4891,3990,1592
12848,4929,4147,1604
12738,4904,4272,1605
12655,4854,4387,1604
12606,4806,4495,1603
12655,4780,4627,1604
12739,4736,4761,1601
12848,4705,4901,1604
12880,4692,5023,1614
12848,4705,5141,1628
12721,4682,5241,1630
12558,4630,5347,1628
12306,4568,5446,1625
11979,4556,5552,1628
11543,4561,5640,1627
11109,4556,5724,1628
10714,4512,5789,1626
10433,4481,5861,1628
10196,4474,5916,1626
10047,4481,5964,1628
9942,4472,5981,1628
9950,4481,5998,1628
9982,4514,6008,1616
10047,4556,6032,1604
10052,4559,6037,1598
10047,4556,6032,1604
9999,4553,6006,1608
9950,4556,5998,1604
9797,4539,5984,1589
9564,4556,5964,1581
9293,4601,5908,1579
9177,4630,5861,1581
9207,4526,5819,1570
9371,4257,5792,1557
9660,3801,5740,1549
10337,3211,5689,1557
11501,2546,5631,1562
13041,1942,5587,1557
14527,1454,5528,1540
15650,1120,5484,1534
16159,950,5441,1534
16036,1046,5415,1534
15321,1425,5375,1519
14297,2016,5347,1510
13199,2640,5310,1509
12269,3211,5278,1510
11572,3691,5222,1496
11206,4107,5175,1486
11079,4439,5132,1485
11109,4705,5107,1486
11166,4886,5068,1473
11303,5004,5038,1463
11488,5050,4999,1461
11689,5078,4970,1463
11772,5102,4928,1451
11786,5153,4901,1439
11762,5196,4868,1436
11786,5228,4833,1439
11784,5229,4773,1429
11786,5228,4730,1416
11758,5222,4692,1409
11786,5228,4661,1416
11788,5226,4605,1417
11786,5228,4558,1416
11744,5223,4519,1411
11786,5228,4490,1416
11873,5224,4436,1417
11979,5228,4387,1416
11989,5223,4345,1410
11979,5228,4318,1416
11959,5222,4269,1427
11979,5228,4216,1439
11966,5223,4157,1440
11979,5228,4113,1439
11975,5221,4058,1438
11979,5228,4010,1439
11944,5224,3965,1436
11979,5228,3941,1439
12034,5220,3910,1449
12075,5228,3873,1463
12011,5226,3816,1466
11979,5228,3770,1463
12001,5214,3728,1458
12075,5228,3702,1463
12073,5256,3665,1464
